fixed_contact_offset_nm,distance_interpretation,map_order,relative_time_min,point_index,row,column,lambda_D_nm,zeta_magnitude_mV,baseline_pN,rmse_pN,r2,rss_pN2
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,10,1,5,8.62583929892546,13.0,6.989740501912694,7.906749258721145,0.8425206121305774,2313.117302090633
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,11,1,4,8.903548887106776,14.5,56.366004132550316,7.204274673853378,0.9059223659905822,1920.3582223240326
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,12,1,3,12.616612944575133,13.0,-49.41440931086016,7.079659386847221,0.9257352245959913,1854.498350249637
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,13,1,2,11.114646149663537,11.5,-99.61835271580986,7.019630090122894,0.8870156679317743,1823.1826442798738
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,14,1,1,10.767970476385223,11.5,56.68748345580939,7.536724511855139,0.8650368169885343,2101.6820056011293
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,15,1,0,13.02280581041226,16.0,-26.31402616116231,11.094271509959372,0.9101817258658579,4554.065832457759
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,16,2,0,10.432107924894561,11.5,-69.37351945278445,9.544043094014556,0.7852893174167356,3370.284067475058
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,17,2,1,8.356791719157386,10.0,-52.52064605928973,11.475931211792151,0.499630752318427,4872.7888955780545
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,18,2,2,10.432107924894561,11.5,13.568115587379042,7.238451024004851,0.8651338264966933,1938.6214093959247
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,19,2,3,14.7826298876199,10.0,49.24297586416742,7.641200460929469,0.8619274777396377,2160.353945912023
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,20,2,4,8.62583929892546,16.0,-41.852508645271364,8.565537422159291,0.8956841072303747,2714.6319592252166
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,21,2,5,6.485527425110586,16.0,-99.49872304062927,11.062486366571159,0.6914782846682757,4528.008370591192
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,22,2,6,11.841840586928083,29.5,-74.99898813497043,6.4916090755035745,0.9953361333928995,1559.2165703989338
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,23,2,7,14.321546547664008,22.0,-2.7445837216014475,9.816386346490546,0.9775642957355932,3565.3733134319427
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,24,3,7,15.258557842693115,26.5,32.71590260755641,13.953529186504012,0.9762181104082102,7203.936140068914
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,25,3,6,13.02280581041226,37.0,-93.57103192299643,10.411435636784972,0.9954048617923477,4010.725704699896
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,26,3,5,11.114646149663537,19.0,37.902705274012256,5.762613757966207,0.9810847587406472,1228.6855409695522
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,27,3,4,16.25687467927739,8.5,-52.82020825363489,9.107852179458298,0.7561334270920443,3069.259938945941
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,28,3,3,8.096135972076024,11.5,10.142357939875104,9.232228770841624,0.7215857049215386,3153.659778854767
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,29,3,2,10.432107924894561,5.5,-23.92961253819331,10.56335731480375,0.3308866931477995,4128.627157128061
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,30,3,1,12.616612944575133,10.0,23.48647663195989,8.4756283347411,0.7998463344950648,2657.942199740649
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,31,3,0,8.096135972076024,10.0,-100.71757704617286,15.513385242308642,0.3295768797955615,8904.609502022344
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,32,4,0,12.616612944575133,11.5,-56.994519916649196,8.304336431632434,0.8581599001236258,2551.5941320802954
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,33,4,1,14.321546547664008,10.0,-61.416260343250855,9.710478510870121,0.7865537858214607,3488.855537672605
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,34,4,2,7.1323172791695315,10.0,-55.62360092615485,7.1080823538145665,0.7053861473777228,1869.4188856985713
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,35,4,3,8.096135972076024,11.5,7.142564060159227,8.262896976070952,0.7474394787520584,2526.192258175011
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,36,4,4,14.321546547664008,11.5,-19.04779173278098,7.921865785482507,0.8900171312447632,2321.97042835834
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,37,4,5,12.616612944575133,19.0,-93.07134139861323,7.883084395085201,0.9728765334458587,2299.2917244613254
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,38,4,6,13.874844806111179,23.5,-16.891553052550886,7.245179770072606,0.9897212645619528,1942.2273063247658
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,39,4,7,13.44207608814922,32.5,-29.49719450356955,7.983025478339785,0.9958593830827155,2357.9617441494197
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,40,5,7,11.841840586928083,32.5,-26.758855445589077,7.854188088567169,0.9953214462125674,2282.466009631845
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,41,5,6,11.472483074052871,19.0,-13.383856848451094,8.63496910031117,0.9621640133117233,2758.8195804431616
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,42,5,5,11.114646149663537,25.0,-9.6909428573418,7.481054041788926,0.9880708019457778,2070.748274318158
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,43,5,4,13.874844806111179,11.5,15.301818856272812,9.633213885103805,0.848619750480597,3433.5559609777993
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,44,5,3,23.036510285681896,8.5,-22.68810599288924,7.6981749970781665,0.792223381826567,2192.6902365686587
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,45,5,2,32.64347032328333,10.0,22.344545210894097,6.5159435953819065,0.8776844350720702,1570.9282747133439
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,46,5,1,23.036510285681896,11.5,-11.45718820358368,6.413218771844019,0.9329601868010824,1521.7868755747027
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,47,5,0,19.66109792896721,14.5,42.813746426198435,6.52935488939882,0.9623788730288118,1577.4015850535025
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,48,6,0,11.114646149663537,23.5,45.32937947008252,7.20486894311195,0.9863818237915247,1920.675050034507
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,49,6,1,12.616612944575133,11.5,101.27923257520732,7.9079483851575025,0.8750917591477702,2313.8189635056606
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,50,6,2,5.362589971320985,13.0,41.07716398226464,7.338073549649356,0.6610835642812642,1992.3509665423494
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,51,6,3,8.62583929892546,16.0,68.20292185145665,6.96912972220737,0.9309401286479252,1797.0444561433046
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,52,6,4,10.432107924894561,22.0,57.232110740980666,6.326190422315195,0.9852626617130434,1480.7653545975227
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,53,6,5,10.106721224330608,19.0,-54.28114506327594,6.505287956852139,0.9739800280487665,1565.7945418579225
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,54,6,6,11.472483074052871,20.5,-50.88059863841802,7.717659186845563,0.9766794598250689,2203.8037429991637
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,55,6,7,11.841840586928083,41.5,9.00521066910926,8.569577346063262,0.997542945210468,2717.1932679359443
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,56,7,7,17.878143222611804,19.0,31.850517167919907,11.408644336313051,0.9550790978673122,4815.815126922051
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,57,7,6,12.616612944575133,34.0,-91.46998172865099,8.04802609743868,0.995998087773304,2396.5167904070004
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,58,7,5,10.767970476385223,23.5,-200.626143952816,9.189720798234225,0.9770898983355014,3124.6858289314505
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,59,7,4,11.841840586928083,28.0,-31.14019036283337,6.939674474875116,0.9936122485134683,1781.886027237629
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,60,7,3,9.791483623609768,19.0,-87.82292683854249,10.671357906345525,0.9249963097961312,4213.481543916956
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,61,7,2,10.106721224330608,23.5,-37.213053743235314,13.382451126806506,0.9470211633017754,6626.329931970496
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,62,7,1,8.62583929892546,20.5,41.67165833397448,11.719848271012028,0.9068926038359912,5082.129209335114
0.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,63,7,0,11.114646149663537,17.5,66.27334528633094,8.07998553958439,0.9547592051931614,2415.5881538360354
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,0,0,0,24.54371275602257,37.0,-43.237076519252746,12.468992121373478,0.994031547699809,5752.603287346334
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,1,0,1,23.77817258228512,35.5,-48.65958820759072,11.237135951520862,0.9943677154125169,4672.1093025396185
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,2,0,2,23.77817258228512,29.5,26.75841750804858,9.84609670195701,0.991978899925106,3586.9879497786815
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,3,0,3,24.54371275602257,26.5,-15.738281460490803,8.477698768081233,0.9909549068646689,2659.240926886064
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,4,0,4,20.294088553975286,28.0,-99.79307684388014,7.217797704976424,0.9944952345549646,1927.5743372686284
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,5,0,5,26.9914125884324,26.5,-87.1242053679612,11.572134265266957,0.9842836202639317,4954.828783774528
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,6,0,6,28.75737120051241,26.5,-55.80967887927805,7.029193742993871,0.9931887724937453,1828.1538930321349
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,7,0,7,26.9914125884324,25.0,60.24252660508308,12.041210646728786,0.9786723029952903,5364.657892039103
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,8,1,7,24.54371275602257,29.5,82.74159856795177,14.455914680284408,0.9831515744820963,7732.018362015504
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,9,1,6,26.9914125884324,31.0,19.228316618868945,15.626945108459253,0.9840126594146728,9035.452296643547
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,10,1,5,35.89894424582464,28.0,-83.34040060679727,10.50108845341924,0.986096684394881,4080.0957721417903
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,11,1,4,25.333899557064026,23.5,-168.18986844181998,9.164374504351262,0.9853007222315161,3107.473122072127
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,12,1,3,26.149526485552656,23.5,-116.91663539478473,7.305822400202514,0.9892147931448528,1974.87651490213
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,13,1,2,23.77817258228512,22.0,-154.2713866703058,7.922178137468794,0.9843739219369926,2322.1535383461755
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,14,1,1,27.860403281929248,28.0,-122.14885795052197,10.531015816957668,0.9879131749219185,4103.384883069466
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,15,1,0,23.036510285681896,34.0,-76.14060346868008,10.453034328919694,0.9945096428592717,4042.8392872182226
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,16,2,0,32.64347032328333,28.0,-33.15919388775648,15.248962241487057,0.9738607218205748,8603.641429365025
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,17,2,1,29.683217073187816,23.5,-51.286372970981404,8.399267034683103,0.9861665836940706,2610.264408636828
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,18,2,2,26.9914125884324,20.5,-76.3197515955963,8.636970040851736,0.9761204959435952,2760.0983050031064
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,19,2,3,26.9914125884324,20.5,-92.0850631890348,6.653148234489264,0.9865635296535918,1637.7821129132417
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,20,2,4,28.75737120051241,22.0,-105.92096335555141,8.021475440042016,0.9837021348059493,2380.7305247022978
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,21,2,5,32.64347032328333,28.0,28.959249890992297,14.737860733977016,0.9754390820024699,8036.567943521757
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,22,2,6,25.333899557064026,35.5,67.98626026153656,19.362750139012462,0.9837704362597869,13871.895438995602
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,23,2,7,20.294088553975286,43.0,200.10614747073117,14.460644126799545,0.9956234036595755,7737.078456791861
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,24,3,7,17.878143222611804,38.5,49.86227343442404,9.419899105812775,0.9969469969620096,3283.176469056616
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,25,3,6,20.94745836293309,34.0,83.37576275240005,16.615298266076866,0.9851842070653113,10214.521049415787
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,26,3,5,32.64347032328333,23.5,23.886375720603105,11.160895955041585,0.9730325533415245,4608.927145212754
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,27,3,4,29.683217073187816,22.0,-91.55624874466662,10.484410988817334,0.9722705859352215,4067.1463299500456
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,28,3,3,33.694429468953636,20.5,-94.45391817411341,7.353572865073143,0.9815993228533415,2000.7762536317807
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,29,3,2,33.694429468953636,20.5,-90.24120651421804,7.927785653809222,0.9783908287049431,2325.442058791503
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,30,3,1,35.89894424582464,22.0,-79.16197470861357,9.923271930529351,0.9707554354393821,3643.4390548675733
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,31,3,0,26.9914125884324,23.5,-2.4446419224459106,11.993946097825958,0.9741842908175339,5322.625490909517
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,32,4,0,23.036510285681896,23.5,58.557521114613806,7.691446572608002,0.9889767001564218,2188.858964033485
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,33,4,1,26.9914125884324,20.5,63.89830588312367,8.35212609928135,0.9782831647527597,2581.0463839969775
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,34,4,2,40.750112830372316,22.0,59.4062539826646,9.738046592331344,0.9680372585702541,3508.693403073396
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,35,4,3,34.77922432862523,20.5,77.71679496529764,11.34734417864102,0.9549081267873354,4764.202136615915
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,36,4,4,26.9914125884324,19.0,66.95054211243843,11.04825297948328,0.9524045954883399,4516.364074250464
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,37,4,5,21.62186346530268,22.0,110.86617527000598,8.730279021836923,0.9827793828131324,2820.057556567657
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,38,4,6,18.453731477822707,35.5,83.79250025545538,7.989686181743186,0.9971016906701021,2361.898155461306
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,39,4,7,18.453731477822707,40.0,-53.377075506855746,10.550914547313758,0.9965255793734034,4118.9065180345315
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,40,5,7,20.94745836293309,35.5,-58.367861198483226,10.407435222874861,0.9952289518834793,4007.6441929784432
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,41,5,6,19.047850843082976,35.5,-13.180235971250418,11.22888569205146,0.9941171690472655,4665.251333750845
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,42,5,5,18.453731477822707,31.0,-52.94935436082518,9.787603949318507,0.9925879715789164,3544.4960695424634
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,43,5,4,13.02280581041226,19.0,-56.986728078539485,9.732232456808793,0.9480177480994788,3504.504897954413
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,44,5,3,17.878143222611804,19.0,100.03467856200359,6.9599495945848835,0.980420977477518,1792.3132392890047
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,45,5,2,18.453731477822707,16.0,88.17680546118196,6.123198531144335,0.9740541044836922,1387.2617293169014
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,46,5,1,16.780266063679814,19.0,56.51122479745514,7.218995301032999,0.9748388854564853,1928.214046784451
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,47,5,0,18.453731477822707,29.5,48.72254544514223,6.549471170220814,0.9962831548172103,1587.1361865534832
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,48,6,0,19.66109792896721,38.5,-45.70708316102258,13.468051398623404,0.993889902361333,6711.371113610587
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,49,6,1,19.66109792896721,35.5,-112.34097796973236,10.781828460346695,0.9948645111058618,4301.1695230886535
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,50,6,2,18.453731477822707,26.5,-107.24066042625357,8.459734949085203,0.9904799781810915,2647.9832701246232
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,51,6,3,19.047850843082976,25.0,-82.91975177626394,12.465102737322665,0.977585620496212,5749.015091324332
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,52,6,4,21.62186346530268,35.5,-170.15565871629542,11.779775327194665,0.9940014767074058,5134.234950089814
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,53,6,5,23.036510285681896,35.5,-99.11135859738071,8.166247701213477,0.9969915762249295,2467.4412561502527
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,54,6,6,23.77817258228512,35.5,-52.6030678967279,10.575159013403622,0.9953769982795709,4137.85756187456
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,55,6,7,26.9914125884324,37.0,42.872767872871265,15.590534952225976,0.9907630632655374,8993.396863573453
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,56,7,7,19.66109792896721,49.0,189.05249654842945,17.041348604077122,0.9957973727068755,10745.079803090204
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,57,7,6,24.54371275602257,38.5,155.76638695082076,14.931228719203395,0.9927980515089886,8248.838869411076
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,58,7,5,24.54371275602257,38.5,10.640875023901998,14.680078539765129,0.9929825903291304,7973.674119545889
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,59,7,4,23.036510285681896,47.5,-20.252479542874397,21.455817831561717,0.9931012171017137,17033.028396382986
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,60,7,3,22.317981094042864,43.0,-98.79146351670975,14.067671883232403,0.9955646928258978,7322.277511928638
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,61,7,2,23.77817258228512,34.0,-161.85507119088408,11.023996756394428,0.9942537670260236,4496.55466594481
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,62,7,1,26.149526485552656,29.5,-52.51819981984094,11.996091174415918,0.9882549358757496,5324.52952820128
2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,63,7,0,24.54371275602257,29.5,6.190376115172327,11.037153377266378,0.9897874350766372,4507.293922912197
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,0,0,0,18.453731477822707,43.0,-174.67721806055548,19.239187584776346,0.9914077124834836,13695.414540121852
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,1,0,1,15.749808336458166,32.5,-109.27942041156066,22.229708909575578,0.9661616299938051,18283.918453565162
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,2,0,2,13.874844806111179,26.5,-18.338763545852544,31.545950852096453,0.8609246127463177,36820.439561026746
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,3,0,3,13.02280581041226,26.5,11.757469193247875,27.97975675188871,0.8695385750204669,28966.071152109893
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,4,0,4,13.02280581041226,25.0,-74.68269122241315,25.209750914866266,0.8767713893146813,23514.667024015223
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,5,0,5,13.44207608814922,22.0,-83.52244959583233,23.497284775907275,0.848923510839875,20428.5284980831
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,6,0,6,19.047850843082976,25.0,-130.5924203512421,16.570905739391968,0.9603047631831488,10160.011929881106
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,7,0,7,29.683217073187816,34.0,-127.72642295845964,14.59247150479653,0.9880850419601114,7878.788310877053
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,8,1,7,20.94745836293309,47.5,58.85538548863971,20.474429034396326,0.9936972988542779,15510.483038527655
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,9,1,6,21.62186346530268,25.0,-116.74695631342362,10.419746879729729,0.9846025032917668,4017.1316263925846
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,10,1,5,16.780266063679814,26.5,-10.92080665909285,12.44788490288465,0.9780466909907038,5733.144026552154
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,11,1,4,15.258557842693115,23.5,5.356705289040452,14.726245482369823,0.9534924606537432,8023.905322259652
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,12,1,3,11.841840586928083,22.0,-32.6284971499031,19.027688940587357,0.866394329763301,13395.959017530768
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,13,1,2,10.106721224330608,20.5,2.027482074746729,18.527844354410874,0.7955503080823693,12701.397607587169
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,14,1,1,13.02280581041226,22.0,-55.04892689775519,21.16816322424853,0.8605433816732898,16579.371968671832
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,15,1,0,15.749808336458166,26.5,-181.93679045909184,20.84981187384647,0.9412516281668198,16084.4422414672
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,16,2,0,17.320508075688775,22.0,-148.88585209906375,16.732847356863235,0.9319766852036865,10359.562684719145
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,17,2,1,14.7826298876199,19.0,-92.04707196024268,12.37920298157179,0.9253191531302705,5670.052658981369
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,18,2,2,11.841840586928083,17.5,-74.65423124863216,11.771178168485708,0.8877748993474175,5126.743512546678
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,19,2,3,11.472483074052871,17.5,-130.20323141486003,13.125450210852428,0.8603122627570934,6374.265399789943
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,20,2,4,16.780266063679814,20.5,-127.06591571722984,13.726446132073256,0.9402697731230213,6971.366966418227
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,21,2,5,20.94745836293309,28.0,-73.19246633046487,8.830819253325263,0.9926069037659557,2885.3846413413057
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,22,2,6,22.317981094042864,37.0,-34.4287308273282,14.217767466793676,0.992995003626739,7479.361734373217
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,23,2,7,20.294088553975286,40.0,166.41593335698832,14.488517942849521,0.9938227878599923,7766.934630670083
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,24,3,7,17.878143222611804,40.0,155.0435212274513,11.775688852274854,0.9959872527671169,5130.67337398684
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,25,3,6,19.047850843082976,40.0,132.9503074493709,16.383226340138346,0.992166528613454,9931.173896551509
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,26,3,5,27.860403281929248,28.0,35.82049750796983,15.657435892762651,0.9752477094689218,9070.746053230969
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,27,3,4,27.860403281929248,20.5,-58.51665470326439,5.906829596398912,0.9889256706677936,1290.9535275930828
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,28,3,3,19.66109792896721,16.0,-160.9823610320396,8.358437325846557,0.9515670735764348,2584.9485576138827
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,29,3,2,19.66109792896721,17.5,-207.8378030885411,11.748127736318844,0.9207140993983617,5106.684696427974
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,30,3,1,22.317981094042864,19.0,-29.156424641103627,8.2447967822591,0.971836865678761,2515.1369372877502
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,31,3,0,26.9914125884324,22.0,-93.83142328498388,9.941386163956667,0.9739212414218607,3656.7528778536343
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,32,4,0,42.062065981861544,26.5,93.94989013705803,13.191973398782869,0.9696332145987079,6439.0419997052095
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,33,4,1,49.283270910348534,25.0,11.388207644547435,7.7735569542405125,0.9839878545343042,2235.8429456703784
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,34,4,2,46.2568393186441,23.5,-60.37928125522859,8.153140798846579,0.9795502737465624,2459.527080775215
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,35,4,3,37.0547136355806,22.0,-72.21512030063026,10.635911683711866,0.9677597371233185,4185.536841717588
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,36,4,4,44.81404746557166,25.0,58.60722373005449,14.621526779788793,0.951195280861645,7910.194678766989
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,37,4,5,25.333899557064026,25.0,134.02869383079758,17.88793191467492,0.9503403567922801,11839.190002809682
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,38,4,6,16.780266063679814,34.0,158.4322295546611,8.24957989368883,0.9962409125960062,2518.056031627136
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,39,4,7,15.258557842693115,47.5,72.38822137736568,13.426175934911662,0.9965340554195506,6669.701408702438
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,40,5,7,16.780266063679814,50.5,-23.76466560922364,20.503154751011866,0.993990602526285,15554.036125525796
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,41,5,6,12.616612944575133,28.0,101.57914071743527,17.226853533109207,0.9556002210441682,10980.285858094296
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,42,5,5,15.749808336458166,31.0,165.87696938270514,7.226234503019807,0.9954983435034924,1932.0832084274548
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,43,5,4,33.694429468953636,19.0,124.479618343933,18.177241506787336,0.869725320058747,12225.248025454677
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,44,5,3,84.4597642353182,28.0,45.823028357136266,10.819136625259073,0.9459861864891705,4330.987540692825
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,45,5,2,240.31936151317703,61.0,-35.70921874789457,12.038177636451625,0.9464867886456466,5361.955669850269
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,46,5,1,140.22918848621723,43.0,50.66771450066409,13.890228171565001,0.9361060881410381,7138.722230351106
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,47,5,0,20.294088553975286,22.0,145.92544229856566,13.943014023614303,0.9540029437251598,7193.082682320089
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,48,6,0,13.02280581041226,35.5,161.78792740695638,16.9049469082299,0.981465296628837,10573.75750889265
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,49,6,1,11.472483074052871,23.5,89.72575686122887,12.870287668146528,0.9457307189108699,6128.8392724512505
2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,50,6,2,11.472483074052871,19.0,93.00032963782257,13.190863272178753,0.8893645532145865,6437.9583330166315
