map_order,parameter,parameter_value,profile_delta_objective,diagnostic_scale
2,lambda_D_nm,1.0,18.484153575819374,1.0
2,lambda_D_nm,1.0321950802185607,18.484144252993165,1.0
2,lambda_D_nm,1.0654266836274007,18.48412813381043,1.0
2,lambda_D_nm,1.0997281811737798,18.484100653959924,1.0
2,lambda_D_nm,1.1351340181852814,18.484054812494872,1.0
2,lambda_D_nm,1.1716797489595736,18.483979624479897,1.0
2,lambda_D_nm,1.2094020724677899,18.483858531612043,1.0
2,lambda_D_nm,1.2483388692073838,18.483665890266746,1.0
2,lambda_D_nm,1.2885292392414627,18.48336621298565,1.0
2,lambda_D_nm,1.3300135414628025,18.482904095023876,1.0
2,lambda_D_nm,1.3728334341219692,18.4822048861437,1.0
2,lambda_D_nm,1.417031916660248,18.481162490681776,1.0
2,lambda_D_nm,1.4626533728893854,18.479627060201185,1.0
2,lambda_D_nm,1.5097436155615074,18.47739562742731,1.0
2,lambda_D_nm,1.5583499323739698,18.47420706877449,1.0
2,lambda_D_nm,1.6085211334553382,18.469691940460493,1.0
2,lambda_D_nm,1.6603076003801827,18.46338045996485,1.0
2,lambda_D_nm,1.7137613367619084,18.454677298568967,1.0
2,lambda_D_nm,1.7689360204744258,18.442816918827557,1.0
2,lambda_D_nm,1.8258870575551014,18.426858778219323,1.0
2,lambda_D_nm,1.8846716378431192,18.40553032281272,1.0
2,lambda_D_nm,1.9453487924091244,18.37746568526684,1.0
2,lambda_D_nm,2.007979452833816,18.34093648909268,1.0
2,lambda_D_nm,2.0726265123950225,18.293942259537,1.0
2,lambda_D_nm,2.139354889224695,18.233868294412517,1.0
2,lambda_D_nm,2.208231591499254,18.158310103122,1.0
2,lambda_D_nm,2.2793257847287323,18.064262428744076,1.0
2,lambda_D_nm,2.3527088612123075,17.948495552739054,1.0
2,lambda_D_nm,2.428454511729956,17.807950306535908,1.0
2,lambda_D_nm,2.5066387995422272,17.639469081044055,1.0
2,lambda_D_nm,2.587340236772446,17.439004724112916,1.0
2,lambda_D_nm,2.670639863248044,17.205293139504608,1.0
2,lambda_D_nm,2.7566213278802003,16.93661803600557,1.0
2,lambda_D_nm,2.8453709726634986,16.632495041711085,1.0
2,lambda_D_nm,2.9369779193799634,16.294921915455365,1.0
2,lambda_D_nm,3.0315341590945426,15.929272462509251,1.0
2,lambda_D_nm,3.129134644531898,15.54195191414824,1.0
2,lambda_D_nm,3.2298773854272795,15.14388851174172,1.0
2,lambda_D_nm,3.3338635469472258,14.754085620982272,1.0
2,lambda_D_nm,3.441197551278927,14.393412333916828,1.0
2,lambda_D_nm,3.551987182490265,14.092540388066757,1.0
2,lambda_D_nm,3.6663436947658385,13.885119867860196,1.0
2,lambda_D_nm,3.7843819241276386,13.750307829673988,1.0
2,lambda_D_nm,3.9062204037525987,13.613419111105348,1.0
2,lambda_D_nm,4.031981483002792,13.468558200588676,1.0
2,lambda_D_nm,4.161791450287818,13.31545693117304,1.0
2,lambda_D_nm,4.2957806598827535,13.159230723759961,1.0
2,lambda_D_nm,4.434083662829019,12.996484940628356,1.0
2,lambda_D_nm,4.576839342049609,12.826169049836778,1.0
2,lambda_D_nm,4.724191051814359,12.648975249008904,1.0
2,lambda_D_nm,4.876286761695329,12.465163587123804,1.0
2,lambda_D_nm,5.033279205156815,12.272583056741457,1.0
2,lambda_D_nm,5.195326032929252,12.079444047791519,1.0
2,lambda_D_nm,5.362589971320985,11.873218115239553,1.0
2,lambda_D_nm,5.535238985626912,11.660337645168571,1.0
2,lambda_D_nm,5.7134464487980745,11.439654870425866,1.0
2,lambda_D_nm,5.8973913155415785,11.216294300622174,1.0
2,lambda_D_nm,6.087258302025683,10.980448137163581,1.0
2,lambda_D_nm,6.283238071370499,10.740733776548783,1.0
2,lambda_D_nm,6.485527425110586,10.49424602897065,1.0
2,lambda_D_nm,6.694329500821696,10.238177723175928,1.0
2,lambda_D_nm,6.909853976110125,9.975624771789398,1.0
2,lambda_D_nm,7.1323172791695315,9.703690296226595,1.0
2,lambda_D_nm,7.3619428061166206,9.424802205354682,1.0
2,lambda_D_nm,7.598961145324,9.14254578171328,1.0
2,lambda_D_nm,7.843610308975431,8.862680397583002,1.0
2,lambda_D_nm,8.096135972076024,8.55862609024806,1.0
2,lambda_D_nm,8.356791719157386,8.260636734895092,1.0
2,lambda_D_nm,8.62583929892546,7.957892417628691,1.0
2,lambda_D_nm,8.903548887106776,7.650129912539675,1.0
2,lambda_D_nm,9.190199357757056,7.340540779002412,1.0
2,lambda_D_nm,9.48607856330461,7.030038409760105,1.0
2,lambda_D_nm,9.791483623609768,6.706915532658474,1.0
2,lambda_D_nm,10.106721224330608,6.404415617735915,1.0
2,lambda_D_nm,10.432107924894561,6.076090408100515,1.0
2,lambda_D_nm,10.767970476385223,5.7578523770597565,1.0
2,lambda_D_nm,11.114646149663537,5.456861484080124,1.0
2,lambda_D_nm,11.472483074052871,5.136926534930509,1.0
2,lambda_D_nm,11.841840586928083,4.818722497004868,1.0
2,lambda_D_nm,12.223089594559632,4.515356815431404,1.0
2,lambda_D_nm,12.616612944575133,4.230526055374926,1.0
2,lambda_D_nm,13.02280581041226,3.9279655203230996,1.0
2,lambda_D_nm,13.44207608814922,3.627379468049866,1.0
2,lambda_D_nm,13.874844806111179,3.3432052251585826,1.0
2,lambda_D_nm,14.321546547664008,3.0730401845525592,1.0
2,lambda_D_nm,14.7826298876199,2.8209056685708447,1.0
2,lambda_D_nm,15.258557842693115,2.5761221308759112,1.0
2,lambda_D_nm,15.749808336458166,2.313820235824188,1.0
2,lambda_D_nm,16.25687467927739,2.0684781956779568,1.0
2,lambda_D_nm,16.780266063679814,1.8386405274767537,1.0
2,lambda_D_nm,17.320508075688775,1.624575800737143,1.0
2,lambda_D_nm,17.878143222611804,1.4268857637288581,1.0
2,lambda_D_nm,18.453731477822707,1.244819314954146,1.0
2,lambda_D_nm,19.047850843082976,1.0778528919537262,1.0
2,lambda_D_nm,19.66109792896721,0.9263584059831098,1.0
2,lambda_D_nm,20.294088553975286,0.7888923889092343,1.0
2,lambda_D_nm,20.94745836293309,0.6475291528288485,1.0
2,lambda_D_nm,21.62186346530268,0.5173273227935336,1.0
2,lambda_D_nm,22.317981094042864,0.40225333880319686,1.0
2,lambda_D_nm,23.036510285681896,0.3024567400788711,1.0
2,lambda_D_nm,23.77817258228512,0.21732602673592105,1.0
2,lambda_D_nm,24.54371275602257,0.14718193447856315,1.0
2,lambda_D_nm,25.333899557064026,0.09018276267661077,1.0
2,lambda_D_nm,26.149526485552656,0.048439845587744446,1.0
2,lambda_D_nm,26.9914125884324,0.01903629813354571,1.0
2,lambda_D_nm,27.860403281929248,0.0028397507285576606,1.0
2,lambda_D_nm,28.75737120051241,0.0,1.0
2,lambda_D_nm,29.683217073187816,0.009302969083010246,1.0
2,lambda_D_nm,30.638870628004046,0.031150284853002447,1.0
2,lambda_D_nm,31.625291525678737,0.06502233801943891,1.0
2,lambda_D_nm,32.64347032328333,0.11086302776852691,1.0
2,lambda_D_nm,33.694429468953636,0.16851831638897086,1.0
2,lambda_D_nm,34.77922432862523,0.23738190514194507,1.0
2,lambda_D_nm,35.89894424582464,0.2911783903397225,1.0
2,lambda_D_nm,37.0547136355806,0.3535723412204453,1.0
2,lambda_D_nm,38.24769311355391,0.4254926368019814,1.0
2,lambda_D_nm,39.47908066151966,0.5066882344925614,1.0
2,lambda_D_nm,40.750112830372316,0.5974222849140443,1.0
2,lambda_D_nm,42.062065981861544,0.6985822729164082,1.0
2,lambda_D_nm,43.416257570305966,0.8096682385803822,1.0
2,lambda_D_nm,44.81404746557166,0.9317891034492527,1.0
2,lambda_D_nm,46.2568393186441,1.0619962747360967,1.0
2,lambda_D_nm,47.74608197116491,1.1534116170933533,1.0
2,lambda_D_nm,49.283270910348534,1.2566619890385102,1.0
2,lambda_D_nm,50.86994977074026,1.371528644749399,1.0
2,lambda_D_nm,52.50771188432339,1.501082788162011,1.0
2,lambda_D_nm,54.19820188053225,1.6406549904909848,1.0
2,lambda_D_nm,55.943117337777736,1.7461865329621984,1.0
2,lambda_D_nm,57.744210488143835,1.8504565506442163,1.0
2,lambda_D_nm,59.603289976967076,1.9735202312150482,1.0
2,lambda_D_nm,61.52222267906566,2.1133041512714588,1.0
2,lambda_D_nm,63.50293557344233,2.21163926966184,1.0
2,lambda_D_nm,65.5474176783434,2.316876611819094,1.0
2,lambda_D_nm,67.65772204861716,2.4433542584994368,1.0
2,lambda_D_nm,69.83596783737747,2.5517022681539947,1.0
2,lambda_D_nm,72.08434242404265,2.6461283202086556,1.0
2,lambda_D_nm,74.40510361088685,2.765777981390951,1.0
2,lambda_D_nm,76.80058189030967,2.8590665033687768,1.0
2,lambda_D_nm,79.27318278510033,2.952757497853576,1.0
2,lambda_D_nm,81.82538926404725,3.06772561339238,1.0
2,lambda_D_nm,84.4597642353182,3.138551824142371,1.0
2,lambda_D_nm,87.17895312011498,3.24355100269911,1.0
2,lambda_D_nm,89.98568650918722,3.3151755784561723,1.0
2,lambda_D_nm,92.88278290487276,3.4063185576106494,1.0
2,lambda_D_nm,95.87315155141827,3.4784621555419335,1.0
2,lambda_D_nm,98.9597953564224,3.5614022650986827,1.0
2,lambda_D_nm,102.14581390633477,3.6268654664834883,1.0
2,lambda_D_nm,105.43440657903933,3.7063607710990327,1.0
2,lambda_D_nm,108.82887575664789,3.762921949702714,1.0
2,lambda_D_nm,112.33263014172888,3.843479241716642,1.0
2,lambda_D_nm,115.9491881803038,3.8876097316962666,1.0
2,lambda_D_nm,119.6821815950456,3.9498932900737413,1.0
2,lambda_D_nm,123.5353590322305,4.007028565717074,1.0
2,lambda_D_nm,127.51258982610177,4.051981708618594,1.0
2,lambda_D_nm,131.61786788442961,4.111258249517916,1.0
2,lambda_D_nm,135.85531569916466,4.154963043806389,1.0
2,lambda_D_nm,140.22918848621723,4.19413497079685,1.0
2,lambda_D_nm,144.74387845851456,4.24385431329787,1.0
2,lambda_D_nm,149.40391923663196,4.286196077698951,1.0
2,lambda_D_nm,154.21399040142273,4.3169811138011545,1.0
2,lambda_D_nm,159.1789221932208,4.352824454666439,1.0
2,lambda_D_nm,164.30370036233566,4.395375191987373,1.0
2,lambda_D_nm,169.59347117570732,4.42798130169142,1.0
2,lambda_D_nm,175.05354658475343,4.4521188967481455,1.0
2,lambda_D_nm,180.68940955959303,4.479929396037289,1.0
2,lambda_D_nm,186.50671959500858,4.509755350769076,1.0
2,lambda_D_nm,192.51131839367036,4.5417539067785935,1.0
2,lambda_D_nm,198.70923573233554,4.5695950780579775,1.0
2,lambda_D_nm,205.10669551690685,4.587583754192318,1.0
2,lambda_D_nm,211.71012203243765,4.606824834384148,1.0
2,lambda_D_nm,218.52614639435313,4.626586187585578,1.0
2,lambda_D_nm,225.56161320737215,4.646515557114458,1.0
2,lambda_D_nm,232.82358743881156,4.6667616386353235,1.0
2,lambda_D_nm,240.31936151317703,4.686096705658618,1.0
2,lambda_D_nm,248.05646263516715,4.7055643204087065,1.0
2,lambda_D_nm,256.04266034843863,4.723671737879875,1.0
2,lambda_D_nm,264.2859743377304,4.73607183485852,1.0
2,lambda_D_nm,272.7946824821739,4.747305561897186,1.0
2,lambda_D_nm,281.57732916788444,4.758606690892315,1.0
2,lambda_D_nm,290.6427338681724,4.7694671622923055,1.0
2,lambda_D_nm,300.0,4.780240948149113,1.0
2,zeta_magnitude_mV,1.0,18.43666453735592,1.0
2,zeta_magnitude_mV,2.5,18.188354063168294,1.0
2,zeta_magnitude_mV,4.0,17.731956935458786,1.0
2,zeta_magnitude_mV,5.5,17.075998813885658,1.0
2,zeta_magnitude_mV,7.0,16.232880561900803,1.0
2,zeta_magnitude_mV,8.5,15.218811523687247,1.0
2,zeta_magnitude_mV,10.0,14.053722448354002,1.0
2,zeta_magnitude_mV,11.5,12.761158639776125,1.0
2,zeta_magnitude_mV,13.0,11.368154038853836,1.0
2,zeta_magnitude_mV,14.5,9.905087066877352,1.0
2,zeta_magnitude_mV,16.0,8.405519173085969,1.0
2,zeta_magnitude_mV,17.5,6.9055198514138025,1.0
2,zeta_magnitude_mV,19.0,5.443974581666823,1.0
2,zeta_magnitude_mV,20.5,4.063476374655544,1.0
2,zeta_magnitude_mV,22.0,2.808435553416493,1.0
2,zeta_magnitude_mV,23.5,1.725455845888021,1.0
2,zeta_magnitude_mV,25.0,0.8630998978555231,1.0
2,zeta_magnitude_mV,26.5,0.27164632906903285,1.0
2,zeta_magnitude_mV,28.0,0.0,1.0
2,zeta_magnitude_mV,29.5,0.10088492048103834,1.0
2,zeta_magnitude_mV,31.0,0.6148083817671257,1.0
2,zeta_magnitude_mV,32.5,1.3957887531897064,1.0
2,zeta_magnitude_mV,34.0,1.9873729390558594,1.0
2,zeta_magnitude_mV,35.5,2.422825641958568,1.0
2,zeta_magnitude_mV,37.0,2.761974432249841,1.0
2,zeta_magnitude_mV,38.5,3.032446062561813,1.0
2,zeta_magnitude_mV,40.0,3.249420118001284,1.0
2,zeta_magnitude_mV,41.5,3.4377625690354647,1.0
2,zeta_magnitude_mV,43.0,3.5919490963073053,1.0
2,zeta_magnitude_mV,44.5,3.7249876646922053,1.0
2,zeta_magnitude_mV,46.0,3.843479241716642,1.0
2,zeta_magnitude_mV,47.5,3.9475292894664884,1.0
2,zeta_magnitude_mV,49.0,4.030991763767794,1.0
2,zeta_magnitude_mV,50.5,4.111258249517916,1.0
2,zeta_magnitude_mV,52.0,4.182210522727522,1.0
2,zeta_magnitude_mV,53.5,4.24385431329787,1.0
2,zeta_magnitude_mV,55.0,4.29931098048458,1.0
2,zeta_magnitude_mV,56.5,4.352824454666439,1.0
2,zeta_magnitude_mV,58.0,4.395375191987373,1.0
2,zeta_magnitude_mV,59.5,4.439729680152113,1.0
2,zeta_magnitude_mV,61.0,4.479929396037289,1.0
2,zeta_magnitude_mV,62.5,4.509755350769076,1.0
2,zeta_magnitude_mV,64.0,4.5417539067785935,1.0
2,zeta_magnitude_mV,65.5,4.575414818294935,1.0
2,zeta_magnitude_mV,67.0,4.606824834384148,1.0
2,zeta_magnitude_mV,68.5,4.626586187585578,1.0
2,zeta_magnitude_mV,70.0,4.646515557114458,1.0
2,zeta_magnitude_mV,71.5,4.6667616386353235,1.0
2,zeta_magnitude_mV,73.0,4.686096705658618,1.0
2,zeta_magnitude_mV,74.5,4.7055643204087065,1.0
2,zeta_magnitude_mV,76.0,4.723671737879875,1.0
2,zeta_magnitude_mV,77.5,4.7416202837235355,1.0
2,zeta_magnitude_mV,79.0,4.758291624658067,1.0
2,zeta_magnitude_mV,80.5,4.7694671622923055,1.0
2,zeta_magnitude_mV,82.0,4.780240948149113,1.0
2,zeta_magnitude_mV,83.5,4.80340621160136,1.0
2,zeta_magnitude_mV,85.0,4.916022956621388,1.0
2,zeta_magnitude_mV,86.5,5.129565259281342,1.0
2,zeta_magnitude_mV,88.0,5.456425364731067,1.0
2,zeta_magnitude_mV,89.5,5.909954709280063,1.0
2,zeta_magnitude_mV,91.0,6.504503922417789,1.0
2,zeta_magnitude_mV,92.5,7.2554614864410745,1.0
2,zeta_magnitude_mV,94.0,8.179290717246225,1.0
2,zeta_magnitude_mV,95.5,9.293564717641217,1.0
2,zeta_magnitude_mV,97.0,10.616998944456974,1.0
2,zeta_magnitude_mV,98.5,12.169481022990796,1.0
2,zeta_magnitude_mV,100.0,13.106430178646521,1.0
2,zeta_magnitude_mV,101.5,13.137730250844424,1.0
2,zeta_magnitude_mV,103.0,13.172413925168613,1.0
2,zeta_magnitude_mV,104.5,13.195031655171302,1.0
2,zeta_magnitude_mV,106.0,13.210747947854204,1.0
2,zeta_magnitude_mV,107.5,13.229003889861772,1.0
2,zeta_magnitude_mV,109.0,13.249666642042468,1.0
2,zeta_magnitude_mV,110.5,13.272604610726932,1.0
2,zeta_magnitude_mV,112.0,13.297687794515683,1.0
2,zeta_magnitude_mV,113.5,13.324788098836786,1.0
2,zeta_magnitude_mV,115.0,13.341688955884525,1.0
2,zeta_magnitude_mV,116.5,13.352239166153515,1.0
2,zeta_magnitude_mV,118.0,13.364331706640053,1.0
2,zeta_magnitude_mV,119.5,13.37787352852767,1.0
2,zeta_magnitude_mV,121.0,13.392773700186462,1.0
2,zeta_magnitude_mV,122.5,13.40894353851649,1.0
2,zeta_magnitude_mV,124.0,13.426296721530614,1.0
2,zeta_magnitude_mV,125.5,13.444749383253356,1.0
2,zeta_magnitude_mV,127.0,13.464220192011402,1.0
2,zeta_magnitude_mV,128.5,13.484630413183853,1.0
2,zeta_magnitude_mV,130.0,13.491752750048992,1.0
2,zeta_magnitude_mV,131.5,13.498870149802606,1.0
2,zeta_magnitude_mV,133.0,13.506758491312752,1.0
2,zeta_magnitude_mV,134.5,13.515362649685137,1.0
2,zeta_magnitude_mV,136.0,13.524629498440637,1.0
2,zeta_magnitude_mV,137.5,13.53450791250032,1.0
2,zeta_magnitude_mV,139.0,13.544948763935063,1.0
2,zeta_magnitude_mV,140.5,13.5559049111392,1.0
2,zeta_magnitude_mV,142.0,13.567331182057735,1.0
2,zeta_magnitude_mV,143.5,13.579184352066607,1.0
2,zeta_magnitude_mV,145.0,13.59142311707407,1.0
2,zeta_magnitude_mV,146.5,13.604008062380577,1.0
2,zeta_magnitude_mV,148.0,13.616901627803347,1.0
2,zeta_magnitude_mV,149.5,13.62611176686377,1.0
2,zeta_magnitude_mV,151.0,13.629558265154989,1.0
2,zeta_magnitude_mV,152.5,13.633324541803642,1.0
2,zeta_magnitude_mV,154.0,13.637384363792178,1.0
2,zeta_magnitude_mV,155.5,13.641712744988068,1.0
2,zeta_magnitude_mV,157.0,13.646285913556596,1.0
2,zeta_magnitude_mV,158.5,13.651081278303561,1.0
2,zeta_magnitude_mV,160.0,13.65607739417423,1.0
2,zeta_magnitude_mV,161.5,13.661253927116084,1.0
2,zeta_magnitude_mV,163.0,13.666591618495747,1.0
2,zeta_magnitude_mV,164.5,13.672072249243264,1.0
2,zeta_magnitude_mV,166.0,13.677678603881168,1.0
2,zeta_magnitude_mV,167.5,13.683394434580782,1.0
2,zeta_magnitude_mV,169.0,13.689204425373758,1.0
2,zeta_magnitude_mV,170.5,13.695094156633843,1.0
2,zeta_magnitude_mV,172.0,13.701050069930995,1.0
2,zeta_magnitude_mV,173.5,13.7070594333485,1.0
2,zeta_magnitude_mV,175.0,13.713110307342713,1.0
2,zeta_magnitude_mV,176.5,13.719191511214897,1.0
2,zeta_magnitude_mV,178.0,13.725292590255192,1.0
2,zeta_magnitude_mV,179.5,13.731403783610146,1.0
2,zeta_magnitude_mV,181.0,13.73751599291699,1.0
2,zeta_magnitude_mV,182.5,13.743620751740558,1.0
2,zeta_magnitude_mV,184.0,13.749710195842168,1.0
2,zeta_magnitude_mV,185.5,13.755777034303037,1.0
2,zeta_magnitude_mV,187.0,13.758234818457048,1.0
2,zeta_magnitude_mV,188.5,13.759483139569712,1.0
2,zeta_magnitude_mV,190.0,13.760786764962367,1.0
2,zeta_magnitude_mV,191.5,13.762139658537382,1.0
2,zeta_magnitude_mV,193.0,13.763536154269124,1.0
2,zeta_magnitude_mV,194.5,13.764970938580289,1.0
2,zeta_magnitude_mV,196.0,13.766439033321491,1.0
2,zeta_magnitude_mV,197.5,13.76793577935158,1.0
2,zeta_magnitude_mV,199.0,13.769456820714163,1.0
2,zeta_magnitude_mV,200.5,13.770998089403893,1.0
2,zeta_magnitude_mV,202.0,13.772555790714662,1.0
2,zeta_magnitude_mV,203.5,13.774126389160529,1.0
2,zeta_magnitude_mV,205.0,13.77570659495893,1.0
2,zeta_magnitude_mV,206.5,13.777293351064936,1.0
2,zeta_magnitude_mV,208.0,13.778883820744195,1.0
2,zeta_magnitude_mV,209.5,13.780475375671804,1.0
2,zeta_magnitude_mV,211.0,13.782065584543481,1.0
2,zeta_magnitude_mV,212.5,13.783652202185351,1.0
2,zeta_magnitude_mV,214.0,13.785233159147772,1.0
2,zeta_magnitude_mV,215.5,13.786806551768949,1.0
2,zeta_magnitude_mV,217.0,13.788370632693457,1.0
2,zeta_magnitude_mV,218.5,13.789923801830962,1.0
2,zeta_magnitude_mV,220.0,13.791464597740305,1.0
2,zeta_magnitude_mV,221.5,13.792991689424156,1.0
2,zeta_magnitude_mV,223.0,13.794503868519591,1.0
2,zeta_magnitude_mV,224.5,13.796000041869966,1.0
2,zeta_magnitude_mV,226.0,13.797479224463737,1.0
2,zeta_magnitude_mV,227.5,13.798940532726167,1.0
2,zeta_magnitude_mV,229.0,13.800383178149817,1.0
2,zeta_magnitude_mV,230.5,13.80180646125037,1.0
2,zeta_magnitude_mV,232.0,13.80320976583426,1.0
2,zeta_magnitude_mV,233.5,13.804592553565293,1.0
2,zeta_magnitude_mV,235.0,13.80595435881729,1.0
2,zeta_magnitude_mV,236.5,13.807294783800675,1.0
2,zeta_magnitude_mV,238.0,13.808613493950704,1.0
2,zeta_magnitude_mV,239.5,13.809910213565926,1.0
2,zeta_magnitude_mV,241.0,13.811184721685484,1.0
2,zeta_magnitude_mV,242.5,13.812436848194327,1.0
2,zeta_magnitude_mV,244.0,13.813666470145721,1.0
2,zeta_magnitude_mV,245.5,13.81487350829105,1.0
2,zeta_magnitude_mV,247.0,13.816057923806845,1.0
2,zeta_magnitude_mV,248.5,13.817219715209733,1.0
2,zeta_magnitude_mV,250.0,13.818358915450094,1.0
3,lambda_D_nm,1.0,6.402153169499004,1.0
3,lambda_D_nm,1.0321950802185607,6.402145592874971,1.0
3,lambda_D_nm,1.0654266836274007,6.402132496461463,1.0
3,lambda_D_nm,1.0997281811737798,6.40211017727177,1.0
3,lambda_D_nm,1.1351340181852814,6.402072960357362,1.0
3,lambda_D_nm,1.1716797489595736,6.402011949019614,1.0
3,lambda_D_nm,1.2094020724677899,6.401913746673653,1.0
3,lambda_D_nm,1.2483388692073838,6.401757615304213,1.0
3,lambda_D_nm,1.2885292392414627,6.401514905815796,1.0
3,lambda_D_nm,1.3300135414628025,6.401140910595572,1.0
3,lambda_D_nm,1.3728334341219692,6.400575507297596,1.0
3,lambda_D_nm,1.417031916660248,6.399733381912405,1.0
3,lambda_D_nm,1.4626533728893854,6.398494161688456,1.0
3,lambda_D_nm,1.5097436155615074,6.396695176995337,1.0
3,lambda_D_nm,1.5583499323739698,6.394127747630041,1.0
3,lambda_D_nm,1.6085211334553382,6.390496868369289,1.0
3,lambda_D_nm,1.6603076003801827,6.385428656487934,1.0
3,lambda_D_nm,1.7137613367619084,6.378451237997467,1.0
3,lambda_D_nm,1.7689360204744258,6.3689597158520375,1.0
3,lambda_D_nm,1.8258870575551014,6.35621473734779,1.0
3,lambda_D_nm,1.8846716378431192,6.339216751827965,1.0
3,lambda_D_nm,1.9453487924091244,6.316906571912835,1.0
3,lambda_D_nm,2.007979452833816,6.287947641899287,1.0
3,lambda_D_nm,2.0726265123950225,6.250815505449184,1.0
3,lambda_D_nm,2.139354889224695,6.203516657309556,1.0
3,lambda_D_nm,2.208231591499254,6.144279002912794,1.0
3,lambda_D_nm,2.2793257847287323,6.070909170649391,1.0
3,lambda_D_nm,2.3527088612123075,5.981121236454358,1.0
3,lambda_D_nm,2.428454511729956,5.872848710847217,1.0
3,lambda_D_nm,2.5066387995422272,5.744129417323854,1.0
3,lambda_D_nm,2.587340236772446,5.592414109578186,1.0
3,lambda_D_nm,2.670639863248044,5.417669658619626,1.0
3,lambda_D_nm,2.7566213278802003,5.219732988121747,1.0
3,lambda_D_nm,2.8453709726634986,4.9997776851039415,1.0
3,lambda_D_nm,2.9369779193799634,4.761363069279439,1.0
3,lambda_D_nm,3.0315341590945426,4.5111568255290875,1.0
3,lambda_D_nm,3.129134644531898,4.257351887015201,1.0
3,lambda_D_nm,3.2298773854272795,4.012499628179536,1.0
3,lambda_D_nm,3.3338635469472258,3.795742326412487,1.0
3,lambda_D_nm,3.441197551278927,3.6290392992482614,1.0
3,lambda_D_nm,3.551987182490265,3.5386303200355234,1.0
3,lambda_D_nm,3.6663436947658385,3.4716657274671094,1.0
3,lambda_D_nm,3.7843819241276386,3.4031151022070927,1.0
3,lambda_D_nm,3.9062204037525987,3.3341287997136715,1.0
3,lambda_D_nm,4.031981483002792,3.2617708159172993,1.0
3,lambda_D_nm,4.161791450287818,3.186354298716962,1.0
3,lambda_D_nm,4.2957806598827535,3.1104683292521242,1.0
3,lambda_D_nm,4.434083662829019,3.0326981772258597,1.0
3,lambda_D_nm,4.576839342049609,2.952187020312659,1.0
3,lambda_D_nm,4.724191051814359,2.8702178661580726,1.0
3,lambda_D_nm,4.876286761695329,2.7864102564805773,1.0
3,lambda_D_nm,5.033279205156815,2.700173264214807,1.0
3,lambda_D_nm,5.195326032929252,2.6145536411424617,1.0
3,lambda_D_nm,5.362589971320985,2.5263878180053276,1.0
3,lambda_D_nm,5.535238985626912,2.4344374531826496,1.0
3,lambda_D_nm,5.7134464487980745,2.3447286139882593,1.0
3,lambda_D_nm,5.8973913155415785,2.2525202232875254,1.0
3,lambda_D_nm,6.087258302025683,2.1599990287009874,1.0
3,lambda_D_nm,6.283238071370499,2.0673532836476403,1.0
3,lambda_D_nm,6.485527425110586,1.9731714329015047,1.0
3,lambda_D_nm,6.694329500821696,1.8770145783201158,1.0
3,lambda_D_nm,6.909853976110125,1.7815780297411967,1.0
3,lambda_D_nm,7.1323172791695315,1.6864491985151489,1.0
3,lambda_D_nm,7.3619428061166206,1.5949416916757984,1.0
3,lambda_D_nm,7.598961145324,1.499268165012957,1.0
3,lambda_D_nm,7.843610308975431,1.4032784497331,1.0
3,lambda_D_nm,8.096135972076024,1.3176992739521713,1.0
3,lambda_D_nm,8.356791719157386,1.2175186934811055,1.0
3,lambda_D_nm,8.62583929892546,1.1366802125017355,1.0
3,lambda_D_nm,8.903548887106776,1.0393823669080615,1.0
3,lambda_D_nm,9.190199357757056,0.9596739885464302,1.0
3,lambda_D_nm,9.48607856330461,0.8700035201919348,1.0
3,lambda_D_nm,9.791483623609768,0.7872822444843465,1.0
3,lambda_D_nm,10.106721224330608,0.71941419629053,1.0
3,lambda_D_nm,10.432107924894561,0.6320072225016959,1.0
3,lambda_D_nm,10.767970476385223,0.5583293915729016,1.0
3,lambda_D_nm,11.114646149663537,0.4975327252189715,1.0
3,lambda_D_nm,11.472483074052871,0.4283204281483892,1.0
3,lambda_D_nm,11.841840586928083,0.3607871997885833,1.0
3,lambda_D_nm,12.223089594559632,0.3034879493916134,1.0
3,lambda_D_nm,12.616612944575133,0.25760881158453564,1.0
3,lambda_D_nm,13.02280581041226,0.2141147936770904,1.0
3,lambda_D_nm,13.44207608814922,0.1613856612326775,1.0
3,lambda_D_nm,13.874844806111179,0.11845235653563096,1.0
3,lambda_D_nm,14.321546547664008,0.08487484840636778,1.0
3,lambda_D_nm,14.7826298876199,0.0607124254249658,1.0
3,lambda_D_nm,15.258557842693115,0.04552869707937662,1.0
3,lambda_D_nm,15.749808336458166,0.03417541300438243,1.0
3,lambda_D_nm,16.25687467927739,0.014580880460814682,1.0
3,lambda_D_nm,16.780266063679814,0.003148725210842529,1.0
3,lambda_D_nm,17.320508075688775,0.0,1.0
3,lambda_D_nm,17.878143222611804,0.0044622725373416605,1.0
3,lambda_D_nm,18.453731477822707,0.016521957654040798,1.0
3,lambda_D_nm,19.047850843082976,0.035864416455158143,1.0
3,lambda_D_nm,19.66109792896721,0.062107522898157574,1.0
3,lambda_D_nm,20.294088553975286,0.09488193041554382,1.0
3,lambda_D_nm,20.94745836293309,0.1339633692729154,1.0
3,lambda_D_nm,21.62186346530268,0.17881059054014437,1.0
3,lambda_D_nm,22.317981094042864,0.2185755563206498,1.0
3,lambda_D_nm,23.036510285681896,0.2634610756510629,1.0
3,lambda_D_nm,23.77817258228512,0.31380655168967686,1.0
