metric,dataset,lag_grid_units,pairs,semivariance,semivariance_over_sample_variance
contact_height_nm,map3,3.162278,140,2945.9960064809247,0.8931806793635565
contact_height_nm,map3,3.605551,120,3983.688924719723,1.2077932123216126
contact_height_nm,map3,4.0,64,3054.037285242621,0.9259371333951937
contact_height_nm,map3,4.123106,112,3618.0616050207395,1.096940632384577
contact_height_nm,map3,4.242641,50,4917.450372242079,1.4908953218379704
contact_height_nm,map3,4.472136,96,4571.7095674081,1.3860720273508211
contact_height_nm,map3,5.0,128,4579.282914290041,1.3883681496463662
contact_height_nm,map3,5.09902,84,3742.7132529447777,1.1347330948765997
contact_height_nm,map3,5.385165,72,4559.948042199573,1.3825061138013819
contact_height_nm,map3,5.656854,32,5785.824562253452,1.7541730205415171
contact_height_nm,map3,5.830952,60,5247.987834179637,1.5911091965883146
contact_height_nm,map3,6.0,32,2873.3410868737756,0.8711528251807752
contact_height_nm,map3,6.082763,56,3308.9142919260444,1.0032119217801194
contact_height_nm,map3,6.324555,48,4000.0641086326136,1.2127579162315443
contact_height_nm,map3,6.403124,48,5573.5872700736145,1.6898259377897278
contact_height_nm,map3,6.708204,40,4521.1149382973545,1.3707325139564144
contact_height_nm,map3,7.0,16,2525.035762341797,0.7655520077638386
contact_height_nm,map3,7.071068,46,3821.5917726820867,1.1586478488990668
contact_height_nm,map3,7.211103,32,4807.170164809204,1.4574600590682458
contact_height_nm,map3,7.28011,24,3402.858398670421,1.0316943300724433
contact_height_nm,map3,7.615773,20,3827.69586764269,1.1604985166093478
contact_height_nm,map3,7.81025,24,4685.37291593029,1.4205330064656765
contact_height_nm,map3,8.062258,16,3984.7616662112446,1.2081184510429384
contact_height_nm,map3,8.485281,8,4017.8031360722507,1.2181361165226947
contact_height_nm,map3,8.602325,12,3801.1302751634444,1.1524442375519055
contact_height_nm,map3,9.219544,8,3403.635680195068,1.0319299898760252
contact_height_nm,map3,9.899495,2,3352.16836604681,1.0163258918002542
contact_height_nm,map4,1.0,112,480.07902973780523,0.1263509767605944
contact_height_nm,map4,1.414214,98,963.7650911984578,0.25365128051353236
contact_height_nm,map4,2.0,96,1501.4784741565263,0.39517091987603736
contact_height_nm,map4,2.236068,168,2014.9120469834593,0.5303004077518044
contact_height_nm,map4,2.828427,72,3100.3216179808255,0.8159670396722097
contact_height_nm,map4,3.0,80,2613.3057950386747,0.68779038309087
contact_height_nm,map4,3.162278,140,3160.8827123157603,0.8319059850310366
contact_height_nm,map4,3.605551,120,4249.827125440991,1.1185029445181223
contact_height_nm,map4,4.0,64,3449.5439904819214,0.9078781316777577
contact_height_nm,map4,4.123106,112,4020.105930032341,1.058043112647635
contact_height_nm,map4,4.242641,50,5331.203513749155,1.4031080916815013
contact_height_nm,map4,4.472136,96,5033.103723756161,1.3246518432210892
contact_height_nm,map4,5.0,128,5183.792951432944,1.3643114199259074
contact_height_nm,map4,5.09902,84,4390.067716176162,1.1554125667329254
contact_height_nm,map4,5.385165,72,5279.747749728364,1.38956555880407
contact_height_nm,map4,5.656854,32,6541.668629498632,1.7216878259246369
contact_height_nm,map4,5.830952,60,6097.493394797055,1.6047862924665697
contact_height_nm,map4,6.0,32,3779.0115381413825,0.9945899934319068
contact_height_nm,map4,6.082763,56,4261.972368314615,1.1216994251078183
contact_height_nm,map4,6.324555,48,5064.995048655011,1.333045253058965
contact_height_nm,map4,6.403124,48,6555.055568771095,1.7252111059434168
contact_height_nm,map4,6.708204,40,5715.71275813524,1.5043062603001005
contact_height_nm,map4,7.0,16,3531.3907997446713,0.9294192189873501
contact_height_nm,map4,7.071068,46,4921.679603084758,1.2953263663528096
contact_height_nm,map4,7.211103,32,6111.56130622501,1.6084887960957628
contact_height_nm,map4,7.28011,24,4632.855863751001,1.2193114618976033
contact_height_nm,map4,7.615773,20,5215.777775599092,1.372729437636691
contact_height_nm,map4,7.81025,24,6113.732732307789,1.6090602890990549
contact_height_nm,map4,8.062258,16,5445.075136825282,1.4330777214919115
contact_height_nm,map4,8.485281,8,5662.90855508166,1.4904088346272308
contact_height_nm,map4,8.602325,12,5358.484077523981,1.4102880051249431
contact_height_nm,map4,9.219544,8,5163.319520469231,1.3589230612606298
contact_height_nm,map4,9.899495,2,5584.742181974387,1.4698363934661764
contact_height_nm,map5,1.0,112,478.47643711083396,0.12234395310669016
contact_height_nm,map5,1.414214,98,949.4473202688017,0.24276877484215986
contact_height_nm,map5,2.0,96,1507.2487648426506,0.38539572255532195
contact_height_nm,map5,2.236068,168,2005.4186832882287,0.5127751971005888
contact_height_nm,map5,2.828427,72,3095.3508777136863,0.7914652285041034
contact_height_nm,map5,3.0,80,2635.7697005974524,0.6739526957630155
contact_height_nm,map5,3.162278,140,3160.5491954326862,0.8081361015230829
contact_height_nm,map5,3.605551,120,4251.148116423169,1.0869966114648908
contact_height_nm,map5,4.0,64,3541.7984533656454,0.9056195672004239
contact_height_nm,map5,4.123106,112,4096.467278773537,1.0474455203763102
contact_height_nm,map5,4.242641,50,5352.775140663495,1.3686769504352743
contact_height_nm,map5,4.472136,96,5112.484756828956,1.3072359406556606
contact_height_nm,map5,5.0,128,5306.161046065544,1.356757967260181
contact_height_nm,map5,5.09902,84,4578.991531716402,1.1708244790797835
contact_height_nm,map5,5.385165,72,5472.219688923507,1.3992183043615236
contact_height_nm,map5,5.656854,32,6683.802565106267,1.709013786629413
contact_height_nm,map5,5.830952,60,6275.178010553606,1.604530599030245
contact_height_nm,map5,6.0,32,4059.935814403305,1.0381046136624543
contact_height_nm,map5,6.082763,56,4560.669863969905,1.1661397232887798
contact_height_nm,map5,6.324555,48,5386.730718125441,1.3773592161739998
contact_height_nm,map5,6.403124,48,6783.294425597828,1.734453341371076
contact_height_nm,map5,6.708204,40,6027.570259843806,1.541218576342959
contact_height_nm,map5,7.0,16,3870.2022939823646,0.9895907326753122
contact_height_nm,map5,7.071068,46,5251.070732322364,1.3426716586387448
contact_height_nm,map5,7.211103,32,6452.461488340978,1.6498610684342898
contact_height_nm,map5,7.28011,24,5025.312534995438,1.2849464538742343
contact_height_nm,map5,7.615773,20,5616.227254986911,1.436040295044815
contact_height_nm,map5,7.81025,24,6484.406498769979,1.658029242569505
contact_height_nm,map5,8.062258,16,5866.079842867203,1.499926310999517
contact_height_nm,map5,8.485281,8,6006.1122527056905,1.535731874772197
contact_height_nm,map5,8.602325,12,5778.984355701862,1.4776564448763236
contact_height_nm,map5,9.219544,8,5574.432470011338,1.425353584443074
contact_height_nm,map5,9.899495,2,6372.461321586008,1.6294054390848132
contact_height_nm,map5_minus_map2,1.0,112,84.29521992483402,0.11454733494573856
contact_height_nm,map5_minus_map2,1.414214,98,111.99019386729759,0.15218156212172423
contact_height_nm,map5_minus_map2,2.0,96,204.06032927006856,0.2772940969473634
contact_height_nm,map5_minus_map2,2.236068,168,228.48162546369045,0.3104797793311846
contact_height_nm,map5_minus_map2,2.828427,72,350.3546063626974,0.47609089199359256
contact_height_nm,map5_minus_map2,3.0,80,380.16986583875894,0.5166063389755675
contact_height_nm,map5_minus_map2,3.162278,140,416.2590056112942,0.5656472547607613
contact_height_nm,map5_minus_map2,3.605551,120,529.5282586704408,0.7195669085773028
contact_height_nm,map5_minus_map2,4.0,64,617.8783041560292,0.8396242767380735
contact_height_nm,map5_minus_map2,4.123106,112,678.0613965762192,0.9214060533521335
contact_height_nm,map5_minus_map2,4.242641,50,699.059663862517,0.9499402402048223
contact_height_nm,map5_minus_map2,4.472136,96,773.3582227973542,1.0509032832324516
contact_height_nm,map5_minus_map2,5.0,128,904.4508326153476,1.2290427922001337
contact_height_nm,map5_minus_map2,5.09902,84,958.0584927256675,1.301889326129219
contact_height_nm,map5_minus_map2,5.385165,72,1040.4694849044745,1.4138762161656178
contact_height_nm,map5_minus_map2,5.656854,32,1072.5238349464921,1.45743432508336
contact_height_nm,map5_minus_map2,5.830952,60,1170.6112915258313,1.590723694905136
contact_height_nm,map5_minus_map2,6.0,32,1190.997245615562,1.6184258198107604
contact_height_nm,map5_minus_map2,6.082763,56,1258.8005745051018,1.7105626056412233
contact_height_nm,map5_minus_map2,6.324555,48,1351.5200288032877,1.8365574888261882
contact_height_nm,map5_minus_map2,6.403124,48,1273.5742264548094,1.730638269003439
contact_height_nm,map5_minus_map2,6.708204,40,1425.2793809687705,1.9367878129823404
contact_height_nm,map5_minus_map2,7.0,16,1459.5978745821933,1.9834226279371536
contact_height_nm,map5_minus_map2,7.071068,46,1450.2858698321104,1.9707687036923958
contact_height_nm,map5_minus_map2,7.211103,32,1536.306379339741,2.08766050519146
contact_height_nm,map5_minus_map2,7.28011,24,1582.1428813482032,2.1499469450748383
contact_height_nm,map5_minus_map2,7.615773,20,1638.7774603618982,2.2269067074145936
contact_height_nm,map5_minus_map2,7.81025,24,1689.9022822081215,2.2963793548231006
contact_height_nm,map5_minus_map2,8.062258,16,1714.6845151142115,2.3300555079422036
contact_height_nm,map5_minus_map2,8.485281,8,1918.2593207488392,2.6066898351120815
contact_height_nm,map5_minus_map2,8.602325,12,1802.8338122450778,2.4498400825916855
contact_height_nm,map5_minus_map2,9.219544,8,1942.2969253101815,2.6393541254886475
contact_height_nm,map5_minus_map2,9.899495,2,2607.303351431543,3.5430200024140186
local_contact_InvOLS_nm_per_V,map2,1.0,112,18.537405736881688,0.5614119208276095
local_contact_InvOLS_nm_per_V,map2,1.414214,98,21.097859532998292,0.6389561740133832
local_contact_InvOLS_nm_per_V,map2,2.0,96,28.940214199952166,0.8764646722293028
local_contact_InvOLS_nm_per_V,map2,2.236068,168,25.69003704736067,0.778031902069019
local_contact_InvOLS_nm_per_V,map2,2.828427,72,24.117867819554416,0.7304181982651099
local_contact_InvOLS_nm_per_V,map2,3.0,80,28.05130600240701,0.8495437715538461
local_contact_InvOLS_nm_per_V,map2,3.162278,140,26.79411881641515,0.811469410829071
local_contact_InvOLS_nm_per_V,map2,3.605551,120,28.32364151723072,0.8577915494067396
local_contact_InvOLS_nm_per_V,map2,4.0,64,28.851178520023467,0.8737681950198996
local_contact_InvOLS_nm_per_V,map2,4.123106,112,34.3353981224771,1.0398597347399472
local_contact_InvOLS_nm_per_V,map2,4.242641,50,25.257222984872847,0.7649239743669756
local_contact_InvOLS_nm_per_V,map2,4.472136,96,34.06752111615663,1.031746984401602
local_contact_InvOLS_nm_per_V,map2,5.0,128,34.18116831471201,1.035188830199405
local_contact_InvOLS_nm_per_V,map2,5.09902,84,37.4273435493614,1.133500400852554
local_contact_InvOLS_nm_per_V,map2,5.385165,72,40.29302005183068,1.2202884321745924
local_contact_InvOLS_nm_per_V,map2,5.656854,32,42.19504746469026,1.2778920083425211
local_contact_InvOLS_nm_per_V,map2,5.830952,60,41.7475425217374,1.2643391621045408
local_contact_InvOLS_nm_per_V,map2,6.0,32,44.879065530767086,1.3591784493580628
local_contact_InvOLS_nm_per_V,map2,6.082763,56,47.10063849938605,1.426459576246796
local_contact_InvOLS_nm_per_V,map2,6.324555,48,48.41774308442721,1.4663485566960741
local_contact_InvOLS_nm_per_V,map2,6.403124,48,45.02624838175796,1.3636359343082503
local_contact_InvOLS_nm_per_V,map2,6.708204,40,48.342231991563985,1.4640616764125083
local_contact_InvOLS_nm_per_V,map2,7.0,16,54.57199041120288,1.6527321241711697
local_contact_InvOLS_nm_per_V,map2,7.071068,46,44.6676674760131,1.3527761841401997
local_contact_InvOLS_nm_per_V,map2,7.211103,32,35.09840585116625,1.0629676949718057
local_contact_InvOLS_nm_per_V,map2,7.28011,24,59.88627813910381,1.813677216677589
local_contact_InvOLS_nm_per_V,map2,7.615773,20,47.384155143063005,1.4350459785607181
local_contact_InvOLS_nm_per_V,map2,7.81025,24,22.679197930331146,0.6868475693750749
local_contact_InvOLS_nm_per_V,map2,8.062258,16,41.44194271342113,1.2550839633012885
local_contact_InvOLS_nm_per_V,map2,8.485281,8,39.288331893172995,1.189861094229318
local_contact_InvOLS_nm_per_V,map2,8.602325,12,44.224327163549646,1.3393494652166762
local_contact_InvOLS_nm_per_V,map2,9.219544,8,72.29000583059026,2.189328518026912
local_contact_InvOLS_nm_per_V,map2,9.899495,2,69.08495696081795,2.0922624739501368
local_contact_InvOLS_nm_per_V,map3,1.0,112,16.87406172442506,0.49541818438661
local_contact_InvOLS_nm_per_V,map3,1.414214,98,18.712529941547604,0.5493951462499738
local_contact_InvOLS_nm_per_V,map3,2.0,96,24.470971755975754,0.7184615414777732
local_contact_InvOLS_nm_per_V,map3,2.236068,168,26.566181974512467,0.779976383566636
local_contact_InvOLS_nm_per_V,map3,2.828427,72,28.448699056011392,0.8352466089471084
local_contact_InvOLS_nm_per_V,map3,3.0,80,27.603180448392983,0.810422396478745
local_contact_InvOLS_nm_per_V,map3,3.162278,140,30.40253334152936,0.8926106893998011
local_contact_InvOLS_nm_per_V,map3,3.605551,120,29.871517952359948,0.8770202118799245
local_contact_InvOLS_nm_per_V,map3,4.0,64,34.19060129309925,1.0038274063674406
local_contact_InvOLS_nm_per_V,map3,4.123106,112,38.44386418160559,1.1287021290249195
local_contact_InvOLS_nm_per_V,map3,4.242641,50,32.197213524269856,0.9453020456487199
local_contact_InvOLS_nm_per_V,map3,4.472136,96,38.113277814579384,1.118996196902008
local_contact_InvOLS_nm_per_V,map3,5.0,128,39.510640309568686,1.160022406329432
local_contact_InvOLS_nm_per_V,map3,5.09902,84,40.77900443844052,1.1972612563543332
local_contact_InvOLS_nm_per_V,map3,5.385165,72,43.53526220281874,1.2781842871948097
local_contact_InvOLS_nm_per_V,map3,5.656854,32,48.09225264849037,1.411976374110901
local_contact_InvOLS_nm_per_V,map3,5.830952,60,42.99316474292694,1.2622684428814372
local_contact_InvOLS_nm_per_V,map3,6.0,32,40.71292723971341,1.195321246512165
local_contact_InvOLS_nm_per_V,map3,6.082763,56,42.86928462657256,1.2586313539974339
local_contact_InvOLS_nm_per_V,map3,6.324555,48,45.670784292976826,1.3408826756386665
local_contact_InvOLS_nm_per_V,map3,6.403124,48,44.08253443227105,1.2942520614336595
local_contact_InvOLS_nm_per_V,map3,6.708204,40,42.418510438994375,1.2453967378614104
local_contact_InvOLS_nm_per_V,map3,7.0,16,44.75190615273796,1.3139046458468977
local_contact_InvOLS_nm_per_V,map3,7.071068,46,44.48363626080976,1.3060283096715783
local_contact_InvOLS_nm_per_V,map3,7.211103,32,37.476859090693935,1.1003111041338223
local_contact_InvOLS_nm_per_V,map3,7.28011,24,44.304589888116254,1.3007715534542872
local_contact_InvOLS_nm_per_V,map3,7.615773,20,44.69671129627248,1.3122841388211337
local_contact_InvOLS_nm_per_V,map3,7.81025,24,46.7329128545019,1.3720665015680362
local_contact_InvOLS_nm_per_V,map3,8.062258,16,47.78933779003512,1.4030828704808649
local_contact_InvOLS_nm_per_V,map3,8.485281,8,39.4835985403261,1.1592284668239619
local_contact_InvOLS_nm_per_V,map3,8.602325,12,38.697785475400025,1.1361571939881254
local_contact_InvOLS_nm_per_V,map3,9.219544,8,27.788272080305113,0.8158566399777083
local_contact_InvOLS_nm_per_V,map3,9.899495,2,8.710445566829273,0.2557364787679172
local_contact_InvOLS_nm_per_V,map4,1.0,112,14.712647297413046,0.5857901104100813
local_contact_InvOLS_nm_per_V,map4,1.414214,98,16.01145852356349,0.6375028141940088
local_contact_InvOLS_nm_per_V,map4,2.0,96,19.480562284745847,0.775626608927018
local_contact_InvOLS_nm_per_V,map4,2.236068,168,18.127051802031772,0.7217360317193598
local_contact_InvOLS_nm_per_V,map4,2.828427,72,18.519124899927228,0.7373465835569877
local_contact_InvOLS_nm_per_V,map4,3.0,80,22.02961472862416,0.8771181816097342
local_contact_InvOLS_nm_per_V,map4,3.162278,140,23.928290142509123,0.9527147250358886
local_contact_InvOLS_nm_per_V,map4,3.605551,120,24.283489507543305,0.9668571340160557
local_contact_InvOLS_nm_per_V,map4,4.0,64,23.720533547778928,0.9444428106682532
local_contact_InvOLS_nm_per_V,map4,4.123106,112,27.085195735036645,1.0784082211292847
local_contact_InvOLS_nm_per_V,map4,4.242641,50,23.977314652806676,0.954666656100331
local_contact_InvOLS_nm_per_V,map4,4.472136,96,28.1569237546038,1.1210795135364784
local_contact_InvOLS_nm_per_V,map4,5.0,128,28.089043286311053,1.1183768247400925
local_contact_InvOLS_nm_per_V,map4,5.09902,84,29.833479141785823,1.1878322566365362
local_contact_InvOLS_nm_per_V,map4,5.385165,72,30.125394100388615,1.1994549709158593
local_contact_InvOLS_nm_per_V,map4,5.656854,32,30.815914009634128,1.2269483054395796
local_contact_InvOLS_nm_per_V,map4,5.830952,60,30.849039855572478,1.2282672246359274
local_contact_InvOLS_nm_per_V,map4,6.0,32,35.80981167054382,1.4257823971584311
local_contact_InvOLS_nm_per_V,map4,6.082763,56,35.66031368539638,1.4198300733206264
local_contact_InvOLS_nm_per_V,map4,6.324555,48,34.470735701650945,1.3724665360622998
local_contact_InvOLS_nm_per_V,map4,6.403124,48,27.61839004442716,1.0996375721124225
local_contact_InvOLS_nm_per_V,map4,6.708204,40,33.035494254880646,1.3153218068661796
local_contact_InvOLS_nm_per_V,map4,7.0,16,28.857885395508106,1.1489885899058117
local_contact_InvOLS_nm_per_V,map4,7.071068,46,29.02994185381337,1.1558390886413539
local_contact_InvOLS_nm_per_V,map4,7.211103,32,29.668009833694658,1.1812440279991756
local_contact_InvOLS_nm_per_V,map4,7.28011,24,31.325840760084038,1.2472512489825565
local_contact_InvOLS_nm_per_V,map4,7.615773,20,22.286971816732027,0.8873649600453208
local_contact_InvOLS_nm_per_V,map4,7.81025,24,34.564737523134944,1.3762092572920503
local_contact_InvOLS_nm_per_V,map4,8.062258,16,21.788058547723928,0.8675005228009985
local_contact_InvOLS_nm_per_V,map4,8.485281,8,56.92233703891998,2.266386288257711
local_contact_InvOLS_nm_per_V,map4,8.602325,12,32.59389640953254,1.2977394068157952
local_contact_InvOLS_nm_per_V,map4,9.219544,8,19.608687312744678,0.7807279596751546
local_contact_InvOLS_nm_per_V,map4,9.899495,2,5.136573947690414,0.20451480682719728
local_contact_InvOLS_nm_per_V,map5,1.0,112,14.534705115988634,0.5296447396564968
local_contact_InvOLS_nm_per_V,map5,1.414214,98,15.517727977391823,0.5654660984903641
local_contact_InvOLS_nm_per_V,map5,2.0,96,22.68316601173252,0.8265747024790594
local_contact_InvOLS_nm_per_V,map5,2.236068,168,20.4553553245746,0.7453932679753943
local_contact_InvOLS_nm_per_V,map5,2.828427,72,20.656733614051653,0.7527314940247977
local_contact_InvOLS_nm_per_V,map5,3.0,80,25.360892263358316,0.924151062790188
local_contact_InvOLS_nm_per_V,map5,3.162278,140,25.931426439181653,0.9449413315027384
local_contact_InvOLS_nm_per_V,map5,3.605551,120,24.79210398229309,0.9034244144928608
local_contact_InvOLS_nm_per_V,map5,4.0,64,30.811331966002818,1.122765117515317
local_contact_InvOLS_nm_per_V,map5,4.123106,112,30.675738323275887,1.117824084379242
local_contact_InvOLS_nm_per_V,map5,4.242641,50,22.842307503783314,0.832373819382578
local_contact_InvOLS_nm_per_V,map5,4.472136,96,29.724896402662967,1.0831753992164774
local_contact_InvOLS_nm_per_V,map5,5.0,128,31.471000654365838,1.1468034483874883
local_contact_InvOLS_nm_per_V,map5,5.09902,84,34.42183444321379,1.254331848956464
local_contact_InvOLS_nm_per_V,map5,5.385165,72,32.87690958271092,1.1980347779804745
local_contact_InvOLS_nm_per_V,map5,5.656854,32,27.63715004695446,1.0070979097721504
local_contact_InvOLS_nm_per_V,map5,5.830952,60,33.24678939433589,1.211513200485022
local_contact_InvOLS_nm_per_V,map5,6.0,32,38.08439174266222,1.3877954584251877
local_contact_InvOLS_nm_per_V,map5,6.082763,56,41.38345540397188,1.5080133575886487
local_contact_InvOLS_nm_per_V,map5,6.324555,48,37.43751232711721,1.3642231687294997
local_contact_InvOLS_nm_per_V,map5,6.403124,48,26.301529737071977,0.9584278978481058
local_contact_InvOLS_nm_per_V,map5,6.708204,40,33.103788587113456,1.206302250231296
local_contact_InvOLS_nm_per_V,map5,7.0,16,37.24761638271596,1.3573033594019897
local_contact_InvOLS_nm_per_V,map5,7.071068,46,33.5084050622496,1.2210464769578822
local_contact_InvOLS_nm_per_V,map5,7.211103,32,30.117254174491997,1.097472918722669
local_contact_InvOLS_nm_per_V,map5,7.28011,24,34.22111100447115,1.2470174856716627
local_contact_InvOLS_nm_per_V,map5,7.615773,20,32.396774505713395,1.1805386529592268
local_contact_InvOLS_nm_per_V,map5,7.81025,24,34.02243316568089,1.239777664061121
local_contact_InvOLS_nm_per_V,map5,8.062258,16,22.8164874401721,0.8314329361131795
local_contact_InvOLS_nm_per_V,map5,8.485281,8,54.63873547141741,1.991035840973831
local_contact_InvOLS_nm_per_V,map5,8.602325,12,37.1655687852936,1.354313544470801
local_contact_InvOLS_nm_per_V,map5,9.219544,8,35.827651174876685,1.3055598189018107
local_contact_InvOLS_nm_per_V,map5,9.899495,2,14.33152549177723,0.5222408729588108
local_contact_InvOLS_nm_per_V,map5_minus_map2,1.0,112,28.761142589254472,0.8855326685152507
local_contact_InvOLS_nm_per_V,map5_minus_map2,1.414214,98,27.82896448873169,0.8568316473953239
local_contact_InvOLS_nm_per_V,map5_minus_map2,2.0,96,37.79039429542333,1.163536135632266
local_contact_InvOLS_nm_per_V,map5_minus_map2,2.236068,168,27.63282037815597,0.8507925264837451
local_contact_InvOLS_nm_per_V,map5_minus_map2,2.828427,72,23.2439496041944,0.7156626916319536
local_contact_InvOLS_nm_per_V,map5_minus_map2,3.0,80,32.32281289786306,0.9951936600063211
local_contact_InvOLS_nm_per_V,map5_minus_map2,3.162278,140,31.221694197433752,0.9612910923973588
local_contact_InvOLS_nm_per_V,map5_minus_map2,3.605551,120,29.78607304571132,0.9170894607856621
local_contact_InvOLS_nm_per_V,map5_minus_map2,4.0,64,28.99998398502973,0.8928864048244539
local_contact_InvOLS_nm_per_V,map5_minus_map2,4.123106,112,34.685229319002644,1.067930579656293
local_contact_InvOLS_nm_per_V,map5_minus_map2,4.242641,50,22.56455232374366,0.6947445905908523
local_contact_InvOLS_nm_per_V,map5_minus_map2,4.472136,96,30.06873925213668,0.9257925281028991
local_contact_InvOLS_nm_per_V,map5_minus_map2,5.0,128,28.62020235535976,0.8811932309899634
local_contact_InvOLS_nm_per_V,map5_minus_map2,5.09902,84,34.07521863979441,1.049148836792437
local_contact_InvOLS_nm_per_V,map5_minus_map2,5.385165,72,32.48927847065641,1.0003190023822075
local_contact_InvOLS_nm_per_V,map5_minus_map2,5.656854,32,31.340549045985767,0.9649505385016858
local_contact_InvOLS_nm_per_V,map5_minus_map2,5.830952,60,40.76950892235539,1.2552607017621802
local_contact_InvOLS_nm_per_V,map5_minus_map2,6.0,32,39.603957723752515,1.2193743088629088
local_contact_InvOLS_nm_per_V,map5_minus_map2,6.082763,56,44.39028147173196,1.3667414041642507
local_contact_InvOLS_nm_per_V,map5_minus_map2,6.324555,48,45.03806406832576,1.3866861142744034
local_contact_InvOLS_nm_per_V,map5_minus_map2,6.403124,48,33.594797225507676,1.0343570441616345
local_contact_InvOLS_nm_per_V,map5_minus_map2,6.708204,40,44.92204106544189,1.3831138584422833
local_contact_InvOLS_nm_per_V,map5_minus_map2,7.0,16,35.72799161440713,1.1000364000426366
local_contact_InvOLS_nm_per_V,map5_minus_map2,7.071068,46,29.517060255115528,0.9088067712651829
local_contact_InvOLS_nm_per_V,map5_minus_map2,7.211103,32,36.67907451438428,1.1293194848777521
local_contact_InvOLS_nm_per_V,map5_minus_map2,7.28011,24,51.12199092303977,1.5740053755307117
local_contact_InvOLS_nm_per_V,map5_minus_map2,7.615773,20,38.32603957420906,1.1800282270583533
local_contact_InvOLS_nm_per_V,map5_minus_map2,7.81025,24,32.32830574622358,0.9953627804316083
local_contact_InvOLS_nm_per_V,map5_minus_map2,8.062258,16,39.99280589502298,1.2313466342906565
local_contact_InvOLS_nm_per_V,map5_minus_map2,8.485281,8,54.35834695024394,1.6736501994504076
local_contact_InvOLS_nm_per_V,map5_minus_map2,8.602325,12,39.37508728758345,1.2123275704568772
local_contact_InvOLS_nm_per_V,map5_minus_map2,9.219544,8,21.428905957517276,0.6597789436575549
local_contact_InvOLS_nm_per_V,map5_minus_map2,9.899495,2,34.4382193948688,1.0603253408661724
far_slope_pN_per_100nm,map2,1.0,112,11.816921943951415,0.5132274655178336
far_slope_pN_per_100nm,map2,1.414214,98,19.887923751025724,0.863763740639364
far_slope_pN_per_100nm,map2,2.0,96,20.644606047153484,0.8966276402983311
far_slope_pN_per_100nm,map2,2.236068,168,25.628488802663362,1.1130854900819318
far_slope_pN_per_100nm,map2,2.828427,72,27.16945154732713,1.180011920471531
far_slope_pN_per_100nm,map2,3.0,80,25.0430213305414,1.0876577189342949
far_slope_pN_per_100nm,map2,3.162278,140,27.901212811010705,1.2117934605803478
far_slope_pN_per_100nm,map2,3.605551,120,26.113466434899752,1.1341488297744586
far_slope_pN_per_100nm,map2,4.0,64,22.57137547353824,0.9803102603605597
far_slope_pN_per_100nm,map2,4.123106,112,23.854948025288884,1.0360578307234523
far_slope_pN_per_100nm,map2,4.242641,50,26.189052896557396,1.1374316684297372
far_slope_pN_per_100nm,map2,4.472136,96,22.16220956689121,0.9625395428893955
far_slope_pN_per_100nm,map2,5.0,128,22.171589582585938,0.9629469316920257
far_slope_pN_per_100nm,map2,5.09902,84,17.768776383405314,0.7717258446710902
far_slope_pN_per_100nm,map2,5.385165,72,16.46317553886106,0.7150215509809409
far_slope_pN_per_100nm,map2,5.656854,32,27.67334471662378,1.2018967916246523
far_slope_pN_per_100nm,map2,5.830952,60,20.53314510203556,0.8917867165249135
far_slope_pN_per_100nm,map2,6.0,32,19.666307939342587,0.8541386181338344
far_slope_pN_per_100nm,map2,6.082763,56,21.485751908467254,0.9331599251505509
far_slope_pN_per_100nm,map2,6.324555,48,20.58617275690514,0.8940897907975669
far_slope_pN_per_100nm,map2,6.403124,48,27.356662801537976,1.1881427990514837
far_slope_pN_per_100nm,map2,6.708204,40,23.609236363486495,1.0253861876311863
far_slope_pN_per_100nm,map2,7.0,16,25.356206996046446,1.1012598639011526
far_slope_pN_per_100nm,map2,7.071068,46,27.580458409657364,1.197862593537215
far_slope_pN_per_100nm,map2,7.211103,32,30.59950951701488,1.3289847212323216
far_slope_pN_per_100nm,map2,7.28011,24,18.543820274133864,0.8053872172002791
far_slope_pN_per_100nm,map2,7.615773,20,15.651670290693076,0.6797766044756578
far_slope_pN_per_100nm,map2,7.81025,24,34.73386827937805,1.5085464107495477
far_slope_pN_per_100nm,map2,8.062258,16,20.922632179275876,0.9087027515509647
far_slope_pN_per_100nm,map2,8.485281,8,41.93854564142494,1.8214568556128734
far_slope_pN_per_100nm,map2,8.602325,12,30.140172667978728,1.3090350009948584
far_slope_pN_per_100nm,map2,9.219544,8,33.96650389967526,1.4752185714364416
far_slope_pN_per_100nm,map2,9.899495,2,22.275731570003817,0.9674699816461491
far_slope_pN_per_100nm,map3,1.0,112,15.597878664281959,0.43598797482023055
far_slope_pN_per_100nm,map3,1.414214,98,24.36863067998255,0.6811458255305528
far_slope_pN_per_100nm,map3,2.0,96,33.24375301930639,0.9292210092325741
far_slope_pN_per_100nm,map3,2.236068,168,36.90621918487905,1.0315933408004674
far_slope_pN_per_100nm,map3,2.828427,72,43.64521979817429,1.2199601881738207
far_slope_pN_per_100nm,map3,3.0,80,40.3726545778455,1.128486269598884
far_slope_pN_per_100nm,map3,3.162278,140,39.7690141514909,1.1116134644777218
far_slope_pN_per_100nm,map3,3.605551,120,42.342090648806455,1.183535450490541
far_slope_pN_per_100nm,map3,4.0,64,36.210963260054044,1.0121597223469303
far_slope_pN_per_100nm,map3,4.123106,112,34.3524850912522,0.9602120087825854
far_slope_pN_per_100nm,map3,4.242641,50,42.34375551054036,1.1835819862862955
