metric,point_index,row,column,valid_timepoints,linear_slope_per_min,linear_intercept,linear_r2,fitted_map5_minus_map2_change,observed_map5_minus_map2,strictly_decreasing,strictly_increasing
apparent_lambda_D_nm,55,6,7,4,-0.17865035444918098,25.18250906036406,0.9712892836681798,-14.051975874661114,-14.307685898624573,True,False
apparent_lambda_D_nm,56,7,7,4,-0.015744961317001045,22.48066726104269,0.021320560279613113,-1.2384404008384293,-1.7829547063554045,False,False
apparent_lambda_D_nm,57,7,6,4,-0.15194108457658095,24.473190164722507,0.9996299235514822,-11.951123530780924,-11.927099811447436,True,False
apparent_lambda_D_nm,58,7,5,4,-0.17865934207981427,24.705523135365937,0.9964607505345282,-14.052682808432495,-13.775742279637345,True,False
apparent_lambda_D_nm,59,7,4,4,-0.13973315815737605,21.943009527995198,0.9406160095237355,-10.990893207974018,-11.194669698753813,True,False
apparent_lambda_D_nm,60,7,3,4,-0.16034301661935324,22.23708147466808,0.9989428916624583,-12.611988418116834,-12.526497470433096,True,False
apparent_lambda_D_nm,61,7,2,4,-0.1774795376910278,22.38020727007046,0.8685210585626013,-13.959883760486791,-14.43699153169196,True,False
apparent_lambda_D_nm,62,7,1,4,-0.23524075326436558,24.11609036220805,0.8457696507525503,-18.50316726098792,-18.36557328950694,False,False
apparent_lambda_D_nm,63,7,0,4,-0.16496761406848964,20.80384553444198,0.7037504499092974,-12.975742142455342,-12.663526432621582,False,False
apparent_zeta_magnitude_mV,0,0,0,4,0.013027228486471512,37.98167811527226,0.01440109447735313,1.0246735920004493,0.0,False,False
apparent_zeta_magnitude_mV,1,0,1,4,-0.18818478481151005,35.11241702365009,0.9531628158355578,-14.801918889569578,-15.0,True,False
apparent_zeta_magnitude_mV,2,0,2,4,-0.06274866612521934,27.8716175210599,0.6873293470082023,-4.93557790734509,-6.0,False,False
apparent_zeta_magnitude_mV,3,0,3,4,-0.11952407228829963,26.380573488493113,0.8816566826828918,-9.401321287130182,-9.0,False,False
apparent_zeta_magnitude_mV,4,0,4,4,-0.12623820914661696,26.272712740279246,0.9015334174880844,-9.929430450099048,-9.0,False,False
apparent_zeta_magnitude_mV,5,0,5,4,-0.10416359769323101,24.644417389504248,0.6374153811471087,-8.193123189238086,-7.5,False,False
apparent_zeta_magnitude_mV,6,0,6,4,-0.1704180388354628,27.280521211594053,0.8214881638258378,-13.404452388053814,-13.5,False,False
