model,map_order,relative_time_min,point_index,row,column,lambda_D_nm,zeta_magnitude_mV,zeta_signed_silica_mV,baseline_pN,rss_pN2,rmse_pN,r2,aic_correlated_bins_diagnostic,bic_correlated_bins_diagnostic,delta_aic_to_best_same_curve,aic_winner_tie_inclusive
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,44,5,3,23.036510285681896,8.5,-8.5,-22.68810599288924,2192.6902365686587,7.6981749970781665,0.792223381826567,157.0327632676784,161.86551700561108,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,45,5,2,32.64347032328333,10.0,-10.0,22.344545210894097,1570.9282747133439,6.5159435953819065,0.8776844350720702,144.6946505438727,149.5274042818054,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,46,5,1,23.036510285681896,11.5,-11.5,-11.45718820358368,1521.7868755747027,6.413218771844019,0.9329601868010824,143.51873571099475,148.35148944892742,0.044214207630432156,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,47,5,0,19.66109792896721,14.5,-14.5,42.813746426198435,1577.4015850535025,6.52935488939882,0.9623788730288118,144.84680284733196,149.67955658526463,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,48,6,0,11.114646149663537,23.5,-23.5,45.32937947008252,1920.675050034507,7.20486894311195,0.9863818237915247,152.1320209283453,156.96477466627798,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,49,6,1,12.616612944575133,11.5,-11.5,101.27923257520732,2313.8189635056606,7.9079483851575025,0.8750917591477702,159.02225999954555,163.85501373747823,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,50,6,2,5.362589971320985,13.0,-13.0,41.07716398226464,1992.3509665423494,7.338073549649356,0.6610835642812642,153.4876498261591,158.32040356409178,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,51,6,3,8.62583929892546,16.0,-16.0,68.20292185145665,1797.0444561433046,6.96912972220737,0.9309401286479252,149.6702863781338,154.50304011606647,5.332121007478122,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,52,6,4,10.432107924894561,22.0,-22.0,57.232110740980666,1480.7653545975227,6.326190422315195,0.9852626617130434,142.50766872149669,147.34042245942936,1.386302294723464,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,53,6,5,10.106721224330608,19.0,-19.0,-54.28114506327594,1565.7945418579225,6.505287956852139,0.9739800280487665,144.5735379710638,149.40629170899646,0.10048638302080803,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,54,6,6,11.472483074052871,20.5,-20.5,-50.88059863841802,2203.8037429991637,7.717659186845563,0.9766794598250689,157.21982168999176,162.05257542792444,8.614410641428805,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,55,6,7,11.841840586928083,41.5,-41.5,9.00521066910926,2717.1932679359443,8.569577346063262,0.997542945210468,164.96816260254678,169.80091634047946,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,56,7,7,17.878143222611804,19.0,-19.0,31.850517167919907,4815.815126922051,11.408644336313051,0.9550790978673122,186.14347939460245,190.97623313253513,0.0,True
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,57,7,6,12.616612944575133,34.0,-34.0,-91.46998172865099,2396.5167904070004,8.04802609743868,0.995998087773304,160.32158734959586,165.15434108752854,2.115939350486343,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,58,7,5,10.767970476385223,23.5,-23.5,-200.626143952816,3124.6858289314505,9.189720798234225,0.9770898983355014,170.13833106002426,174.97108479795693,7.1367844959883655,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,59,7,4,11.841840586928083,28.0,-28.0,-31.14019036283337,1781.886027237629,6.939674474875116,0.9936122485134683,149.35686021579534,154.189613953728,1.5055010046602888,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,60,7,3,9.791483623609768,19.0,-19.0,-87.82292683854249,4213.481543916956,10.671357906345525,0.9249963097961312,181.1996857662989,186.03243950423158,8.56264551926148,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,61,7,2,10.106721224330608,23.5,-23.5,-37.213053743235314,6626.329931970496,13.382451126806506,0.9470211633017754,197.95187311294785,202.78462685088053,7.171684390546687,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,62,7,1,8.62583929892546,20.5,-20.5,41.67165833397448,5082.129209335114,11.719848271012028,0.9068926038359912,188.13500400502042,192.9677577429531,10.664595974234572,False
sphere_plane_nonlinear_PB_fixed_no_slip_hydrodynamics,5,78.6563,63,7,0,11.114646149663537,17.5,-17.5,66.27334528633094,2415.5881538360354,8.07998553958439,0.9547592051931614,160.6148661328244,165.44761987075708,7.198451042440865,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,0,0,0,24.54371275602257,35.5,-35.5,-33.84377781727996,6826.19562896492,13.582774891597396,0.9929176720576461,199.05138040449575,203.88413414242842,7.431989087356442,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,1,0,1,23.036510285681896,34.0,-34.0,-37.32546743324666,5587.688370561269,12.288962714963539,0.9932639737105328,191.64391242677414,196.4766661647068,7.709505140702788,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,2,0,2,23.77817258228512,29.5,-29.5,30.60963405084307,4105.176886282265,10.533315083879216,0.9908201435045123,180.23618935413063,185.0689430920633,1.11199243167124,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,3,0,3,23.77817258228512,26.5,-26.5,-9.784195764112972,2692.6856497789267,8.530843324775276,0.9908411485998977,164.63292845450866,169.46568219244134,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,4,0,4,20.294088553975286,28.0,-28.0,-95.72472374541059,2132.148277817224,7.59115466383048,0.9939110124385391,155.9967944999612,160.82954823789387,3.560414180763189,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,5,0,5,28.75737120051241,28.0,-28.0,-91.27732171649538,5655.185185460017,12.36296254343071,0.9820621374156202,192.0881782353713,196.92093197330396,7.75906560061614,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,6,0,6,27.860403281929248,26.5,-26.5,-49.66378141936433,1924.6663033280713,7.212351086716175,0.9928291922712005,152.20882889482914,157.04158263276182,8.290958835111638,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,7,0,7,26.149526485552656,25.0,-25.0,66.59449170956094,6488.1666756930545,13.242199821019629,0.9742056892051622,197.1722427885222,202.00499652645487,6.747014619257868,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,8,1,7,24.54371275602257,29.5,-29.5,86.65366556395583,8409.178215170834,15.075645488552357,0.9816760118520784,206.7679614529006,211.60071519083328,0.8458267652249276,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,9,1,6,26.149526485552656,31.0,-31.0,24.302712977260484,9693.576814115318,16.186060748176416,0.982848173070997,212.02713139060364,216.85988512853632,5.090263344139743,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,10,1,5,33.694429468953636,28.0,-28.0,-76.23663638068297,4488.7760269781,11.01445736291208,0.9847040674363857,183.5414449524701,188.37419869040278,5.511080595709217,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,11,1,4,26.149526485552656,25.0,-25.0,-169.42160433681272,3348.0067546652112,9.512448109977038,0.9841629261704546,172.69249384996613,177.5252475878988,7.642479462209138,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,12,1,3,25.333899557064026,23.5,-23.5,-110.29896039399134,2096.08183029889,7.526676575909741,0.9885528659870617,155.36556540868696,160.19831914661964,1.5895713948943069,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,13,1,2,23.036510285681896,22.0,-22.0,-147.4729230333278,2638.399354445168,8.444411800752034,0.9822458620443717,163.87936239592452,168.7121161338572,2.673737063266344,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,14,1,1,26.9914125884324,28.0,-28.0,-116.33417050171275,4357.757686524777,10.852522046553968,0.9871639009279847,182.4454149749824,187.2781687129151,2.9968607647123804,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,15,1,0,23.77817258228512,34.0,-34.0,-75.80645587876779,5113.423724047923,11.755876878841681,0.9930557411605115,188.36214238354532,193.194896121478,7.798472071765389,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,16,2,0,31.625291525678737,28.0,-28.0,-27.132526243256628,9660.73727783979,16.15862022293932,0.9706490907138567,211.901571373083,216.73432511101566,2.5024046426243274,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,17,2,1,27.860403281929248,23.5,-23.5,-43.7577851495801,3302.7718231597682,9.447968211665533,0.9824965557350864,172.18917886059822,177.0219325985309,7.183542392344975,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,18,2,2,26.149526485552656,20.5,-20.5,-69.1822367306927,3293.830317895595,9.43517042899625,0.971502814122699,172.08887391865522,176.9216276565879,2.7501933909718446,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,19,2,3,27.860403281929248,22.0,-22.0,-91.80377080858494,1850.2481476569437,7.071542030804237,0.9848204445673988,150.74981382116,155.58256755909267,6.238374311129149,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,20,2,4,26.9914125884324,22.0,-22.0,-98.24718114253994,2846.03139661561,8.77039152353517,0.9805168054264027,166.68222721802135,171.51498095595403,3.606107279408775,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,21,2,5,30.638870628004046,28.0,-28.0,36.02882917648142,9022.91710252839,15.61610144666905,0.9724246558218484,209.37438692239718,214.20714066032986,2.9607026685136475,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,22,2,6,26.149526485552656,35.5,-35.5,67.95101715262652,15737.14244106958,20.623485982805178,0.9815881717491777,229.95585867477038,234.78861241270306,4.282034255227728,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,23,2,7,19.66109792896721,43.0,-43.0,201.2091525338582,9453.525552532064,15.984388965768279,0.9946524692016013,211.09932916659415,215.93208290452682,10.59400902856666,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,24,3,7,17.878143222611804,37.0,-37.0,56.29721346225247,4328.213157277457,10.81567075961874,0.9959752245903386,182.19370982478355,187.02646356271623,5.576601927762397,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,25,3,6,21.62186346530268,32.5,-32.5,90.44139385057636,10503.858792677478,16.848978469858928,0.9847645331450543,214.99746222195486,219.83021595988754,1.481330700396427,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,26,3,5,29.683217073187816,23.5,-23.5,32.20617817372516,5068.666606442421,11.704314989067436,0.9703425565143051,188.0368606459918,192.86961438392447,2.5774779042139357,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,27,3,4,27.860403281929248,22.0,-22.0,-83.87600630462308,4961.901280380998,11.580390322018394,0.9661702323963522,187.24917518246536,192.08192892039804,5.210311117803116,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,28,3,3,35.89894424582464,22.0,-22.0,-94.92472165338964,2106.3735559574184,7.545131875976468,0.9806281688504264,155.546790228769,160.37954396670168,5.215538934912843,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,29,3,2,34.77922432862523,22.0,-22.0,-90.14844228994883,2761.771984994639,8.639588305060386,0.9743362326848716,165.5702649534518,170.4030186913845,6.544626370351693,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,30,3,1,32.64347032328333,22.0,-22.0,-70.82476141878728,4140.792120457659,10.578908287385314,0.9667633626704858,180.55580536473292,185.3885591026656,4.007449007111404,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,31,3,0,28.75737120051241,25.0,-25.0,-4.672799232563882,5956.501147243525,12.688046244125541,0.9711098777051119,194.00886291035573,198.8416166482884,6.09725526752834,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,32,4,0,22.317981094042864,23.5,-23.5,65.04628134430189,2715.4710889598045,8.566861182044866,0.9863246319100375,164.94470426974155,169.77745800767423,2.1100291113815786,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,33,4,1,25.333899557064026,20.5,-20.5,71.68082189814639,3371.7632819678047,9.546137300001567,0.9716301000473323,172.95410850863746,177.78686224657014,5.888364885895157,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,34,4,2,35.89894424582464,22.0,-22.0,68.19908303933677,3922.095400373298,10.295755357838857,0.9642713378618037,178.5481464747223,183.38090021265498,5.117157642000791,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,35,4,3,35.89894424582464,22.0,-22.0,77.79448037895857,5560.636770184336,12.25917942911565,0.9473700903041581,191.46434981700753,196.2971035549402,5.481091442698869,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,36,4,4,28.75737120051241,20.5,-20.5,67.39801694920706,5235.134862146684,11.89496243833371,0.944829877011561,189.2325089625641,194.0652627004968,4.488269540649185,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,37,4,5,21.62186346530268,22.0,-22.0,116.76930617927833,3721.0655087957875,10.02842650048161,0.9772773982910403,176.6013545661294,181.43410830406208,8.32892857281007,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,38,4,6,19.047850843082976,34.0,-34.0,89.3099929306275,3342.7185069065736,9.504932584185298,0.9958981160075052,172.63400536025398,177.46675909818666,10.396760347987794,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,39,4,7,19.047850843082976,38.5,-38.5,-49.790637306451224,3284.5993126244794,9.421940054747546,0.9972293424111666,171.98503533151893,176.8177890694516,1.8891796785530062,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,40,5,7,20.94745836293309,34.0,-34.0,-49.87886426525102,5321.135481950923,11.992267195370527,0.993665257643532,189.83539108484118,194.66814482277385,10.099425113505788,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,41,5,6,19.047850843082976,34.0,-34.0,-5.41396577483242,4468.3476020456565,10.989365377793177,0.9943654625012975,183.3726735780105,188.20542731594318,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,42,5,5,19.047850843082976,29.5,-29.5,-45.83145286810565,3590.0607178165155,9.850313093962802,0.9924926896371742,175.27523982422787,180.10799356216054,4.638970566331778,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,43,5,4,13.44207608814922,19.0,-19.0,-51.17665208923041,3253.7339491901494,9.377566602457033,0.951737428627135,171.63570259344337,176.46845633137605,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,44,5,3,16.780266063679814,20.5,-20.5,104.19227041900133,2217.856122179636,7.742225607421059,0.9757723962441938,157.45500024104751,162.2877539789802,4.96703349447742,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,45,5,2,17.878143222611804,17.5,-17.5,92.47090538097545,1362.229701325713,6.067702938901096,0.9745222774096047,139.42052776497897,144.25328150291165,1.7800175560153662,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,46,5,1,17.878143222611804,19.0,-19.0,61.67149368742422,1824.5201233220573,7.022204403488973,0.9761919793674309,150.23171178882973,155.0644655267624,1.4933627059901369,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,47,5,0,18.453731477822707,29.5,-29.5,52.15105664069985,1548.0047008319902,6.468227337327522,0.996374795141104,144.15075459391832,148.983508331851,0.5316744532415782,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,48,6,0,20.294088553975286,37.0,-37.0,-40.896062956344515,7361.44377140763,14.105245115480049,0.9932980698811841,201.8444574440716,206.67721118200427,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,49,6,1,19.66109792896721,34.0,-34.0,-104.33773937604272,5596.287140557097,12.29841468640737,0.9933181730446883,191.70080714229263,196.5335608802253,8.967632805603643,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,50,6,2,18.453731477822707,26.5,-26.5,-102.8002908053185,2634.219415827859,8.437720032490938,0.9905294619503795,163.8206978999773,168.65345163790997,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,51,6,3,19.047850843082976,25.0,-25.0,-77.98110665240152,5311.8247530664685,11.98177078582121,0.9792901472719182,189.77059312657568,194.60334686450835,2.4638694213745396,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,52,6,4,21.62186346530268,35.5,-35.5,-168.70707403363724,6336.646578500564,13.08666184853315,0.992596653159122,196.2979213686628,201.13067510659548,7.769373275424215,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,53,6,5,23.036510285681896,34.0,-34.0,-89.89099932800154,2957.263639299586,8.940136705073039,0.996394361073665,168.10076515431416,172.93351889224684,10.058724893127476,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,54,6,6,23.77817258228512,35.5,-35.5,-50.90961635980085,4606.882719341195,11.158420307820379,0.9948529821486458,184.50238541171672,189.3351391496494,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,55,6,7,26.9914125884324,37.0,-37.0,44.371983012274086,10928.645829629251,17.186297047537494,0.988775408040703,216.46431634317833,221.297070081111,6.971478712935408,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,56,7,7,19.66109792896721,47.5,-47.5,192.29410232287427,13111.422921646361,18.824526067503477,0.9948718460139904,223.2018842277293,228.03463796566197,8.752309667081647,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,57,7,6,23.77817258228512,37.0,-37.0,166.95853238954328,10522.083389526437,16.86358894628789,0.9908133127838747,215.0616030101711,219.89435674810377,8.4102317603529,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,58,7,5,23.77817258228512,37.0,-37.0,21.83096995762078,9727.94155132577,16.214725999073213,0.9914387081668424,212.15806828027522,216.9908220182079,6.620248656909041,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,59,7,4,23.036510285681896,46.0,-46.0,-14.724297343347587,18848.591203433505,22.57036516932283,0.9923658708466283,236.63119498816167,241.46394872609434,0.022998830304999274,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,60,7,3,22.317981094042864,41.5,-41.5,-91.9590764824212,7310.450399755367,14.056306077128829,0.995571856836738,201.58726333862032,206.420017076553,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,61,7,2,23.77817258228512,34.0,-34.0,-159.58162629287585,4607.07448993374,11.158652551046023,0.9941125316349156,184.5039255777418,189.33667931567447,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,62,7,1,25.333899557064026,29.5,-29.5,-47.12247405335891,5936.31390880913,12.666527403132273,0.9869054369684008,193.88325286161265,198.71600659954532,0.09482016053775055,False
sphere_plane_nonlinear_PB_no_hydrodynamics,2,0.0,63,7,0,24.54371275602257,29.5,-29.5,10.102623370890413,5146.118389860079,11.79339988328341,0.9883399953367584,188.59796318659016,193.43071692452284,1.8682071587080031,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,0,0,0,18.453731477822707,41.5,-41.5,-169.58283499530154,13636.553016338778,19.197799012597123,0.9914446412770241,224.6548771899556,229.4876309278883,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,1,0,1,16.25687467927739,31.0,-31.0,-103.63535152829931,17168.55483648082,21.541007301901242,0.9682258530903037,233.17692418132705,238.00967791925973,0.7703079431051947,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,2,0,2,13.44207608814922,26.5,-26.5,-12.67152532537088,33983.78687351189,30.306446943037255,0.8716390033327327,258.44067406073344,263.2734277986661,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,3,0,3,13.874844806111179,25.0,-25.0,17.370989135780736,26440.965705509305,26.73239036718368,0.8809114965691698,249.15482048753512,253.9875742254678,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,4,0,4,13.02280581041226,25.0,-25.0,-69.80261524783387,21676.477478865207,24.20435379579535,0.8864044214811064,241.80340691646202,246.6361606543947,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,5,0,5,13.874844806111179,22.0,-22.0,-78.71343967139188,18500.98959984169,22.36127782443721,0.8631783706303495,235.94247878837078,240.77523252630345,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,6,0,6,19.047850843082976,25.0,-25.0,-125.65323249622955,9644.835926240296,16.145316387415196,0.9623175593892966,211.84062004716142,216.6733737850941,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,7,0,7,26.9914125884324,32.5,-32.5,-111.69228552069143,8501.253321479235,15.157955115490433,0.9871436986735574,207.17088583636308,212.00363957429576,5.942464279771372,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,8,1,7,20.94745836293309,46.0,-46.0,63.392159591504,17362.46178852207,21.662311142029836,0.992944745335445,233.59247132360287,238.42522506153554,0.7104818631454464,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,9,1,6,21.62186346530268,25.0,-25.0,-111.66685377241427,4181.5567379511285,10.630853539187346,0.9839722687489553,180.91827584887938,185.75102958681205,4.045604934074277,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,10,1,5,17.320508075688775,26.5,-26.5,-7.8132782020777825,5726.218898818464,12.440364662703404,0.9780732086341404,192.55003364466148,197.38278738259416,3.8473500470282715,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,11,1,4,15.258557842693115,23.5,-23.5,10.626474603413165,7021.721575880523,13.775930415314303,0.9593012405614029,200.09629434244115,204.92904808037383,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,12,1,3,13.44207608814922,20.5,-20.5,-27.309910331669506,11932.80395418583,17.958513718512325,0.8809872239818183,219.71675852232133,224.549512260254,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,13,1,2,11.472483074052871,19.0,-19.0,7.766478823315275,10710.84195909385,17.014176886074875,0.8275915449330491,215.71947289407788,220.55222663201056,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,14,1,1,13.44207608814922,22.0,-22.0,-50.22059177069985,15096.939299389975,20.199638275721654,0.8730127953124632,228.41918758572055,233.25194132365323,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,15,1,0,15.749808336458166,26.5,-26.5,-177.5813826973183,14808.279400339734,20.005593407263618,0.945912808702938,227.70488095643623,232.5376346943689,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,16,2,0,17.320508075688775,22.0,-22.0,-143.15962323823,9321.392660077849,15.872288157460327,0.9387935527247875,210.57852820401348,215.41128194194616,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,17,2,1,15.749808336458166,19.0,-19.0,-86.93361356912132,4886.51957546547,11.492088436581136,0.9356391479780661,186.6827539067948,191.51550764472748,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,18,2,2,13.02280581041226,17.5,-17.5,-69.49254275960874,4509.767132196097,11.040181074939943,0.9012805947690157,183.71406673982125,188.54682047775393,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,19,2,3,12.223089594559632,17.5,-17.5,-124.44033741235998,5377.380098683723,12.055479968119156,0.8821583333657678,190.22443010172887,195.05718383966155,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,20,2,4,17.320508075688775,20.5,-20.5,-121.72110075978615,6544.172631952359,13.299230451169233,0.9439299468939792,197.49025678271286,202.32301052064554,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,21,2,5,20.94745836293309,28.0,-28.0,-69.07794850652505,2623.3688946387624,8.42032434157164,0.9932782553779566,163.66797774378776,168.50073148172044,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,22,2,6,22.317981094042864,37.0,-37.0,-33.50857157674436,7518.299985967005,14.25472893176251,0.9929585349652565,202.62456428274206,207.45731802067473,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,23,2,7,20.294088553975286,38.5,-38.5,173.36293797319212,8347.240529791914,15.020023149109374,0.9933612579494896,206.49442987898124,211.3271836169139,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,24,3,7,17.878143222611804,38.5,-38.5,160.98640035729375,6561.30807778587,13.316630608039313,0.994868340096113,197.58701200614595,202.41976574407863,12.86670379352654,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,25,3,6,19.047850843082976,38.5,-38.5,139.37732064498968,11364.970878370897,17.526019944388555,0.991035583999233,217.91281066600072,222.7455644039334,2.345596457487403,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,26,3,5,27.860403281929248,28.0,-28.0,40.473195737053786,10127.44692532665,16.54432778222147,0.9723641796206532,213.64720500548367,218.47995874341635,2.568889599310893,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,27,3,4,29.683217073187816,22.0,-22.0,-58.94080799487963,1844.0916661358679,7.059767368757231,0.9841806246367042,150.62649542673688,155.45924916466956,9.70032324184507,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,28,3,3,19.66109792896721,17.5,-17.5,-157.38548401348078,2705.7846680017396,8.551568005424407,0.9493030260283755,164.81248473504053,169.6452384729732,1.8367755858581631,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,29,3,2,20.94745836293309,17.5,-17.5,-202.01056074513758,4846.7151497318155,11.445186819973848,0.9247503618394758,186.38012646501815,191.21288020295083,0.0,True
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,30,3,1,22.317981094042864,19.0,-19.0,-22.506184298520466,2544.308246739408,8.29247175151738,0.9715102212347811,162.53575831393573,167.3685120518684,2.3254360746173575,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,31,3,0,25.333899557064026,22.0,-22.0,-86.1939709052192,3553.201706607032,9.799616245391796,0.9746597343103953,174.89339874444744,179.72615248238012,0.9304407459173376,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,32,4,0,39.47908066151966,26.5,-26.5,101.22789465483612,7382.584829482148,14.125484760380216,0.9651834280264079,201.95056408642972,206.7833178243624,4.932415742627285,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,33,4,1,44.81404746557166,25.0,-25.0,19.228246883610012,2669.5757868108876,8.494156635054171,0.980881646489128,164.31400695696567,169.14676069489835,6.520273296555956,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,34,4,2,40.750112830372316,23.5,-23.5,-51.83937600740572,2769.347387482604,8.651429170300075,0.9769742742751822,165.67161516791475,170.50436890584743,5.775745054743766,False
sphere_plane_nonlinear_PB_no_hydrodynamics,3,27.161,35,4,3,38.24769311355391,23.5,-23.5,-72.91817997653894,4877.223065614386,11.481151493260578,0.9624318314018004,186.61229507126814,191.4450488092008,6.103196695131004,False
