block,distance_nm,pilot_zero_speed_intercept_pN,pilot_speed_slope_pN_per_um_s,pilot_speed_slope_SE_pN_per_um_s,pilot_speed_fit_R2,theory_no_slip_hyd_slope_pN_per_um_s,observed_to_theory_slope_ratio,speed_0.05_actual_um_per_s,speed_0.05_Fsym_pN,speed_0.05_Fhistory_pN,speed_0.1_actual_um_per_s,speed_0.1_Fsym_pN,speed_0.1_Fhistory_pN,speed_0.2_actual_um_per_s,speed_0.2_Fsym_pN,speed_0.2_Fhistory_pN,claim_status
1,55.0,122.05628424452155,354.5277408129359,66.17693700548178,0.9663303578208016,6.239654310540166,56.8184907638328,0.0492926380222347,135.79496603759407,-32.612198233954324,0.09829705588552728,162.5145683416657,-93.64298478963568,0.19610371858311543,189.70816741698434,-139.15108884358955,two_block_descriptive_pilot
1,60.0,85.50181055111665,278.8920541562177,68.5745875984753,0.9429887406965662,5.719683117995151,48.760053381064616,0.0492926380222347,95.37681760093412,-25.394326662344422,0.09829705588552728,118.72855759147481,-72.67089655461528,0.19610371858311543,138.25341827048211,-110.19081145683462,two_block_descriptive_pilot
1,65.0,59.10030775503401,233.73933065119923,65.62719656828331,0.9269281372101608,5.279707493533986,44.271265205024676,0.0492926380222347,66.91605329821837,-20.148539919955674,0.09829705588552728,87.63884996981172,-56.796553271144845,0.19610371858311543,103.08068818191623,-85.42069069043627,two_block_descriptive_pilot
1,70.0,40.0955478940875,201.77340644802635,46.94439462958702,0.9486494170684732,4.90258552971013,41.15652959550843,0.0492926380222347,47.39060230105383,-15.81656964441165,0.09829705588552728,63.90835310738662,-42.780501159013454,0.19610371858311543,78.33587888585309,-68.76581512546628,two_block_descriptive_pilot
1,75.0,29.768503848359693,150.5339738375015,36.226011612799674,0.9452577983438821,4.575746494396121,32.898232894208455,0.0492926380222347,35.143084638802435,-12.368568986566373,0.09829705588552728,47.636118359614144,-34.02446819473177,0.19610371858311543,58.263843710685904,-53.47461144514154,two_block_descriptive_pilot
1,80.0,22.224956164880226,121.8915048281483,27.695884677666786,0.9509067764872445,4.289762338496364,28.41451232258088,0.0492926380222347,26.6693593031497,-9.885140015230927,0.09829705588552728,36.55407465401895,-24.805492090520005,0.19610371858311543,45.34474178550661,-41.86978126197141,two_block_descriptive_pilot
1,85.0,17.50411489429318,91.84982023955413,33.99286725885538,0.8795322634649881,4.037423377408342,22.749613219536403,0.0492926380222347,20.11210170915267,-7.855534972741137,0.09829705588552728,29.413965400193305,-20.4297418745152,0.19610371858311543,34.55445572833958,-32.55780737703003,two_block_descriptive_pilot
1,90.0,14.51365271576389,71.16947257488464,22.118267747780674,0.9119210797203116,3.8131220786634343,18.66435721350699,0.0492926380222347,16.772793872488947,-5.4559511797900875,0.09829705588552728,23.384178052074716,-17.31013154047548,0.19610371858311543,27.844465117166028,-25.716541772402053,two_block_descriptive_pilot
1,95.0,12.048388707580402,52.72453694039174,13.54249583573235,0.9381093107293492,3.6124314429443065,14.595304512524862,0.0492926380222347,13.882593046145415,-4.199368054097272,0.09829705588552728,18.37893659690179,-13.186823930970586,0.19610371858311543,22.004712502738577,-19.64150977983364,two_block_descriptive_pilot
1,100.0,10.274120312993022,37.783256628187864,5.018803828460432,0.9826617321164386,3.4318098707970908,11.009717335946737,0.0492926380222347,11.853151362277242,-4.420082160148538,0.09829705588552728,14.413504124863557,-10.212351357707036,0.19610371858311543,17.541561857398726,-16.164841871296005,two_block_descriptive_pilot
