block,nominal_speed_um_per_s,actual_gap_speed_um_per_s,early_source,late_source,quantity,distance_nm,median_pN,q25_pN,q75_pN,paired_pixel_count
1,0.2,0.19610371858311543,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map,F_history,350.0,0.21585989435609676,-0.889781166861382,1.5046005042172368,63
1,0.2,0.19610371858311543,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map,F_sym,355.0,0.26763778595614807,-1.5151944052775725,1.8930743772170766,62
1,0.2,0.19610371858311543,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map,F_history,355.0,0.4712218103391586,-0.9304190037650388,1.6552549158836172,62
1,0.2,0.19610371858311543,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map,F_sym,360.0,0.8055049473884383,-0.7588541244320925,2.7257942012009866,60
1,0.2,0.19610371858311543,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map,F_history,360.0,0.632492457017424,-1.1227817279896637,1.794757165378904,60
1,0.2,0.19610371858311543,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map,F_sym,365.0,0.7266647521075271,-0.1722591510387499,1.019315341192656,3
1,0.2,0.19610371858311543,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map,F_history,365.0,2.1373981873164416,1.4827805669972585,3.3136049154172373,3
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,5.0,7002.26708560214,6575.241015346548,7214.546916318084,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,5.0,3.4370284727017406,-148.41665200332466,187.93657609689274,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,10.0,4916.253032854529,4643.489475119663,5020.442754043632,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,10.0,-3.959536659891228,-130.5909108264466,88.16159104532085,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,15.0,3548.119559323491,3358.9015041595985,3608.7091789018286,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,15.0,-31.480434363646964,-130.1463515503512,24.681107762198906,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,20.0,2652.01100007433,2532.607899324279,2695.1681733704813,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,20.0,-60.052193412083625,-133.54567221060682,-15.579744262255474,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,25.0,2018.4681540324714,1937.4833686967215,2054.1189093218604,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,25.0,-74.18508839271453,-128.07423162740335,-38.06521494431486,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,30.0,1564.0396403984157,1503.7126418120872,1590.0443912833093,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,30.0,-82.62861818043069,-122.01701335532991,-45.36338889121757,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,35.0,1219.632386516208,1181.3610360764658,1252.0176021323578,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,35.0,-84.66460372736049,-109.13580690523135,-50.89488235227145,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,40.0,958.914854667904,927.3786741271534,987.7889263584468,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,40.0,-84.2528891476197,-104.82080961909541,-48.443268267431705,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,45.0,759.208893787817,734.4643300527594,782.2975557199395,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,45.0,-78.64347267182902,-98.01814272358214,-54.532768951064014,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,50.0,601.073115563818,581.6027669339354,626.904385400428,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,50.0,-74.43636258010461,-90.92283922183012,-55.497344740583856,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,55.0,478.1896776371403,458.7871402219712,501.9155162565414,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,55.0,-66.06719140842628,-83.48580253286698,-51.074401509758616,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,60.0,381.21575316924674,364.2116977190672,398.9325425468972,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,60.0,-62.74124911908891,-75.83330295567093,-46.6953485779509,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,65.0,303.704982742908,290.74302863359924,320.65368743687054,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,65.0,-54.06867217626974,-67.40173204082612,-43.606073883288985,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,70.0,242.48015154064967,227.0430299374868,256.758300220082,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,70.0,-49.22873357918298,-61.210489764460675,-37.726994873981035,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,75.0,193.93131071261286,178.41535529254725,203.75101771282883,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,75.0,-42.4396478669504,-53.17651928630973,-31.667237193143368,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,80.0,153.94272039208244,144.80165614647495,163.9601850550737,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,80.0,-37.469389653437986,-47.16472382060206,-27.890166532829546,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,85.0,122.50418119825173,113.03780047521704,131.95877637968448,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,85.0,-33.75702078918809,-41.842940276226734,-22.458265961943198,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,90.0,98.85417970238235,89.38999507056008,106.50496698035498,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,90.0,-28.842122084124824,-35.73702049630428,-18.68516968231365,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,95.0,79.95721430238947,69.50059159745989,86.49626292670365,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,95.0,-24.41512602867815,-31.054824622930358,-14.327109850842763,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,100.0,63.82462624081416,55.85704536649865,69.98527138894711,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,100.0,-22.115428205153407,-26.41625573435937,-12.553860665197003,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,105.0,50.484071381128715,45.61885874805883,58.949253124902256,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,105.0,-18.78889388209803,-25.60200034865051,-10.326712806572042,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,110.0,41.397416687209926,34.38593692535621,48.19258083768428,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,110.0,-15.155816180024633,-22.539639478987063,-8.128469042272268,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,115.0,33.24032562946742,28.033551514923634,40.79618653969893,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,115.0,-13.584909748282268,-18.424738492551246,-5.945992151130592,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,120.0,27.34731970208079,22.872873804086304,35.81706903384694,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,120.0,-10.933875715311757,-16.20825887172678,-4.388202099187695,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,125.0,22.218433613513213,18.066958298248778,29.28955016011297,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,125.0,-8.665993462879943,-15.057876416802653,-2.954453134774611,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,130.0,18.709439906514618,15.067803429457829,24.97909502452964,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,130.0,-6.598597445329011,-14.264791893114463,-1.887700024658128,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,135.0,15.6590297996558,11.982923818557829,23.081086146467,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,135.0,-7.3645739986236745,-13.765198352841448,-1.939674032845626,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,140.0,13.635170980523798,8.80404567822644,18.74948438805226,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,140.0,-5.607576870482481,-11.30075869817817,-0.6588976453157787,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,145.0,11.717190642372017,6.653114022099173,16.446161899353463,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,145.0,-4.788274733355672,-11.254523425555918,-0.5267826647448755,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,150.0,9.395210870214504,5.449444202027558,15.3469788336648,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,150.0,-4.576275209484436,-10.338445799832197,0.1670599476480671,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,155.0,7.00060307972274,4.1742538743193,14.696234835962153,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,155.0,-3.850386284039863,-9.157416821378588,1.0954398524590825,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,160.0,6.348863237733056,3.2577489476660495,13.065117083423889,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,160.0,-3.5518282586448136,-6.813290142686126,1.6419634580302915,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,165.0,6.946128327201082,2.5294405963656392,11.363388931278578,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,165.0,-2.2926494536282833,-7.752182818528505,1.3237587629607115,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,170.0,5.867073032832225,2.640041615739243,10.351361625476857,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,170.0,-1.4159249735324617,-5.876456262261956,0.8423757366524993,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,175.0,5.4554663408429,0.05474847306135843,10.343927705615865,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,175.0,-1.8644125445551303,-5.564853695276799,2.0220510085045618,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,180.0,5.100765158132771,0.7214069454991534,8.89472561934126,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,180.0,-1.2366869647530052,-5.542515560684095,1.4292398401851398,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,185.0,4.4828199331478205,0.561104093462421,7.411213846563515,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,185.0,-1.843623722953598,-4.142593908215988,2.0923635293032383,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,190.0,3.914066638454538,0.9019489065967912,7.678950999139545,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,190.0,-1.0376632851919756,-4.447810830762327,2.7603446918788093,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,195.0,4.1635748136189985,0.07708892427324143,8.544263037957077,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,195.0,-0.24015357292115325,-4.116656679396598,2.7705807000843694,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,200.0,3.3906644856953516,-0.5151208812501472,6.777214106967345,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,200.0,-0.6207448122187618,-3.7734724167266425,2.5197087684299313,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,205.0,3.0068053346754398,-1.6536398017420562,6.198599838615575,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,205.0,-0.5986848829937848,-2.8733253304296045,2.558304222994879,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,210.0,2.082302549569562,-0.19257038670283586,6.657257007853492,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,210.0,-0.33772686311613287,-2.992970384395658,2.4481450373079756,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,215.0,2.037421964424986,-1.4708749406370027,5.618099818006448,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,215.0,-0.6911906312813039,-3.461922118133072,2.30257185705046,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,220.0,2.2939503574715685,-0.6542678357922957,5.121164979476621,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,220.0,-0.663605525196728,-2.6577900129658234,2.9564262186293964,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,225.0,1.7976182529768994,-1.674057420891757,4.9337818415595205,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,225.0,-0.7967180105685505,-3.593034807324462,2.532233352555633,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,230.0,1.2781866881820219,-1.6267331786398054,5.163214892849409,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,230.0,-0.7516011412338699,-2.2303825933962877,1.833460771959103,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,235.0,0.48813613512179477,-1.8644905605760245,4.418267185344783,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,235.0,0.08305270424752842,-2.367652292362778,2.0297772085559562,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,240.0,1.2880493310457495,-2.2949997137565314,3.7562032650008477,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,240.0,-0.8878312023038388,-3.3239182088738026,1.6682434416364735,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_sym,245.0,0.25998036414023595,-1.4166007337646565,2.445642534390245,64
2,0.05,0.04760964595556368,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,F_history,245.0,-0.3168042347402513,-1.805678958452392,1.7321177614563152,64
