acquisition_order,baseline_method,distance_nm,finite_pixel_count,force_pixel_median_pN,spatial_mad_pN,reference_subtracted_spatial_mad_pN,reference_definition
18,far_constant_referenced,150.0,64,109.64503086700711,18.574654954994386,11.512193164255438,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,155.0,64,113.80075270301755,19.566817604405866,11.898324395236354,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,160.0,64,110.9706875497415,20.536329193938126,14.291801798145995,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,165.0,64,110.3397401961698,17.056248089909722,12.701235128016332,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,170.0,64,112.14559159092127,21.8238801548523,13.799395492337636,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,175.0,64,109.10098064104847,18.514144266455354,11.110668457887554,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,180.0,64,107.65016964534439,20.365891525002304,10.379917530153513,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,185.0,64,103.67575631205344,19.263801895190806,10.648679289633028,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,190.0,64,104.34246649496626,21.58137513417307,13.413033128092422,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,195.0,64,102.78436701123918,20.82025329554126,10.054158307753063,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,200.0,64,104.10491026414729,18.264150528021432,9.027834161908093,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,205.0,64,104.87370196690563,20.28268354993119,9.3649651409024,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,210.0,64,99.2723137444685,16.510819813322993,7.592727725203017,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,215.0,64,100.81762965362805,16.113270599096285,7.187551113260273,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,220.0,64,101.56344210161436,19.680488943682768,6.225528241485474,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,225.0,64,100.73846502965355,18.078642970265882,5.922697438879563,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,230.0,64,101.19053587762059,17.8059519452985,7.115576214825337,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,235.0,64,98.25832684559892,21.99422537048241,7.452568513860596,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,240.0,64,95.87777582537615,19.578189360999747,7.407173940795532,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,245.0,64,95.1294066624767,14.825627184876419,6.5361713484156425,subtract each pixel median force over 200-250 nm before spatial MAD
18,far_constant_referenced,250.0,64,94.27883126193035,20.396169982596643,8.52428723277203,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,80.0,64,37.86443237105162,51.91188014387173,12.087740238604116,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,85.0,64,30.19321319249081,49.46311613826162,13.539199174221348,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,90.0,64,31.765062477209167,47.3071418987824,12.44472215314968,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,95.0,64,27.703230344894635,48.33369142344005,14.772207325429862,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,100.0,64,29.976020004184825,50.21786324775671,15.595516028601475,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,105.0,64,26.416530552852322,48.38556230769347,13.2034263982701,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,110.0,64,27.033679498674786,41.388013267501435,11.718747838269513,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,115.0,64,25.89360922006982,47.37876803743497,10.008274552118017,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,120.0,64,20.06640256024926,48.83275141269832,11.658353347233419,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,125.0,64,19.776713938960587,43.54011565957385,11.37444411573225,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,130.0,64,19.2164756265933,45.29275970556632,13.253833996232178,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,135.0,64,17.989688532103067,47.69485429310699,11.311684216572921,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,140.0,64,17.696851210552254,48.34229883471631,10.047266484360783,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,145.0,64,20.60864284619036,44.301806064343424,12.404954041672042,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,150.0,64,20.3083593124098,48.126816691623084,16.521438565119702,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,155.0,64,20.899205698620612,46.083732023471214,11.874271950397924,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,160.0,64,17.953277507806426,44.08455492514027,10.918840226107477,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,165.0,64,17.768274145621216,44.37996413762994,10.195708739602159,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,170.0,64,22.817186614457192,47.327208976969494,11.523532948300783,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,175.0,64,18.326168430944506,46.81209719599073,11.009331368207318,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,180.0,64,18.822826521938374,40.31910221616215,8.021491898725388,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,185.0,64,21.496251620487946,44.38651223099738,6.780702627428745,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,190.0,64,21.247622226477255,42.66296049498333,8.79983662770727,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,195.0,64,18.341636651696057,41.997352441691675,8.563785283562968,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,200.0,64,17.704743345774954,38.824830501987314,7.9450211894224845,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,205.0,64,21.50269045855433,41.465363194529196,6.624628925342866,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,210.0,64,19.359673242488498,39.65644620357875,6.317923110226275,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,215.0,64,19.0947579087476,37.82249384161067,6.037939024201489,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,220.0,64,20.357655961582076,39.44070188290217,5.347956453769891,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,225.0,64,19.77283289153534,35.55626417384746,5.830920858155789,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,230.0,64,20.515683345448924,35.60006131497855,6.947460932900155,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,235.0,64,14.766429069332052,34.47401190202625,5.597864288565658,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,240.0,64,19.66784786931572,33.9075465733519,6.60807805918188,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,245.0,64,20.13225535509622,38.35039853562565,6.66848859930903,subtract each pixel median force over 200-250 nm before spatial MAD
19,linear_drift_corrected,250.0,64,18.83528293020011,33.00878372294845,7.041245196300419,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,80.0,64,126.9281742477778,11.262199425820757,8.274385947642905,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,85.0,64,122.36372099953276,14.104352720972082,11.604831376500858,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,90.0,64,119.03306977383178,11.962764349263391,11.538634809666894,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,95.0,64,115.67937693445768,13.598725592458944,12.235547827536859,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,100.0,64,111.04355392478121,10.771595959473347,10.62612068305817,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,105.0,64,109.70888638094792,10.484019952298471,12.146469067558447,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,110.0,64,108.33602401066054,12.288523571665127,11.519681882011696,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,115.0,64,109.17381583663821,13.284384353303361,11.088017398006162,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,120.0,64,104.78945509255551,10.003031629736581,10.13001624502541,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,125.0,64,104.82515556299637,11.64458629792344,10.73003819859064,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,130.0,64,103.26842797507638,14.642061146540318,9.815675005869256,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,135.0,64,103.84181806364093,10.609016821515612,9.686887551120947,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,140.0,64,101.9593587598298,10.188585414144772,9.773978565028429,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,145.0,64,102.75112971736164,10.536949469773877,10.224503523383405,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,150.0,64,101.57619449673199,10.883464459290629,12.973879926331199,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,155.0,64,102.3858936381096,10.254966887589855,9.558100096372584,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,160.0,64,101.20846406146674,13.083668226771353,8.513054156137084,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,165.0,64,102.10234771829391,11.169468760270036,9.66035345240405,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,170.0,64,101.18542244779354,11.084180585822288,9.721002820900107,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,175.0,64,100.2646309254722,10.29462935570687,9.2058530019067,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,180.0,64,99.24041716694833,11.673108142711738,7.144098059612909,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,185.0,64,99.16764433025934,11.474333535598157,7.3957097308962885,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,190.0,64,99.34003551023058,13.144363821920168,8.310304056881707,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,195.0,64,96.14211520388942,14.804871417761824,9.734177416952901,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,200.0,64,97.2864945633554,11.994984326276716,8.065903743437868,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,205.0,64,94.75902597394716,14.746117342031782,6.528497724048084,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,210.0,64,93.98639919881776,13.015483913866166,4.097253145787266,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,215.0,64,93.3874419611165,10.841906698408144,4.968440644777897,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,220.0,64,93.38744196111665,11.686421418723095,6.771002744725979,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,225.0,64,92.74118549751275,13.309023159254766,5.237294857561862,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,230.0,64,92.47297986717919,14.431729876222843,7.217737117550712,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,235.0,64,92.19083702262117,12.05369217535441,4.797956749188401,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,240.0,64,92.64031997622355,11.1314704516542,6.623262362322924,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,245.0,64,92.63392818893941,11.078540934178564,6.767304612501017,subtract each pixel median force over 200-250 nm before spatial MAD
19,far_constant_referenced,250.0,64,90.25465552617328,13.049599183645434,6.500345692482268,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,80.0,64,11.419282020832764,87.59556096020994,25.41664713818337,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,85.0,64,1.3311356144557323,80.82282076104272,20.19841207842886,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,90.0,64,0.11741292344631615,80.8080214369409,24.378911445754984,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,95.0,64,-2.833917966428321,73.54701394420161,23.27831694620387,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,100.0,64,-0.6626835856025648,79.87507621629354,20.072218078024296,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,105.0,64,-0.23949787070861495,77.80153747149137,16.991016309353977,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,110.0,64,-3.572980467059172,69.33352792822741,18.316240239520173,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,115.0,64,-4.0848410279869745,77.58289371118958,19.34969732910816,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,120.0,64,-6.142541304104811,73.20947793704207,19.071327633078262,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,125.0,64,-4.7410727341714995,73.56920855935626,14.963051230755523,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,130.0,64,-3.717579937069183,69.59181115025895,16.69529485082499,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,135.0,64,-4.717975491844752,70.18759453665731,16.61050633721054,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,140.0,64,-7.396996645299428,69.79941837362354,18.694645000786267,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,145.0,64,-3.647911862671308,69.89070818258098,17.29287602366026,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,150.0,64,-1.0426895143832307,64.3416683050653,13.012531233548337,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,155.0,64,-1.3686129849646624,65.0169348130684,13.58100799785331,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,160.0,64,1.001766482120042,60.71215075723641,14.598277354700238,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,165.0,64,-2.799512361008393,66.31406438848245,15.769638454324555,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,170.0,64,4.284690730293467,63.91445466815274,12.812503934097775,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,175.0,64,1.6742775657018143,61.39400182093204,11.135427618119518,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,180.0,64,3.1355850899081807,60.79920625378826,10.759669054449535,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,185.0,64,3.381643116274536,58.96116477741642,12.842248816387157,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,190.0,64,2.6784637442255077,54.13166289528256,9.959325204039576,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,195.0,64,2.190666072649499,61.5976357800516,8.511930988416312,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,200.0,64,-0.5970890715377954,51.730396928956345,8.615467291616069,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,205.0,64,3.3425951106178537,48.74775161464371,7.334752172905136,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,210.0,64,-0.2587739270687269,47.25400325358784,6.557253661802624,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,215.0,64,5.652672496825442,44.373328030154916,5.137321285906462,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,220.0,64,-0.592015725830374,51.90465529572813,5.768240322283255,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,225.0,64,-1.1191024055573044,52.74124978449087,7.123046677291758,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,230.0,64,6.9499623424456916,48.81144925117349,5.817992267528783,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,235.0,64,7.145788260760913,45.70048453252779,7.927841518355025,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,240.0,64,5.096536999184366,48.292190009211645,8.040123046350553,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,245.0,64,8.229142732746986,49.14031728118889,8.814713409768103,subtract each pixel median force over 200-250 nm before spatial MAD
20,linear_drift_corrected,250.0,64,10.012355832766488,52.23740241773029,9.080695134028717,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,80.0,64,135.3992255252018,23.61123368602382,14.380649424860065,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,85.0,64,129.52582777951142,27.54673977360437,18.322904603751883,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,90.0,64,126.9376839800787,28.44145663887828,18.101340256799567,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,95.0,64,126.6101750355283,28.283269032938286,17.41579899552263,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,100.0,64,124.19766507888437,23.634947958918968,15.565993256395034,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,105.0,64,121.30056410775052,32.506674714263646,17.642956767465446,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,110.0,64,117.0707910775943,32.50288412873275,16.181454912001367,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,115.0,64,112.65194586162724,31.040134153642327,15.367218649281885,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,120.0,64,111.63792778330776,30.90297967473406,16.827056345244376,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,125.0,64,115.0771770339392,30.16349190961963,14.68935101237223,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,130.0,64,113.91246867296411,34.739006005451806,18.12792058216906,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,135.0,64,111.41253153805306,28.047605556876995,12.470194317236412,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,140.0,64,109.56714460049041,28.633620834638922,17.228488598307923,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,145.0,64,109.3231654029365,31.274041016896863,17.243650940431742,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,150.0,64,111.36591826005399,27.39058614038808,13.64416639217825,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,155.0,64,106.96827507020043,29.378609571438513,14.267024312235414,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,160.0,64,106.09970912690824,27.481421513173746,13.486995772600231,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,165.0,64,108.99490815158195,32.103347168434986,13.522867655186461,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,170.0,64,107.55179848006918,32.47251321783178,11.534751770830095,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,175.0,64,108.66290936620777,32.33720780503625,12.608412009159249,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,180.0,64,107.055733427918,33.24417473330715,11.404207703274563,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,185.0,64,107.78102979769434,31.845633578979527,12.697444542484714,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,190.0,64,106.46058008313713,33.38142166552102,9.53544903649234,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,195.0,64,104.49056888325808,27.482299819576994,9.694468722182707,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,200.0,64,103.9287463707055,26.23177640756985,7.9656843601306875,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,205.0,64,103.85653476411964,25.820867690679272,6.969777351839781,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,210.0,64,101.23590197761342,27.22208999086998,5.589449498722339,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,215.0,64,104.92739298009289,24.205847121209498,5.2409929897873715,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,220.0,64,103.68729270861506,25.762206068253974,4.176947895244297,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,225.0,64,104.40373411454418,27.678393280826896,7.805740141383421,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,230.0,64,100.46511479004377,26.324553299774056,5.578123968782027,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,235.0,64,102.79708822690725,23.968149672424268,5.810967619021782,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,240.0,64,103.54430375015073,22.499806272342614,8.271519895168465,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,245.0,64,101.68479252166253,26.405033902328633,10.154701277629549,subtract each pixel median force over 200-250 nm before spatial MAD
20,far_constant_referenced,250.0,64,101.36298941649252,20.7161046467439,9.764455874547973,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,80.0,64,25.08707237716506,47.76379893356498,16.215417824010004,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,85.0,64,15.454126498877141,40.31055504555365,17.83210351216074,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,90.0,64,17.701345576113418,44.18699822911004,12.70137951100536,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,95.0,64,7.373270825837647,40.29719779194414,13.657726120006163,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,100.0,64,8.878954528173562,38.91975218482593,14.068913726929347,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,105.0,64,6.900688230795288,44.23527352920067,14.165443959907957,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,110.0,64,4.3418403007402,41.23946100864424,12.601757079720276,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,115.0,64,4.1740342518705225,43.87080202020391,13.676973364399542,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,120.0,64,4.339194537294474,43.40560377901438,10.980304710595245,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,125.0,64,2.8598527482910496,49.512127052761116,14.26872270527903,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,130.0,64,-1.8543241213712092,44.503530607989106,14.190901521132243,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,135.0,64,0.22363624274196198,44.669256212784276,15.144175229477579,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,140.0,64,3.97269654024167,46.529518840169125,12.99800224398331,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,145.0,64,3.746317279935486,42.49107994337074,14.331420937896235,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,150.0,64,4.798636655755605,38.69343455861862,12.741945089338829,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,155.0,64,7.018686117190197,41.1918456250487,10.676284161695452,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,160.0,64,5.274649612626801,41.225165303083486,11.219827037425462,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,165.0,64,2.3971889004678344,39.66098203115755,10.499820057225657,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,170.0,64,1.9530496740861993,38.54395610330376,11.319002857203976,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,175.0,64,3.5061645182382994,33.10696002061051,10.290053830212567,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,180.0,64,5.7929867253704055,33.152291193052875,10.386994893315023,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,185.0,64,7.030186841021229,38.83783757568379,9.715155776958659,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,190.0,64,6.514283158052518,30.38588374465705,8.912183130448932,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,195.0,64,6.219094739551671,38.88556802978404,10.457208961446025,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,200.0,64,4.486665463987961,38.23291350176217,9.675349828528912,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,205.0,64,9.343088060167247,38.97582362932094,6.903330849945691,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,210.0,64,6.867027485498054,35.74808767264023,8.613796659921649,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,215.0,64,8.395032697109908,37.19128293009942,6.0640033300912055,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,220.0,64,7.386124672037489,32.61565590764234,6.470343735950124,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,225.0,64,6.2550882047983105,33.55290888331241,9.257351735908307,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,230.0,64,8.063044065594623,35.37430965854683,7.024946473958654,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,235.0,64,8.108707490845148,37.411956459481374,4.644949630886131,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,240.0,64,10.526885104620753,39.016481945732174,7.0187780288289305,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,245.0,64,7.623878390557966,26.531923516232165,7.267063520081432,subtract each pixel median force over 200-250 nm before spatial MAD
21,linear_drift_corrected,250.0,64,10.131292891957592,35.19801407537794,7.133870670827106,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,80.0,64,137.12076768670295,15.77244148787634,15.306661734091161,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,85.0,64,129.88719760694266,18.09380531238989,11.186526395159342,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,90.0,64,128.34446959214733,15.605748177817288,9.088622210362441,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,95.0,64,123.97161406517624,16.200315386350717,9.921626494126444,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,100.0,64,117.68826890869421,14.303081101432959,8.399336590207215,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,105.0,64,121.92574326304155,17.472704005140358,12.333871918078708,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,110.0,64,118.60778207355868,16.681303708911912,13.500216595306217,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,115.0,64,114.95270866887394,15.329312793971763,11.315267623254822,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,120.0,64,113.19796039294555,19.21849977542975,13.026855670459339,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,125.0,64,110.7484404289541,18.49893569767915,11.44396262469741,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,130.0,64,108.6232802850457,16.688931106627123,15.352148760463317,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,135.0,64,104.7307130084416,13.73888480380029,12.269478190704184,subtract each pixel median force over 200-250 nm before spatial MAD
