acquisition_order,point_index,baseline_method,reference_window_min_nm,reference_window_max_nm,per_pixel_reference_median_pN,finite_reference_bins
20,45,far_constant_referenced,200.0,250.0,136.19994498493142,11
20,46,far_constant_referenced,200.0,250.0,122.8605031790378,11
20,47,far_constant_referenced,200.0,250.0,98.75504666620402,11
20,48,far_constant_referenced,200.0,250.0,143.56889623731564,11
20,49,far_constant_referenced,200.0,250.0,117.94624767937331,11
20,50,far_constant_referenced,200.0,250.0,85.87169785734847,11
20,51,far_constant_referenced,200.0,250.0,84.09259843083943,11
20,52,far_constant_referenced,200.0,250.0,102.99121148364446,11
20,53,far_constant_referenced,200.0,250.0,101.72183370846035,11
20,54,far_constant_referenced,200.0,250.0,87.92779551913706,11
20,55,far_constant_referenced,200.0,250.0,90.17165582982945,11
20,56,far_constant_referenced,200.0,250.0,95.45881755348711,11
20,57,far_constant_referenced,200.0,250.0,113.08562083399536,11
20,58,far_constant_referenced,200.0,250.0,103.94916891056471,11
20,59,far_constant_referenced,200.0,250.0,113.30262980715494,11
20,60,far_constant_referenced,200.0,250.0,115.09819198335133,11
20,61,far_constant_referenced,200.0,250.0,106.10485373618577,11
20,62,far_constant_referenced,200.0,250.0,105.21474279282855,11
20,63,far_constant_referenced,200.0,250.0,79.6227124549499,11
21,0,linear_drift_corrected,200.0,250.0,-0.2276265521096311,11
21,1,linear_drift_corrected,200.0,250.0,-39.23370632354416,11
21,2,linear_drift_corrected,200.0,250.0,24.790178420329525,11
21,3,linear_drift_corrected,200.0,250.0,-26.036333628139822,11
21,4,linear_drift_corrected,200.0,250.0,15.529068187143524,11
21,5,linear_drift_corrected,200.0,250.0,-13.749036462699728,11
21,6,linear_drift_corrected,200.0,250.0,-9.159167513103448,11
21,7,linear_drift_corrected,200.0,250.0,51.055001853997865,11
21,8,linear_drift_corrected,200.0,250.0,-63.02674260187145,11
21,9,linear_drift_corrected,200.0,250.0,20.75943624200948,11
21,10,linear_drift_corrected,200.0,250.0,29.464722164750626,11
21,11,linear_drift_corrected,200.0,250.0,31.85348111603547,11
21,12,linear_drift_corrected,200.0,250.0,42.12173953181364,11
21,13,linear_drift_corrected,200.0,250.0,-14.347556863092326,11
21,14,linear_drift_corrected,200.0,250.0,70.10739185314227,11
21,15,linear_drift_corrected,200.0,250.0,17.183371637041343,11
21,16,linear_drift_corrected,200.0,250.0,49.47217852396526,11
21,17,linear_drift_corrected,200.0,250.0,-90.48094999895564,11
21,18,linear_drift_corrected,200.0,250.0,6.472509359648812,11
21,19,linear_drift_corrected,200.0,250.0,0.8998910711625456,11
21,20,linear_drift_corrected,200.0,250.0,-43.637908669207675,11
21,21,linear_drift_corrected,200.0,250.0,18.43621400180793,11
21,22,linear_drift_corrected,200.0,250.0,-56.66284408033433,11
21,23,linear_drift_corrected,200.0,250.0,27.84579187788983,11
21,24,linear_drift_corrected,200.0,250.0,32.1558962643193,11
21,25,linear_drift_corrected,200.0,250.0,-15.513900586562563,11
21,26,linear_drift_corrected,200.0,250.0,58.70143862771398,11
21,27,linear_drift_corrected,200.0,250.0,99.27435647131588,11
21,28,linear_drift_corrected,200.0,250.0,71.95875788672937,11
21,29,linear_drift_corrected,200.0,250.0,88.06506302066597,11
21,30,linear_drift_corrected,200.0,250.0,70.1944755786728,11
21,31,linear_drift_corrected,200.0,250.0,61.28278742180224,11
21,32,linear_drift_corrected,200.0,250.0,97.02079800570434,11
21,33,linear_drift_corrected,200.0,250.0,-35.18169610335065,11
21,34,linear_drift_corrected,200.0,250.0,-35.260662633062175,11
21,35,linear_drift_corrected,200.0,250.0,-47.490741044245205,11
21,36,linear_drift_corrected,200.0,250.0,-3.41089653689141,11
21,37,linear_drift_corrected,200.0,250.0,-19.295158980966534,11
21,38,linear_drift_corrected,200.0,250.0,-47.8396800564367,11
21,39,linear_drift_corrected,200.0,250.0,25.303463382793133,11
21,40,linear_drift_corrected,200.0,250.0,89.72948822652813,11
21,41,linear_drift_corrected,200.0,250.0,-13.098926702654358,11
21,42,linear_drift_corrected,200.0,250.0,-12.509334109010354,11
21,43,linear_drift_corrected,200.0,250.0,4.0768779862757585,11
21,44,linear_drift_corrected,200.0,250.0,8.92063293028131,11
21,45,linear_drift_corrected,200.0,250.0,12.601300055975932,11
21,46,linear_drift_corrected,200.0,250.0,-12.404112687853761,11
21,47,linear_drift_corrected,200.0,250.0,5.844393620301622,11
21,48,linear_drift_corrected,200.0,250.0,15.837806571951115,11
21,49,linear_drift_corrected,200.0,250.0,10.084533123295525,11
21,50,linear_drift_corrected,200.0,250.0,-81.32359200807151,11
21,51,linear_drift_corrected,200.0,250.0,1.9804290106755988,11
21,52,linear_drift_corrected,200.0,250.0,34.995289915125014,11
21,53,linear_drift_corrected,200.0,250.0,14.722832586047396,11
21,54,linear_drift_corrected,200.0,250.0,-1.977228901749551,11
21,55,linear_drift_corrected,200.0,250.0,0.945615117304705,11
21,56,linear_drift_corrected,200.0,250.0,50.99400139559646,11
21,57,linear_drift_corrected,200.0,250.0,-1.698134858083055,11
21,58,linear_drift_corrected,200.0,250.0,10.268112580705775,11
21,59,linear_drift_corrected,200.0,250.0,-8.649646828763293,11
21,60,linear_drift_corrected,200.0,250.0,39.754266140168404,11
21,61,linear_drift_corrected,200.0,250.0,20.71744615828465,11
21,62,linear_drift_corrected,200.0,250.0,0.45309618176220084,11
21,63,linear_drift_corrected,200.0,250.0,-9.432536677990015,11
21,0,far_constant_referenced,200.0,250.0,91.99789858499024,11
21,1,far_constant_referenced,200.0,250.0,108.73827009726045,11
21,2,far_constant_referenced,200.0,250.0,104.56471361575444,11
21,3,far_constant_referenced,200.0,250.0,84.63156640642029,11
21,4,far_constant_referenced,200.0,250.0,79.39023847450733,11
21,5,far_constant_referenced,200.0,250.0,82.77202399848174,11
21,6,far_constant_referenced,200.0,250.0,102.43958465129668,11
21,7,far_constant_referenced,200.0,250.0,89.93413077846009,11
21,8,far_constant_referenced,200.0,250.0,78.13358191499128,11
21,9,far_constant_referenced,200.0,250.0,85.88816060703643,11
21,10,far_constant_referenced,200.0,250.0,87.61481619836442,11
21,11,far_constant_referenced,200.0,250.0,102.94531533299924,11
21,12,far_constant_referenced,200.0,250.0,117.66270175955762,11
21,13,far_constant_referenced,200.0,250.0,89.36703893882932,11
21,14,far_constant_referenced,200.0,250.0,107.6042111357994,11
21,15,far_constant_referenced,200.0,250.0,84.21769038490811,11
21,16,far_constant_referenced,200.0,250.0,106.7561924501671,11
21,17,far_constant_referenced,200.0,250.0,75.02249637736371,11
21,18,far_constant_referenced,200.0,250.0,79.2012286475973,11
21,19,far_constant_referenced,200.0,250.0,91.31843600695919,11
21,20,far_constant_referenced,200.0,250.0,101.47408179743658,11
21,21,far_constant_referenced,200.0,250.0,118.69979263100032,11
21,22,far_constant_referenced,200.0,250.0,99.42552956258784,11
21,23,far_constant_referenced,200.0,250.0,96.42687712226098,11
21,24,far_constant_referenced,200.0,250.0,88.44749459451482,11
21,25,far_constant_referenced,200.0,250.0,92.98890622908687,11
21,26,far_constant_referenced,200.0,250.0,91.5227861233508,11
21,27,far_constant_referenced,200.0,250.0,110.74591489349038,11
21,28,far_constant_referenced,200.0,250.0,104.49830138689973,11
21,29,far_constant_referenced,200.0,250.0,96.59555794766268,11
21,30,far_constant_referenced,200.0,250.0,118.79170965009185,11
21,31,far_constant_referenced,200.0,250.0,104.61578555512725,11
21,32,far_constant_referenced,200.0,250.0,99.2569734549866,11
21,33,far_constant_referenced,200.0,250.0,89.9953672185872,11
21,34,far_constant_referenced,200.0,250.0,89.37215236865683,11
21,35,far_constant_referenced,200.0,250.0,105.57617497916014,11
21,36,far_constant_referenced,200.0,250.0,124.47223131705175,11
21,37,far_constant_referenced,200.0,250.0,102.65915033936972,11
21,38,far_constant_referenced,200.0,250.0,107.76765381357252,11
21,39,far_constant_referenced,200.0,250.0,87.12448816504353,11
21,40,far_constant_referenced,200.0,250.0,100.01818855135488,11
21,41,far_constant_referenced,200.0,250.0,103.05768607139954,11
21,42,far_constant_referenced,200.0,250.0,102.99644963127274,11
21,43,far_constant_referenced,200.0,250.0,81.32635761205536,11
21,44,far_constant_referenced,200.0,250.0,96.51891885915296,11
21,45,far_constant_referenced,200.0,250.0,95.60953901559309,11
21,46,far_constant_referenced,200.0,250.0,89.41811087820213,11
21,47,far_constant_referenced,200.0,250.0,122.19388653447497,11
21,48,far_constant_referenced,200.0,250.0,86.761746441805,11
21,49,far_constant_referenced,200.0,250.0,100.9172168174599,11
21,50,far_constant_referenced,200.0,250.0,107.39979866050679,11
21,51,far_constant_referenced,200.0,250.0,96.21236250511443,11
21,52,far_constant_referenced,200.0,250.0,104.0026728470508,11
21,53,far_constant_referenced,200.0,250.0,79.48733128232612,11
21,54,far_constant_referenced,200.0,250.0,97.61213274089529,11
21,55,far_constant_referenced,200.0,250.0,76.87692535547492,11
21,56,far_constant_referenced,200.0,250.0,102.13302829725816,11
21,57,far_constant_referenced,200.0,250.0,89.46918281757524,11
21,58,far_constant_referenced,200.0,250.0,116.03307661714804,11
21,59,far_constant_referenced,200.0,250.0,81.80140771479412,11
21,60,far_constant_referenced,200.0,250.0,117.14680657710045,11
21,61,far_constant_referenced,200.0,250.0,103.93120954726867,11
21,62,far_constant_referenced,200.0,250.0,98.10246077421647,11
21,63,far_constant_referenced,200.0,250.0,98.22512073117187,11
22,0,linear_drift_corrected,200.0,250.0,36.43970961737495,11
22,1,linear_drift_corrected,200.0,250.0,-37.726989164715405,11
22,2,linear_drift_corrected,200.0,250.0,20.719803116190697,11
22,3,linear_drift_corrected,200.0,250.0,-14.043118869201345,11
22,4,linear_drift_corrected,200.0,250.0,12.45262882026254,11
22,5,linear_drift_corrected,200.0,250.0,-83.44220605685206,11
22,6,linear_drift_corrected,200.0,250.0,-25.08049192018118,11
22,7,linear_drift_corrected,200.0,250.0,9.012594021284617,11
22,8,linear_drift_corrected,200.0,250.0,-46.36284670584877,11
22,9,linear_drift_corrected,200.0,250.0,48.37995148173339,11
22,10,linear_drift_corrected,200.0,250.0,-12.851555078230309,11
22,11,linear_drift_corrected,200.0,250.0,-7.322880369263265,11
22,12,linear_drift_corrected,200.0,250.0,18.09356049058874,11
22,13,linear_drift_corrected,200.0,250.0,-3.5261022240976616,11
22,14,linear_drift_corrected,200.0,250.0,38.505954538726236,11
22,15,linear_drift_corrected,200.0,250.0,-21.364693267789175,11
22,16,linear_drift_corrected,200.0,250.0,-19.32898710917098,11
22,17,linear_drift_corrected,200.0,250.0,-8.831216522242652,11
22,18,linear_drift_corrected,200.0,250.0,30.481125245994075,11
22,19,linear_drift_corrected,200.0,250.0,-4.607696324952153,11
22,20,linear_drift_corrected,200.0,250.0,-27.003111743515262,11
22,21,linear_drift_corrected,200.0,250.0,-59.565563427577914,11
22,22,linear_drift_corrected,200.0,250.0,4.585156733404755,11
22,23,linear_drift_corrected,200.0,250.0,16.722369340509513,11
22,24,linear_drift_corrected,200.0,250.0,30.77336075359174,11
22,25,linear_drift_corrected,200.0,250.0,38.54505778529424,11
22,26,linear_drift_corrected,200.0,250.0,10.911537071611782,11
22,27,linear_drift_corrected,200.0,250.0,-23.247149071519857,11
22,28,linear_drift_corrected,200.0,250.0,50.631253436010276,11
22,29,linear_drift_corrected,200.0,250.0,1.0052998524768468,11
22,30,linear_drift_corrected,200.0,250.0,-0.7887028671936531,11
22,31,linear_drift_corrected,200.0,250.0,50.57799608782441,11
22,32,linear_drift_corrected,200.0,250.0,-25.454797470636784,11
22,33,linear_drift_corrected,200.0,250.0,-46.33715860094115,11
22,34,linear_drift_corrected,200.0,250.0,-6.5524865945568935,11
22,35,linear_drift_corrected,200.0,250.0,-70.44561971247077,11
22,36,linear_drift_corrected,200.0,250.0,-17.71048317278231,11
22,37,linear_drift_corrected,200.0,250.0,41.40015055129335,11
22,38,linear_drift_corrected,200.0,250.0,-35.20857341469174,11
22,39,linear_drift_corrected,200.0,250.0,-26.457545446977647,11
22,40,linear_drift_corrected,200.0,250.0,107.16432917584078,11
22,41,linear_drift_corrected,200.0,250.0,44.75301875234961,11
22,42,linear_drift_corrected,200.0,250.0,-16.831688656503626,11
22,43,linear_drift_corrected,200.0,250.0,21.58173430669566,11
22,44,linear_drift_corrected,200.0,250.0,1.754236975743103,11
22,45,linear_drift_corrected,200.0,250.0,92.72019042980273,11
22,46,linear_drift_corrected,200.0,250.0,15.135942644338199,11
22,47,linear_drift_corrected,200.0,250.0,35.163355103879574,11
22,48,linear_drift_corrected,200.0,250.0,100.89085678971783,11
22,49,linear_drift_corrected,200.0,250.0,4.955109555324737,11
22,50,linear_drift_corrected,200.0,250.0,-30.934063936369768,11
22,51,linear_drift_corrected,200.0,250.0,0.07132852272939319,11
22,52,linear_drift_corrected,200.0,250.0,33.73852446052809,11
22,53,linear_drift_corrected,200.0,250.0,63.303515579594645,11
22,54,linear_drift_corrected,200.0,250.0,24.418636690924846,11
22,55,linear_drift_corrected,200.0,250.0,35.53503734546562,11
22,56,linear_drift_corrected,200.0,250.0,105.25181794123057,11
22,57,linear_drift_corrected,200.0,250.0,-26.238431009071483,11
22,58,linear_drift_corrected,200.0,250.0,-70.75580747719513,11
22,59,linear_drift_corrected,200.0,250.0,-0.5308215410096019,11
22,60,linear_drift_corrected,200.0,250.0,27.159423600946898,11
22,61,linear_drift_corrected,200.0,250.0,-0.3457755282422808,11
22,62,linear_drift_corrected,200.0,250.0,-7.1945471274632,11
22,63,linear_drift_corrected,200.0,250.0,59.93298356662486,11
22,0,far_constant_referenced,200.0,250.0,81.40293434166469,11
22,1,far_constant_referenced,200.0,250.0,100.37070341493933,11
22,2,far_constant_referenced,200.0,250.0,94.17921291864829,11
22,3,far_constant_referenced,200.0,250.0,91.38491059471396,11
22,4,far_constant_referenced,200.0,250.0,88.21265097585935,11
22,5,far_constant_referenced,200.0,250.0,74.271695217351,11
22,6,far_constant_referenced,200.0,250.0,82.68522040921772,11
22,7,far_constant_referenced,200.0,250.0,89.81153318040508,11
22,8,far_constant_referenced,200.0,250.0,113.00380595675807,11
22,9,far_constant_referenced,200.0,250.0,95.7116828943387,11
22,10,far_constant_referenced,200.0,250.0,99.27748953319609,11
22,11,far_constant_referenced,200.0,250.0,105.1317430964848,11
22,12,far_constant_referenced,200.0,250.0,99.21619073416889,11
22,13,far_constant_referenced,200.0,250.0,91.54323984266018,11
22,14,far_constant_referenced,200.0,250.0,91.87012519820735,11
22,15,far_constant_referenced,200.0,250.0,106.17388503885462,11
22,16,far_constant_referenced,200.0,250.0,99.37963341194201,11
22,17,far_constant_referenced,200.0,250.0,100.46255807513016,11
22,18,far_constant_referenced,200.0,250.0,81.47963578907448,11
22,19,far_constant_referenced,200.0,250.0,80.861534368971,11
22,20,far_constant_referenced,200.0,250.0,85.51531674194366,11
22,21,far_constant_referenced,200.0,250.0,78.51166392771171,11
22,22,far_constant_referenced,200.0,250.0,83.5485793843319,11
22,23,far_constant_referenced,200.0,250.0,99.97734347163708,11
22,24,far_constant_referenced,200.0,250.0,102.29141990410477,11
22,25,far_constant_referenced,200.0,250.0,72.78000796247862,11
22,26,far_constant_referenced,200.0,250.0,96.7539495545096,11
22,27,far_constant_referenced,200.0,250.0,83.87028895115085,11
22,28,far_constant_referenced,200.0,250.0,92.6774235219217,11
22,29,far_constant_referenced,200.0,250.0,89.44872909826616,11
22,30,far_constant_referenced,200.0,250.0,94.44492419296841,11
22,31,far_constant_referenced,200.0,250.0,90.46031517947235,11
22,32,far_constant_referenced,200.0,250.0,97.4434519154945,11
22,33,far_constant_referenced,200.0,250.0,92.5292587747304,11
22,34,far_constant_referenced,200.0,250.0,84.82045151552938,11
22,35,far_constant_referenced,200.0,250.0,68.98447113479327,11
22,36,far_constant_referenced,200.0,250.0,90.65948950713698,11
22,37,far_constant_referenced,200.0,250.0,78.99700324900586,11
22,38,far_constant_referenced,200.0,250.0,79.62015574003615,11
22,39,far_constant_referenced,200.0,250.0,95.12426205319932,11
22,40,far_constant_referenced,200.0,250.0,99.211014945441,11
22,41,far_constant_referenced,200.0,250.0,123.07252344017097,11
22,42,far_constant_referenced,200.0,250.0,91.7783328969166,11
22,43,far_constant_referenced,200.0,250.0,101.81125637153819,11
22,44,far_constant_referenced,200.0,250.0,83.28293046891248,11
22,45,far_constant_referenced,200.0,250.0,89.67359529286755,11
22,46,far_constant_referenced,200.0,250.0,97.75512169935962,11
22,47,far_constant_referenced,200.0,250.0,92.98373044035898,11
22,48,far_constant_referenced,200.0,250.0,106.17899846868183,11
22,49,far_constant_referenced,200.0,250.0,104.79450616348248,11
22,50,far_constant_referenced,200.0,250.0,98.96581974933036,11
22,51,far_constant_referenced,200.0,250.0,97.6632046802687,11
22,52,far_constant_referenced,200.0,250.0,100.61589861105028,11
22,53,far_constant_referenced,200.0,250.0,113.88755629228065,11
22,54,far_constant_referenced,200.0,250.0,88.5753303401975,11
22,55,far_constant_referenced,200.0,250.0,96.29922845327884,11
22,56,far_constant_referenced,200.0,250.0,95.71174525323909,11
22,57,far_constant_referenced,200.0,250.0,102.15859544639507,11
22,58,far_constant_referenced,200.0,250.0,105.80091645596139,11
22,59,far_constant_referenced,200.0,250.0,102.14836858674038,11
22,60,far_constant_referenced,200.0,250.0,97.14718478001092,11
22,61,far_constant_referenced,200.0,250.0,100.88659859739651,11
22,62,far_constant_referenced,200.0,250.0,85.70432656885336,11
22,63,far_constant_referenced,200.0,250.0,117.16208450768225,11
23,0,linear_drift_corrected,200.0,250.0,-133.61414556130575,11
23,1,linear_drift_corrected,200.0,250.0,-393.98128930601183,11
23,2,linear_drift_corrected,200.0,250.0,-101.89566675176319,11
23,3,linear_drift_corrected,200.0,250.0,163.90616784307565,11
23,4,linear_drift_corrected,200.0,250.0,-130.57611604498197,11
23,5,linear_drift_corrected,200.0,250.0,229.74715526139627,11
23,6,linear_drift_corrected,200.0,250.0,57.86270878989938,11
23,7,linear_drift_corrected,200.0,250.0,255.58042919962594,11
23,8,linear_drift_corrected,200.0,250.0,-731.9873912974325,11
23,9,linear_drift_corrected,200.0,250.0,16.504379562696798,11
23,10,linear_drift_corrected,200.0,250.0,-23.531935219769714,11
23,11,linear_drift_corrected,200.0,250.0,15.501514237885383,11
23,12,linear_drift_corrected,200.0,250.0,29.279760310909435,11
23,13,linear_drift_corrected,200.0,250.0,-5.346042554632221,11
23,14,linear_drift_corrected,200.0,250.0,-4.318394902680807,11
23,15,linear_drift_corrected,200.0,250.0,-110.99428378829357,11
23,16,linear_drift_corrected,200.0,250.0,-61.72088732839538,11
23,17,linear_drift_corrected,200.0,250.0,36.76470471352905,11
23,18,linear_drift_corrected,200.0,250.0,-61.24200791890838,11
23,19,linear_drift_corrected,200.0,250.0,-0.7651114849772753,11
23,20,linear_drift_corrected,200.0,250.0,78.21842320227985,11
23,21,linear_drift_corrected,200.0,250.0,-127.38412005937829,11
23,22,linear_drift_corrected,200.0,250.0,53.40612750427537,11
23,23,linear_drift_corrected,200.0,250.0,67.1466140663525,11
23,24,linear_drift_corrected,200.0,250.0,-15.791575422641529,11
23,25,linear_drift_corrected,200.0,250.0,46.085138777889895,11
23,26,linear_drift_corrected,200.0,250.0,41.63937820918399,11
23,27,linear_drift_corrected,200.0,250.0,-76.3280402213383,11
23,28,linear_drift_corrected,200.0,250.0,-29.142943199034598,11
23,29,linear_drift_corrected,200.0,250.0,-165.59317716595817,11
23,30,linear_drift_corrected,200.0,250.0,5.013947603993846,11
23,31,linear_drift_corrected,200.0,250.0,21.630029799430748,11
23,32,linear_drift_corrected,200.0,250.0,-30.106943440420498,11
23,33,linear_drift_corrected,200.0,250.0,9.00972102017865,11
23,34,linear_drift_corrected,200.0,250.0,-17.089179174506782,11
23,35,linear_drift_corrected,200.0,250.0,-51.275433219294754,11
23,36,linear_drift_corrected,200.0,250.0,58.65682212487676,11
23,37,linear_drift_corrected,200.0,250.0,3.736611747466041,11
23,38,linear_drift_corrected,200.0,250.0,-32.312821774861355,11
23,39,linear_drift_corrected,200.0,250.0,-65.34928576533102,11
23,40,linear_drift_corrected,200.0,250.0,-6.018762877208448,11
23,41,linear_drift_corrected,200.0,250.0,-37.547016412077774,11
23,42,linear_drift_corrected,200.0,250.0,11.067961244291238,11
23,43,linear_drift_corrected,200.0,250.0,6.1715274966914055,11
23,44,linear_drift_corrected,200.0,250.0,-1.925352923089269,11
23,45,linear_drift_corrected,200.0,250.0,-63.040255209825226,11
23,46,linear_drift_corrected,200.0,250.0,69.37785224307946,11
23,47,linear_drift_corrected,200.0,250.0,46.551791766687764,11
23,48,linear_drift_corrected,200.0,250.0,-9.40007482902685,11
23,49,linear_drift_corrected,200.0,250.0,20.85896591819264,11
23,50,linear_drift_corrected,200.0,250.0,55.78530121273733,11
23,51,linear_drift_corrected,200.0,250.0,-63.89121571995242,11
23,52,linear_drift_corrected,200.0,250.0,45.40495938405656,11
23,53,linear_drift_corrected,200.0,250.0,13.153576478316998,11
23,54,linear_drift_corrected,200.0,250.0,74.07899001788644,11
23,55,linear_drift_corrected,200.0,250.0,-50.49502210008491,11
23,56,linear_drift_corrected,200.0,250.0,39.7178400277135,11
23,57,linear_drift_corrected,200.0,250.0,17.108925801948374,11
23,58,linear_drift_corrected,200.0,250.0,5.123609890895839,11
23,59,linear_drift_corrected,200.0,250.0,-32.51791631103538,11
23,60,linear_drift_corrected,200.0,250.0,-56.44463858536404,11
23,61,linear_drift_corrected,200.0,250.0,-41.846246625790926,11
23,62,linear_drift_corrected,200.0,250.0,-23.491464795191696,11
23,63,linear_drift_corrected,200.0,250.0,-43.00014873676473,11
23,0,far_constant_referenced,200.0,250.0,81.68909933529389,11
23,1,far_constant_referenced,200.0,250.0,73.07496556105484,11
23,2,far_constant_referenced,200.0,250.0,105.00403206860229,11
23,3,far_constant_referenced,200.0,250.0,92.44488718257935,11
23,4,far_constant_referenced,200.0,250.0,151.61344381591,11
23,5,far_constant_referenced,200.0,250.0,39.614676255823824,11
23,6,far_constant_referenced,200.0,250.0,92.86125756010412,11
23,7,far_constant_referenced,200.0,250.0,116.14931360736931,11
23,8,far_constant_referenced,200.0,250.0,125.56033176896656,11
23,9,far_constant_referenced,200.0,250.0,81.50520293821107,11
23,10,far_constant_referenced,200.0,250.0,109.96181408069972,11
23,11,far_constant_referenced,200.0,250.0,69.73022122387918,11
23,12,far_constant_referenced,200.0,250.0,91.7475899590524,11
23,13,far_constant_referenced,200.0,250.0,64.28204881956046,11
23,14,far_constant_referenced,200.0,250.0,94.41673797001768,11
23,15,far_constant_referenced,200.0,250.0,68.5349258222904,11
23,16,far_constant_referenced,200.0,250.0,89.40794637744781,11
23,17,far_constant_referenced,200.0,250.0,96.56743408361233,11
23,18,far_constant_referenced,200.0,250.0,73.77737621440897,11
23,19,far_constant_referenced,200.0,250.0,117.242589848012,11
23,20,far_constant_referenced,200.0,250.0,74.10307675085029,11
23,21,far_constant_referenced,200.0,250.0,66.62050758205861,11
23,22,far_constant_referenced,200.0,250.0,89.95714121268354,11
23,23,far_constant_referenced,200.0,250.0,66.99846487697825,11
23,24,far_constant_referenced,200.0,250.0,106.15467849755143,11
23,25,far_constant_referenced,200.0,250.0,116.21703537313093,11
23,26,far_constant_referenced,200.0,250.0,105.20326875516763,11
23,27,far_constant_referenced,200.0,250.0,125.47346582080245,11
23,28,far_constant_referenced,200.0,250.0,103.53011710032447,11
23,29,far_constant_referenced,200.0,250.0,104.25298147298832,11
23,30,far_constant_referenced,200.0,250.0,70.58079662442492,11
23,31,far_constant_referenced,200.0,250.0,113.3001354511419,11
23,32,far_constant_referenced,200.0,250.0,94.61859373039654,11
23,33,far_constant_referenced,200.0,250.0,83.20760091730969,11
23,34,far_constant_referenced,200.0,250.0,101.71802981554006,11
23,35,far_constant_referenced,200.0,250.0,99.40002477235132,11
23,36,far_constant_referenced,200.0,250.0,107.35128343604775,11
23,37,far_constant_referenced,200.0,250.0,98.08331659181431,11
23,38,far_constant_referenced,200.0,250.0,104.66049688666601,11
23,39,far_constant_referenced,200.0,250.0,76.85135820633863,11
23,40,far_constant_referenced,200.0,250.0,108.83523818727816,11
23,41,far_constant_referenced,200.0,250.0,86.36969603540999,11
23,42,far_constant_referenced,200.0,250.0,116.65005557704575,11
23,43,far_constant_referenced,200.0,250.0,81.0199259758173,11
23,44,far_constant_referenced,200.0,250.0,87.09380758607975,11
23,45,far_constant_referenced,200.0,250.0,82.64686968551267,11
23,46,far_constant_referenced,200.0,250.0,91.60971443041528,11
23,47,far_constant_referenced,200.0,250.0,99.4907569723364,11
23,48,far_constant_referenced,200.0,250.0,117.4685785028204,11
23,49,far_constant_referenced,200.0,250.0,106.50083275330154,11
23,50,far_constant_referenced,200.0,250.0,84.94573054629925,11
23,51,far_constant_referenced,200.0,250.0,86.38890257671224,11
23,52,far_constant_referenced,200.0,250.0,75.02255873626379,11
23,53,far_constant_referenced,200.0,250.0,94.68113970743087,11
23,54,far_constant_referenced,200.0,250.0,106.22109072640676,11
23,55,far_constant_referenced,200.0,250.0,65.36123194872842,11
23,56,far_constant_referenced,200.0,250.0,114.99748235931278,11
23,57,far_constant_referenced,200.0,250.0,92.07447531459925,11
23,58,far_constant_referenced,200.0,250.0,121.5604448248896,11
23,59,far_constant_referenced,200.0,250.0,98.02582168570646,11
23,60,far_constant_referenced,200.0,250.0,103.91075582795897,11
23,61,far_constant_referenced,200.0,250.0,94.98644888346257,11
23,62,far_constant_referenced,200.0,250.0,100.81251622380023,11
23,63,far_constant_referenced,200.0,250.0,93.1574623366878,11
24,0,linear_drift_corrected,200.0,250.0,5.730553386066836,11
24,1,linear_drift_corrected,200.0,250.0,-45.3835052926521,11
24,2,linear_drift_corrected,200.0,250.0,35.623131754475885,11
24,3,linear_drift_corrected,200.0,250.0,-60.72385265785633,11
24,4,linear_drift_corrected,200.0,250.0,19.778083876074618,11
24,5,linear_drift_corrected,200.0,250.0,-54.85744600545231,11
24,6,linear_drift_corrected,200.0,250.0,43.99971126236092,11
24,7,linear_drift_corrected,200.0,250.0,-26.698567741666203,11
24,8,linear_drift_corrected,200.0,250.0,-47.56051251982188,11
24,9,linear_drift_corrected,200.0,250.0,-36.809034589892974,11
24,10,linear_drift_corrected,200.0,250.0,16.944318677128784,11
24,11,linear_drift_corrected,200.0,250.0,-20.38304912611155,11
24,12,linear_drift_corrected,200.0,250.0,-125.5671383314629,11
24,13,linear_drift_corrected,200.0,250.0,28.672894226264223,11
24,14,linear_drift_corrected,200.0,250.0,48.30695195115277,11
24,15,linear_drift_corrected,200.0,250.0,-43.221684516280945,11
24,16,linear_drift_corrected,200.0,250.0,26.424026944207156,11
24,17,linear_drift_corrected,200.0,250.0,-17.66392301022755,11
24,18,linear_drift_corrected,200.0,250.0,10.811520939525257,11
24,19,linear_drift_corrected,200.0,250.0,-56.31696519710019,11
24,20,linear_drift_corrected,200.0,250.0,28.36197919773574,11
24,21,linear_drift_corrected,200.0,250.0,-44.77934886516094,11
24,22,linear_drift_corrected,200.0,250.0,-11.883253215093701,11
24,23,linear_drift_corrected,200.0,250.0,-23.94518526669055,11
24,24,linear_drift_corrected,200.0,250.0,37.72282759177502,11
24,25,linear_drift_corrected,200.0,250.0,50.5921980910411,11
24,26,linear_drift_corrected,200.0,250.0,32.79844762009187,11
24,27,linear_drift_corrected,200.0,250.0,-13.561540080769337,11
24,28,linear_drift_corrected,200.0,250.0,60.91604824185597,11
24,29,linear_drift_corrected,200.0,250.0,56.05862780307,11
24,30,linear_drift_corrected,200.0,250.0,6.876120253597931,11
24,31,linear_drift_corrected,200.0,250.0,-21.06146943273563,11
24,32,linear_drift_corrected,200.0,250.0,15.306339753269167,11
24,33,linear_drift_corrected,200.0,250.0,-39.57493221250916,11
24,34,linear_drift_corrected,200.0,250.0,9.471120145542622,11
