concentration_wt_percent,source,source_type,speed_um_per_s,speed_label_um_per_s,distance_nm,force_pN,force_spread_pN,curve_count,sensitivity_used_nm_per_V,valid_contact_curves,endpoint_contact_curves,far_offset_pN
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,335.0,1.5754425605586109,22.01892319901491,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,340.0,1.8148849273319487,20.826747963447996,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,345.0,1.9893158001981335,20.276252361572496,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,350.0,2.207121377341522,20.8193242757377,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,355.0,2.6729049857696165,20.1504580989062,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,360.0,3.0687519568861275,22.891773549913463,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,365.0,2.061251440575377,21.34823494260674,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,370.0,2.53881587253945,21.64781463618209,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,375.0,3.5649535998100133,21.844791831911856,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,380.0,2.9778301215853897,22.209352514150623,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,385.0,2.2344641274813406,19.89894792838731,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,390.0,2.2025630681638293,20.258850985492067,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,395.0,2.5703012778141807,19.484096053908683,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,400.0,0.16676277290795416,19.987010647261435,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,405.0,-0.3825403915997784,19.156940369843188,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,410.0,1.548743128598498,19.187216132330306,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,415.0,-2.3963534963118054,17.8636154534552,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,420.0,-0.0741451052830141,18.283322590917866,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,425.0,-0.4916889623030877,16.787749861710964,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,430.0,-1.6948004075771426,15.868534904839404,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,435.0,-1.8895389998706968,17.049928675766076,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,440.0,-3.0107949063549935,16.630933338700913,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,445.0,-5.022136783962614,17.296858757688927,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,450.0,-3.6742657000593733,15.953434558512013,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,455.0,-4.062296953705165,15.548082795291315,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,460.0,-5.805435371976814,14.958439539206207,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,465.0,-7.056351114662792,15.940594393798127,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,470.0,-6.4993324201919656,15.29379932297479,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,475.0,-7.63252558024587,14.608667354843423,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,480.0,-6.635183892563982,14.744261336246895,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,485.0,-6.941055473671678,15.050780633974721,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,490.0,-6.652270223359178,13.827304951738808,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,495.0,-7.269561905453733,15.344116733250992,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,500.0,-8.438719303539047,14.607834294323762,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,505.0,-8.458464790698232,13.688009990681024,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,510.0,-7.646910309709989,15.006549831120358,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,515.0,-7.100312011667097,14.998524297198529,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,520.0,-7.296148956748937,15.092043557349331,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,525.0,-7.532742945258407,13.432125921108678,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,530.0,-6.383445847334658,15.221085507116756,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,535.0,-6.91935433529484,15.499276177873089,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,540.0,-6.039730170327839,13.722113343825704,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,545.0,-4.673763404179118,13.14127053918681,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,550.0,-4.1454204902796725,12.26068247305489,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,555.0,-4.612521563612354,13.011515708490615,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,560.0,-4.58457407214287,13.91197262332817,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,565.0,-2.913702578803833,12.855209776659322,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,570.0,-2.1134049330855182,12.481042033762941,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,575.0,-1.8947777208887366,12.483772453451174,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,580.0,-0.167621865137915,12.650891957128076,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,585.0,0.26120839117183425,11.5967976529253,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,590.0,0.9110280050586467,12.158634136856543,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,595.0,1.012981316227464,11.974672713637231,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,600.0,1.716645908402143,10.442877051551553,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,605.0,2.2700361276841505,12.474997024800324,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,610.0,3.684850387130703,10.398530595194849,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,615.0,2.9798431937070244,10.292660234417546,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,620.0,4.547686515093579,9.565380122910662,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,625.0,5.467041228122489,10.445877839121602,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,630.0,7.017988500842279,10.062985705600559,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,635.0,6.3193634322876395,9.620492467718663,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,640.0,7.061943657820628,9.196582830728616,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,645.0,7.753556903688359,9.203169346785947,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,650.0,7.565327553680377,9.783675506796145,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,655.0,8.576295875257882,8.579009860149803,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,660.0,8.155654254881117,8.181375081429533,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,665.0,8.573900610930412,9.586450582496484,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,670.0,8.952005422133304,7.981700212430752,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,675.0,8.301335968054744,8.09878608751565,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,680.0,7.6447440216243585,9.143360231768646,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,685.0,9.04384307617145,7.311472615716931,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,690.0,8.045480421512202,8.054922686181925,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,695.0,8.296744259943033,7.825843152420462,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,700.0,8.787424183059441,7.072910980564869,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,705.0,7.694615248633978,7.133306978324132,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,710.0,7.221424329880188,6.842490585845863,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,715.0,8.136253529430945,6.97116348476353,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,720.0,7.0757236986138325,6.91755313432129,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,725.0,6.514733559878728,5.704511534642955,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,730.0,5.8918653489284445,6.544113883250185,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,735.0,6.531815532512391,5.993473925025108,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,740.0,5.580927585404505,5.290605979156694,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,745.0,5.0420171688704265,5.0934314420075975,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,750.0,4.593156421617512,4.880396241152751,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,755.0,3.688051243060158,4.910141200206138,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,760.0,2.9233394142172093,4.582585815045975,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,765.0,3.0565941497741993,4.553328707427615,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,770.0,1.9476542024278483,4.632580438291635,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,775.0,1.479693075197907,4.637753857378637,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,780.0,1.046491654296959,4.693320016352865,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,785.0,0.8988516627490228,4.510335471045325,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,790.0,-0.1333224997724184,4.757811035004072,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,795.0,-1.2826047943156613,4.464802879952654,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,800.0,-0.5137024090214436,4.915643377855598,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,805.0,-2.2197178868681298,5.333554677338605,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,810.0,-1.6815979473610878,4.53827902269045,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,815.0,-2.3710186782835256,5.041058364056598,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,820.0,-2.546320547434826,5.805529595127909,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,825.0,-2.2627002027498397,5.216321023539764,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,830.0,-1.840099132805578,5.054876577712768,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,835.0,-2.2123493091870152,5.3865194482168235,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,840.0,-3.280790741675811,5.097116550447908,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,845.0,-2.6944563483326975,4.938942415110452,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,850.0,-2.8422177592064504,4.930073917117938,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,855.0,-2.0140783205757202,4.629675087406033,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,860.0,-2.321491222069958,5.45688643590742,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,865.0,-2.18497285814591,5.037998443956237,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,870.0,-1.6229512689366903,4.835125552343212,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,875.0,-0.6969087695662178,5.145957901401624,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,880.0,0.0,4.824159481791977,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,885.0,0.09083961296295029,4.914860005823675,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,890.0,1.2468689475916688,4.937037322834007,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,895.0,1.10573593900189,4.111995034943428,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/map-data-2026.08.20-15.06.26.277.jpk-force-map,map,1.000167902191217,1.0,900.0,2.552718054826983,4.858273895402682,256,66.6088141893779,256,0,-0.7712242379118682
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,5.0,7113.209748680549,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,10.0,5179.348339934229,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,15.0,3558.7779985284174,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,20.0,2508.4188014379815,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,25.0,1804.9049173346573,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,30.0,1345.6457475670525,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,35.0,1022.4243702503913,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,40.0,782.8280139299549,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,45.0,604.4799276930921,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,50.0,445.1775064779369,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,55.0,348.8240748290319,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,60.0,267.33682998628126,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,65.0,195.62321201265294,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,70.0,144.2660636530762,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,75.0,103.08627178789216,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,80.0,80.3962663276008,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,85.0,62.9471177372778,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,90.0,27.77843829748334,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,95.0,13.729366549390047,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,100.0,12.388745754966159,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,105.0,0.9423842010102788,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,110.0,-5.838858308210642,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,115.0,-13.576577242761635,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,120.0,-13.41277401017052,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,125.0,-12.286007999244667,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,130.0,-19.68745152975395,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,135.0,-21.498366824123522,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,140.0,-15.764633833184606,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,145.0,-14.987063209978343,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,150.0,-27.116465876459827,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,155.0,-16.014652412179437,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,160.0,-15.79354885232427,nan,1,66.6088141893779,1,0,-1.0950798328032594
0,20-08-26/0/force-save-2026.08.20-15.15.19.592.jpk-force,force,0.999975258750033,1.0,165.0,-12.386986907106309,nan,1,66.6088141893779,1,0,-1.0950798328032594
