acquisition_order,source,speed_um_per_s,distance_nm,available_pixels,map_median_force_pN,map_force_q25_pN,map_force_q75_pN,map_force_spatial_mad_pN
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,20.0,64,1726.4727606462486,1316.8966476043213,2178.93624094349,658.300697855856
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,25.0,64,1475.9661498920493,1174.7461991115656,1832.6313853201086,520.3031462620437
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,30.0,64,1316.517654980765,1077.5304368383865,1602.2321511278128,410.0175502002515
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,35.0,64,1209.7744252178466,967.4602298849542,1421.710138812123,342.26448255304723
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,40.0,64,1040.8717165548862,856.6459876216413,1262.756336508508,316.63491765501203
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,45.0,64,955.1656382673793,773.8481316097079,1113.8672068188419,246.35378548039813
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,50.0,64,855.5544878717419,702.7793397423393,992.7652172031096,212.8493957442281
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,55.0,64,762.0620251446248,659.402349571508,877.4529485651865,169.7977250381005
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,60.0,64,717.0571253455133,568.0939052529021,812.5348115918505,164.4456345226346
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,65.0,64,645.0013257164796,541.797884241078,732.1793626119361,148.83486492756748
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,70.0,64,600.8991127698725,499.4895884892726,676.2130676900811,130.10194632612178
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,75.0,64,571.8792836763869,464.39584572412656,627.1599441538241,111.6355133987125
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,80.0,64,523.9455928997236,455.9464250757005,568.8897972177983,72.4771028396433
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,85.0,64,481.206414734106,419.61316743098405,540.4238237080369,89.61258118617883
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,90.0,64,439.377411985874,349.365094109197,503.09600346629117,110.35361143937855
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,95.0,64,409.2474362845927,352.0423223232651,456.2306840400372,74.90720950291296
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,100.0,64,383.001905099013,330.7734975138724,422.75756114974996,71.08277531757831
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,105.0,64,366.11918409779366,308.71148126186984,416.1336024472911,79.73372218010977
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,110.0,64,328.4374049084379,270.5327811197657,373.9673574814522,78.17521452666736
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,115.0,64,297.7309588202095,255.5099661494215,357.70656013651717,68.92080005976709
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,120.0,64,283.61652168032333,244.75911235955218,337.44589994133037,75.85664915252816
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,125.0,64,272.401998153873,212.4344652691912,313.0032158984943,68.52373665108031
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,130.0,64,254.06319860982524,223.3561063843608,297.4113031327324,59.550152741024846
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,135.0,64,248.40277134949787,193.9834035224715,276.3772746539539,65.94686513368352
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,140.0,64,218.2860166101022,174.77353643137886,255.1003896967434,62.02287647909342
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,145.0,64,206.4166412798133,179.36594026134833,237.93228313293258,43.114994521005535
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,150.0,64,180.94794929451206,149.03694600788387,216.1996063431227,52.83726341075157
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,155.0,64,182.85927293843218,141.5843908558636,242.47997923652616,67.38847673009091
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,160.0,64,168.7528213920676,138.76848336678648,226.10503098007774,61.16026758417765
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,165.0,64,175.61163441181742,114.01168550583466,212.26397616107502,85.04936097281178
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,170.0,64,158.06867712980448,135.9377809917932,212.49651101136794,76.34877197301275
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,175.0,64,143.69031778086344,108.86524384830783,174.5738634581509,49.89157611349713
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,180.0,64,135.6806349398924,97.91051719318284,175.7488805875758,60.798427740481
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,185.0,64,124.65267939813674,96.94833601219605,164.6737487438558,51.37361866386073
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,190.0,64,111.35073497980179,91.90169770604068,140.58998565123676,34.86292874066907
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,195.0,64,111.6326661933289,80.08303586488846,163.431549909617,64.29003116876434
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,200.0,64,110.51014357234075,74.59320540221466,155.83103761459574,58.27873924909234
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,205.0,64,98.34901242903054,48.17525498062603,139.52719758924033,68.00609271202855
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,210.0,64,89.46522188248633,59.8520151444048,125.44823172679472,53.153685979929726
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,215.0,64,86.14753912758864,40.87414445591235,116.42426253550353,56.745261451107744
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,220.0,64,77.35538409506148,32.16751976891258,110.73984535937558,56.15449299813028
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,225.0,64,89.5375726851833,49.102569602354045,109.77153415846871,41.05606170052387
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,230.0,64,76.82444153174612,40.396549633536004,113.95791529055006,54.81182179208704
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,235.0,64,71.76589938960788,46.2987481930973,97.33164450113043,38.12530880181515
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,240.0,64,57.49991821669124,21.32248733513896,97.24295802372228,57.50748072948565
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,245.0,64,42.03477260614271,20.985833268097096,73.76488231840915,41.840166750455474
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,250.0,64,41.422251075008745,18.701083721413042,73.23034458124754,42.98596426515701
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,255.0,64,26.17632823095167,4.430546452605211,62.88641642463135,46.478918666991945
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,260.0,64,27.785491595604583,1.6805863805514731,58.91945687049988,43.58098214403443
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,265.0,64,19.019894460197285,-8.386703917579604,51.24706594999562,42.86766810825787
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,270.0,64,12.957288190151257,-19.24531351709714,50.40002973780928,52.988523322335524
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,275.0,64,8.405251369748171,-16.07760087119614,41.96209873482901,46.04999684561719
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,280.0,64,-0.5767189012689111,-25.541978858608783,40.74574538998666,47.19117648708123
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,285.0,64,3.5880332010612617,-21.412515789879336,29.349707003373833,38.760880450426626
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,290.0,64,-12.086643117452624,-34.46312110761882,10.52634595214634,33.38093531661604
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,295.0,64,-10.881829120923463,-50.09898777298286,19.267779211728012,57.62838058086883
15,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.46.27.970.jpk-force-map,0.9,300.0,64,-14.973020984195806,-36.67433526667676,36.399644103706294,44.030193131851654
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,5.0,64,1714.7896219482286,1056.9656779522265,2499.5729304198,1104.7457024233124
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,10.0,64,1290.829773364212,876.9870173482852,1894.1167608402332,715.7497919647113
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,15.0,64,1109.7673086705204,790.3317303273581,1542.9901640875219,541.7049253982431
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,20.0,64,971.0736198305852,703.4232237808072,1243.691154455191,405.90302514843836
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,25.0,64,821.0683709056046,607.0301184649124,1059.5631082177758,344.37880528918754
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,30.0,64,672.5516233585536,523.7177632539084,909.4303383108013,292.10020628716984
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,35.0,64,602.2971549349014,465.93931846989074,739.8086694329606,206.41709133924982
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,40.0,64,518.6264255051904,424.9040538957683,650.6895700131552,162.62904179433747
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,45.0,64,467.01298317534145,372.38139707058065,575.0292523997564,151.51232256674254
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,50.0,64,416.9912419371804,336.53508667052773,497.6130568503112,121.04742681869443
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,55.0,64,390.82089461755714,315.5152069404339,448.59703650219905,98.98099325777163
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,60.0,64,334.94940790922317,287.67862080039913,377.67416396039874,69.16481044652424
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,65.0,64,299.3782442817282,255.95858420195333,350.8290836912463,65.05323297336908
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,70.0,64,266.15423214695346,228.47527773704934,313.166017630274,65.2936817025731
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,75.0,64,242.41998787940574,209.0941759948762,281.4958992751349,57.12712026654027
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,80.0,64,223.83625262043515,176.46644912225747,266.35793105218346,67.84979735357469
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,85.0,64,197.31119252643174,175.68236987142762,230.90901161926,34.77604885965897
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,90.0,64,186.14647126993952,143.57924016312487,216.84109636029103,56.35760573098043
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,95.0,64,174.62002913521215,150.3057193068648,199.46992046086507,36.862492414300725
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,100.0,64,161.92235557254878,137.0518127068109,192.52678653194897,43.60719103095247
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,105.0,64,143.0822032370214,127.90053791260505,170.02826315866696,28.944976811900812
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,110.0,64,138.44355089189003,109.10285667456209,166.93739942467593,44.02631215328333
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,115.0,64,119.02454243193444,98.48645741624365,147.79628796243435,37.058899405698554
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,120.0,64,110.03612735618842,87.04344153912326,142.7154706533132,43.74371304923108
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,125.0,64,109.64986983064549,77.7475976805034,129.77174306128856,43.003944494984644
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,130.0,64,91.82279440908003,67.86793569483325,123.86403576760625,42.53115287787843
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,135.0,64,96.70189264372641,68.25379559746665,116.4246104555556,35.10295989623577
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,140.0,64,86.50215249624189,62.03180052565041,103.11719043834313,30.294402885718707
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,145.0,64,83.00000584456228,60.85184624504504,100.4622622426956,32.00684783468764
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,150.0,64,84.2887017082925,52.619063814169586,106.80272409139872,37.13325207739986
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,155.0,64,76.76633888346346,58.146751291765696,103.58029687579737,32.98050675562523
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,160.0,64,66.54289046973744,44.05295740815805,91.82962855290805,34.59526403516543
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,165.0,64,68.96081884112422,40.08479670147258,92.6268956303837,40.88770583271205
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,170.0,64,53.71933611960621,33.77209390243377,84.62205053486525,41.8674809793743
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,175.0,64,53.4061915073428,35.665110324699015,87.80893191873385,34.67411176432831
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,180.0,64,52.081212552730705,28.002908491364597,73.55658589823537,32.92091654037133
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,185.0,64,52.78888193362101,31.354463748236263,79.8988287662458,37.88866736170337
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,190.0,64,55.53393798973812,25.430139130281397,70.45132490124034,32.521838952936044
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,195.0,64,48.246967929898105,16.65168552066073,78.89180731791302,47.076613929825605
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,200.0,64,45.026040084032466,16.944029484245508,77.26494973359613,45.714464141460645
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,205.0,64,49.56096255151729,33.86943696202793,70.6806704844146,29.312318802437726
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,210.0,64,34.34578921279795,17.780727500673983,67.45377001102841,31.9415344042053
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,215.0,64,33.424447218585215,17.46848582378093,60.12089935607324,25.89185027247746
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,220.0,64,32.213188417327785,7.2760022944667035,55.958135368308035,36.0520556616732
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,225.0,64,35.21100010567338,14.48086322260055,64.89382398891605,40.673588806203966
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,230.0,64,24.97466208249081,9.059904362129611,57.34659316435011,30.041598889285574
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,235.0,64,32.50800924031409,8.396487098021819,60.4153556913859,38.83746836928135
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,240.0,64,30.550561338386387,9.726328649519221,46.20109863250472,27.360505903097067
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,245.0,64,26.72933886598437,0.7391395777589356,46.68185787057393,36.78143400114804
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,250.0,64,13.154857075459816,-5.887834431795502,35.534010736486614,30.610063997069087
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,255.0,64,21.740430436630866,-1.068371350410641,41.23738127150547,32.333292171305814
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,260.0,64,20.60563120817837,-0.7543155189670757,33.44349998320566,24.567699685685845
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,265.0,64,22.205549840084785,-1.0172022516914885,43.60053708651009,32.24164703812757
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,270.0,64,12.887555071638307,-9.921586351644136,35.71129256937788,33.885364278006406
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,275.0,64,11.832495805028465,-7.060175890366071,38.28395424092108,33.45455109365901
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,280.0,64,12.50012124497109,-4.621496573160794,31.07509223221797,28.082883743259178
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,285.0,64,0.18356924521609175,-15.171733035383472,21.138967792784662,29.175870473625455
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,290.0,64,5.714321732773886,-11.692731350818585,35.053698824198996,33.031696371692476
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,295.0,64,7.6088955114507035,-13.120926586812576,32.891881028372595,36.319008035670336
16,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.47.59.314.jpk-force-map,0.3,300.0,64,-0.12637781611291993,-21.320863708242022,26.045941050460346,34.668044664917154
17,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.50.26.125.jpk-force-map,0.9,5.0,64,2687.2936239408377,2044.661476369743,4009.744160716015,1123.4228135354604
17,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.50.26.125.jpk-force-map,0.9,10.0,64,2289.6506964230603,1725.665635834041,3202.141952492154,1116.0074670841445
17,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.50.26.125.jpk-force-map,0.9,15.0,64,2035.7264007511296,1497.2064701088125,2640.1835096244495,841.988199561935
