concentration_wt_percent,primary_included,source,timestamp,metric,valid_pixels,median,mad,robust_slope_per_acquisition,robust_change_across_map,pearson_correlation_acquisition_order,spatial_plane_column_slope_per_pixel,spatial_plane_row_slope_per_pixel,spatial_plane_r2,spatial_plane_inliers
0,True,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,retract_pull_off_force_nN,252,-84.42991967110918,28.616022643998054,0.018617647372223114,4.747500079916894,0.048343639099074326,0.5945567945568713,0.29891754820033134,0.011720754928191357,252
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,approach_contact_invOLS_nm_per_V,63,66.9920792218622,2.6609981754505942,0.0042642669254968875,1.0831237990762095,0.09181109589237416,-0.04615248438245511,0.06988789659673983,0.022462854103493135,61
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,approach_contact_response_ratio,63,0.9579854920822178,0.038378243153259745,-6.337190561862447e-05,-0.016096464027130615,-0.11635483148887125,0.0007015406885384614,-0.0010466059585880604,0.02571695306755517,61
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,approach_contact_height_um,63,7.466675919797862,0.022469631778936024,0.0002997562403883413,0.0761380850586387,0.9818533459229275,-0.0005245927501207719,0.004940645531022174,0.9707668975182874,63
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,approach_terminal_load_nN,256,0.85558765413565,0.13710975401141062,-3.089007641152543e-06,-0.0007876969484938985,0.03154140860825737,-0.0009374025624508211,-0.00015522105897054013,0.0010436497306304249,250
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,approach_far_slope_pN_per_100nm,256,-0.9575438008981587,6.953657172936928,-0.008439904912701027,-2.152175752738762,-0.08244409928385585,-0.046604888648225484,-0.13360870615928594,0.00832212580388092,254
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,approach_snap_distance_nm,26,7.556269900150186,0.9027917290660109,0.004155931594489868,1.005735445866548,0.20601298475897784,0.05075621658289412,0.051839261395035946,0.152195684300797,23
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,approach_barrier_force_nN,26,0.24556560952553924,0.07530994518143638,-0.0001571897053254909,-0.038039908688768796,-0.11020110098768013,0.003143063832492419,-0.003265711933167197,0.03233541627557379,26
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,retract_contact_invOLS_nm_per_V,254,62.28703655104935,1.2149449536726777,0.0034318220057309844,0.875114611461401,0.13585284834979225,-0.014358168439110863,0.05339797816545839,0.04720399754861926,241
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,retract_detachment_piezo_travel_nm,157,26.384989192836308,17.431017086611604,0.05534600069597854,13.947192175386592,0.2085812984103655,0.40776793937721145,0.9890614052701681,0.10409410143273812,135
10,False,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,retract_pull_off_force_nN,157,-0.2653147571106928,0.19458255617582015,-0.00029859515383998055,-0.0752459787676751,-0.21962147619895803,-0.0033017585270429303,-0.004830126454662813,0.061997529766538495,111
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,approach_contact_invOLS_nm_per_V,102,65.23606849155587,2.5540431922691744,-0.012394129035826046,-3.1357146460639895,-0.07316010891934457,0.08186449971308324,-0.20222772700567943,0.11342842561458422,95
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,approach_contact_response_ratio,102,0.9837723555774633,0.039016906071847546,0.0001833735923180469,0.046393518856465865,0.11127854118654125,-0.0012172099007605555,0.0029875080122411216,0.11547761319822758,95
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,approach_contact_height_um,102,7.54197218356146,0.01847237848429367,0.0002549090844481623,0.06449199836538506,0.9612960474177078,-0.0007128227104000755,0.004056058215472244,0.9794970523687968,98
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,approach_terminal_load_nN,256,1.004931921773248,0.18958184017351698,0.0006815710166854662,0.17380060925479388,0.23808191093799363,-0.000614414414491983,0.010267146609501034,0.05840651181360179,256
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,approach_far_slope_pN_per_100nm,256,17.460635881993028,12.973235950145925,0.08323958475789354,21.226094113262853,0.43239786361705784,0.3668271116960321,1.3343193499170558,0.25105061669817974,253
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,approach_snap_distance_nm,30,7.8662865633377415,1.0584027737744952,0.007057086471554607,1.7219290990593241,0.2538787311927379,-0.009384209701236698,0.11306691301998056,0.18263554660162096,28
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,approach_barrier_force_nN,30,0.2444314325295559,0.18075620821625477,0.00026371996303594996,0.06434767098077179,0.09994639151366466,0.001196520292325214,0.004429392694786229,0.012663202740747503,30
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,retract_contact_invOLS_nm_per_V,253,61.498734878279215,0.810377967912671,-0.0015191771809397131,-0.38739018113962687,0.06559052868012809,-0.03324733715249638,-0.02911609641521276,0.06849742039442619,231
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,retract_detachment_piezo_travel_nm,164,30.63293371415434,12.238921832095022,0.01198431042656165,2.9960776066404127,-0.031073612307746724,0.9539871567466148,0.08978021537290515,0.16498449259769266,144
10,False,20-08-26/10/map-data-2026.08.20-15.35.17.160.jpk-force-map,2026-08-20T15:35:17.160000,retract_pull_off_force_nN,164,-2.0756281982936775,3.010623141748718,-0.003876065907090188,-0.969016476772547,-0.06592347015622699,-0.15186449817464256,-0.033090194640953974,0.027628598131438697,163
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,approach_contact_invOLS_nm_per_V,112,63.536501683013704,1.724016464056267,0.005001288690954821,1.2753286161934794,0.28643893517941194,-0.010204542478717105,0.08369934044017496,0.06951058225943241,107
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,approach_contact_response_ratio,112,1.010087933489722,0.027393193901556614,-7.991632355825579e-05,-0.020378662507355226,-0.3134912742645801,0.00014042099260242824,-0.001331079574514392,0.07020366391663602,107
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,approach_contact_height_um,112,7.563812758626174,0.0073970669878536816,7.812192985661879e-05,0.019921092113437792,0.800189662882055,-0.0007519899152050449,0.0013805668947567318,0.9687542925446481,109
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,approach_terminal_load_nN,256,0.8800392774265899,0.17356077572507947,0.0009451865762189198,0.24102257693582455,0.29055787606717093,0.0010036935646236499,0.01492385081524742,0.13942925205322443,254
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,approach_far_slope_pN_per_100nm,256,10.813260370932412,11.563738681671383,0.0667508388753356,17.021463913210578,0.37833473239578364,0.13108436289598507,1.0554894164402335,0.1817943854063112,251
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,approach_snap_distance_nm,37,7.957780383380155,0.9611682547989899,0.0060984418625305535,1.4941182563199855,0.39481818870501834,0.009559259510584547,0.09771391091043113,0.1674918825931757,37
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,approach_barrier_force_nN,37,0.23385105936680103,0.16350387402894098,0.00040213259921821696,0.09852248680846315,0.2740625655580888,0.003147352041135876,0.004885533308194232,0.07759716208318979,37
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,retract_contact_invOLS_nm_per_V,255,59.870506083037974,0.6681043821787069,0.0010824401308317376,0.2760222333620931,0.18894111894712706,-0.014548034977375186,0.017739383308661923,0.030792861796100635,242
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,retract_detachment_piezo_travel_nm,140,38.72320864925463,11.848711830618846,-0.04405578734232385,-11.146114197607934,-0.1060791024637944,0.4387595397428966,-0.7055563813571549,0.11078772620091226,129
10,False,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:44:18.192000,retract_pull_off_force_nN,140,-3.1658807957110575,4.440833342381053,0.003083530900156549,0.7801333177396068,0.015425477030822489,-0.18278504801071527,0.04812705817742796,0.025047070069457722,139
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,approach_contact_invOLS_nm_per_V,242,62.77805860179578,3.1767914168431375,0.0011392915904569318,0.2905193555665176,0.02195070499653741,-0.054138358029027625,0.022940594494847345,0.02001235918715283,180
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,approach_contact_response_ratio,242,0.9671909214958809,0.048622618140923536,-2.6403211411179908e-05,-0.006732818909850877,-0.05107345823845774,0.0008136588655060792,-0.0004927386578487554,0.019529153208825534,182
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,approach_contact_height_um,242,6.6322569069583714,0.02828186849660514,0.00032828822098145203,0.08371349635027027,0.9213518423642022,-0.0008455497474177115,0.005209228167753654,0.9879780813086646,176
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,approach_terminal_load_nN,256,7.04122734113756,0.17029192090893883,0.000743179768307738,0.1895108409184732,0.23544867753477242,0.0014834481432950096,0.011732434459850883,0.12388542686541903,244
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,approach_far_slope_pN_per_100nm,256,12.055781202209698,7.28638814603472,0.04975263981669247,12.686923153256581,0.24965861407519205,0.07463417853568954,0.7909698114709273,0.3054669705663413,249
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,approach_snap_distance_nm,122,8.103450045646177,2.8299178317513483,-0.0037040258984399697,-0.9445266041021922,0.11693181533039966,-0.09263108677184448,-0.0390676681259072,0.02625750467880994,109
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,approach_barrier_force_nN,122,4.056812323320888,1.308074050925007,-0.0021485617032542146,-0.5478832343298248,-0.13287649061879062,0.013463113808462133,-0.0387822644678674,0.02078526936486902,122
20,True,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,2026-08-20T15:54:06.570000,retract_contact_invOLS_nm_per_V,242,58.11751488797731,0.16572044786608642,-0.00019939297167267248,-0.05084520777653148,0.2220150565081086,-0.009591841566012286,-0.0023578131154008983,0.11152761617007534,213
