acquisition_order,location,location_order,instrument_scan_number,variant,distance_nm,predicted_force_pN
17,A,17,21,constant_baseline,190.0,8.30173911789371
17,A,17,21,constant_baseline,195.0,7.537464761540202
17,A,17,21,constant_baseline,200.0,6.869507050092871
17,A,17,21,constant_baseline,205.0,6.289668589367264
17,A,17,21,constant_baseline,210.0,5.78302269804186
17,A,17,21,constant_baseline,215.0,5.3434609848738095
17,A,17,21,constant_baseline,220.0,4.959449938218127
17,A,17,21,constant_baseline,225.0,4.626451714554593
17,A,17,21,constant_baseline,230.0,4.335571884828808
17,A,17,21,constant_baseline,235.0,4.083448337296177
17,A,17,21,constant_baseline,240.0,3.8632326516311224
17,A,17,21,constant_baseline,245.0,3.6724397052634417
17,A,17,21,constant_baseline,250.0,3.505803195413854
17,A,17,21,lower_plus_10nm,35.0,336.5105294038268
17,A,17,21,lower_plus_10nm,40.0,301.0301717010596
17,A,17,21,lower_plus_10nm,45.0,268.49057356193356
17,A,17,21,lower_plus_10nm,50.0,238.66637829213244
17,A,17,21,lower_plus_10nm,55.0,211.76564176067637
17,A,17,21,lower_plus_10nm,60.0,187.31937920291531
17,A,17,21,lower_plus_10nm,65.0,165.49706791946068
17,A,17,21,lower_plus_10nm,70.0,145.77701799306456
17,A,17,21,lower_plus_10nm,75.0,128.31576340698211
17,A,17,21,lower_plus_10nm,80.0,112.59624977713901
17,A,17,21,lower_plus_10nm,85.0,98.7691554112748
17,A,17,21,lower_plus_10nm,90.0,86.35316810735618
17,A,17,21,lower_plus_10nm,95.0,75.49290929937175
17,A,17,21,lower_plus_10nm,100.0,65.76053725849076
17,A,17,21,lower_plus_10nm,105.0,57.28356312667853
17,A,17,21,lower_plus_10nm,110.0,49.70844189363319
17,A,17,21,lower_plus_10nm,115.0,43.118884409800984
17,A,17,21,lower_plus_10nm,120.0,37.251930578169805
17,A,17,21,lower_plus_10nm,125.0,32.1521055037162
17,A,17,21,lower_plus_10nm,130.0,27.62673638825179
17,A,17,21,lower_plus_10nm,135.0,23.694318695357644
17,A,17,21,lower_plus_10nm,140.0,20.215637078646385
17,A,17,21,lower_plus_10nm,145.0,17.192644166093846
17,A,17,21,lower_plus_10nm,150.0,14.526113412216237
17,A,17,21,lower_plus_10nm,155.0,12.208115374578144
17,A,17,21,lower_plus_10nm,160.0,10.168906076889412
17,A,17,21,lower_plus_10nm,165.0,8.395217640602894
17,A,17,21,lower_plus_10nm,170.0,6.838755728507344
17,A,17,21,lower_plus_10nm,175.0,5.483911874902095
17,A,17,21,lower_plus_10nm,180.0,4.2978006242136555
17,A,17,21,lower_plus_10nm,185.0,3.2643700254420125
17,A,17,21,lower_plus_10nm,190.0,2.361665748246007
17,A,17,21,lower_plus_10nm,195.0,1.5743253143902525
17,A,17,21,lower_plus_10nm,200.0,0.8880489937134941
17,A,17,21,lower_plus_10nm,205.0,0.28878056320747714
17,A,17,21,lower_plus_10nm,210.0,-0.23249400017997024
17,A,17,21,lower_plus_10nm,215.0,-0.6882457773136368
17,A,17,21,lower_plus_10nm,220.0,-1.0838960648695264
17,A,17,21,lower_plus_10nm,225.0,-1.430264589054285
17,A,17,21,lower_plus_10nm,230.0,-1.7303759347541838
17,A,17,21,lower_plus_10nm,235.0,-1.9934590235695417
17,A,17,21,lower_plus_10nm,240.0,-2.2209765501316117
17,A,17,21,lower_plus_10nm,245.0,-2.420696467300032
17,A,17,21,lower_plus_10nm,250.0,-2.593094713401598
17,A,17,21,upper_200nm,25.0,453.9652998392682
17,A,17,21,upper_200nm,30.0,405.3436667331808
17,A,17,21,upper_200nm,35.0,360.4941728666837
17,A,17,21,upper_200nm,40.0,319.2142484685688
17,A,17,21,upper_200nm,45.0,281.9399538168251
17,A,17,21,upper_200nm,50.0,248.3332829232016
17,A,17,21,upper_200nm,55.0,218.0996151572874
17,A,17,21,upper_200nm,60.0,191.3808688213849
17,A,17,21,upper_200nm,65.0,167.48631050840095
17,A,17,21,upper_200nm,70.0,146.41202235030426
17,A,17,21,upper_200nm,75.0,127.83116041003936
17,A,17,21,upper_200nm,80.0,111.35991539199132
17,A,17,21,upper_200nm,85.0,97.06972314131963
17,A,17,21,upper_200nm,90.0,84.44409115962527
17,A,17,21,upper_200nm,95.0,73.41541074192764
17,A,17,21,upper_200nm,100.0,63.81353067581928
17,A,17,21,upper_200nm,105.0,55.37417396353053
17,A,17,21,upper_200nm,110.0,48.10084864437449
17,A,17,21,upper_200nm,115.0,41.73415735608837
17,A,17,21,upper_200nm,120.0,36.19710452890252
17,A,17,21,upper_200nm,125.0,31.41804420059666
17,A,17,21,upper_200nm,130.0,27.238527291364296
17,A,17,21,upper_200nm,135.0,23.64712510961805
17,A,17,21,upper_200nm,140.0,20.524590528186554
17,A,17,21,upper_200nm,145.0,17.813253534817257
17,A,17,21,upper_200nm,150.0,15.48809262129159
17,A,17,21,upper_200nm,155.0,13.460566563231815
17,A,17,21,upper_200nm,160.0,11.719640455768257
17,A,17,21,upper_200nm,165.0,10.213826148707918
17,A,17,21,upper_200nm,170.0,8.906119322251586
17,A,17,21,upper_200nm,175.0,7.790271623419321
17,A,17,21,upper_200nm,180.0,6.818847039415182
17,A,17,21,upper_200nm,185.0,5.984220163176452
17,A,17,21,upper_200nm,190.0,5.265338393734358
17,A,17,21,upper_200nm,195.0,4.640503317019575
17,A,17,21,upper_200nm,200.0,4.109155854287017
17,A,17,21,common_150_250nm,150.0,18.893406119915362
17,A,17,21,common_150_250nm,155.0,15.629988438275847
17,A,17,21,common_150_250nm,160.0,12.747058269027226
17,A,17,21,common_150_250nm,165.0,10.272114880996073
17,A,17,21,common_150_250nm,170.0,8.086787099654625
17,A,17,21,common_150_250nm,175.0,6.20739572284463
17,A,17,21,common_150_250nm,180.0,4.553484379107864
17,A,17,21,common_150_250nm,185.0,3.128313220159562
17,A,17,21,common_150_250nm,190.0,1.8782480986401495
17,A,17,21,common_150_250nm,195.0,0.7987718236086998
17,A,17,21,common_150_250nm,200.0,-0.1450106623497618
17,A,17,21,common_150_250nm,205.0,-0.9618546639524848
17,A,17,21,common_150_250nm,210.0,-1.6737371879255747
17,A,17,21,common_150_250nm,215.0,-2.2913467805344734
17,A,17,21,common_150_250nm,220.0,-2.8278910201363345
17,A,17,21,common_150_250nm,225.0,-3.2945431835555024
17,A,17,21,common_150_250nm,230.0,-3.6986664519899994
17,A,17,21,common_150_250nm,235.0,-4.051053659665396
17,A,17,21,common_150_250nm,240.0,-4.355262335795723
17,A,17,21,common_150_250nm,245.0,-4.621228778983484
17,A,17,21,common_150_250nm,250.0,-4.850107903815978
17,A,17,21,no_slip_hydrodynamic,25.0,424.0444450191518
17,A,17,21,no_slip_hydrodynamic,30.0,379.75347692109955
17,A,17,21,no_slip_hydrodynamic,35.0,338.61614116386437
17,A,17,21,no_slip_hydrodynamic,40.0,300.7302561991244
17,A,17,21,no_slip_hydrodynamic,45.0,266.21759198061784
17,A,17,21,no_slip_hydrodynamic,50.0,234.85619844686283
17,A,17,21,no_slip_hydrodynamic,55.0,206.804766887131
17,A,17,21,no_slip_hydrodynamic,60.0,181.45768427717167
17,A,17,21,no_slip_hydrodynamic,65.0,159.067891254502
17,A,17,21,no_slip_hydrodynamic,70.0,139.0008699356792
17,A,17,21,no_slip_hydrodynamic,75.0,121.28817200983369
17,A,17,21,no_slip_hydrodynamic,80.0,105.59715569855706
17,A,17,21,no_slip_hydrodynamic,85.0,91.72692505329407
17,A,17,21,no_slip_hydrodynamic,90.0,79.57522526460015
17,A,17,21,no_slip_hydrodynamic,95.0,68.8010039301377
17,A,17,21,no_slip_hydrodynamic,100.0,59.4625938968798
17,A,17,21,no_slip_hydrodynamic,105.0,51.195103068753035
17,A,17,21,no_slip_hydrodynamic,110.0,44.01630393412146
17,A,17,21,no_slip_hydrodynamic,115.0,37.713732251271615
17,A,17,21,no_slip_hydrodynamic,120.0,32.21595944731702
17,A,17,21,no_slip_hydrodynamic,125.0,27.43397084320288
17,A,17,21,no_slip_hydrodynamic,130.0,23.240214447216573
17,A,17,21,no_slip_hydrodynamic,135.0,19.626233077850642
17,A,17,21,no_slip_hydrodynamic,140.0,16.44846675407119
17,A,17,21,no_slip_hydrodynamic,145.0,13.715389096058933
17,A,17,21,no_slip_hydrodynamic,150.0,11.322825216691799
17,A,17,21,no_slip_hydrodynamic,155.0,9.252695001386618
17,A,17,21,no_slip_hydrodynamic,160.0,7.455778209556799
17,A,17,21,no_slip_hydrodynamic,165.0,5.890915191943057
17,A,17,21,no_slip_hydrodynamic,170.0,4.544151528114742
17,A,17,21,no_slip_hydrodynamic,175.0,3.3641630385544996
17,A,17,21,no_slip_hydrodynamic,180.0,2.355552803317485
17,A,17,21,no_slip_hydrodynamic,185.0,1.4725520159317327
17,A,17,21,no_slip_hydrodynamic,190.0,0.7127252180336958
17,A,17,21,no_slip_hydrodynamic,195.0,0.05284251287215724
17,A,17,21,no_slip_hydrodynamic,200.0,-0.5189890746811954
17,A,17,21,no_slip_hydrodynamic,205.0,-1.0115667848722651
17,A,17,21,no_slip_hydrodynamic,210.0,-1.4415512796595382
17,A,17,21,no_slip_hydrodynamic,215.0,-1.8088719829728714
17,A,17,21,no_slip_hydrodynamic,220.0,-2.1302416368777455
17,A,17,21,no_slip_hydrodynamic,225.0,-2.4056263174720316
17,A,17,21,no_slip_hydrodynamic,230.0,-2.645187149345319
17,A,17,21,no_slip_hydrodynamic,235.0,-2.8519552057926782
17,A,17,21,no_slip_hydrodynamic,240.0,-3.0303920209453814
17,A,17,21,no_slip_hydrodynamic,245.0,-3.185552761621271
17,A,17,21,no_slip_hydrodynamic,250.0,-3.3183591620641653
18,A,18,22,primary,25.0,461.8455054834975
18,A,18,22,primary,30.0,413.9888338441798
18,A,18,22,primary,35.0,369.6294229717646
18,A,18,22,primary,40.0,328.84323673457374
18,A,18,22,primary,45.0,291.7448433725279
18,A,18,22,primary,50.0,258.0755463471963
18,A,18,22,primary,55.0,227.9970244002435
18,A,18,22,primary,60.0,200.84325444146995
18,A,18,22,primary,65.0,176.87808327570087
18,A,18,22,primary,70.0,155.4144149972688
18,A,18,22,primary,75.0,136.4792854151823
18,A,18,22,primary,80.0,119.71438726367579
18,A,18,22,primary,85.0,104.89948888745869
18,A,18,22,primary,90.0,91.9253194976407
18,A,18,22,primary,95.0,80.42344867475136
18,A,18,22,primary,100.0,70.45723817272172
18,A,18,22,primary,105.0,61.63498280501508
18,A,18,22,primary,110.0,53.974409339130105
18,A,18,22,primary,115.0,47.24997340371535
18,A,18,22,primary,120.0,41.38370669184794
18,A,18,22,primary,125.0,36.28187301106537
18,A,18,22,primary,130.0,31.807007894313795
18,A,18,22,primary,135.0,27.951222096838713
18,A,18,22,primary,140.0,24.56072249325982
18,A,18,22,primary,145.0,21.644146082216306
18,A,18,22,primary,150.0,19.091230634689435
18,A,18,22,primary,155.0,16.881911709930918
18,A,18,22,primary,160.0,14.964403279450666
18,A,18,22,primary,165.0,13.294161614510012
18,A,18,22,primary,170.0,11.856892125809907
18,A,18,22,primary,175.0,10.59753775542727
18,A,18,22,primary,180.0,9.520838918315615
18,A,18,22,primary,185.0,8.578369820418809
18,A,18,22,primary,190.0,7.767175016470061
18,A,18,22,primary,195.0,7.062796016251648
18,A,18,22,primary,200.0,6.452252710693546
18,A,18,22,primary,205.0,5.926421812646999
18,A,18,22,primary,210.0,5.467289850900572
18,A,18,22,primary,215.0,5.075144284690072
18,A,18,22,primary,220.0,4.732037196029457
18,A,18,22,primary,225.0,4.43794422995591
18,A,18,22,primary,230.0,4.1821609017198424
18,A,18,22,primary,235.0,3.9613267597123754
18,A,18,22,primary,240.0,3.7707917800606854
18,A,18,22,primary,245.0,3.6050600787971225
18,A,18,22,primary,250.0,3.4632369150430056
18,A,18,22,constant_baseline,25.0,438.6846365577142
18,A,18,22,constant_baseline,30.0,395.09467462199507
18,A,18,22,constant_baseline,35.0,354.3904579434738
18,A,18,22,constant_baseline,40.0,317.0080605656821
18,A,18,22,constant_baseline,45.0,282.5129229874566
18,A,18,22,constant_baseline,50.0,251.48841186998098
18,A,18,22,constant_baseline,55.0,223.18234698007316
18,A,18,22,constant_baseline,60.0,197.97974561149996
18,A,18,22,constant_baseline,65.0,175.20425014279465
18,A,18,22,constant_baseline,70.0,155.03729256586143
18,A,18,22,constant_baseline,75.0,136.9635838268095
18,A,18,22,constant_baseline,80.0,121.01262891189045
18,A,18,22,constant_baseline,85.0,106.81949521571573
18,A,18,22,constant_baseline,90.0,94.31603135334781
18,A,18,22,constant_baseline,95.0,83.26150792544546
18,A,18,22,constant_baseline,100.0,73.53039461647032
18,A,18,22,constant_baseline,105.0,64.97726336836206
18,A,18,22,constant_baseline,110.0,57.44785987733095
18,A,18,22,constant_baseline,115.0,50.865953266751696
18,A,18,22,constant_baseline,120.0,45.068079879059745
18,A,18,22,constant_baseline,125.0,40.02579974727523
18,A,18,22,constant_baseline,130.0,35.57903813322819
18,A,18,22,constant_baseline,135.0,31.730614969773754
18,A,18,22,constant_baseline,140.0,28.331382800585036
18,A,18,22,constant_baseline,145.0,25.403217199819352
18,A,18,22,constant_baseline,150.0,22.81536033437895
18,A,18,22,constant_baseline,155.0,20.589589174792245
18,A,18,22,constant_baseline,160.0,18.626848685756933
18,A,18,22,constant_baseline,165.0,16.93557869641933
18,A,18,22,constant_baseline,170.0,15.4498041612875
18,A,18,22,constant_baseline,175.0,14.166818208918677
18,A,18,22,constant_baseline,180.0,13.043874564379985
18,A,18,22,constant_baseline,185.0,12.071939890574342
18,A,18,22,constant_baseline,190.0,11.224324179059316
18,A,18,22,constant_baseline,195.0,10.48885553727688
18,A,18,22,constant_baseline,200.0,9.84974841306845
18,A,18,22,constant_baseline,205.0,9.293731618545953
18,A,18,22,constant_baseline,210.0,8.812272661898714
18,A,18,22,constant_baseline,215.0,8.392247910431132
18,A,18,22,constant_baseline,220.0,8.029825102159995
18,A,18,22,constant_baseline,225.0,7.7127399981823785
18,A,18,22,constant_baseline,230.0,7.440101776878982
18,A,18,22,constant_baseline,235.0,7.200865112286795
18,A,18,22,constant_baseline,240.0,6.9958887676026915
18,A,18,22,constant_baseline,245.0,6.815594796229573
18,A,18,22,constant_baseline,250.0,6.661458084840552
18,A,18,22,lower_plus_10nm,35.0,351.8593029583561
18,A,18,22,lower_plus_10nm,40.0,314.9500811929002
18,A,18,22,lower_plus_10nm,45.0,281.05391991361046
18,A,18,22,lower_plus_10nm,50.0,250.17262762291526
18,A,18,22,lower_plus_10nm,55.0,222.2204680981794
18,A,18,22,lower_plus_10nm,60.0,197.00569911158837
18,A,18,22,lower_plus_10nm,65.0,174.3822050198231
18,A,18,22,lower_plus_10nm,70.0,154.11715825180232
18,A,18,22,lower_plus_10nm,75.0,136.05262226997732
18,A,18,22,lower_plus_10nm,80.0,119.95540737810926
18,A,18,22,lower_plus_10nm,85.0,105.67813189521402
18,A,18,22,lower_plus_10nm,90.0,93.00664441186899
18,A,18,22,lower_plus_10nm,95.0,81.81295274175987
18,A,18,22,lower_plus_10nm,100.0,71.90969022768824
18,A,18,22,lower_plus_10nm,105.0,63.1902739467653
18,A,18,22,lower_plus_10nm,110.0,55.495721375529655
18,A,18,22,lower_plus_10nm,115.0,48.73968319846017
18,A,18,22,lower_plus_10nm,120.0,42.790093015189456
18,A,18,22,lower_plus_10nm,125.0,37.57835170900703
18,A,18,22,lower_plus_10nm,130.0,32.996460828945786
18,A,18,22,lower_plus_10nm,135.0,28.99073083925623
18,A,18,22,lower_plus_10nm,140.0,25.473914088976475
18,A,18,22,lower_plus_10nm,145.0,22.40448935270394
18,A,18,22,lower_plus_10nm,150.0,19.712655797446097
18,A,18,22,lower_plus_10nm,155.0,17.366618199873148
18,A,18,22,lower_plus_10nm,160.0,15.310974378542843
18,A,18,22,lower_plus_10nm,165.0,13.521578787830375
18,A,18,22,lower_plus_10nm,170.0,11.95474249238137
18,A,18,22,lower_plus_10nm,175.0,10.592259118940836
18,A,18,22,lower_plus_10nm,180.0,9.399860073929581
18,A,18,22,lower_plus_10nm,185.0,8.363901138141449
18,A,18,22,lower_plus_10nm,190.0,7.457620527324611
18,A,18,22,lower_plus_10nm,195.0,6.670847244453938
18,A,18,22,lower_plus_10nm,200.0,5.982756973125305
18,A,18,22,lower_plus_10nm,205.0,5.385803042146264
18,A,18,22,lower_plus_10nm,210.0,4.863828951270172
18,A,18,22,lower_plus_10nm,215.0,4.411258257058871
18,A,18,22,lower_plus_10nm,220.0,4.015586102414625
18,A,18,22,lower_plus_10nm,225.0,3.6727071015961164
18,A,18,22,lower_plus_10nm,230.0,3.372961704984708
18,A,18,22,lower_plus_10nm,235.0,3.113337687392413
18,A,18,22,lower_plus_10nm,240.0,2.8863853635748207
18,A,18,22,lower_plus_10nm,245.0,2.689901495918101
18,A,18,22,lower_plus_10nm,250.0,2.518148245986855
18,A,18,22,upper_200nm,25.0,473.636151605422
18,A,18,22,upper_200nm,30.0,422.3054569391632
18,A,18,22,upper_200nm,35.0,375.05402345793294
18,A,18,22,upper_200nm,40.0,331.9518364963192
18,A,18,22,upper_200nm,45.0,292.81439850447725
18,A,18,22,upper_200nm,50.0,257.9732797432679
18,A,18,22,upper_200nm,55.0,226.75594697181052
18,A,18,22,upper_200nm,60.0,198.92363581267992
18,A,18,22,upper_200nm,65.0,174.51408273253563
18,A,18,22,upper_200nm,70.0,152.85604319016585
18,A,18,22,upper_200nm,75.0,133.80468063579391
18,A,18,22,upper_200nm,80.0,117.19010200875684
18,A,18,22,upper_200nm,85.0,102.55784284349478
18,A,18,22,upper_200nm,90.0,89.82020465746616
18,A,18,22,upper_200nm,95.0,78.73806441872019
18,A,18,22,upper_200nm,100.0,69.03032919089783
18,A,18,22,upper_200nm,105.0,60.65270634549682
18,A,18,22,upper_200nm,110.0,53.36714315506595
18,A,18,22,upper_200nm,115.0,47.01086732822132
18,A,18,22,upper_200nm,120.0,41.566589125305796
18,A,18,22,upper_200nm,125.0,36.82802801761096
18,A,18,22,upper_200nm,130.0,32.71646772366135
18,A,18,22,upper_200nm,135.0,29.199966137968552
18,A,18,22,upper_200nm,140.0,26.142479391836254
18,A,18,22,upper_200nm,145.0,23.505699378623557
18,A,18,22,upper_200nm,150.0,21.24563188022877
18,A,18,22,upper_200nm,155.0,19.284442122218394
18,A,18,22,upper_200nm,160.0,17.602502328714742
18,A,18,22,upper_200nm,165.0,16.15686052054012
18,A,18,22,upper_200nm,170.0,14.904315073556582
18,A,18,22,upper_200nm,175.0,13.835630044513014
18,A,18,22,upper_200nm,180.0,12.914159727022687
18,A,18,22,upper_200nm,185.0,12.116736746908508
18,A,18,22,upper_200nm,190.0,11.439639521471044
18,A,18,22,upper_200nm,195.0,10.853797291029327
18,A,18,22,upper_200nm,200.0,10.348820230922215
18,A,18,22,common_150_250nm,150.0,21.429798747975468
18,A,18,22,common_150_250nm,155.0,19.553928556044188
18,A,18,22,common_150_250nm,160.0,17.769178030270584
18,A,18,22,common_150_250nm,165.0,16.104228733746037
18,A,18,22,common_150_250nm,170.0,14.511802681937478
18,A,18,22,common_150_250nm,175.0,12.990615670280455
18,A,18,22,common_150_250nm,180.0,11.57253050925199
18,A,18,22,common_150_250nm,185.0,10.229115948939953
18,A,18,22,common_150_250nm,190.0,8.947257986182326
18,A,18,22,common_150_250nm,195.0,7.737757017670816
18,A,18,22,common_150_250nm,200.0,6.610453760277146
18,A,18,22,common_150_250nm,205.0,5.535695855420425
18,A,18,22,common_150_250nm,210.0,4.512359792580266
18,A,18,22,common_150_250nm,215.0,3.566514903570127
18,A,18,22,common_150_250nm,220.0,2.669297662979936
18,A,18,22,common_150_250nm,225.0,1.8155150599425376
18,A,18,22,common_150_250nm,230.0,1.0158369572907073
18,A,18,22,common_150_250nm,235.0,0.26963532641778976
18,A,18,22,common_150_250nm,240.0,-0.44017420627792525
18,A,18,22,common_150_250nm,245.0,-1.1144639876800841
18,A,18,22,common_150_250nm,250.0,-1.7330541488912026
18,A,18,22,no_slip_hydrodynamic,25.0,421.985915662849
18,A,18,22,no_slip_hydrodynamic,30.0,377.5356861889251
18,A,18,22,no_slip_hydrodynamic,35.0,336.42627529206237
18,A,18,22,no_slip_hydrodynamic,40.0,298.40730547325603
18,A,18,22,no_slip_hydrodynamic,45.0,264.0990651863704
18,A,18,22,no_slip_hydrodynamic,50.0,232.88781177689583
18,A,18,22,no_slip_hydrodynamic,55.0,204.96840895029854
18,A,18,22,no_slip_hydrodynamic,60.0,179.98251244547504
18,A,18,22,no_slip_hydrodynamic,65.0,157.65496297625216
18,A,18,22,no_slip_hydrodynamic,70.0,137.99168552949232
18,A,18,22,no_slip_hydrodynamic,75.0,120.45478233261822
18,A,18,22,no_slip_hydrodynamic,80.0,105.10032265368032
18,A,18,22,no_slip_hydrodynamic,85.0,91.53026690966036
18,A,18,22,no_slip_hydrodynamic,90.0,79.59724577533284
18,A,18,22,no_slip_hydrodynamic,95.0,69.18947722266643
18,A,18,22,no_slip_hydrodynamic,100.0,60.000480504481914
18,A,18,22,no_slip_hydrodynamic,105.0,52.05756561891355
18,A,18,22,no_slip_hydrodynamic,110.0,45.074167550837096
18,A,18,22,no_slip_hydrodynamic,115.0,38.997467564368016
18,A,18,22,no_slip_hydrodynamic,120.0,33.71884318196559
18,A,18,22,no_slip_hydrodynamic,125.0,29.0901076732552
18,A,18,22,no_slip_hydrodynamic,130.0,25.118132559489332
18,A,18,22,no_slip_hydrodynamic,135.0,21.635227240515515
18,A,18,22,no_slip_hydrodynamic,140.0,18.627681201105535
18,A,18,22,no_slip_hydrodynamic,145.0,16.017933185816098
18,A,18,22,no_slip_hydrodynamic,150.0,13.744699333709281
18,A,18,22,no_slip_hydrodynamic,155.0,11.794877506108552
18,A,18,22,no_slip_hydrodynamic,160.0,10.090445844172823
18,A,18,22,no_slip_hydrodynamic,165.0,8.62727612569981
18,A,18,22,no_slip_hydrodynamic,170.0,7.356751259812144
18,A,18,22,no_slip_hydrodynamic,175.0,6.255903497624535
18,A,18,22,no_slip_hydrodynamic,180.0,5.310617902745414
18,A,18,22,no_slip_hydrodynamic,185.0,4.485933035983078
18,A,18,22,no_slip_hydrodynamic,190.0,3.7813436503908227
18,A,18,22,no_slip_hydrodynamic,195.0,3.168464151348906
18,A,18,22,no_slip_hydrodynamic,200.0,2.6397933585525486
18,A,18,22,no_slip_hydrodynamic,205.0,2.184921485158082
18,A,18,22,no_slip_hydrodynamic,210.0,1.7886079875164038
18,A,18,22,no_slip_hydrodynamic,215.0,1.451397018467491
18,A,18,22,no_slip_hydrodynamic,220.0,1.157410139311324
18,A,18,22,no_slip_hydrodynamic,225.0,0.9048261835823466
18,A,18,22,no_slip_hydrodynamic,230.0,0.6869720173380547
18,A,18,22,no_slip_hydrodynamic,235.0,0.4979001908990237
18,A,18,22,no_slip_hydrodynamic,240.0,0.33662646193562773
18,A,18,22,no_slip_hydrodynamic,245.0,0.19615108689888494
18,A,18,22,no_slip_hydrodynamic,250.0,0.07591857070845731
19,B,1,25,primary,30.0,495.30556912083546
19,B,1,25,primary,35.0,445.67432047609856
19,B,1,25,primary,40.0,399.8581519494297
19,B,1,25,primary,45.0,357.4193491089563
19,B,1,25,primary,50.0,319.10575795424944
19,B,1,25,primary,55.0,284.01051189980035
19,B,1,25,primary,60.0,252.3865720078207
19,B,1,25,primary,65.0,223.85137949391287
19,B,1,25,primary,70.0,198.07452524080824
19,B,1,25,primary,75.0,175.14309022374707
19,B,1,25,primary,80.0,154.41543524568274
19,B,1,25,primary,85.0,136.0635989788421
19,B,1,25,primary,90.0,119.60044732505952
19,B,1,25,primary,95.0,104.93177210321468
19,B,1,25,primary,100.0,91.93609976756281
19,B,1,25,primary,105.0,80.27482659950955
19,B,1,25,primary,110.0,70.06868917615049
19,B,1,25,primary,115.0,60.923131730191585
19,B,1,25,primary,120.0,52.86084128999348
19,B,1,25,primary,125.0,45.72004570813105
19,B,1,25,primary,130.0,39.37230116864548
19,B,1,25,primary,135.0,33.81631137359588
19,B,1,25,primary,140.0,28.856941228089717
19,B,1,25,primary,145.0,24.52527977297144
19,B,1,25,primary,150.0,20.68180322349169
19,B,1,25,primary,155.0,17.293519374173766
19,B,1,25,primary,160.0,14.322133647977193
19,B,1,25,primary,165.0,11.678177662492747
19,B,1,25,primary,170.0,9.385831430415454
19,B,1,25,primary,175.0,7.346261366767568
19,B,1,25,primary,180.0,5.561786040254447
19,B,1,25,primary,185.0,3.9917531018736003
19,B,1,25,primary,190.0,2.604380219623323
19,B,1,25,primary,195.0,1.3975100215636616
19,B,1,25,primary,200.0,0.32541978991759013
19,B,1,25,primary,205.0,-0.606039811944262
19,B,1,25,primary,210.0,-1.4290289078447431
19,B,1,25,primary,215.0,-2.1515602152522018
19,B,1,25,primary,220.0,-2.782719668646962
19,B,1,25,primary,225.0,-3.342528651384268
19,B,1,25,primary,230.0,-3.8261720865401125
19,B,1,25,primary,235.0,-4.25534580760756
19,B,1,25,primary,240.0,-4.62978882792585
19,B,1,25,primary,245.0,-4.9584362686960795
19,B,1,25,primary,250.0,-5.248215264417226
19,B,1,25,constant_baseline,30.0,466.4938383594675
19,B,1,25,constant_baseline,35.0,424.3121848149647
19,B,1,25,constant_baseline,40.0,384.8684340431823
19,B,1,25,constant_baseline,45.0,348.2594781722959
19,B,1,25,constant_baseline,50.0,314.5984066094479
19,B,1,25,constant_baseline,55.0,283.53968427065763
19,B,1,25,constant_baseline,60.0,255.07241458311728
19,B,1,25,constant_baseline,65.0,229.35337171777002
19,B,1,25,constant_baseline,70.0,205.8504152091048
19,B,1,25,constant_baseline,75.0,184.43241026513348
19,B,1,25,constant_baseline,80.0,165.29403568937232
19,B,1,25,constant_baseline,85.0,147.91016957144856
19,B,1,25,constant_baseline,90.0,132.1481094023524
19,B,1,25,constant_baseline,95.0,118.11034520741924
19,B,1,25,constant_baseline,100.0,105.44834677132971
19,B,1,25,constant_baseline,105.0,94.01145543356635
19,B,1,25,constant_baseline,110.0,83.83479453453249
19,B,1,25,constant_baseline,115.0,74.71524824348018
19,B,1,25,constant_baseline,120.0,66.50194696317023
19,B,1,25,constant_baseline,125.0,59.192637268224345
19,B,1,25,constant_baseline,130.0,52.681635873739125
19,B,1,25,constant_baseline,135.0,46.831075407196366
19,B,1,25,constant_baseline,140.0,41.62002026768099
19,B,1,25,constant_baseline,145.0,37.003851837235786
19,B,1,25,constant_baseline,150.0,32.86350645475035
19,B,1,25,constant_baseline,155.0,29.170620966871493
19,B,1,25,constant_baseline,160.0,25.916305982352934
19,B,1,25,constant_baseline,165.0,23.001686795764975
19,B,1,25,constant_baseline,170.0,20.39736823791729
19,B,1,25,constant_baseline,175.0,18.113546712919593
19,B,1,25,constant_baseline,180.0,16.070460372291727
19,B,1,25,constant_baseline,185.0,14.244167071662314
19,B,1,25,constant_baseline,190.0,12.644037430524008
19,B,1,25,constant_baseline,195.0,11.21668879582418
19,B,1,25,constant_baseline,200.0,9.94184741555581
19,B,1,25,constant_baseline,205.0,8.822039446480758
19,B,1,25,constant_baseline,210.0,7.827495444657031
19,B,1,25,constant_baseline,215.0,6.939769813078564
19,B,1,25,constant_baseline,220.0,6.15784955735382
19,B,1,25,constant_baseline,225.0,5.466305227312383
19,B,1,25,constant_baseline,230.0,4.849324394572239
19,B,1,25,constant_baseline,235.0,4.304295480260099
19,B,1,25,constant_baseline,240.0,3.824213539147158
19,B,1,25,constant_baseline,245.0,3.3960435470256645
19,B,1,25,constant_baseline,250.0,3.0166629850411195
19,B,1,25,lower_plus_10nm,40.0,387.9861727438962
19,B,1,25,lower_plus_10nm,45.0,348.008033244278
19,B,1,25,lower_plus_10nm,50.0,311.311470492158
19,B,1,25,lower_plus_10nm,55.0,278.07128296409564
19,B,1,25,lower_plus_10nm,60.0,247.6618775986422
