location,location_order,instrument_scan_number,point_index,gap_speed_um_per_s,far_sample_count,far_distance_min_nm,far_distance_max_nm,hydro_far_line_slope_pN_per_nm,hydro_far_line_intercept_pN
B,2,26,4,0.9868266853275044,200,708.084677971132,906.3404766394497,-0.0005240052429620441,0.844692625445649
B,2,26,5,0.9850965717473269,200,713.4477395195237,912.7034734891716,-0.0005159861019705735,0.8374402684956922
B,2,26,6,0.9838103098386,200,716.8481454276289,916.0161987682249,-0.0005111103581460919,0.8329127324495323
B,2,26,7,0.991291098314161,200,707.0038064395557,906.1343791380579,-0.000527894786468743,0.8497445539961617
B,2,26,8,0.9859084447397335,199,706.4516201627322,903.6346944535268,-0.0005263748311386092,0.8461963699073944
B,2,26,9,0.9874458384590628,195,694.0553128259253,887.3107707559302,-0.0005464425687301303,0.8628373591466987
B,2,26,10,0.9897859114199928,196,695.8694127262689,890.0687622744312,-0.0005446027977281605,0.8624136478688593
B,2,26,11,0.9910100101433368,199,705.2124108336197,902.4901127282349,-0.0005305534781163596,0.8517497318890342
B,2,26,12,0.988039234432432,200,712.801613892583,912.1263996715386,-0.0005183968540515344,0.8406511732353737
B,2,26,13,0.9847507440627723,200,713.0195934112693,912.1502936000419,-0.0005165088330104198,0.8377203149061437
B,2,26,14,0.9824113766258818,200,715.2950136847586,914.4424029815718,-0.000512407552752789,0.833384128257295
B,2,26,15,0.9820361499390787,200,713.882850219874,912.8445152347728,-0.0005141412131656879,0.8346413884213454
B,2,26,16,0.979947626165287,198,706.2192851189968,902.5217255468921,-0.0005239853477923898,0.841698979976949
B,2,26,17,0.9823361253067187,196,696.4748923811512,890.6313617241829,-0.0005396925123412843,0.8552764734717668
B,2,26,18,0.9852820032353292,197,699.0675473885848,894.1666330991776,-0.0005371600789269572,0.8545516093345273
B,2,26,19,0.9888657235433803,198,698.7839449554746,894.9695139626781,-0.0005388522569644914,0.85747268749052
B,2,26,20,0.9895545342050871,200,710.0904787500847,908.1540820577915,-0.0005229845310509083,0.84502489928071
B,2,26,21,0.9886056440768198,200,715.3398976814244,914.3852076938185,-0.0005156130183869171,0.8386182252164096
B,2,26,22,0.9895107735056711,200,714.0330260157061,912.98437513689,-0.0005178806257914337,0.8408519928074754
B,2,26,23,0.988806857136374,200,711.6785989218598,910.6868004770896,-0.0005206152205780137,0.8427818528582172
B,2,26,24,0.9848477392828158,200,710.0320411916374,909.2126684244613,-0.0005204616751587547,0.8409778396528576
B,2,26,25,0.9868562672566518,194,688.627130509052,880.9328332441534,-0.0005543299535950445,0.8687931184916713
B,2,26,26,0.9880827874641381,196,696.9119547701765,891.1870502590187,-0.0005421901345742119,0.859754538714564
B,2,26,27,0.9885534984005006,199,707.3472000784227,904.5869103252852,-0.0005265087034563741,0.8474332612955513
B,2,26,28,0.9869347212875024,200,714.3503035001273,913.5425027182848,-0.0005160023623820117,0.8382310045567547
B,2,26,29,0.982502549351421,200,710.5070886426605,909.5622930272855,-0.0005186262220441752,0.8384899546814379
B,2,26,30,0.9774474183333073,200,711.7176635030263,910.6475031270628,-0.0005144623278220551,0.8329599406079269
B,2,26,31,0.9754595010393269,200,713.8816274929422,912.8849325367581,-0.0005107095793486306,0.8290610245506402
B,2,26,32,0.9761216478632474,199,706.7438974850431,903.8274236254337,-0.0005205871960149629,0.8373422973713487
B,2,26,33,0.9791461811517188,198,704.4897701771812,900.6114846802454,-0.0005258619125801629,0.8428695957446839
B,2,26,34,0.9781657134810836,198,702.413932652813,898.5480381823484,-0.0005282666926104614,0.8443832000397828
B,2,26,35,0.9809792395324235,199,709.7701438503238,906.9766951988704,-0.0005193024681695683,0.8383708148598508
B,2,26,36,0.983470314790099,200,711.9450668366073,910.1571603396854,-0.0005172167831621435,0.8377543002103872
B,2,26,37,0.9862443446609312,200,706.8642680213854,906.09823748108,-0.0005252813762135814,0.8454782777245837
B,2,26,38,0.9844815291465815,200,707.2052591472612,906.3854305572243,-0.0005238565954463214,0.8435733952658993
B,2,26,39,0.9777501869331487,200,716.8172660628585,916.0393429666467,-0.0005080950008156955,0.8278908239057966
B,2,26,40,0.9791915950638328,200,713.1127009893369,911.7346517818509,-0.0005134947260763106,0.8329110910211988
B,2,26,41,0.9768465462280614,196,699.1432686911811,893.1724926132222,-0.000533140754292158,0.8476766541596579
B,2,26,42,0.9769511231283604,197,703.1113492458662,898.38605608656,-0.0005271746650115054,0.8429627899576068
B,2,26,43,0.9771830243180649,198,708.671890615649,904.8174199286192,-0.0005194929441433311,0.8368878457542037
B,2,26,44,0.9791050470878541,200,713.1585042092236,911.4067369488142,-0.0005133134541160415,0.8327261964037023
B,2,26,45,0.9783053220607516,200,714.7345232811787,913.7510116158318,-0.00051103180044817,0.8305270936573605
B,2,26,46,0.9779196052045521,200,716.5681718292527,915.7551760584383,-0.0005083332619071116,0.8281580519809313
B,2,26,47,0.9827540324603076,200,713.903936771115,912.9824009863793,-0.000514375093529098,0.8351355241278254
B,2,26,48,0.9879124289175898,199,708.854450225796,906.0433676409699,-0.0005242113988989183,0.8453000059861897
B,2,26,49,0.9826025756837102,199,705.9164200154069,903.0899209589554,-0.0005252839458175061,0.8439024284474493
B,2,26,50,0.9777782376249372,200,712.7766154460592,910.882805303997,-0.000513204490410458,0.8320758830826891
B,2,26,51,0.9779439010958296,200,713.5505352215737,911.7212391823507,-0.0005122654458680428,0.8313805174883705
B,2,26,52,0.9797001159883659,200,714.5349521364428,913.6215373547362,-0.0005119731373162519,0.8318850622471976
B,2,26,53,0.97740333016396,200,714.789522588108,914.011369213682,-0.0005103708242736162,0.8296062202919988
B,2,26,54,0.9829237030937585,200,710.8807308809613,909.9849324756163,-0.0005182810802525979,0.8383887591626249
B,2,26,55,0.9880210320441029,200,710.5012372972013,909.5649491099936,-0.0005216394682806311,0.8432818755415648
B,2,26,56,0.9878666546672613,200,710.4175877813645,909.6999736166279,-0.0005214520972551241,0.8430637111548167
B,2,26,57,0.9874681499981374,197,693.0172317543746,888.1315378897924,-0.0005467962225362138,0.8631723996834184
B,2,26,58,0.9829293817058042,200,707.9132846175606,906.161826938195,-0.0005220209781316272,0.8414256621091118
B,2,26,59,0.981285191651466,198,705.7280682625274,902.0099329071003,-0.0005253095771846913,0.8433393729396198
B,2,26,60,0.9831144084412617,200,714.1193618346949,912.2696153183414,-0.0005143334063055519,0.8352535468692546
B,2,26,61,0.9822724479806365,200,713.9747453002287,913.1664857857182,-0.0005139213500657773,0.8345618395458101
B,2,26,62,0.9812850647912281,200,712.2180958353158,911.1914163162186,-0.0005157743561438344,0.8356546213251104
B,2,26,63,0.9894031048995704,199,709.691872845141,906.7876523265974,-0.0005239991225725482,0.8457622377079095
B,3,27,0,3.9438561435487944,200,713.1654289887549,912.0705733375172,-0.002068540468443835,3.354968658600828
B,3,27,1,3.954101029912153,198,704.2473549290355,896.3675668483957,-0.002127480220072633,3.4068651568954214
B,3,27,2,3.9362498500809737,200,713.4140506888027,909.4460171102334,-0.002062551862737632,3.346863050206542
B,3,27,3,3.946230238597489,200,713.3387903134385,909.2514711942786,-0.0020683702185293087,3.3558266374979975
B,3,27,4,3.946550065792257,200,713.227715329645,910.7132546811318,-0.002068624378353723,3.356188384441727
B,3,27,5,3.9619456772974453,200,717.0852943353409,911.4659760939943,-0.0020586936613318572,3.354529953801218
B,3,27,6,3.9418831149806404,200,716.5508427134281,916.2326784804379,-0.0020480520305744617,3.3374222825971174
B,3,27,7,3.9595841472419604,200,715.3359370761771,914.8203097524608,-0.0020634796235573906,3.3575130402573423
B,3,27,8,3.9445600867982784,198,705.709018734016,897.8522530196653,-0.002113704636038142,3.391680852232591
B,3,27,9,3.952250181092624,196,698.291424837298,888.5568934231188,-0.0021625922185392497,3.4340245612172735
B,3,27,10,3.9554545110460375,197,700.3244546137032,891.5649428482562,-0.0021510678258680744,3.4262881942510877
B,3,27,11,3.9565628520474134,199,706.1617770857814,899.2053879585541,-0.00211502133703638,3.3979606518229333
B,3,27,12,3.951982764172812,200,710.8591168519217,908.2389347053379,-0.002084070533357802,3.371064133457745
B,3,27,13,3.9409283121104903,200,712.4446991363806,911.6131014829907,-0.002068802925140813,3.3539731944701883
B,3,27,14,3.938726291759851,200,713.1512681949049,912.5536860507325,-0.0020641596992224064,3.349257574222774
B,3,27,15,3.938132613716743,200,714.6569566494356,914.151603305803,-0.0020568864033939475,3.343070661431369
B,3,27,16,3.9276313565468803,198,707.0346394065006,899.2967773288051,-0.0020974427605562826,3.371319716159214
B,3,27,17,3.9349663459889914,197,701.8594710593703,893.1665472290606,-0.002131353617411813,3.4016711851725447
B,3,27,18,3.946660737611831,198,701.1489845507541,893.5050416050178,-0.0021383366267654974,3.4123891136084117
B,3,27,19,3.958712617470399,199,703.9272039420462,896.9942270647543,-0.0021289306049076815,3.4100882094655818
B,3,27,20,3.959056799156871,200,714.4841123915397,911.5367667986482,-0.0020712672477323133,3.3636350018086967
B,3,27,21,3.9584410471315135,200,713.0688643052314,912.6815530473602,-0.0020745571921234993,3.366073965035782
B,3,27,22,3.9526807157343664,200,713.7707979981577,912.911807109703,-0.002069419698204356,3.3594464858376902
B,3,27,23,3.958584483171398,200,714.1774247569969,913.5153463083651,-0.0020699126484421326,3.362345377168113
B,3,27,24,3.949474585764408,200,708.3550938146317,906.7806145713853,-0.0020954850185066743,3.379270591835117
B,3,27,25,3.9439764352072335,197,698.4949733406356,889.3705099364448,-0.0021552133947820283,3.4246490291843745
B,3,27,26,3.951087302854884,197,697.6480636611154,888.6911778516189,-0.0021637942545073368,3.434568802955037
B,3,27,27,3.9492166882731037,199,708.7052122183003,901.9987434499204,-0.0020975010134980316,3.380661066843283
B,3,27,28,3.946275608540499,200,712.7975297584503,910.3175770778331,-0.0020715908077466034,3.3584887326570465
B,3,27,29,3.92779550080861,200,712.3091703456428,911.872762779835,-0.002062718834026832,3.3434571599072616
B,3,27,30,3.904208196131153,200,714.1173703377788,913.3008479609093,-0.002042607353055663,3.3170775842879907
B,3,27,31,3.915375617865194,200,712.1017503292604,911.5300547008584,-0.0020572157084168363,3.333713858232467
B,3,27,32,3.900031329224403,200,712.6109893078124,906.8924215771403,-0.0020487571649026285,3.3202681855036724
B,3,27,33,3.9126813330262866,199,703.3473159307888,896.551981085653,-0.0021066602806283966,3.372440393663661
B,3,27,34,3.9100237484819482,198,709.1236121726163,901.4761456040666,-0.002077196293088856,3.3474361128075154
B,3,27,35,3.9404039793628347,200,704.6727024198375,898.930410274309,-0.002111482919132124,3.388285436651302
B,3,27,36,3.939864060239268,200,714.2097658954193,911.7185710273251,-0.002060352405909574,3.3466136053585265
B,3,27,37,3.9274528782561045,200,715.6331392695738,914.9929352975915,-0.0020465336294043504,3.3301034800223768
B,3,27,38,3.934400039768882,200,711.2942488501448,910.6156433986174,-0.002072095761703039,3.3538866490692723
B,3,27,39,3.9497848987209783,200,708.4692920518656,907.995287536985,-0.0020945045616486135,3.3786213167234944
B,3,27,40,3.913242877182784,200,712.2090180743221,911.861901782137,-0.002055143330829602,3.3311224558312054
B,3,27,41,3.9109760470697257,197,700.561509686232,891.689484108802,-0.002125585483021611,3.386721174308629
B,3,27,42,3.907197487577033,198,707.4807633119447,899.7660051311983,-0.0020842481867826865,3.351939463065971
B,3,27,43,3.905359470311404,199,710.9243541037822,904.334745770695,-0.0020629939946470656,3.3340194634654727
B,3,27,44,3.913368225481584,200,715.1379873637558,909.3047499209697,-0.0020435228378986267,3.321636797512371
B,3,27,45,3.920464444721271,200,713.0691607897659,911.8701628291145,-0.0020561177151695027,3.3349687147891247
B,3,27,46,3.9211868600671917,200,717.6762791910456,915.953738132026,-0.0020336315652737503,3.3168864002852763
B,3,27,47,3.9316583692464215,200,715.4481825419965,914.4155135666133,-0.002050062966945003,3.3347631987795694
B,3,27,48,3.940142424849781,200,713.4855930403863,908.7014469550668,-0.002064700430428902,3.350247600978168
B,3,27,49,3.932918067014119,200,710.7471070317703,904.7121219814471,-0.0020763419268766906,3.3566520583859134
B,3,27,50,3.9194093162714805,200,713.4878269898331,909.7866011251629,-0.0020548864788798218,3.3334922203515394
B,3,27,51,3.92300391476736,200,713.0491487002868,908.4092233337137,-0.0020588301914791006,3.3382107145665905
B,3,27,52,3.9060360237431913,200,715.4931498014463,913.8021007415562,-0.002036395668046963,3.312768171021567
B,3,27,53,3.910667241436293,200,714.6740293865009,913.5192782642494,-0.0020429970125011945,3.3201269408475436
B,3,27,54,3.937643999182502,200,712.0460602499212,910.7856919268003,-0.0020698797588524784,3.3534531645419428
B,3,27,55,3.9473275080924948,200,711.1300251848335,910.1611494388366,-0.002080036929005865,3.3658295879820592
B,3,27,56,3.9458243893627585,200,712.6018173413457,911.7212457006979,-0.002071485870149403,3.358228403763598
B,3,27,57,3.9494876918907793,197,697.5234746907358,888.6964912642926,-0.0021622378809518002,3.43263717440123
B,3,27,58,3.9397270861486255,200,707.6256999921677,902.5833728503464,-0.0020966365357745157,3.376013897762812
B,3,27,59,3.9341618253292334,199,705.5905655979528,898.8880630994735,-0.002106156297061339,3.3812307871516127
B,3,27,60,3.9358735798106714,200,712.7264371526921,907.9623379855946,-0.002066223509422674,3.349682538892483
B,3,27,61,3.9355647584805102,200,712.9680866933603,911.4473406402185,-0.0020643508578655225,3.3480644421931705
B,3,27,62,3.9271173456832718,200,714.6904728913636,913.7018595550373,-0.002051412891650907,3.3339432997113088
B,3,27,63,3.9584328993236437,200,712.8194103192883,907.0742062245561,-0.0020788137923911784,3.3694790217411716
B,4,28,0,3.944991780494799,200,712.2552461877495,911.1756190609487,-0.002073247440223982,3.3592857166829777
B,4,28,1,3.9531395474456055,198,704.8857755700993,897.0832757378876,-0.0021229018311251873,3.402767311709777
B,4,28,2,3.9435146778836336,200,714.3415529052445,910.1137774737492,-0.0020625365243483076,3.349921458890176
B,4,28,3,3.937085771285093,200,712.337121845423,908.7803261861733,-0.002069724974666443,3.3530669641378115
B,4,28,4,3.9525268947768906,200,712.5308429288532,909.5501479243029,-0.00207492821570545,3.363851132776184
B,4,28,5,3.953420183224342,200,716.528740942416,910.7107766037986,-0.0020574575956102837,3.3499282932663736
B,4,28,6,3.9452608630211143,200,714.236688607985,913.8560982850237,-0.002061357348280545,3.349729923957347
B,4,28,7,3.9510014642188676,200,714.5536834531081,913.766117820095,-0.0020638229432353365,3.3541694723967694
B,4,28,8,3.9484397155022113,198,706.7486810778358,898.9884060790407,-0.0021099321484156002,3.390292899519381
B,4,28,9,3.9471468136581565,196,698.484585695855,888.7298798285966,-0.0021589354082125005,3.428899565392892
B,4,28,10,3.9524305392655132,197,701.3310691346625,892.6464559114042,-0.0021434685019391096,3.4188954519555885
B,4,28,11,3.9561860180510524,199,707.2519962953493,900.4880345488126,-0.0021098313045114325,3.3936070061571533
B,4,28,12,3.9542695825893754,200,713.4862393264912,910.7754816556536,-0.002072180244550684,3.3623511109142683
B,4,28,13,3.945920488024725,200,711.3857931620392,910.7043822955912,-0.002077360970501552,3.363055303028868
B,4,28,14,3.934043614372178,200,714.6459598098833,913.663599680331,-0.0020547123648291853,3.3395662963701502
B,4,28,15,3.9364828020844453,200,714.659701848619,914.1843675154503,-0.0020558470722891694,3.341523500792098
B,4,28,16,3.9318713218018964,198,705.0507304061829,897.3391485728831,-0.002109594025850966,3.382936602894464
B,4,28,17,3.936439380612805,198,701.9029622505782,894.1201293868951,-0.0021289023073958473,3.4004250624106183
B,4,28,18,3.938457645132731,198,704.5766425116441,896.4926065045372,-0.002116951154091839,3.3916813417506018
B,4,28,19,3.95372227948949,199,704.2196366353718,897.4474504333624,-0.0021242732192974334,3.4042057063213114
B,4,28,20,3.9594265691291097,200,714.6244996396716,912.2572509233086,-0.002068734331845467,3.3617219327087495
B,4,28,21,3.951478919855641,200,715.3299446721359,914.4682767492261,-0.002061065406716351,3.3521189838636243
B,4,28,22,3.9467044840606618,200,713.8735986881451,913.2817895844385,-0.002064648845963184,3.3530268764167577
B,4,28,23,3.958543900250633,200,714.8652333552271,913.8981772006725,-0.002067465583638836,3.3603284055812375
B,4,28,24,3.9497287486680968,200,705.502411334311,904.3961728391347,-0.002111470952494109,3.3923212977535586
B,4,28,25,3.9381181287052924,196,696.9727442222738,887.1354276565854,-0.002162271116918596,3.4276551412794536
B,4,28,26,3.954489915893347,196,695.6937256480344,885.7969349030889,-0.0021782693763262788,3.4474852582220086
B,4,28,27,3.947791651535943,199,710.9375628141747,904.450442518357,-0.0020846728702970914,3.369648402547588
B,4,28,28,3.95266776199571,200,712.1438790995501,909.0808173539697,-0.002077810837633414,3.3662579326321165
B,4,28,29,3.9407124056241236,200,709.528925965789,908.6651596285211,-0.0020842765016486817,3.366463873104803
B,4,28,30,3.930083490535977,200,705.766409905112,905.1296659093928,-0.002099071376896482,3.3739163163034056
B,4,28,31,3.9163401686288646,200,712.6677844112642,911.9421245425453,-0.002055762809735495,3.332937803395529
B,4,28,32,3.904015790897406,200,714.3272575600075,908.5412692249021,-0.0020424662600438104,3.316824102508476
B,4,28,33,3.8997694794541817,198,705.9072088880846,897.9419949440249,-0.002089174239395578,3.35273954111695
B,4,28,34,3.9126658794842957,199,707.0193114312555,900.1433219968061,-0.0020870744452722934,3.356639563679267
B,4,28,35,3.932013257844154,199,705.0266280267845,898.2758992064433,-0.0021075205918659663,3.381414190212901
B,4,28,36,3.941408840313908,200,714.2665525482995,911.3861894363745,-0.002062292973464415,3.3488489330450553
B,4,28,37,3.9319541717086053,200,715.0284671377834,913.958050654539,-0.002053362979271025,3.33758228854271
B,4,28,38,3.9370723322086647,200,708.4295374002991,907.8624142028522,-0.002087565803758083,3.367584592297901
B,4,28,39,3.9612792526780027,200,682.3312648504772,881.8004935338117,-0.0022446379745057967,3.5033154434332294
B,4,28,40,3.9202951305981197,200,714.9410563498013,912.6300651953374,-0.002046205657544959,3.3267938285370104
B,4,28,41,3.9057267716034385,197,702.0730527045879,892.9699017608674,-0.0021154534957918336,3.376345160261798
B,4,28,42,3.917959153095082,198,703.2568495630594,895.6195080114337,-0.0021115455399790444,3.3785452479683924
B,4,28,43,3.912711725597654,199,711.3179189115085,904.514852071153,-0.0020651336858726957,3.3388793679374427
B,4,28,44,3.9084336087057263,200,715.7357230791797,909.6902971051725,-0.0020392376039779937,3.3160542160298503
B,4,28,45,3.909520843674337,200,713.639172533422,911.9583643124366,-0.002047913744578456,3.323647004421274
B,4,28,46,3.91740829606388,200,716.7860845893642,915.0762888423085,-0.002036987671546771,3.318051354934041
B,4,28,47,3.9238372580161993,200,714.528201052609,913.8229499248733,-0.002050010091037079,3.3314149620675986
B,4,28,48,3.944202377314626,200,715.2736648707236,909.3801374179129,-0.00205857839016353,3.346953253089773
B,4,28,49,3.9292583444725455,200,713.2584509364053,907.420139187591,-0.0020620069942137663,3.3434381593914413
B,4,28,50,3.9281695194698196,200,714.9779072873386,911.3341084960967,-0.0020512329924519276,3.334214525784091
B,4,28,51,3.913941982388142,200,716.6219709078456,913.1639651545933,-0.0020358131345703597,3.3156084913306048
B,4,28,52,3.9076505367228225,200,716.1284437665171,914.5934489243167,-0.0020341904459903986,3.3116479568940917
B,4,28,53,3.913622913065778,200,715.0609292321761,914.5780901010329,-0.0020408568767859812,3.319622565824134
B,4,28,54,3.9497324076839706,200,707.5998295137754,905.9627075553307,-0.0020989201791255393,3.3821649290160734
B,4,28,55,3.948433942629576,200,710.4244492039326,909.9884292938866,-0.002083663666795944,3.3692455321365484
B,4,28,56,3.9538957260476324,200,713.2306132233119,912.2977221556937,-0.0020720328495399867,3.3620944297978816
B,4,28,57,3.9461497159087386,197,698.5256832885133,889.8386580611293,-0.0021552220773041982,3.425594853428407
B,4,28,58,3.9368805125708315,200,710.1837463164868,904.4133696842991,-0.002081795094005372,3.362761801508008
B,4,28,59,3.9254919399046213,199,709.2439560096957,902.4016351274219,-0.002081881362426876,3.3579010556247377
B,4,28,60,3.9406553101458592,200,710.8931162881837,905.655246723739,-0.0020796747094769755,3.3626521393965545
B,4,28,61,3.9328934103058075,200,713.4806537581479,911.5538877701325,-0.0020604077664770648,3.3437165380275315
B,4,28,62,3.9263900947215036,200,714.6209777569587,913.6201326976534,-0.0020510854431635144,3.3333715305255547
B,4,28,63,3.9546459960350933,200,715.518809765811,911.2236555479022,-0.002062579111522475,3.3546498050957445
B,5,29,0,0.9878583061707117,200,713.2129769572115,912.2784781220768,-0.0005179113183984676,0.8401763396470017
B,5,29,1,0.9883953187768072,197,702.1360967071752,897.2445640204508,-0.000534749564729814,0.8539615881976799
B,5,29,2,0.9860771261626499,200,712.1440710657193,910.2138536326654,-0.0005184603018085381,0.839871256507893
B,5,29,3,0.9850949897235963,200,712.6712866540765,910.902922980828,-0.0005171948320468766,0.8384247002773288
B,5,29,4,0.9872586352510083,200,711.2500882328931,909.9911586258787,-0.0005201252209839958,0.8417281258590279
B,5,29,5,0.9882551256260451,200,712.1705092724501,910.2942966439001,-0.0005195205720345782,0.8416571333676186
B,5,29,6,0.9886324972894619,200,714.324546564229,913.5400021701857,-0.0005167538283461095,0.8395611981103199
B,5,29,7,0.989343792249436,200,713.9624740949874,913.1040140309185,-0.0005177190244372727,0.8406496928964949
B,5,29,8,0.9848185862801201,198,706.3273420242909,902.5914135940908,-0.000526559201493253,0.8458580548333643
B,5,29,9,0.9881211216391446,195,692.4039785927521,885.7616502543136,-0.0005490877875157192,0.8652281383284967
B,5,29,10,0.9885639546749179,196,695.3244589167576,889.4987875571923,-0.0005447227711629369,0.8619791525517289
B,5,29,11,0.9903408683779483,198,702.31554617017,898.5338126886626,-0.0005348190663198571,0.8548751111894027
B,5,29,12,0.989028824329971,200,709.9955378621011,908.1704344286251,-0.0005226613554165326,0.8445392046050155
B,5,29,13,0.9884069413632082,200,710.7825456216685,909.8977074695889,-0.0005213078899308992,0.8431759428241868
B,5,29,14,0.9825344247332669,200,713.9411427348515,913.0029920661798,-0.0005141923685635322,0.8348946590408562
B,5,29,15,0.9850838519159957,200,715.7136038331502,914.8004664983085,-0.0005132657960029084,0.8352134017397468
B,5,29,16,0.9821006883685526,198,705.032999902772,901.1377568428256,-0.000526782857249462,0.8448763078153232
B,5,29,17,0.9839217316086021,197,699.3342696259996,894.5714852229786,-0.0005359549698373299,0.853001079792238
B,5,29,18,0.986745247754809,197,697.0925594294206,892.2725058736971,-0.0005405618382775598,0.8578999614016982
B,5,29,19,0.9893330760953515,198,704.5027341913581,900.7366042738964,-0.0005313433952747362,0.8516470688700499
B,5,29,20,0.9901471932119998,200,713.6268559528909,912.5907872187684,-0.0005186430486337653,0.8417435797494169
B,5,29,21,0.9895227370060201,200,711.8866765687584,910.9294740403027,-0.0005205394826118586,0.8430240468133183
B,5,29,22,0.9858457186215648,200,713.9292502891271,913.1028927510011,-0.0005160465192929624,0.8378060624703936
B,5,29,23,0.9894790440154679,200,712.4906260170635,911.569573877651,-0.0005198175536479513,0.842417741673525
B,5,29,24,0.9870529989839287,200,703.8516861086553,903.1570616244547,-0.0005297008854289065,0.8493919584437803
B,5,29,25,0.9867966595715466,195,692.1911971783725,885.4666645806839,-0.0005485852324770136,0.8642531918012729
B,5,29,26,0.9896452294170114,196,694.8102669378843,888.9876599362566,-0.0005459580637832507,0.8634304453334252
B,5,29,27,0.9883537556435439,198,706.1831614322514,902.2701770290392,-0.0005286345154982191,0.8490437623644527
B,5,29,28,0.9877325856981183,200,712.2004738488686,910.3927489804425,-0.0005190524388201792,0.8410546426501689
B,5,29,29,0.9842538531624299,200,712.4168054251072,911.5573197175399,-0.0005171620273267645,0.8380420528293804
B,5,29,30,0.9790580131051618,200,714.4257223964032,913.5096212201073,-0.0005118685283601421,0.8315279535669056
B,5,29,31,0.9756723686337858,200,717.2899690094557,916.2768537501543,-0.0005065202319717851,0.8257261497201603
B,5,29,32,0.9758923545327002,200,712.8497122899852,911.0643592548117,-0.0005121071824337713,0.8303837443201679
B,5,29,33,0.975979251772805,197,702.5938621238081,897.8448603923666,-0.0005272861265076576,0.8426350015705166
B,5,29,34,0.9772631774126386,199,707.4967898611764,904.7945775415754,-0.0005202408506485679,0.8375487677036705
B,5,29,35,0.9829753819799084,199,706.2255921883485,903.4270325122528,-0.0005249836763601621,0.8438201852742212
B,5,29,36,0.9852654024831489,200,714.3007541828872,912.5189908947233,-0.0005151815132760531,0.8368547622034266
B,5,29,37,0.9840641575077498,200,714.0523622841298,913.2532684858671,-0.0005148818756177138,0.8361030665133431
B,5,29,38,0.9810833933166142,200,713.080977888917,912.0958093870404,-0.0005145921026651514,0.8346057438447217
B,5,29,39,0.989514695148155,200,684.8101982318309,884.0098785612711,-0.0005572964740682765,0.872433989674601
B,5,29,40,0.9785973035797673,200,716.0653821703821,915.1063718878814,-0.0005093044353805768,0.8292382547698471
B,5,29,41,0.9760263572254891,196,697.1963080858836,891.3197652526216,-0.0005352567482167721,0.849010635654069
B,5,29,42,0.9744324189048078,197,703.4601257465522,898.5232056496008,-0.0005254419885013576,0.8404893513708425
B,5,29,43,0.9799347855946946,198,703.2216723931573,899.3451695370052,-0.0005279777962498408,0.8449087394337511
B,5,29,44,0.978982885916605,199,709.2969588369417,906.4306267704411,-0.0005190243475406521,0.8372962147962103
B,5,29,45,0.9807118971635299,200,714.601503921487,913.6997281804927,-0.0005123970363338864,0.8326586782890703
B,5,29,46,0.9802871713766007,200,717.4007097961983,916.2378459602937,-0.000508820428326054,0.82955385354143
B,5,29,47,0.9816020176827467,200,715.6137624147092,914.7964505478318,-0.0005114242701461418,0.8322391729034466
B,5,29,48,0.9855240297693157,200,714.6691604199666,913.0321237205753,-0.0005147007648748393,0.8365720730492904
B,5,29,49,0.9824694963609044,199,709.8924165669761,907.0865588613934,-0.0005199188275828619,0.8395041300856934
B,5,29,50,0.9788085082197303,200,711.7365358643145,910.0167628976704,-0.0005149815497751212,0.8339594148419534
B,5,29,51,0.9755754135918485,200,716.0335134328782,914.1551028442966,-0.0005079787304689612,0.8268789304588895
B,5,29,52,0.9762818049428776,200,715.4585112692753,914.2989527261777,-0.000509149514302083,0.8281356550470358
B,5,29,53,0.9777715333967089,200,712.986304722088,912.234719858244,-0.0005126628358105668,0.8316325489396483
B,5,29,54,0.9897094754640381,200,708.8299017484543,908.0470735682469,-0.0005245374784561803,0.8463518238879035
B,5,29,55,0.9887388090610639,200,708.9286169840157,908.169543374952,-0.0005238439688519278,0.8453756785459612
B,5,29,56,0.9876424305763202,200,709.2262578349938,908.3817321779352,-0.0005230115482841954,0.8442345904255868
B,5,29,57,0.9880478500523416,196,691.0759440370551,885.156028172803,-0.0005504495529825202,0.8662967490434657
B,5,29,58,0.9856395147558794,199,699.2251950991808,896.3540038120002,-0.0005358577434981788,0.853708360646631
B,5,29,59,0.9845851378535967,198,702.5581350717879,898.7244842663451,-0.0005313747412193968,0.8496367342057842
B,5,29,60,0.9868033576617642,199,704.3251298750064,901.5686410085508,-0.0005295712038336473,0.8491581624324231
B,5,29,61,0.9855484424270322,200,710.9447135528729,909.9568109707984,-0.00051966232234013,0.8406256157900774
B,5,29,62,0.9832711912970024,200,714.6973391747496,913.9613965116547,-0.0005134775572132882,0.8346218408741443
B,5,29,63,0.9888097756667822,200,711.9266158727527,911.2254436767776,-0.0005199769780961954,0.8422644492853333
B,6,30,0,1.9752912836821976,200,714.4534248751664,913.0407412869746,-0.0010332435967876218,1.678068844910897
B,6,30,1,1.9752196033798848,198,703.8419743868966,898.8644421699465,-0.0010625283668822178,1.7016891331388029
B,6,30,2,1.9729687972864647,200,714.7255863659873,913.4805689614108,-0.0010306653648943424,1.6749913680482278
B,6,30,3,1.968847724537479,200,712.5139661991785,909.3019953719826,-0.0010342342132187606,1.6761524729975652
B,6,30,4,1.9704632257648558,200,712.1467835382466,911.0622194605072,-0.0010357635487235819,1.6780887770805928
