acquisition_order,instrument_scan_number,block,position_in_block,source,map_start_time,approach_speed_um_per_s,retract_speed_um_per_s,point_index,line_index,position_within_line,physical_row,physical_column,approach_raw_saturated,retract_raw_saturated,approach_sample_count,approach_duration_s,approach_sample_rate_Hz,approach_scanner_travel_nm,approach_negative_scanner_step_fraction,approach_largest_backward_scanner_step_nm,approach_initial_0_10nm_raw_V,approach_early_80_100nm_raw_V,approach_settled_100_300nm_raw_V,approach_terminal_last_25nm_raw_V,approach_early_80_100nm_delta_V,approach_settled_100_300nm_delta_V,approach_terminal_last_25nm_delta_V,approach_minimum_delta_V,approach_minimum_scanner_travel_nm,approach_maximum_delta_V,approach_maximum_scanner_travel_nm,approach_early_80_100nm_delta_nN_prior_D3_scale,approach_settled_100_300nm_delta_nN_prior_D3_scale,approach_terminal_last_25nm_delta_nN_prior_D3_scale,approach_minimum_delta_nN_prior_D3_scale,approach_maximum_delta_nN_prior_D3_scale,retract_sample_count,retract_duration_s,retract_sample_rate_Hz,retract_scanner_travel_nm,retract_negative_scanner_step_fraction,retract_largest_backward_scanner_step_nm,retract_initial_0_10nm_raw_V,retract_early_80_100nm_raw_V,retract_settled_100_300nm_raw_V,retract_terminal_last_25nm_raw_V,retract_early_80_100nm_delta_V,retract_settled_100_300nm_delta_V,retract_terminal_last_25nm_delta_V,retract_minimum_delta_V,retract_minimum_scanner_travel_nm,retract_maximum_delta_V,retract_maximum_scanner_travel_nm,retract_early_80_100nm_delta_nN_prior_D3_scale,retract_settled_100_300nm_delta_nN_prior_D3_scale,retract_terminal_last_25nm_delta_nN_prior_D3_scale,retract_minimum_delta_nN_prior_D3_scale,retract_maximum_delta_nN_prior_D3_scale
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,1,1,2,0,1,False,False,3168,1.5841584158415842,1999.8,474.8666026600539,0.03631196716135144,-0.13444784332750714,-0.561669883587196,-0.5043985690471388,-0.5019428557462756,0.7361542677972742,0.057271314540057294,0.05972702784092043,1.2978241513844702,-0.13739080933941095,0.0,1.5433357444088949,474.8666026600539,1.2499794375730013,1.3035767952607926,28.325759865029195,-2.9986335736306384,33.684191838014165,1000,0.5,2000.0,498.39881628362826,0.001001001001001001,-0.05788916550034173,-0.9104190252496729,-0.916274099974314,-0.9325275227424736,0.7751550047401122,-0.0058550747246411405,-0.022108497492800805,1.6855740299897852,-0.2289786352917138,379.154600875302,1.893546603029189,498.3409271181279,-0.1277903793553733,-0.48253069592642905,36.78862437356203,-4.9975906447542755,41.327745606698365
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,2,1,3,0,2,False,False,3292,1.6461646164616464,1999.7999999999997,493.60107075340835,0.037374658158614404,-0.1428593818457955,-0.5666468151589268,-0.5072796335895027,-0.5005163358208256,0.7275035569784561,0.05936718156942411,0.06613047933810123,1.2941503721373828,-0.14014807521743966,0.0,1.5383483393839485,493.60107075340835,1.2957229430544999,1.4433358136324361,28.245577516257896,-3.0588124900591582,33.57533884977568,1000,0.5,2000.0,498.258772145704,0.0,0.06816993480191513,-0.9093375424777231,-0.9189521725295166,-0.9434213852646604,0.7703442745786477,-0.009614630051793416,-0.03408384278693721,1.679681817056371,-0.48667289291905147,366.0220692651737,1.8859584693702762,498.19060221090206,-0.20984484049527788,-0.7438995067477241,36.660023431402436,-10.621916291924752,41.16213021757433
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,3,1,4,0,3,False,False,3333,1.6666666666666667,1999.8,499.80404471731805,0.03091236494597839,-0.16423016060556073,-0.5196021769168921,-0.5064043326748253,-0.5002002299827262,0.7371610208397091,0.01319784424206677,0.01940194693416597,1.2567631977566012,-0.03326481652064406,0.0,1.4943257846413136,499.80404471731805,0.2880505547211802,0.42345867056408126,27.42958089420993,-0.726023786591474,32.61452122825526,1000,0.5,2000.0,498.4585746799153,0.0,0.1633981249526073,-0.9149251547976669,-0.9151041101262671,-0.9315340937346526,0.7655123527779102,-0.00017895532860029428,-0.016608938936985618,1.680437507575577,-0.7425210945654905,354.52864789147424,1.9006433242655918,498.25969536334577,-0.0039058031545274132,-0.3624996617917134,36.676516812386666,-16.205950703678973,41.4826356365664
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,4,1,5,0,4,False,False,3333,1.6666666666666667,1999.8,500.0397957508404,0.031512605042016806,-0.1503249072259223,-0.5114438018308515,-0.5046284427121495,-0.5000400690239692,0.7346117834394879,0.0068153591187020135,0.011403732806882227,1.2460555852703392,-0.005194387826065072,75.45258330566286,1.4870080779917525,500.0397957508404,0.14874913953816585,0.24889303894377088,27.195881082343977,-0.1133705071291763,32.45480806442095,1000,0.5,2000.0,498.22934315863483,0.0,0.0294061915727184,-0.9095940725551264,-0.921488083114069,-0.9567520499135559,0.7636407806171785,-0.011894010558942736,-0.047157977358429526,1.673234853172305,-2.0951660811347077,288.97797272153423,1.8928059496744902,498.0822894052781,-0.25959363336345215,-1.0292500266314142,36.519314730116704,-45.72820688247069,41.3115804204934
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,5,1,6,0,5,False,False,3333,1.6666666666666667,1999.8,499.86238979276936,0.03691476590636254,-0.13165539490238132,-0.5067030096410975,-0.5062464494001321,-0.4994438497618742,0.7188109356604462,0.00045656024096540904,0.007259159879223265,1.2255139453015436,-0.011881251078498578,0.2796437636541757,1.4759964294461896,499.86238979276936,0.009964690313175498,0.15843534683907948,26.74754795464768,-0.2593151503511903,32.214472490385766,1000,0.5,2000.0,498.43523209063346,0.0,0.018669512323469917,-0.92015849964249,-0.9238071019984568,-0.9452296216783052,0.7600671304751283,-0.0036486023559668124,-0.025071122035815185,1.6802256301176182,-1.6801395119677855,307.5829509922326,1.8963034990268994,498.18779836472703,-0.07963284861654515,-0.5471916835387692,36.6718924647903,-36.67001288655192,41.387916450275824
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,6,1,7,0,6,False,False,3293,1.6466646664666469,1999.7999999999997,493.65059397138316,0.031591737545565005,-0.19141379118605073,-0.5679657972487594,-0.5053989451304066,-0.5005387733727487,0.7269139510652052,0.06256685211835278,0.06742702387601074,1.2948797483139645,-0.1377146298241433,0.0,1.540851778370056,493.65059397138316,1.3655575963235698,1.4716336451961056,28.261496571552932,-3.0057011422840043,33.629977848041804,1000,0.5,2000.0,498.2802341064526,0.001001001001001001,-0.028004268483584838,-0.9087572753472383,-0.9165435035554172,-0.9239755783117315,0.7510304926508112,-0.007786228208179036,-0.015218302964493224,1.6597877679980495,-0.0923860582701913,364.0192682663938,1.8889242810023466,498.0057307274509,-0.1699389167969486,-0.3321482304560658,36.225824348446565,-2.0163789513752053,41.226860765241604
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,7,1,8,0,7,False,False,3333,1.6666666666666667,1999.8,499.8563261904751,0.03721488595438175,-0.18487148345110427,-0.5162146627875107,-0.5008740184315141,-0.498956308567956,0.726587822304804,0.01534064435599658,0.01725835421955474,1.2428024850923147,-0.015033421207639619,0.0,1.4888183668240043,499.8563261904751,0.3348184018144742,0.3766735245042463,27.1248802966356,-0.32811307959030833,32.49431866121021,1000,0.5,2000.0,498.4081624375382,0.001001001001001001,-0.01307321772674186,-0.909635193234692,-0.9101159041574745,-0.9222608604353348,0.762906498659537,-0.00048071092278240135,-0.012625667200642787,1.6725416918942289,-0.07306783777853854,355.5235003842526,1.891155248903661,498.4081624375382,-0.01049179285861287,-0.2755624611236237,36.50418608584731,-1.5947476586592337,41.27555292509378
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,8,2,1,1,7,False,False,3333,1.6666666666666667,1999.8,499.85071849812846,0.035414165666266505,-0.12185333104480378,-0.49496152882592936,-0.5036558632738334,-0.497801013814649,0.9944041857802559,-0.008694334447904017,-0.0028394849887196094,1.4893657146061852,-0.020145906963286553,127.87209459531749,1.7264683233333091,499.85071849812846,-0.18975885869812553,-0.061973395891135534,32.506264841919034,-0.4396960268434891,37.68116588765161,1000,0.5,2000.0,498.3063805419061,0.0,0.14566322802079412,-0.9155783245045167,-0.9162920989624209,-0.9294179500331152,1.002820690050338,-0.0007137744579042149,-0.013839625528598465,1.9183990145548546,-0.07547491320810984,343.04641910697165,2.1519742248660108,498.1532517885052,-0.015578538795736046,-0.3020578010717537,41.87016380733974,-1.6472834667826335,46.96807735027974
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,9,2,2,1,6,False,False,3226,1.6131613161316132,1999.8,483.60878986846745,0.03658914728682171,-0.18674071423447458,-0.5392469878240798,-0.5035355715198819,-0.49634430553692754,0.7831451343404452,0.03571141630419783,0.042902682287152216,1.322392122164525,-0.1027964760925083,-0.0029634146563517136,1.5823872912269974,483.60878986846745,0.7794222365130972,0.9363757599480106,28.86196998251277,-2.2435923184673503,34.53651434746007,1000,0.5,2000.0,498.25783753031567,0.001001001001001001,-0.06022570398118887,-0.9085640810169219,-0.914553344427463,-0.9484396655624685,0.8103770554782971,-0.005989263410541179,-0.03987558454554663,1.718941136495219,-1.111938200059059,334.1216171693455,1.9566133080720456,498.25783753031567,-0.13071912473998767,-0.8703076076292062,37.51688069800746,-24.268691876342736,42.70421278109707
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,10,2,3,1,5,False,False,3255,1.6276627662766276,1999.8,487.9201478718887,0.035955746773202214,-0.1549979841842628,-0.5396880520264588,-0.5043272627963569,-0.4980816945738693,0.7810114505248796,0.03536078923010183,0.04160635745258945,1.3206995025513384,-0.11153209808327913,0.0,1.569799780101266,487.9201478718887,0.7717695986018468,0.9080827235364691,28.825027584226515,-2.4342523015769877,34.261784664655586,1000,0.5,2000.0,498.3007842473093,0.0,0.017278986987548706,-0.9137134713727199,-0.9279389182267266,-0.9527926980314634,0.8250377596917954,-0.01422544685400673,-0.03907922665874347,1.7387512310645152,-1.7745471691929628,301.10445924969065,1.9522653955253473,498.28350526032176,-0.31047857379559574,-0.852926637916056,37.94924742586871,-38.73051439989459,42.60931708464964
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,11,2,4,1,4,False,False,3250,1.6251625162516252,1999.8,487.07467427319796,0.0332409972299169,-0.14892298414008565,-0.5510261741832455,-0.5092288917412382,-0.5027966257329672,0.7681642222326889,0.04179728244200731,0.04822954845027827,1.3191903964159344,-0.11243897787773915,0.0,1.566415002530027,487.07467427319796,0.9122497714348415,1.0526376831129454,28.79209047332694,-2.454045475603622,34.18790994397238,1000,0.5,2000.0,498.2825706449301,0.0,0.08637213943131883,-0.9045443552113417,-0.9223806960962626,-1.1058838339161208,0.8093851087728029,-0.01783634088492092,-0.20133947870477908,1.7139294639841447,-2.8176550583842204,250.56867667844975,1.9249004314962648,498.0841586360615,-0.3892884164916442,-4.394350127525278,37.40749805790216,-61.49694508392031,42.01206097797597
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,12,2,5,1,3,False,False,3284,1.6421642164216423,1999.7999999999997,492.41997904733927,0.03777033201340237,-0.14191336870760551,-0.5359672340147176,-0.5011881858742626,-0.497605539019214,0.7792665415151565,0.034779048140454905,0.0383616949955036,1.3152337755298742,-0.11585218895553029,0.0,1.561261852187838,492.41997904733927,0.7590727641413532,0.8372660959490985,28.70573494282156,-2.5285407739497288,34.0754394686884,1000,0.5,2000.0,498.27696295258346,0.0,0.010736679249248482,-0.9063644389193832,-0.9312371271172193,-1.6289511591287233,0.8214905351345707,-0.024872688197836057,-0.7225867202093401,1.727854974053954,-3.275219560566793,230.0365442668966,1.9324302380881866,498.2662262733342,-0.5428607506942102,-15.770871497863947,37.71143033856952,-71.48355397678073,42.1764033452569
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,13,2,6,1,2,False,False,3270,1.6351635163516351,1999.8,490.18457279367107,0.03242581829305598,-0.14940168958409572,-0.5438722716745211,-0.5026807753238869,-0.49768801398696694,0.7751241350293604,0.04119149635063424,0.04618425768755419,1.3189964067038815,-0.11069535649649154,0.0,1.5656087357441777,490.18457279367107,0.8990281409577824,1.0079980337912076,28.787856536091272,-2.415989934343996,34.17031270682838,1000,0.5,2000.0,498.36894278436137,0.0,0.0513582555119001,-0.9053522183227738,-0.9163534963141569,-0.9432380970523347,0.8284186660344429,-0.011001277991383118,-0.03788587872956095,1.7337708843572166,-0.9219623513477344,346.1295101225729,1.9356231951702905,498.31758452884947,-0.24010923071505863,-0.826881131796144,37.840548489479644,-20.122359520752326,42.246091473244455
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,14,2,7,1,1,False,False,3333,1.6666666666666667,1999.8,499.9856450469034,0.036614645858343335,-0.15172683031508338,-0.5106773986876977,-0.5019089074076137,-0.5001250469412427,0.7871611029406896,0.008768491280084001,0.010552351746454969,1.2978385016283873,-0.010188745488568185,0.18206763727611638,1.53338758242823,499.9856450469034,0.19137737428703694,0.23031115676383887,28.326073067370796,-0.22237524068820114,33.46706747100178,1000,0.5,2000.0,498.2326257102505,0.001001001001001001,-0.08216637017045514,-0.9134774487950539,-0.9216386716814379,-0.9351285906651527,0.8253059034549733,-0.00816122288638399,-0.021651141870098922,1.7387833522500271,-0.9618471634338466,343.01233983844395,1.941403434485326,498.2326257102505,-0.17812339170764144,-0.47254864594858376,37.949948489249614,-20.992868524770962,42.372248526667626
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,15,2,8,1,0,False,False,3333,1.6666666666666667,1999.8,499.773225204913,0.03571428571428571,-0.18393686805944753,-0.5107090693422962,-0.5045025693807674,-0.5021629317544414,0.7690815587940343,0.0062064999615287775,0.00854613758785483,1.2797906281363303,-0.008935713337543505,76.96611314723006,1.5231717272153007,499.773225204913,0.13546043762942472,0.18652437684168408,27.932167829850687,-0.19502709203861454,33.24410054495973,1000,0.5,2000.0,498.3866776812966,0.0,0.06443147323864196,-0.9102549902812693,-0.9152171127350042,-0.9392441182541547,0.8144564682867742,-0.004962122453734896,-0.028989127972885387,1.7247114585680436,-0.6356292479707848,359.19715434951496,1.9278432326790775,498.32224620805795,-0.10830118155485421,-0.632704420533854,37.642821301905414,-13.87297456439135,42.07628930933038
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,16,3,1,2,0,False,False,3333,1.6666666666666667,1999.8,499.8507298958783,0.03571428571428571,-0.20411088320750537,-0.47004976680502447,-0.5044518790908687,-0.4963285842328843,0.9857108775416552,-0.03440211228584428,-0.026278817427859813,1.4557606443466797,-0.044623212568546344,93.33300669332368,1.6994022615359559,499.8507298958783,-0.7508459219371683,-0.5735503313021552,31.772814821434558,-0.9739273246490466,37.090433494402475,1000,0.5,2000.0,498.26857420956156,0.001001001001001001,-0.01634437159253821,-0.9158758640192846,-0.9185660091343406,-0.9682707209434709,1.0342699726689577,-0.0026901451150559974,-0.05239485692418633,1.9501458366882423,-1.2400286107536906,317.6226123184018,2.153983409191375,497.86054620487755,-0.05871396710399462,-1.1435479404616227,42.56305649181386,-27.06433889098537,47.01192895580283
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,17,3,2,2,1,False,False,3134,1.5671567156715673,1999.7999999999997,469.6694458231423,0.034790935205872967,-0.17184385671714608,-0.5648119167707794,-0.5072005793194276,-0.498628244193259,0.7275409232337411,0.05761133745135172,0.06618367257752034,1.2923528400045203,-0.13926294605431222,0.0,1.5438126925642315,469.6694458231423,1.2574006335213581,1.4444967867308496,28.20634534178278,-3.0394940360933136,33.6946015063053,1000,0.5,2000.0,498.3806026812524,0.0,0.10317242097141843,-0.9060192877426269,-0.9175097060345663,-1.2610542061211092,0.7719928061265594,-0.011490418291939475,-0.35503491837848233,1.6780120938691863,-3.1454922320100254,240.59205630018323,1.897531017779146,498.09349339222155,-0.25078499960030187,-7.748841652361833,36.6235807608058,-68.65218028666193,41.41470775429715
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,18,3,3,2,2,False,False,3278,1.6391639163916394,1999.7999999999997,491.38000286757114,0.03875495880378395,-0.15733452265831716,-0.5591207602102306,-0.5015216093419883,-0.4951632999299358,0.7508846819359714,0.0575991508682423,0.06395746028029481,1.310005442146202,-0.1314314728619691,0.0,1.5464352886338413,491.38000286757114,1.2571346543235105,1.3959084206779324,28.59162355433936,-2.8685676214484004,33.75184117657302,1000,0.5,2000.0,498.2363527740673,0.001001001001001001,-0.0438813323852969,-0.898830527490248,-0.912124971678528,-0.95177694271392,0.7892046833545748,-0.013294444188279964,-0.05294641522367194,1.6880352108448229,-2.016480217418497,292.04845782710635,1.89082547696118,498.192471441682,-0.29015890420480683,-1.1555860181365734,36.842341063769894,-44.01084257081093,41.268355462446024
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,19,3,4,2,3,False,False,3312,1.656165616561656,1999.8000000000002,496.41846884973125,0.03956508607671398,-0.22549305971375588,-0.5514743022653822,-0.49735014917437004,-0.4932905541639846,0.7467389687757532,0.05412415309101215,0.05818374810139759,1.2982132710411354,-0.1415334299664438,0.0,1.5358184636887953,496.41846884973125,1.1812908256628032,1.2698938257616845,28.334252625733104,-3.0890486556493175,33.52012285510272,1000,0.5,2000.0,498.23027777402655,0.0,0.042946716993640166,-0.9193287663143594,-0.9315358068645465,-0.9728774356895257,0.7785035618507359,-0.01220704055018701,-0.053548669375166225,1.6978323281650953,-1.644733383197649,310.06287314814705,1.9108140707660528,497.99358072736595,-0.26642569327933424,-1.1687305619907973,37.05616879404253,-35.897253726365754,41.704618038968775
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,20,3,5,2,4,False,False,3333,1.6666666666666667,1999.8,499.8852764721002,0.032713085234093636,-0.11110525404905047,-0.5099068962694406,-0.4994547904323335,-0.49389872918162214,0.7161409504132497,0.01045210583710715,0.016008167087818465,1.2260478466826903,-0.03097518504468111,0.0,1.477118690827937,499.8852764721002,0.2281232320341221,0.3493874700398301,26.759200659906583,-0.6760512604226913,32.23896649165032,1000,0.5,2000.0,498.29330732417935,0.0,0.004673076954986755,-0.926907330362939,-0.924046091961832,-0.9776861189944935,0.763106756869611,0.00286123840110708,-0.050778788631554495,1.6900140872325502,-2.1700643648323026,284.5050744261973,1.9011570629978238,498.28863424722437,0.062448176650050466,-1.1082763188526823,36.88553118109168,-47.36290507795249,41.493848280395724
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,21,3,6,2,5,False,False,3333,1.6666666666666667,1999.8,499.8600646520384,0.03361344537815126,-0.15826913805341292,-0.5069424529164414,-0.503335207629717,-0.4979365679985651,0.7336067379648369,0.003607245286724403,0.009005884917876239,1.2405491908812782,-0.01781151162567829,0.0,1.4785599058481271,499.8600646520384,0.07873020675182706,0.19655862720979644,27.0757008522101,-0.38874650360291957,32.270421839843856,1000,0.5,2000.0,498.3119882342493,0.001001001001001001,-0.03921965317681497,-0.9148157981520646,-0.9135674381734782,-0.9438212147642179,0.7548153305491747,0.0012483599785863553,-0.02900541661215328,1.6696311287012393,-1.386361123823164,320.114661678898,1.8914658871875858,498.1009703153481,0.027246175794177176,-0.6330599294708222,36.4406613671952,-30.2581303004228,41.28233278461939
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,22,3,7,2,6,False,False,3333,1.6666666666666667,1999.8,499.84886066509836,0.0351140456182473,-0.14659784340906867,-0.5026698402155377,-0.49666280586340145,-0.4899465524214882,0.7422320410649677,0.006007034352136287,0.01272328779404952,1.2449018812805053,-0.009761119344058655,79.7401542076078,1.4850615508360492,499.84886066509836,0.13110698577929836,0.2776930868203107,27.170700828041802,-0.2130420537009936,32.412323987726595,1000,0.5,2000.0,498.21674864635213,0.0,0.10084728024384049,-0.9044306684630691,-0.9076776197284385,-0.9277773889888985,0.7788446137523888,-0.0032469512653694466,-0.023346720525829423,1.6832752822154577,-0.9517697129862316,341.94091727008845,1.8936873967207677,498.1159013661083,-0.07086658214689175,-0.5095556270432537,36.738452878928946,-20.77292236247589,41.33081851013749
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,23,3,8,2,7,False,False,3333,1.6666666666666667,1999.8,499.78073632128917,0.0351140456182473,-0.12325525413064042,-0.5047027135675856,-0.4999696693971248,-0.4951628104642518,0.74204237867453,0.004733044170460776,0.009539903103333747,1.2467450922421155,-0.008289835556963276,58.934943135641944,1.4763035357902357,499.78073632128917,0.10330141603547023,0.20821388179008118,27.21092996927289,-0.18093043734517464,32.22117526328855,1000,0.5,2000.0,498.28303795262764,0.0,0.006998217685975305,-0.8985913122614161,-0.9101613521586552,-0.9444714254285235,0.7581556891095913,-0.011570039897239148,-0.045880113167107384,1.6567470013710075,-0.7684923439941705,351.6504997947334,1.8752903812379969,498.14812280160254,-0.25252278701116243,-1.001359904394979,36.15945786482757,-16.77278818618906,40.9292930475066
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,24,4,1,3,7,False,False,3333,1.6666666666666667,1999.8,499.8311143704133,0.03631452581032413,-0.17280126760852,-0.4412269542656612,-0.49717871381855117,-0.4893751679807458,0.9815984202373984,-0.05595175955288992,-0.0481482137150846,1.4228253745030597,-0.07002364767276376,40.54607757750117,1.6726414844916082,499.8311143704133,-1.2211793896964598,-1.0508625056551026,31.053983580942447,-1.5283064556444121,36.50636411678214,1000,0.5,2000.0,498.3745390789581,0.0,0.014007833114987989,-0.8942568433346977,-0.9223628111314117,-0.9334780039175794,1.0147999010109559,-0.028105967796713982,-0.039221160582881665,1.9090567443456536,-0.7609954595316076,340.6440016420226,2.1346501431920495,498.1644557754486,-0.6134289408427867,-0.8560244275877547,41.666263377333294,-16.609164363349972,46.589969286213204
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,25,4,2,3,6,False,False,3111,1.5556555655565556,1999.8000000000002,466.2831177041382,0.03376205787781351,-0.1316439971558907,-0.5288167466415611,-0.49138890767423754,-0.4883964368487196,0.793646225680722,0.037427838967323546,0.0404203097928415,1.322462972322283,-0.11135467789705145,0.0,1.5633206950316878,466.2831177041382,0.8168841500787586,0.8821965500031276,28.863516328027227,-2.4303800037892382,34.120374899988946,1000,0.5,2000.0,498.33718865656465,0.0,0.07516815248789044,-0.900955214592815,-0.9056114793962093,-0.9197311043255475,0.8189997388245963,-0.004656264803394261,-0.018775889732732476,1.7199549534174112,-0.31802456582905547,366.08881448139346,1.9415090311445375,498.26202050407676,-0.10162566211164703,-0.409794611430446,37.5390078364603,-6.941069383894798,42.374553234596036
2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1.0,26,4,3,3,5,False,False,3288,1.6441644164416442,1999.8,492.9275321934237,0.03163979312442957,-0.1307207795141032,-0.5314223727134225,-0.4973732736468837,-0.48988298862788954,0.8012098693691047,0.0340490990665388,0.04153938408553298,1.3326322420825272,-0.11100842542250611,0.0,1.5752791815702767,492.9275321934237,0.7431412050319074,0.9066209912127409,29.085466499723523,-2.4228228440336728,34.38137575875699,1000,0.5,2000.0,498.24849137640575,0.0,0.10643217709070996,-0.9135787125705402,-0.9287707039734638,-0.9406345261801351,0.8287321521187109,-0.015191991402923544,-0.02705581360959486,1.7423108646892511,-0.9667947048160973,336.6104067737258,1.9699845205031719,498.0225424067443,-0.33157396546500234,-0.5905087206466538,38.02693848066546,-21.10085146603957,42.99604719643319
