branch,approach_speed_um_per_s,scanner_travel_bin_center_nm,contributing_curves,delta_V_q25,delta_V_median,delta_V_q75,delta_nN_prior_D3_scale_q25,delta_nN_prior_D3_scale_median,delta_nN_prior_D3_scale_q75
retract_far_to_contact,0.3,397.5,512,-0.08253531873276264,-0.04395021532991239,0.007506832296379232,-1.8013808853178777,-0.9592387721582972,0.16384094004372696
retract_far_to_contact,0.3,402.5,512,0.015597887078749359,0.04603070590605868,0.08100587613250516,0.3404328724528488,1.004646677688881,1.7679999193557139
retract_far_to_contact,0.3,407.5,512,0.11160748553230687,0.13772634084684385,0.16783696193502629,2.43589767608764,3.0059567421019273,3.6631383960424024
retract_far_to_contact,0.3,412.5,512,0.20478551805132172,0.23008192987820653,0.2621870054338262,4.46956192175139,5.021670684784383,5.722382456611859
retract_far_to_contact,0.3,417.5,512,0.3002300568785222,0.32668295931237384,0.3593929372791331,6.552693973473269,7.130043810332911,7.843957925807203
retract_far_to_contact,0.3,422.5,512,0.39448367355178376,0.42473505843520376,0.4530544659475354,8.609833463017573,9.270087367892302,9.888174753504973
retract_far_to_contact,0.3,427.5,512,0.4921131885828605,0.5221358080516967,0.5521263626513845,10.74065387929622,11.395914847190994,12.050475980841947
retract_far_to_contact,0.3,432.5,512,0.590862259029148,0.6216786152404282,0.6499131901456119,12.895909237560668,13.568493967182745,14.184729832266818
retract_far_to_contact,0.3,437.5,512,0.6897404733275241,0.7207588286893223,0.7494820259235642,15.05398323480514,15.730976712272144,16.357877041215076
retract_far_to_contact,0.3,442.5,512,0.7872389881522843,0.8180915745578728,0.8469051616424618,17.181944496103174,17.855319970590603,18.484193110096843
retract_far_to_contact,0.3,447.5,512,0.8865411589930674,0.9168219034743621,0.9468384908348539,19.349271589154668,20.01016628416899,20.66529559782366
retract_far_to_contact,0.3,452.5,512,0.9850655945867428,1.0167053106433053,1.0470388812647562,21.49962416233408,22.1901791949707,22.852226850930514
retract_far_to_contact,0.3,457.5,512,1.0835921917554352,1.1172312332973064,1.1459712350565228,23.650023913133666,24.38421537642884,25.011482473811522
retract_far_to_contact,0.3,462.5,512,1.1824018648669856,1.215915317440351,1.2462570914788549,25.80660195948462,26.538052371182168,27.20027907144569
retract_far_to_contact,0.3,467.5,512,1.2824432366564815,1.3164844729852074,1.3449198449298754,27.990062539143608,28.733032135392513,29.35365051155559
retract_far_to_contact,0.3,472.5,512,1.3830532264322362,1.417562130535688,1.4457093914373786,30.185933533970566,30.939110248856743,31.553440435507294
retract_far_to_contact,0.3,477.5,512,1.4829925369787178,1.517834262451483,1.5445555728487395,32.36716656819663,33.12760730122815,33.710815296536424
retract_far_to_contact,0.3,482.5,512,1.5809004231028188,1.6177110006504816,1.645077168876389,34.50406259396826,35.3074746579184,35.90475704688159
retract_far_to_contact,0.3,487.5,512,1.6790548991184082,1.7199370086598775,1.744696867369652,36.64634058619813,37.53861618178798,38.079014363896825
approach,0.9,2.5,512,-0.05259224647600451,-0.043586421350811325,-0.019574460644069924,-1.1478560811590377,-0.9512987589589993,-0.42722388167912473
approach,0.9,7.5,512,0.016061851878712684,0.04077514738424187,0.051944327401037604,0.35055917153240274,0.8899410848804992,1.1337148740394858
approach,0.9,12.5,512,0.03559742363987271,0.09042114555973316,0.10793305829939934,0.7769342809355995,1.9734935993552047,2.355701184652469
approach,0.9,17.5,512,0.04555146338032816,0.1202504705802718,0.14113226695100303,0.9941869334419646,2.6245358045463596,3.080293041701169
approach,0.9,22.5,512,0.05215025201072041,0.1377526190357532,0.16135650232900361,1.1382092972923994,3.006530278715451,3.5216986313258953
approach,0.9,27.5,512,0.0541517154320782,0.14826056567666096,0.17455505295904608,1.1818923896370306,3.235872268466047,3.8097646033716415
approach,0.9,32.5,512,0.05787551821112237,0.1545189990596835,0.18212218826200977,1.263166530815103,3.3724661829418014,3.9749216912785656
approach,0.9,37.5,512,0.06031834410301026,0.16027526846147871,0.18691833457093548,1.3164826133767333,3.4981000791978776,4.079600347843287
approach,0.9,42.5,512,0.06155867656627373,0.16016164289641632,0.19198400404633034,1.3435535840238138,3.4956201357732986,4.190161502806056
approach,0.9,47.5,512,0.063035088618831,0.16073960314175983,0.19304723823048475,1.3757771277280666,3.5082344511284793,4.213367201473723
approach,0.9,52.5,512,0.06390406263333151,0.1633968108316546,0.19325321637547696,1.3947429862670944,3.5662295399509336,4.217862793165609
approach,0.9,57.5,512,0.06075207188223947,0.1634761960472774,0.19591120067498663,1.325948972057247,3.5679621680208964,4.275874831940364
approach,0.9,62.5,512,0.06504502452431538,0.16327862711741029,0.19429457964766927,1.4196451369203107,3.563650112294212,4.240591146578446
approach,0.9,67.5,512,0.06538049623906525,0.1649231567271443,0.1950053602998414,1.4269670003818418,3.599542918547327,4.2561043438391515
approach,0.9,72.5,512,0.0654928654625209,0.16523929454737651,0.196638611340931,1.429419523426993,3.6064428086214937,4.291750988833284
approach,0.9,77.5,512,0.06689952170247154,0.16343908286799957,0.19692533255166045,1.460120606330237,3.5671521514998368,4.298008844456227
approach,0.9,82.5,512,0.06517628823559514,0.16641667783020114,0.19699654494183533,1.422510043048569,3.6321398771363715,4.299563095901893
approach,0.9,87.5,512,0.06604851886552734,0.16604256474643844,0.1969249223460445,1.441546979095742,3.623974643532325,4.297999891482313
approach,0.9,92.5,512,0.06586057933867634,0.16650480946387028,0.19911773973455743,1.4374450906380107,3.6340634008195773,4.345859394411595
approach,0.9,97.5,512,0.066949654390838,0.16663973651987873,0.1978763761951446,1.4612147811385434,3.6370082615572312,4.318765919933484
approach,0.9,102.5,512,0.06513041542825954,0.16643537208206366,0.19814428843549192,1.421508842598156,3.632547889954248,4.324613258940764
approach,0.9,107.5,512,0.06382537546251954,0.1666293659656991,0.19886452189368642,1.3930255934273166,3.6367819182371086,4.340332769139287
approach,0.9,112.5,512,0.06681858882972856,0.167823068479397,0.19778753469718088,1.4583541997519198,3.662835163368368,4.31682690305305
approach,0.9,117.5,512,0.06932337523699461,0.16847016992418723,0.19918403730524353,1.5130226062611687,3.676958525238224,4.347306377090169
approach,0.9,122.5,512,0.06600323772764792,0.1693640649727462,0.19948582210050364,1.4405586921721094,3.6964682997042093,4.353893004124608
approach,0.9,127.5,512,0.06640866062411986,0.168454949210048,0.20001261788606722,1.4494072804781586,3.67662632438249,4.365390625665912
approach,0.9,132.5,512,0.0664821812899635,0.16761903081554708,0.20192259919771724,1.4510119113702424,3.65838192379545,4.407077068257366
approach,0.9,137.5,512,0.06576202987289223,0.16799754074730064,0.20055472059847562,1.4352941917665036,3.6666431211402077,4.377222329704923
approach,0.9,142.5,512,0.06914761255956031,0.1701463340348044,0.20186960758478734,1.5091864845578336,3.713541772699811,4.40592049577325
approach,0.9,147.5,512,0.06894873722909634,0.17117802618815525,0.20158440413483625,1.5048459158854202,3.7360590483717706,4.3996957661537754
approach,0.9,152.5,512,0.06969110440895268,0.170441885095231,0.20173520128133185,1.5210485073118918,3.7199923448798464,4.402987000760104
approach,0.9,157.5,512,0.06955483132231323,0.17052923525243877,0.20382324242186467,1.5180742686801805,3.7218988123890235,4.448559701708796
approach,0.9,162.5,512,0.0708382423278781,0.17089120624997234,0.2035107519552949,1.5460854533333444,3.729799037965272,4.44173941722979
approach,0.9,167.5,512,0.07128795839243268,0.1715525425248962,0.2039863735473859,1.5559007655529777,3.744233083204408,4.452120132513769
approach,0.9,172.5,512,0.07072509093269731,0.17279662802191273,0.2041755263094906,1.5436158589396318,3.771385965975516,4.456248500529935
approach,0.9,177.5,512,0.07112990408285551,0.17384642484346136,0.20472658262854446,1.552451139181069,3.794298386462171,4.468275622192739
approach,0.9,182.5,512,0.07358801326262063,0.17440515409332297,0.203092213603336,1.6061007883063176,3.80649297426073,4.43260457655107
approach,0.9,187.5,512,0.07205247319922597,0.17325521982357223,0.20416205348843317,1.5725867416980392,3.7813949962713544,4.455954448447787
approach,0.9,192.5,512,0.07174702436397351,0.17358837631001572,0.20679810847382535,1.5659201448796765,3.788666328541145,4.5134878673070205
approach,0.9,197.5,512,0.07379652703452955,0.17400057038020417,0.2066387672310364,1.6106517215166012,3.7976627016148714,4.510010152876279
approach,0.9,202.5,512,0.07426496307570571,0.177325943225631,0.2083087671331958,1.6208756080117988,3.870240879930298,4.546458862936673
approach,0.9,207.5,512,0.07515413102598988,0.1772013922859122,0.20826160808791216,1.6402822108343473,3.8675224839090228,4.545429589601958
approach,0.9,212.5,512,0.07675823800096893,0.1761005060930692,0.2087345716866652,1.675292769793821,3.843495008457952,4.555752292649892
approach,0.9,217.5,512,0.07482508354834241,0.17735311413320273,0.20924422504906892,1.633100560048998,3.8708339006429813,4.566875770928865
approach,0.9,222.5,512,0.07567385111231192,0.17600419815763335,0.21120217191195895,1.6516254011629339,3.841393032277787,4.609609089312213
approach,0.9,227.5,512,0.07648224331946202,0.17774670711687185,0.21089092318645686,1.6692690268514123,3.8794242942861255,4.602815906547457
approach,0.9,232.5,512,0.07702024675676684,0.18053964697820418,0.21082069459449632,1.681011261849428,3.9403818159543524,4.60128312706465
approach,0.9,237.5,512,0.07721633894641719,0.18045575784397216,0.21258453841734143,1.685291086870035,3.938550887265742,4.639780034763608
approach,0.9,242.5,512,0.07978422749214809,0.18068135285583042,0.2131697447015466,1.7413367339085333,3.943474628379535,4.652552499091859
approach,0.9,247.5,512,0.08036160788751931,0.18246326102157548,0.21421845899742753,1.7539383937039794,3.9823658007703293,4.675441292832104
approach,0.9,252.5,512,0.08128227545751802,0.18287946259205157,0.21439427521017101,1.7740324938757817,3.9914496398468153,4.679278582974407
approach,0.9,257.5,512,0.08176074832627098,0.1837624155796238,0.21561596487108983,1.784475439915713,4.010720597527331,4.705942663718982
approach,0.9,262.5,512,0.08047989102448064,0.18518788704733025,0.21686522452097617,1.7565199913187834,4.041832333617024,4.733208475357641
approach,0.9,267.5,512,0.08211811320142329,0.18303404336390544,0.21752310394450644,1.7922751342171035,3.9948234542565815,4.747567072823394
approach,0.9,272.5,512,0.08185132589783259,0.18552704505051282,0.21794185574243838,1.7864523476026863,4.04923465244751,4.756706572083456
approach,0.9,277.5,512,0.08557371798671656,0.18695331050942834,0.21914247056839511,1.867695699655222,4.080363717852811,4.782910682412398
approach,0.9,282.5,512,0.08648548687590639,0.18713320444409892,0.2197693092462902,1.8875955809912603,4.084290006625614,4.796591797720067
approach,0.9,287.5,512,0.0836913928767396,0.1884402752752692,0.2209178189206057,1.8266128695998218,4.112817580604584,4.821658683093266
approach,0.9,292.5,512,0.08612977186164636,0.1903160231901174,0.22283107144822606,1.879831895854436,4.153756859586748,4.863416521858034
approach,0.9,297.5,512,0.09038893259940524,0.19014307076878365,0.2245071889761715,1.9727905329360624,4.149982073341978,4.899998752625971
approach,0.9,302.5,512,0.09065424872488892,0.19305735084181108,0.22580383571785323,1.9785812102406524,4.213587915042455,4.9282988148458555
approach,0.9,307.5,512,0.09181276672096719,0.1939348473994288,0.22665108830209912,2.0038665330027703,4.232739782995408,4.946790590654445
approach,0.9,312.5,512,0.09191964961812685,0.19552085248726525,0.228932330725586,2.0061993138154812,4.267355257838318,4.996580020919458
approach,0.9,317.5,512,0.09246041255727817,0.19913253077569582,0.23097670930226277,2.018001776531226,4.346182217406523,5.041199761255143
approach,0.9,322.5,512,0.09484373916748305,0.1991094396758424,0.23302125752329578,2.070019252988711,4.345678240847935,5.085823204176647
approach,0.9,327.5,512,0.09722753438545934,0.20055424503806674,0.23633902835481804,2.1220469570808027,4.377211950324997,5.158235464158591
approach,0.9,332.5,512,0.0983256861059513,0.2031410600537546,0.23813419241932887,2.1460147510973044,4.433670678475079,5.197415954177535
approach,0.9,337.5,512,0.10187988346338156,0.2060867952496162,0.24022549990898592,2.223587156227918,4.497963046354756,5.243059945077819
approach,0.9,342.5,512,0.10126705991227353,0.207259841477133,0.24331201211009643,2.210211929137404,4.523565456138681,5.31042485220786
approach,0.9,347.5,512,0.1055841236061324,0.20846917491058592,0.2471870187649331,2.304434331597579,4.549959855099585,5.394999105093509
approach,0.9,352.5,512,0.10729691421139838,0.2126398355248852,0.25322086387801546,2.3418169734077865,4.6409869259960175,5.5266912511778825
approach,0.9,357.5,512,0.11195478855038697,0.21691159444189684,0.2573528448837954,2.443477764561138,4.7342205255984675,5.616874117332538
approach,0.9,362.5,512,0.11472376127953379,0.22022059938798763,0.2621726294651502,2.50391218976039,4.806441465080272,5.722068692812573
approach,0.9,367.5,512,0.11824893346095605,0.22538713911958302,0.26850673257428526,2.5808511037013337,4.919204171502545,5.860314142658993
approach,0.9,372.5,512,0.12248122990245934,0.22917668117251744,0.2754846554832834,2.6732234120389102,5.001913110209951,6.012611330583964
approach,0.9,377.5,512,0.12695351818241007,0.23323018150082067,0.28355960100443484,2.7708336805255387,5.090383090360845,6.188851669085393
approach,0.9,382.5,512,0.13066598329539025,0.2407042362827024,0.29182466292325593,2.8518603706093963,5.253508642265402,6.369241407504408
approach,0.9,387.5,512,0.13863836559309578,0.24659554815428936,0.3030034952867716,3.025862207665762,5.38208991823145,6.613225864691903
approach,0.9,392.5,512,0.1460568493335141,0.2504505631950955,0.31375633468034025,3.1877748895722817,5.466227842622412,6.847912779867995
approach,0.9,397.5,512,0.15256265617027767,0.2600330720613768,0.3268936367450904,3.3297678722039,5.675371619736779,7.134641966686948
approach,0.9,402.5,512,0.1626470481312292,0.2717215876836377,0.3443859659905504,3.5498655370270007,5.9304802077081264,7.516422130939834
approach,0.9,407.5,512,0.17350837926228796,0.28264431199484974,0.362758234950466,3.7869203468829746,6.168874959093557,7.9174074864513235
approach,0.9,412.5,512,0.19177764767785524,0.2952970152218959,0.38285315613675774,4.185657656168737,6.445027497070651,8.355990719335672
approach,0.9,417.5,512,0.21548211269284753,0.31257095030221527,0.41005889920368077,4.703021262807882,6.8220410828382345,8.949771736772645
approach,0.9,422.5,512,0.23422599248226883,0.33338425206879235,0.44030087925427785,5.112117238782547,7.276303385793175,9.609820375752276
approach,0.9,427.5,512,0.25850212282456086,0.37188075314441127,0.4729606417962836,5.641957770563655,8.116511702111357,10.322638510648947
approach,0.9,432.5,512,0.2840184138999686,0.4112210735918501,0.52494816941078,6.198865524882424,8.975136862398836,11.45729625423763
approach,0.9,437.5,512,0.33002373642157135,0.4537599299177684,0.5941228736178439,7.202958195580533,9.903571911119071,12.96707402961149
approach,0.9,442.5,512,0.3919939632437957,0.5130366576725794,0.6776112717263671,8.555494101061388,11.197320647553305,14.789256421436477
approach,0.9,447.5,512,0.46486915455985744,0.5902581596476462,0.7655147671088269,10.146037139680885,12.882724420498372,16.707800855090365
approach,0.9,452.5,512,0.5481920618176729,0.6732655687278847,0.8555702442583736,11.964607598339112,14.694408949651923,18.67331353070785
approach,0.9,457.5,511,0.6367301522404856,0.7630740923629988,0.9523017997289758,13.897002434380259,16.65453172253091,20.784535462206126
approach,0.9,462.5,510,0.7308923994367678,0.8536686297507595,1.0488995502992713,15.952147732445578,18.631809698435145,22.892837024661482
approach,0.9,467.5,507,0.8267439915539472,0.9457764198269627,1.1430239848809374,18.04416395675117,20.64211528614812,24.947157040626497
approach,0.9,472.5,493,0.9218385304349592,1.0350384800553927,1.2246365891872046,20.11965705798971,22.59031118032304,26.728399151950203
approach,0.9,477.5,477,1.0181323408923522,1.1286310100534187,1.3087947626821181,22.221324952361265,24.63302207228522,28.565199777484402
approach,0.9,482.5,457,1.1124120751485955,1.2239355908960747,1.3790324765031436,24.279034473202188,26.7130994603555,30.098178350152086
approach,0.9,487.5,425,1.2032110186899962,1.314947821890331,1.4416619635427175,26.260773731181324,28.699493839882006,31.465102989719362
retract_far_to_contact,0.9,2.5,512,-0.0012722582796600435,9.278016713953896e-05,0.0013315176953471938,-0.027767769984478944,0.0020249806045205183,0.029061140875061873
retract_far_to_contact,0.9,7.5,512,-0.0015166219366028189,-9.978564474166784e-05,0.001302466794580348,-0.03310114759108114,-0.0021778791894991227,0.0284270882277085
retract_far_to_contact,0.9,12.5,512,-0.0037619984839895176,-0.0003701570329929238,0.002157523714483661,-0.08210778444553923,-0.008078890516657642,0.04708919815860755
retract_far_to_contact,0.9,17.5,512,-0.003912450779662402,-0.0008637386784204615,0.0025743009633495406,-0.08539149248397132,-0.018851594312662617,0.056185601747636704
retract_far_to_contact,0.9,22.5,512,-0.00497701847970046,-0.0013129499814885648,0.0022631766900595707,-0.10862629590412386,-0.02865588982202742,0.049395135224115615
retract_far_to_contact,0.9,27.5,512,-0.005333218788061728,-0.001817466735265394,0.001813907680099841,-0.1164005728643171,-0.03966725865818416,0.03958958022859237
retract_far_to_contact,0.9,32.5,512,-0.005676464246863688,-0.0020795783900988685,0.0014938986312761707,-0.12389210276874545,-0.04538799654452895,0.032605198359950134
retract_far_to_contact,0.9,37.5,512,-0.006267411323899158,-0.002698064169233183,0.00029526044017672004,-0.13678986320816328,-0.05888680502409483,0.006444229225636421
retract_far_to_contact,0.9,42.5,512,-0.0069732118017899886,-0.0032583396856874225,0.0002512314723212977,-0.1521943652957777,-0.07111514098194262,0.0054832716342344085
retract_far_to_contact,0.9,47.5,512,-0.007140971993396361,-0.0034971558331235997,0.0003388298386899219,-0.15585582813516485,-0.07632744099728159,0.007395156451356628
retract_far_to_contact,0.9,52.5,512,-0.007585118300004259,-0.0034428223611452924,0.0007285230879533616,-0.16554957717851118,-0.07514158166630132,0.015900436144205502
retract_far_to_contact,0.9,57.5,512,-0.008347845583681679,-0.004225793639596603,0.0005768499091259038,-0.18219653960166024,-0.09223038093927509,0.012590081627494506
retract_far_to_contact,0.9,62.5,512,-0.008579254391065008,-0.004509605866772348,-0.0002008811663992971,-0.1872471701524945,-0.09842474632010373,-0.004384347197394549
retract_far_to_contact,0.9,67.5,512,-0.008811605976101256,-0.00514945153900849,-0.0008475355565945308,-0.19231837736879936,-0.11238974677344327,-0.01849795184313736
retract_far_to_contact,0.9,72.5,512,-0.009600758149340291,-0.005400736546639029,-0.0015597686147524603,-0.2095420782317315,-0.11787418684664704,-0.03404284870130989
retract_far_to_contact,0.9,77.5,512,-0.009973707361576115,-0.005638928347222516,-0.0023066035595027123,-0.21768190966912182,-0.12307286013219915,-0.05034295167076148
retract_far_to_contact,0.9,82.5,512,-0.010683465976027429,-0.0064122187731399105,-0.002129330073927571,-0.2331728003677092,-0.13995036922085022,-0.04647385570927739
retract_far_to_contact,0.9,87.5,512,-0.011420503959196457,-0.006799295744890577,-0.0025949447347829446,-0.24925907900598263,-0.14839854714957484,-0.05663616395339267
retract_far_to_contact,0.9,92.5,512,-0.011179407346641648,-0.007180557530589382,-0.003085991448557465,-0.24399700652550496,-0.15671980529221002,-0.06735354140553124
retract_far_to_contact,0.9,97.5,512,-0.012195478313930058,-0.007687581405469102,-0.0030743450853859544,-0.26617334081126853,-0.1677858934909532,-0.06709935281908429
retract_far_to_contact,0.9,102.5,512,-0.01275859815440858,-0.0079781126615798,-0.003945571059191348,-0.2784637557797467,-0.17412690554955756,-0.08611436166744181
retract_far_to_contact,0.9,107.5,512,-0.013088776826186796,-0.008339154786735664,-0.0042255669836123305,-0.28567009552875433,-0.18200685795097904,-0.09222543404182705
retract_far_to_contact,0.9,112.5,512,-0.014170625306871895,-0.009088241690790588,-0.005074896320696409,-0.30928206194311236,-0.19835611122975558,-0.11076253617766263
retract_far_to_contact,0.9,117.5,512,-0.015249317290106305,-0.010538570228290106,-0.005642287861689757,-0.3328251359819452,-0.2300103671894601,-0.12314618347108189
retract_far_to_contact,0.9,122.5,512,-0.01592601194139298,-0.010785872765128102,-0.005900072890172178,-0.34759438663416065,-0.2354078875430557,-0.12877249024446355
retract_far_to_contact,0.9,127.5,512,-0.016161833587833574,-0.010886115893421089,-0.006578133734738922,-0.35274132993994384,-0.23759575157464843,-0.14357155885216946
retract_far_to_contact,0.9,132.5,512,-0.017956121620012047,-0.011886205528021526,-0.00717677042891221,-0.39190270004849476,-0.25942328406660986,-0.1566371496161097
retract_far_to_contact,0.9,137.5,512,-0.018385000629809134,-0.0119809199189293,-0.00792024655445872,-0.4012632315424605,-0.2614904802193045,-0.172863944421205
retract_far_to_contact,0.9,142.5,512,-0.01924608826752902,-0.013244777326629598,-0.007926795939037251,-0.42005696536439585,-0.2890748963329722,-0.17300688851315865
retract_far_to_contact,0.9,147.5,512,-0.020136368639822433,-0.014036011119553438,-0.009266317510739974,-0.43948784743823494,-0.3063440297448819,-0.20224271860123466
retract_far_to_contact,0.9,152.5,512,-0.021245499965543896,-0.014952486944369264,-0.010532588874200013,-0.46369527766493646,-0.3263466426629299,-0.22987982069019597
retract_far_to_contact,0.9,157.5,512,-0.02265983191735714,-0.015689555519143555,-0.010211385362244016,-0.4945638874020594,-0.342433588980614,-0.22286936897548265
retract_far_to_contact,0.9,162.5,512,-0.02442598193007979,-0.016281159620428642,-0.010598202305350496,-0.5331111290238404,-0.35534568935283417,-0.23131187162922848
retract_far_to_contact,0.9,167.5,512,-0.025442050811576952,-0.016962237214430936,-0.011604785703428919,-0.5552874177860082,-0.37021060025511693,-0.25328113425057724
retract_far_to_contact,0.9,172.5,512,-0.026533778990230225,-0.01816662871310848,-0.012374060981157342,-0.5791150143008594,-0.3964971386421779,-0.2700710104166155
retract_far_to_contact,0.9,177.5,512,-0.027994076914722207,-0.01902102999929023,-0.013061093509227073,-0.610986857875688,-0.4151449389893505,-0.28506589118594555
retract_far_to_contact,0.9,182.5,512,-0.02929913634784749,-0.0198090683599928,-0.013779051369149267,-0.6394705319334276,-0.43234433025193425,-0.3007357351410545
retract_far_to_contact,0.9,187.5,512,-0.031028406094650463,-0.02150464979677863,-0.014146875792241914,-0.6772128405023873,-0.46935137204473915,-0.3087637151026701
retract_far_to_contact,0.9,192.5,512,-0.032335972648878705,-0.02279971759447108,-0.01549861453865943,-0.7057512339227149,-0.49761697290232504,-0.3382661920680069
retract_far_to_contact,0.9,197.5,512,-0.03470030117695995,-0.0231273258761443,-0.016396638758663193,-0.7573540662918188,-0.5047672124063219,-0.3578660880798597
retract_far_to_contact,0.9,202.5,512,-0.03648302488709032,-0.024553790180493917,-0.017167734932167694,-0.7962630384087103,-0.5359006177277901,-0.3746957063453476
retract_far_to_contact,0.9,207.5,512,-0.04016585924933147,-0.026177891550558746,-0.017846619664284788,-0.8766430202854824,-0.5713475658800848,-0.3895127567735352
retract_far_to_contact,0.9,212.5,512,-0.04065784665496726,-0.02755964344278103,-0.020107634779327893,-0.8873809288794869,-0.6015050970451398,-0.43886071437749224
retract_far_to_contact,0.9,217.5,512,-0.04407116063179416,-0.03013126555488005,-0.020181705398802346,-0.9618784730563362,-0.6576322313207731,-0.4404773483244327
retract_far_to_contact,0.9,222.5,512,-0.04782217255791667,-0.032686141544159775,-0.02161514597967648,-1.043746469546356,-0.7133938718173427,-0.47176301490053596
retract_far_to_contact,0.9,227.5,512,-0.05383473008532791,-0.034470574907865426,-0.022971922607267395,-1.1749740018082915,-0.7523401581085576,-0.5013754465251338
retract_far_to_contact,0.9,232.5,512,-0.058307543289413816,-0.03692548726488201,-0.02312100314755028,-1.2725957270666133,-0.8059200347354218,-0.5046292152118215
retract_far_to_contact,0.9,237.5,512,-0.06613033611376755,-0.038601477559560116,-0.02485417819086877,-1.4433326876788326,-0.8424994885639919,-0.542456759127328
retract_far_to_contact,0.9,242.5,512,-0.07418599223728134,-0.041077011439570044,-0.026590540323243386,-1.619152023962941,-0.896529441811589,-0.5803538630977743
retract_far_to_contact,0.9,247.5,512,-0.08722781025414618,-0.042939645289458706,-0.027945635803073077,-1.9037972164222137,-0.9371824987701439,-0.6099296027038646
retract_far_to_contact,0.9,252.5,512,-0.10146086120784871,-0.04656432361959298,-0.02957850792541586,-2.2144417540748873,-1.0162931917387037,-0.6455679775780278
retract_far_to_contact,0.9,257.5,512,-0.12366663583376068,-0.04872141974686692,-0.03154340255901672,-2.699095579479163,-1.0633730575600981,-0.6884529350602024
retract_far_to_contact,0.9,262.5,512,-0.15250369224168642,-0.05518045897184143,-0.032732073448914475,-3.3284809504894346,-1.2043453101185517,-0.7143963621029774
retract_far_to_contact,0.9,267.5,512,-0.18199012777846588,-0.0598431076870401,-0.03371433791134709,-3.9720393951365702,-1.3061103047835176,-0.735834849942133
retract_far_to_contact,0.9,272.5,512,-0.22179189547580905,-0.06455518826473958,-0.03582381959557757,-4.840735907523039,-1.4089541783284807,-0.7818755031103207
retract_far_to_contact,0.9,277.5,512,-0.2989462669542107,-0.0701612556658141,-0.038036388732125156,-6.52467451870014,-1.5313098293776677,-0.8301660993207278
retract_far_to_contact,0.9,282.5,512,-0.3792910299914572,-0.07834452397536285,-0.040583545207925925,-8.278245263841498,-1.7099143751476846,-0.8857592569879046
retract_far_to_contact,0.9,287.5,512,-0.5014493036220325,-0.085606984966898,-0.04374201373142961,-10.944419969170388,-1.868421770664957,-0.9546946523129026
retract_far_to_contact,0.9,292.5,512,-0.6572322101484068,-0.10031854911465138,-0.04581905440882035,-14.344471660792166,-2.189510134480423,-1.000027261815435
retract_far_to_contact,0.9,297.5,512,-0.8707210878664451,-0.11585882455281435,-0.04924060239430554,-19.003989421842284,-2.5286855996836537,-1.0747045179754007
retract_far_to_contact,0.9,302.5,512,-1.1316836816817493,-0.13717597561996275,-0.053362795476933206,-24.69964838941658,-2.993944703923977,-1.1646737570677967
retract_far_to_contact,0.9,307.5,512,-1.3618765603595584,-0.16663276719599157,-0.05652587498966459,-29.72374059567712,-3.6368561520479123,-1.233709789889381
retract_far_to_contact,0.9,312.5,512,-1.5008731918896343,-0.20401812276678866,-0.06011120000070011,-32.75742216383783,-4.452813077520028,-1.311961573994599
retract_far_to_contact,0.9,317.5,512,-1.496137012774899,-0.24815851081073537,-0.06575058235515505,-32.65405232583732,-5.416202478733017,-1.4350443430962287
retract_far_to_contact,0.9,322.5,512,-1.4507776792760776,-0.3151480024242457,-0.0718088235781605,-31.664058737757784,-6.8782867302092034,-1.5672689483358617
retract_far_to_contact,0.9,327.5,512,-1.3779403450715122,-0.3921450037326055,-0.07834047754030488,-30.074341952408645,-8.55879064675393,-1.7098260593711294
retract_far_to_contact,0.9,332.5,512,-1.2930333231480118,-0.48919137046019423,-0.08477750680056594,-28.22119727846016,-10.676883515319213,-1.8503179317683371
retract_far_to_contact,0.9,337.5,512,-1.2026889360974327,-0.5885558522292882,-0.09112946706400166,-26.24937897779282,-12.845570580282478,-1.9889531242960394
retract_far_to_contact,0.9,342.5,512,-1.1105249784434634,-0.6875998938860297,-0.09977516225008627,-24.2378475003333,-15.007263855167222,-2.1776504030807082
retract_far_to_contact,0.9,347.5,512,-1.0181949069824616,-0.7743308519740415,-0.10803947676037012,-22.222690493326304,-16.900216986794643,-2.3580238288777666
retract_far_to_contact,0.9,352.5,512,-0.9251254350320484,-0.7321032707936483,-0.11505825197712444,-20.191395644621103,-15.978575697471388,-2.5112126419571927
retract_far_to_contact,0.9,357.5,512,-0.829522786969434,-0.6906147494234254,-0.1264780147851573,-18.104812767739283,-15.073064814325614,-2.7604555449120047
retract_far_to_contact,0.9,362.5,512,-0.7372207930399411,-0.6279819362420445,-0.1347981777471431,-16.090268569034766,-13.706067579796988,-2.94204789534539
retract_far_to_contact,0.9,367.5,512,-0.6425894166245183,-0.5658524481323629,-0.14315968873994267,-14.024884255465789,-12.350055704956572,-3.124542690374581
retract_far_to_contact,0.9,372.5,512,-0.5473854918968264,-0.488506646903057,-0.14401149599705196,-11.947003745099147,-10.661939029170835,-3.143133874542658
retract_far_to_contact,0.9,377.5,512,-0.44970357622701196,-0.4041471723024359,-0.14463527690494934,-9.815039654688627,-8.820744891021883,-3.1567482522583465
retract_far_to_contact,0.9,382.5,512,-0.35600525072434014,-0.31455195697808985,-0.12039374566819452,-7.770019714881872,-6.865277694926231,-2.6276628658903873
