acquisition_order,instrument_scan_number,block,position_in_block,map_start_time,approach_speed_um_per_s,branch,physical_row,physical_column,scanner_travel_bin_center_nm,delta_V,delta_nN_prior_D3_scale
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,187.5,-0.01335413675328706,-0.2914617288288631
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,192.5,-0.020098409324553923,-0.4386593635116647
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,197.5,-0.016545948040721625,-0.36112484918759175
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,202.5,-0.020680614850389578,-0.45136633455956926
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,207.5,-0.02668753796032486,-0.5824708924137367
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,212.5,-0.02706663469468823,-0.5907448970635489
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,217.5,-0.034866420546102894,-0.7609797172355568
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,222.5,-0.038392678729511465,-0.8379423337955683
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,227.5,-0.03446339561432432,-0.7521834658905642
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,232.5,-0.043816256081051774,-0.9563150343692619
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,237.5,-0.04302547977167914,-0.9390558857994433
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,242.5,-0.048263040695916526,-1.0533686706710654
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,247.5,-0.06938540388822079,-1.514376417312928
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,252.5,-0.08423315073832538,-1.838437047070938
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,257.5,-0.08738760133258505,-1.9072847487751947
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,262.5,-0.10712923745144276,-2.3381573315122473
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,267.5,-0.13250951824991053,-2.892096583172418
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,272.5,-0.16068758767914282,-3.5070991836873655
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,277.5,-0.18878478402831522,-4.120336682633755
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,282.5,-0.2301117205396096,-5.022320883133847
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,287.5,-0.2760486729092707,-6.024921335873329
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,292.5,-0.34560585700413315,-7.543046955169982
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,297.5,-0.43637675638668516,-9.524174133224177
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,302.5,-0.5628934737240658,-12.285474383637519
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,307.5,-0.7196011992403238,-15.705710782561994
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,312.5,-0.8731248614884406,-19.056453166112956
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,317.5,-1.0275483090596544,-22.426833882765468
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,322.5,-1.1651253155949448,-25.42953131747651
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,327.5,-1.2077073338948154,-26.35890840114668
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,332.5,-1.185137832035123,-25.866316019298186
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,337.5,-1.12560103670092,-24.566891158101846
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,342.5,-1.0425580412406108,-22.75442993569962
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,347.5,-0.9565782794868884,-20.877872096881223
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,352.5,-0.8752792780692001,-19.10347454928781
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,357.5,-0.8004312257874253,-17.469872683397867
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,362.5,-0.7083502270047832,-15.460151831103072
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,367.5,-0.6139199041811709,-13.399155628015436
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,372.5,-0.5212496332118806,-11.376573570728937
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,377.5,-0.42104294786393437,-9.18950492740886
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,382.5,-0.3178051739604253,-6.936281029955993
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,387.5,-0.22220224153493495,-4.849691946690566
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,392.5,-0.11530344786478264,-2.516564183478662
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,397.5,-0.021261110027386343,-0.4640359762586217
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,402.5,0.0723359475282166,1.5787737322562923
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,407.5,0.17801302928900997,3.8852369291385975
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,412.5,0.2838599584232043,6.195407142805517
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,417.5,0.37067378082667235,8.090168835861304
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,422.5,0.47064706613183904,10.272143388770745
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,427.5,0.572401931438258,12.493001951691847
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,432.5,0.666525718034104,14.547307824992988
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,437.5,0.7717405467343004,16.843682082493654
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,442.5,0.8718938080152606,19.029584714770678
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,447.5,0.9726108197409259,21.227791525316754
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,452.5,1.0783104614200634,23.534747105415157
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,457.5,1.1720983188176082,25.581721130412674
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,462.5,1.2686299790058169,27.68858023220001
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,467.5,1.3694626130940506,29.889310567426723
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,472.5,1.47527832766667,32.19879950530253
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,477.5,1.5845305390907858,34.583291966952004
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,482.5,1.676490114230082,36.59036267827071
4,12,1,4,2026-09-12T15:15:20.689000+02:00,2.7,retract_far_to_contact,3,3,487.5,1.7741550793695333,38.72195681358974
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,2.5,-0.04687679322825017,-1.0231130209817496
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,7.5,0.08467864794241048,1.8481602802300643
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,12.5,0.18708864081841511,4.083317379819056
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,17.5,0.2786105362992951,6.080835480417048
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,22.5,0.34888014047826577,7.614510078520996
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,27.5,0.40588494651549833,8.858672814466933
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,32.5,0.4629863719663293,10.104944324783395
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,37.5,0.5053015758473227,11.028498030032399
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,42.5,0.545584343001907,11.907692632708285
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,47.5,0.5822203210483989,12.707293961947219
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,52.5,0.6119404854877144,13.355953674558654
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,57.5,0.6392325163488268,13.951617972819829
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,62.5,0.6629887027298675,14.470110428073031
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,67.5,0.6792812465990313,14.825704585213717
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,72.5,0.6926495194549986,15.117474842628306
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,77.5,0.7043334880522976,15.372484189160021
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,82.5,0.7164673618258924,15.637312975384084
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,87.5,0.7247301015637697,15.81765203086604
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,92.5,0.7407312186771056,16.166885631150837
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,97.5,0.7551293829532967,16.481133862199368
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,102.5,0.7638818748238352,16.672162040154774
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,107.5,0.768645329830969,16.776127190222297
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,112.5,0.7731699228032588,16.874879038755367
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,117.5,0.775848331866119,16.933336859758285
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,122.5,0.7795111926911873,17.0132809076782
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,127.5,0.7827032209009135,17.08294876249093
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,132.5,0.7822983048517195,17.074111236418748
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,137.5,0.7840265303123615,17.111830752840564
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,142.5,0.787406449380476,17.18559943389378
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,147.5,0.7911291279180273,17.26684903785352
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,152.5,0.789826014528154,17.238407837311
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,157.5,0.7939095877949451,17.32753417667137
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,162.5,0.7968133346220743,17.390910124211228
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,167.5,0.8002574293158923,17.466079475271187
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,172.5,0.8025999342099467,17.517205994253636
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,177.5,0.8056276437836571,17.583287500160644
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,182.5,0.8076098435321365,17.626550151745647
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,187.5,0.8140469207655967,17.76704307118557
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,192.5,0.8115026725780862,17.711513388585978
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,197.5,0.8102155780651438,17.683421809261993
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,202.5,0.8131971554981379,17.748496454618135
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,207.5,0.8164454305456981,17.819391929074058
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,212.5,0.8178600086208807,17.850265910595525
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,217.5,0.81912648717294,17.87790753469504
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,222.5,0.8196986725575288,17.890395810386977
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,227.5,0.8238782116899881,17.981616660057743
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,232.5,0.8240738895024398,17.98588744105724
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,237.5,0.8246431102823745,17.998311012544498
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,242.5,0.8275904668333143,18.062638767432926
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,247.5,0.8353613185882729,18.232242084278962
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,252.5,0.8341869958565007,18.206611814054185
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,257.5,0.8373200156407554,18.274991775982397
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,262.5,0.8398579703007496,18.33038409871783
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,267.5,0.8380753112501484,18.29147653783242
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,272.5,0.8344585297257513,18.212538197198935
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,277.5,0.8369134281774928,18.26611777033516
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,282.5,0.8446983437277011,18.43602803761559
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,287.5,0.8487909081453806,18.525350614024486
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,292.5,0.8541673410521762,18.64269435992864
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,297.5,0.8559107010142517,18.680744195564213
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,302.5,0.8597368820765825,18.764252801761817
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,307.5,0.8631224717158883,18.83814524629847
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,312.5,0.8666725691029513,18.91562816721356
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,317.5,0.8666754586191199,18.915691232568776
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,322.5,0.8681978303869821,18.948917873539948
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,327.5,0.8707528940974759,19.00468361116017
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,332.5,0.8764442536750412,19.12890081310365
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,337.5,0.8827210642696537,19.265895820810666
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,342.5,0.8856331709481808,19.32945422692394
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,347.5,0.8916876945958846,19.461597693940675
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,352.5,0.8932591992628327,19.49589668874306
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,357.5,0.9013409785314384,19.672286177720043
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,362.5,0.9126287469059844,19.91864822611341
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,367.5,0.9169665058207945,20.01332231369471
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,372.5,0.9217896700792656,20.11859065257506
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,377.5,0.9272650918585389,20.23809488765498
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,382.5,0.9350233454342447,20.407423241980194
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,387.5,0.9410696121295861,20.539386496254252
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,392.5,0.9490639772767183,20.713868121665108
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,397.5,0.9615967850501534,20.987403872287558
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,402.5,0.9715010981362757,21.203571211912333
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,407.5,0.9831682914096777,21.45821442733464
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,412.5,0.9955127411074808,21.72763915443106
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,417.5,1.0104193601113607,22.0529847028653
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,422.5,1.023107450873043,22.32990959417489
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,427.5,1.0445894239471665,22.798766033682146
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,432.5,1.067248239388913,23.293307735918344
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,437.5,1.0945528100271225,23.889245722039647
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,442.5,1.12197293628258,24.48770577608651
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,447.5,1.1558881609224363,25.22792509462229
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,452.5,1.1839752425744914,25.840941834476357
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,457.5,1.2163799983619823,26.54819430002973
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,462.5,1.2633205111229124,27.572698036525196
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,467.5,1.3006947313493984,28.388411926691923
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,472.5,1.3473794843851665,29.407333559825886
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,477.5,1.4220344869514863,31.0367220044475
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,482.5,1.4973191481854937,32.67985311227879
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,approach,3,3,487.5,1.581658682621602,34.52061204484842
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,2.5,-1.0262093033119868e-06,-2.2397609310834154e-05
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,7.5,0.0013137509253350332,0.028673370882952534
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,12.5,-0.0048338546339782296,-0.10550166248521575
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,17.5,-0.008126593189241249,-0.17736757861507604
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,22.5,-0.012623728805291945,-0.2755201545282557
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,27.5,-0.012706315015245884,-0.2773226461437975
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,32.5,-0.005589205864471647,-0.12198763829779907
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,37.5,-0.0028555455814756048,-0.06232392758158917
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,42.5,-0.009091202123862274,-0.19842072438724354
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,47.5,-0.008115204768923356,-0.177119019780027
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,52.5,-0.017686205629520724,-0.3860116280398311
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,57.5,-0.017928496705207797,-0.3912997703663785
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,62.5,-0.018440644673966777,-0.40247769486636087
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,67.5,-0.018734652248855843,-0.4088945795852369
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,72.5,-0.009398539295475072,-0.2051285352346643
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,77.5,-0.009908862892139214,-0.2162666417625372
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,82.5,-0.020591418072646694,-0.4494195634932549
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,87.5,-0.01783417444305818,-0.38924113264976157
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,92.5,-0.023853514963669775,-0.5206167076464191
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,97.5,-0.020432052495626296,-0.4459413179538911
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,102.5,-0.015888103380378604,-0.34676701044842967
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,107.5,-0.019255115572132775,-0.42025399148859116
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,112.5,-0.018236287188789335,-0.3980174750086995
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,117.5,-0.0163676740706018,-0.3572339170744756
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,122.5,-0.0160972442801951,-0.35133163108662524
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,127.5,-0.021860285550970415,-0.47711332728490696
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,132.5,-0.022010646071827344,-0.4803950322851034
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,137.5,-0.021009816676590742,-0.45855135409103337
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,142.5,-0.02056521775327791,-0.4488477264273199
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,147.5,-0.02206099429195818,-0.48149391119834933
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,152.5,-0.02808705384150456,-0.6130161328727789
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,157.5,-0.023234290814427017,-0.5071017838138132
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,162.5,-0.02304314612166225,-0.5029299407633092
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,167.5,-0.0284058934566912,-0.6199749911785061
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,172.5,-0.026065457667573733,-0.5688936316034504
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,177.5,-0.030854545658851706,-0.6734182363187532
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,182.5,-0.038726777993607575,-0.8452342427308227
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,187.5,-0.038450430118112555,-0.8392027911261253
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,192.5,-0.03744082649427943,-0.8171676103375314
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,197.5,-0.047180873784431254,-1.029749754321025
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,202.5,-0.04279320883723875,-0.9339864388288611
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,207.5,-0.03706503087222801,-0.8089656543659134
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,212.5,-0.047830172262689374,-1.0439210677121717
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,217.5,-0.05079495768545644,-1.108629217770138
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,222.5,-0.04742510047441406,-1.0350801425448102
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,227.5,-0.05324053682181684,-1.1620053914787043
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,232.5,-0.0588923942938398,-1.2853604372089844
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,237.5,-0.05806266096570939,-1.2672510292591004
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,242.5,-0.0568973405090456,-1.2418172388753628
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,247.5,-0.06285915212545778,-1.3719372123917177
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,252.5,-0.06912909629521924,-1.5087823564201632
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,257.5,-0.07967301866390047,-1.7389095371573764
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,262.5,-0.09123474876873183,-1.991250958161426
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,267.5,-0.09843022805004548,-2.148296439260586
5,13,1,5,2026-09-12T15:16:54.134000+02:00,2.7,retract_far_to_contact,3,3,272.5,-0.11623604129398213,-2.5369185723987853
