test,blocks_planned,blocks_included,baseline_method,preprocessing,distance_nm,low_nominal_speed_um_per_s,high_nominal_speed_um_per_s,block_summary,low_block_values_pN,high_block_values_pN,block_differences_high_minus_low_pN,sample_count,mean_difference_pN,median_difference_pN,difference_sd_pN,mean_95CI_low_pN,mean_95CI_high_pN,paired_t_statistic,paired_t_df,paired_t_p_two_sided,cohen_dz,fraction_high_greater_than_low,exact_sign_nonzero_block_count,exact_sign_p_two_sided,fit_status,claim_status,paired_t_p_two_sided_holm_across_valid_contrasts_and_37_distances,paired_t_p_two_sided_bh_across_valid_contrasts_and_37_distances
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,130.0,0.1,0.2,spatial_median_of_F_sym_pN,13.020281837;33.5418918274;15.0114523368,12.3463995881;31.8327057385;14.8789238606,-0.673882248895;-1.70918608888;-0.132528476197,3,-0.8385322713248442,-0.6738822488945253,0.8011207957137679,-2.8286266516001852,1.1515621089504968,-1.8129357089360612,2.0,0.21152378681627482,-1.0466989195777199,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,135.0,0.1,0.2,spatial_median_of_F_sym_pN,13.4291566054;30.3312009661;11.947327102,11.2729258029;29.639644185;11.5327708848,-2.15623080251;-0.691556781036;-0.414556217213,3,-1.087447933585322,-0.691556781036482,0.9358979344802507,-3.4123472869481413,1.2374514197774973,-2.012521881033502,2.0,0.181810023856602,-1.1619300497647047,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,140.0,0.1,0.2,spatial_median_of_F_sym_pN,12.8813607289;28.0949694522;9.63608453525,11.06364472;26.0528525852;9.87489752291,-1.81771600892;-2.04211686698;0.238812987658,3,-1.207006629412979,-1.8177160089210886,1.2571335291468038,-4.329899437833637,1.915886179007679,-1.6629870723713758,2.0,0.2382131854961379,-0.9601260338924816,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8263019871897284
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,145.0,0.1,0.2,spatial_median_of_F_sym_pN,12.2931782061;25.7426209309;7.94319458109,10.9568089567;23.8486645925;7.39393563478,-1.3363692494;-1.89395633838;-0.549258946304,3,-1.2598615113618672,-1.3363692494045107,0.6756055391624406,-2.938158709441902,0.418435686718168,-3.22990861040676,2.0,0.0839602378803444,-1.864788605676233,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,150.0,0.1,0.2,spatial_median_of_F_sym_pN,11.5642489361;23.6720855645;6.5882979842,9.97792923229;21.520188636;5.70348496822,-1.58631970377;-2.15189692853;-0.884813015978,3,-1.5410098827569592,-1.5863197037656658,0.6347559730082062,-3.117831133045878,0.035811367531960014,-4.204934692069933,2.0,0.05217005538761856,-2.4277201763913716,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,155.0,0.1,0.2,spatial_median_of_F_sym_pN,10.5310670821;22.1498139488;5.39098647648,9.45741594196;20.2280002489;5.14030028546,-1.07365114014;-1.92181369995;-0.250686191022,3,-1.0820503437037419,-1.073651140142415,0.8355954151001884,-3.157784426094068,0.993683738686584,-2.2429110282008113,2.0,0.15410918195468834,-1.2949452859001187,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,160.0,0.1,0.2,spatial_median_of_F_sym_pN,11.0274806152;21.1315850478;4.35594414948,8.70323423729;18.9578401766;3.59374061471,-2.32424637789;-2.17374487125;-0.76220353477,3,-1.75339826130243,-2.173744871247191,0.8616918911684585,-3.8939595840369323,0.38716306143207224,-3.5244324631633543,2.0,0.0719270691358517,-2.0348320313480186,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,165.0,0.1,0.2,spatial_median_of_F_sym_pN,10.8921942778;18.5230704537;4.0333644409,8.40308187078;17.3734729333;3.35325202587,-2.48911240697;-1.14959752035;-0.680112415032,3,-1.4396074474514535,-1.1495975203494027,0.9387223024268877,-3.771522919742286,0.8923080248393787,-2.6562416121296577,2.0,0.11730941780578463,-1.5335818097957432,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,170.0,0.1,0.2,spatial_median_of_F_sym_pN,9.85052198232;17.518323106;3.04245436804,8.20607694051;16.0296830803;3.20988534375,-1.64444504181;-1.48864002569;0.167430975712,3,-0.9885513639301587,-1.488640025690323,1.0041365335127415,-3.482964794544497,1.5058620666841795,-1.7051677048625382,2.0,0.23028020255421952,-0.9844790334158428,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,175.0,0.1,0.2,spatial_median_of_F_sym_pN,9.76257623362;17.407086224;2.04647158361,8.31846590466;14.7078744528;2.89808573548,-1.44411032896;-2.69921177122;0.851614151875,3,-1.0972359827702296,-1.444110328961255,1.8006478120585372,-5.570293118230131,3.3758211526896713,-1.0554359699458122,2.0,0.40189640020646267,-0.6093562413606285,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,180.0,0.1,0.2,spatial_median_of_F_sym_pN,9.35203167043;16.5566514256;2.00904373395,8.24566710719;14.2620572729;1.78653928077,-1.10636456325;-2.29459415268;-0.222504453184,3,-1.207821056370566,-1.1063645632473733,1.039763913438084,-3.790737805027208,1.375095692286076,-2.0120023488484997,2.0,0.18187986248003393,-1.1616300977178406,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,185.0,0.1,0.2,spatial_median_of_F_sym_pN,8.76017773369;15.1231015081;1.84712030694,7.12741596659;13.5732440775;1.59266479293,-1.6327617671;-1.54985743055;-0.254455514013,3,-1.1456915705538904,-1.5498574305498067,0.7729453820374479,-3.0657943431725863,0.7744112020648055,-2.5673172466234884,2.0,0.12409964946888295,-1.48224130343324,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,190.0,0.1,0.2,spatial_median_of_F_sym_pN,8.80919740708;14.7408018055;1.17004466634,7.5595120409;13.096223906;1.18867094086,-1.24968536618;-1.64457789951;0.0186262745192,3,-0.9585456637260311,-1.249685366183865,0.8689843358141325,-3.1172224232154795,1.2001310957634175,-1.9105635424289504,2.0,0.19623787573369258,-1.1030643755252396,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,195.0,0.1,0.2,spatial_median_of_F_sym_pN,8.23670550237;14.1588036738;0.777659208091,5.90285563168;11.8894982693;0.98264390295,-2.33384987069;-2.26930540457;0.204984694859,3,-1.4660568601324304,-2.2693054045699537,1.447524233271254,-5.061906396629473,2.1297926763646124,-1.7542262230703725,2.0,0.2214817928061218,-1.0128029821091802,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,200.0,0.1,0.2,spatial_median_of_F_sym_pN,8.17741830027;13.3089138424;0.680171544331,6.45670837982;11.8901705241;0.275391344868,-1.72070992045;-1.41874331828;-0.404780199463,3,-1.1814111460621188,-1.4187433182759612,0.6893204462504483,-2.8937780620522036,0.5309557699279659,-2.9685237696609743,2.0,0.09721396247863179,-1.7138779975095662,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,20.0,0.05,0.2,spatial_median_of_F_sym_pN,1748.85534764;2456.07126621;2353.83671256,1760.03783865;2501.73221621;2432.30336748,11.1824910165;45.6609499958;78.4666549201,3,45.10336531081126,45.660949995809005,33.645547306593585,-38.476807584941845,128.68353820656438,2.321891797413417,2.0,0.14594656608191747,1.3405448542658205,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,25.0,0.05,0.2,spatial_median_of_F_sym_pN,1204.31033932;1899.63764219;1775.04674911,1226.363511;1927.27797339;1845.9641214,22.0531716733;27.6403311967;70.917372289,3,40.203625053004544,27.640331196712395,26.74518255392191,-26.235091536016554,106.64234164202564,2.603636041737978,2.0,0.12126138099915762,1.5032099695692334,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,30.0,0.05,0.2,spatial_median_of_F_sym_pN,831.837353034;1482.76326586;1360.55960147,872.255242738;1510.70921434;1427.25277587,40.417889704;27.9459484806;66.6931743988,3,45.019004194451554,40.417889704024674,19.77914482489937,-4.1151153706434584,94.15312375954656,3.9422939293505683,2.0,0.05873178947515756,2.276084461335178,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,35.0,0.05,0.2,spatial_median_of_F_sym_pN,583.458616171;1174.26446843;1061.64679234,626.579103156;1198.08991485;1118.72263034,43.1204869852;23.825446416;57.0758380034,3,41.34059046821002,43.12048698524177,16.696501396632378,-0.1358183049425321,82.81699924136257,4.2885632986728375,2.0,0.050304658795311645,2.4760031749255123,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,40.0,0.05,0.2,spatial_median_of_F_sym_pN,408.571708134;927.872903131;836.731191953,457.680144081;952.18937585;881.672755969,49.108435947;24.3164727193;44.9415640161,3,39.45549089413371,44.941564016075176,13.275281876327483,6.4778625514416035,72.43311923682582,5.147831549104272,2.0,0.03572567225444751,2.9721019306181997,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,45.0,0.05,0.2,spatial_median_of_F_sym_pN,288.80401815;740.212853816;658.159201678,334.667464256;758.534138103;696.300774926,45.8634461065;18.3212842869;38.141573248,3,34.10876788050126,38.14157324804114,14.207051375073235,-1.183504212655187,69.4010399736577,4.158365968624299,2.0,0.053252871423333493,2.400833711374218,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,50.0,0.05,0.2,spatial_median_of_F_sym_pN,203.459746831;591.97316201;520.738657225,246.419406317;607.733451991;551.086415713,42.9596594865;15.7602899809;30.3477584876,3,29.689235985023174,30.347758487628198,13.611637090735371,-4.123945030313088,63.502417000359436,3.77788981745356,2.0,0.06346762524520272,2.181165703075559,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,55.0,0.05,0.2,spatial_median_of_F_sym_pN,143.773374888;475.753986232;411.451558013,182.992258641;486.490987657;437.272876752,39.2188837529;10.737001425;25.8213187391,3,25.25906797234499,25.821318739084404,14.249263127545616,-10.13806392700587,60.65619987169585,3.0703334402859808,2.0,0.09171858487734076,1.7726578382510207,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,60.0,0.05,0.2,spatial_median_of_F_sym_pN,103.827715044;382.912887161;327.208112624,137.362092167;392.777383301;348.992410357,33.5343771235;9.86449614;21.7842977335,3,21.727723665667952,21.78429773346818,11.835041905820658,-7.672150252362307,51.12759758369821,3.179838451036226,2.0,0.08629000752073354,1.8358805856852876,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,65.0,0.05,0.2,spatial_median_of_F_sym_pN,74.8205562108;310.292631142;261.679106437,104.277694404;316.287593094;277.968749485,29.4571381928;5.99496195165;16.2896430471,3,17.247247730505922,16.289643047068807,11.760364940763642,-11.967118322429442,46.46161378344129,2.54015156080892,2.0,0.1262838139665633,1.4665571874154781,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,70.0,0.05,0.2,spatial_median_of_F_sym_pN,56.4600134312;250.859825544;208.816905067,79.7023215654;257.313733183;220.738316906,23.2423081342;6.45390763835;11.9214118396,3,13.872542537362937,11.921411839553969,8.562580280033815,-7.398086045895175,35.14317112062105,2.8061574571045287,2.0,0.10699467936065081,1.6201357632477755,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,75.0,0.05,0.2,spatial_median_of_F_sym_pN,42.2651419476;205.594159332;167.446597333,61.8733605805;207.975226928;175.041561891,19.6082186329;2.38106759579;7.59496455851,3,9.861416929074684,7.594964558506433,8.8343810182224,-12.0844021179909,31.80723597614027,1.933409383243245,2.0,0.19287494086587478,1.1162544278692361,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,80.0,0.05,0.2,spatial_median_of_F_sym_pN,32.7742508009;167.020278739;133.640749947,49.9759213788;170.124358766;140.027330955,17.201670578;3.10408002744;6.38658100836,3,8.897443871251113,6.38658100835633,7.376573667340757,-9.42698095906741,27.221868701569637,2.089157586906446,2.0,0.17189321075454372,1.2061756951799856,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,85.0,0.05,0.2,spatial_median_of_F_sym_pN,26.0574735663;136.627954984;107.253631384,40.2897065062;139.143604509;111.604554145,14.2322329399;2.51564952504;4.35092276031,3,7.03293507507901,4.350922760310283,6.3019421031733565,-8.621956960487115,22.687827110645134,1.9329598204712337,2.0,0.19294036983061388,1.1159948726817976,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,90.0,0.05,0.2,spatial_median_of_F_sym_pN,21.8574558195;112.219302275;85.943136193,33.0537135539;114.624053034;89.0771602026,11.1962577344;2.40475075908;3.1340240096,3,5.578344167684687,3.1340240095967147,4.878900952123628,-6.541517679230015,17.69820601459939,1.98035902252327,2.0,0.18620266741629943,1.143360814745914,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,95.0,0.05,0.2,spatial_median_of_F_sym_pN,19.3503670791;93.1482569561;69.5176143638,27.059403867;94.7573955039;71.5553829368,7.70903678791;1.60913854777;2.037768573,3,3.785314636226095,2.0377685729951054,3.404794790784968,-4.672664504229104,12.243293776681295,1.9256247954568049,2.0,0.1940121155212836,1.1117599940152043,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,100.0,0.05,0.2,spatial_median_of_F_sym_pN,17.6487617533;77.4666210932;56.4584154286,23.091920087;78.7288355564;56.1436120632,5.44315833376;1.26221446321;-0.314803365452,3,2.130189810503669,1.262214463205808,2.975494351368563,-5.261347918739467,9.521727539746806,1.2399946179904064,2.0,0.34072553216282864,0.7159112264904484,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,105.0,0.05,0.2,spatial_median_of_F_sym_pN,15.1819212751;64.3922180222;46.1676343064,20.3452618302;66.6647969396;45.1388093556,5.16334055511;2.27257891736;-1.02882495083,3,2.135698173880936,2.2725789173634894,3.0983512819990437,-5.56103308988749,9.832429437649362,1.1939052128418386,2.0,0.35491998180857376,0.6893014960211329,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,110.0,0.05,0.2,spatial_median_of_F_sym_pN,14.0398584222;55.1113871334;37.3755768669,17.4058715109;55.9338794394;36.4450918696,3.3660130887;0.822492306013;-0.93048499734,3,1.086006799125201,0.8224923060130607,2.1603365170502697,-4.28056661288423,6.452580211134632,0.870706456426726,2.0,0.475718637032033,0.5027026070031154,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,115.0,0.05,0.2,spatial_median_of_F_sym_pN,13.0762130958;47.1998278498;30.2671815158,15.7343806455;48.0269719805;29.2801453009,2.65816754968;0.827144130635;-0.987036214957,3,0.83275848845242,0.8271441306353609,1.8226083677495237,-3.694851691569778,5.360368668474618,0.7913823056868977,2.0,0.5116678357061846,0.4569047872202372,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,120.0,0.05,0.2,spatial_median_of_F_sym_pN,12.83578708;41.1017555772;24.536101047,14.6257010543;41.6993661147;23.1461221964,1.78991397423;0.597610537519;-1.38997885059,3,0.3325152203864796,0.5976105375190528,1.6064358809824628,-3.658092733021468,4.323123173794427,0.3585161803327727,2.0,0.7542641723960669,0.20698941322396275,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,125.0,0.05,0.2,spatial_median_of_F_sym_pN,12.2529475719;35.7752817192;20.4888492583,13.086893455;36.4016294433;18.5430861196,0.833945883125;0.626347724148;-1.94576313875,3,-0.161823177160354,0.6263477241476068,1.5484203527565696,-4.008312569037031,3.684666214716323,-0.1810141310691083,2.0,0.8730394563349307,-0.10450855729987589,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9070490023996505
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,130.0,0.05,0.2,spatial_median_of_F_sym_pN,11.9352411586;31.8215654652;17.2854406589,12.3463995881;31.8327057385;14.8789238606,0.411158429499;0.0111402733318;-2.40651679832,3,-0.6614060318310221,0.011140273331822215,1.5244875603993764,-4.448443071666442,3.1256310080043974,-0.7514583138111889,2.0,0.5307681440336844,-0.43385465976367216,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,135.0,0.05,0.2,spatial_median_of_F_sym_pN,10.62321047;28.3962418433;14.1451744648,11.2729258029;29.639644185;11.5327708848,0.649715332861;1.24340234168;-2.61240357998,3,-0.23976196848062514,0.6497153328611667,2.0760990411267817,-5.397077889808451,4.917553952847201,-0.2000289499222453,2.0,0.8599521201133938,-0.11548676808332649,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9070490023996505
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,140.0,0.05,0.2,spatial_median_of_F_sym_pN,10.0862416102;25.0594492377;11.9138487664,11.06364472;26.0528525852;9.87489752291,0.97740310979;0.993403347449;-2.03895124348,3,-0.022714928746703816,0.9774031097904192,1.7461301954714903,-4.360342796889655,4.314912939396247,-0.02253177385147637,2.0,0.9840696516722935,-0.013008725698469654,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9840696516722935
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,145.0,0.05,0.2,spatial_median_of_F_sym_pN,9.99677306544;23.3329313538;10.3950349151,10.9568089567;23.8486645925;7.39393563478,0.960035891256;0.515733238752;-3.00109928027,3,-0.5084433834202189,0.5157332387516078,2.1701039783441476,-5.899280514377533,4.882393747537095,-0.4058099435069483,2.0,0.7241800595178791,-0.23429448012356346,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,150.0,0.05,0.2,spatial_median_of_F_sym_pN,9.62022284267;20.7119695958;8.7413141572,9.97792923229;21.520188636;5.70348496822,0.357706389615;0.808219040161;-3.03782918898,3,-0.6239679197359417,0.35770638961516354,2.1025663086945916,-5.8470321785551365,4.599096339083252,-0.5140119171540923,2.0,0.6584022482268845,-0.29676491873559085,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,155.0,0.05,0.2,spatial_median_of_F_sym_pN,9.82321677555;19.3829185733;7.88023462835,9.45741594196;20.2280002489;5.14030028546,-0.365800833584;0.84508167557;-2.73993434289,3,-0.7535511669694248,-0.3658008335837408,1.823690682090233,-5.283849964861314,3.776747630922465,-0.7156854614171262,2.0,0.54846169499709,-0.4132011938042794,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,160.0,0.05,0.2,spatial_median_of_F_sym_pN,9.35753469456;18.3630934503;6.4362252845,8.70323423729;18.9578401766;3.59374061471,-0.654300457276;0.594746726224;-2.84248466979,3,-0.9673461336135324,-0.6543004572762747,1.7398672690862842,-5.28941603013727,3.3547237629102047,-0.9630002711665806,2.0,0.43715652470321076,-0.555988465787708,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,165.0,0.05,0.2,spatial_median_of_F_sym_pN,9.02892882291;17.106393961;5.64619931707,8.40308187078;17.3734729333;3.35325202587,-0.625846952127;0.2670789723;-2.29294729121,3,-0.8839050903445257,-0.6258469521272527,1.2993764348662065,-4.111735093915366,2.343924913226314,-1.1782332544018448,2.0,0.35990475131196176,-0.680253286597074,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
