source,location,location_order,relative_time_min,nominal_speed_um_per_s,point_index,row,column,distance_nm,normalization_valid,normalization_denominator_pN,normalization_threshold_pN,normalized_force
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,11,1,4,50.0,True,473.3951926375929,50.0,0.43827572853268176
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,12,1,3,50.0,True,580.3264574168,50.0,0.41863846642594443
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,13,1,2,50.0,True,729.5840021097636,50.0,0.3855903231190137
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,14,1,1,50.0,True,932.9272265622955,50.0,0.34970351890442203
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,15,1,0,50.0,True,945.798907341086,50.0,0.3974770340657784
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,16,2,0,50.0,True,1204.46557841898,50.0,0.3072721862601427
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,17,2,1,50.0,True,1014.8868488715564,50.0,0.3696793667291021
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,18,2,2,50.0,True,756.5323133187017,50.0,0.4038943573382393
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,19,2,3,50.0,True,517.2127195858361,50.0,0.43799368392218707
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,20,2,4,50.0,True,467.2577484681167,50.0,0.4316053660481836
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,21,2,5,50.0,True,511.52292697933285,50.0,0.45228275669413787
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,22,2,6,50.0,True,572.2811525996199,50.0,0.3809977487032454
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,23,2,7,50.0,True,474.0455975413738,50.0,0.4522676272117585
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,24,3,7,50.0,True,815.5963341032738,50.0,0.3749125707801858
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,25,3,6,50.0,True,714.5292693008195,50.0,0.40021119768108104
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,26,3,5,50.0,True,545.8447234758005,50.0,0.42124887708384956
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,27,3,4,50.0,True,529.3278024256726,50.0,0.42659116292510807
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,28,3,3,50.0,True,604.4107063817078,50.0,0.43376171390741797
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,29,3,2,50.0,True,897.3628902378243,50.0,0.38844188754505876
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,30,3,1,50.0,True,1461.836773152936,50.0,0.31752096882267644
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,31,3,0,50.0,True,1632.1428781620923,50.0,0.3317549617922124
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,32,4,0,50.0,True,1472.7574454726196,62.052170062115295,0.3414574445140274
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,33,4,1,50.0,True,1092.0036241560265,50.0,0.4165064588831529
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,34,4,2,50.0,True,1366.836144540146,50.0,0.32411314451516465
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,35,4,3,50.0,True,1188.9874466378717,50.0,0.33506130744471113
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,36,4,4,50.0,True,888.2725010445307,50.0,0.38504988199607854
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,37,4,5,50.0,True,613.2600131080728,50.0,0.42627948774560454
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,38,4,6,50.0,True,815.6556022061662,50.0,0.3851500253432094
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,39,4,7,50.0,True,1459.472038688129,50.0,0.2809997750351882
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,40,5,7,50.0,True,1316.9751414737646,50.0,0.34133516703792843
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,41,5,6,50.0,True,1527.1081397728526,50.0,0.308000270975105
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,42,5,5,50.0,True,1520.6514443736924,50.0,0.3104744114725774
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,43,5,4,50.0,True,1426.9352074265557,50.0,0.3110560985906445
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,44,5,3,50.0,True,1460.7427283296206,50.0,0.2999434466088086
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,45,5,2,50.0,True,1359.7522284430042,50.0,0.3433649300975578
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,46,5,1,50.0,True,1310.291285236673,50.0,0.3322991049659675
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,47,5,0,50.0,True,1046.7991646056985,50.0,0.3445930751212574
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,48,6,0,50.0,True,663.3097032115858,50.0,0.37585143539397264
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,49,6,1,50.0,True,971.0339428963322,50.0,0.35742061366280986
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,50,6,2,50.0,True,1343.6916956367963,50.0,0.3216213318805796
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,51,6,3,50.0,True,1423.665424029351,50.0,0.30590063085196173
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,52,6,4,50.0,True,1245.663713149394,50.0,0.346003097951556
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,53,6,5,50.0,True,1268.4623621204587,50.0,0.33007500649907495
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,54,6,6,50.0,True,895.0086963128939,50.0,0.37412748017128067
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,55,6,7,50.0,True,592.7960296862926,50.0,0.4120520131780003
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,56,7,7,50.0,True,565.582946791972,50.0,0.3978136100730723
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,57,7,6,50.0,True,599.732442180976,50.0,0.4488098491312515
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,58,7,5,50.0,True,1021.8842138986776,50.0,0.37443281035931697
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,59,7,4,50.0,True,1137.4406992259553,50.0,0.32048234369623074
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,60,7,3,50.0,True,1038.3082460187145,50.0,0.34594391647174005
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,61,7,2,50.0,True,1066.0265272860572,50.0,0.33872228491644274
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,62,7,1,50.0,True,1094.6219286852192,50.0,0.3592416380614755
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,63,7,0,50.0,True,474.52846625770593,50.0,0.45528419922341173
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,0,0,0,100.0,True,612.768029872032,50.0,0.12142342807456226
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,1,0,1,100.0,True,578.2053789776263,50.0,0.12375077310600618
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,2,0,2,100.0,True,717.3549687437513,50.0,0.11332667714186766
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,3,0,3,100.0,True,760.044092302873,50.0,0.11595029064066023
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,4,0,4,100.0,True,625.3308448251305,50.0,0.1169551359064709
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,5,0,5,100.0,True,716.9661764478777,50.0,0.1078191617520167
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,6,0,6,100.0,True,842.4847462240588,50.0,0.10519515101001087
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,7,0,7,100.0,True,347.435084723946,50.0,0.12211343954367584
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,8,1,7,100.0,True,700.7121287884601,50.0,0.13020978107995407
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,9,1,6,100.0,True,596.1120638992089,50.0,0.10428762384388217
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,10,1,5,100.0,True,489.6023012171976,50.0,0.12820168188780842
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,11,1,4,100.0,True,473.3951926375929,50.0,0.1484583269398233
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,12,1,3,100.0,True,580.3264574168,50.0,0.11303739702628796
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,13,1,2,100.0,True,729.5840021097636,50.0,0.11272958812847594
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,14,1,1,100.0,True,932.9272265622955,50.0,0.0984944799465208
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,15,1,0,100.0,True,945.798907341086,50.0,0.13459437504765173
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,16,2,0,100.0,True,1204.46557841898,50.0,0.07066168307638064
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,17,2,1,100.0,True,1014.8868488715564,50.0,0.11927396781990109
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,18,2,2,100.0,True,756.5323133187017,50.0,0.12711106007355993
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,19,2,3,100.0,True,517.2127195858361,50.0,0.1488192276874908
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,20,2,4,100.0,True,467.2577484681167,50.0,0.12499832032401302
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,21,2,5,100.0,True,511.52292697933285,50.0,0.13066813089446977
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,22,2,6,100.0,True,572.2811525996199,50.0,0.10987560867271211
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,23,2,7,100.0,True,474.0455975413738,50.0,0.12130669908381864
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,24,3,7,100.0,True,815.5963341032738,50.0,0.10780523053211576
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,25,3,6,100.0,True,714.5292693008195,50.0,0.134706460921208
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,26,3,5,100.0,True,545.8447234758005,50.0,0.11217072013157055
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,27,3,4,100.0,True,529.3278024256726,50.0,0.13215935924849492
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,28,3,3,100.0,True,604.4107063817078,50.0,0.12540159522444827
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,29,3,2,100.0,True,897.3628902378243,50.0,0.10678405615864262
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,30,3,1,100.0,True,1461.836773152936,50.0,0.08592900478446228
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,31,3,0,100.0,True,1632.1428781620923,50.0,0.13021071636006418
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,32,4,0,100.0,True,1472.7574454726196,62.052170062115295,0.09416595212775075
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,33,4,1,100.0,True,1092.0036241560265,50.0,0.07187287782719187
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,34,4,2,100.0,True,1366.836144540146,50.0,0.09685146126409348
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,35,4,3,100.0,True,1188.9874466378717,50.0,0.092875129744319
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,36,4,4,100.0,True,888.2725010445307,50.0,0.12577558458138216
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,37,4,5,100.0,True,613.2600131080728,50.0,0.10776277705753408
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,38,4,6,100.0,True,815.6556022061662,50.0,0.09778402982398395
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,39,4,7,100.0,True,1459.472038688129,50.0,0.06278067331368388
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,40,5,7,100.0,True,1316.9751414737646,50.0,0.10319335023401095
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,41,5,6,100.0,True,1527.1081397728526,50.0,0.08206192294124126
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,42,5,5,100.0,True,1520.6514443736924,50.0,0.08771873020469553
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,43,5,4,100.0,True,1426.9352074265557,50.0,0.08676269316167341
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,44,5,3,100.0,True,1460.7427283296206,50.0,0.08372035464377484
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,45,5,2,100.0,True,1359.7522284430042,50.0,0.12498628090648158
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,46,5,1,100.0,True,1310.291285236673,50.0,0.10514076347959081
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,47,5,0,100.0,True,1046.7991646056985,50.0,0.08244393894186518
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,48,6,0,100.0,True,663.3097032115858,50.0,0.11966212411102861
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,49,6,1,100.0,True,971.0339428963322,50.0,0.10550932921028584
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,50,6,2,100.0,True,1343.6916956367963,50.0,0.08523571885112681
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,51,6,3,100.0,True,1423.665424029351,50.0,0.0841733323928029
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,52,6,4,100.0,True,1245.663713149394,50.0,0.09268900200438163
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,53,6,5,100.0,True,1268.4623621204587,50.0,0.08132854632848072
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,54,6,6,100.0,True,895.0086963128939,50.0,0.11590545892383022
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,55,6,7,100.0,True,592.7960296862926,50.0,0.11938704266455633
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,56,7,7,100.0,True,565.582946791972,50.0,0.07869664229670059
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,57,7,6,100.0,True,599.732442180976,50.0,0.1707569986057975
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,58,7,5,100.0,True,1021.8842138986776,50.0,0.12022690818660375
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,59,7,4,100.0,True,1137.4406992259553,50.0,0.08947264224674274
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,60,7,3,100.0,True,1038.3082460187145,50.0,0.10388218813839768
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,61,7,2,100.0,True,1066.0265272860572,50.0,0.09409462481239703
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,62,7,1,100.0,True,1094.6219286852192,50.0,0.1071751214704778
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,63,7,0,100.0,True,474.52846625770593,50.0,0.12254799243419477
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,0,0,0,200.0,True,612.768029872032,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,1,0,1,200.0,True,578.2053789776263,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,2,0,2,200.0,True,717.3549687437513,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,3,0,3,200.0,True,760.044092302873,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,4,0,4,200.0,True,625.3308448251305,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,5,0,5,200.0,True,716.9661764478777,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,6,0,6,200.0,True,842.4847462240588,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,7,0,7,200.0,True,347.435084723946,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,8,1,7,200.0,True,700.7121287884601,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,9,1,6,200.0,True,596.1120638992089,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,10,1,5,200.0,True,489.6023012171976,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,11,1,4,200.0,True,473.3951926375929,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,12,1,3,200.0,True,580.3264574168,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,13,1,2,200.0,True,729.5840021097636,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,14,1,1,200.0,True,932.9272265622955,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,15,1,0,200.0,True,945.798907341086,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,16,2,0,200.0,True,1204.46557841898,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,17,2,1,200.0,True,1014.8868488715564,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,18,2,2,200.0,True,756.5323133187017,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,19,2,3,200.0,True,517.2127195858361,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,20,2,4,200.0,True,467.2577484681167,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,21,2,5,200.0,True,511.52292697933285,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,22,2,6,200.0,True,572.2811525996199,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,23,2,7,200.0,True,474.0455975413738,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,24,3,7,200.0,True,815.5963341032738,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,25,3,6,200.0,True,714.5292693008195,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,26,3,5,200.0,True,545.8447234758005,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,27,3,4,200.0,True,529.3278024256726,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,28,3,3,200.0,True,604.4107063817078,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,29,3,2,200.0,True,897.3628902378243,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,30,3,1,200.0,True,1461.836773152936,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,31,3,0,200.0,True,1632.1428781620923,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,32,4,0,200.0,True,1472.7574454726196,62.052170062115295,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,33,4,1,200.0,True,1092.0036241560265,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,34,4,2,200.0,True,1366.836144540146,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,35,4,3,200.0,True,1188.9874466378717,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,36,4,4,200.0,True,888.2725010445307,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,37,4,5,200.0,True,613.2600131080728,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,38,4,6,200.0,True,815.6556022061662,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,39,4,7,200.0,True,1459.472038688129,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,40,5,7,200.0,True,1316.9751414737646,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,41,5,6,200.0,True,1527.1081397728526,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,42,5,5,200.0,True,1520.6514443736924,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,43,5,4,200.0,True,1426.9352074265557,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,44,5,3,200.0,True,1460.7427283296206,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,45,5,2,200.0,True,1359.7522284430042,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,46,5,1,200.0,True,1310.291285236673,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,47,5,0,200.0,True,1046.7991646056985,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,48,6,0,200.0,True,663.3097032115858,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,49,6,1,200.0,True,971.0339428963322,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,50,6,2,200.0,True,1343.6916956367963,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,51,6,3,200.0,True,1423.665424029351,50.0,0.0
10-09-26/map-data-2026.09.10-14.37.27.040.jpk-force-map,B,2,1.8435750000000002,1.0,52,6,4,200.0,True,1245.663713149394,50.0,0.0
