source,location,location_order,block_in_location,instrument_scan_number,map_midpoint_time,relative_time_min,nominal_speed_um_per_s,baseline,distance_nm,point_index,row,column,force_pN
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,7,0,7,61.74489910384648
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,8,1,7,2.969122119242682
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,9,1,6,4.729855244805377
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,10,1,5,14.10655214550175
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,11,1,4,39.63035495479539
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,12,1,3,31.91232283597713
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,13,1,2,45.068153302130774
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,14,1,1,48.84739404578424
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,15,1,0,-3.5539290877843226
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,16,2,0,-14.983601462897452
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,17,2,1,15.845089405828771
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,18,2,2,-15.799418703913481
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,19,2,3,44.24687713852328
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,20,2,4,31.79344318967474
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,21,2,5,19.920200917426918
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,22,2,6,3.9117033148200377
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,23,2,7,-20.529158799641813
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,24,3,7,-35.701786821284486
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,25,3,6,-1.0011367057079612
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,26,3,5,-0.9529950382895436
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,27,3,4,-18.581075312665128
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,28,3,3,-20.924395723362416
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,29,3,2,-3.893890129911552
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,30,3,1,30.216564221267475
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,31,3,0,-17.849650502034812
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,32,4,0,-20.47625957762422
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,33,4,1,-14.032834727796272
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,34,4,2,-16.16416664047857
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,35,4,3,2.7327787644768273
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,36,4,4,-18.727935477857784
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,37,4,5,-30.9945437050677
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,38,4,6,-30.53930486508629
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,39,4,7,-81.09715619207401
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,40,5,7,-6.157133866467141
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,41,5,6,-4.076764935251839
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,42,5,5,-16.139021371441856
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,43,5,4,-49.24716684873752
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,44,5,3,-16.023828669232152
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,45,5,2,19.111267056490252
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,46,5,1,34.147038574077264
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,47,5,0,-3.0208914566750935
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,48,6,0,20.97656968182892
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,49,6,1,-28.568498794222386
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,50,6,2,-18.412777128982917
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,51,6,3,-24.462572793247354
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,52,6,4,20.28774320913493
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,53,6,5,10.56803761878195
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,54,6,6,-31.36560890332467
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,55,6,7,-7.382374737399812
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,56,7,7,3.364883655826517
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,57,7,6,25.626784337923404
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,58,7,5,32.01222738884658
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,59,7,4,24.73766699653139
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,60,7,3,5.768577617349947
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,61,7,2,-9.30985113263825
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,62,7,1,-7.253524794740532
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,linear,200.0,63,7,0,-8.285750371679335
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,0,0,0,538.9924868407982
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,1,0,1,576.6116469269081
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,2,0,2,754.9809423844446
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,3,0,3,698.5909901404964
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,4,0,4,671.2481252383235
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,5,0,5,484.11256817061115
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,6,0,6,714.7073689188871
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,7,0,7,489.1925089907815
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,8,1,7,666.303081449176
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,9,1,6,611.7419717570715
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,10,1,5,551.005681075038
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,11,1,4,510.1211048774429
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,12,1,3,557.184952877297
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,13,1,2,660.2770405014946
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,14,1,1,892.2654363359574
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,15,1,0,877.68368589327
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,16,2,0,966.7130324173163
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,17,2,1,904.9100873638886
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,18,2,2,688.8479971982781
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,19,2,3,469.4225109770543
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,20,2,4,470.44828216911856
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,21,2,5,541.0399384125899
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,22,2,6,642.8283789339307
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,23,2,7,452.0432684992349
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,24,3,7,588.2018661324818
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,25,3,6,773.5085557043755
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,26,3,5,523.9591007391504
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,27,3,4,621.699507850881
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,28,3,3,603.349670259518
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,29,3,2,770.4904341871114
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,30,3,1,892.8927773733399
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,31,3,0,1375.666926536282
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,32,4,0,1720.7254001504064
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,33,4,1,1684.5590770973538
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,34,4,2,1327.473066461853
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,35,4,3,834.2325739494154
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,36,4,4,759.756392069693
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,37,4,5,911.7861442372534
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,38,4,6,875.5544679628103
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,39,4,7,426.6375778437531
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,40,5,7,1312.1883448416102
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,41,5,6,1570.673680464893
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,42,5,5,1323.0000625053656
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,43,5,4,1571.8690956488115
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,44,5,3,1525.8310188410167
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,45,5,2,1343.5016174950117
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,46,5,1,1325.6953091761952
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,47,5,0,1092.2049865607003
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,48,6,0,796.8034620288679
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,49,6,1,1119.5274722331505
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,50,6,2,nan
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,51,6,3,1322.940820558496
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,52,6,4,1404.5791417910164
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,53,6,5,1339.9787545904094
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,54,6,6,588.5083777295927
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,55,6,7,603.2393181024835
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,56,7,7,622.9909324046951
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,57,7,6,591.4856659554805
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,58,7,5,868.4801563552462
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,59,7,4,957.0701895452817
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,60,7,3,850.2529184139313
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,61,7,2,938.7366902592653
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,62,7,1,1089.148077158221
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,20.0,63,7,0,582.5722598212661
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,0,0,0,223.38155118531708
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,1,0,1,252.2202315940011
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,2,0,2,305.33049977125734
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,3,0,3,284.2956175959155
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,4,0,4,273.83336505874775
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,5,0,5,218.77569560397376
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,6,0,6,287.9798680357792
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,7,0,7,235.06580918655436
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,8,1,7,272.9628950714108
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,9,1,6,267.34760660335576
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,10,1,5,239.65939233090398
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,11,1,4,213.44242374699715
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,12,1,3,218.45898192001005
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,13,1,2,281.0731550139081
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,14,1,1,343.8610379680181
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,15,1,0,349.6623087332796
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,16,2,0,357.7869114629125
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,17,2,1,338.0536808722155
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,18,2,2,284.42435346446143
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,19,2,3,222.35575504927684
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,20,2,4,223.2691785660966
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,21,2,5,238.17789466755139
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,22,2,6,282.33394836319394
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,23,2,7,198.3661090598474
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,24,3,7,266.0173193323947
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,25,3,6,316.6346115534217
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,26,3,5,229.94705553719194
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,27,3,4,272.4274975355693
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,28,3,3,257.3021679323795
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,29,3,2,328.06750909208785
10-09-26/map-data-2026.09.10-14.41.13.754.jpk-force-map,B,4,1,28,2026-09-10T14:41:30.159000+02:00,4.835325,4.0,constant,50.0,30,3,1,359.4195945746786
