source,timestamp,acquisition_order,block,nominal_speed_um_per_s,baseline_method,distance_nm,force_median_pN,force_q25_pN,force_q75_pN,pixel_count,location,location_order,block_in_location,global_primary_order,instrument_scan_number,map_start_time,map_end_time,map_midpoint_time,fixed_pixel_time,relative_time_min,idle_before_map_s,spring_constant_used_N_per_m,spring_constant_repeatability_sd_N_per_m,stored_spring_constant_N_per_m,stored_InvOLS_nm_per_V
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,340.0,-10.407346719829764,-21.528005667320606,7.74031658920504,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,345.0,-9.019429235558842,-19.173895857568514,5.904604142110069,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,350.0,-9.11885585386855,-20.724198862411356,6.9365741044044995,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,355.0,-7.270161733430998,-18.71093604923911,11.90711984050932,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,360.0,-6.278706709930457,-22.537554857339977,9.710383839908483,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,365.0,-8.636595664247363,-16.897921084312372,8.65183941812831,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,370.0,-6.015099618564026,-18.67164688075855,8.715247867076151,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,375.0,-5.412931589181509,-19.370908222236963,9.331359243768421,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,380.0,-5.252692216847766,-16.170530371610152,8.166383368517872,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,385.0,-4.393659040449154,-16.740045338410724,9.852455573246027,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,390.0,-4.258530750598975,-19.736070049375307,8.857189853618259,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,395.0,-5.07676910187791,-16.643669443718327,6.945619408845548,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,400.0,-8.859247792086961,-17.774212960791374,8.386560008296987,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,405.0,-4.670705786807079,-16.61614420431694,6.237849497851329,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,410.0,-6.519351613858133,-16.26616562556204,6.228138239500908,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,415.0,-4.449837926175672,-15.703142425434127,5.965016618606441,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,420.0,-2.753494022525518,-14.221513552281884,7.758347573317737,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,425.0,-3.2609418253732336,-16.868140526669528,7.4191219890564915,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,430.0,-5.843579503551089,-16.43555803847834,5.90970329192294,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,435.0,-4.894905424774294,-14.291859647068208,8.486325845980424,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,440.0,-5.6537972917142945,-15.185464768669553,12.360050173746739,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,445.0,-2.226536637736934,-17.037616271609767,8.783472421808955,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,450.0,-4.102399996400958,-15.4291205636793,8.286626987429422,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,455.0,-3.955516494287867,-16.57921972670828,7.054281129612807,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,460.0,-5.390399291820382,-14.976353577941715,10.112053578794988,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,465.0,-6.822914578141479,-14.029177108455983,8.129268826960883,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,470.0,-5.342883758741239,-15.208759949786485,9.231667705545108,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,475.0,-3.284167675747673,-17.818396851633597,5.754423595285367,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,480.0,-5.989498011223331,-14.555157072263722,7.551839778346629,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,485.0,-6.684924737456885,-14.302737263295166,6.397103011367843,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,490.0,-3.3690624724552407,-15.16921830796008,8.597964277271489,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,495.0,-5.721598683425494,-18.140961914256643,8.773457491398267,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,linear_drift_corrected,500.0,-5.255114457771793,-14.579381546162832,7.611800554215547,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,5.0,1098.5022932651054,588.6087585315686,1546.340518487536,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,10.0,924.2448129679789,727.4991395268773,1296.4413489559477,55,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,15.0,821.1358507429151,663.5651805766018,1135.9115185994883,60,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,20.0,739.9016094760037,576.1544238169563,1138.1796931933272,63,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,25.0,623.8925823640712,492.5150779910094,945.0188933852143,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,30.0,525.7807843694136,425.45083069206123,782.5493819123153,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,35.0,455.76794065484694,368.8938473379088,643.3908095055277,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,40.0,396.3424684692357,320.85989063207575,549.319330995403,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,45.0,345.8360023408153,282.73547157109704,470.24625465830024,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,50.0,301.7979336593602,252.5819005616446,404.4055156980743,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,55.0,272.4597002106914,218.9069882302257,346.1034267249824,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,60.0,241.70225421080883,195.22847470976325,295.1154669963784,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,65.0,215.14815529725115,175.55348207083566,275.23179927659567,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,70.0,188.9342423506048,161.2779563695185,247.03582539551624,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,75.0,172.81635446156747,136.56418047350684,213.86259257817895,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,80.0,150.77763932249042,126.72668727204064,188.45637186317148,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,85.0,139.39227253319754,115.24170047209086,171.02964228793985,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,90.0,122.63529499331503,103.88007411350874,149.95875348088907,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,95.0,111.61208981522641,93.40301732562027,136.07070752806771,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,100.0,102.61498416407615,83.1473882271473,123.29811883887471,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,105.0,88.72797338632571,76.65218224022635,105.91174861944863,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,110.0,84.54151337285774,69.49331054849878,97.43262960775469,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,115.0,75.01409875730393,61.27063433481892,89.81681542582415,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,120.0,64.87573129767014,56.84282262980069,77.86058076450146,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-14.45.27.242.jpk-force-map,2026-09-10T14:45:27.242000,24,1,2.0,far_constant_referenced,125.0,58.17436957163481,48.893950222568286,70.7694382080339,64,B,6,1,24,30,2026-09-10T14:45:26.741000+02:00,2026-09-10T14:46:32.039000+02:00,2026-09-10T14:45:59.390000+02:00,2026-09-10T14:45:55.284000+02:00,9.322508333333333,46.403,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
