source,timestamp,block,nominal_speed_um_per_s,point_index,sensitivity_nm_per_V,sensitivity_40nm_nm_per_V,sensitivity_60nm_nm_per_V,contact_fit_R2,contact_points,valid_for_consensus,retained_for_global_consensus
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,18,84.94012627208001,85.03134277501832,85.2117268235478,0.9998714757919958,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,19,84.26969662443213,84.13302277689233,84.41286819597725,0.9999333196322867,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,20,84.95870232705764,84.51886682431939,84.8037206828011,0.9999008784757136,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,21,84.97881498761518,85.23998469348462,84.78482734689767,0.9998818071272964,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,22,85.01955303588105,85.12213298890313,85.0538357195152,0.9999293942371594,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,23,85.54727933949863,85.77615076975216,85.20244107690424,0.9999087739630333,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,24,85.39223564616778,85.58000243050274,85.1881149465734,0.999908057152258,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,25,85.1265295109736,85.05898465460695,84.92892993082968,0.9998811469170035,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,26,84.67690479804627,84.53607492547864,84.88168252204115,0.9999485375827545,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,27,84.69123527353494,84.38912455442234,84.69039716062244,0.9999339265765074,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,28,85.029771835006,84.99762540007363,85.11279850259307,0.9999449741371885,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,29,84.27113955339402,84.1735544534724,84.43392554109853,0.9999766515281651,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,30,84.96625118643166,84.55657753221321,85.0029156275813,0.9998913234054846,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,31,84.66078331372178,84.63537283852854,84.93581127593316,0.9998739854077812,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,32,84.8925210810506,85.422843115486,85.02428993564976,0.9998849362420965,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,33,85.92561581299104,86.00848913002123,86.2000820830386,0.9999474591921549,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,34,84.85416185493739,84.80506435252157,84.74157448389464,0.9999502609504904,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,35,85.32615689765142,84.94487425466714,85.29590556951979,0.9999246061546434,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,36,84.45013969338534,84.35100701313364,84.80838865757666,0.9998091459571253,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,37,84.84437634993387,84.93311977984649,84.85636998781202,0.9998806404348625,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,38,85.08559854721055,85.02043352822947,84.88846383980939,0.9998831770112927,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,39,85.0966174727572,84.83060174354162,85.08667046228653,0.9998847185487989,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,40,84.72024734203437,84.49702152498027,84.65368100450543,0.9998979967434095,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,41,93.39238561907517,92.56804707889195,93.96491246468347,0.9998104851015452,50,False,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,42,84.81166366695813,84.5244073306272,85.03082595386105,0.9999444158844076,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,43,84.48872505378797,84.34338427509324,84.46506451393896,0.9999488415572955,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,44,85.10102894838386,85.01942367847548,84.8972183970344,0.999919650848687,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,45,85.3110081122709,85.47809672142503,85.09794726566395,0.9999067783113142,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,46,84.39859095055004,84.62622541889583,84.77588501374245,0.9999415568036475,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,47,84.67082427644854,84.7248463374639,84.80802195485128,0.9999444098032415,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,48,84.55048308347612,84.59221552105181,84.58833814409203,0.9999435731116008,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,49,84.52045322450016,84.45235038519232,84.56385281322122,0.9998446140456189,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,50,84.44257744928098,84.54528179811895,84.5891441127255,0.9998848508888515,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,51,84.46745045377577,84.68777669939992,84.74838319913893,0.9999416033369709,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,52,84.37340465105618,84.49422799736863,84.56805888479153,0.999907467506295,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,53,84.77235800779924,84.69409933819747,84.84282891517759,0.999902451717396,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,54,84.69748342515162,84.3529795590101,84.60163995599913,0.9998558821011708,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,55,84.62948411940279,84.94683571049349,85.0905506492025,0.9997652287423616,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,56,84.535244721724,84.26352464131541,84.7840496765598,0.9999256177311767,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,57,84.98960351254169,84.89874178251135,84.75497062008992,0.9997813246808405,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,58,84.94191043949469,84.769288857695,84.69887609019906,0.9998271776125991,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,59,84.07680758993126,84.45923656783707,84.38909619774678,0.9998472437023084,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,60,84.53089010270565,84.35941381383711,84.98734522180355,0.9999266603483404,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,61,84.86098445865142,85.12119224945495,84.91779319616536,0.9999387583482154,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,62,84.73081167552894,84.11538839160421,84.63280692370779,0.9998279993570414,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.907000,3,2.0,63,84.31760621927779,84.47499882312043,84.52928441526298,0.999853450755067,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,0,83.7375361710018,83.46322114747127,83.97934573060043,0.9999257542020651,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,1,84.50129521780396,84.01697075514315,84.48792835050261,0.9998729862659267,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,2,84.0857193888543,83.79224410248713,84.32661414217307,0.9999091268361553,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,3,83.67265569625054,83.37590987326607,83.82567732473784,0.99989674262058,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,4,85.40043976448842,85.09428263949832,85.0629061957661,0.9998652005275118,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,5,84.27575900006869,83.62892326196288,84.67287132996226,0.9994554337883211,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,6,84.48959701019247,84.12232127611684,84.61512266915334,0.9998400331389775,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,7,84.56743893712944,84.63322550407831,84.56838909320746,0.9998723899386559,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,8,84.23918108325324,83.83090602722254,84.53230763712725,0.9998957006826803,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,9,85.28149707522617,84.96470994110727,85.21403635522726,0.9999114996882884,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,10,84.83330893431388,84.99086752932753,84.94833611330286,0.9999548184891252,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,11,84.86961774405314,84.89853006669244,84.90259318527416,0.9998915181250291,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,12,84.07242949317124,84.1979587525404,84.33030169352764,0.9999010046000404,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,13,84.26478269802253,84.24863847660036,84.36419059966089,0.9999323900189253,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,14,87.66940489481416,87.32371879404,87.98002514095865,0.9999016733043445,51,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,15,84.97855374682923,85.34943962005671,84.87762237720254,0.999919455004548,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,16,84.20747013846993,84.79513225625577,84.21424837986345,0.9998628035445426,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,17,85.04733881747416,85.00362088421636,84.96264906247292,0.9998845190161016,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,18,84.90118324592778,85.12964948708252,84.7465633847311,0.9999027664173632,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,19,85.18001505578687,85.3960410549367,85.10339861948411,0.9999409078610687,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,20,85.56048433420878,85.6094081155877,85.43787929969967,0.9999219651468303,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,21,84.4868382378957,84.11059960779583,84.57739014362889,0.9999189348543007,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,22,85.43846590597083,85.41845216958241,85.51717553545909,0.9998632953098187,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,23,84.75687117614807,85.12343498164307,84.77055587019521,0.9999021594653927,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,24,85.04132234820469,85.14720995722239,85.08440060693319,0.9999027457842177,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,25,85.02249653011438,84.80056504735316,85.27706889093083,0.9999486192507305,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,26,84.32524512417946,83.76043011258511,84.2850820280274,0.9999029393099947,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,27,84.82587110023177,85.21687160206545,84.46616759560541,0.9998474893723164,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,28,87.01673077041836,86.8179476992082,87.38107911159315,0.9999193370963241,51,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,29,84.1947342024002,83.91105585269948,84.59617492379321,0.9999336843869123,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,30,84.26544159518133,84.17579294442902,84.32006618143572,0.9999447769795097,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,31,85.0771998568706,84.89818292258673,84.92139895496334,0.999927480198268,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,32,84.40540762032617,84.5895911525288,84.57573960793074,0.9998716663159097,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,33,85.44819031634768,85.39155702837061,85.47281788380074,0.9998964645434093,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,34,85.78778641220413,85.98168337735316,85.87640796328266,0.9999152577727579,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,35,85.11408132582703,84.55079264510559,85.12809976425248,0.9998524383191185,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,36,85.16683537016146,84.91502909529957,85.12880571430473,0.9998780832983266,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,37,85.20929871836154,85.22747037586174,85.11845911006739,0.999918315752337,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,38,84.77154929738037,84.42337602626577,84.89113634218482,0.9998700738188013,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,39,85.59591627374569,85.90813139839966,85.31072245542916,0.9999019670167041,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,40,84.55928323111218,84.41821824974028,84.72661432571431,0.9998985162090667,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,41,92.68554448862442,92.75932178610047,93.02154532042893,0.999951253937851,51,False,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,42,85.20062933330237,85.19161657335748,85.13690901794186,0.99993877701152,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,43,84.92969550384484,84.40426052564393,85.05333922753638,0.9998900657913957,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,44,85.03412588054361,84.93424387248066,85.10388122928094,0.9998579031855855,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,45,84.46828077236054,84.72532716237683,84.71567248097429,0.9999391108948081,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,46,85.07851418409172,84.74306765034342,85.10168514681904,0.9998925962111916,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,47,84.83668324585956,84.66218889978087,84.650245969829,0.9999234321044129,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,48,84.29334346196974,84.18478838506421,84.3304316606637,0.9999534011082178,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,49,84.94606232997758,85.30275746876991,84.82926546380658,0.9999211983817701,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,50,84.34604726104115,84.17748448342357,84.7745640765983,0.9999268348857759,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,51,84.62207708189622,84.58241068814927,84.59983856920634,0.9999428140808041,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,52,84.80925166169126,84.6082577431404,84.60132858290987,0.999892143600251,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,53,84.51187882970292,84.75270985820424,84.53575063664555,0.999902786792015,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,54,84.43127596149165,83.98747319677429,84.4779718352091,0.9998797593881872,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,55,84.88268400803854,84.7055469566752,84.94419950958522,0.9999338661253763,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,56,84.1215675131836,84.12476182616312,84.26950337583946,0.9999283737166454,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,57,84.81700334207079,84.86485578158118,84.96932865649725,0.9998963259792332,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,58,84.23164860230214,84.56798621147499,84.43501979933961,0.9998962099406082,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,59,84.64740102829855,84.88102585863246,84.90869577683833,0.9999003601597032,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,60,84.21538606337097,84.3487153444462,84.33629196056071,0.9998999951154592,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,61,84.47776543391078,84.9359220136906,84.58864150075452,0.9998172787466905,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,62,84.63768474995773,84.06337566744163,84.68941875376944,0.9998700789179239,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.427000,3,4.0,63,84.15317170938921,84.30461291818212,83.98137640408882,0.9999002916422646,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,0,80.88534656810864,80.85689215799111,80.87941140753586,0.9997755002516451,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,1,81.1831193362064,81.42006283294009,81.22934437740793,0.9997970602162385,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,2,81.64705237467602,81.6739311674526,81.78593518243946,0.9998146844919261,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,3,81.10813483664568,81.4127064804643,81.13935641415256,0.999876998091801,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,4,81.7918265883798,81.625829298878,81.67929931686014,0.9995975514745661,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,5,81.78998557918771,82.09461854316974,81.63285929596883,0.9998158106886073,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,6,80.93572358472609,81.2169081758436,81.42412698682003,0.9998765634298945,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,7,81.23810198384132,81.15532692414607,81.38866588588434,0.9996905756452718,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,8,81.5877374754112,81.59981431650186,81.87492056650416,0.9999078834586889,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.23.55.544.jpk-force-map,2026-09-08T16:23:55.544000,4,2.0,9,81.24723509596731,81.03712964944071,81.22467390947502,0.9996861947409241,50,True,True
