acquisition_order,block,nominal_speed_um_per_s,point_index,row,column,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
19,4,2.0,4,0,4,50.0,241.15781120348754,247.4299520217091
19,4,2.0,4,0,4,100.0,91.4706950228306,97.23666980198915
19,4,2.0,4,0,4,200.0,91.0219510263898,95.82673506545369
19,4,2.0,5,0,5,20.0,1256.4464681499537,1266.8754372317171
19,4,2.0,5,0,5,50.0,196.01385791857697,205.9749398992496
19,4,2.0,5,0,5,100.0,83.41241854518341,92.68503130776256
19,4,2.0,5,0,5,200.0,73.33128121529458,81.21149251764139
19,4,2.0,6,0,6,20.0,1235.877796804799,1372.2422733824585
19,4,2.0,6,0,6,50.0,104.05514161919281,234.47495283637025
19,4,2.0,6,0,6,100.0,-22.95000230682139,99.11660357033672
19,4,2.0,6,0,6,200.0,-18.50173445742255,85.48719287789315
19,4,2.0,7,0,7,20.0,1362.358072977466,1345.481637252334
19,4,2.0,7,0,7,50.0,244.99654931200246,228.8352138902281
19,4,2.0,7,0,7,100.0,99.60279355722538,84.47573151448728
19,4,2.0,7,0,7,200.0,100.18878617102463,87.09118851226592
19,4,2.0,8,1,7,20.0,1029.2241582060508,1078.5962071978433
19,4,2.0,8,1,7,50.0,155.30330688527397,202.67740124962563
19,4,2.0,8,1,7,100.0,57.58835924171639,101.6170707559006
19,4,2.0,8,1,7,200.0,53.44292185204522,91.14476646953044
19,4,2.0,9,1,6,20.0,1265.4180504990704,1305.2322721089176
19,4,2.0,9,1,6,50.0,220.92721314697255,259.0439854142812
19,4,2.0,9,1,6,100.0,79.59313996222008,115.17489343076141
19,4,2.0,9,1,6,200.0,70.11525666731843,100.33996047707484
19,4,2.0,10,1,5,20.0,1255.9894613162342,1307.6893374998501
19,4,2.0,10,1,5,50.0,174.1024542317153,223.54530837495582
19,4,2.0,10,1,5,100.0,72.48195722203066,118.2450715297705
19,4,2.0,10,1,5,200.0,47.259848513205355,86.33776827843936
19,4,2.0,11,1,4,20.0,1179.6580279823752,1301.1811885076668
19,4,2.0,11,1,4,50.0,115.41862658619075,231.41749595302926
19,4,2.0,11,1,4,100.0,8.801417459400769,117.0598782700358
19,4,2.0,11,1,4,200.0,18.65032980542568,110.79692447396295
19,4,2.0,12,1,3,20.0,1162.203005088216,1297.5388051391997
19,4,2.0,12,1,3,50.0,86.21379448375772,215.58120377779088
19,4,2.0,12,1,3,100.0,-12.246062156015252,107.83911711335465
19,4,2.0,12,1,3,200.0,-10.66144408795661,92.30183586521449
19,4,2.0,13,1,2,20.0,1107.8109340048313,1299.7049039011765
19,4,2.0,13,1,2,50.0,41.814526617147045,225.37417020393013
19,4,2.0,13,1,2,100.0,-53.184331228539605,117.10078570865444
19,4,2.0,13,1,2,200.0,-45.4425801387762,100.78956814847777
19,4,2.0,14,1,1,20.0,1288.7545404625166,1406.4610963513437
19,4,2.0,14,1,1,50.0,127.15550545461132,239.57054801820377
19,4,2.0,14,1,1,100.0,32.01272580209047,136.19620345091144
19,4,2.0,14,1,1,200.0,4.049111348524257,93.35676138215251
19,4,2.0,15,1,0,20.0,1311.8948162849906,1470.360074446157
19,4,2.0,15,1,0,50.0,129.12679729558107,280.29515034105964
19,4,2.0,15,1,0,100.0,-0.6333942601480946,139.93561726829705
19,4,2.0,15,1,0,200.0,-9.195430240330676,110.88385278102758
19,4,2.0,16,2,0,20.0,1409.4804983243935,1417.8146566172236
19,4,2.0,16,2,0,50.0,225.09430249287087,233.0650180998345
19,4,2.0,16,2,0,100.0,87.88570928712251,95.28514801605898
19,4,2.0,16,2,0,200.0,99.01959330733898,105.31819620848137
19,4,2.0,17,2,1,20.0,1079.069651588872,1199.4899730192699
19,4,2.0,17,2,1,50.0,94.46553588101582,209.3566007054231
19,4,2.0,17,2,1,100.0,-9.536899101454392,97.61456473800887
19,4,2.0,17,2,1,200.0,-4.771156599402777,86.9072921151831
19,4,2.0,18,2,2,20.0,1294.8770186737854,1388.3210169621927
19,4,2.0,18,2,2,50.0,151.90845433579818,241.1184206422766
19,4,2.0,18,2,2,100.0,34.70444619228072,117.75979456737656
19,4,2.0,18,2,2,200.0,14.927184986169916,85.75034743729952
19,4,2.0,19,2,3,20.0,1184.7973667180333,1373.7746809992484
19,4,2.0,19,2,3,50.0,65.94847306056845,246.53591246763096
19,4,2.0,19,2,3,100.0,-49.74090065833111,118.72772941834997
19,4,2.0,19,2,3,200.0,-36.005193059403254,107.57608727174922
19,4,2.0,20,2,4,20.0,1301.2559878814309,1380.6890358682028
19,4,2.0,20,2,4,50.0,175.63312136939143,251.6418592269202
19,4,2.0,20,2,4,100.0,43.806372709266796,114.64870902974916
19,4,2.0,20,2,4,200.0,20.984676678056083,81.8015324325949
19,4,2.0,21,2,5,20.0,1116.5040155788258,1313.055819744732
19,4,2.0,21,2,5,50.0,45.9462155876323,234.45948782908758
19,4,2.0,21,2,5,100.0,-66.86948377498756,108.87365126988422
19,4,2.0,21,2,5,200.0,-48.73290976147587,101.1905358776212
19,4,2.0,22,2,6,20.0,1285.4757510974964,1321.5639433884041
19,4,2.0,22,2,6,50.0,188.95228199023413,223.3307937578093
19,4,2.0,22,2,6,100.0,62.34862382985402,94.3223265949134
19,4,2.0,22,2,6,200.0,65.26211402414859,92.57515492537546
19,4,2.0,23,2,7,20.0,1324.3827043729877,1471.1799692677382
19,4,2.0,23,2,7,50.0,100.98796277945458,240.80169978748367
19,4,2.0,23,2,7,100.0,-22.774567482426875,108.3500235837851
19,4,2.0,23,2,7,200.0,-4.8915993133297,107.03200586634084
19,4,2.0,24,3,7,20.0,1348.3056869025233,1419.1120958975573
19,4,2.0,24,3,7,50.0,156.61535825410698,224.15330765320508
19,4,2.0,24,3,7,100.0,47.320839857846615,110.38061645533779
19,4,2.0,24,3,7,200.0,43.18545885137511,96.92506237702366
19,4,2.0,25,3,6,20.0,1233.746184558232,1312.154110045912
19,4,2.0,25,3,6,50.0,165.9633777769013,240.8679872985382
19,4,2.0,25,3,6,100.0,53.75593554391602,123.61916156049263
19,4,2.0,25,3,6,200.0,39.578913800386005,99.0679636280766
19,4,2.0,26,3,5,20.0,793.1447922643486,803.5040964238917
19,4,2.0,26,3,5,50.0,174.44318735361662,184.39938397293713
19,4,2.0,26,3,5,100.0,92.60603748852638,101.89805996080221
19,4,2.0,26,3,5,200.0,93.89133225427649,101.80601822391054
19,4,2.0,27,3,4,20.0,1232.5265317656745,1318.3252091817944
19,4,2.0,27,3,4,50.0,128.81367126369392,210.67723749668116
19,4,2.0,27,3,4,100.0,27.939314206279175,103.97217934478756
19,4,2.0,27,3,4,200.0,34.4515564794465,99.63511782660788
19,4,2.0,28,3,3,20.0,1180.5041588489958,1264.078640551769
19,4,2.0,28,3,3,50.0,162.49246549118828,242.47984015435293
19,4,2.0,28,3,3,100.0,21.82857301898687,96.16640399556914
19,4,2.0,28,3,3,200.0,23.82623191096349,87.55875554696489
19,4,2.0,29,3,2,20.0,1350.736585116793,1485.6879545069776
19,4,2.0,29,3,2,50.0,119.18881487435628,247.95869313763498
19,4,2.0,29,3,2,100.0,-5.394345612688426,114.94503852413314
19,4,2.0,29,3,2,200.0,-0.07721747152203501,102.12292615540407
19,4,2.0,30,3,1,20.0,1319.8496425078956,1359.2591503330689
19,4,2.0,30,3,1,50.0,216.50227844312838,254.2472140828444
19,4,2.0,30,3,1,100.0,82.06665985498486,117.14936329201404
19,4,2.0,30,3,1,200.0,72.28320993401609,102.27620433242335
19,4,2.0,31,3,0,20.0,1309.7395289489502,1363.2539862062197
19,4,2.0,31,3,0,50.0,199.06852102465632,250.2523782096938
19,4,2.0,31,3,0,100.0,89.30749450752221,137.19743795466272
19,4,2.0,31,3,0,200.0,68.02255877657161,108.82264168941126
19,4,2.0,32,4,0,20.0,1104.59141939741,1177.227471446886
19,4,2.0,32,4,0,50.0,126.87339248592028,196.30463343006573
19,4,2.0,32,4,0,100.0,33.083481241183605,97.80363692381928
19,4,2.0,32,4,0,200.0,38.289407003679266,93.68620345261334
19,4,2.0,33,4,1,20.0,1253.3644171304281,1418.7800971121835
19,4,2.0,33,4,1,50.0,107.45325031668278,265.0898055193936
19,4,2.0,33,4,1,100.0,-10.758259247073276,136.38003748909404
19,4,2.0,33,4,1,200.0,-6.234852195951868,119.46343972448189
19,4,2.0,34,4,2,20.0,1306.4233490517834,1394.7755373000891
19,4,2.0,34,4,2,50.0,165.45526301864004,249.68279201404982
19,4,2.0,34,4,2,100.0,33.08089452477837,111.29005865779884
19,4,2.0,34,4,2,200.0,26.248878161932247,92.85876320409122
19,4,2.0,35,4,3,20.0,1047.0619728732788,1183.6385899901509
19,4,2.0,35,4,3,50.0,95.11478271715183,225.64237583426362
19,4,2.0,35,4,3,100.0,-14.774952704080272,107.00394436119119
19,4,2.0,35,4,3,200.0,-14.824657562570177,88.88431869134932
19,4,2.0,36,4,4,20.0,1219.9479126300598,1326.4577451687594
19,4,2.0,36,4,4,50.0,151.2740145377467,252.83715462850836
19,4,2.0,36,4,4,100.0,12.008291572324847,107.09841809519585
19,4,2.0,36,4,4,200.0,8.259931489292454,89.13718403220089
19,4,2.0,37,4,5,20.0,1264.0752845738634,1363.4760462503061
19,4,2.0,37,4,5,50.0,135.03834899068855,230.12248866980784
19,4,2.0,37,4,5,100.0,39.44768198166728,128.04046995302244
19,4,2.0,37,4,5,200.0,16.759156886124227,92.5598146358931
19,4,2.0,38,4,6,20.0,1181.7955303828398,1279.1050776883792
19,4,2.0,38,4,6,50.0,120.91735694335092,214.19440419327935
19,4,2.0,38,4,6,100.0,-6.251155324019895,80.06714433762525
19,4,2.0,38,4,6,200.0,14.186900616451918,88.09248537491749
19,4,2.0,39,4,7,20.0,1271.743306501772,1316.8642025058855
19,4,2.0,39,4,7,50.0,199.6830518786621,242.67140669617672
19,4,2.0,39,4,7,100.0,69.56345182987995,109.73445353008435
19,4,2.0,39,4,7,200.0,72.14423842595903,106.41908023496526
19,4,2.0,40,5,7,20.0,1286.1545878429242,1380.3952007298324
19,4,2.0,40,5,7,50.0,129.68447240902958,219.71915332720675
19,4,2.0,40,5,7,100.0,34.28314804615406,117.67804204903982
19,4,2.0,40,5,7,200.0,11.458019288434638,82.61880818036303
19,4,2.0,41,5,6,20.0,1296.0076098022578,1357.2362276062572
19,4,2.0,41,5,6,50.0,182.1569243681295,240.81198900603877
19,4,2.0,41,5,6,100.0,56.55919691000334,110.79704919176356
19,4,2.0,41,5,6,200.0,51.833665283960656,98.3374914695725
19,4,2.0,42,5,5,20.0,1161.342175354273,1352.1558479961047
19,4,2.0,42,5,5,50.0,53.73292503855349,236.1376905548569
19,4,2.0,42,5,5,100.0,-44.70186309037193,125.21816848283852
19,4,2.0,42,5,5,200.0,-55.30698950179589,89.62769914222264
19,4,2.0,43,5,4,20.0,1295.3854929298327,1382.216454772966
19,4,2.0,43,5,4,50.0,155.89623710660447,238.86052957900915
19,4,2.0,43,5,4,100.0,25.20658286372372,102.34255420237797
19,4,2.0,43,5,4,200.0,-0.4889771803081204,65.23489281665321
19,4,2.0,44,5,3,20.0,1234.503414693318,1340.490617946359
19,4,2.0,44,5,3,50.0,139.52702602519935,240.70972040949238
19,4,2.0,44,5,3,100.0,26.765757080096858,120.74815778914821
19,4,2.0,44,5,3,200.0,23.05502876282425,103.2568603990645
19,4,2.0,45,5,2,20.0,1256.2545415520308,1364.1938595520428
19,4,2.0,45,5,2,50.0,135.35259512973016,238.3802413286424
19,4,2.0,45,5,2,100.0,17.227928493554458,113.2183205739043
19,4,2.0,45,5,2,200.0,9.604096430702782,91.56880699179679
19,4,2.0,46,5,1,20.0,1422.2906950933657,1440.5292602170236
19,4,2.0,46,5,1,50.0,235.19205995554438,252.65830930235245
19,4,2.0,46,5,1,100.0,110.11114978967417,126.30620657585354
19,4,2.0,46,5,1,200.0,98.00709191061998,111.86463356546938
19,4,2.0,47,5,0,20.0,1233.4619703544988,1368.6841992472418
19,4,2.0,47,5,0,50.0,111.67094012621116,240.90901945495747
19,4,2.0,47,5,0,100.0,-8.265291897135356,112.26310693859912
19,4,2.0,47,5,0,200.0,-4.478544482962193,98.1485440015627
19,4,2.0,48,6,0,20.0,1300.5740888955963,1385.7004465345865
19,4,2.0,48,6,0,50.0,174.5305388875663,255.90234401549037
19,4,2.0,48,6,0,100.0,39.96662069592567,115.6091608126823
19,4,2.0,48,6,0,200.0,34.292160434184524,99.02206747743121
19,4,2.0,49,6,1,20.0,1215.3951547704094,1343.693682861978
19,4,2.0,49,6,1,50.0,98.86023336630824,221.3384892510611
19,4,2.0,49,6,1,100.0,4.0745870127248525,118.37272019875232
19,4,2.0,49,6,1,200.0,-12.866583474054739,85.05548221088571
19,4,2.0,50,6,2,20.0,988.3828065424809,1163.8816690331587
19,4,2.0,50,6,2,50.0,61.04950674882001,228.4648020222483
19,4,2.0,50,6,2,100.0,-42.491312146481214,113.78029898370784
19,4,2.0,50,6,2,200.0,-43.59973230008439,90.04138808703335
19,4,2.0,51,6,3,20.0,884.7436788046226,1018.6792814016128
19,4,2.0,51,6,3,50.0,69.50886239561152,197.68133087272366
19,4,2.0,51,6,3,100.0,-16.83339130516261,102.76135657701634
19,4,2.0,51,6,3,200.0,6.170906699365598,108.10476602877469
19,4,2.0,52,6,4,20.0,1547.0482644380922,1601.64694875053
19,4,2.0,52,6,4,50.0,187.03830117843287,238.98057046215072
19,4,2.0,52,6,4,100.0,52.38308446195833,100.83814573183753
19,4,2.0,52,6,4,200.0,44.70106251274171,85.94696505005057
19,4,2.0,53,6,5,20.0,1207.2955848086176,1366.112144044095
19,4,2.0,53,6,5,50.0,65.51184617322065,217.1572626248143
19,4,2.0,53,6,5,100.0,-46.44175143687363,94.50366627708217
19,4,2.0,53,6,5,200.0,-8.696743154851616,112.08176725642988
19,4,2.0,54,6,6,20.0,574.6314980729969,662.0948136229188
19,4,2.0,54,6,6,50.0,79.75712613491439,163.65401208676212
19,4,2.0,54,6,6,100.0,34.425813922612555,112.30395201831767
19,4,2.0,54,6,6,200.0,20.485078919972743,87.44120901983669
19,4,2.0,55,6,7,20.0,1381.7705908296994,1423.4109314098332
19,4,2.0,55,6,7,50.0,204.04788083000696,243.869321171579
19,4,2.0,55,6,7,100.0,85.02499941048362,122.04067071635609
19,4,2.0,55,6,7,200.0,67.59368361439763,99.2263552349232
19,4,2.0,56,7,7,20.0,1105.085982329897,1264.007114893087
19,4,2.0,56,7,7,50.0,82.68637430936744,234.7482718965311
19,4,2.0,56,7,7,100.0,-42.485136086147804,99.67590054742575
19,4,2.0,56,7,7,200.0,-15.206656648439855,106.57740948291149
19,4,2.0,57,7,6,20.0,1268.4840335806625,1401.63863315297
19,4,2.0,57,7,6,50.0,101.72260259822164,228.58228619047657
19,4,2.0,57,7,6,100.0,8.642985807368682,126.60752478226412
19,4,2.0,57,7,6,200.0,-8.267748977269484,92.61082421636598
19,4,2.0,58,7,5,20.0,1372.2001328423974,1428.7134957818735
19,4,2.0,58,7,5,50.0,196.51391045408792,250.5077379065586
19,4,2.0,58,7,5,100.0,56.29054642490392,106.31693635621933
19,4,2.0,58,7,5,200.0,71.32030224977646,114.01539203796442
19,4,2.0,59,7,4,20.0,1330.9677138788306,1370.7378025530177
19,4,2.0,59,7,4,50.0,206.83535894651317,244.8527210298349
19,4,2.0,59,7,4,100.0,71.38505918089334,106.72039844137565
19,4,2.0,59,7,4,200.0,82.96276354507091,113.17242442325906
19,4,2.0,60,7,3,20.0,1130.6570564440076,1180.6884527742836
19,4,2.0,60,7,3,50.0,169.18349626362152,217.052624390055
19,4,2.0,60,7,3,100.0,60.480868485215815,105.03471264756638
19,4,2.0,60,7,3,200.0,64.21680236974227,102.179049165704
19,4,2.0,61,7,2,20.0,338.8697095575035,455.13404186830013
19,4,2.0,61,7,2,50.0,43.081823285833984,154.58403475108673
19,4,2.0,61,7,2,100.0,7.644137953964567,111.60154136496324
19,4,2.0,61,7,2,200.0,12.580923411815851,101.11901021893853
19,4,2.0,62,7,1,20.0,1260.361408767219,1375.1514408008065
19,4,2.0,62,7,1,50.0,129.84137384622795,239.49135221478062
19,4,2.0,62,7,1,100.0,4.637354702230263,106.86606883255412
19,4,2.0,62,7,1,200.0,7.068203983490413,94.30948066144448
19,4,2.0,63,7,0,20.0,1294.714091537718,1386.9826702432397
19,4,2.0,63,7,0,50.0,132.16728391401648,220.29640966759166
19,4,2.0,63,7,0,100.0,32.2224488173185,114.423967552948
19,4,2.0,63,7,0,200.0,27.726246148694546,97.64792674968713
20,4,1.0,0,0,0,20.0,1190.4379041621917,1319.0313613691683
20,4,1.0,0,0,0,50.0,90.08040905282556,213.3374681848991
20,4,1.0,0,0,0,100.0,-29.380779407232787,84.69916345438145
20,4,1.0,0,0,0,200.0,-24.888611259055562,73.02645033659579
20,4,1.0,1,0,1,20.0,1175.8568834656844,1313.630457011303
20,4,1.0,1,0,1,50.0,104.70773266446948,236.5694012218639
20,4,1.0,1,0,1,100.0,-16.660351422265865,106.24790505355035
20,4,1.0,1,0,1,200.0,-0.4885896645472893,104.13817873747472
20,4,1.0,2,0,2,20.0,1236.754525857781,1301.3995693766337
20,4,1.0,2,0,2,50.0,149.34838750528488,211.19437985714518
20,4,1.0,2,0,2,100.0,41.643069018359505,99.27487045938241
20,4,1.0,2,0,2,200.0,22.368377379371665,71.58577266219584
20,4,1.0,3,0,3,20.0,1508.6539857647908,1641.090512183839
20,4,1.0,3,0,3,50.0,141.66540954137258,268.0769215631585
20,4,1.0,3,0,3,100.0,-4.546865447634491,113.50953663846093
20,4,1.0,3,0,3,200.0,-3.3080251973802164,96.82541285429112
20,4,1.0,4,0,4,20.0,1268.7049296840767,1349.3231325895651
20,4,1.0,4,0,4,50.0,164.7933999749825,241.9663769690084
20,4,1.0,4,0,4,100.0,16.420382818837233,88.23297997736829
20,4,1.0,4,0,4,200.0,16.678878829654323,77.74022197168873
20,4,1.0,5,0,5,20.0,1244.0362939667098,1347.6935698060556
20,4,1.0,5,0,5,50.0,123.37014270619045,222.49817772055928
20,4,1.0,5,0,5,100.0,20.661379309005614,113.24650679685503
20,4,1.0,5,0,5,200.0,6.374785094000185,85.07337921528166
20,4,1.0,6,0,6,20.0,1130.5988713230252,1368.0111596359448
20,4,1.0,6,0,6,50.0,2.545484171739895,229.30646010004656
20,4,1.0,6,0,6,100.0,-98.78500138891026,112.86206417630027
20,4,1.0,6,0,6,200.0,-85.85291549403517,95.48064316860382
20,4,1.0,7,0,7,20.0,1385.7640618218252,1495.9520424251352
20,4,1.0,7,0,7,50.0,139.7518819370821,244.88458642790533
20,4,1.0,7,0,7,100.0,18.107453766641378,116.66520878982648
20,4,1.0,7,0,7,200.0,16.204265487820383,100.61203235922899
20,4,1.0,8,1,7,20.0,1216.7605850197933,1330.617395615491
20,4,1.0,8,1,7,50.0,135.7984783475777,244.6215565862994
20,4,1.0,8,1,7,100.0,19.579797516807314,121.00750845563428
20,4,1.0,8,1,7,200.0,24.649739867989638,110.78289372138813
20,4,1.0,9,1,6,20.0,1264.9288278580277,1366.7761416148437
20,4,1.0,9,1,6,50.0,133.54686801855007,230.76491006104158
20,4,1.0,9,1,6,100.0,25.200574169153313,115.63210888800492
20,4,1.0,9,1,6,200.0,26.56036248222385,103.71931400393628
20,4,1.0,10,1,5,20.0,1220.0107148402906,1343.2492509793028
20,4,1.0,10,1,5,50.0,126.34266325018545,244.34175220050392
20,4,1.0,10,1,5,100.0,16.077010268568237,125.47346582080306
20,4,1.0,10,1,5,200.0,14.031876995504062,108.00511650604213
20,4,1.0,11,1,4,20.0,1249.4919745015923,1375.9942836977116
20,4,1.0,11,1,4,50.0,114.10719342010822,234.91414657141746
20,4,1.0,11,1,4,100.0,14.876645667675287,127.21801841652703
20,4,1.0,11,1,4,200.0,-1.6152218596492733,94.26345979299857
20,4,1.0,12,1,3,20.0,1223.3959064949581,1352.6946912538845
20,4,1.0,12,1,3,50.0,121.94489511176488,245.4235544034857
20,4,1.0,12,1,3,100.0,0.28136916917180044,115.68573754229148
20,4,1.0,12,1,3,200.0,5.548720278596887,104.49830138689941
20,4,1.0,13,1,2,20.0,1135.3382610397844,1359.6192106235933
20,4,1.0,13,1,2,50.0,17.22109557710987,231.54901087383237
20,4,1.0,13,1,2,100.0,-97.20291620388721,101.88022531530696
20,4,1.0,13,1,2,200.0,-69.58980017890275,100.74354728003209
20,4,1.0,14,1,1,20.0,1227.7546762802392,1453.41273374368
20,4,1.0,14,1,1,50.0,42.64302917621531,258.6070989585461
20,4,1.0,14,1,1,100.0,-74.31520745371752,126.53094805265478
20,4,1.0,14,1,1,200.0,-75.59349982336346,97.82664735804212
20,4,1.0,15,1,0,20.0,1349.441956662512,1405.7995931366079
20,4,1.0,15,1,0,50.0,211.5676712076849,265.40396965927266
20,4,1.0,15,1,0,100.0,65.14035936195394,115.13149163612971
20,4,1.0,15,1,0,200.0,66.628773565877,109.23383627820915
20,4,1.0,16,2,0,20.0,1214.6374502337717,1325.4386760195127
20,4,1.0,16,2,0,50.0,128.95388459212265,234.68946745351647
20,4,1.0,16,2,0,100.0,23.420442222126947,122.22456711343905
20,4,1.0,16,2,0,200.0,20.37850679684864,104.57999154633626
20,4,1.0,17,2,1,20.0,768.4801561723334,1028.1605780438863
20,4,1.0,17,2,1,50.0,-25.179233832309865,224.06644170504097
20,4,1.0,17,2,1,100.0,-93.87485331760037,138.7580941533037
20,4,1.0,17,2,1,200.0,-56.41900248004883,142.02233315014988
20,4,1.0,18,2,2,20.0,1173.676954416305,1318.8193411080354
20,4,1.0,18,2,2,50.0,59.461347048442036,198.37220512951603
20,4,1.0,18,2,2,100.0,-47.87078196336157,81.43741881354876
20,4,1.0,18,2,2,200.0,-34.4342173683301,76.18081295105443
20,4,1.0,19,2,3,20.0,1131.132868491774,1312.4415222175485
20,4,1.0,19,2,3,50.0,98.5762198970607,271.79974791305574
20,4,1.0,19,2,3,100.0,-11.774425438710605,149.0080889599859
20,4,1.0,19,2,3,200.0,-7.512748462258881,129.53988971153643
20,4,1.0,20,2,4,20.0,1131.6081777688357,1348.647536263354
20,4,1.0,20,2,4,50.0,88.91029791800744,296.1426671183582
20,4,1.0,20,2,4,100.0,-16.409888097806906,176.80955749557262
20,4,1.0,20,2,4,200.0,-20.52691640017937,143.5969577424653
20,4,1.0,21,2,5,20.0,1069.2096749333261,1265.139864317641
20,4,1.0,21,2,5,50.0,2.105177747284654,189.3213719762431
20,4,1.0,21,2,5,100.0,-83.87566943205726,90.13074839121097
20,4,1.0,21,2,5,200.0,-79.31591518030095,69.5794997617732
20,4,1.0,22,2,6,20.0,1187.0730359165254,1331.1408985837886
20,4,1.0,22,2,6,50.0,88.63592851325943,226.20553906317363
20,4,1.0,22,2,6,100.0,-13.745567722819303,113.81472109669184
20,4,1.0,22,2,6,200.0,-30.362075995141424,78.16675684996844
20,4,1.0,23,2,7,20.0,1281.343399300026,1344.8788137628121
20,4,1.0,23,2,7,50.0,104.41032758116565,164.91584443500577
20,4,1.0,23,2,7,100.0,2.2445457314801587,58.79558805043771
20,4,1.0,23,2,7,200.0,-0.7055884785283016,47.2352456710525
20,4,1.0,24,3,7,20.0,1360.4460392149733,1399.4179079943008
20,4,1.0,24,3,7,50.0,212.8049410650052,250.03911077055412
20,4,1.0,24,3,7,100.0,100.14647792287354,135.1272471813986
20,4,1.0,24,3,7,200.0,67.91592167835789,98.02719358151438
20,4,1.0,25,3,6,20.0,1475.2160640226605,1378.3339896382158
20,4,1.0,25,3,6,50.0,307.76478471852255,215.22625691709376
20,4,1.0,25,3,6,100.0,181.73727363963513,95.62749837888882
20,4,1.0,25,3,6,200.0,180.5960696389066,107.30532492650183
20,4,1.0,26,3,5,20.0,592.3440188539278,796.9359581695878
20,4,1.0,26,3,5,50.0,-80.00177771543858,115.6103456317889
20,4,1.0,26,3,5,100.0,-145.74391477251922,36.020932829616946
20,4,1.0,26,3,5,200.0,-69.89255693300254,84.74007089300041
20,4,1.0,27,3,4,20.0,1128.981368378105,1401.3193555832631
20,4,1.0,27,3,4,50.0,40.80957616696722,300.70060386151823
20,4,1.0,27,3,4,100.0,-47.38078228080218,196.23809648341012
20,4,1.0,27,3,4,200.0,-56.71276023228926,151.75637041547392
20,4,1.0,28,3,3,20.0,1140.092213863888,1388.4372539524136
20,4,1.0,28,3,3,50.0,137.27008021607097,374.1970532299259
20,4,1.0,28,3,3,100.0,-1.60673634037693,219.78431837805493
20,4,1.0,28,3,3,200.0,11.370701009019395,201.40153814880668
20,4,1.0,29,3,2,20.0,1107.7948380491448,1498.6607259789118
20,4,1.0,29,3,2,50.0,-30.941749655984683,342.6077803702946
20,4,1.0,29,3,2,100.0,-132.4226733475145,215.8520908408386
20,4,1.0,29,3,2,200.0,-39.75187217801722,259.90466295668125
20,4,1.0,30,3,1,20.0,1161.6014825159662,1483.738989435961
20,4,1.0,30,3,1,50.0,50.871337303229254,358.4644015470416
20,4,1.0,30,3,1,100.0,-81.9667316450382,203.45127520276156
20,4,1.0,30,3,1,200.0,-151.61838362134694,92.00556872973088
20,4,1.0,31,3,0,20.0,779.8385058560661,1448.4115499369511
20,4,1.0,31,3,0,50.0,-303.6047408741292,336.44697045296766
20,4,1.0,31,3,0,100.0,-391.5053602300014,203.03496718413655
20,4,1.0,31,3,0,200.0,-370.34859812699256,133.1514677832386
20,4,1.0,32,4,0,20.0,1444.3938283870687,1653.8028728879813
20,4,1.0,32,4,0,50.0,164.05464667880014,364.5357888012904
20,4,1.0,32,4,0,100.0,-164.09448659060496,23.268911864862392
20,4,1.0,32,4,0,200.0,64.17572282815328,224.95786218530515
20,4,1.0,33,4,1,20.0,1630.40631643365,1502.6632319968037
20,4,1.0,33,4,1,50.0,442.26118653913085,320.43202002827445
20,4,1.0,33,4,1,100.0,251.410057356187,138.0862393611129
20,4,1.0,33,4,1,200.0,265.6988129805505,170.455871499515
20,4,1.0,34,4,2,20.0,792.4934007802397,1519.6935100367232
20,4,1.0,34,4,2,50.0,-396.68085581021086,296.47479062153326
20,4,1.0,34,4,2,100.0,-521.4642341233096,125.53869323055163
20,4,1.0,34,4,2,200.0,-320.45647752594004,227.98850474150302
20,4,1.0,35,4,3,20.0,619.456658315743,1421.289668697196
20,4,1.0,35,4,3,50.0,-461.5063977832835,305.57806760998614
20,4,1.0,35,4,3,100.0,-497.42620981316395,222.16742611319145
20,4,1.0,35,4,3,200.0,-410.47530540553043,208.2979336544649
20,4,1.0,36,4,4,20.0,1670.3874669474703,1416.0993503457564
20,4,1.0,36,4,4,50.0,536.4636857716189,293.087891667732
20,4,1.0,36,4,4,100.0,416.1062945072719,188.10431331843847
20,4,1.0,36,4,4,200.0,356.0250071457569,160.7639264919156
20,4,1.0,37,4,5,20.0,1538.566172055313,1268.3595167007488
20,4,1.0,37,4,5,50.0,480.24315170196644,222.21213744473053
20,4,1.0,37,4,5,100.0,358.3960214129321,118.97560604717468
20,4,1.0,37,4,5,200.0,304.1074324037403,99.12676807109135
20,4,1.0,38,4,6,20.0,1091.8593668976025,1286.6490080150984
20,4,1.0,38,4,6,50.0,21.644382219558395,207.59047193018367
20,4,1.0,38,4,6,100.0,-122.63500975715428,49.72692025166968
20,4,1.0,38,4,6,200.0,-147.14190824508344,-0.9284616670619764
20,4,1.0,39,4,7,20.0,1261.405291101758,1341.6400171973023
20,4,1.0,39,4,7,50.0,157.48886354903655,234.1990770612958
20,4,1.0,39,4,7,100.0,68.09153025220078,139.40681379347086
20,4,1.0,39,4,7,200.0,22.925382679514424,84.1820210939176
20,4,1.0,40,5,7,20.0,1168.9182592826162,1361.3727429009655
20,4,1.0,40,5,7,50.0,90.29533996710886,274.33987535923154
20,4,1.0,40,5,7,100.0,-12.612899971918386,158.87127150790013
20,4,1.0,40,5,7,200.0,11.81249838835952,159.16760100228396
