curve_row_index,acquisition_order,instrument_scan_number,block,position_in_block,source,map_start_time,speed_um_per_s,point_index,line_index,position_within_line,physical_row,physical_column,duration_s,sample_count,baseline_mode,baseline_start_nm,baseline_stop_nm,baseline_start_time_s,baseline_stop_time_s,baseline_sample_count,dynamic_baseline_raw_V,initial_0_10nm_raw_V,baseline_minus_initial_V,pre_guard_corrected_V,post_guard_corrected_V,near_320_360nm_corrected_V,near_380_420nm_corrected_V,terminal_last_25nm_corrected_V,detector_drift_V,detector_pre_guard_mismatch_V,detector_post_guard_mismatch_V,detector_roughness_V,detector_score_V
1268,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,52,7,5,6,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6346445361683264,-2.640271277932439,0.005626741764112708,-0.0013152276655516992,0.006016743015220705,0.021859943481202793,0.0765227424332302,1.2694532241325795,0.006684171191171373,0.001942984091603872,0.005081054271780516,0.003979973405085602,0.011191183724134968
1269,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,53,7,6,6,5,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.637486098605148,-2.6380464061037348,0.0005603074985867096,-0.0017153714243269835,0.00014947058324987772,0.017890023590024118,0.07705837084954581,1.2714509254817556,0.0001812636042686222,0.0027731331874605303,0.0006174567887757831,0.004058287914524783,0.0028911305710179747
1270,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,54,7,7,6,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6401407908307744,-2.640007739596379,-0.00013305123439533162,0.00014398634274481736,-0.0006829019660974378,0.019108056163587683,0.06598948262950532,1.2533163303509256,0.0008046301349682317,0.001027966930148061,0.00021452502234042825,0.0028586909547065886,0.0021405488498891234
1271,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,55,7,8,6,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6402376160424446,-2.6454547862712556,0.005217170228811074,-0.002754279024934636,-0.0011810806954772879,0.013940755813443673,0.05003307375671451,1.2556796319744397,0.0027287962177617864,0.0026989999942483855,0.0017325124569591566,0.002258536499753827,0.005509186568304014
1272,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,56,8,1,7,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.642655512557109,-2.643584576827485,0.0009290642703758678,-0.003643888467703471,0.001815531120969549,0.018017465436438895,0.0743995765677603,1.4965502031580495,9.217111608972317e-05,0.004713535069476471,0.001882382121604742,0.0013293554250672912,0.0037224685678971525
1273,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,57,8,2,7,6,1.5860860860860861,3169,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.6417919449135727,-2.671822227579524,0.03003028266595109,-0.003986342021087719,-0.0002539436962321062,0.03132568975235639,0.2033481985939547,1.3256704020147252,0.004432022774804256,0.0024767742305495943,0.001500131670845839,0.0022931356052913188,0.006993759626824803
1274,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,58,8,3,7,5,1.5895895895895897,3176,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.6428535542663303,-2.6594169784568145,0.016563424190484177,-0.0020185175460207816,0.0015258035897605104,0.03389279265004341,0.14155878762614105,1.3196066925422816,0.003038505629308741,0.0025034195187227937,0.00026418910293557474,0.003275190098070091,0.005241107464655448
1275,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,59,8,4,7,4,1.6186186186186187,3234,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.643880191852177,-2.664676754448573,0.02079656259639595,0.000872920331577598,0.0010235116800014765,0.028549095541919645,0.1299156337923546,1.3106849206335665,0.001849034490827517,0.0017647254172867832,0.0014055062736986201,0.0028400133891741675,0.0041441536836137605
1276,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,60,8,5,7,3,1.643643643643644,3284,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6460226721447797,-2.6687568569586957,0.02273418481391598,0.002498694506238852,0.0012426671589551574,0.02484777550694295,0.11383777624672309,1.3278789879852169,0.001098679425682647,0.0020644230307524936,0.00015168569357504325,0.0035877334046849896,0.003103667139017663
1277,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,61,8,6,7,2,1.6626626626626628,3322,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.6461427414143293,-2.6727367135594706,0.026593972145141365,-0.00299548827021745,0.004246907409328982,0.023017674438709612,0.09356952232982318,1.3299196955692636,0.00439034727476173,0.003133975076655471,0.004638919363217919,0.001956666882315883,0.008765961215277396
1278,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,62,8,7,7,1,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6482369704022877,-2.6705527899849204,0.022315819582632734,0.0013152777245424296,0.003953653500350818,0.021407649378641924,0.09602722964713761,1.290168785720384,0.000892692242262072,0.0014496318832160071,0.004036638791700575,0.00231730853554879,0.004215154713607561
1279,20,28,3,4,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.59.37.465.jpk-force-map,2026-09-12T15:59:36.965000+02:00,0.3,63,8,8,7,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6495458183276175,-2.653230877533877,0.003685059206259389,-0.0017364629456193548,0.0014167139254399608,0.01958763797803109,0.08398960262576782,1.3144395813038787,0.00040840349219228855,0.002076638814940246,0.001672078740788674,0.001969732278812586,0.002775195339759895
1280,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,0,1,1,0,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,801,-2.656523841354597,-2.658848889566274,0.0023250482116767834,-0.0035132539701223653,-0.0015454489624404655,0.010571902563264679,0.03556112809077172,1.35574954503637,0.003533729487727122,0.00426759011553246,0.0014168335108060148,0.002501292011630074,0.007001264303803878
1281,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,1,1,2,0,1,1.6336336336336337,3264,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.6583943928681353,-2.695741255856363,0.03734686298822787,-0.0072902409501567345,-0.0001701115736281178,0.016581865366339876,0.04734279236996253,1.2674757104618135,0.0032127637559757893,0.006489566865958807,0.0013831883071415696,0.001782634021105789,0.007594799847802425
1282,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,2,1,3,0,2,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6600045375135686,-2.6692371062263445,0.00923256871277589,-0.002694817287494322,-0.00012985858322966948,0.01607902002663142,0.045135082431802864,1.2953748762259847,0.0018252634230218057,0.002619700991330909,0.0004996638127621189,0.0030705127915648944,0.004152574022959543
1283,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,3,1,4,0,3,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.66251087992112,-2.699898121047222,0.03738724112610203,-0.002056323207999089,0.0005718850306466461,0.015133939660380236,0.04032513096574508,1.2820463168357419,0.0009466739107799604,0.0015193362463046256,0.0006859819845352888,0.0016530869160389372,0.002462604755209652
1284,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,4,1,5,0,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.665784860260255,-2.6699502132310435,0.004165352970788572,0.0011705293727213295,0.001373068047914039,0.015601354359098929,0.051475896226707896,1.2864153737437771,0.001073359310228561,0.001050361375718012,0.0023829650730515795,0.002295037846927084,0.0033637819963451276
1285,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,5,1,6,0,5,1.6446446446446448,3286,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6672582298386174,-2.7142749991282695,0.04701676928965215,0.0021158044128246623,0.0016241583816927196,0.0155325705252225,0.03783724363932417,1.2691863930273724,0.00011254651571368512,0.0016532593414502195,0.0009687443634400772,0.0014959155914313627,0.0017975272660166741
1286,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,6,1,7,0,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6664740557538686,-2.6764088297356543,0.00993477398178566,-0.002213085717518215,-0.0010819360839184888,0.008936786824782494,0.02182969116466582,1.2614115588016213,0.0012460725608303136,0.003149507268956686,0.0004058337973513737,0.0022601300442817163,0.0035887756050547726
1287,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,7,1,8,0,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.6707061735125865,-2.6718507584230013,0.0011445849104148031,-0.003608905576573118,0.0010323248433681265,0.008572507551579678,0.019423892239349705,1.279620608337518,0.001031434905761408,0.004258813105881387,0.0019582743321189255,0.004460848410114515,0.005255190727290193
1288,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,8,2,1,1,7,1.6536536536536537,3304,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6723002659084294,-2.610785856785479,-0.061514409122950475,0.00011010196834848607,0.0019274546803575987,0.014109793899833134,0.037009868645853095,1.5075391888862324,5.757201055267558e-05,0.000749385867469865,0.001847100267059254,0.002534214140988311,0.001989368613064313
1289,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,9,2,2,1,6,1.5755755755755756,3148,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6707331135925916,-2.696773227505744,0.026040113913152307,-0.0025043567342653006,0.000740088800528671,0.015699186312686964,0.16133804029523535,1.3218751546274117,0.00481466257326657,0.0012251896186645794,0.0014648831889605418,0.0015590010435659885,0.006549449237970628
1290,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,10,2,3,1,5,1.643643643643644,3284,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6728207792906966,-2.6893305040897477,0.016509724799051106,-0.0006210485213378192,0.00033302577685745405,0.017963296046706656,0.05082337450567831,1.3263919161487576,0.0007562022333305052,0.0006606896796306216,0.00030739279271330133,0.002923864979162971,0.0019712097142932095
1291,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,11,2,4,1,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.673820468453374,-2.6877013982111695,0.013880929757795535,-0.0022607029416166213,0.0010397864139943813,0.019942923319290262,0.07280485565348283,1.330278818766454,0.001003878822069204,0.0024817481474581626,0.0016318313125003314,0.002184591027755811,0.003606816308987404
1292,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,12,2,5,1,3,1.6166166166166167,3230,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.6752047830878,-2.7068208900730104,0.03161610698521056,-0.0016680740215557766,0.0033702771503509865,0.021863186191359407,0.09367297479561265,1.3318918696143864,0.003387254100736925,0.0025302580902191174,0.002399847467567273,0.0016728185014249775,0.006270511504986365
1293,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,13,2,6,1,2,1.6241241241241242,3245,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.676919242326079,-2.705893230235421,0.028973987909342025,-0.00022180026228002525,0.0017303223761286901,0.019346498259123157,0.0720069320327017,1.3111861696476916,0.004339606925872541,0.001736337798143417,0.0016703127708490584,0.0036831458404038564,0.006963718670469743
1294,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,14,2,7,1,1,1.6491491491491492,3295,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6780052999335413,-2.7021696645413176,0.024164364607776267,0.0018677927069556954,0.0037412337366626858,0.011943657953207953,0.04674256282652478,1.3171895775040785,0.003806813795153019,0.002666086208054974,0.004543769737198833,0.0026566194967574397,0.008075896641969282
1295,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,15,2,8,1,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.679468682743317,-2.6870028138757993,0.007534131132482358,-0.0009389370157066868,0.0015934861258473099,0.014999706477599517,0.0361923969893172,1.3219779563263254,0.0010275859256099196,0.0010071785438539038,0.0011809986543536155,0.002182666537680067,0.002667341159133696
1296,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,16,3,1,2,0,1.6531531531531531,3303,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.67983730324341,-2.6193912391884826,-0.06044606405492736,0.0017259950545138736,0.0019743404869851933,0.020553768149749407,0.06476831858798615,1.4943999553787688,0.0008753968610752949,0.0020934628073003836,0.0016098289956887335,0.0027948295882200824,0.003425750159624874
1297,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,17,3,2,2,1,1.6091091091091092,3215,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.6809122672223866,-2.7184836614689267,0.0375713942465401,-0.0028319900454334412,0.0016652623749282558,0.018259389412863092,0.07042778502655134,1.2887741700581545,0.00436786661648636,0.0033974132947340863,0.0011116349705058148,0.001718497330172486,0.007052015081649432
1298,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,18,3,3,2,2,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.684154257085596,-2.687696320004698,0.0035420629191023068,0.0017031292201177273,0.0015778260050152149,0.016069222369786917,0.05992287529772877,1.273353848475758,0.0003587255063219885,0.0020486947740718797,0.0017950291833424004,0.0026959297095032753,0.0029545699124049474
1299,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,19,3,4,2,3,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.6848262795644438,-2.6878532048806383,0.0030269253161945286,-0.0022479684906682174,0.00023998280001791272,0.018079786098442074,0.06641990095325756,1.2634985904191804,0.0023139365063338246,0.0018948037038635235,0.0007361480455618796,0.0022305173704006975,0.004187041723646701
1300,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,20,3,5,2,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.686131286852788,-2.687863658866468,0.0017323720136803722,-0.0027295721321127786,0.0025360273888637153,0.018732474682773503,0.07363835731116919,1.2671781570417706,0.0022427345451152547,0.0010416038334519762,0.003029207171840742,0.002343227968360395,0.004863947039851713
1301,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,21,3,6,2,5,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.687312948788765,-2.6950381272770856,0.007725178488320772,0.0015783071275337068,0.0026526731796803205,0.017803360353406905,0.061724075642165976,1.257380199842881,0.0015237414374609237,0.0016633142458846173,0.002214477635556822,0.0025462449850168767,0.0040991986244358625
1302,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,22,3,7,2,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6878621765641415,-2.695941469569557,0.008079293005415433,-0.0014818295477412313,0.0017604300778049087,0.014935744993132882,0.04420204125274485,1.2639577036686573,0.0028341787357364367,0.001930309433338273,0.0015169000421053624,0.002186654570582647,0.005104447116103916
1303,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,23,3,8,2,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.688975165908443,-2.6900759964801857,0.0011008305717425948,-0.001805510979722591,0.0011569578242105472,0.010263539182348236,0.03258156414161406,1.2658272456592223,0.0038197415294254355,0.0010539266882574339,0.00194459015088011,0.003331150487236645,0.006151787570803369
1304,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,24,4,1,3,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.6897412686976545,-2.6880510407917875,-0.0016902279058670366,-0.00030430582163787356,0.0037628564394642794,0.016735493626848452,0.056139825617744776,1.4870548803667298,0.005988580661533405,0.0007453296987192104,0.004091947023464826,0.0020132613520278397,0.008910534360632383
1305,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,25,4,2,3,6,1.5740740740740742,3145,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.691063671485165,-2.7245827098075432,0.033519038322378236,-0.0016905699756346593,0.004765960737709296,0.03414900568717405,0.17754041123634368,1.3232039427172546,0.0018373401544575785,0.0007168725531991882,0.005136829720787883,0.0017883852428930425,0.005211287602174375
1306,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,26,4,3,3,5,1.6136136136136139,3224,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.6916869476315757,-2.7085304463112854,0.01684349867970969,-0.0016295758768769542,0.003319801001689049,0.028093063701408738,0.16080053188572463,1.3293281735091018,0.004128035383966111,0.0015342343580622142,0.00458842652822522,0.002648910412234695,0.007851593430168502
1307,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,27,4,4,3,4,1.6001001001001003,3197,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.6987302392388823,-2.7221100904731976,0.023379851234315296,-0.0017133412541605608,0.0024651160478945666,0.036025275049838656,0.1868804121046459,1.3257464332779905,0.003763596200100139,0.002007517082878607,0.0021611884497398925,0.0020716635075044287,0.006365864843285496
1308,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,28,4,5,3,3,1.6356356356356356,3268,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.695867232086781,-2.723620751218359,0.027753519131577864,0.0005369827901118285,0.003728496504658896,0.024627154411992702,0.12982567778659115,1.2964113643087227,0.0047815791427163745,0.0005614977901364782,0.003656118157165711,0.002288113019920157,0.007462415371347508
1309,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,29,4,6,3,2,1.6486486486486487,3294,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.6979483845540226,-2.7219879465366006,0.02403956198257795,0.0018359885617162952,0.007141988469006932,0.02317285730897578,0.0913590090882006,1.3295796114747584,0.005160404724215528,0.003543934569132823,0.007322697252798882,0.002463986939555962,0.011209717370070371
1310,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,30,4,7,3,1,1.6581581581581581,3313,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.6963649130073115,-2.7221929770370936,0.025828064029782105,-0.0020473682108264057,-0.001569705324348858,0.01888141408451305,0.07210881042134787,1.3095182318978313,0.0008674221857978281,0.0010359791496679094,0.0008783934478620026,0.0015986394208042931,0.0022242683397638574
1311,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,31,4,8,3,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.699135819960227,-2.703444775488167,0.004308955527940306,-0.0009021825925268345,0.002644391197822671,0.020669193057411217,0.0746349595027711,1.3031563543921851,0.002168547121330189,0.0004395874621621054,0.003485821643378628,0.002080315369680008,0.004651330516520558
1312,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,32,5,1,4,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.698529580556885,-2.6872447712248833,-0.01128480933200171,0.0005046279959772804,0.003534573537926189,0.021865772572529973,0.10007773895076366,1.484513824830385,0.005171298116739109,0.0005974804705481951,0.0034971600047066786,0.001504689820027938,0.007594790809373531
1313,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,33,5,2,4,1,1.5850850850850853,3167,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.7008429066216415,-2.748344900486378,0.0475019938647363,-0.0019833538863136546,0.003026483128445445,0.02751100557148911,0.14417474809846675,1.2687204689741454,0.004460199033767154,0.0019717972121671146,0.004124194746979892,0.0025368561432599357,0.008142409049155641
