acquisition_order,block,position_in_block,speed_um_per_s,elapsed_midpoint_min,scanner_travel_bin_center_nm,finite_pixel_count,map_median_corrected_V,map_median_corrected_nN_prior_D3_scale
17,3,1,0.9,42.610533333333336,237.5,64,0.011047019393868984,0.24110756317891524
17,3,1,0.9,42.610533333333336,242.5,64,0.01036852122839993,0.22629894979054735
17,3,1,0.9,42.610533333333336,247.5,64,0.012296819958956817,0.2683851806035029
17,3,1,0.9,42.610533333333336,252.5,64,0.012524948511941192,0.2733642177121117
17,3,1,0.9,42.610533333333336,257.5,64,0.013029016125331694,0.2843657838005578
17,3,1,0.9,42.610533333333336,262.5,64,0.014488021554501795,0.31620941792029555
17,3,1,0.9,42.610533333333336,267.5,64,0.015924252924091054,0.3475559950680616
17,3,1,0.9,42.610533333333336,272.5,64,0.017192058039396274,0.37522657217473837
17,3,1,0.9,42.610533333333336,277.5,64,0.01643326108172971,0.35866539138129316
17,3,1,0.9,42.610533333333336,282.5,64,0.016525988408823578,0.36068921872137233
17,3,1,0.9,42.610533333333336,287.5,64,0.019040063539865537,0.4155603569788696
17,3,1,0.9,42.610533333333336,292.5,64,0.021513578373928866,0.46954624338537815
17,3,1,0.9,42.610533333333336,297.5,64,0.021195326951879534,0.46260022273376916
17,3,1,0.9,42.610533333333336,302.5,64,0.023226266080158764,0.5069266393648363
17,3,1,0.9,42.610533333333336,307.5,64,0.024800606032703065,0.5412875159089503
17,3,1,0.9,42.610533333333336,312.5,64,0.026256600969811084,0.5730654443048925
17,3,1,0.9,42.610533333333336,317.5,64,0.028471651502703033,0.6214101984202096
17,3,1,0.9,42.610533333333336,322.5,64,0.030493824745551068,0.6655452945511431
17,3,1,0.9,42.610533333333336,327.5,64,0.033440234347255515,0.7298523817269097
17,3,1,0.9,42.610533333333336,332.5,64,0.03453343648507068,0.7537121482497131
17,3,1,0.9,42.610533333333336,337.5,64,0.036997566648960145,0.8074932088225572
17,3,1,0.9,42.610533333333336,342.5,64,0.04006106283870259,0.874355778243466
17,3,1,0.9,42.610533333333336,347.5,64,0.04217572006633041,0.9205093906282685
17,3,1,0.9,42.610533333333336,352.5,64,0.04556654087013401,0.9945160083441016
17,3,1,0.9,42.610533333333336,357.5,64,0.05066440105741654,1.1057797441409862
17,3,1,0.9,42.610533333333336,362.5,64,0.054379581870626525,1.1868657059470513
17,3,1,0.9,42.610533333333336,367.5,64,0.05890809056838808,1.2857030174446473
17,3,1,0.9,42.610533333333336,372.5,64,0.06537299503840566,1.4268032823555157
17,3,1,0.9,42.610533333333336,377.5,64,0.07128039670382613,1.5557357273423582
17,3,1,0.9,42.610533333333336,382.5,64,0.07787066418162891,1.6995721121279364
17,3,1,0.9,42.610533333333336,387.5,64,0.08549518238340337,1.865981614863433
17,3,1,0.9,42.610533333333336,392.5,64,0.09200574482425594,2.0080783912943074
17,3,1,0.9,42.610533333333336,397.5,64,0.10386196918860524,2.2668473191896688
17,3,1,0.9,42.610533333333336,402.5,64,0.11454783521511713,2.500072502042027
17,3,1,0.9,42.610533333333336,407.5,64,0.13234821983964973,2.8885761524339513
17,3,1,0.9,42.610533333333336,412.5,64,0.1501556335807518,3.2772332173449366
17,3,1,0.9,42.610533333333336,417.5,64,0.17012132261645807,3.7129958840836945
17,3,1,0.9,42.610533333333336,422.5,64,0.19287159444315294,4.209533674615375
17,3,1,0.9,42.610533333333336,427.5,64,0.22731973597067778,4.961384211272667
17,3,1,0.9,42.610533333333336,432.5,64,0.27202749261191406,5.937156759019521
17,3,1,0.9,42.610533333333336,437.5,64,0.3254736272694486,7.103649441721075
17,3,1,0.9,42.610533333333336,442.5,64,0.37611202129082,8.208861567316028
17,3,1,0.9,42.610533333333336,447.5,64,0.4555166681450309,9.94191373510044
17,3,1,0.9,42.610533333333336,452.5,64,0.5352672935398671,11.682517083874785
17,3,1,0.9,42.610533333333336,457.5,63,0.6260334317562204,13.663540346733475
17,3,1,0.9,42.610533333333336,462.5,63,0.7284365025862736,15.898546368681334
17,3,1,0.9,42.610533333333336,467.5,62,0.8150038887515434,17.78792944885047
17,3,1,0.9,42.610533333333336,472.5,62,0.9091622591571238,19.84299013372505
17,3,1,0.9,42.610533333333336,477.5,60,0.9871545569517526,21.54521696953776
17,3,1,0.9,42.610533333333336,482.5,56,1.0671046882812791,23.29017465028509
17,3,1,0.9,42.610533333333336,487.5,51,1.1570155144159304,25.252530234159607
18,3,2,2.7,44.09054166666667,2.5,64,-0.7211315262160787,-15.739111050528933
18,3,2,2.7,44.09054166666667,7.5,64,-0.613637393487746,-13.392989669358618
18,3,2,2.7,44.09054166666667,12.5,64,-0.5285836771691726,-11.536643305717465
18,3,2,2.7,44.09054166666667,17.5,64,-0.44649962285334843,-9.745111526302106
18,3,2,2.7,44.09054166666667,22.5,64,-0.385633673720567,-8.416677117639676
18,3,2,2.7,44.09054166666667,27.5,64,-0.3320622483626777,-7.247449893214743
18,3,2,2.7,44.09054166666667,32.5,64,-0.28134324268041844,-6.1404783716752815
18,3,2,2.7,44.09054166666667,37.5,64,-0.24381020474475157,-5.321298193500449
18,3,2,2.7,44.09054166666667,42.5,64,-0.2096757537090389,-4.576294132564491
18,3,2,2.7,44.09054166666667,47.5,64,-0.1787790792381757,-3.901956410650433
18,3,2,2.7,44.09054166666667,52.5,64,-0.15561623372728162,-3.396413961750521
18,3,2,2.7,44.09054166666667,57.5,64,-0.13692953381965456,-2.9885659696410705
18,3,2,2.7,44.09054166666667,62.5,64,-0.11955744140230928,-2.6094100434380585
18,3,2,2.7,44.09054166666667,67.5,64,-0.10504958953496835,-2.2927678175145134
18,3,2,2.7,44.09054166666667,72.5,64,-0.09272893593446674,-2.0238624539521815
18,3,2,2.7,44.09054166666667,77.5,64,-0.0813246163249749,-1.7749566077033605
18,3,2,2.7,44.09054166666667,82.5,64,-0.07115157684464735,-1.552924159694266
18,3,2,2.7,44.09054166666667,87.5,64,-0.0633221922246262,-1.3820433293436425
18,3,2,2.7,44.09054166666667,92.5,64,-0.056582164933851375,-1.2349383503535623
18,3,2,2.7,44.09054166666667,97.5,64,-0.048663405548566074,-1.0621068642564222
18,3,2,2.7,44.09054166666667,102.5,64,-0.04396047047030849,-0.9594625965060967
18,3,2,2.7,44.09054166666667,107.5,64,-0.038901818987263526,-0.8490546132698864
18,3,2,2.7,44.09054166666667,112.5,64,-0.036465560556811605,-0.7958818693380386
18,3,2,2.7,44.09054166666667,117.5,64,-0.03354274681644709,-0.7320897754311293
18,3,2,2.7,44.09054166666667,122.5,64,-0.030534414243607033,-0.6664311837324692
18,3,2,2.7,44.09054166666667,127.5,64,-0.02688457014657264,-0.5867712334016763
18,3,2,2.7,44.09054166666667,132.5,64,-0.025161589755703373,-0.5491661936496776
18,3,2,2.7,44.09054166666667,137.5,64,-0.02369846697457223,-0.5172326959511153
18,3,2,2.7,44.09054166666667,142.5,64,-0.01966662550278575,-0.4292354328227785
18,3,2,2.7,44.09054166666667,147.5,64,-0.018073101832695282,-0.3944558605902296
18,3,2,2.7,44.09054166666667,152.5,64,-0.017552164339537102,-0.38308609965601687
18,3,2,2.7,44.09054166666667,157.5,64,-0.016562375732740442,-0.36148339303096627
18,3,2,2.7,44.09054166666667,162.5,64,-0.014462029814259703,-0.3156421332139766
18,3,2,2.7,44.09054166666667,167.5,64,-0.012219566422009165,-0.2666990776488237
18,3,2,2.7,44.09054166666667,172.5,64,-0.011694207051364924,-0.255232806690746
18,3,2,2.7,44.09054166666667,177.5,64,-0.010442184423313572,-0.22790669146170425
18,3,2,2.7,44.09054166666667,182.5,64,-0.00923443758175102,-0.20154692078294628
18,3,2,2.7,44.09054166666667,187.5,64,-0.008115081011974778,-0.17711631871331984
18,3,2,2.7,44.09054166666667,192.5,64,-0.005659833537828063,-0.12352912796200775
18,3,2,2.7,44.09054166666667,197.5,64,-0.003765498441735571,-0.08218417303990057
18,3,2,2.7,44.09054166666667,202.5,64,-0.0027660122960752043,-0.060369812041765496
18,3,2,2.7,44.09054166666667,207.5,64,-0.0015718703756837371,-0.03430697660624806
18,3,2,2.7,44.09054166666667,212.5,64,-0.00041524071596577006,-0.00906286787318754
18,3,2,2.7,44.09054166666667,217.5,64,0.0002806529486700793,0.006125412307176268
18,3,2,2.7,44.09054166666667,222.5,64,0.0015773184624731096,0.03442588423942393
18,3,2,2.7,44.09054166666667,227.5,64,0.0024213046975948282,0.05284637009642178
18,3,2,2.7,44.09054166666667,232.5,64,0.0042313335012017506,0.09235129161068269
18,3,2,2.7,44.09054166666667,237.5,64,0.0063774792243239675,0.13919215855222447
18,3,2,2.7,44.09054166666667,242.5,64,0.007583084653518979,0.16550519167225367
18,3,2,2.7,44.09054166666667,247.5,64,0.009633791520899715,0.2102630505986938
18,3,2,2.7,44.09054166666667,252.5,64,0.01087666864950887,0.23738956003309142
18,3,2,2.7,44.09054166666667,257.5,64,0.012991222978100736,0.28354092658714736
18,3,2,2.7,44.09054166666667,262.5,64,0.015089225857725097,0.3293310482311192
18,3,2,2.7,44.09054166666667,267.5,64,0.016032092504178697,0.3499096560368836
18,3,2,2.7,44.09054166666667,272.5,64,0.01719489471551927,0.37528848426551675
18,3,2,2.7,44.09054166666667,277.5,64,0.019998334450089805,0.436475171716829
18,3,2,2.7,44.09054166666667,282.5,64,0.02186973557593752,0.47731957952458925
18,3,2,2.7,44.09054166666667,287.5,64,0.02457343416264668,0.5363293589564523
18,3,2,2.7,44.09054166666667,292.5,64,0.027294855022488074,0.5957259372103828
18,3,2,2.7,44.09054166666667,297.5,64,0.029347097032241476,0.6405173015036019
18,3,2,2.7,44.09054166666667,302.5,64,0.030126106697812793,0.6575196362929265
18,3,2,2.7,44.09054166666667,307.5,64,0.033055225089913876,0.7214493328565071
18,3,2,2.7,44.09054166666667,312.5,64,0.03619217867649838,0.789915152287087
18,3,2,2.7,44.09054166666667,317.5,64,0.03904568574464218,0.8521945881406892
18,3,2,2.7,44.09054166666667,322.5,64,0.04264177204808817,0.9306812436530474
18,3,2,2.7,44.09054166666667,327.5,64,0.045240926604911746,0.9874092893980297
18,3,2,2.7,44.09054166666667,332.5,64,0.050178237876261744,1.0951689526019945
18,3,2,2.7,44.09054166666667,337.5,64,0.052579169955287774,1.1475706785601592
18,3,2,2.7,44.09054166666667,342.5,64,0.05619884655796359,1.226572205945117
18,3,2,2.7,44.09054166666667,347.5,64,0.060774749995422095,1.3264439349437966
18,3,2,2.7,44.09054166666667,352.5,64,0.06464619829035734,1.4109405245743945
18,3,2,2.7,44.09054166666667,357.5,64,0.06972650445833661,1.5218211337859713
18,3,2,2.7,44.09054166666667,362.5,64,0.0752890664251632,1.6432272536663812
18,3,2,2.7,44.09054166666667,367.5,64,0.08029990879131343,1.7525917753804165
18,3,2,2.7,44.09054166666667,372.5,64,0.08549721950620748,1.8660260762423517
18,3,2,2.7,44.09054166666667,377.5,64,0.0913533357359545,1.99383918704674
18,3,2,2.7,44.09054166666667,382.5,64,0.09748548141039659,2.127676799520148
18,3,2,2.7,44.09054166666667,387.5,64,0.10522651052181942,2.2966292199882474
18,3,2,2.7,44.09054166666667,392.5,64,0.11243544593786026,2.453968388980784
18,3,2,2.7,44.09054166666667,397.5,64,0.12255531303668143,2.6748403191274286
18,3,2,2.7,44.09054166666667,402.5,64,0.13204834145760747,2.882031133966402
18,3,2,2.7,44.09054166666667,407.5,64,0.14437529136668037,3.1510739180910163
18,3,2,2.7,44.09054166666667,412.5,64,0.1538074591794898,3.356936415092083
18,3,2,2.7,44.09054166666667,417.5,64,0.16591626730416542,3.6212181290865297
18,3,2,2.7,44.09054166666667,422.5,64,0.1808197617927273,3.946495483173717
18,3,2,2.7,44.09054166666667,427.5,64,0.1969997994714756,4.2996341278864385
18,3,2,2.7,44.09054166666667,432.5,64,0.21907780964859014,4.781499420582285
18,3,2,2.7,44.09054166666667,437.5,64,0.2385910738721494,5.207387655124519
18,3,2,2.7,44.09054166666667,442.5,64,0.2636328349195627,5.753938518174638
18,3,2,2.7,44.09054166666667,447.5,64,0.2928717044145408,6.392093691320531
18,3,2,2.7,44.09054166666667,452.5,64,0.3250758738274653,7.094968243678112
18,3,2,2.7,44.09054166666667,457.5,63,0.3611556672894414,7.882430523905804
18,3,2,2.7,44.09054166666667,462.5,63,0.4176711995354767,9.115914577456348
18,3,2,2.7,44.09054166666667,467.5,63,0.46856384177860533,10.226675816980121
18,3,2,2.7,44.09054166666667,472.5,62,0.5337192637583652,11.648730441972676
18,3,2,2.7,44.09054166666667,477.5,58,0.579326010340962,12.644123963156408
18,3,2,2.7,44.09054166666667,482.5,53,0.631126836693356,13.774706844128943
18,3,2,2.7,44.09054166666667,487.5,48,0.6978963371208791,15.2319896612197
19,3,3,0.1,48.06350833333333,2.5,64,-0.0024829884979984396,-0.05419265458028748
19,3,3,0.1,48.06350833333333,7.5,64,0.00016266529880493152,0.0035502638684959563
19,3,3,0.1,48.06350833333333,12.5,64,0.00036403454036038063,0.007945263587385424
19,3,3,0.1,48.06350833333333,17.5,64,0.00016362337226016876,0.003571174373665057
19,3,3,0.1,48.06350833333333,22.5,64,-0.0005726804123831197,-0.012499079958764474
19,3,3,0.1,48.06350833333333,27.5,64,-0.000585046373541287,-0.012768974185877493
19,3,3,0.1,48.06350833333333,32.5,64,0.00013580865045081936,0.002964102044302294
19,3,3,0.1,48.06350833333333,37.5,64,0.0003001912507318849,0.00655184700696416
19,3,3,0.1,48.06350833333333,42.5,64,-0.0005503791321559426,-0.012012341668585585
19,3,3,0.1,48.06350833333333,47.5,64,-0.0003188771594293538,-0.00695967773045604
19,3,3,0.1,48.06350833333333,52.5,64,-5.61022229728092e-05,-0.001224463340527979
19,3,3,0.1,48.06350833333333,57.5,64,-0.0001496513518262077,-0.0032662269775024324
19,3,3,0.1,48.06350833333333,62.5,64,-1.9788597014125386e-05,-0.00043189753133350165
19,3,3,0.1,48.06350833333333,67.5,64,-0.00045897975883502085,-0.010017497684721682
19,3,3,0.1,48.06350833333333,72.5,64,-0.00013041201317909312,-0.002846317326492478
19,3,3,0.1,48.06350833333333,77.5,64,-0.0003987462786263496,-0.008702867274734518
19,3,3,0.1,48.06350833333333,82.5,64,-0.0001758544522498795,-0.003838124741562684
19,3,3,0.1,48.06350833333333,87.5,64,-0.0003336654195125188,-0.0072824400272513915
19,3,3,0.1,48.06350833333333,92.5,64,-0.00024525985192380695,-0.005352937578419535
19,3,3,0.1,48.06350833333333,97.5,64,-0.00014797159459245535,-0.0032295653080581877
19,3,3,0.1,48.06350833333333,102.5,64,-0.000470957762817914,-0.010278924522956938
19,3,3,0.1,48.06350833333333,107.5,64,0.00019703079572042093,0.004300310638878629
19,3,3,0.1,48.06350833333333,112.5,64,-0.00028531399688813686,-0.0062271423700689795
19,3,3,0.1,48.06350833333333,117.5,64,-0.0001534572256247646,-0.0033492923659678327
19,3,3,0.1,48.06350833333333,122.5,64,-1.7769551067470246e-05,-0.0003878306902438172
19,3,3,0.1,48.06350833333333,127.5,64,-1.1708241645536077e-05,-0.00025553911979477566
19,3,3,0.1,48.06350833333333,132.5,64,0.00015502852171267456,0.0033835868084125336
19,3,3,0.1,48.06350833333333,137.5,64,0.0002214776598972179,0.004833877534968695
19,3,3,0.1,48.06350833333333,142.5,64,0.0006070945777614245,0.013250188946389163
19,3,3,0.1,48.06350833333333,147.5,64,0.0008880868151441845,0.019383006425206024
19,3,3,0.1,48.06350833333333,152.5,64,0.00041076738896173026,0.008965234933949191
19,3,3,0.1,48.06350833333333,157.5,64,-0.00023396459694913219,-0.00510641213066484
19,3,3,0.1,48.06350833333333,162.5,64,0.0007801081823053391,0.017026310549971682
19,3,3,0.1,48.06350833333333,167.5,64,-0.0003192873650452732,-0.006968630704369667
19,3,3,0.1,48.06350833333333,172.5,64,0.0001609076720303637,0.0035119026514576976
19,3,3,0.1,48.06350833333333,177.5,64,0.000414729001841474,0.009051699417592927
19,3,3,0.1,48.06350833333333,182.5,64,0.00040161215582679155,0.008765416695852766
19,3,3,0.1,48.06350833333333,187.5,64,0.0009932830024326211,0.021678973823154504
19,3,3,0.1,48.06350833333333,192.5,64,0.0006650322970489508,0.014514713051534876
19,3,3,0.1,48.06350833333333,197.5,64,0.0010409266465536415,0.02271882380670373
19,3,3,0.1,48.06350833333333,202.5,64,0.0011913733801163229,0.02600241044887595
19,3,3,0.1,48.06350833333333,207.5,64,0.0008892924024965776,0.019409319063789437
19,3,3,0.1,48.06350833333333,212.5,64,0.0013339219174144379,0.02911361440690847
19,3,3,0.1,48.06350833333333,217.5,64,0.0010917782376438367,0.023828689081162487
19,3,3,0.1,48.06350833333333,222.5,64,0.001041363272192397,0.022728353412838055
19,3,3,0.1,48.06350833333333,227.5,64,0.0015369083424656704,0.03354391008735821
19,3,3,0.1,48.06350833333333,232.5,64,0.0012304764042629923,0.026855856480677273
19,3,3,0.1,48.06350833333333,237.5,64,0.001879943136350093,0.0410308421085835
19,3,3,0.1,48.06350833333333,242.5,64,0.002086864754258455,0.04554702564046112
19,3,3,0.1,48.06350833333333,247.5,64,0.0014827834496144998,0.03236260311600372
19,3,3,0.1,48.06350833333333,252.5,64,0.0016246561905417511,0.035459057428871815
19,3,3,0.1,48.06350833333333,257.5,64,0.0020683860341603744,0.045143716927525744
19,3,3,0.1,48.06350833333333,262.5,64,0.0025454968812159695,0.05555693605916285
19,3,3,0.1,48.06350833333333,267.5,64,0.002526947244214428,0.055152079543949586
19,3,3,0.1,48.06350833333333,272.5,64,0.0024302847242632097,0.053042364352437726
19,3,3,0.1,48.06350833333333,277.5,64,0.0028131789892600345,0.06139925229632986
19,3,3,0.1,48.06350833333333,282.5,64,0.003394498749071051,0.0740868909903992
19,3,3,0.1,48.06350833333333,287.5,64,0.0033553289796037777,0.07323198820351937
19,3,3,0.1,48.06350833333333,292.5,64,0.0037871739845825036,0.08265725425122754
19,3,3,0.1,48.06350833333333,297.5,64,0.003769956472936986,0.08228147213943372
19,3,3,0.1,48.06350833333333,302.5,64,0.00460398792160488,0.10048468904647569
19,3,3,0.1,48.06350833333333,307.5,64,0.005500801687410295,0.12005816619802802
19,3,3,0.1,48.06350833333333,312.5,64,0.005762590739861739,0.12577186310151275
19,3,3,0.1,48.06350833333333,317.5,64,0.0057350596856649005,0.12517098198123244
19,3,3,0.1,48.06350833333333,322.5,64,0.006300228468431257,0.13750611629567175
19,3,3,0.1,48.06350833333333,327.5,64,0.007376213094600903,0.1609901007066813
19,3,3,0.1,48.06350833333333,332.5,64,0.008202260134299033,0.17901905328761988
19,3,3,0.1,48.06350833333333,337.5,64,0.009185853941032107,0.20048655483205474
19,3,3,0.1,48.06350833333333,342.5,64,0.01116804256529158,0.24374896362454865
19,3,3,0.1,48.06350833333333,347.5,64,0.011810245181659074,0.25776540574154405
19,3,3,0.1,48.06350833333333,352.5,64,0.013523504394696406,0.2951582751863568
19,3,3,0.1,48.06350833333333,357.5,64,0.015876916586549994,0.34652285222767937
19,3,3,0.1,48.06350833333333,362.5,64,0.018618804620830653,0.4063661383562197
19,3,3,0.1,48.06350833333333,367.5,64,0.02104085603169903,0.4592288059000668
19,3,3,0.1,48.06350833333333,372.5,64,0.024265475425236493,0.529607982077379
19,3,3,0.1,48.06350833333333,377.5,64,0.02892299726550074,0.6312610797429743
19,3,3,0.1,48.06350833333333,382.5,64,0.03199986337726468,0.6984154554152857
19,3,3,0.1,48.06350833333333,387.5,64,0.03881159182863447,0.8470853535470618
19,3,3,0.1,48.06350833333333,392.5,64,0.045792142834629734,0.9994399012032134
19,3,3,0.1,48.06350833333333,397.5,64,0.05157427604813569,1.1256382900517037
19,3,3,0.1,48.06350833333333,402.5,64,0.06001842956725323,1.3099368058335288
19,3,3,0.1,48.06350833333333,407.5,64,0.07705850434018657,1.6818462556502503
19,3,3,0.1,48.06350833333333,412.5,64,0.09418554131315227,2.055653705587268
19,3,3,0.1,48.06350833333333,417.5,64,0.12708237419530355,2.7736460372492844
19,3,3,0.1,48.06350833333333,422.5,64,0.1858191615079865,4.055610262439199
19,3,3,0.1,48.06350833333333,427.5,64,0.27124157341513855,5.920003619730633
19,3,3,0.1,48.06350833333333,432.5,64,0.3659520333017141,7.98711397562266
19,3,3,0.1,48.06350833333333,437.5,64,0.45635171189772694,9.960139046126152
19,3,3,0.1,48.06350833333333,442.5,64,0.5399085517703588,11.783815218886568
19,3,3,0.1,48.06350833333333,447.5,64,0.6335785188549643,13.828216219879895
19,3,3,0.1,48.06350833333333,452.5,64,0.7344797309790025,16.030443310250313
19,3,3,0.1,48.06350833333333,457.5,64,0.8291553956956617,18.096794241511148
19,3,3,0.1,48.06350833333333,462.5,64,0.9270770063262994,20.233989812545524
19,3,3,0.1,48.06350833333333,467.5,64,1.0250192384799306,22.371635460200633
19,3,3,0.1,48.06350833333333,472.5,64,1.1209472748470464,24.4653201243056
19,3,3,0.1,48.06350833333333,477.5,60,1.2092651613331622,26.3929088825545
19,3,3,0.1,48.06350833333333,482.5,56,1.2748397425354148,27.8241118990829
19,3,3,0.1,48.06350833333333,487.5,53,1.36665301054155,29.827989372923284
20,3,4,0.3,52.387655566666666,2.5,64,-0.027542160340380706,-0.6011235182620982
20,3,4,0.3,52.387655566666666,7.5,64,-0.007976029651367789,-0.1740814426515225
20,3,4,0.3,52.387655566666666,12.5,64,-0.003268886836861107,-0.07134533863320934
20,3,4,0.3,52.387655566666666,17.5,64,-0.0025697977400040983,-0.05608731630352201
20,3,4,0.3,52.387655566666666,22.5,64,-0.0016688735748751071,-0.03642412731846374
20,3,4,0.3,52.387655566666666,27.5,64,-0.0019295237852945402,-0.04211296833843872
20,3,4,0.3,52.387655566666666,32.5,64,-0.0016280852313843575,-0.035533898220955575
20,3,4,0.3,52.387655566666666,37.5,64,-0.000409930291400018,-0.008946964797358369
20,3,4,0.3,52.387655566666666,42.5,64,-0.0012899895912210635,-0.028154766075462214
20,3,4,0.3,52.387655566666666,47.5,64,-0.0007213403180934552,-0.015743668053551284
20,3,4,0.3,52.387655566666666,52.5,64,-0.0015507287954010796,-0.03384554943553702
20,3,4,0.3,52.387655566666666,57.5,64,-0.0005100482722171229,-0.011132097413184373
20,3,4,0.3,52.387655566666666,62.5,64,-0.001161791297839887,-0.025356764459027493
20,3,4,0.3,52.387655566666666,67.5,64,-0.0007008995636765825,-0.015297536811152443
20,3,4,0.3,52.387655566666666,72.5,64,-0.0013927203732317928,-0.030396924582744095
20,3,4,0.3,52.387655566666666,77.5,64,-0.00024202965651487496,-0.005282436702493532
20,3,4,0.3,52.387655566666666,82.5,64,-0.0004070880531668042,-0.008884931310319822
20,3,4,0.3,52.387655566666666,87.5,64,-0.00017215008695981027,-0.003757274834780694
20,3,4,0.3,52.387655566666666,92.5,64,5.1811055070682954e-06,0.00011308061286426217
20,3,4,0.3,52.387655566666666,97.5,64,5.122425246306683e-05,0.0011179988236361801
20,3,4,0.3,52.387655566666666,102.5,64,-0.0001164024485023063,-0.0025405505055984966
20,3,4,0.3,52.387655566666666,107.5,64,-0.00022705784680043806,-0.004955668329240768
20,3,4,0.3,52.387655566666666,112.5,64,0.0002738949849649952,0.005977915855609552
20,3,4,0.3,52.387655566666666,117.5,64,-0.00020549632720912037,-0.00448507574116382
20,3,4,0.3,52.387655566666666,122.5,64,0.0009396211552421541,0.02050777309013565
20,3,4,0.3,52.387655566666666,127.5,64,0.0007781892543399227,0.016984428841507027
20,3,4,0.3,52.387655566666666,132.5,64,0.0008225735019742331,0.017953140618783104
20,3,4,0.3,52.387655566666666,137.5,64,0.0007077020242622911,0.015446004432776344
20,3,4,0.3,52.387655566666666,142.5,64,0.000557974193422961,0.01217810825674797
20,3,4,0.3,52.387655566666666,147.5,64,0.0010173530336541337,0.022204316122877463
20,3,4,0.3,52.387655566666666,152.5,64,0.0013797231125831644,0.030113251880518985
20,3,4,0.3,52.387655566666666,157.5,64,0.0016778633352361183,0.03662033401792955
20,3,4,0.3,52.387655566666666,162.5,64,0.0013155127236919029,0.028711823147178052
20,3,4,0.3,52.387655566666666,167.5,64,0.0018839701040229695,0.041118732998242515
20,3,4,0.3,52.387655566666666,172.5,64,0.0018870946193405569,0.041186927345285736
20,3,4,0.3,52.387655566666666,177.5,64,0.002665812274135204,0.058182888831163064
20,3,4,0.3,52.387655566666666,182.5,64,0.002028615556808111,0.04427570334494905
20,3,4,0.3,52.387655566666666,187.5,64,0.002894107690420089,0.06316556782744631
20,3,4,0.3,52.387655566666666,192.5,64,0.002113461373967951,0.046127512189666584
20,3,4,0.3,52.387655566666666,197.5,64,0.0023909953694301045,0.05218485154604769
20,3,4,0.3,52.387655566666666,202.5,64,0.0025652660108446135,0.05598840870359179
20,3,4,0.3,52.387655566666666,207.5,64,0.003306853800030929,0.07217398947963222
20,3,4,0.3,52.387655566666666,212.5,64,0.00405026596131175,0.08839938822777488
20,3,4,0.3,52.387655566666666,217.5,64,0.0034390025820716374,0.07505821278719517
20,3,4,0.3,52.387655566666666,222.5,64,0.0038013003535701806,0.08296557039350527
20,3,4,0.3,52.387655566666666,227.5,64,0.00443215070333558,0.09673424275112943
20,3,4,0.3,52.387655566666666,232.5,64,0.0042183598795211275,0.09206813484255424
20,3,4,0.3,52.387655566666666,237.5,64,0.004973711110014545,0.10855411065513758
20,3,4,0.3,52.387655566666666,242.5,64,0.004412111811369135,0.09629688238825032
20,3,4,0.3,52.387655566666666,247.5,64,0.00620095314728597,0.13533937521269432
20,3,4,0.3,52.387655566666666,252.5,64,0.006445877882079731,0.14068499866666778
20,3,4,0.3,52.387655566666666,257.5,64,0.007108893914237191,0.15515570557524427
20,3,4,0.3,52.387655566666666,262.5,64,0.006899812807103611,0.15059238994680382
20,3,4,0.3,52.387655566666666,267.5,64,0.007170035408910813,0.1564901539240953
20,3,4,0.3,52.387655566666666,272.5,64,0.007119858223664233,0.1553950079457426
20,3,4,0.3,52.387655566666666,277.5,64,0.008700406881545941,0.18989139306108524
20,3,4,0.3,52.387655566666666,282.5,64,0.008829685614803129,0.19271297590032574
20,3,4,0.3,52.387655566666666,287.5,64,0.009878164216271301,0.21559662547421243
20,3,4,0.3,52.387655566666666,292.5,64,0.009648521378827546,0.2105845382347997
20,3,4,0.3,52.387655566666666,297.5,64,0.010884265101303248,0.2375553569703146
20,3,4,0.3,52.387655566666666,302.5,64,0.010907357591684486,0.2380593638779736
20,3,4,0.3,52.387655566666666,307.5,64,0.01195845594698386,0.26100019108863715
20,3,4,0.3,52.387655566666666,312.5,64,0.01300203154844648,0.2837768298624649
20,3,4,0.3,52.387655566666666,317.5,64,0.013406298221292356,0.2926001829216994
20,3,4,0.3,52.387655566666666,322.5,64,0.014512170845791372,0.3167364901166709
20,3,4,0.3,52.387655566666666,327.5,64,0.016314985592669418,0.3560839606863359
20,3,4,0.3,52.387655566666666,332.5,64,0.017529882526695184,0.3825997862527377
20,3,4,0.3,52.387655566666666,337.5,64,0.01913159362277228,0.41755805377475436
20,3,4,0.3,52.387655566666666,342.5,64,0.020258961021541566,0.44216349680271455
20,3,4,0.3,52.387655566666666,347.5,64,0.022113629929845002,0.4826427143220501
20,3,4,0.3,52.387655566666666,352.5,64,0.025845780740803903,0.5640990561065067
20,3,4,0.3,52.387655566666666,357.5,64,0.026969406230039628,0.588622829802939
20,3,4,0.3,52.387655566666666,362.5,64,0.030849812303203272,0.6733149281045314
20,3,4,0.3,52.387655566666666,367.5,64,0.03499347582586965,0.7637527719212921
20,3,4,0.3,52.387655566666666,372.5,64,0.0381282671421741,0.8321713985571851
20,3,4,0.3,52.387655566666666,377.5,64,0.0423768209360762,0.9248985329777857
20,3,4,0.3,52.387655566666666,382.5,64,0.04813010070372181,1.0504671787460236
20,3,4,0.3,52.387655566666666,387.5,64,0.056121045153176174,1.2248741454591727
20,3,4,0.3,52.387655566666666,392.5,64,0.063249310506174,1.380452643846516
