scanner_travel_bin_center_nm,block,speed_um_per_s,early_order,late_order,early_position_in_block,late_position_in_block,early_map_median_corrected_V,late_map_median_corrected_V,later_minus_earlier_V,palindrome_pair_mean_corrected_V
367.5,4,0.9,28,29,4,5,0.056484377477143494,0.05671053009053384,0.00022615261339034576,0.05659745378383867
367.5,4,2.7,25,32,1,8,0.07751851587043529,0.0761631547998508,-0.001355361070584496,0.07684083533514305
372.5,1,0.1,1,8,1,8,0.025965104687607432,0.02406744901181801,-0.0018976556757894225,0.02501627684971272
372.5,1,0.3,2,7,2,7,0.04012766910649612,0.04056221451590192,0.00043454540940579545,0.04034494181119902
372.5,1,0.9,3,6,3,6,0.06762916346980768,0.0689002822121722,0.0012711187423645187,0.06826472284098994
372.5,1,2.7,4,5,4,5,0.09028420223883313,0.0891422648928002,-0.001141937346032934,0.08971323356581666
372.5,2,0.1,12,13,4,5,0.02228320197879885,0.024644346894142855,0.0023611449153440045,0.023463774436470852
372.5,2,0.3,9,16,1,8,0.03883675481447996,0.03880462667633022,-3.212813814973403e-05,0.03882069074540509
372.5,2,0.9,10,15,2,7,0.06528067096428947,0.06522602462362104,-5.464634066842944e-05,0.06525334779395525
372.5,2,2.7,11,14,3,6,0.08819388897634661,0.08604718148011015,-0.0021467074962364663,0.08712053522822838
372.5,3,0.1,19,22,3,6,0.024265475425236493,0.023156514439134933,-0.0011089609861015606,0.023710994932185713
372.5,3,0.3,20,21,4,5,0.0381282671421741,0.03720796180459174,-0.0009203053375823611,0.03766811447338292
372.5,3,0.9,17,24,1,8,0.06537299503840566,0.06324136364144663,-0.00213163139695903,0.06430717933992613
372.5,3,2.7,18,23,2,7,0.08549721950620748,0.08318791484701393,-0.002309304659193545,0.0843425671766107
372.5,4,0.1,26,31,2,7,0.02319369714478832,0.023547454296312442,0.0003537571515241228,0.02337057572055038
372.5,4,0.3,27,30,3,6,0.035078054661747265,0.035984624368572166,0.0009065697068249001,0.035531339515159716
372.5,4,0.9,28,29,4,5,0.06109043867526802,0.061019918072530085,-7.052060273793348e-05,0.06105517837389905
372.5,4,2.7,25,32,1,8,0.08383521235618324,0.08129156626708509,-0.002543646089098156,0.08256338931163416
377.5,1,0.1,1,8,1,8,0.030621543306940557,0.027838519297291586,-0.002783024009648971,0.029230031302116072
377.5,1,0.3,2,7,2,7,0.04567011431181639,0.04557752047536334,-9.259383645304764e-05,0.045623817393589866
377.5,1,0.9,3,6,3,6,0.07378502320042823,0.07345719521540822,-0.00032782798502001276,0.07362110920791823
377.5,1,2.7,4,5,4,5,0.09669887668355809,0.09519320376057963,-0.0015056729229784571,0.09594604022206886
377.5,2,0.1,12,13,4,5,0.026296819197021648,0.02736967652681843,0.0010728573297967836,0.02683324786192004
377.5,2,0.3,9,16,1,8,0.045805045539407174,0.04164349009925261,-0.004161555440154563,0.04372426781932989
377.5,2,0.9,10,15,2,7,0.07268550945823893,0.07025599508621705,-0.0024295143720218793,0.07147075227222799
377.5,2,2.7,11,14,3,6,0.09473390696147183,0.09241792637969648,-0.0023159805817753454,0.09357591667058415
377.5,3,0.1,19,22,3,6,0.02892299726550074,0.0262595669649927,-0.00266343030050804,0.027591282115246717
377.5,3,0.3,20,21,4,5,0.0423768209360762,0.04361943247393074,0.0012426115378545433,0.04299812670500347
377.5,3,0.9,17,24,1,8,0.07128039670382613,0.0709761492843434,-0.0003042474194827338,0.07112827299408477
377.5,3,2.7,18,23,2,7,0.0913533357359545,0.08975940325077597,-0.0015939324851785286,0.09055636949336524
377.5,4,0.1,26,31,2,7,0.02525180300905705,0.0266604949812842,0.0014086919722271496,0.025956148995170625
377.5,4,0.3,27,30,3,6,0.03961952307591471,0.04167331830489826,0.0020537952289835515,0.040646420690406485
377.5,4,0.9,28,29,4,5,0.06768234558500663,0.06474183877258768,-0.002940506812418947,0.06621209217879716
377.5,4,2.7,25,32,1,8,0.09019200887430334,0.08754386603325509,-0.002648142841048251,0.08886793745377922
382.5,1,0.1,1,8,1,8,0.035259012349963814,0.03198915214384501,-0.003269860206118802,0.03362408224690441
382.5,1,0.3,2,7,2,7,0.05192320250708524,0.04985199787365968,-0.002071204633425555,0.05088760019037246
382.5,1,0.9,3,6,3,6,0.0808582222734491,0.08057446705790117,-0.00028375521554793726,0.08071634466567514
382.5,1,2.7,4,5,4,5,0.10204976142838773,0.10167635473260081,-0.00037340669578692087,0.10186305808049427
382.5,2,0.1,12,13,4,5,0.030464572218294683,0.03127123113290198,0.0008066589146072944,0.03086790167559833
382.5,2,0.3,9,16,1,8,0.050626726105023834,0.04826635293244852,-0.002360373172575314,0.04944653951873618
382.5,2,0.9,10,15,2,7,0.07739461569759182,0.0782097443152705,0.0008151286176786843,0.07780218000643116
382.5,2,2.7,11,14,3,6,0.10113454542149725,0.09954443966802984,-0.001590105753467408,0.10033949254476354
382.5,3,0.1,19,22,3,6,0.03199986337726468,0.03109288902693412,-0.0009069743503305611,0.0315463762020994
382.5,3,0.3,20,21,4,5,0.04813010070372181,0.04879030926083394,0.0006602085571121297,0.04846020498227788
382.5,3,0.9,17,24,1,8,0.07787066418162891,0.0747899463086582,-0.0030807178729707063,0.07633030524514356
382.5,3,2.7,18,23,2,7,0.09748548141039659,0.09627504946020976,-0.00121043195018683,0.09688026543530318
382.5,4,0.1,26,31,2,7,0.02954205037985963,0.029223032777151492,-0.00031901760270813817,0.02938254157850556
382.5,4,0.3,27,30,3,6,0.045549241317365013,0.043787604261680435,-0.0017616370556845784,0.044668422789522724
382.5,4,0.9,28,29,4,5,0.07399903650864453,0.06897403579137404,-0.005025000717270495,0.07148653615000929
382.5,4,2.7,25,32,1,8,0.09478339583560069,0.09118163061779849,-0.0036017652178021997,0.09298251322669959
387.5,1,0.1,1,8,1,8,0.0401862214389439,0.03710640601832821,-0.0030798154206156947,0.038646313728636056
387.5,1,0.3,2,7,2,7,0.059798566309796575,0.05729036337643517,-0.002508202933361403,0.05854446484311587
387.5,1,0.9,3,6,3,6,0.09029252454598859,0.08753819268100875,-0.0027543318649798365,0.08891535861349867
387.5,1,2.7,4,5,4,5,0.10867699051796958,0.10832368528788666,-0.00035330523008292314,0.10850033790292812
387.5,2,0.1,12,13,4,5,0.0361842651844313,0.03441438091007687,-0.0017698842743544274,0.03529932304725408
387.5,2,0.3,9,16,1,8,0.05895136378454108,0.05481325680980986,-0.004138106974731215,0.05688231029717547
387.5,2,0.9,10,15,2,7,0.08660842897529458,0.08502189826805895,-0.0015865307072356338,0.08581516362167677
387.5,2,2.7,11,14,3,6,0.1081728158339606,0.10633750306861478,-0.00183531276534582,0.10725515945128769
387.5,3,0.1,19,22,3,6,0.03881159182863447,0.037810880628236565,-0.001000711200397908,0.03831123622843552
387.5,3,0.3,20,21,4,5,0.056121045153176174,0.05444583633495936,-0.0016752088182168112,0.05528344074406777
387.5,3,0.9,17,24,1,8,0.08549518238340337,0.08178921798653832,-0.003705964396865047,0.08364220018497084
387.5,3,2.7,18,23,2,7,0.10522651052181942,0.1045214727482689,-0.0007050377735505209,0.10487399163504416
387.5,4,0.1,26,31,2,7,0.03607689977422514,0.03682183456313115,0.0007449347889060126,0.036449367168678144
387.5,4,0.3,27,30,3,6,0.05023304690864891,0.04905197872791914,-0.0011810681807297718,0.049642512818284024
387.5,4,0.9,28,29,4,5,0.0813778818718244,0.07828745116418713,-0.0030904307076372733,0.07983266651800577
387.5,4,2.7,25,32,1,8,0.10246230173992649,0.09867730532142668,-0.003784996418499803,0.10056980353067659
392.5,1,0.1,1,8,1,8,0.04620100381037329,0.043155004628306015,-0.0030459991820672716,0.04467800421933965
392.5,1,0.3,2,7,2,7,0.06788603283592365,0.06666371187551479,-0.0012223209604088625,0.06727487235571922
392.5,1,0.9,3,6,3,6,0.10002419946999452,0.09874035183879112,-0.0012838476312033997,0.09938227565439282
392.5,1,2.7,4,5,4,5,0.11758440940171228,0.11669965150943035,-0.0008847578922819288,0.11714203045557131
392.5,2,0.1,12,13,4,5,0.04229391073321209,0.04284556636962367,0.0005516556364115743,0.04256973855141788
392.5,2,0.3,9,16,1,8,0.06625465205433695,0.06252296707009486,-0.0037316849842420896,0.0643888095622159
392.5,2,0.9,10,15,2,7,0.09637860899661727,0.09467539912590439,-0.001703209870712874,0.09552700406126083
392.5,2,2.7,11,14,3,6,0.11672747457440488,0.115077751344416,-0.0016497232299888809,0.11590261295941044
392.5,3,0.1,19,22,3,6,0.045792142834629734,0.041274962764502765,-0.004517180070126969,0.04353355279956625
392.5,3,0.3,20,21,4,5,0.063249310506174,0.06214716171435053,-0.0011021487918234651,0.06269823611026226
392.5,3,0.9,17,24,1,8,0.09200574482425594,0.08929694161105234,-0.0027088032132036033,0.09065134321765414
392.5,3,2.7,18,23,2,7,0.11243544593786026,0.11275577897959416,0.0003203330417339001,0.1125956124587272
392.5,4,0.1,26,31,2,7,0.03926287918927708,0.041668562700809486,0.0024056835115324054,0.04046572094504328
392.5,4,0.3,27,30,3,6,0.06041858723130333,0.0571479246908104,-0.0032706625404929357,0.058783255961056866
392.5,4,0.9,28,29,4,5,0.08951279875874868,0.08664392914265928,-0.002868869616089398,0.08807836395070398
392.5,4,2.7,25,32,1,8,0.10956591721173053,0.10841238842836297,-0.0011535287833675661,0.10898915282004676
397.5,1,0.1,1,8,1,8,0.0536433323165561,0.05064837522784793,-0.0029949570887081722,0.05214585377220202
397.5,1,0.3,2,7,2,7,0.07616880173207444,0.07516950886973794,-0.0009992928623364927,0.07566915530090619
397.5,1,0.9,3,6,3,6,0.10915783493139315,0.10915954388970457,1.708958311419373e-06,0.10915868941054886
397.5,1,2.7,4,5,4,5,0.1256821797366984,0.12417302493283153,-0.0015091548038668745,0.12492760233476496
397.5,2,0.1,12,13,4,5,0.04997553372829511,0.051284128577618104,0.001308594849322997,0.050629831152956606
397.5,2,0.3,9,16,1,8,0.0748107764107781,0.07390986336986938,-0.000900913040908724,0.07436031989032374
397.5,2,0.9,10,15,2,7,0.10525381492003211,0.10308789172411614,-0.002165923195915964,0.10417085332207413
397.5,2,2.7,11,14,3,6,0.1259868554386545,0.1225610559153032,-0.003425799523351314,0.12427395567697885
397.5,3,0.1,19,22,3,6,0.05157427604813569,0.04414963088031447,-0.007424645167821223,0.04786195346422508
397.5,3,0.3,20,21,4,5,0.07321916610654355,0.07144361126099752,-0.0017755548455460346,0.07233138868377054
397.5,3,0.9,17,24,1,8,0.10386196918860524,0.09989546304246659,-0.003966506146138651,0.10187871611553592
397.5,3,2.7,18,23,2,7,0.12255531303668143,0.11898561199276331,-0.0035697010439181276,0.12077046251472237
397.5,4,0.1,26,31,2,7,0.04502317555874494,0.04635898442199238,0.0013358088632474396,0.04569107999036866
397.5,4,0.3,27,30,3,6,0.06770831924839107,0.067397642029696,-0.00031067721869507126,0.06755298063904354
397.5,4,0.9,28,29,4,5,0.1007127900841408,0.09641780935768966,-0.004294980726451139,0.09856529972091524
397.5,4,2.7,25,32,1,8,0.1191597672203944,0.11957318078321025,0.00041341356281585084,0.11936647400180232
402.5,1,0.1,1,8,1,8,0.06273840845006506,0.05913216017156636,-0.0036062482784987027,0.06093528431081571
402.5,1,0.3,2,7,2,7,0.08925250869495474,0.08625687998145853,-0.0029956287134962067,0.08775469433820664
402.5,1,0.9,3,6,3,6,0.11864967167024212,0.11940740209330752,0.0007577304230654003,0.11902853688177482
402.5,1,2.7,4,5,4,5,0.13626459051636627,0.1320462709621431,-0.0042183195542231655,0.13415543073925468
402.5,2,0.1,12,13,4,5,0.061243772143944164,0.06611072272322005,0.004866950579275886,0.06367724743358211
402.5,2,0.3,9,16,1,8,0.08789769410168224,0.08419334827884062,-0.003704345822841626,0.08604552119026143
402.5,2,0.9,10,15,2,7,0.11892983098164567,0.11690955163726824,-0.002020279344377429,0.11791969130945695
402.5,2,2.7,11,14,3,6,0.13480312663455601,0.13305976250089802,-0.0017433641336579986,0.13393144456772701
402.5,3,0.1,19,22,3,6,0.06001842956725323,0.05578979507995084,-0.004228634487302388,0.057904112323602035
402.5,3,0.3,20,21,4,5,0.08462604011507402,0.08266618614370191,-0.0019598539713721053,0.08364611312938797
402.5,3,0.9,17,24,1,8,0.11454783521511713,0.11079052141831305,-0.0037573137968040793,0.1126691783167151
402.5,3,2.7,18,23,2,7,0.13204834145760747,0.12861768482165908,-0.0034306566359483814,0.13033301313963327
402.5,4,0.1,26,31,2,7,0.05858440496482427,0.05807256013106277,-0.0005118448337615017,0.05832848254794352
402.5,4,0.3,27,30,3,6,0.07779864319970603,0.07985160411218278,0.0020529609124767534,0.0788251236559444
402.5,4,0.9,28,29,4,5,0.1137502341967187,0.10851632618825358,-0.005233908008465127,0.11113328019248614
402.5,4,2.7,25,32,1,8,0.12888215620167964,0.13105094666532396,0.002168790463644321,0.1299665514335018
407.5,1,0.1,1,8,1,8,0.07192580865768988,0.06710951082406985,-0.004816297833620031,0.06951765974087987
407.5,1,0.3,2,7,2,7,0.10358452001532104,0.09700875295840666,-0.006575767056914372,0.10029663648686385
407.5,1,0.9,3,6,3,6,0.13457547781356344,0.1347654920074614,0.00019001419389796936,0.13467048491051242
407.5,1,2.7,4,5,4,5,0.14600886083857,0.14278108216652702,-0.0032277786720429913,0.1443949715025485
407.5,2,0.1,12,13,4,5,0.06953146489801265,0.07242484951412687,0.002893384616114214,0.07097815720606976
407.5,2,0.3,9,16,1,8,0.10223733385597567,0.09740448318286066,-0.004832850673115008,0.09982090851941816
407.5,2,0.9,10,15,2,7,0.13461806132807086,0.13247319906184174,-0.0021448622662291195,0.1335456301949563
407.5,2,2.7,11,14,3,6,0.1457215987126385,0.1428536120815188,-0.002867986631119701,0.14428760539707866
407.5,3,0.1,19,22,3,6,0.07705850434018657,0.0715602695665622,-0.0054982347736243775,0.07430938695337438
407.5,3,0.3,20,21,4,5,0.10008119024004736,0.09778743445948512,-0.0022937557805622344,0.09893431234976624
407.5,3,0.9,17,24,1,8,0.13234821983964973,0.12833391570083608,-0.004014304138813651,0.1303410677702429
407.5,3,2.7,18,23,2,7,0.14437529136668037,0.1419480310397545,-0.002427260326925862,0.14316166120321744
407.5,4,0.1,26,31,2,7,0.06934463362158805,0.06958753235779752,0.00024289873620947366,0.06946608298969278
407.5,4,0.3,27,30,3,6,0.09151652526363117,0.0928773093915099,0.0013607841278787253,0.09219691732757054
407.5,4,0.9,28,29,4,5,0.12649287396214354,0.12245951125325961,-0.0040333627088839225,0.12447619260770157
407.5,4,2.7,25,32,1,8,0.13853064698890183,0.13838853785829724,-0.00014210913060458408,0.13845959242359954
412.5,1,0.1,1,8,1,8,0.0879324392126083,0.08744227409327615,-0.0004901651193321421,0.08768735665294222
412.5,1,0.3,2,7,2,7,0.11635963972235594,0.1134431487105855,-0.002916491011770439,0.11490139421647072
412.5,1,0.9,3,6,3,6,0.15116921411326745,0.15060893998734073,-0.000560274125926713,0.15088907705030408
412.5,1,2.7,4,5,4,5,0.15752384975163497,0.1536550573642464,-0.0038687923873885754,0.15558945355794068
412.5,2,0.1,12,13,4,5,0.08174303578683151,0.09134991086669408,0.009606875079862576,0.0865464733267628
412.5,2,0.3,9,16,1,8,0.11836078679870476,0.12006621038921561,0.0017054235905108461,0.11921349859396019
412.5,2,0.9,10,15,2,7,0.15172666546834618,0.14590098510476734,-0.0058256803635788335,0.14881382528655676
412.5,2,2.7,11,14,3,6,0.15685467368260214,0.15708319992645425,0.00022852624385211184,0.1569689368045282
412.5,3,0.1,19,22,3,6,0.09418554131315227,0.08812788619749307,-0.0060576551156591996,0.09115671375532267
412.5,3,0.3,20,21,4,5,0.12004759122583875,0.11424448190482384,-0.00580310932101491,0.11714603656533129
412.5,3,0.9,17,24,1,8,0.1501556335807518,0.13989461403425402,-0.010261019546497774,0.1450251238075029
412.5,3,2.7,18,23,2,7,0.1538074591794898,0.1502927437649531,-0.0035147154145366843,0.15205010147222145
412.5,4,0.1,26,31,2,7,0.08862498587752428,0.09071923850445052,0.002094252626926238,0.08967211219098739
412.5,4,0.3,27,30,3,6,0.10999268679129288,0.11214232691005102,0.0021496401187581365,0.11106750685067196
412.5,4,0.9,28,29,4,5,0.14382312679719989,0.1389324176648652,-0.004890709132334692,0.14137777223103254
412.5,4,2.7,25,32,1,8,0.1505496339889818,0.14960182401722535,-0.000947809971756447,0.15007572900310356
417.5,1,0.1,1,8,1,8,0.11620568607840973,0.10259021080358516,-0.013615475274824568,0.10939794844099744
417.5,1,0.3,2,7,2,7,0.1358594380774953,0.13562066642693954,-0.0002387716505557469,0.1357400522522174
417.5,1,0.9,3,6,3,6,0.17231190959884252,0.17468757440245997,0.00237566480361745,0.17349974200065124
417.5,1,2.7,4,5,4,5,0.17035179698935338,0.16724431424284447,-0.003107482746508905,0.16879805561609892
417.5,2,0.1,12,13,4,5,0.11021262652776265,0.1046974287090271,-0.005515197818735551,0.10745502761839487
417.5,2,0.3,9,16,1,8,0.13566338621314306,0.14828413511797844,0.012620748904835388,0.14197376066556075
417.5,2,0.9,10,15,2,7,0.17129403233631685,0.16776411011291592,-0.0035299222234009275,0.16952907122461638
417.5,2,2.7,11,14,3,6,0.16865066039515997,0.16937797024785972,0.0007273098526997535,0.16901431532150984
417.5,3,0.1,19,22,3,6,0.12708237419530355,0.10877301895737562,-0.018309355237927927,0.11792769657633959
417.5,3,0.3,20,21,4,5,0.14770670188256152,0.14466395514434338,-0.0030427467382181383,0.14618532851345245
417.5,3,0.9,17,24,1,8,0.17012132261645807,0.16020857319992426,-0.009912749416533806,0.16516494790819117
417.5,3,2.7,18,23,2,7,0.16591626730416542,0.16305669753607183,-0.002859569768093595,0.16448648242011862
417.5,4,0.1,26,31,2,7,0.12214060211169739,0.14420935971875148,0.022068757607054096,0.13317498091522445
417.5,4,0.3,27,30,3,6,0.142503812371292,0.14298773819368074,0.0004839258223887366,0.1427457752824864
417.5,4,0.9,28,29,4,5,0.16744763578502606,0.1581667351170108,-0.009280900668015263,0.1628071854510184
417.5,4,2.7,25,32,1,8,0.1623089177278776,0.16335663988237936,0.0010477221545017734,0.16283277880512848
422.5,1,0.1,1,8,1,8,0.17556358170511305,0.13833058067162435,-0.0372330010334887,0.1569470811883687
422.5,1,0.3,2,7,2,7,0.17366410165722862,0.17152822637030538,-0.0021358752869232445,0.17259616401376698
422.5,1,0.9,3,6,3,6,0.1996855338332657,0.19221468838888012,-0.007470845444385588,0.1959501111110729
422.5,1,2.7,4,5,4,5,0.1844571954317231,0.1839114884720052,-0.0005457069597178954,0.18418434195186414
422.5,2,0.1,12,13,4,5,0.1569914598738933,0.1552285310181506,-0.0017629288557426959,0.15610999544602194
422.5,2,0.3,9,16,1,8,0.17689119758026345,0.19604669993306634,0.01915550235280289,0.1864689487566649
422.5,2,0.9,10,15,2,7,0.19388281525048168,0.19058230364643014,-0.003300511604051537,0.1922325594484559
422.5,2,2.7,11,14,3,6,0.18695498192349697,0.18387672667474897,-0.0030782552487479964,0.18541585429912297
422.5,3,0.1,19,22,3,6,0.1858191615079865,0.167831707826825,-0.017987453681161503,0.17682543466740575
422.5,3,0.3,20,21,4,5,0.19034950709259046,0.1888836199427668,-0.0014658871498236525,0.18961656351767864
422.5,3,0.9,17,24,1,8,0.19287159444315294,0.1856210363671148,-0.007250558076038138,0.18924631540513387
422.5,3,2.7,18,23,2,7,0.1808197617927273,0.17936380996197204,-0.0014559518307552533,0.18009178587734967
422.5,4,0.1,26,31,2,7,0.18383470632388368,0.21530403200605203,0.03146932568216834,0.19956936916496787
422.5,4,0.3,27,30,3,6,0.17594357532972116,0.1845546422091907,0.008611066879469553,0.18024910876945593
422.5,4,0.9,28,29,4,5,0.18208520579231813,0.18207689043780026,-8.315354517868245e-06,0.1820810481150592
422.5,4,2.7,25,32,1,8,0.17717463158395635,0.17720098625187886,2.6354667922501296e-05,0.1771878089179176
427.5,1,0.1,1,8,1,8,0.25504665848254626,0.22868786208381625,-0.02635879639873001,0.24186726028318126
427.5,1,0.3,2,7,2,7,0.22455003043353244,0.21984146789043654,-0.004708562543095901,0.22219574916198448
427.5,1,0.9,3,6,3,6,0.22781297276528237,0.2246129365076182,-0.0032000362576641572,0.2262129546364503
427.5,1,2.7,4,5,4,5,0.19806762587273644,0.19960070331190854,0.0015330774391721091,0.1988341645923225
427.5,2,0.1,12,13,4,5,0.23535738128660078,0.2301247317055335,-0.0052326495810672835,0.23274105649606713
427.5,2,0.3,9,16,1,8,0.21404896134169582,0.237872784371416,0.023823823029720193,0.22596087285655592
427.5,2,0.9,10,15,2,7,0.22180161248205843,0.2256034579224132,0.0038018454403547786,0.22370253520223582
427.5,2,2.7,11,14,3,6,0.2041365734623153,0.1995023791115812,-0.0046341943507341166,0.20181947628694824
427.5,3,0.1,19,22,3,6,0.27124157341513855,0.2584293891972886,-0.012812184217849965,0.2648354813062136
427.5,3,0.3,20,21,4,5,0.23920090500805302,0.2414017401781965,0.002200835170143467,0.24030132259312476
427.5,3,0.9,17,24,1,8,0.22731973597067778,0.21118652847745648,-0.016133207493221308,0.21925313222406712
427.5,3,2.7,18,23,2,7,0.1969997994714756,0.2009969764829318,0.003997177011456188,0.1989983879772037
427.5,4,0.1,26,31,2,7,0.27593282389071805,0.2997288808670916,0.023796056976373547,0.2878308523789048
427.5,4,0.3,27,30,3,6,0.25391789916573826,0.2626419464055047,0.008724047239766441,0.2582799227856215
427.5,4,0.9,28,29,4,5,0.2192197505253659,0.22234725825856577,0.0031275077331998635,0.22078350439196584
427.5,4,2.7,25,32,1,8,0.19502956938381394,0.1959490654343844,0.0009194960505704564,0.19548931740909917
432.5,1,0.1,1,8,1,8,0.3471640000922249,0.3163716276994605,-0.030792372392764444,0.3317678138958427
432.5,1,0.3,2,7,2,7,0.2881870241814523,0.27601964425694403,-0.012167379924508281,0.2821033342191982
432.5,1,0.9,3,6,3,6,0.26056654794110484,0.25606542846373415,-0.004501119477370696,0.2583159882024195
432.5,1,2.7,4,5,4,5,0.21545834718715115,0.21706622110115856,0.0016078739140074072,0.21626228414415485
432.5,2,0.1,12,13,4,5,0.3275543194720839,0.32138377020883346,-0.006170549263250447,0.3244690448404587
432.5,2,0.3,9,16,1,8,0.29795767559160125,0.32548927765658875,0.027531602064987504,0.311723476624095
432.5,2,0.9,10,15,2,7,0.25762732041399644,0.273605673201444,0.01597835278744758,0.26561649680772026
432.5,2,2.7,11,14,3,6,0.21978103695532092,0.217814643333063,-0.0019663936222579226,0.21879784014419196
432.5,3,0.1,19,22,3,6,0.3659520333017141,0.3463826279204115,-0.019569405381302585,0.3561673306110628
432.5,3,0.3,20,21,4,5,0.3169790546132967,0.3081337144397709,-0.008845340173525784,0.3125563845265338
432.5,3,0.9,17,24,1,8,0.27202749261191406,0.2536938198288673,-0.01833367278304676,0.2628606562203907
432.5,3,2.7,18,23,2,7,0.21907780964859014,0.21669402555483408,-0.0023837840937560584,0.2178859176017121
432.5,4,0.1,26,31,2,7,0.36734215060744446,0.3985796433713386,0.031237492763894148,0.3829608969893915
432.5,4,0.3,27,30,3,6,0.33136550925731495,0.3401077890938101,0.00874227983649517,0.33573664917556256
432.5,4,0.9,28,29,4,5,0.2705947931822033,0.26657320267923046,-0.004021590502972849,0.26858399793071686
432.5,4,2.7,25,32,1,8,0.21134391533382824,0.21609638378309487,0.004752468449266634,0.21372014955846155
437.5,1,0.1,1,8,1,8,0.43389363996015606,0.4068049125643677,-0.02708872739578838,0.4203492762622619
437.5,1,0.3,2,7,2,7,0.373946789187077,0.3647394279570268,-0.009207361230050226,0.3693431085720519
437.5,1,0.9,3,6,3,6,0.31327523301932697,0.2940140769956848,-0.019261156023642145,0.3036446550075059
437.5,1,2.7,4,5,4,5,0.23476084498423302,0.23350034152889013,-0.0012605034553428984,0.23413059325656158
437.5,2,0.1,12,13,4,5,0.41091431627020947,0.4144563625029818,0.0035420462327723223,0.41268533938659563
437.5,2,0.3,9,16,1,8,0.38293083447985987,0.3951632702339869,0.012232435754127025,0.3890470523569234
437.5,2,0.9,10,15,2,7,0.3086155419561449,0.3306391797265107,0.02202363777036581,0.3196273608413278
437.5,2,2.7,11,14,3,6,0.23998538918043683,0.24003932774260195,5.393856216512338e-05,0.2400123584615194
437.5,3,0.1,19,22,3,6,0.45635171189772694,0.4199441168707533,-0.03640759502697366,0.4381479143842401
437.5,3,0.3,20,21,4,5,0.40561520364568215,0.4022146713977397,-0.003400532247942456,0.4039149375217109
437.5,3,0.9,17,24,1,8,0.3254736272694486,0.3144566849856499,-0.011016942283798736,0.3199651561275493
437.5,3,2.7,18,23,2,7,0.2385910738721494,0.2355853791299986,-0.0030056947421507885,0.237088226501074
437.5,4,0.1,26,31,2,7,0.46032756934137903,0.4888523153560477,0.028524746014668645,0.4745899423487133
437.5,4,0.3,27,30,3,6,0.41496139931404785,0.4304092714180269,0.015447872103979021,0.42268533536603736
437.5,4,0.9,28,29,4,5,0.3336718103770839,0.3225550282179707,-0.011116782159113159,0.3281134192975273
437.5,4,2.7,25,32,1,8,0.23225368772756022,0.2381361919978902,0.005882504270329991,0.23519493986272522
442.5,1,0.1,1,8,1,8,0.5161743927356253,0.4941543411357112,-0.022020051599914048,0.5051643669356682
442.5,1,0.3,2,7,2,7,0.4660128425800273,0.4573592019197428,-0.008653640660284512,0.46168602224988503
442.5,1,0.9,3,6,3,6,0.35673995679287274,0.36595667210149174,0.009216715308619006,0.36134831444718224
442.5,1,2.7,4,5,4,5,0.25701369035693167,0.2559984008661047,-0.001015289490826965,0.2565060456115182
442.5,2,0.1,12,13,4,5,0.504366110978812,0.51153943359476,0.007173322615947941,0.507952772286786
442.5,2,0.3,9,16,1,8,0.475787831045484,0.48110955642840103,0.005321725382917031,0.47844869373694254
442.5,2,0.9,10,15,2,7,0.36667518964873713,0.37739751252554166,0.010722322876804524,0.3720363510871394
442.5,2,2.7,11,14,3,6,0.26669755616404267,0.267907619624439,0.0012100634603963156,0.26730258789424083
442.5,3,0.1,19,22,3,6,0.5399085517703588,0.5175731104540136,-0.02233544131634524,0.5287408311121862
442.5,3,0.3,20,21,4,5,0.5004225888619087,0.49997783419951425,-0.00044475466239446426,0.5002002115307115
442.5,3,0.9,17,24,1,8,0.37611202129082,0.3661356482880047,-0.009976373002815286,0.37112383478941235
442.5,3,2.7,18,23,2,7,0.2636328349195627,0.26106072473230724,-0.0025721101872554497,0.26234677982593496
442.5,4,0.1,26,31,2,7,0.5554897045457727,0.5808090913634636,0.02531938681769086,0.5681493979546182
442.5,4,0.3,27,30,3,6,0.5121649721294317,0.5280300150015622,0.01586504287213053,0.520097493565497
442.5,4,0.9,28,29,4,5,0.41235922035988704,0.39316263487176184,-0.019196585488125195,0.40276092761582444
442.5,4,2.7,25,32,1,8,0.25606400595409,0.26153425358049365,0.005470247626403635,0.2587991297672918
447.5,1,0.1,1,8,1,8,0.610294420735608,0.5919049989235765,-0.018389421812031514,0.6010997098295923
447.5,1,0.3,2,7,2,7,0.5562103162274502,0.5567978182725766,0.0005875020451263646,0.5565040672500134
447.5,1,0.9,3,6,3,6,0.4183103624587047,0.4175339878427672,-0.0007763746159374918,0.41792217515073593
447.5,1,2.7,4,5,4,5,0.28252432893800583,0.2817506700222979,-0.0007736589157079088,0.2821374994801519
447.5,2,0.1,12,13,4,5,0.6012177287663264,0.6082352497272654,0.007017520960938994,0.6047264892467958
447.5,2,0.3,9,16,1,8,0.5658596315974866,0.5745728952964028,0.008713263698916118,0.5702162634469448
447.5,2,0.9,10,15,2,7,0.431373717660929,0.4497173841651996,0.01834366650427055,0.4405455509130643
447.5,2,2.7,11,14,3,6,0.2928116475313258,0.2950692176144595,0.002257570083133653,0.29394043257289265
447.5,3,0.1,19,22,3,6,0.6335785188549643,0.6303129692841302,-0.0032655495708341364,0.6319457440695473
447.5,3,0.3,20,21,4,5,0.5938853298030806,0.5900800080439472,-0.0038053217591333954,0.5919826689235139
