source,map_order,point_index,row,column,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,2,0,2,200.0,30.902388063235314,21.41942128898035
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,3,0,3,200.0,3.7161579884753717,23.313377074507976
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,4,0,4,200.0,-83.14607580805348,-0.22037317638225165
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,5,0,5,200.0,-93.26929572194058,-8.723691259386653
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,6,0,6,200.0,-47.71433136563155,12.43166064249435
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,7,0,7,200.0,42.715408762693805,23.129309004191715
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,8,1,7,200.0,55.53310367955265,14.766362780785304
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,9,1,6,200.0,3.6554119057612113,4.826864370140507
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,10,1,5,200.0,-80.68534422486512,-22.218665781906928
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,11,1,4,200.0,-162.63126045754967,-0.6200249872644813
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,12,1,3,200.0,-99.27927824838306,0.5207476695428634
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,13,1,2,200.0,-147.40858908229552,16.360003201989024
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,14,1,1,200.0,-124.77888346363902,-0.041212799553311204
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,15,1,0,200.0,-83.09370602211229,15.572939249531007
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,16,2,0,200.0,-35.90837445939802,-7.793653778489931
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,17,2,1,200.0,-54.601378593391296,-19.271211503336282
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,18,2,2,200.0,-73.08420618260902,-1.1601077865837606
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,19,2,3,200.0,-85.45273226817832,-17.575810353249523
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,20,2,4,200.0,-103.12947638701232,-28.95645591386228
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,21,2,5,200.0,8.07848104889863,-23.24070773354284
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,22,2,6,200.0,32.52899455816063,5.609138886779874
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,23,2,7,200.0,184.05624757286523,49.254557933486275
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,24,3,7,200.0,52.06302400800999,30.663919346746567
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,25,3,6,200.0,51.92669867313828,3.7418502068454242
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,26,3,5,200.0,6.552592225552608,-32.373807061955574
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,27,3,4,200.0,-98.94269028566163,-18.5228178104311
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,28,3,3,200.0,-96.26865586160426,-19.866934538494423
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,29,3,2,200.0,-85.45259566710402,-32.84122052031089
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,30,3,1,200.0,-61.34773349887609,3.393108324826014
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,31,3,0,200.0,-16.667943857900948,13.86056812315704
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,32,4,0,200.0,49.72266715994091,32.89207132033229
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,33,4,1,200.0,54.07832448313096,-1.835832138524985
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,34,4,2,200.0,60.387006364129505,-21.00776632413847
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,35,4,3,200.0,63.13460887699921,-13.509461087644887
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,36,4,4,200.0,61.84393030821115,7.750194083120816
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,37,4,5,200.0,95.3362928327821,12.465659723907837
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,38,4,6,200.0,87.11576934293336,20.411984160142442
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,39,4,7,200.0,-38.10303175996435,25.68929201235342
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,40,5,7,200.0,-57.433638678150785,6.1564945330792185
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,41,5,6,200.0,3.47939133526026,35.28253195213787
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,42,5,5,200.0,-36.985249447516786,31.199153581412858
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,43,5,4,200.0,-44.39317222003328,47.365450712612805
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,44,5,3,200.0,105.94077088218157,72.25059053854524
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,45,5,2,200.0,86.92778208010857,33.1003230850815
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,46,5,1,200.0,49.81974485693331,27.212628246078847
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,47,5,0,200.0,58.28468908083372,68.08011539056837
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,48,6,0,200.0,-44.591814180320476,35.900073528237385
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,49,6,1,200.0,-91.91401642733906,20.290770043807235
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,50,6,2,200.0,-93.02128627546165,28.665778550008813
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,51,6,3,200.0,-51.54457596939157,54.95327700868298
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,52,6,4,200.0,-154.4247170804049,15.883010871998767
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,53,6,5,200.0,-94.6092924434838,-4.587215192819719
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,54,6,6,200.0,-46.34856354431886,19.414066774099233
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,55,6,7,200.0,39.40314317332417,5.449254510894192
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,56,7,7,200.0,170.72579136919725,38.79176931329695
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,57,7,6,200.0,136.3903373568348,-1.0850141632927224
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,58,7,5,200.0,-0.34561520675408863,-2.925694866469511
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,59,7,4,200.0,-39.85237141478164,-9.927436127847265
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,60,7,3,200.0,-105.76810090906503,4.809894393853295
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,61,7,2,200.0,-162.43201596204557,-2.2621510550003947
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,62,7,1,200.0,-38.898363431020265,21.143407876760413
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,63,7,0,200.0,-3.764472357531802,26.442593398745924
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,0,0,0,20.0,736.3122555408784,889.4126584989549
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,1,0,1,20.0,401.71220488498403,525.5608160231684
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,2,0,2,20.0,336.0072143521278,351.948202349815
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,3,0,3,20.0,327.1487841824958,310.8482206173125
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,4,0,4,20.0,239.21730644687017,314.05726087181756
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,5,0,5,20.0,171.963732500785,256.86365134907675
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,6,0,6,20.0,225.15997272966393,386.3126999750193
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,7,0,7,20.0,419.8786912916405,554.8224358660065
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,8,1,7,20.0,1172.6789521793808,1166.2887013261275
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,9,1,6,20.0,232.1442616327139,379.1657382893859
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,10,1,5,20.0,346.36096938271606,355.4235588872387
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,11,1,4,20.0,298.07525958036325,314.78147087029095
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,12,1,3,20.0,199.51188176579217,264.28201439762864
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,13,1,2,20.0,182.99542246782622,230.85719225378793
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,14,1,1,20.0,184.2107561147419,239.02146558407654
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,15,1,0,20.0,179.22427553968458,394.6489790928314
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,16,2,0,20.0,111.748747047281,313.434870731065
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,17,2,1,20.0,99.27798747184212,223.16027325301795
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,18,2,2,20.0,79.89884738120894,186.24300633779646
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,19,2,3,20.0,24.35646260999737,186.06621111446142
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,20,2,4,20.0,117.85624519749476,281.3662275980911
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,21,2,5,20.0,349.85005358772037,420.32130112889286
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,22,2,6,20.0,679.0290655269552,736.461434421212
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,23,2,7,20.0,957.50673545293,839.0247781421526
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,24,3,7,20.0,976.4225589177513,888.9719121461915
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,25,3,6,20.0,935.3452840064629,831.7201789764481
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,26,3,5,20.0,444.91058929781764,405.28844467868
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27,3,4,20.0,167.24091124428747,230.02394867944906
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,28,3,3,20.0,-0.8380136950893868,168.56785953799098
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,29,3,2,20.0,-27.19716535993182,170.75237442970104
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,30,3,1,20.0,172.82660130496865,189.09609099214344
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,31,3,0,20.0,162.47467376118564,257.98502974727216
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,32,4,0,20.0,404.3651144738165,269.27361170830665
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,33,4,1,20.0,248.02467920136996,188.71583343987314
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,34,4,2,20.0,169.3300301835424,192.5520532709517
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,35,4,3,20.0,158.90698823387228,240.661108240651
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,36,4,4,20.0,336.0580918621328,296.0672530137268
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,37,4,5,20.0,467.3415350202413,378.75390593803155
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,38,4,6,20.0,744.3001952144325,650.3404603725256
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,39,4,7,20.0,1089.8652815079095,1077.1088742695192
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,40,5,7,20.0,1145.0224531971512,1182.3750562693856
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,41,5,6,20.0,465.023718082939,407.574720299273
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,42,5,5,20.0,636.7163906851524,515.9434515177854
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,43,5,4,20.0,332.40058609696206,232.84794194587337
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,44,5,3,20.0,269.2627950569811,189.41331720391668
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,45,5,2,20.0,356.6039103882219,208.04026089672237
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,46,5,1,20.0,375.8277196224834,222.0752590897276
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,47,5,0,20.0,421.9134348708354,310.736821887959
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,48,6,0,20.0,734.0212835558203,640.5316366921752
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,49,6,1,20.0,343.23821834312554,303.6769569795739
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,50,6,2,20.0,275.5124966962395,242.244933274873
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,51,6,3,20.0,343.4086480863576,352.94115291353063
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,52,6,4,20.0,522.9078722747116,551.0054920358712
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,53,6,5,20.0,333.53609386163106,361.86588221952076
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,54,6,6,20.0,465.49878355992035,534.1658948350536
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,55,6,7,20.0,1146.513564977487,1199.4399934689084
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,56,7,7,20.0,511.04871242226443,471.05804162538914
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,57,7,6,20.0,1230.4318470151954,1135.7435126845544
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,58,7,5,20.0,776.9182235046608,842.8223868425138
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,59,7,4,20.0,718.0576270561546,922.8400823116303
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,60,7,3,20.0,454.4680772838337,628.1436131315601
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,61,7,2,20.0,395.6771936879457,509.113597786253
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,62,7,1,20.0,247.17067587320918,444.8165454020869
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,63,7,0,20.0,268.0946052603475,396.30795687917634
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,0,0,0,50.0,50.0382997035971,200.19800321402212
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,1,0,1,50.0,-16.949513872016674,104.71888548240733
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,2,0,2,50.0,43.73230382235423,59.361213567000355
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,3,0,3,50.0,38.81754378313761,22.76602142820863
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,4,0,4,50.0,-24.249595850807463,49.375594663307844
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,5,0,5,50.0,-38.410469467129886,45.00893003338166
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,6,0,6,50.0,-26.568112827679613,131.79829645819132
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,7,0,7,50.0,73.66153843393585,206.23588529960688
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,8,1,7,50.0,350.5623842811498,344.328742125824
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,9,1,6,50.0,6.686520360689371,150.82737537304183
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,10,1,5,50.0,80.96135466190296,89.84348912575538
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,11,1,4,50.0,63.79620941944559,80.20667123292134
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,12,1,3,50.0,5.065135142902492,68.67353240107755
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,13,1,2,50.0,1.6462770211090403,48.62247066342662
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,14,1,1,50.0,-11.004382427368624,42.751745800708825
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,15,1,0,50.0,-110.21929511545858,101.06898061746085
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,16,2,0,50.0,-77.89994674179644,119.91884002664693
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,17,2,1,50.0,-46.07593954013718,75.71400305084366
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,18,2,2,50.0,-45.556798744223514,58.828344485822086
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,19,2,3,50.0,-101.30252458365416,57.447863522858434
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,20,2,4,50.0,-78.82211532429653,81.90680268999122
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,21,2,5,50.0,42.55484160307367,111.73511330890734
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,22,2,6,50.0,176.24295532088382,232.63963105228868
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,23,2,7,50.0,384.46554581046803,268.1570818747689
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,24,3,7,50.0,328.7920949821058,242.9085953440155
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,25,3,6,50.0,322.15390341543286,220.50586149179233
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,26,3,5,50.0,178.69020710062438,139.8075931060804
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27,3,4,50.0,33.533957427454624,95.33153215387581
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,28,3,3,50.0,-112.3639163550891,53.89492995098108
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,29,3,2,50.0,-150.6595499783196,43.533961188515036
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,30,3,1,50.0,35.86175569415729,51.855694612365774
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,31,3,0,50.0,5.435623660917278,99.34460633712959
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,32,4,0,50.0,230.21791705835514,97.49192247999079
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,33,4,1,50.0,135.4688407312899,77.31734060135571
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,34,4,2,50.0,55.567303879081635,78.41684132977068
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,35,4,3,50.0,26.916313860724586,107.4314208906356
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,36,4,4,50.0,186.3208876697341,147.13874111970466
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,37,4,5,50.0,248.55071281195904,161.64115277106637
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,38,4,6,50.0,285.3355267954357,193.15759169309155
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,39,4,7,50.0,257.7373536836572,245.15614157622025
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,40,5,7,50.0,222.28946496055536,258.9125838170027
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,41,5,6,50.0,149.25158528791377,92.81761050992158
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,42,5,5,50.0,260.51100059313796,141.75718912744804
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,43,5,4,50.0,197.93349982488107,100.13657798307493
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,44,5,3,50.0,175.2418670819388,96.8912326225051
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,45,5,2,50.0,251.93308867921056,106.20349232774441
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,46,5,1,50.0,250.53199474617844,99.65946739541364
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,47,5,0,50.0,220.99956705692813,111.62129029722676
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,48,6,0,50.0,232.95937786607576,141.16140696345204
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,49,6,1,50.0,109.0018084915939,70.10722931755299
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,50,6,2,50.0,98.58641193897783,65.83251002953045
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,51,6,3,50.0,93.37869011078587,102.7474117912604
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,52,6,4,50.0,107.49285544181906,135.09455174762277
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,53,6,5,50.0,33.49804914464901,61.3156581530222
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,54,6,6,50.0,60.877748279908516,128.31560794494965
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,55,6,7,50.0,236.42750719387087,288.34863372969124
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,56,7,7,50.0,206.78340430118058,167.5457584575172
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,57,7,6,50.0,403.0886217962545,310.0925540774284
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,58,7,5,50.0,185.2340012878822,249.97579222821506
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,59,7,4,50.0,4.939190664297035,205.84841402919557
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,60,7,3,50.0,-13.095218106842879,157.45370764680584
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,61,7,2,50.0,27.191652584498257,138.53117889665344
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,62,7,1,50.0,-86.25507174062363,107.76313366753345
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,63,7,0,50.0,-28.206288954445064,97.48216622184695
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,0,0,0,100.0,-168.43224694596233,-22.773294275187517
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,1,0,1,100.0,-114.27456579625918,3.6813022775180584
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,2,0,2,100.0,-52.73127901472096,-37.68020630208445
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,3,0,3,100.0,-3.5489363472954323,-19.22041983214804
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,4,0,4,100.0,-101.31751476821019,-29.97601445433559
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,5,0,5,100.0,-111.46388033770809,-30.43378991222047
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,6,0,6,100.0,-149.5230845577246,3.9670719478842003
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,7,0,7,100.0,-61.050649386073296,67.6925849913192
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,8,1,7,100.0,110.30712221932421,104.31190169570363
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,9,1,6,100.0,-104.11702091392405,35.834677034255854
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,10,1,5,100.0,-7.633013879816968,0.9832534344096842
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,11,1,4,100.0,-4.954441081571571,10.995598572528534
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,12,1,3,100.0,-45.648773259548264,16.040352707888694
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,13,1,2,100.0,-15.352826934599515,30.23032758328755
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,14,1,1,100.0,-80.70459713025743,-28.433224833155634
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,15,1,0,100.0,-203.6885245039264,1.3344787275952361
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,16,2,0,100.0,-161.78831825667945,30.259418971207808
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,17,2,1,100.0,-93.30857863859646,24.74719224865917
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,18,2,2,100.0,-83.53590013286168,17.585566611391013
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,19,2,3,100.0,-142.85148055708905,11.039176525571047
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,20,2,4,100.0,-144.3823586056478,11.467801466702502
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,21,2,5,100.0,-60.03984822699529,7.17617133122829
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,22,2,6,100.0,7.233410909340564,61.9575016812257
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,23,2,7,100.0,197.52840340952162,84.861588944381
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,24,3,7,100.0,186.64497339567805,103.29476743755974
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,25,3,6,100.0,181.33122794107794,82.73744459549174
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,26,3,5,100.0,77.70270600466881,40.070666933887665
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27,3,4,100.0,-38.012850018733296,21.894107594314555
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,28,3,3,100.0,-157.968810458359,3.0589121367620136
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,29,3,2,100.0,-204.7254832953007,-16.24375590798137
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,30,3,1,100.0,-25.262760683673527,-9.76270318730742
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,31,3,0,100.0,-67.28210353085746,23.916432085485248
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,32,4,0,100.0,159.29989153522067,30.58882572345434
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,33,4,1,100.0,90.0525913517,33.53870428435443
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,34,4,2,100.0,-3.89084845472352,18.3944491047904
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,35,4,3,100.0,-33.5669443912687,44.664977587177354
