source,timestamp,map_order,baseline_method,distance_nm,force_median_pN,force_q25_pN,force_q75_pN,valid_pixels
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,500.0,-28.548369071118195,-72.78078808937619,43.132534706339435,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,5.0,949.0766708414455,667.630501055411,1314.1727910036234,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,10.0,600.7201905807333,429.2406349284858,1045.5240971938586,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,15.0,489.95263199994747,344.162309231215,802.8359341550599,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,20.0,402.70058242376444,278.7735611251448,643.0099332116937,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,25.0,320.39421661614836,223.80457062796808,504.8558336923073,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,30.0,264.01436771587595,189.76687808617453,410.35030183020973,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,35.0,222.24844745399417,164.33979290254882,340.5391010362812,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,40.0,197.89481674598204,138.38171597832962,286.4898004734826,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,45.0,170.81295192345146,111.77455224334315,233.98201826186232,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,50.0,150.59357995060765,101.40746364622211,202.7059824098344,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,55.0,131.6264089283436,86.09794336657967,169.1272774670896,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,60.0,115.2662874686812,77.10840885497797,144.30933756467633,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,65.0,97.7292065038212,64.98733721227691,127.1979250990845,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,70.0,86.13309546031647,59.28916507882823,110.19417146389222,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,75.0,73.33081526602169,54.34116050339809,102.99680244451645,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,80.0,63.73278589041742,47.15773110740039,89.14596101508285,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,85.0,62.06283970476029,39.83565937029289,82.31433341843382,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,90.0,49.85997809795275,36.58672193285818,73.92597657722942,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,95.0,46.883461995877234,33.01924266702128,70.23317374086778,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,100.0,41.198046909061134,27.55051998646722,61.272671488348735,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,105.0,36.28036064492544,26.37886729441501,53.72780229253427,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,110.0,37.19818802093112,22.170845334793203,48.39294729948436,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,115.0,31.624230792306967,16.28251486078866,52.286137765239005,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,120.0,28.685172808621928,13.797063751966402,43.42927358218648,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,125.0,25.27876049541826,13.818231875695236,42.443448043359155,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,130.0,25.35264197754458,9.691290334134823,37.06807501459363,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,135.0,20.86473366686188,7.109533131662509,36.19855589861006,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,140.0,19.75793052704908,4.142684594473436,34.84953147705587,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,145.0,17.807151928936804,4.323116241302911,35.458735887104126,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,150.0,17.02848427136794,5.344626033403518,35.899497022073966,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,155.0,14.59450481535773,0.45048782869592935,32.16546660395368,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,160.0,15.733976637745304,-0.5061280645365638,28.53137870296935,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,165.0,9.881404328059912,-2.5593621553701715,31.01446465830299,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,170.0,11.52834939603164,-5.827723415836934,31.793708822036464,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,175.0,10.876838302939344,-8.417403882499494,27.120623775340537,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,180.0,12.901557512014634,-4.799029470011606,23.001502022503786,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,185.0,12.60003000652718,-6.5809508911844485,23.218874410394353,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,190.0,7.937809883672062,-10.234477397407943,26.469157028873994,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,195.0,4.808682252689163,-12.587967723730241,25.17278683688,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,200.0,6.953344308100017,-3.341074948057063,23.907355808969335,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,205.0,5.121119028647896,-8.917515587845582,22.834492621726834,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,210.0,7.92332331854981,-6.2896970211669725,22.074554023353798,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,215.0,7.8470175540946405,-6.8146428381532305,20.988253807851954,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,220.0,9.089462246531156,-7.672661395294405,21.868711758722796,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,225.0,5.695082651704903,-7.5581140553568975,19.520010868217078,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,230.0,6.912190637383405,-9.522403592777632,26.985041351554997,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,235.0,7.970537695084127,-5.810768221757126,23.987297996912773,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,240.0,9.31225970523931,-6.358109085849065,23.498036433195363,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,245.0,12.917315347139489,-8.580274264667391,27.856260421610482,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,250.0,10.235053903572545,-1.0529072046713073,28.057298468214256,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,255.0,14.721690944253828,-1.8926697333173301,34.02678327132489,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,260.0,16.96187563621933,0.9596905927685747,30.163172006396813,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,265.0,17.073274365572814,-0.7084078167231099,34.228309130836735,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,270.0,16.960693059475904,0.39542409902048625,29.792005512854846,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,275.0,15.667397567016224,0.8058964871168804,36.39600186835132,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,280.0,16.90011556572606,3.1527348192494675,36.059957904125135,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,285.0,20.17212803189026,-0.02422804105780868,35.17354272290081,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,290.0,21.763314606347954,11.70813062565064,32.85941741997023,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,295.0,25.359885260105706,5.538997303609879,34.82590950658013,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,300.0,26.449747988051413,9.188118711459172,40.662812674396605,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,305.0,25.660259753267496,8.189683948091599,37.86179096123929,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,310.0,25.27024594285572,9.007805322308112,42.385945249145976,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,315.0,26.567236987640364,11.520440914050274,41.47895323256482,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,320.0,31.27421764028496,8.23274452380857,42.85220569517652,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,325.0,30.9981155348082,10.029167292314906,43.329345847257045,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,330.0,33.7276504837438,12.781052941726596,42.841932059706245,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,335.0,33.354606649619235,11.53259189010226,46.15937025507751,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,340.0,31.740418957476738,19.082900938946445,45.627062897854664,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,345.0,32.91261859127343,14.604157598034698,46.75328986070188,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,350.0,32.44153914501031,15.519102443227101,43.10289718284939,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,355.0,34.29916026005479,16.38363995467453,42.855812554245546,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,360.0,31.176093334889003,14.986824650421127,40.74752951594685,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,365.0,30.63358625324323,17.330676976274454,46.00068323814501,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,370.0,33.04586542598723,16.82330720615541,48.10354120562848,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,375.0,32.515450191556155,17.384587693625413,44.82478805201835,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,380.0,31.25000438143544,15.238713497052494,46.43668450171633,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,385.0,30.534338499939963,10.614114096888178,45.158481644963615,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,390.0,28.467135221310528,17.527457746597836,42.95327166022304,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,395.0,27.60985577463517,13.98719252809919,43.512793064782066,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,400.0,27.718830221661577,12.213682184022602,42.321820025163206,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,405.0,30.682012770939316,13.3840931704941,44.09528602261109,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,410.0,26.87364262220092,10.90529405585801,43.12826345402457,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,415.0,24.715676578411827,11.47198483193495,40.65552504520618,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,420.0,25.1225421074386,9.786946010574107,36.35780463949621,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,425.0,23.68999820328647,4.871107522602081,38.087042266690815,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,430.0,25.439797883631968,6.146826968191601,35.9576058868698,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,435.0,20.143095772808465,7.43284961367063,36.55638883935632,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,440.0,20.39253077269204,4.064604964903134,36.13137075729803,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,445.0,20.672239737239888,3.898142505873615,34.486303029911554,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,450.0,15.902316437357424,2.5073139963920457,31.369902881142593,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,455.0,16.793594965444495,1.4918944745271983,29.244635084344853,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,460.0,11.172245973774753,-1.517275527912439,31.84519525706093,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,465.0,18.068708340453426,-2.80822064909062,29.29727453169469,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,470.0,13.060200182321378,-1.5953995041087887,26.223905394226705,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,475.0,12.419568795281421,-0.012106629423579318,27.819970097754556,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,480.0,10.055775269070796,-5.331824640141939,24.289357661935234,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,485.0,8.718901823569189,-2.3111245144409636,26.638664623023608,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,490.0,7.3311775780432304,-6.249193767658181,22.674623028050622,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,495.0,9.087037964202896,-6.714197725897366,24.87557573651111,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,far_constant_referenced,500.0,9.061553435356675,-10.996722020437911,25.269033801691585,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,5.0,930.062951710162,724.402317392921,1490.9681714059338,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,10.0,593.1606668028408,378.7356778632037,960.682422381569,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,15.0,440.2057701279362,282.0912670008669,673.6899757545157,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,20.0,343.32343321474156,195.6866003530296,514.0135023853762,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,25.0,277.2385641211518,136.55431457690733,414.18870590787753,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,30.0,215.51845820045676,99.75027800942134,336.9327270649702,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,35.0,171.58894326566985,65.9771024407004,297.49231134984177,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,40.0,130.88868890464215,40.06932383672862,277.4849578870994,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,45.0,94.72570764560889,12.293700811268433,231.5202165253877,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,50.0,62.33697884967705,-1.516387841010376,210.33744499011746,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,55.0,51.29556102005289,-28.55348131059973,174.78456919206042,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,60.0,41.27668660600358,-41.592801830081335,163.35774079858447,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,65.0,20.242098263222346,-61.854025342410246,151.57056895647264,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,70.0,9.654508948238423,-75.32697127193443,143.9056679877346,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,75.0,3.7900434850326743,-78.10349137986938,142.7182900451062,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,80.0,1.315272218858831,-86.26159278326556,133.1864437228054,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,85.0,-3.7518263576635436,-85.91427699697746,126.00350647506704,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,90.0,-9.341484475764396,-94.42336331726825,109.52152235047924,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,95.0,-16.755208688063163,-88.61446938926495,108.61356267298382,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,100.0,-15.2347341054585,-94.14811159665436,99.50906201651458,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,105.0,-16.89648729313059,-96.56296058194397,105.72107228341524,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,110.0,-23.29946434749773,-101.1741212470583,99.8155769632527,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,115.0,-22.113496953201754,-99.50988589629162,96.03467531127625,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,120.0,-28.3940766433178,-92.81692998483042,97.5983438467907,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,125.0,-27.52929189409076,-97.94172166371976,105.57071823050137,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,130.0,-21.08982086164383,-98.38636865757178,102.32121641024207,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,135.0,-25.442658788610306,-91.61671516265864,103.9781161730676,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,140.0,-26.296589602622248,-90.6401978634924,104.29572126540478,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,145.0,-24.876390687762388,-89.33617700784583,100.21129309378381,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,150.0,-26.40498343251187,-84.05166486014028,94.37447768351467,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,155.0,-16.81814211653736,-82.51757129038721,96.49098768379898,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,160.0,-18.2311028960995,-76.17047847944309,98.14481198852312,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,165.0,-9.056608643853348,-79.27574630346948,88.91005726847064,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,170.0,-7.4262994999128065,-77.86300313202233,90.24511524920035,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,175.0,-4.194263697581607,-73.3423473830196,96.40713742858983,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,180.0,0.132074819434223,-71.92650264559677,93.70253545427482,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,185.0,5.1310671197539435,-67.48400368878569,84.01050424977277,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,190.0,6.818769517732692,-65.6613248208731,89.24472784028028,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,195.0,4.48278567885437,-65.90173924489129,85.1602378157169,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,200.0,6.6496989956162675,-65.11873441183366,80.75904073729889,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,205.0,9.905259495550279,-56.61340890322688,86.85609593399421,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,210.0,6.782925390059755,-57.278239703874206,82.04676920471647,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,215.0,13.650138193419576,-52.66575105887752,75.03708984501556,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,220.0,10.891199939610814,-52.58861926948347,78.61982648345058,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,225.0,3.7419543718941326,-56.45879463036852,70.07629309790178,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,230.0,11.023118362540556,-48.085408011359625,67.40803461246642,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,235.0,18.553287341752764,-49.010246043157,69.90853900444417,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,240.0,16.94951911239504,-41.50119914017317,67.80527978538694,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,245.0,10.71692083141604,-44.73074863382443,60.596822612008935,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,250.0,13.818091683711064,-36.06161385059793,63.60837877606183,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,255.0,13.845998429693758,-34.668470662989854,59.26244854092634,64
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,linear_drift_corrected,260.0,15.29191779199061,-34.70047416508723,63.94457786824114,64
