source,timestamp,map_order,point_index,row,column,pixel_acquisition_order,global_InvOLS_used_nm_per_V,local_contact_InvOLS_nm_per_V,contact_fit_R2,terminal_load_nN,far_slope_pN_per_100nm,far_noise_pN,scanner_speed_um_per_s,gap_speed_20_200nm_um_per_s,approach_snap_detected,approach_snap_distance_nm,retract_free_baseline_valid,retract_snapoff_detected,retract_pull_off_censored,retract_pull_off_force_nN,retract_detachment_piezo_travel_nm
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,20,2,4,21,68.28960406065333,71.05107047420864,0.9996419899387959,14.284154319104115,-4.704582056594999,18.78911789527434,2.000518310372113,1.9939947516337124,False,317.9607689023918,True,True,False,-3.895284325912335,21.983465579387065
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,21,2,5,22,68.28960406065333,71.8648067819654,0.9994571052585329,14.347133371032427,2.187547327369914,19.747262612019167,2.000505209827495,1.9914604891288092,False,203.28902642845048,True,True,False,-4.998446712747239,21.956709050929913
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,22,2,6,23,68.28960406065333,61.77414904152672,0.9988525219394455,13.867825892482022,1.8434826357039953,24.88724930730469,2.000496021521841,1.9879165210085477,False,260.3452176583071,True,True,False,-0.5863617180283933,19.239708495924454
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,23,2,7,24,68.28960406065333,63.708375030030126,0.999554925388377,14.075914989160003,8.666028284317253,23.289050787334894,2.0004811420649715,1.9859331716684319,False,311.85884867620433,True,True,False,-29.17094689438592,76.42516228618133
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,24,3,7,25,68.28960406065333,62.0226100478227,0.9995686239429115,14.098496602665957,1.3905233507377661,12.93281849556197,2.0005136306207763,1.9902362250720935,True,10.097527502294078,True,True,False,-13.60371244177966,40.66096549730072
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,25,3,6,26,68.28960406065333,73.21511607369904,0.9978242643724321,14.326522360350106,3.195049109123355,13.59201980648903,2.000525849969351,1.9889838750298292,False,292.59160161664664,True,True,False,-0.5744107235023699,8.513689863475554
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,26,3,5,27,68.28960406065333,72.80359440915645,0.9996353084361098,14.351811797928065,2.6360276502848317,13.696000841257144,2.0005345392818756,1.993015486080784,False,122.7188356401887,True,True,False,-2.547647284850485,15.395338307044065
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,27,3,4,28,68.28960406065333,71.57536919154639,0.999809392660543,14.141993901693452,-5.2708561121903115,13.570170745633408,2.000532635354044,1.99377840171345,False,233.76901201211598,True,True,False,-4.225697804517591,19.717679724712355
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,28,3,3,29,68.28960406065333,70.90114531460303,0.9995905833197165,14.049381701361549,-4.92744799354099,14.568678148170395,2.000534425016402,1.994345812003539,False,207.43742297102875,True,True,False,-2.9012525200360972,13.783829474754636
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,29,3,2,30,68.28960406065333,71.69335666335553,0.9996430441923051,14.213199262000327,-3.359087457894908,13.969972855867194,2.0005248948088314,1.9948718752027401,False,329.66268719508554,True,True,False,-5.313464776838088,24.564430854098557
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,30,3,1,31,68.28960406065333,72.82250814772723,0.9997078939701759,14.221080318752648,-4.168817000061572,15.913548546952693,2.0005087980359195,1.9935798191038594,False,200.7408918346373,True,True,False,-5.78994167272063,23.82619177606802
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,31,3,0,32,68.28960406065333,72.54132569995936,0.9997845597763219,14.127163819595411,-1.9341037577766111,16.94033084832517,2.000492083887393,1.9927720221902225,False,343.32519540196944,True,True,False,-4.404072785777729,21.221944388168822
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,32,4,0,33,68.28960406065333,73.46015075502808,0.9986809901054906,14.151969967935578,1.0979573462624366,10.290926466323395,2.0005152201795715,1.9928901536349517,False,280.97484006393205,True,True,False,-1.4476109269057693,10.806999166633029
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,33,4,1,34,68.28960406065333,71.61578218399958,0.999668694979328,14.234228852501388,3.7279176108545404,11.626734133660396,2.0005300054762785,1.99438661959687,False,132.93612434842552,True,True,False,-6.028408779696329,23.660723222476822
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,34,4,2,35,68.28960406065333,71.52619094281229,0.9997266226934751,14.210700661465944,5.318206347456597,10.770148818196414,2.0005323131189745,1.9942846865277404,False,332.0251998996896,True,True,False,-3.2227614524866266,18.771790564668674
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,35,4,3,36,68.28960406065333,70.41941326246814,0.9997397489829504,14.493005637916191,4.962518839905595,12.177372727344602,2.0005272868003527,1.9944046656552212,False,109.93587390423521,True,True,False,-1.5694127024691686,10.590819800442956
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,36,4,4,37,68.28960406065333,71.53133549752266,0.9998767632594973,14.433615646854243,3.535523764362768,12.435687667753287,2.000517917178851,1.9949550553813336,False,348.15941254405186,True,True,False,-4.016300347222846,17.935343865936453
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,37,4,5,38,68.28960406065333,73.58514252251257,0.9997033226311094,14.465211337454756,5.36469699796043,13.355108971959245,2.0005010973042996,1.9943416425749514,False,280.6734406257201,True,True,False,-1.594419777688175,23.408753185254945
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,38,4,6,39,68.28960406065333,65.56466602450783,0.9992212039751697,14.19233662883363,4.3389133234779305,12.512874202370423,2.0004885055351913,1.990555443247752,False,147.36407174160388,True,True,False,-3.332716435677244,21.86688910608941
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,39,4,7,40,68.28960406065333,63.76210761333931,0.9995254878080885,14.127380227788562,-4.115767669273727,11.797048286181377,2.0004828568376958,1.9889323696650005,False,92.4035173533577,True,True,False,-19.07388068486619,54.14785282139197
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,40,5,7,41,68.28960406065333,74.22693710389096,0.9993705344925984,14.301070781486715,-4.003951225700272,22.989080105716372,2.0004959315148425,1.9901713544839879,False,143.33832022411227,True,True,False,-20.82093418077855,47.48289691484447
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,41,5,6,42,68.28960406065333,68.78204429725257,0.9997602374464319,14.085248887637615,-2.031806747157403,17.060175217794143,2.0005201905915344,1.9883447567559631,False,211.15982523642134,True,True,False,-4.215152745237671,16.017753159786686
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,42,5,5,43,68.28960406065333,68.073637040001,0.9995743100386711,14.007432194085984,-4.527747738839518,19.197724599213657,2.0005240988345223,1.9927489295906382,False,202.94906049541504,True,True,False,-3.542793481611197,17.908321978255586
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,43,5,4,44,68.28960406065333,73.70983859637181,0.9995640533095509,14.27731834743436,-6.075493306080366,19.823842126838976,2.0005282263485995,1.9977455644225772,False,90.11843877968151,True,True,False,-2.2652155499972433,25.999513964523697
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,44,5,3,45,68.28960406065333,70.43292142545351,0.9993241130827469,14.266530227472119,2.1211540333864254,13.493730343368693,2.0005256014271455,1.9958613579368194,False,56.948549168915385,True,True,False,-3.344175010335172,18.40679613208906
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,45,5,2,46,68.28960406065333,74.04263139845763,0.9997637836643851,14.452453355529375,3.4948193826200638,16.558456986198458,2.0005205944997035,1.9968428801266007,False,344.5352439645485,True,True,False,-3.2957842013948166,20.115017011822648
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,46,5,1,47,68.28960406065333,78.03402025493912,0.9993641649062117,14.235610112946775,1.4722086883115137,13.622995343807355,2.000504760722122,1.996729128609998,False,213.64755572663037,True,True,False,-2.4800828201269463,15.453266833453934
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,47,5,0,48,68.28960406065333,80.77716196273433,0.9639507615776997,14.144250789659127,-0.6215205641922427,11.854583484403298,2.000483038453354,1.9930103185728059,False,251.7741962822109,True,True,False,-19.028966184750235,46.45781910407736
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,48,6,0,49,68.28960406065333,58.153961335489576,0.9998859535714066,13.79968215830279,-5.269389698487701,16.90909365602595,2.0005039213870943,1.987918689074402,True,10.832381646843917,True,True,False,-36.569572456439666,102.81272771401086
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,49,6,1,50,68.28960406065333,59.97410509408382,0.999895562863293,13.751847751698472,-7.32060017466149,19.121187997458126,2.000523380688931,1.990233948377783,True,9.121261635922254,True,True,False,-17.17644561797958,50.51434464261438
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,50,6,2,51,68.28960406065333,73.83270194445637,0.9992553035569759,14.005235301949313,-8.071464081925104,24.394051586357197,2.0005213768458083,1.9949040543957675,False,230.81433324883517,True,True,False,-3.3528834586130007,16.02127687746094
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,51,6,3,52,68.28960406065333,73.0766985050225,0.9991514110097147,14.226979338973724,-6.824617789298527,20.792946139395053,2.000518454765212,1.9944784944348755,False,162.5686222485642,True,True,False,-4.028633330303225,23.628646959573153
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,52,6,4,53,68.28960406065333,63.18949889375702,0.9970314257450503,13.796147612472305,-10.986743017299961,23.66942535851266,2.000506207777822,1.9893224419077737,False,181.45633328253268,True,True,False,-13.897146799196388,39.902248684883666
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,53,6,5,54,68.28960406065333,70.684493116479,0.9983896452381409,13.841550877234189,-5.620663451993791,21.372424665728236,2.0004990873847723,1.9884588686028122,False,274.40668427201655,True,True,False,-8.542677784205745,24.537371513551495
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,54,6,6,55,68.28960406065333,71.2201404884831,0.9985611429773035,14.101114216840845,-4.092125977491795,27.968077261194153,2.0004857237712113,1.987573750806217,False,248.44459546105116,True,True,False,-2.7132423268395645,12.553527566899854
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,55,6,7,56,68.28960406065333,74.07900635218638,0.9974670625427743,14.381022984592164,2.222754835884996,27.501396222504386,2.0004743600279684,1.9855753856075387,False,299.3294753652238,True,True,False,-6.0057160318573395,10.933415090430037
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,56,7,7,57,68.28960406065333,58.825070151253954,0.9988946176900899,14.278133528691415,8.533858253988212,22.37530138166975,2.000472115596593,1.984514116740027,False,140.86836764378478,True,True,False,-38.20347371141589,101.36561746757373
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,57,7,6,58,68.28960406065333,65.87774354771189,0.9990458965213853,14.297430248117703,8.914672930658648,22.314596314601513,2.0005095300908535,1.9865616486239508,True,8.11465575678951,True,True,False,-17.02612933824628,42.41183517414876
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,58,7,5,59,68.28960406065333,64.78549346061921,0.9990238787043482,14.1276564576739,0.35230369682196727,24.176190652649478,2.0005137370567847,1.9860907695537648,True,11.160814954162648,True,True,False,-4.627053241047734,15.518037312571458
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,59,7,4,60,68.28960406065333,59.44586471622419,0.9991268451881384,14.076335674266343,-1.7099811165654981,32.100326463749916,2.000514542301844,1.9831951175533937,True,11.045440476662774,True,True,False,-42.76018685685447,113.40381330257776
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,60,7,3,61,68.28960406065333,58.63205074801672,0.9999279904692355,13.995587343616847,-7.15511510785868,29.98206986171068,2.0005165993497256,1.986245282739668,False,157.44851523366535,True,True,False,-26.47077585462099,73.77893852799934
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,61,7,2,62,68.28960406065333,60.17185926987193,0.9997981399893658,13.929644370614206,-10.112925272537188,26.626506486261434,2.0005162078681775,1.9900374802882297,True,6.192494346038501,True,True,False,-12.707944873251277,37.1635298797212
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,62,7,1,63,68.28960406065333,60.470543319775395,0.9998720278248943,14.11982349273386,-3.788101892619763,25.217550129554947,2.000508773395512,1.9905319454261803,True,6.585789825412516,True,True,False,-10.411845364959696,35.33473181606902
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,63,7,0,64,68.28960406065333,60.66378116294597,0.9992177467279717,14.067416155518647,-1.681788791783108,28.935244964077842,2.000495232360652,1.9907860965628008,False,220.6518301190075,True,True,False,-16.412984323233854,48.53990869849298
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,0,0,0,1,68.28960406065333,70.64103269278421,0.998560992421922,13.464669217139077,-9.014410938741458,28.646513151961937,1.999991824729303,1.9895005241153556,False,310.73951302094196,True,True,False,-26.779493809816,74.57530762611701
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,1,0,1,2,68.28960406065333,75.26468442905889,0.9993271788427652,14.120921807466937,-7.279632323775711,28.28091559621059,2.000602026585013,1.998140206535523,False,219.96878022706522,True,True,False,-3.473097511510211,40.02245624439757
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,2,0,2,3,68.28960406065333,76.0773049375657,0.9994867656649598,14.417711425400146,-1.085519685538147,27.682399432306358,2.0005494821945935,1.9982498754213938,False,214.44897450063712,True,True,False,-2.5113401615743722,13.181502478625454
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,3,0,3,4,68.28960406065333,65.80941628715364,0.9994869548375818,14.133006850927332,0.7779046682505624,27.942717093950538,2.0005353425183516,1.9971394733032621,False,154.06598652487753,True,True,False,-2.3771573483785464,16.95355137658891
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,4,0,4,5,68.28960406065333,60.40422292623778,0.9997675919047885,13.967652425067305,-4.311143239246399,25.43368181209805,2.0005255484604834,1.997750781708677,True,10.46198148641734,True,True,False,-8.778487196733147,27.874756737649328
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,5,0,5,6,68.28960406065333,66.88088884003814,0.999246085281383,14.174261616275636,-4.969961960325936,25.79438900395358,2.000512848260948,1.998021740278657,False,141.00693378864577,True,True,False,-7.57893424990087,24.09485666160842
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,6,0,6,7,68.28960406065333,65.91405299843008,0.998181425890312,14.015027852754194,-9.311398995233699,19.39406498418981,2.0004986837551884,1.9946031275076348,True,8.932163444247525,True,True,False,-3.910903229366217,16.380839494222567
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,7,0,7,8,68.28960406065333,67.50002832626527,0.998890087092214,14.015379000641591,-7.649467373892044,21.801114326508664,2.0004840263761268,1.9887315503667216,False,228.12416726602137,True,True,False,-1.589703077115371,8.315094852912523
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,8,1,7,9,68.28960406065333,59.27785828931206,0.999817747372063,14.028037243249019,0.48517114731705724,14.349698237115984,2.000517709777571,1.9855791600023496,True,8.889431142744874,True,True,False,-9.43474577911166,84.54591467431626
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,9,1,6,10,68.28960406065333,69.05414279347698,0.9987034342109166,13.858972446198681,-8.883131615613712,12.207967475836888,2.0005348140101233,1.992781461873262,False,129.31023362661287,True,True,False,-0.8070380026052664,9.662697874075942
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,10,1,5,11,68.28960406065333,60.10203277417143,0.9998421651662277,13.900250481613122,-0.5650368515170016,12.44720430210329,2.0005319145814635,1.9956719835509058,False,185.5647892731796,True,True,False,-3.9087920848805546,13.243095684262313
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,11,1,4,12,68.28960406065333,60.104398289834236,0.9993948740765074,13.945963334372964,-0.9701045597665691,14.709935036746906,2.000531560548583,1.9966922491220591,False,104.18314197857075,True,True,False,-3.0212848731881636,13.15219975080584
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,12,1,3,13,68.28960406065333,74.35159861184842,0.9982767486725561,14.367403975941125,-3.759264422121786,16.073995904231957,2.0005269091543725,1.9979753363116515,False,120.51768787662769,True,True,False,-3.9808154471027546,18.598285217649927
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,13,1,2,14,68.28960406065333,74.59023909653799,0.9993463645866787,14.086600470919171,-2.8452239851968795,21.858215278954304,2.00052819165314,1.9991558240826903,False,226.41254875722402,True,True,False,-3.871479109235575,20.30267040919758
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,14,1,1,15,68.28960406065333,74.93318188675553,0.9987679690453646,14.171414432349389,-3.1737565951535966,21.0380979317833,2.0005122918817153,1.9974294452612136,False,111.58564672776366,True,True,False,-2.914142866691385,26.881640579230783
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,15,1,0,16,68.28960406065333,76.0160244525656,0.9987226537430831,13.927747974847971,-12.529534619938945,20.59047214533289,2.0004986722722022,1.9965686259772817,False,249.71042397543607,True,False,False,nan,nan
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,16,2,0,17,68.28960406065333,75.48534030893688,0.9990237192227228,14.129868440528355,-12.030123656117006,23.6402300380082,2.000531621138343,1.995893672742375,False,133.9854511676911,True,True,False,-3.673194322509668,25.57904938036855
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,17,2,1,18,68.28960406065333,72.18064098657095,0.9995340205747475,14.098147742452644,-7.315234912864362,18.964459246519844,2.000533886847007,1.9975050456048733,False,10.739239024333028,True,True,False,-4.029156042067945,17.887159060963477
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,18,2,2,19,68.28960406065333,72.48903260239986,0.9996504303658204,14.088622873281315,-6.282245391471256,17.811904644883946,2.0005326324805295,1.9985788891358334,False,99.0955022285689,True,True,False,-4.337822173615638,20.536147220096424
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,19,2,3,20,68.28960406065333,72.81168785302644,0.9996942369601549,14.046845008118781,-9.538171643455309,19.649531723386175,2.0005258066649922,1.9990068821789688,False,338.31617729631193,True,True,False,-3.5642220446088557,22.439056906207725
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,20,2,4,21,68.28960406065333,72.5987827809973,0.997458329877163,14.047899583352354,-9.454642531051928,18.008077830806666,2.000509161343371,1.9967223615552347,False,12.757501859995944,True,True,False,-3.9035104339375963,23.024124798211115
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,21,2,5,22,68.28960406065333,60.85420387387854,0.9989596970432584,13.833198763127974,-4.0218738928850355,15.435228735010176,2.000501530821536,1.9920719750613973,False,280.2266990563326,True,True,False,-0.8158367337659337,9.015385143969818
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,22,2,6,23,68.28960406065333,61.94990082844826,0.9981207274354889,13.78110666664466,-3.3457436408212113,25.606552254157563,2.0004851092137472,1.988644513275149,False,183.55442061742738,True,True,False,-3.183929115422846,16.53021720821806
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,23,2,7,24,68.28960406065333,62.63779323097846,0.9992588122868382,14.042183784795538,6.889996090418519,18.287728818335765,2.000479281552956,1.9878755504103347,False,187.9107008551905,True,True,False,-12.82482789510564,36.29599499243933
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,24,3,7,25,68.28960406065333,62.615064399294454,0.9988147526420782,14.198740454249155,4.961264988971998,18.405846624715643,2.0005095031420352,1.9906627067404545,False,209.53407135422736,True,True,False,-19.709053420234774,54.0174127739144
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,25,3,6,26,68.28960406065333,65.97227308444482,0.9952431263295007,14.123150392368135,6.100336585573882,22.757851046549547,2.0005220536327433,1.9895597706014294,False,265.4136412987704,True,True,False,-11.941907365543297,34.088619212699
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,26,3,5,27,68.28960406065333,72.61274555035908,0.9992526003452127,14.270233468557512,2.4261099546774627,20.817027351528374,2.0005306672294125,1.9909610709860832,False,286.03996494421307,True,True,False,-0.5909665960416373,5.72401281920799
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,27,3,4,28,68.28960406065333,74.6459798342947,0.9995837657045019,14.185633524063105,-3.507766072573076,28.97505931500774,2.0005343973342673,1.9946587580020845,False,214.91129050029528,True,True,False,-1.6990646220028731,12.895574895588
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,28,3,3,29,68.28960406065333,75.3483718534667,0.999298651833403,14.080359082958301,-9.862695758567446,25.77253635882637,2.000531273431235,1.9970433969479866,False,163.3228896218468,True,True,False,-2.4279672205714133,9.835590446991176
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,29,3,2,30,68.28960406065333,72.2352825143591,0.9997791741552768,14.088011036196967,-11.405503805078117,21.54426808315475,2.0005256636501185,1.9968207184790319,False,136.97772380812057,True,True,False,-2.7158056474129384,17.874482309570894
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,30,3,1,31,68.28960406065333,71.82658794478378,0.9996586699656308,14.376297128176956,-0.9471138077421983,24.01215530187771,2.0005122707749026,1.9955439701385334,False,154.092326262273,True,True,False,-2.682223613888945,30.05701522314275
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,31,3,0,32,68.28960406065333,73.72661491407179,0.9994810385314861,14.352604182638306,-5.420811631157705,27.652809760670642,2.000500365660402,1.9942739788775943,False,290.90305208054576,True,True,False,-2.2351141734539333,12.944970081237857
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,32,4,0,33,68.28960406065333,72.39744901748112,0.9998244746143297,14.35105004351406,7.857907026426078,33.12682633094551,2.000520757692377,1.9919534939304322,False,294.1707994605252,True,True,False,-3.9201471946913675,19.630811869997547
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,33,4,1,34,68.28960406065333,73.57627016126602,0.9994935547196789,14.441753595368928,3.5617402572530863,35.678918803234836,2.000529896689236,1.9933408471337504,False,9.224757667166953,True,True,False,-4.8317269783391845,21.560199275060473
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,34,4,2,35,68.28960406065333,71.54600585018119,0.9998268393280169,14.317945556306245,-1.170579780143875,31.999266736294512,2.000528125271426,1.9938328045649416,False,278.4031267711865,True,True,False,-2.376710350065266,10.356051406806912
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,35,4,3,36,68.28960406065333,71.16403612672207,0.9993218254100411,14.202091439658137,-4.578740845639635,28.327521419643958,2.0005186327862665,1.9935645710408771,False,228.03488285815564,True,True,False,-2.6484595001157407,19.08911160155131
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,36,4,4,37,68.28960406065333,70.2735767337892,0.9996854433682094,14.40007301883438,2.610344587388477,30.892873238693863,2.0005066939838803,1.9930457838263094,False,261.2219981749128,True,True,False,-1.7918843990930835,20.995954198877225
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,37,4,5,38,68.28960406065333,71.78460277912825,0.9994660422029948,14.491343942696131,5.328879238029435,27.952969975521814,2.0004927553032372,1.9927621983180601,False,149.3788442059092,True,True,False,-2.6278275041662367,24.818405275943764
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,38,4,6,39,68.28960406065333,62.212960641472826,0.9992993626674211,13.956171673708209,5.384708359855793,22.580809092299283,2.000488070746217,1.9940916529173836,False,105.37967825834002,True,True,False,-3.0822907027341113,14.72356724083231
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,39,4,7,40,68.28960406065333,60.32792393422642,0.9993973832861465,13.944248363587576,0.5394899683577759,23.736724079438865,2.000469731824771,1.9914136040031878,True,10.324654411535613,True,True,False,-45.64082272142571,121.18865833837181
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,40,5,7,41,68.28960406065333,59.35007497321926,0.9998635452532333,14.155710609730281,-2.3195608595969412,33.52056665172069,2.000492578654773,1.985607950547862,True,8.000193260360913,True,True,False,-52.151318777275144,134.93534773383183
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,3,41,5,6,42,68.28960406065333,71.88172624591935,0.9988250726635755,14.234656363192046,3.076099936169893,31.729598766665646,2.0005176876152797,1.9986288705310948,False,247.83481882656977,True,False,False,nan,nan
