concentration_wt_percent,slow_speed_um_per_s,fast_speed_um_per_s,comparison,slow_map_timestamp,fast_map_timestamp,distance_nm,paired_pixel_count,spatial_block_size_pixels,spatial_block_count,slow_force_q25_pN,slow_force_median_pN,slow_force_q75_pN,fast_force_q25_pN,fast_force_median_pN,fast_force_q75_pN,median_difference_fast_minus_slow_pN,difference_mad_pN,robust_effect_median_over_mad,difference_pointwise_ci95_low_pN,difference_pointwise_ci95_high_pN,difference_simultaneous_ci95_low_pN,difference_simultaneous_ci95_high_pN,paired_dominance_fast_gt_slow,dominance_pointwise_ci95_low,dominance_pointwise_ci95_high,dominance_simultaneous_ci95_low,dominance_simultaneous_ci95_high,bootstrap_median_positive_fraction,bootstrap_median_negative_fraction,simultaneous_force_difference_excludes_zero,inference_scope
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,40.0,255,4,16,816.2708711702207,850.2068774260023,887.0992589475134,730.4487583664568,767.9988233448057,806.143244764601,-88.30359353774156,53.511545728924446,-1.650178336934324,-98.92665915674343,-76.69558466383575,-110.42849594748188,-66.17869112800125,0.11372549019607843,0.05859375,0.18110236220472442,0.009976286312295468,0.2174746940798614,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,45.0,255,4,16,627.2306687272184,662.183157174604,693.8748599175935,546.7019403978782,581.9868866297927,618.7418715060162,-81.66148092698882,57.65591375674594,-1.4163591487167115,-90.62333919949731,-73.93206593317075,-98.41182135548986,-64.91114049848777,0.09019607843137255,0.05078125,0.13095238095238096,0.02270420673637183,0.15768795012637327,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,50.0,255,4,16,479.0468909799181,514.4234970449016,544.8554630559058,404.69227144861077,447.22220328625207,475.98146406245155,-77.93571493798208,53.37342951562594,-1.460196874086293,-85.62083732803688,-68.10523270088885,-95.93027161466131,-59.94115826130286,0.10196078431372549,0.0546875,0.1541501976284585,0.01875632614357156,0.18516524248387942,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,55.0,255,4,16,367.6572883358351,401.8130324652042,431.8689237307616,301.56327189105457,333.8070789184525,368.24119756199343,-69.52434310418164,51.12854753686438,-1.3597949962113365,-79.69567883225085,-57.47503985726917,-94.92526387722614,-44.123422331137135,0.12941176470588237,0.078125,0.18503937007874016,0.04061141320130089,0.21821211621046382,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,60.0,255,4,16,283.24640022675237,312.02212940781504,339.83232853227105,224.00351440194947,250.6838773453189,282.320176885568,-63.13389572140767,48.10313965432044,-1.3124693351640142,-70.69925589892517,-52.32930890047422,-81.0191211672926,-45.24867027552274,0.13725490196078433,0.0859375,0.1889763779527559,0.05093358135158593,0.22357622256998272,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,65.0,255,4,16,217.04961884563266,243.6584341958307,270.06996455407705,160.8096419503026,190.6160089786643,217.4678910079018,-54.78370911961352,42.76673829305147,-1.280988714739429,-65.30357493673048,-47.119068003639114,-74.11007280844058,-35.45734543078646,0.12156862745098039,0.08203125,0.16271461771959758,0.0523633393826894,0.19077391551927136,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,70.0,255,4,16,165.35230084944678,188.8133565521792,212.5463449095405,114.4174774756891,138.88234955906063,166.75111468868403,-53.026265305530515,43.61357666629611,-1.2158201495661414,-59.542416159221716,-44.7848634025914,-68.11108594862007,-37.94144466244096,0.14901960784313725,0.09411764705882353,0.2047244094488189,0.05658641384232786,0.24145280184394663,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,75.0,255,4,16,121.90892689193767,146.65837879312173,169.93653984379498,78.61719284103116,103.33542942980276,128.19284796170047,-44.639906164747416,41.36930981284879,-1.0790585186626154,-54.236461484632656,-38.1089818134906,-59.587576029626476,-29.692236299868355,0.1843137254901961,0.12890625,0.24313725490196078,0.08912259805255056,0.2795048529278416,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,80.0,255,4,16,87.33317951914503,110.65059988314302,136.94771951122905,50.104894059003286,76.12288717111845,100.28924992024643,-37.547472480008224,41.48928743432318,-0.9049919823145968,-43.38733342860445,-31.2893039924745,-49.81223528267655,-25.2827096773399,0.20392156862745098,0.14453125,0.26666666666666666,0.10058870447618624,0.3072544327787157,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,85.0,255,4,16,65.26723522022832,85.02515433354839,107.60080441712674,27.787225043202778,53.20780240593079,76.8678293172712,-31.676107926590042,40.90199399898579,-0.7744392101611351,-41.80286221837272,-26.745796637650365,-47.41070466287011,-15.941511190309974,0.2196078431372549,0.16470588235294117,0.27450980392156865,0.12844898213079625,0.31076670414371355,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,90.0,255,4,16,43.03228935849991,62.45046173268293,85.89822321819683,11.206911233646439,35.59655430522461,61.02591448963962,-31.898378823241885,38.20877780419965,-0.8348442597851384,-37.84006271182544,-21.509449850729716,-47.50843381886073,-16.28832382762304,0.23529411764705882,0.1875,0.2874015748031496,0.15029513662222183,0.3202930986718958,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,95.0,255,4,16,26.976285040063082,47.773818178501664,70.61538430325957,0.3557112313473447,23.74038320063792,49.97093538080591,-27.534039840609612,40.03017259086094,-0.6878321540611031,-33.86188386470259,-21.87667921342761,-40.30768326209794,-14.760396419121289,0.2784313725490196,0.23529411764705882,0.3228346456692913,0.20537090014932385,0.3514918449487154,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,100.0,255,4,16,14.82935902791331,35.88408132121935,57.44939925864958,-8.006540327899101,13.21420224405304,37.271594945229154,-23.202815717439886,37.63879747759622,-0.6164600697259502,-26.921316277059912,-17.421624863441867,-32.72659840539744,-13.679033029482335,0.28627450980392155,0.234375,0.3412698412698413,0.19603567181738368,0.3765133477904594,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,105.0,255,4,16,5.018431739537174,25.12562719904725,46.05734663388715,-16.238819318527582,5.888631804908198,29.837937476016805,-21.93485058503505,39.41824256002217,-0.5564644479427221,-26.613516501770434,-18.17550795413994,-31.271991447944437,-12.597709722125664,0.3137254901960784,0.2734375,0.3568627450980392,0.24469239864870634,0.3827585817434505,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,110.0,255,4,16,-4.899044046053763,16.51315316630817,36.951786060148166,-25.379235246127067,-1.6340086179314666,21.671111905825608,-20.742693854156485,40.82791060088043,-0.5080518093842692,-24.522988097846785,-12.052453290628844,-33.49723667251148,-7.98815103580149,0.30980392156862746,0.27058823529411763,0.35294117647058826,0.24130007361666617,0.37830776952058875,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,115.0,255,4,16,-9.929939347415933,9.881501761300992,30.72487626546242,-32.957831682683555,-6.416568039042703,18.111818474408466,-16.48759570549672,41.49969319680653,-0.3972943999201774,-19.972469609001802,-12.005949257041827,-24.938440804755526,-8.036750606237913,0.33725490196078434,0.29641351031713925,0.38823529411764707,0.2591802969947128,0.4153295069268559,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,120.0,255,4,16,-16.119096439168715,3.175614857824593,27.676282918602666,-32.74295073632989,-10.29248611829935,13.736218684832295,-16.276516483572923,39.39254059011327,-0.41318778224875397,-19.760265684726836,-9.283916809171942,-26.452639477351607,-6.100393489794239,0.34509803921568627,0.3125,0.3779527559055118,0.29082629253368636,0.3993697858976862,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,125.0,255,4,16,-19.48677550336345,0.9147234934341636,22.807162417035656,-34.14474105211166,-10.874516277727379,7.9274765071000015,-17.503872083028597,38.633720491691754,-0.45307239013630163,-21.352142320929037,-10.301467979061773,-28.907662302640553,-6.100081863416639,0.3568627450980392,0.3188976377952756,0.3937007874015748,0.2952936705764384,0.41843181961964004,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,130.0,255,4,16,-22.698846835979083,-3.469985992037522,17.547417950925833,-38.579548455909574,-12.806042324248345,7.5660315192018,-11.87107916734935,38.72221361842126,-0.30657026182258185,-14.8151290767032,-8.714258789077341,-17.8844838327504,-5.857674501948298,0.36470588235294116,0.32421875,0.4094488188976378,0.2926720922613679,0.4367396724445144,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,135.0,255,4,16,-23.23470737069688,-5.934474012149506,16.514269624978432,-41.01200907377545,-14.990605842319985,1.9267634867345045,-12.764524221891895,36.37430053561402,-0.35092150320235493,-17.927863175235643,-5.773854393493238,-25.469634721797675,-0.05941372198611283,0.3803921568627451,0.3346456692913386,0.42578125,0.30317514353254127,0.4576091701929489,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,140.0,255,4,16,-26.035741372187616,-9.33896053507574,12.774009601141715,-43.245769679023965,-17.632320641747995,1.322934318155256,-13.809951828672624,35.764354907900504,-0.386137310857016,-17.557244889137028,-8.077129116223484,-23.45378567476437,-4.166117982580877,0.3803921568627451,0.3333333333333333,0.42578125,0.30543998516190973,0.4553443285635804,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,145.0,255,4,16,-27.322750154142113,-9.878672875057449,10.801460416614702,-42.81552813000735,-18.868915015712314,1.8541885918776715,-11.070894103744266,38.51956999219619,-0.2874095974069066,-15.12935908946894,-6.16018295431266,-20.620806826891087,-1.5209813805974441,0.39215686274509803,0.33725490196078434,0.4448818897637795,0.3028354261178117,0.48147829937238434,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,150.0,255,4,16,-28.71420932645499,-12.04570369534152,9.098058904151927,-44.24348747860088,-20.968220540408396,-1.2666775273618924,-11.497595263733466,39.127383630930815,-0.2938503471682281,-18.394239683329587,-5.696973647383572,-24.405335888456207,1.4101453609892758,0.3803921568627451,0.328125,0.43529411764705883,0.2911845102092503,0.46959980351623987,0.0,1.0,False,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,155.0,255,4,16,-30.644305240784597,-11.671335806143052,8.541737974423175,-44.36583519166487,-22.8646254769126,-0.325184316173698,-10.54474148177908,38.14574210801129,-0.276432988298437,-15.178671252599184,-4.671637173244704,-21.760655698171817,0.6711727346136573,0.40784313725490196,0.36470588235294116,0.452755905511811,0.3343265111906489,0.48135976331915503,0.0,1.0,False,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,160.0,255,4,16,-31.431840682049483,-13.01657776203699,9.419268416859051,-48.62379909180055,-21.400925067464932,-0.7342730759887334,-10.148406918246398,38.843542726901994,-0.26126368003034606,-16.24625722043003,-4.192522495947255,-22.444607685384234,2.147793848891437,0.40784313725490196,0.34765625,0.468503937007874,0.30762900113958946,0.5080572733702144,0.0013,0.9987,False,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,165.0,255,4,16,-32.52221317560678,-13.007283266971237,9.269439240540844,-47.35903274333594,-24.20094708735055,-3.758914525550571,-13.31855639889654,37.83161810291082,-0.3520482883567645,-19.748099351726477,-3.828225954364221,-28.064510843763564,1.4273980459704863,0.39215686274509803,0.3359375,0.44925310338438684,0.29817751801059833,0.48613620747959774,0.0,1.0,False,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,170.0,255,4,16,-30.656281531837664,-13.370935454485636,6.548191266022085,-42.80643381711923,-23.19623469086183,-3.2104744720773937,-10.820082886616918,37.18424619374886,-0.29098567254096736,-15.912745153106936,-5.216111198221363,-22.00364708021783,0.3634813069839957,0.3803921568627451,0.33725490196078434,0.4251968503937008,0.30800062289163443,0.4527836908338557,0.0,1.0,False,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,175.0,255,4,16,-30.760208545330165,-13.876741612568896,8.195423999273416,-46.06354465734688,-22.169482053992162,-3.696399173380541,-9.352093478563388,37.28530817554833,-0.25082516240797714,-15.741778409843732,-6.489852772745092,-18.868059801122733,0.16387284399595892,0.39215686274509803,0.33858267716535434,0.4453125,0.3039840755026788,0.48032964998751726,0.0,1.0,False,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,180.0,255,4,16,-31.961181917367426,-12.56296594753773,7.206811146798579,-45.4029231911821,-24.340658542608566,-2.3446387469264818,-12.503653275426444,37.70915801950739,-0.3315813434221511,-15.929949992167161,-4.899663211875843,-24.885598267288,-0.12170828356488883,0.3843137254901961,0.3333333333333333,0.43478260869565216,0.30004528454570845,0.46858216643468376,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,185.0,255,4,16,-31.62090726467796,-12.697165741690036,5.053581798882831,-45.758072254808766,-23.879167356077808,-4.045027608993992,-11.490229362307204,35.74425379663252,-0.3214566858125236,-15.354304197821262,-6.965662909203896,-20.354781776062907,-2.625676948551501,0.3764705882352941,0.328125,0.4235294117647059,0.29644297026285193,0.4564982062077363,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,190.0,255,4,16,-31.731495226889116,-13.115773607326194,7.059825723507137,-44.12251509403339,-24.572341394543926,-6.109716129678761,-9.353482604291152,33.05662318816529,-0.2829533600891159,-13.398998822613867,-6.847018106546754,-15.790512992059302,-2.9164522165230027,0.3686274509803922,0.32030864006917,0.4179776985806772,0.2860232530682039,0.45123164889258044,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,195.0,255,4,16,-33.883234143973255,-15.348991706714118,5.550485484333272,-44.31778181172806,-24.22298989296901,-5.7047086328654295,-9.162437350012965,35.17884098760731,-0.2604530761329141,-15.661368016249321,-6.426229451326893,-19.782404732573326,1.457530032547396,0.39215686274509803,0.33984375,0.4470588235294118,0.3029819580658,0.4813317674243961,0.0001,0.9999,False,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,200.0,255,4,16,-30.693423925385687,-15.102483565241613,8.298119436959809,-45.583879472863224,-25.543037931532794,-6.793212868767574,-12.07496000134524,31.09552147153156,-0.3883182989035915,-16.987923028772776,-9.421703991175784,-19.287744682977312,-4.862175319713165,0.32941176470588235,0.28627450980392155,0.3715415019762846,0.25866237343937737,0.40016115597238733,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,205.0,255,4,16,-31.086972655833343,-13.365523662612777,6.799334487588105,-43.632514312659026,-26.303766390867352,-6.075274221355342,-12.198879906464075,33.022645616620146,-0.36940952727071735,-16.49039604382361,-8.840833290502559,-19.348805972946423,-5.048953839981728,0.34901960784313724,0.296875,0.40394257703081204,0.25999113320698714,0.43804808247928734,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,210.0,255,4,16,-30.32133758267745,-13.93885001665808,8.091928180878442,-44.57689808596298,-22.5179646684116,-5.360365391327166,-10.553584136156985,36.56295399537664,-0.2886414521510346,-14.25267508401003,-7.187902042653029,-17.744112346692443,-3.363055925621527,0.3764705882352941,0.3346456692913386,0.41796875,0.306821958901113,0.4461192175694752,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,215.0,255,4,16,-28.858586126019702,-14.410648288302061,6.781984278498522,-45.67450600605575,-21.579047403829247,-3.6596745126439796,-11.863441103548428,34.407778634164906,-0.3447895090724842,-14.434489991026574,-6.568265406035923,-19.227448009945697,-4.499434197151161,0.3764705882352941,0.33203125,0.42745098039215684,0.29698709176678634,0.4559540847038019,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,220.0,255,4,16,-29.10526990879901,-13.440199148362073,7.4125958026146535,-43.977265539491,-23.688763564445594,-6.237214844491655,-10.207877686300847,30.35709573432951,-0.33626002222462953,-14.093089433035935,-6.815983687996578,-17.122549258833978,-3.2932061137677175,0.3411764705882353,0.30078125,0.38095238095238093,0.2750438024206393,0.4073091387558313,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,225.0,255,4,16,-29.027116081361292,-13.10607623008764,8.998239932739732,-45.17280323313397,-22.583175530959917,-3.055489051903222,-12.05283924239941,33.66424870899105,-0.35803083997476337,-15.795083604928156,-7.449152541326399,-20.767543313740852,-3.338135171057969,0.3843137254901961,0.33984375,0.4308300395256917,0.3089680724503399,0.4596593785300523,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,230.0,255,4,16,-29.9648936442834,-10.8291873983383,8.395269478651679,-41.06695406663203,-20.742269788143048,-3.834300291308666,-10.66926879435453,32.985279003235206,-0.32345546609771236,-15.041336099317025,-6.110154683428234,-19.581322781536407,-1.7572148071726499,0.37254901960784315,0.3359375,0.4117647058823529,0.30946312645847196,0.43563491275721433,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,235.0,255,4,16,-26.91300545463921,-9.066745625518662,8.684090145580392,-40.896229439286685,-21.690444316291902,-2.2837874092496695,-11.452323158388898,31.8266412648085,-0.35983448781483623,-17.354219537914666,-7.962709025062516,-22.717110541828134,-0.187535774949664,0.3764705882352941,0.32677165354330706,0.4308300395256917,0.289342607908622,0.46359856856196624,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,240.0,255,4,16,-27.589048903997117,-9.957939772963721,7.542373799983161,-40.81159727054285,-21.004956469420364,-2.227996202282645,-11.046635599054524,32.168683818011694,-0.3433971890658877,-14.189268713091252,-7.793877287767327,-16.8751175829047,-5.218153615204348,0.38823529411764707,0.3359375,0.4392156862745098,0.3003164034470366,0.47615418478825755,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,245.0,255,4,16,-25.670166270423973,-8.973640440765598,9.80775330507262,-40.15613715710447,-19.967663285905143,-2.102204954288882,-10.279180662226242,30.086975159569253,-0.34164885661352096,-14.27708872162303,-6.356070227143271,-18.049223675684907,-2.5091376487675783,0.35294117647058826,0.3125,0.40234375,0.2780287474272012,0.42785360551397533,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
0,1,4,F_4_minus_F_1,2026-08-20T15:06:26.277000,2026-08-20T15:15:57.076000,250.0,255,4,16,-25.055112410341238,-9.74315146777438,8.284750056341682,-39.12706011101546,-18.119491539087157,-1.7675817569549674,-8.653201121817457,34.50430239950291,-0.2507861489743412,-10.81379009218738,-6.11210257190514,-13.190883864307674,-4.11551837932724,0.3686274509803922,0.32421875,0.4196078431372549,0.28776134752953164,0.4494935544312527,0.0,1.0,True,conditional_within_area_spatial_blocks; one_sequential_map_per_speed; speed_time_order_confounded
