pair_id,concentration_wt_percent,primary_included,load_regime,source_first,source_second,timestamp_first,timestamp_second,speed_first_um_per_s,speed_second_um_per_s,delta_speed_um_per_s,same_speed_control,distance_nm,paired_pixel_count,spatial_block_count,median_raw_force_difference_pN,raw_force_difference_mad_pN,raw_force_difference_block_se_pN,raw_force_difference_block_ci95_low_pN,raw_force_difference_block_ci95_high_pN,median_linear_corrected_force_difference_pN,median_gap_speed_difference_um_per_s,theoretical_no_slip_hydrodynamic_difference_pN,viscosity_mPa_s,inference_scope
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,615.0,41,15,-26.918147900689014,17.314800647363477,2.2681727839031898,-29.226154518789826,-21.598731065107124,6.493623119136366,2.0026953170759474,1.433018675277343,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,620.0,41,15,-19.434188037188285,24.477255843594317,2.6646261731680325,-26.457887655520647,-16.19797490599966,17.99210200238679,2.0023560532604954,1.4212212722514141,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,625.0,41,15,-21.718102949493577,15.370762922683706,2.8400047504731396,-29.3704132147728,-16.791839429402334,11.742744462004563,2.0032427519377856,1.4104758233373598,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,630.0,41,15,-23.904484883436666,15.673327713893098,1.8767110792411288,-31.442882990833844,-19.00854139792913,10.54738113762361,2.004445755557805,1.4001218787136183,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,635.0,41,15,-23.763486121243233,12.61506567501206,0.9981948806465046,-29.29044478616431,-22.610529701493768,5.988333590136733,2.0045620520844767,1.3891778914352901,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,640.0,41,15,-21.98743178811083,19.606748587787134,3.9736853144070703,-30.843638251507645,-13.290856066197817,13.28473635066158,2.0053473965740496,1.3788649373564037,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,645.0,41,15,-16.985103146310266,21.09379559537183,3.5444308757129166,-26.851889083868684,-13.897627807122428,7.272587689464935,2.0053160673956523,1.3681546871067363,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,650.0,41,15,-22.8362867421677,12.837156090576109,2.718611445050723,-27.152545091075112,-20.769329699664574,4.267271720127546,2.004729812125853,1.3572335162729063,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,655.0,41,15,-17.562561986668243,20.047785888637904,5.374106487847542,-31.01294278024866,-11.928495281769662,3.4765956056966836,2.002897936672859,1.3456422139148705,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,660.0,41,15,-21.333854818985273,19.13034657109708,1.988506552069237,-28.909092828538036,-17.842545243031886,2.8163602996580828,2.001256709913738,1.3343536538664824,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,665.0,41,15,-21.31429521625708,14.292139089117226,3.558076842767094,-26.327596318125323,-17.78725888627884,7.807178796451588,2.0017191803559777,1.324626956967488,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,670.0,41,15,-22.18928264767532,23.640212313443104,4.10501126052611,-27.72359007796941,-14.181984145389137,6.0417515952982725,2.000956549442399,1.314240780413878,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,675.0,41,15,-18.702478671265283,20.076784955640765,1.5451090070053926,-24.093508036063476,-14.418660639079881,9.123906731389892,2.0009190076539403,1.3044811884898806,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,680.0,41,15,-23.387825133391004,18.032782967481932,2.3534068130543604,-25.02918854369311,-13.554328950583225,2.5720907959558623,2.0028253861936918,1.296123122847742,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,685.0,41,15,-22.26752105857554,23.45993085084176,2.4564059636296056,-30.10546202506231,-18.109753799508276,0.3349987464409008,2.002687958288311,1.28657408319134,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,690.0,41,15,-20.745529532663983,14.417723124524775,3.5140445029828284,-27.169984411662348,-14.352908702203028,5.378431972925215,2.0035042266963488,1.277771672780068,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,695.0,41,15,-18.231298973086982,16.71619389032516,1.3173786155770753,-20.12009930892158,-13.044452778206598,5.6337823963364535,2.00400719492538,1.2688975403072955,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,700.0,41,15,-18.250858575810945,14.08953856138404,2.0961828705332763,-22.830860145071206,-15.804288869617482,7.732118958903421,2.003759588019111,1.2596783265298763,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,705.0,41,15,-16.227261303032897,18.937255222537388,3.2821645200858804,-21.694355789541735,-9.140159948060656,9.485975570932293,2.0033555778651477,1.2504922550143007,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,710.0,41,15,-17.558321422396514,18.705498451301384,2.7194941209890664,-26.153892203945183,-13.365781536263547,4.546064700525228,2.002003286207644,1.2408478169844328,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,715.0,41,15,-19.038967446612965,15.60244110566709,2.8171464874463945,-21.087010247267752,-10.505171747752803,4.01020579369799,2.0016184008394426,1.231933674587422,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,720.0,41,15,-17.152128371754575,16.757767078521653,3.0469364560571037,-20.695490874197393,-8.096350352088812,4.15689736919368,2.002540402164959,1.2239421019585113,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,725.0,41,15,-21.507558933160773,16.98661608423138,3.3129161380337826,-24.20853334207026,-11.11766560009473,3.355517508917929,2.003950735680764,1.216357165582838,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,730.0,41,15,-21.207963067021517,13.15905359311639,1.9780869177480438,-23.96316369161384,-16.306823565097012,-1.3896345799469927,2.004824007032668,1.2085523794604747,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,735.0,41,15,-18.20521950278731,16.490802767945166,2.035034734155626,-21.181936603779576,-14.461066281843209,5.692718057812015,2.0052743444264536,1.20060056131431,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,740.0,41,15,-15.719135688596637,20.40214034149961,2.3940707803043257,-19.235925755141924,-7.238749234212625,2.2778414958772193,2.0052356225480077,1.1924653683902207,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,745.0,41,15,-14.129931218898381,14.240820956991337,3.5809351057924714,-16.344565912334275,-10.56312568447222,4.46423616668997,2.0030781694356508,1.1831878703065748,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,750.0,41,15,-12.071773347266356,15.534540851228881,2.5191368292695935,-17.916384068499326,-5.113573219712862,5.864896235513143,2.0033757648181894,1.175474564346012,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,755.0,41,15,-20.183230709592575,16.394060623014052,3.3805981054744576,-22.614823272827863,-10.899204317743601,3.466970280258053,2.0025217494889858,1.1671921921986255,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,760.0,41,15,-15.167809325585228,15.303098433011021,2.7743214860095367,-20.725916922878056,-6.509107143371649,-0.6280251972381512,2.001637101389951,1.1590010614445392,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,765.0,41,15,-13.365781536258254,15.554345092102862,2.9804212441616897,-21.15151055509072,-6.7153045813193675,-1.2591402779304124,1.9990808416129409,1.1499554229152362,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,770.0,41,15,-19.440654897708775,12.51203646949061,3.582203318344981,-22.454264907906563,-15.851220652161807,-3.094219750681529,1.9992748016688324,1.142599029389024,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,775.0,41,15,-16.240354045235712,15.052008950447167,2.716125748452614,-24.25277302888386,-8.869299205601212,3.930011459099601,2.0011519508815225,1.1362933048671897,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,780.0,41,15,-15.172049889865557,19.503562205766006,2.5594964255053236,-22.499850973879468,-7.937753248141988,0.8946966589139234,2.0011711566658494,1.1290202089400072,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,785.0,41,15,-13.422128034086544,18.177699714219106,3.9503907862608965,-24.6136940803456,-7.210390460609625,0.6832513287687869,2.0011528975841424,1.1218187616282902,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,790.0,41,15,-10.695286183091266,14.626846477613922,4.028918507443623,-18.793597796157865,-2.5359634514954945,2.3627400622975525,2.0015867472760407,1.1149603137428172,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,795.0,41,15,-14.685869195558034,16.745271545590843,1.7948758597252605,-17.49958960716411,-7.3646409861656625,-3.5659072335298894,2.001255466545783,1.1077646093020603,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,800.0,41,15,-13.45260708982124,12.347944187927492,1.9946852836212203,-15.245941722384387,-8.102817212608228,-1.577707462079199,2.0019650441335353,1.1012314015556017,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,805.0,41,15,-12.301876966319949,13.1946540737498,2.3446104907979004,-16.97853027167867,-4.533375239866197,-2.473900058715965,2.004046974637454,1.0955295602252106,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,810.0,41,15,-10.378197989310607,13.571327591730222,3.3253953495387365,-16.541563976154,-6.9716466918375115,1.7201052440560156,2.0044367283962807,1.0889787791298118,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,815.0,41,15,-11.251012131534122,18.888766267684748,2.6546529496599542,-19.558283512625444,-5.167392606266542,-0.7860790745698227,2.0046429238750543,1.0824092632111408,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,820.0,41,15,-10.501916452078842,13.864068850749467,3.2127882206763134,-16.04491703914284,-2.7584897122601197,-2.339981844750506,2.0057175142794064,1.0763858950932885,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,825.0,41,15,-10.664754120300026,15.68943830667096,2.7975957227537593,-13.083359955437924,-2.2485459558870424,-2.0824574081464036,2.0065326631111358,1.0702971497305591,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,830.0,41,15,-5.002328641796334,19.146614340399694,3.07149919675155,-16.25498399199205,-1.4615899884993726,1.45953746219169,2.0066557300565524,1.063914825772665,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,835.0,41,15,-7.227776774142301,11.62045268865196,1.5957969262608758,-14.264089420844517,-1.5024319231882455,-2.4922943206938375,2.0055874839211745,1.056981093164212,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,840.0,41,15,-10.851444962577153,13.950830286983122,3.46502047859667,-14.116872268686803,-7.260376112019805,-3.9960696923566563,2.00585001361283,1.0508270734030634,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,845.0,41,15,-7.4817335672573915,15.821466579192046,3.1457961608623686,-11.88647592790821,0.3570223826793592,-1.351617744540004,2.003004319251453,1.0431271773398552,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,850.0,41,15,-5.560333893541584,13.1911961904183,1.2171898240176902,-8.758514463871576,-1.8628268796404797,0.3339327281514324,2.0026499453515565,1.0368076694186232,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,855.0,41,15,-4.778744890322949,15.92740355025478,4.921547375311961,-11.685245913454198,4.346684397587548,0.3304105147571299,2.0034409857341,1.0311516074716636,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,860.0,41,15,-2.8833186728000726,12.18699543664657,2.51251168690301,-10.258598837182287,0.14322505844133726,-0.5755602048804498,2.002131247881904,1.0244863498812355,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,865.0,41,15,1.3462201366529545,12.1772504927209,3.3311378159685017,-2.8963584079475293,7.976055482383238,6.465437845390946,2.0027764616873083,1.018892709605553,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,870.0,41,15,-1.8324008309578337,14.942378331298794,2.9916931173176255,-5.90335578822736,7.110631186004472,2.2298959978609965,2.00222375918149,1.012757438434597,1.1292495023448095,within_area_paired_not_independent_map_replication
c10_main_152951_2_to_154418_4,10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,20-08-26/10/map-data-2026.08.20-15.44.18.192.jpk-force-map,2026-08-20T15:29:51.296000,2026-08-20T15:44:18.192000,2.0006918234419464,4.002688814186261,2.0019969907443143,False,875.0,41,15,-2.7096675656745024,14.099047740550269,2.4140273730111743,-5.781797362884857,2.9375978955390574,-0.3555003221635369,2.0044555508718513,1.0080926789912652,1.1292495023448095,within_area_paired_not_independent_map_replication
