concentration_wt_percent,speed_um_per_s,map_timestamp,map_row,map_column,distance_nm,force_linear_drift_corrected_pN
0,4,2026-08-20T15:15:57.076000,6,12,195.0,21.190401086528013
0,4,2026-08-20T15:15:57.076000,6,12,200.0,2.629086562939275
0,4,2026-08-20T15:15:57.076000,6,12,205.0,7.5293790508752805
0,4,2026-08-20T15:15:57.076000,6,12,210.0,22.911860132987346
0,4,2026-08-20T15:15:57.076000,6,12,215.0,2.663486863748244
0,4,2026-08-20T15:15:57.076000,6,12,220.0,17.620155457000617
0,4,2026-08-20T15:15:57.076000,6,12,225.0,8.417483770815936
0,4,2026-08-20T15:15:57.076000,6,12,230.0,-8.441681941902354
0,4,2026-08-20T15:15:57.076000,6,12,235.0,3.109805692219007
0,4,2026-08-20T15:15:57.076000,6,12,240.0,13.550611984397952
0,4,2026-08-20T15:15:57.076000,6,12,245.0,20.660257951195696
0,4,2026-08-20T15:15:57.076000,6,12,250.0,8.217607044359452
0,1,2026-08-20T15:06:26.277000,6,13,25.0,1931.8708941869788
0,1,2026-08-20T15:06:26.277000,6,13,30.0,1505.54264427805
0,1,2026-08-20T15:06:26.277000,6,13,35.0,1177.4736100100147
0,1,2026-08-20T15:06:26.277000,6,13,40.0,887.8176688133585
0,1,2026-08-20T15:06:26.277000,6,13,45.0,689.4443275449273
0,1,2026-08-20T15:06:26.277000,6,13,50.0,552.9309967228653
0,1,2026-08-20T15:06:26.277000,6,13,55.0,446.47157740519003
0,1,2026-08-20T15:06:26.277000,6,13,60.0,347.28149192512853
0,1,2026-08-20T15:06:26.277000,6,13,65.0,281.2506130632554
0,1,2026-08-20T15:06:26.277000,6,13,70.0,211.9997163483614
0,1,2026-08-20T15:06:26.277000,6,13,75.0,178.85959254562357
0,1,2026-08-20T15:06:26.277000,6,13,80.0,137.2086231485589
0,1,2026-08-20T15:06:26.277000,6,13,85.0,116.34561860029476
0,1,2026-08-20T15:06:26.277000,6,13,90.0,95.02461063956163
0,1,2026-08-20T15:06:26.277000,6,13,95.0,76.62869164849174
0,1,2026-08-20T15:06:26.277000,6,13,100.0,56.15066147632261
0,1,2026-08-20T15:06:26.277000,6,13,105.0,47.4854021251078
0,1,2026-08-20T15:06:26.277000,6,13,110.0,38.43457397717488
0,1,2026-08-20T15:06:26.277000,6,13,115.0,36.40316513628879
0,1,2026-08-20T15:06:26.277000,6,13,120.0,28.434386450120748
0,1,2026-08-20T15:06:26.277000,6,13,125.0,22.732237107441176
0,1,2026-08-20T15:06:26.277000,6,13,130.0,25.85615244560362
0,1,2026-08-20T15:06:26.277000,6,13,135.0,22.497184753058843
0,1,2026-08-20T15:06:26.277000,6,13,140.0,17.606424201177056
0,1,2026-08-20T15:06:26.277000,6,13,145.0,19.416915075411627
0,1,2026-08-20T15:06:26.277000,6,13,150.0,25.342710554200444
0,1,2026-08-20T15:06:26.277000,6,13,155.0,24.23473424015644
0,1,2026-08-20T15:06:26.277000,6,13,160.0,19.368828690133675
0,1,2026-08-20T15:06:26.277000,6,13,165.0,17.45851203714342
0,1,2026-08-20T15:06:26.277000,6,13,170.0,13.983663494519787
0,1,2026-08-20T15:06:26.277000,6,13,175.0,23.20036513527501
0,1,2026-08-20T15:06:26.277000,6,13,180.0,24.1349473715779
0,1,2026-08-20T15:06:26.277000,6,13,185.0,15.397774766375656
0,1,2026-08-20T15:06:26.277000,6,13,190.0,15.235816782786186
0,1,2026-08-20T15:06:26.277000,6,13,195.0,14.068393803273043
0,1,2026-08-20T15:06:26.277000,6,13,200.0,16.15524512743746
0,1,2026-08-20T15:06:26.277000,6,13,205.0,13.732233694249771
0,1,2026-08-20T15:06:26.277000,6,13,210.0,7.891985533825562
0,1,2026-08-20T15:06:26.277000,6,13,215.0,7.798767034806564
0,1,2026-08-20T15:06:26.277000,6,13,220.0,13.21866765395474
0,1,2026-08-20T15:06:26.277000,6,13,225.0,14.244249289966776
0,1,2026-08-20T15:06:26.277000,6,13,230.0,12.541267667519692
0,1,2026-08-20T15:06:26.277000,6,13,235.0,7.573828526019507
0,1,2026-08-20T15:06:26.277000,6,13,240.0,20.917016985213042
0,1,2026-08-20T15:06:26.277000,6,13,245.0,14.192272252149465
0,1,2026-08-20T15:06:26.277000,6,13,250.0,6.376794693247786
0,2,2026-08-20T15:01:47.915000,6,13,25.0,2016.449495490066
0,2,2026-08-20T15:01:47.915000,6,13,30.0,1528.9516232637102
0,2,2026-08-20T15:01:47.915000,6,13,35.0,1207.9748364567422
0,2,2026-08-20T15:01:47.915000,6,13,40.0,969.0430389467147
0,2,2026-08-20T15:01:47.915000,6,13,45.0,768.8134421859963
0,2,2026-08-20T15:01:47.915000,6,13,50.0,615.2252186332066
0,2,2026-08-20T15:01:47.915000,6,13,55.0,503.5551768044407
0,2,2026-08-20T15:01:47.915000,6,13,60.0,399.53065951961406
0,2,2026-08-20T15:01:47.915000,6,13,65.0,342.9189036717638
0,2,2026-08-20T15:01:47.915000,6,13,70.0,254.24928765568765
0,2,2026-08-20T15:01:47.915000,6,13,75.0,209.0607709591056
0,2,2026-08-20T15:01:47.915000,6,13,80.0,165.49172364370037
0,2,2026-08-20T15:01:47.915000,6,13,85.0,145.41342225309504
0,2,2026-08-20T15:01:47.915000,6,13,90.0,107.38673912179623
0,2,2026-08-20T15:01:47.915000,6,13,95.0,100.69669943065423
0,2,2026-08-20T15:01:47.915000,6,13,100.0,74.45494133239978
0,2,2026-08-20T15:01:47.915000,6,13,105.0,72.49214492719943
0,2,2026-08-20T15:01:47.915000,6,13,110.0,46.4714401638377
0,2,2026-08-20T15:01:47.915000,6,13,115.0,31.86235321793275
0,2,2026-08-20T15:01:47.915000,6,13,120.0,40.0522577539094
0,2,2026-08-20T15:01:47.915000,6,13,125.0,14.803998630184623
0,2,2026-08-20T15:01:47.915000,6,13,130.0,22.872941168254442
0,2,2026-08-20T15:01:47.915000,6,13,135.0,15.68600245740238
0,2,2026-08-20T15:01:47.915000,6,13,140.0,13.369246981257023
0,2,2026-08-20T15:01:47.915000,6,13,145.0,11.767924724165985
0,2,2026-08-20T15:01:47.915000,6,13,150.0,23.569687243977928
0,2,2026-08-20T15:01:47.915000,6,13,155.0,22.732428572480938
0,2,2026-08-20T15:01:47.915000,6,13,160.0,7.931550680729689
0,2,2026-08-20T15:01:47.915000,6,13,165.0,2.5160507849023586
0,2,2026-08-20T15:01:47.915000,6,13,170.0,-1.6462268736351688
0,2,2026-08-20T15:01:47.915000,6,13,175.0,-0.4176506194228008
0,2,2026-08-20T15:01:47.915000,6,13,180.0,6.747313440818598
0,2,2026-08-20T15:01:47.915000,6,13,185.0,13.374492017704222
0,2,2026-08-20T15:01:47.915000,6,13,190.0,6.990977744329498
0,2,2026-08-20T15:01:47.915000,6,13,195.0,2.2535526168584585
0,2,2026-08-20T15:01:47.915000,6,13,200.0,3.5630332852127116
0,2,2026-08-20T15:01:47.915000,6,13,205.0,11.374091908350438
0,2,2026-08-20T15:01:47.915000,6,13,210.0,6.113151674329839
0,2,2026-08-20T15:01:47.915000,6,13,215.0,1.4607634511265073
0,2,2026-08-20T15:01:47.915000,6,13,220.0,8.001765594925391
0,2,2026-08-20T15:01:47.915000,6,13,225.0,7.622439206002221
0,2,2026-08-20T15:01:47.915000,6,13,230.0,6.048741368823919
0,2,2026-08-20T15:01:47.915000,6,13,235.0,1.4133261908574297
0,2,2026-08-20T15:01:47.915000,6,13,240.0,2.8712096166934113
0,2,2026-08-20T15:01:47.915000,6,13,245.0,-3.5991500090618316
0,2,2026-08-20T15:01:47.915000,6,13,250.0,-1.1391647799388487
0,4,2026-08-20T15:15:57.076000,6,13,25.0,1904.4023834171485
0,4,2026-08-20T15:15:57.076000,6,13,30.0,1424.4208501845028
0,4,2026-08-20T15:15:57.076000,6,13,35.0,1107.0157437719593
0,4,2026-08-20T15:15:57.076000,6,13,40.0,834.6875792397428
0,4,2026-08-20T15:15:57.076000,6,13,45.0,654.5485969494046
0,4,2026-08-20T15:15:57.076000,6,13,50.0,500.5494077559601
0,4,2026-08-20T15:15:57.076000,6,13,55.0,415.5596884028143
0,4,2026-08-20T15:15:57.076000,6,13,60.0,338.20484587040033
0,4,2026-08-20T15:15:57.076000,6,13,65.0,238.874415529918
0,4,2026-08-20T15:15:57.076000,6,13,70.0,209.48176686699577
0,4,2026-08-20T15:15:57.076000,6,13,75.0,173.33207460014853
0,4,2026-08-20T15:15:57.076000,6,13,80.0,132.7346669541783
0,4,2026-08-20T15:15:57.076000,6,13,85.0,113.5036387151057
0,4,2026-08-20T15:15:57.076000,6,13,90.0,94.15330764081628
0,4,2026-08-20T15:15:57.076000,6,13,95.0,81.59958759372033
0,4,2026-08-20T15:15:57.076000,6,13,100.0,62.136141685301205
0,4,2026-08-20T15:15:57.076000,6,13,105.0,70.34994069758491
0,4,2026-08-20T15:15:57.076000,6,13,110.0,46.740553820741326
0,4,2026-08-20T15:15:57.076000,6,13,115.0,47.00702946228547
0,4,2026-08-20T15:15:57.076000,6,13,120.0,55.51505287275547
0,4,2026-08-20T15:15:57.076000,6,13,125.0,65.15830629715221
0,4,2026-08-20T15:15:57.076000,6,13,130.0,43.33535890297539
0,4,2026-08-20T15:15:57.076000,6,13,135.0,19.404995710094454
0,4,2026-08-20T15:15:57.076000,6,13,140.0,43.74921751782845
0,4,2026-08-20T15:15:57.076000,6,13,145.0,40.04689555182543
0,4,2026-08-20T15:15:57.076000,6,13,150.0,16.308647238706865
0,4,2026-08-20T15:15:57.076000,6,13,155.0,27.720626100942983
0,4,2026-08-20T15:15:57.076000,6,13,160.0,28.209414420937335
0,4,2026-08-20T15:15:57.076000,6,13,165.0,17.22260117252201
0,4,2026-08-20T15:15:57.076000,6,13,170.0,25.121684053537574
0,4,2026-08-20T15:15:57.076000,6,13,175.0,28.928895953301033
0,4,2026-08-20T15:15:57.076000,6,13,180.0,24.291168915685574
0,4,2026-08-20T15:15:57.076000,6,13,185.0,24.94069628814116
0,4,2026-08-20T15:15:57.076000,6,13,190.0,23.122691612328623
0,4,2026-08-20T15:15:57.076000,6,13,195.0,10.336130982977496
0,4,2026-08-20T15:15:57.076000,6,13,200.0,30.563553636332905
0,4,2026-08-20T15:15:57.076000,6,13,205.0,25.04572695562828
0,4,2026-08-20T15:15:57.076000,6,13,210.0,16.667227712830012
0,4,2026-08-20T15:15:57.076000,6,13,215.0,30.696927261076617
0,4,2026-08-20T15:15:57.076000,6,13,220.0,28.990096905216763
0,4,2026-08-20T15:15:57.076000,6,13,225.0,23.979226837706726
0,4,2026-08-20T15:15:57.076000,6,13,230.0,29.057205039298022
0,4,2026-08-20T15:15:57.076000,6,13,235.0,24.79276893626139
0,4,2026-08-20T15:15:57.076000,6,13,240.0,10.47806462576742
0,4,2026-08-20T15:15:57.076000,6,13,245.0,18.23066354195767
0,4,2026-08-20T15:15:57.076000,6,13,250.0,19.761707169413288
0,1,2026-08-20T15:06:26.277000,6,14,25.0,1876.0045483998092
0,1,2026-08-20T15:06:26.277000,6,14,30.0,1429.4060825531878
0,1,2026-08-20T15:06:26.277000,6,14,35.0,1101.0516525930052
0,1,2026-08-20T15:06:26.277000,6,14,40.0,855.4489746154572
0,1,2026-08-20T15:06:26.277000,6,14,45.0,673.339872041052
0,1,2026-08-20T15:06:26.277000,6,14,50.0,521.8673356974873
0,1,2026-08-20T15:06:26.277000,6,14,55.0,389.54053989555393
0,1,2026-08-20T15:06:26.277000,6,14,60.0,323.5460493129178
0,1,2026-08-20T15:06:26.277000,6,14,65.0,270.315229450611
0,1,2026-08-20T15:06:26.277000,6,14,70.0,198.06834895512856
0,1,2026-08-20T15:06:26.277000,6,14,75.0,151.72726603211922
0,1,2026-08-20T15:06:26.277000,6,14,80.0,124.27503351487755
0,1,2026-08-20T15:06:26.277000,6,14,85.0,92.15897027134875
0,1,2026-08-20T15:06:26.277000,6,14,90.0,78.57661226116979
0,1,2026-08-20T15:06:26.277000,6,14,95.0,67.40600991785793
0,1,2026-08-20T15:06:26.277000,6,14,100.0,48.914142668615405
0,1,2026-08-20T15:06:26.277000,6,14,105.0,38.34446278512054
0,1,2026-08-20T15:06:26.277000,6,14,110.0,23.7134227841289
0,1,2026-08-20T15:06:26.277000,6,14,115.0,25.857373950148247
0,1,2026-08-20T15:06:26.277000,6,14,120.0,12.945612730285927
0,1,2026-08-20T15:06:26.277000,6,14,125.0,5.451043413265799
0,1,2026-08-20T15:06:26.277000,6,14,130.0,9.074681297998804
0,1,2026-08-20T15:06:26.277000,6,14,135.0,-2.2314446638004686
0,1,2026-08-20T15:06:26.277000,6,14,140.0,6.36826394059415
0,1,2026-08-20T15:06:26.277000,6,14,145.0,-6.5818496923188645
0,1,2026-08-20T15:06:26.277000,6,14,150.0,-4.267286204662392
0,1,2026-08-20T15:06:26.277000,6,14,155.0,-0.4413439084703539
0,1,2026-08-20T15:06:26.277000,6,14,160.0,-4.541111566760071
0,1,2026-08-20T15:06:26.277000,6,14,165.0,-8.22706446447324
0,1,2026-08-20T15:06:26.277000,6,14,170.0,-0.9367279920424222
0,1,2026-08-20T15:06:26.277000,6,14,175.0,3.782960574616462
0,1,2026-08-20T15:06:26.277000,6,14,180.0,-2.2600859717754456
0,1,2026-08-20T15:06:26.277000,6,14,185.0,4.729627204688268
0,1,2026-08-20T15:06:26.277000,6,14,190.0,8.468238760840578
0,1,2026-08-20T15:06:26.277000,6,14,195.0,-0.9415634883826589
0,1,2026-08-20T15:06:26.277000,6,14,200.0,4.761318425024823
0,1,2026-08-20T15:06:26.277000,6,14,205.0,6.695765831770543
0,1,2026-08-20T15:06:26.277000,6,14,210.0,11.344024535994931
0,1,2026-08-20T15:06:26.277000,6,14,215.0,6.443812797388073
0,1,2026-08-20T15:06:26.277000,6,14,220.0,7.694827494769687
0,1,2026-08-20T15:06:26.277000,6,14,225.0,0.20051955667856144
0,1,2026-08-20T15:06:26.277000,6,14,230.0,3.707982802143984
0,1,2026-08-20T15:06:26.277000,6,14,235.0,6.544375867730056
0,1,2026-08-20T15:06:26.277000,6,14,240.0,-2.139154984866249
0,1,2026-08-20T15:06:26.277000,6,14,245.0,8.267535733627108
0,1,2026-08-20T15:06:26.277000,6,14,250.0,7.142323470024811
0,2,2026-08-20T15:01:47.915000,6,14,25.0,1929.573868195714
0,2,2026-08-20T15:01:47.915000,6,14,30.0,1469.2866807547693
0,2,2026-08-20T15:01:47.915000,6,14,35.0,1134.7197525859553
0,2,2026-08-20T15:01:47.915000,6,14,40.0,916.4642223070177
0,2,2026-08-20T15:01:47.915000,6,14,45.0,748.8205800002247
0,2,2026-08-20T15:01:47.915000,6,14,50.0,606.8642545693513
0,2,2026-08-20T15:01:47.915000,6,14,55.0,470.88672874377556
0,2,2026-08-20T15:01:47.915000,6,14,60.0,379.81802856175943
0,2,2026-08-20T15:01:47.915000,6,14,65.0,292.1602826773456
0,2,2026-08-20T15:01:47.915000,6,14,70.0,260.2047247674427
0,2,2026-08-20T15:01:47.915000,6,14,75.0,205.71270499651104
0,2,2026-08-20T15:01:47.915000,6,14,80.0,162.06058405736798
0,2,2026-08-20T15:01:47.915000,6,14,85.0,134.0777442622508
0,2,2026-08-20T15:01:47.915000,6,14,90.0,103.04088352042181
0,2,2026-08-20T15:01:47.915000,6,14,95.0,81.03625419410369
0,2,2026-08-20T15:01:47.915000,6,14,100.0,71.99442895908557
0,2,2026-08-20T15:01:47.915000,6,14,105.0,62.44647450949432
0,2,2026-08-20T15:01:47.915000,6,14,110.0,52.6444558222774
0,2,2026-08-20T15:01:47.915000,6,14,115.0,45.80947855347919
0,2,2026-08-20T15:01:47.915000,6,14,120.0,20.664696893671707
0,2,2026-08-20T15:01:47.915000,6,14,125.0,28.13162007785492
0,2,2026-08-20T15:01:47.915000,6,14,130.0,15.544448154388839
0,2,2026-08-20T15:01:47.915000,6,14,135.0,21.710832887135496
0,2,2026-08-20T15:01:47.915000,6,14,140.0,12.480793717814283
0,2,2026-08-20T15:01:47.915000,6,14,145.0,9.087824265559794
0,2,2026-08-20T15:01:47.915000,6,14,150.0,-2.252242727262684
0,2,2026-08-20T15:01:47.915000,6,14,155.0,6.535079551028867
0,2,2026-08-20T15:01:47.915000,6,14,160.0,12.878094114272786
0,2,2026-08-20T15:01:47.915000,6,14,165.0,6.504787760126918
0,2,2026-08-20T15:01:47.915000,6,14,170.0,6.260105035188361
0,2,2026-08-20T15:01:47.915000,6,14,175.0,1.3306368565134492
0,2,2026-08-20T15:01:47.915000,6,14,180.0,11.419102540163497
0,2,2026-08-20T15:01:47.915000,6,14,185.0,9.796728224738553
0,2,2026-08-20T15:01:47.915000,6,14,190.0,11.042801091279767
0,2,2026-08-20T15:01:47.915000,6,14,195.0,23.48066288889992
0,2,2026-08-20T15:01:47.915000,6,14,200.0,3.090682588648936
0,2,2026-08-20T15:01:47.915000,6,14,205.0,3.73711156729799
0,2,2026-08-20T15:01:47.915000,6,14,210.0,1.8524361110074647
0,2,2026-08-20T15:01:47.915000,6,14,215.0,16.893801770967354
0,2,2026-08-20T15:01:47.915000,6,14,220.0,11.20793001162088
0,2,2026-08-20T15:01:47.915000,6,14,225.0,3.3063640610975034
0,2,2026-08-20T15:01:47.915000,6,14,230.0,-6.2275434898725806
0,2,2026-08-20T15:01:47.915000,6,14,235.0,2.7654133996032586
0,2,2026-08-20T15:01:47.915000,6,14,240.0,15.846699086194478
0,2,2026-08-20T15:01:47.915000,6,14,245.0,13.796651915240506
0,2,2026-08-20T15:01:47.915000,6,14,250.0,11.87364892778221
0,4,2026-08-20T15:15:57.076000,6,14,25.0,1866.1630743592711
0,4,2026-08-20T15:15:57.076000,6,14,30.0,1412.285923947416
0,4,2026-08-20T15:15:57.076000,6,14,35.0,1072.6920043905789
0,4,2026-08-20T15:15:57.076000,6,14,40.0,835.7145761234469
0,4,2026-08-20T15:15:57.076000,6,14,45.0,606.4051941082554
0,4,2026-08-20T15:15:57.076000,6,14,50.0,449.411646070665
0,4,2026-08-20T15:15:57.076000,6,14,55.0,331.75480912829806
0,4,2026-08-20T15:15:57.076000,6,14,60.0,260.4095455902179
0,4,2026-08-20T15:15:57.076000,6,14,65.0,182.51178401414006
0,4,2026-08-20T15:15:57.076000,6,14,70.0,138.42444885901895
0,4,2026-08-20T15:15:57.076000,6,14,75.0,80.82178752051259
0,4,2026-08-20T15:15:57.076000,6,14,80.0,76.1513075266577
0,4,2026-08-20T15:15:57.076000,6,14,85.0,48.37764853426122
0,4,2026-08-20T15:15:57.076000,6,14,90.0,12.712965729870842
0,4,2026-08-20T15:15:57.076000,6,14,95.0,13.801315203358397
0,4,2026-08-20T15:15:57.076000,6,14,100.0,7.460583367640709
0,4,2026-08-20T15:15:57.076000,6,14,105.0,-8.11414753701308
0,4,2026-08-20T15:15:57.076000,6,14,110.0,-12.765772018576556
0,4,2026-08-20T15:15:57.076000,6,14,115.0,-18.29285834374547
0,4,2026-08-20T15:15:57.076000,6,14,120.0,-14.476762204941446
0,4,2026-08-20T15:15:57.076000,6,14,125.0,-33.69457151139405
0,4,2026-08-20T15:15:57.076000,6,14,130.0,-26.72786682044833
0,4,2026-08-20T15:15:57.076000,6,14,135.0,-25.02227448199349
0,4,2026-08-20T15:15:57.076000,6,14,140.0,-11.538419371607244
0,4,2026-08-20T15:15:57.076000,6,14,145.0,-33.74884042382755
0,4,2026-08-20T15:15:57.076000,6,14,150.0,-37.89763165851156
0,4,2026-08-20T15:15:57.076000,6,14,155.0,-39.43189829139709
0,4,2026-08-20T15:15:57.076000,6,14,160.0,-38.48292508683884
0,4,2026-08-20T15:15:57.076000,6,14,165.0,-27.45349093764188
0,4,2026-08-20T15:15:57.076000,6,14,170.0,-37.24246937690387
0,4,2026-08-20T15:15:57.076000,6,14,175.0,-39.43496343032321
0,4,2026-08-20T15:15:57.076000,6,14,180.0,-24.340658542608566
0,4,2026-08-20T15:15:57.076000,6,14,185.0,-37.170881925169205
0,4,2026-08-20T15:15:57.076000,6,14,190.0,-19.75959140941207
0,4,2026-08-20T15:15:57.076000,6,14,195.0,-29.321593994467147
0,4,2026-08-20T15:15:57.076000,6,14,200.0,-39.77493076643608
0,4,2026-08-20T15:15:57.076000,6,14,205.0,-33.26445128563365
0,4,2026-08-20T15:15:57.076000,6,14,210.0,-33.52521503407231
0,4,2026-08-20T15:15:57.076000,6,14,215.0,-26.825499262340095
0,4,2026-08-20T15:15:57.076000,6,14,220.0,-20.53633105613115
0,4,2026-08-20T15:15:57.076000,6,14,225.0,-25.435901174424778
0,4,2026-08-20T15:15:57.076000,6,14,230.0,-18.47235982364494
0,4,2026-08-20T15:15:57.076000,6,14,235.0,-21.71275309432789
0,4,2026-08-20T15:15:57.076000,6,14,240.0,-24.772271718466545
0,4,2026-08-20T15:15:57.076000,6,14,245.0,-17.788520574215557
0,4,2026-08-20T15:15:57.076000,6,14,250.0,-20.696455850347256
0,1,2026-08-20T15:06:26.277000,6,15,25.0,1933.743790408844
0,1,2026-08-20T15:06:26.277000,6,15,30.0,1497.2116525373249
0,1,2026-08-20T15:06:26.277000,6,15,35.0,1132.1811385455471
0,1,2026-08-20T15:06:26.277000,6,15,40.0,875.0202944376836
0,1,2026-08-20T15:06:26.277000,6,15,45.0,708.9600229086257
0,1,2026-08-20T15:06:26.277000,6,15,50.0,555.7937135603327
0,1,2026-08-20T15:06:26.277000,6,15,55.0,426.4096144250065
0,1,2026-08-20T15:06:26.277000,6,15,60.0,331.57419209130984
0,1,2026-08-20T15:06:26.277000,6,15,65.0,278.66968024280794
0,1,2026-08-20T15:06:26.277000,6,15,70.0,205.78316333455965
0,1,2026-08-20T15:06:26.277000,6,15,75.0,159.7275927411641
0,1,2026-08-20T15:06:26.277000,6,15,80.0,125.6125442024465
0,1,2026-08-20T15:06:26.277000,6,15,85.0,105.69462391253994
0,1,2026-08-20T15:06:26.277000,6,15,90.0,73.21242021650133
0,1,2026-08-20T15:06:26.277000,6,15,95.0,73.40141464474443
0,1,2026-08-20T15:06:26.277000,6,15,100.0,64.39584625888693
0,1,2026-08-20T15:06:26.277000,6,15,105.0,42.971516810591716
0,1,2026-08-20T15:06:26.277000,6,15,110.0,39.08272396210897
0,1,2026-08-20T15:06:26.277000,6,15,115.0,26.054750911168423
0,1,2026-08-20T15:06:26.277000,6,15,120.0,29.882861743523446
0,1,2026-08-20T15:06:26.277000,6,15,125.0,26.126103651306604
0,1,2026-08-20T15:06:26.277000,6,15,130.0,27.71183293425123
0,1,2026-08-20T15:06:26.277000,6,15,135.0,29.151762720130215
0,1,2026-08-20T15:06:26.277000,6,15,140.0,17.403004061097548
0,1,2026-08-20T15:06:26.277000,6,15,145.0,21.26314446747688
0,1,2026-08-20T15:06:26.277000,6,15,150.0,16.678112813104104
0,1,2026-08-20T15:06:26.277000,6,15,155.0,21.446807385231917
0,1,2026-08-20T15:06:26.277000,6,15,160.0,13.842439141487592
0,1,2026-08-20T15:06:26.277000,6,15,165.0,11.84104316704993
0,1,2026-08-20T15:06:26.277000,6,15,170.0,17.627042873389275
0,1,2026-08-20T15:06:26.277000,6,15,175.0,12.478282591550277
0,1,2026-08-20T15:06:26.277000,6,15,180.0,5.342079898006137
0,1,2026-08-20T15:06:26.277000,6,15,185.0,7.0795418531909045
0,1,2026-08-20T15:06:26.277000,6,15,190.0,13.200431055290585
0,1,2026-08-20T15:06:26.277000,6,15,195.0,12.105667591280143
0,1,2026-08-20T15:06:26.277000,6,15,200.0,22.58687590258373
0,1,2026-08-20T15:06:26.277000,6,15,205.0,11.51245391689797
0,1,2026-08-20T15:06:26.277000,6,15,210.0,12.665878147073734
0,1,2026-08-20T15:06:26.277000,6,15,215.0,7.604208803933124
0,1,2026-08-20T15:06:26.277000,6,15,220.0,4.017765057534843
0,1,2026-08-20T15:06:26.277000,6,15,225.0,6.5475133586046965
0,1,2026-08-20T15:06:26.277000,6,15,230.0,-0.13535488732414164
0,1,2026-08-20T15:06:26.277000,6,15,235.0,12.161917837780669
0,1,2026-08-20T15:06:26.277000,6,15,240.0,9.900242608072967
0,1,2026-08-20T15:06:26.277000,6,15,245.0,10.553287508047728
0,1,2026-08-20T15:06:26.277000,6,15,250.0,8.004619380412464
0,2,2026-08-20T15:01:47.915000,6,15,25.0,2023.6454068016724
0,2,2026-08-20T15:01:47.915000,6,15,30.0,1554.6561460655366
0,2,2026-08-20T15:01:47.915000,6,15,35.0,1240.8516475113092
0,2,2026-08-20T15:01:47.915000,6,15,40.0,982.2333352063192
0,2,2026-08-20T15:01:47.915000,6,15,45.0,804.8354361426763
0,2,2026-08-20T15:01:47.915000,6,15,50.0,663.8350887669308
0,2,2026-08-20T15:01:47.915000,6,15,55.0,562.331691917724
0,2,2026-08-20T15:01:47.915000,6,15,60.0,460.38734431212146
0,2,2026-08-20T15:01:47.915000,6,15,65.0,391.69146492636725
0,2,2026-08-20T15:01:47.915000,6,15,70.0,329.93504518026253
0,2,2026-08-20T15:01:47.915000,6,15,75.0,279.36767854438233
0,2,2026-08-20T15:01:47.915000,6,15,80.0,239.21842965033775
0,2,2026-08-20T15:01:47.915000,6,15,85.0,201.1187690817616
0,2,2026-08-20T15:01:47.915000,6,15,90.0,176.7611287920338
0,2,2026-08-20T15:01:47.915000,6,15,95.0,148.8967407352783
0,2,2026-08-20T15:01:47.915000,6,15,100.0,135.1528348932737
0,2,2026-08-20T15:01:47.915000,6,15,105.0,117.04729019547484
0,2,2026-08-20T15:01:47.915000,6,15,110.0,106.26849225312247
0,2,2026-08-20T15:01:47.915000,6,15,115.0,92.00328946286638
0,2,2026-08-20T15:01:47.915000,6,15,120.0,90.46275204092501
0,2,2026-08-20T15:01:47.915000,6,15,125.0,85.95345522445945
0,2,2026-08-20T15:01:47.915000,6,15,130.0,82.52815880129414
0,2,2026-08-20T15:01:47.915000,6,15,135.0,84.32450706175047
0,2,2026-08-20T15:01:47.915000,6,15,140.0,77.83585876704706
0,2,2026-08-20T15:01:47.915000,6,15,145.0,71.42517414176604
0,2,2026-08-20T15:01:47.915000,6,15,150.0,62.876529246122544
0,2,2026-08-20T15:01:47.915000,6,15,155.0,70.38281739950742
0,2,2026-08-20T15:01:47.915000,6,15,160.0,79.3113668318426
0,2,2026-08-20T15:01:47.915000,6,15,165.0,64.79164689722518
0,2,2026-08-20T15:01:47.915000,6,15,170.0,62.96785068153781
0,2,2026-08-20T15:01:47.915000,6,15,175.0,73.4442215966185
0,2,2026-08-20T15:01:47.915000,6,15,180.0,71.7811495618987
0,2,2026-08-20T15:01:47.915000,6,15,185.0,66.97561259876646
0,2,2026-08-20T15:01:47.915000,6,15,190.0,61.66963735967281
0,2,2026-08-20T15:01:47.915000,6,15,195.0,64.30732857765666
0,2,2026-08-20T15:01:47.915000,6,15,200.0,72.85441442408694
0,2,2026-08-20T15:01:47.915000,6,15,205.0,68.74691417386154
0,2,2026-08-20T15:01:47.915000,6,15,210.0,68.32584158441568
0,2,2026-08-20T15:01:47.915000,6,15,215.0,57.920128614857
0,2,2026-08-20T15:01:47.915000,6,15,220.0,58.18435581019306
0,2,2026-08-20T15:01:47.915000,6,15,225.0,65.6341499314443
0,2,2026-08-20T15:01:47.915000,6,15,230.0,62.76085788217308
0,2,2026-08-20T15:01:47.915000,6,15,235.0,62.2827924420326
0,2,2026-08-20T15:01:47.915000,6,15,240.0,70.1879448238509
0,2,2026-08-20T15:01:47.915000,6,15,245.0,57.65556048882948
0,2,2026-08-20T15:01:47.915000,6,15,250.0,55.080934120609705
0,4,2026-08-20T15:15:57.076000,6,15,25.0,2075.35438145739
0,4,2026-08-20T15:15:57.076000,6,15,30.0,1493.4941469403395
0,4,2026-08-20T15:15:57.076000,6,15,35.0,1138.994595488389
0,4,2026-08-20T15:15:57.076000,6,15,40.0,893.1194793676814
