pair_id,concentration_wt_percent,primary_included,load_regime,source_first,source_second,timestamp_first,timestamp_second,speed_first_um_per_s,speed_second_um_per_s,delta_speed_um_per_s,same_speed_control,map_row,map_column,metric,unit,value_first,value_second,difference_second_minus_first
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,0,far_slope_pN_per_100nm,pN/100nm,3.495645025252276,35.241352204558666,31.74570717930639
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,1,far_slope_pN_per_100nm,pN/100nm,10.721438524462059,8.389142130114262,-2.3322963943477966
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,2,far_slope_pN_per_100nm,pN/100nm,20.525267856387693,27.334207930074175,6.8089400736864825
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,3,far_slope_pN_per_100nm,pN/100nm,19.520059109292212,22.971435630439657,3.451376521147445
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,4,far_slope_pN_per_100nm,pN/100nm,21.472262012373662,-11.64391956972664,-33.1161815821003
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,5,far_slope_pN_per_100nm,pN/100nm,19.34669642175003,13.463487081845107,-5.883209339904921
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,6,far_slope_pN_per_100nm,pN/100nm,24.008733554255567,49.870007753648075,25.861274199392508
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,7,far_slope_pN_per_100nm,pN/100nm,19.076703229851578,32.45268341271557,13.375980182863994
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,8,far_slope_pN_per_100nm,pN/100nm,11.978112891790328,41.97283213927762,29.994719247487293
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,9,far_slope_pN_per_100nm,pN/100nm,9.334623510382109,16.64247536230316,7.3078518519210505
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,10,far_slope_pN_per_100nm,pN/100nm,14.948342437522475,35.55330219316369,20.60495975564121
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,11,far_slope_pN_per_100nm,pN/100nm,18.095993582110903,28.670739026622535,10.574745444511631
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,12,far_slope_pN_per_100nm,pN/100nm,34.65898338845582,43.76248608070944,9.103502692253613
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,13,far_slope_pN_per_100nm,pN/100nm,16.43132361937436,23.305151381952797,6.873827762578436
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,14,far_slope_pN_per_100nm,pN/100nm,13.601835873839642,33.742222376270185,20.140386502430545
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,14,15,far_slope_pN_per_100nm,pN/100nm,23.61088134427253,41.76654636538716,18.155665021114626
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,0,far_slope_pN_per_100nm,pN/100nm,12.978017213626995,19.53879981692841,6.560782603301416
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,1,far_slope_pN_per_100nm,pN/100nm,14.545368878706155,15.30343256784582,0.7580636891396644
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,2,far_slope_pN_per_100nm,pN/100nm,22.85284776431523,36.117707365751784,13.264859601436555
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,3,far_slope_pN_per_100nm,pN/100nm,21.173733048611847,33.14981592069389,11.976082872082042
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,4,far_slope_pN_per_100nm,pN/100nm,6.217768074783608,22.252507675216282,16.034739600432673
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,5,far_slope_pN_per_100nm,pN/100nm,22.09860948383939,-14.560563902602924,-36.65917338644231
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,6,far_slope_pN_per_100nm,pN/100nm,17.48995992590845,47.33441379813355,29.844453872225102
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,7,far_slope_pN_per_100nm,pN/100nm,18.507521488860394,19.321412390935762,0.813890902075368
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,8,far_slope_pN_per_100nm,pN/100nm,18.84643781346404,30.767203742711413,11.920765929247374
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,9,far_slope_pN_per_100nm,pN/100nm,13.790309962546152,18.977627017004536,5.187317054458385
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,10,far_slope_pN_per_100nm,pN/100nm,14.939855502607505,22.29911270618017,7.359257203572666
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,11,far_slope_pN_per_100nm,pN/100nm,20.644770470136212,26.622069251860562,5.97729878172435
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,13,far_slope_pN_per_100nm,pN/100nm,11.45132896345499,19.50593627516929,8.0546073117143
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,14,far_slope_pN_per_100nm,pN/100nm,13.931321802855578,37.30197928774315,23.370657484887573
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,15,15,far_slope_pN_per_100nm,pN/100nm,36.803091644467955,16.745100908493118,-20.057990735974837
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,0,snap_distance_nm,nm,16.97298907485756,21.712873063168903,4.739883988311345
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,1,snap_distance_nm,nm,7.120799778747759,16.74930290111568,9.62850312236792
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,2,snap_distance_nm,nm,18.298587995984068,11.493918909670164,-6.804669086313904
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,3,snap_distance_nm,nm,6.845132144667624,14.965495327132327,8.120363182464704
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,4,snap_distance_nm,nm,11.824459970806839,14.341146410309518,2.5166864395026796
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,5,snap_distance_nm,nm,6.2872019645595065,17.634731592432143,11.347529627872635
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,6,snap_distance_nm,nm,9.87322674966627,10.0290706373581,0.15584388769183022
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,8,snap_distance_nm,nm,8.267120678866986,18.525970322918486,10.2588496440515
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,9,snap_distance_nm,nm,9.707321499362207,12.75893771539103,3.0516162160288225
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,0,15,snap_distance_nm,nm,9.998475810841331,6.926490580918961,-3.0719852299223698
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,0,snap_distance_nm,nm,9.224220744043093,6.402421249763598,-2.821799494279495
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,1,snap_distance_nm,nm,6.928330748103681,8.445261406073062,1.5169306579693806
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,3,snap_distance_nm,nm,9.481736575961547,10.170849971870304,0.6891133959087572
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,5,snap_distance_nm,nm,10.321181638079446,11.492517761193442,1.1713361231139956
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,6,snap_distance_nm,nm,6.144892562463373,11.773308341473486,5.628415779010113
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,7,snap_distance_nm,nm,6.25136139344374,8.737053794313685,2.4856924008699446
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,9,snap_distance_nm,nm,12.154001386422328,24.597712906736813,12.443711520314485
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,10,snap_distance_nm,nm,8.684399322201452,18.300540141097212,9.61614081889576
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,11,snap_distance_nm,nm,11.339448418236232,20.980099110067915,9.640650691831683
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,1,13,snap_distance_nm,nm,16.04398284337548,17.975569383042988,1.9315865396675065
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,0,snap_distance_nm,nm,7.487337028615788,23.794434661733074,16.307097633117287
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,1,snap_distance_nm,nm,10.138403610710531,13.664087224051471,3.5256836133409397
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,2,snap_distance_nm,nm,9.601226792775279,6.417358329760222,-3.183868463015057
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,3,snap_distance_nm,nm,13.982525479232843,10.299371263102913,-3.68315421612993
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,4,snap_distance_nm,nm,8.084823746600756,9.781418902037183,1.6965951554364267
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,5,snap_distance_nm,nm,9.613053016386383,13.631995559159781,4.018942542773399
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,6,snap_distance_nm,nm,10.179344416964627,17.92343214067666,7.744087723712033
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,2,7,snap_distance_nm,nm,10.868396231832383,10.468398144191344,-0.3999980876410394
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,0,snap_distance_nm,nm,10.123111428596761,27.585310629175893,17.462199200579132
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,1,snap_distance_nm,nm,11.117164471025486,23.602697146331735,12.48553267530625
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,2,snap_distance_nm,nm,6.387681303836804,8.712990345885398,2.325309042048594
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,3,snap_distance_nm,nm,8.97000713366305,8.654997061335916,-0.31501007232713363
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,4,snap_distance_nm,nm,5.195980751516214,6.2887347194175325,1.0927539679013183
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,5,snap_distance_nm,nm,6.9934048595049765,22.07406245096744,15.080657591462462
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,7,snap_distance_nm,nm,2.2102058602689163,13.557889567857018,11.347683707588102
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,8,snap_distance_nm,nm,6.272068064491553,6.742306059319643,0.47023799482808926
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,10,snap_distance_nm,nm,22.888203801627647,19.844207996907127,-3.0439958047205202
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,3,11,snap_distance_nm,nm,8.671665943751023,8.387568143508137,-0.2840978002428862
c20_main_155406_2_to_155955_1,20,True,main,20-08-26/20/map-data-2026.08.20-15.54.06.570.jpk-force-map,20-08-26/20/map-data-2026.08.20-15.59.55.205.jpk-force-map,2026-08-20T15:54:06.570000,2026-08-20T15:59:55.205000,2.000700857790752,1.00017199010353,-1.000528867687222,False,4,0,snap_distance_nm,nm,11.401026923956799,13.243537446853923,1.8425105228971237
