concentration_wt_percent,primary_included,load_regime,source,timestamp,speed_um_per_s,distance_nm,approach_valid_pixel_count,paired_free_branch_pixel_count,paired_free_branch_support_fraction,spatial_block_count,even_conservative_candidate_pN,even_spatial_mad_pN,odd_dissipative_candidate_pN,odd_spatial_mad_pN,theoretical_no_slip_odd_pN,qualified_50pct_support,branch_processing
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,640.0,255,251,0.984313725490196,16,-1.1804617208764343,8.348127953757269,-1.1662362145825702,8.551418015213539,2.1471875390744977,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,645.0,255,251,0.984313725490196,16,-0.2548878066749998,8.056796841473137,0.23055360042935513,6.913428646192382,2.130383708079246,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,650.0,255,251,0.984313725490196,16,-0.0051832009003465185,7.0908879536224765,0.5378072876015156,7.70397773073172,2.113996641022683,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,655.0,255,251,0.984313725490196,16,1.4002980622769963,8.561327969329092,0.4504993065041747,7.535364175341496,2.0982970516275756,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,660.0,255,251,0.984313725490196,16,1.2500079603658785,7.998491144767704,-0.06531343205075668,7.440590203440819,2.082673071715542,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,665.0,255,251,0.984313725490196,16,2.7060348761576356,8.86814337190507,-0.4954991060720584,7.0278160857916285,2.067087162712249,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,670.0,255,251,0.984313725490196,16,3.8281393819317695,7.224676858554174,-0.290571620197587,7.576277994063609,2.0513682446759622,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,675.0,255,251,0.984313725490196,16,3.183263882088034,7.574996988036924,-0.193620865764494,7.942509646312047,2.0359516038182774,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,680.0,255,251,0.984313725490196,16,2.9460009724094514,7.5990471963445865,0.5198927302428464,7.149163695957119,2.02087547034767,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,685.0,255,251,0.984313725490196,16,3.7506082682240507,7.634361988984715,-0.026504661690030407,6.895498601977897,2.00586225795302,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,690.0,255,251,0.984313725490196,16,2.9201432877674223,7.6781462755845,0.6524160775667909,6.1495015305695855,1.9911151042962791,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,695.0,255,251,0.984313725490196,16,4.051742163363541,7.256895553586259,0.6015782763103599,6.768503087790315,1.9764682902181239,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,700.0,255,251,0.984313725490196,16,3.541479157756763,7.2428053208932495,-0.9904612136514919,6.301314496946404,1.9623006450692937,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,705.0,255,251,0.984313725490196,16,3.921186284897834,7.146726485278063,-0.8941871667039956,6.99765321071461,1.9486061151952399,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,710.0,255,251,0.984313725490196,16,4.939328446516745,6.80815834019236,-0.35679309555845506,7.034630773497006,1.9353031690011324,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,715.0,255,251,0.984313725490196,16,4.051352029679613,7.047107916977896,0.2252125208881397,5.7464860653683125,1.9218774280742936,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,720.0,255,251,0.984313725490196,16,3.2435324307147053,6.767853128889448,0.002622911476878098,6.720601177675402,1.9085231714496467,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,725.0,255,251,0.984313725490196,16,3.4095981949740244,6.552484431420621,-0.6274475317515398,6.272880331471809,1.8952902181861953,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,730.0,255,251,0.984313725490196,16,3.3413484456633085,5.480165133959042,0.5219490226829095,5.374906436280817,1.8823591600792555,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,735.0,255,251,0.984313725490196,16,3.2961272197870914,5.678961203262277,-0.05580521675282224,6.019380936541279,1.8695220959984955,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,740.0,255,251,0.984313725490196,16,2.788718423589641,5.6214639451092525,-0.8330037387960334,5.964377957324059,1.8569095328041278,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,745.0,255,251,0.984313725490196,16,2.184649048164898,5.9773518432938335,0.4118186745083028,4.637281437168907,1.8445663454390733,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,750.0,255,251,0.984313725490196,16,1.6286446303229503,6.383925454606238,-0.4144857318480706,5.125033662614258,1.8324627140204761,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,755.0,255,251,0.984313725490196,16,1.945117310227094,4.315899665826505,0.21661865312471162,6.100837361962097,1.820480279018311,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,760.0,255,251,0.984313725490196,16,1.2650989893852835,4.961345470968398,-0.019826525660745276,5.347509824195771,1.8084468997374288,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,765.0,255,251,0.984313725490196,16,1.3506872324020116,6.119624416883418,0.438241048746397,5.3331081953532244,1.796518332314626,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,770.0,255,251,0.984313725490196,16,0.8213708588275594,5.521424774317256,-0.14261093075346087,5.245446105556533,1.784683052331915,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,775.0,255,251,0.984313725490196,16,0.678187502843798,5.185022609269228,0.9001258717262673,5.1197320841138865,1.7729593093116374,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,780.0,255,251,0.984313725490196,16,-0.3491969459485804,5.943997052376831,0.5622628891006021,5.273272762157979,1.7613246791656783,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,785.0,255,251,0.984313725490196,16,0.17462352486992283,5.027769658015246,0.1785677619449375,5.091446001403783,1.7499014136776658,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,790.0,255,251,0.984313725490196,16,-0.7072191628847326,5.26879306168733,0.6612570030183149,4.6344375847770065,1.7387609137124347,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,795.0,255,251,0.984313725490196,16,-0.9714895952767787,5.621981318491479,-0.03096685752182271,5.615286306057888,1.7280384590564775,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,800.0,255,251,0.984313725490196,16,-2.1305111284378215,5.410432635097857,0.3568569474243124,5.578884945041833,1.7176724784753912,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,805.0,255,251,0.984313725490196,16,-2.5130014211622496,5.533077992322363,-0.06452170520609357,4.682246426327263,1.7073681824089713,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,810.0,255,251,0.984313725490196,16,-2.195484044048149,5.416765980186357,0.9634610808178956,5.494903319720352,1.6967772478672265,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,815.0,255,251,0.984313725490196,16,-2.601936212510508,5.710456032372386,-1.1965193664148779,6.328150958889668,1.6864770087454735,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,820.0,255,251,0.984313725490196,16,-2.7749777305889674,5.628723243652983,0.08095091229957241,5.182172728816197,1.6761884343460642,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,825.0,255,251,0.984313725490196,16,-3.186473803143872,5.682145384892993,0.18897304315373362,5.327402938662228,1.6659292145115816,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,830.0,255,251,0.984313725490196,16,-2.563719596756468,5.678476863823506,0.49557417996998376,6.028708794336567,1.6558785599242967,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,835.0,255,251,0.984313725490196,16,-2.652454499539788,6.2261551459582485,1.4158433908253485,6.358964113564889,1.6458854261405795,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,840.0,255,251,0.984313725490196,16,-2.0817629505179664,5.549044208194933,0.26442504388353416,4.996923996372124,1.6361934998015621,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,845.0,255,251,0.984313725490196,16,-2.936210856901167,5.295646080954056,0.215193032912377,5.470359397666379,1.6267014766777113,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,850.0,255,251,0.984313725490196,16,-2.3228767074282373,6.034526485051643,-0.5494961451652123,5.183016221904867,1.6175597742500334,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,855.0,255,251,0.984313725490196,16,-2.388547553078533,5.352538798467422,-0.07238573936662407,5.73351991069068,1.6083487207600133,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,860.0,255,251,0.984313725490196,16,-1.3799566548811515,5.1287940061533,-0.5575472334638234,4.89274236164307,1.598924462197846,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,865.0,255,251,0.984313725490196,16,-1.895959438249906,5.832770805152702,-0.13521871324272483,5.482208097472683,1.5895898799640427,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,870.0,255,251,0.984313725490196,16,-1.0037721331305884,5.544152184865542,0.5139989880079381,5.175880939915266,1.5804151965879076,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,875.0,255,251,0.984313725490196,16,-1.1866586145292868,5.218154186476414,0.8934373043693453,4.9839401696287755,1.5714046149168157,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,880.0,255,251,0.984313725490196,16,-0.33391579537420624,6.006747690424093,0.5783078726147068,5.9594151569440745,1.5624968080590165,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,885.0,255,251,0.984313725490196,16,-0.38011451941180374,5.465993393774869,-0.10072981437317274,5.0035496798620445,1.5538028072108852,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,890.0,255,251,0.984313725490196,16,0.4984160488033358,5.115715699639781,0.17623775379393258,4.963775002780527,1.5451615622282797,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,895.0,255,251,0.984313725490196,16,0.9561992854613652,5.373758158804291,-0.37897368726767866,4.715809832437114,1.5364536399736906,True,per_branch_far_linear_corrected_free_retract_only
0,True,main,20-08-26/0/map-data-2026.08.20-15.15.57.076.jpk-force-map,2026-08-20T15:15:57.076000,4.0027032818698425,900.0,255,251,0.984313725490196,16,1.3183691754454667,5.465061056321226,-0.04003833945440327,5.188063615489013,1.5271652860046676,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,20.0,63,3,0.047619047619047616,3,-373.2503325186012,623.5266625934237,540.7983448661458,736.76269097172,43.33854920212616,False,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,25.0,63,13,0.20634920634920634,9,-77.78581665776576,79.12614865310121,83.50906505416933,116.01223689667786,35.14903742008815,False,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,30.0,63,19,0.30158730158730157,11,-69.75292331421807,78.372282586566,67.83714211648139,49.300641845332954,29.164671896317778,False,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,35.0,63,20,0.31746031746031744,11,-54.24230344675348,60.58518374684882,53.89104205772581,49.776718209984395,25.04091652803215,False,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,40.0,63,25,0.3968253968253968,11,-30.393422967641975,69.49638305962499,42.03686195317503,48.24621094498946,21.933002485973432,False,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,45.0,63,28,0.4444444444444444,12,-43.83119325840852,51.436974244147464,47.01397504760227,56.89072817864148,19.50935028348223,False,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,50.0,63,29,0.4603174603174603,12,-50.79355050155223,49.25378522678953,40.32064646928452,59.41148769433828,17.570691129744056,False,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,55.0,63,32,0.5079365079365079,12,-55.63928536217516,39.21319535009044,39.369889905342106,54.35038376642339,15.98155859005528,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,60.0,63,33,0.5238095238095238,12,-49.13602810120039,28.71572239602386,34.1097347730126,52.17505097003456,14.656508755511723,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,65.0,63,33,0.5238095238095238,12,-51.92758402750526,34.99699534397151,35.908022051798056,55.64346975775602,13.53167630644377,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,70.0,63,34,0.5396825396825397,12,-46.17074825541683,36.03863045612252,28.544607479844387,46.6807556370523,12.568497608952251,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,75.0,63,35,0.5555555555555556,13,-53.00439960935259,42.89075862711666,21.294647781962368,44.21127172511974,11.733601388016957,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,80.0,63,36,0.5714285714285714,14,-49.05105191775907,41.73373998372891,22.30246299541154,46.5028701769922,11.000618450733318,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,85.0,63,36,0.5714285714285714,14,-46.8037237001372,31.138254220437467,21.62085049804358,43.56080259252166,10.355032510722129,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,90.0,63,36,0.5714285714285714,14,-46.8423398502388,32.91101433285671,18.208288030642386,47.01003893326892,9.779664790837408,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,95.0,63,36,0.5714285714285714,14,-46.556765806100856,36.573097487841345,17.411338108234954,47.92713367553671,9.265461745157745,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,100.0,63,36,0.5714285714285714,14,-43.7480760103178,38.69074223779816,22.028071616619897,46.656279162897654,8.802555021550564,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,105.0,63,37,0.5873015873015873,14,-44.14738071643547,44.68524324022738,20.355740061005466,42.11556205057155,8.383519843886651,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,110.0,63,38,0.6031746031746031,14,-46.84429611380649,26.958794842955463,19.312177311286103,42.69788017913471,8.00291502474509,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,115.0,63,38,0.6031746031746031,14,-48.67608524692231,31.58602456061619,17.9783754594946,41.674996491424665,7.655136248551472,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,120.0,63,39,0.6190476190476191,14,-46.11122242067745,30.578768191834204,13.864470822311796,37.85078506180248,7.335388591062948,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,125.0,63,39,0.6190476190476191,14,-46.64588285223603,30.921319164107988,15.933704558057311,39.63888381555991,7.041548626977475,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,130.0,63,39,0.6190476190476191,14,-41.87659170766904,30.90103506686273,15.207018325308463,41.830873543647265,6.7715291775178965,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,135.0,63,40,0.6349206349206349,14,-45.997330035690354,31.544557261308235,11.855707860452704,35.33084887605642,6.520602986493336,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,140.0,63,40,0.6349206349206349,14,-47.220488998990504,31.710881981019405,10.570499191646796,36.69719463657199,6.287287959125791,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,145.0,63,40,0.6349206349206349,14,-45.04486706797136,30.476032385520973,13.375451949925784,37.92747195808885,6.070977454726892,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,150.0,63,40,0.6349206349206349,14,-47.58648353255853,24.44196843090478,13.508129813732385,34.53523637369018,5.868801869865534,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,155.0,63,41,0.6507936507936508,14,-49.48898161250733,25.585962690230843,12.22724316107823,32.122415003759606,5.679715073957098,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,160.0,63,41,0.6507936507936508,14,-48.14762993224085,24.5815281474463,14.934309391233914,33.44283435389498,5.5021502029018885,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,165.0,63,41,0.6507936507936508,14,-45.26036445387952,25.697860387310968,11.568500597781522,27.9305687195533,5.3350368709332905,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,170.0,63,41,0.6507936507936508,14,-40.275258329601584,21.89459753208151,11.240253794719132,35.456696212781154,5.177844518959969,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,175.0,63,41,0.6507936507936508,14,-41.53352429704307,24.10750390447472,10.420567202542241,30.783552157038066,5.029718684326489,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,180.0,63,41,0.6507936507936508,14,-43.14332097213396,18.831405299000163,6.859569382410008,27.299173123232947,4.889519886309855,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,185.0,63,41,0.6507936507936508,14,-41.57017292632184,20.510537596206536,10.199910306626013,29.988925840327212,4.758221203172539,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,190.0,63,41,0.6507936507936508,14,-44.74644776491155,26.113958075614246,5.8352642414923,30.50031482658514,4.633022476293972,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,195.0,63,41,0.6507936507936508,14,-43.28121580522929,19.2014048317569,8.450630866076814,28.687238281748098,4.514207707113689,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,200.0,63,41,0.6507936507936508,14,-48.12828022319447,22.62605266811216,8.650648944394483,27.294074989751962,4.4016245424781255,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,205.0,63,41,0.6507936507936508,14,-47.65568034014059,23.245442729827186,5.829017832667592,31.73987907845965,4.294202627727797,True,per_branch_far_linear_corrected_free_retract_only
10,False,main,20-08-26/10/map-data-2026.08.20-15.29.51.296.jpk-force-map,2026-08-20T15:29:51.296000,2.0006918234419464,210.0,63,41,0.6507936507936508,14,-46.868852813161155,19.38166929311226,4.999006478300217,28.38015818091412,4.192092320346493,True,per_branch_far_linear_corrected_free_retract_only
