block,speed_low_um_per_s,speed_high_um_per_s,delta_speed_um_per_s,distance_nm,reference_distance_nm,speed_contrast_pN,reference_speed_contrast_pN,distance_double_difference_pN,double_difference_per_delta_speed_pN_per_um_s,classical_pair_coefficient_pN_nm_per_um_s
3,0.1,2.7,2.6,45.0,200.0,1522.220720522656,89.0978348777283,1433.1228856449277,551.2011098634337,32005.225734005824
3,0.1,2.7,2.6,50.0,200.0,1414.3079989320524,89.0978348777283,1325.2101640543242,509.69621694397085,33979.747796264724
3,0.1,2.7,2.6,55.0,200.0,1303.3042147960005,89.0978348777283,1214.2063799182722,467.00245381472007,35427.77235835808
3,0.1,2.7,2.6,60.0,200.0,1208.6948624391728,89.0978348777283,1119.5970275614445,430.6142413697863,36909.79211741026
3,0.1,2.7,2.6,65.0,200.0,1124.2446512735705,89.0978348777283,1035.1468163958423,398.13339092147777,38338.77097762378
3,0.1,2.7,2.6,70.0,200.0,1052.0588455193358,89.0978348777283,962.9610106416076,370.36961947754133,39885.959020658294
3,0.1,2.7,2.6,75.0,200.0,968.2483267839801,89.0978348777283,879.1504919062518,338.1348045793276,40576.1765495193
3,0.1,2.7,2.6,80.0,200.0,886.4560342696918,89.0978348777283,797.3581993919636,306.6762305353706,40890.164071382744
3,0.1,2.7,2.6,85.0,200.0,838.6846481961687,89.0978348777283,749.5868133184404,288.30262050709246,42618.64824887454
3,0.1,2.7,2.6,90.0,200.0,776.1790219820166,89.0978348777283,687.0811871042883,264.2619950401109,43242.871915654505
3,0.1,2.7,2.6,95.0,200.0,719.6967202075497,89.0978348777283,630.5988853298213,242.53803281916203,43887.83451013408
3,0.1,2.7,2.6,100.0,200.0,678.7958604621138,89.0978348777283,589.6980255843855,226.80693291707135,45361.38658341427
3,0.1,2.7,2.6,105.0,200.0,635.7626401517213,89.0978348777283,546.6648052739929,210.2556943361511,46477.57453746497
3,0.1,2.7,2.6,110.0,200.0,584.2392345604233,89.0978348777283,495.14139968269495,190.4389998779596,46551.75552572346
3,0.1,2.7,2.6,115.0,200.0,545.261188104357,89.0978348777283,456.16335322662866,175.44744354870332,47474.014136707956
3,0.1,2.7,2.6,120.0,200.0,492.2947344044712,89.0978348777283,403.1968995267429,155.07573058720882,46522.71917616265
3,0.1,2.7,2.6,125.0,200.0,470.03171976952706,89.0978348777283,380.93388489179875,146.51303265069183,48837.677550230605
3,0.1,2.7,2.6,130.0,200.0,435.50929486107094,89.0978348777283,346.41145998334264,133.23517691667024,49487.351426191795
3,0.1,2.7,2.6,135.0,200.0,396.64612000804834,89.0978348777283,307.54828513032004,118.2878019732,49134.93312732923
3,0.1,2.7,2.6,140.0,200.0,363.45326328533565,89.0978348777283,274.35542840760735,105.52131861831052,49243.28202187825
3,0.1,2.7,2.6,145.0,200.0,336.115917565053,89.0978348777283,247.0180826873247,95.00695487974026,50094.5762093176
3,0.1,2.7,2.6,150.0,200.0,299.4531547819293,89.0978348777283,210.355319904201,80.90589227084654,48543.535362507915
3,0.1,2.7,2.6,155.0,200.0,274.2721181233487,89.0978348777283,185.17428324562042,71.22087817139247,49063.27162918149
3,0.1,2.7,2.6,160.0,200.0,250.7687519439534,89.0978348777283,161.6709170662251,62.18112194854811,49744.89755883848
3,0.1,2.7,2.6,165.0,200.0,231.21195886054375,89.0978348777283,142.11412398281544,54.659278454929016,51535.89111464736
3,0.1,2.7,2.6,170.0,200.0,210.3254899018516,89.0978348777283,121.2276550241233,46.62602116312434,52842.82398487427
3,0.1,2.7,2.6,175.0,200.0,192.408990743725,89.0978348777283,103.31115586599671,39.735059948460275,55629.0839278444
3,0.1,2.7,2.6,180.0,200.0,161.41733305292937,89.0978348777283,72.31949817520106,27.81519160584656,50067.3448905238
3,0.1,2.7,2.6,185.0,200.0,151.03162135511653,89.0978348777283,61.933786477388225,23.820687106687778,58757.69486316316
3,0.1,2.7,2.6,190.0,200.0,128.5300992423607,89.0978348777283,39.4322643646324,15.166255524858617,57631.77099446279
3,0.1,2.7,2.6,195.0,200.0,107.69465027380004,89.0978348777283,18.596815396071733,7.152621306181436,55790.44618821525
3,0.1,2.7,2.6,200.0,200.0,89.0978348777283,89.0978348777283,0.0,0.0,nan
4,0.1,0.3,0.19999999999999998,20.0,200.0,332.02716942593725,29.680653524841297,302.3465159010959,1511.7325795054799,33594.05732234399
4,0.1,0.3,0.19999999999999998,25.0,200.0,283.7756785353953,29.680653524841297,254.095025010554,1270.4751250527702,36299.289287222
4,0.1,0.3,0.19999999999999998,30.0,200.0,249.09184357535628,29.680653524841297,219.411190050515,1097.055950252575,38719.621773620296
4,0.1,0.3,0.19999999999999998,35.0,200.0,234.42678153792258,29.680653524841297,204.7461280130813,1023.7306400654065,43430.996851259675
4,0.1,0.3,0.19999999999999998,40.0,200.0,199.18658099951557,29.680653524841297,169.50592747467428,847.5296373733714,42376.48186866857
4,0.1,0.3,0.19999999999999998,45.0,200.0,187.16069134977153,29.680653524841297,157.48003782493024,787.4001891246512,45720.01098143136
4,0.1,0.3,0.19999999999999998,50.0,200.0,177.9278127363168,29.680653524841297,148.24715921147552,741.2357960573777,49415.71973715851
4,0.1,0.3,0.19999999999999998,55.0,200.0,159.22443439933937,29.680653524841297,129.54378087449808,647.7189043724904,49137.296193775146
4,0.1,0.3,0.19999999999999998,60.0,200.0,147.34660129832275,29.680653524841297,117.66594777348146,588.3297388674074,50428.26333149207
4,0.1,0.3,0.19999999999999998,65.0,200.0,145.05401526671204,29.680653524841297,115.37336174187075,576.8668087093538,55550.13713497481
4,0.1,0.3,0.19999999999999998,70.0,200.0,117.731174498971,29.680653524841297,88.05052097412971,440.2526048706486,47411.81898606985
4,0.1,0.3,0.19999999999999998,75.0,200.0,111.28039714310711,29.680653524841297,81.59974361826582,407.9987180913291,48959.846170959485
4,0.1,0.3,0.19999999999999998,80.0,200.0,107.84626886112939,29.680653524841297,78.16561533628808,390.82807668144045,52110.410224192055
4,0.1,0.3,0.19999999999999998,85.0,200.0,97.19550007219563,29.680653524841297,67.51484654735432,337.57423273677165,49902.27788282712
4,0.1,0.3,0.19999999999999998,90.0,200.0,94.22631723364707,29.680653524841297,64.54566370880576,322.7283185440288,52810.08848902289
4,0.1,0.3,0.19999999999999998,95.0,200.0,95.4653019493351,29.680653524841297,65.78464842449381,328.92324212246905,59519.44381263726
4,0.1,0.3,0.19999999999999998,100.0,200.0,85.28770442785957,29.680653524841297,55.60705090301827,278.03525451509137,55607.05090301827
4,0.1,0.3,0.19999999999999998,105.0,200.0,76.59748996986644,29.680653524841297,46.91683644502515,234.58418222512574,51855.45080765936
4,0.1,0.3,0.19999999999999998,110.0,200.0,71.59375351935137,29.680653524841297,41.91309999451007,209.56549997255036,51227.12221551232
4,0.1,0.3,0.19999999999999998,115.0,200.0,67.22354634391954,29.680653524841297,37.54289281907824,187.7144640953912,50793.32557875291
4,0.1,0.3,0.19999999999999998,120.0,200.0,58.956502071970846,29.680653524841297,29.27584854712955,146.37924273564775,43913.77282069433
4,0.1,0.3,0.19999999999999998,125.0,200.0,60.21444014655087,29.680653524841297,30.533786621709574,152.6689331085479,50889.64436951596
4,0.1,0.3,0.19999999999999998,130.0,200.0,50.00528959010114,29.680653524841297,20.324636065259845,101.62318032629923,37745.75269262543
4,0.1,0.3,0.19999999999999998,135.0,200.0,54.945754294452605,29.680653524841297,25.26510076961131,126.32550384805656,52473.67082919272
4,0.1,0.3,0.19999999999999998,140.0,200.0,51.45136128959726,29.680653524841297,21.77070776475596,108.85353882377981,50798.31811776392
4,0.1,0.3,0.19999999999999998,145.0,200.0,51.30828331110407,29.680653524841297,21.627629786262773,108.13814893131388,57018.29670923823
4,0.1,0.3,0.19999999999999998,150.0,200.0,50.140986693256636,29.680653524841297,20.46033316841534,102.3016658420767,61380.99950524601
4,0.1,0.3,0.19999999999999998,155.0,200.0,45.444264835083196,29.680653524841297,15.763611310241899,78.8180565512095,54296.883401944324
4,0.1,0.3,0.19999999999999998,160.0,200.0,53.95136565744651,29.680653524841297,24.27071213260521,121.35356066302607,97082.84853042084
4,0.1,0.3,0.19999999999999998,165.0,200.0,38.07766250293749,29.680653524841297,8.397008978096196,41.98504489048098,39585.89946816779
4,0.1,0.3,0.19999999999999998,170.0,200.0,47.04395152029026,29.680653524841297,17.36329799544896,86.81648997724481,98392.02197421082
4,0.1,0.3,0.19999999999999998,175.0,200.0,32.953313768560065,29.680653524841297,3.272660243718768,16.36330121859384,22908.62170603138
4,0.1,0.3,0.19999999999999998,180.0,200.0,40.784671016489106,29.680653524841297,11.10401749164781,55.520087458239054,99936.15742483028
4,0.1,0.3,0.19999999999999998,185.0,200.0,23.767180698912913,29.680653524841297,-5.913472825928384,-29.567364129641923,-72932.83151978337
4,0.1,0.3,0.19999999999999998,190.0,200.0,37.06410512796051,29.680653524841297,7.383451603119212,36.91725801559606,140285.58045926515
4,0.1,0.3,0.19999999999999998,195.0,200.0,22.29287777253456,29.680653524841297,-7.387775752306737,-36.93887876153369,-288123.254339963
4,0.1,0.3,0.19999999999999998,200.0,200.0,29.680653524841297,29.680653524841297,0.0,0.0,nan
4,0.3,0.9,0.6000000000000001,20.0,200.0,759.4536022622707,50.97017129337664,708.483430968894,1180.8057182814898,26240.127072921994
4,0.3,0.9,0.6000000000000001,25.0,200.0,709.9426739274118,50.97017129337664,658.9725026340351,1098.2875043900583,31379.642982573092
4,0.3,0.9,0.6000000000000001,30.0,200.0,597.8865393308522,50.97017129337664,546.9163680374755,911.5272800624591,32171.55106102797
4,0.3,0.9,0.6000000000000001,35.0,200.0,559.5638251396442,50.97017129337664,508.59365384626756,847.6560897437791,35961.167443675484
4,0.3,0.9,0.6000000000000001,40.0,200.0,509.8164188605949,50.97017129337664,458.84624756721826,764.7437459453637,38237.18729726818
4,0.3,0.9,0.6000000000000001,45.0,200.0,467.79559619167964,50.97017129337664,416.825424898303,694.7090414971716,40337.944344997064
4,0.3,0.9,0.6000000000000001,50.0,200.0,422.83807978980053,50.97017129337664,371.86790849642387,619.7798474940397,41318.65649960265
4,0.3,0.9,0.6000000000000001,55.0,200.0,384.98801498597754,50.97017129337664,334.0178436926009,556.6964061543347,42232.14115653574
4,0.3,0.9,0.6000000000000001,60.0,200.0,339.0684665117051,50.97017129337664,288.0982952183284,480.1638253638806,41156.899316904055
4,0.3,0.9,0.6000000000000001,65.0,200.0,317.24295305532587,50.97017129337664,266.2727817619492,443.7879696032486,42735.137813646164
4,0.3,0.9,0.6000000000000001,70.0,200.0,308.00801177300536,50.97017129337664,257.0378404796287,428.3964007993811,46134.99700916412
4,0.3,0.9,0.6000000000000001,75.0,200.0,280.42184523057983,50.97017129337664,229.4516739372032,382.4194565620053,45890.334787440624
4,0.3,0.9,0.6000000000000001,80.0,200.0,267.3952132610194,50.97017129337664,216.42504196764278,360.7084032794046,48094.45377058727
4,0.3,0.9,0.6000000000000001,85.0,200.0,246.66699822203225,50.97017129337664,195.6968269286556,326.16137821442595,48215.16025778471
4,0.3,0.9,0.6000000000000001,90.0,200.0,223.93732339484353,50.97017129337664,172.9671521014669,288.2785868357781,47172.85966403642
4,0.3,0.9,0.6000000000000001,95.0,200.0,225.40491643455124,50.97017129337664,174.4347451411746,290.72457523529096,52607.30409019551
4,0.3,0.9,0.6000000000000001,100.0,200.0,203.28763888133784,50.97017129337664,152.3174675879612,253.8624459799353,50772.48919598706
4,0.3,0.9,0.6000000000000001,105.0,200.0,187.25820836938908,50.97017129337664,136.28803707601244,227.1467284600207,50211.38208063615
4,0.3,0.9,0.6000000000000001,110.0,200.0,177.40293392243848,50.97017129337664,126.43276262906184,210.72127104843636,51509.64403406223
4,0.3,0.9,0.6000000000000001,115.0,200.0,176.44173023111597,50.97017129337664,125.47155893773933,209.11926489623218,56585.21285427459
4,0.3,0.9,0.6000000000000001,120.0,200.0,162.6321207575473,50.97017129337664,111.66194946417068,186.1032491069511,55830.974732085335
4,0.3,0.9,0.6000000000000001,125.0,200.0,143.33473520635985,50.97017129337664,92.36456391298321,153.94093985497202,51313.646618324005
4,0.3,0.9,0.6000000000000001,130.0,200.0,152.16464784807894,50.97017129337664,101.1944765547023,168.65746092450382,62644.199771958556
4,0.3,0.9,0.6000000000000001,135.0,200.0,121.87429757155236,50.97017129337664,70.90412627817572,118.17354379695952,49087.472038737025
4,0.3,0.9,0.6000000000000001,140.0,200.0,115.54268283267669,50.97017129337664,64.57251153930005,107.62085256550007,50223.064530566706
4,0.3,0.9,0.6000000000000001,145.0,200.0,109.63325250637217,50.97017129337664,58.663081212995536,97.77180202165921,51552.40470232941
4,0.3,0.9,0.6000000000000001,150.0,200.0,99.4102431346137,50.97017129337664,48.44007184123706,80.73345306872841,48440.07184123703
4,0.3,0.9,0.6000000000000001,155.0,200.0,93.34769485124164,50.97017129337664,42.377523557865004,70.629205929775,48655.675196067226
4,0.3,0.9,0.6000000000000001,160.0,200.0,81.4041131446605,50.97017129337664,30.433941851283862,50.72323641880643,40578.589135045135
4,0.3,0.9,0.6000000000000001,165.0,200.0,81.61846503045868,50.97017129337664,30.648293737082042,51.0804895618034,48161.60444398606
4,0.3,0.9,0.6000000000000001,170.0,200.0,69.28678679235682,50.97017129337664,18.316615498980184,30.5276924983003,34598.051498073684
4,0.3,0.9,0.6000000000000001,175.0,200.0,87.97604951589368,50.97017129337664,37.00587822251704,61.67646370419506,86347.0491858731
4,0.3,0.9,0.6000000000000001,180.0,200.0,69.6414498638729,50.97017129337664,18.671278570496256,31.118797617493755,56013.83571148875
4,0.3,0.9,0.6000000000000001,185.0,200.0,76.10352633753823,50.97017129337664,25.13335504416159,41.88892507360264,103326.01518155313
4,0.3,0.9,0.6000000000000001,190.0,200.0,57.614798103544246,50.97017129337664,6.644626810167608,11.074378016946012,42082.636464394884
4,0.3,0.9,0.6000000000000001,195.0,200.0,69.3842375414883,50.97017129337664,18.414066248111666,30.690110413519438,239382.8612254518
4,0.3,0.9,0.6000000000000001,200.0,200.0,50.97017129337664,50.97017129337664,0.0,0.0,nan
4,0.9,2.7,1.8000000000000003,20.0,200.0,1451.834970266956,10.439158844479152,1441.3958114224768,800.7754507902647,17795.010017561435
4,0.9,2.7,1.8000000000000003,25.0,200.0,1239.2420605504135,10.439158844479152,1228.8029017059343,682.668278725519,19504.807963586256
4,0.9,2.7,1.8000000000000003,30.0,200.0,1108.8333338649832,10.439158844479152,1098.394175020504,610.2189861225021,21537.140686676546
4,0.9,2.7,1.8000000000000003,35.0,200.0,1013.9478323945004,10.439158844479152,1003.5086735500213,557.5048186389006,23651.71957862003
4,0.9,2.7,1.8000000000000003,40.0,200.0,935.8940650703491,10.439158844479152,925.45490622587,514.1416145699277,25707.080728496385
4,0.9,2.7,1.8000000000000003,45.0,200.0,848.9351598194671,10.439158844479152,838.496000974988,465.831111652771,27048.25809596735
4,0.9,2.7,1.8000000000000003,50.0,200.0,792.4203772232265,10.439158844479152,781.9812183787474,434.4340102104151,28962.26734736101
4,0.9,2.7,1.8000000000000003,55.0,200.0,739.6750432824834,10.439158844479152,729.2358844380043,405.13104691000234,30734.079420758804
4,0.9,2.7,1.8000000000000003,60.0,200.0,670.9090845205698,10.439158844479152,660.4699256760906,366.9277364867169,31450.948841718597
4,0.9,2.7,1.8000000000000003,65.0,200.0,599.8256800111208,10.439158844479152,589.3865211666416,327.43695620368976,31530.9661529479
4,0.9,2.7,1.8000000000000003,70.0,200.0,554.6734029357606,10.439158844479152,544.2342440912814,302.35235782848963,32561.023150760422
4,0.9,2.7,1.8000000000000003,75.0,200.0,520.4121831464487,10.439158844479152,509.97302430196953,283.3183468344275,33998.20162013129
4,0.9,2.7,1.8000000000000003,80.0,200.0,494.72763162179956,10.439158844479152,484.2884727773204,269.04915154295577,35873.22020572743
4,0.9,2.7,1.8000000000000003,85.0,200.0,459.0437667496639,10.439158844479152,448.60460790518476,249.22478216954704,36841.924320715654
4,0.9,2.7,1.8000000000000003,90.0,200.0,426.4030260104284,10.439158844479152,415.96386716594924,231.0910373144162,37814.89701508629
4,0.9,2.7,1.8000000000000003,95.0,200.0,384.7044849969835,10.439158844479152,374.2653261525044,207.92518119583573,37624.5565973417
4,0.9,2.7,1.8000000000000003,100.0,200.0,347.7909961152577,10.439158844479152,337.35183727077856,187.41768737265474,37483.537474530945
4,0.9,2.7,1.8000000000000003,105.0,200.0,312.0058202382024,10.439158844479152,301.5666613937232,167.53703410762398,37034.502276422136
4,0.9,2.7,1.8000000000000003,110.0,200.0,286.2940646791982,10.439158844479152,275.85490583471903,153.2527254637328,37461.77733557913
4,0.9,2.7,1.8000000000000003,115.0,200.0,265.08393066864767,10.439158844479152,254.64477182416852,141.4693176800936,38279.93301931945
4,0.9,2.7,1.8000000000000003,120.0,200.0,250.35735305291996,10.439158844479152,239.9181942084408,133.28788567135598,39986.365701406794
4,0.9,2.7,1.8000000000000003,125.0,200.0,238.21861304994437,10.439158844479152,227.7794542054652,126.54414122525843,42181.38040841948
4,0.9,2.7,1.8000000000000003,130.0,200.0,213.01593907780477,10.439158844479152,202.57678023332562,112.54265568518089,41801.55782592433
4,0.9,2.7,1.8000000000000003,135.0,200.0,203.09253857161764,10.439158844479152,192.65337972713849,107.0296554039658,44458.47224472425
4,0.9,2.7,1.8000000000000003,140.0,200.0,175.85609794952836,10.439158844479152,165.4169391050492,91.8982995028051,42885.87310130905
4,0.9,2.7,1.8000000000000003,145.0,200.0,151.25802618549042,10.439158844479152,140.81886734101127,78.23270407833958,41249.97124130633
4,0.9,2.7,1.8000000000000003,150.0,200.0,144.02103235563214,10.439158844479152,133.581873511153,74.21215195064055,44527.29117038432
4,0.9,2.7,1.8000000000000003,155.0,200.0,126.5076648454548,10.439158844479152,116.06850600097565,64.48250333387534,44421.28007444746
4,0.9,2.7,1.8000000000000003,160.0,200.0,111.20222282148544,10.439158844479152,100.76306397700628,55.9794799872257,44783.58398978055
4,0.9,2.7,1.8000000000000003,165.0,200.0,102.74861884865373,10.439158844479152,92.30946000417458,51.28303333565254,48352.57428790097
4,0.9,2.7,1.8000000000000003,170.0,200.0,89.6229704897388,10.439158844479152,79.18381164525965,43.99100646958869,49856.47399886719
4,0.9,2.7,1.8000000000000003,175.0,200.0,64.7853143524959,10.439158844479152,54.34615550801675,30.19230861556486,42269.23206179081
4,0.9,2.7,1.8000000000000003,180.0,200.0,54.331576001176686,10.439158844479152,43.89241715669753,24.38467619816529,43892.41715669751
4,0.9,2.7,1.8000000000000003,185.0,200.0,41.30636056324656,10.439158844479152,30.867201718767404,17.14844539931522,42299.49865164419
4,0.9,2.7,1.8000000000000003,190.0,200.0,32.079703091631,10.439158844479152,21.64054424715185,12.022524581751027,45685.59341065394
4,0.9,2.7,1.8000000000000003,195.0,200.0,14.333809014969233,10.439158844479152,3.894650170490081,2.1636945391611557,16876.81740545703
4,0.9,2.7,1.8000000000000003,200.0,200.0,10.439158844479152,10.439158844479152,0.0,0.0,nan
4,0.1,2.7,2.6,20.0,200.0,2543.315741955164,91.08998366269708,2452.2257582924667,943.1637531894103,20959.194515320225
4,0.1,2.7,2.6,25.0,200.0,2232.9604130132207,91.08998366269708,2141.8704293505234,823.7963189809706,23537.037685170584
4,0.1,2.7,2.6,30.0,200.0,1955.8117167711916,91.08998366269708,1864.7217331084946,717.2006665801902,25312.964702830242
4,0.1,2.7,2.6,35.0,200.0,1807.9384390720672,91.08998366269708,1716.8484554093702,660.3263290036039,28013.844260758953
4,0.1,2.7,2.6,40.0,200.0,1644.8970649304597,91.08998366269708,1553.8070812677627,597.6181081799087,29880.905408995437
4,0.1,2.7,2.6,45.0,200.0,1503.8914473609184,91.08998366269708,1412.8014636982214,543.3851783454697,31551.397452317597
4,0.1,2.7,2.6,50.0,200.0,1393.1862697493439,91.08998366269708,1302.0962860866468,500.80626387947956,33387.08425863197
4,0.1,2.7,2.6,55.0,200.0,1283.8874926678004,91.08998366269708,1192.7975090051034,458.76827269427054,34803.11034232398
4,0.1,2.7,2.6,60.0,200.0,1157.3241523305976,91.08998366269708,1066.2341686679006,410.09006487226947,35150.576989051675
4,0.1,2.7,2.6,65.0,200.0,1062.1226483331586,91.08998366269708,971.0326646704616,373.47410179633135,35964.17276557265
4,0.1,2.7,2.6,70.0,200.0,980.4125892077369,91.08998366269708,889.3226055450398,342.04715597886144,36835.847566954304
4,0.1,2.7,2.6,75.0,200.0,912.1144255201357,91.08998366269708,821.0244418574387,315.77863148363025,37893.43577803562
4,0.1,2.7,2.6,80.0,200.0,869.9691137439484,91.08998366269708,778.8791300812513,299.56889618509666,39942.51949134622
4,0.1,2.7,2.6,85.0,200.0,802.9062650438918,91.08998366269708,711.8162813811948,273.7754928389211,40471.159810970945
4,0.1,2.7,2.6,90.0,200.0,744.566666638919,91.08998366269708,653.4766829762218,251.3371857600853,41127.90312437759
4,0.1,2.7,2.6,95.0,200.0,705.5747033808699,91.08998366269708,614.4847197181728,236.34027681468183,42766.33580456147
4,0.1,2.7,2.6,100.0,200.0,636.3663394244551,91.08998366269708,545.2763557617579,209.7216752929838,41944.33505859676
4,0.1,2.7,2.6,105.0,200.0,575.8615185774579,91.08998366269708,484.7715349147608,186.45059035183107,41215.393656720546
4,0.1,2.7,2.6,110.0,200.0,535.290752120988,91.08998366269708,444.20076845829095,170.84644940703498,41762.46541060856
4,0.1,2.7,2.6,115.0,200.0,508.7492072436832,91.08998366269708,417.6592235809861,160.6381629157639,43466.79702426553
4,0.1,2.7,2.6,120.0,200.0,471.9459758824381,91.08998366269708,380.85599221974104,146.48307393066963,43944.92217920089
4,0.1,2.7,2.6,125.0,200.0,441.7677884028551,91.08998366269708,350.677804740158,134.87607874621463,44958.69291540488
4,0.1,2.7,2.6,130.0,200.0,415.1858765159849,91.08998366269708,324.0958928532878,124.65226648203377,46299.41326475539
4,0.1,2.7,2.6,135.0,200.0,379.9125904376226,91.08998366269708,288.82260677492553,111.08561799035597,46143.256703686326
4,0.1,2.7,2.6,140.0,200.0,342.85014207180234,91.08998366269708,251.76015840910526,96.83083015734817,45187.72074009582
4,0.1,2.7,2.6,145.0,200.0,312.1995620029667,91.08998366269708,221.1095783402696,85.0421455154883,44840.40399907566
4,0.1,2.7,2.6,150.0,200.0,293.57226218350246,91.08998366269708,202.48227852080538,77.87779943107898,46726.67965864738
4,0.1,2.7,2.6,155.0,200.0,265.2996245317796,91.08998366269708,174.20964086908253,67.00370802657021,46158.10997385948
4,0.1,2.7,2.6,160.0,200.0,246.55770162359244,91.08998366269708,155.46771796089536,59.7952761388059,47836.220911044715
4,0.1,2.7,2.6,165.0,200.0,222.4447463820499,91.08998366269708,131.35476271935283,50.521062584366476,47634.144722402685
4,0.1,2.7,2.6,170.0,200.0,205.95370880238588,91.08998366269708,114.8637251396888,44.17835582295723,50068.80326601821
4,0.1,2.7,2.6,175.0,200.0,185.71467763694966,91.08998366269708,94.62469397425258,36.39411306702022,50951.758293828316
4,0.1,2.7,2.6,180.0,200.0,164.7576968815387,91.08998366269708,73.66771321884161,28.33373585340062,51000.7245361211
4,0.1,2.7,2.6,185.0,200.0,141.1770675996977,91.08998366269708,50.087083937000614,19.26426305269254,47518.51552997491
4,0.1,2.7,2.6,190.0,200.0,126.75860632313575,91.08998366269708,35.66862266043867,13.718701023245643,52131.06388833349
4,0.1,2.7,2.6,195.0,200.0,106.0109243289921,91.08998366269708,14.920940666295024,5.7388233331903935,44762.821998885105
4,0.1,2.7,2.6,200.0,200.0,91.08998366269708,91.08998366269708,0.0,0.0,nan
