block,speed_um_per_s,distance_nm,early_map_order,late_map_order,early_force_pN,late_force_pN,pair_mean_force_pN,pair_half_difference_pN
2,0.3,45.0,9,16,505.20362028867294,467.01298317534145,486.1083017320072,19.095318556665745
2,0.3,50.0,9,16,428.5993955807041,416.9912419371804,422.79531875894224,5.804076821761839
2,0.3,55.0,9,16,389.4147508856586,390.82089461755714,390.11782275160783,0.7030718659492834
2,0.3,60.0,9,16,332.0919736770817,334.94940790922317,333.5206907931524,1.428717116070743
2,0.3,65.0,9,16,304.2169837906213,299.3782442817282,301.79761403617476,2.4193697544465635
2,0.3,70.0,9,16,277.3110672156537,266.15423214695346,271.73264968130354,5.578417534350109
2,0.3,75.0,9,16,247.80191342383404,242.41998787940574,245.11095065161987,2.6909627722141494
2,0.3,80.0,9,16,235.3553221636355,223.83625262043515,229.59578739203533,5.759534771600173
2,0.3,85.0,9,16,210.00368042359077,197.31119252643174,203.65743647501125,6.346243948579513
2,0.3,90.0,9,16,193.96082185448984,186.14647126993952,190.05364656221468,3.9071752922751557
2,0.3,95.0,9,16,183.9835517272893,174.62002913521215,179.3017904312507,4.681761296038573
2,0.3,100.0,9,16,172.86841736167565,161.92235557254878,167.39538646711222,5.473030894563436
2,0.3,105.0,9,16,157.01288888785393,143.0822032370214,150.04754606243768,6.965342825416272
2,0.3,110.0,9,16,134.0775187570519,138.44355089189003,136.26053482447097,2.183016067419061
2,0.3,115.0,9,16,128.81090385763267,119.02454243193444,123.91772314478355,4.893180712849116
2,0.3,120.0,9,16,120.52891559117231,110.03612735618842,115.28252147368036,5.2463941174919455
2,0.3,125.0,9,16,111.33474722514072,109.64986983064549,110.4923085278931,0.8424386972476157
2,0.3,130.0,9,16,115.5692821488496,91.82279440908003,103.6960382789648,11.873243869884782
2,0.3,135.0,9,16,93.99394805956672,96.70189264372641,95.34792035164656,1.3539722920798454
2,0.3,140.0,9,16,84.7504578845981,86.50215249624189,85.62630519042,0.8758473058218925
2,0.3,145.0,9,16,84.72860519195943,83.00000584456228,83.86430551826086,0.8642996736985751
2,0.3,150.0,9,16,81.57320228876728,84.2887017082925,82.93095199852989,1.357749709762615
2,0.3,155.0,9,16,79.85878482529876,76.76633888346346,78.3125618543811,1.546222970917647
2,0.3,160.0,9,16,80.61953686518564,66.54289046973744,73.58121366746154,7.038323197724097
2,0.3,165.0,9,16,76.84168842563312,68.96081884112422,72.90125363337867,3.9404347922544503
2,0.3,170.0,9,16,70.88531374406526,53.71933611960621,62.302324931835734,8.582988812229523
2,0.3,175.0,9,16,51.78998690358968,53.4061915073428,52.59808920546624,0.8081023018765592
2,0.3,180.0,9,16,58.35331639549956,52.081212552730705,55.21726447411513,3.1360519213844285
2,0.3,185.0,9,16,56.459455024543495,52.78888193362101,54.62416847908226,1.8352865454612406
2,0.3,190.0,9,16,53.64062335028757,55.53393798973812,54.587280670012845,0.9466573197252757
2,0.3,195.0,9,16,41.03176880600276,48.246967929898105,44.63936836795043,3.607599561947673
2,0.3,200.0,9,16,49.10903097470357,45.026040084032466,47.067535529368016,2.0414954453355527
2,0.3,205.0,9,16,34.210663692579935,49.56096255151729,41.88581312204862,7.675149429468679
2,0.3,210.0,9,16,31.839041823035597,34.34578921279795,33.09241551791678,1.2533736948811782
2,0.3,215.0,9,16,28.15233186885675,33.424447218585215,30.78838954372098,2.636057674864233
2,0.3,220.0,9,16,36.373964290522075,32.213188417327785,34.293576353924934,2.0803879365971447
2,0.3,225.0,9,16,29.385045739838667,35.21100010567338,32.29802292275602,2.9129771829173556
2,0.3,230.0,9,16,27.68217590849447,24.97466208249081,26.32841899549264,1.3537569130018312
2,0.3,235.0,9,16,33.788222481877696,32.50800924031409,33.14811586109589,0.640106620781804
2,0.3,240.0,9,16,33.71935087967749,30.550561338386387,32.13495610903194,1.5843947706455523
2,0.3,245.0,9,16,20.46879922295613,26.72933886598437,23.599069044470248,3.130269821514121
2,0.3,250.0,9,16,16.860139333238294,13.154857075459816,15.007498204349055,1.852641128889239
2,0.3,255.0,9,16,16.893357414164782,21.740430436630866,19.316893925397824,2.423536511233042
2,0.3,260.0,9,16,9.97089159295793,20.60563120817837,15.28826140056815,5.31736980761022
2,0.3,265.0,9,16,17.818808178485455,22.205549840084785,20.01217900928512,2.1933708307996653
2,0.3,270.0,9,16,9.224006652190482,12.887555071638307,11.055780861914394,1.8317742097239123
2,0.3,275.0,9,16,9.311583098961382,11.832495805028465,10.572039451994923,1.2604563530335415
2,0.3,280.0,9,16,3.783299186996639,12.50012124497109,8.141710215983865,4.358411028987225
2,0.3,285.0,9,16,8.802576066393305,0.18356924521609175,4.493072655804698,4.309503410588607
2,0.3,290.0,9,16,11.32420118018213,5.714321732773886,8.519261456478008,2.8049397237041216
2,0.3,295.0,9,16,11.694023625287366,7.6088955114507035,9.651459568369035,2.0425640569183314
2,0.3,300.0,9,16,2.126421072683357,-0.12637781611291993,1.0000216282852183,1.1263994443981384
2,0.9,20.0,10,15,1978.6077035030721,1726.4727606462486,1852.5402320746603,126.06747142841175
2,0.9,25.0,10,15,1688.42412461602,1475.9661498920493,1582.1951372540348,106.22898736198533
2,0.9,30.0,10,15,1421.8507813502688,1316.517654980765,1369.184218165517,52.66656318475191
2,0.9,35.0,10,15,1220.967742188893,1209.7744252178466,1215.3710837033698,5.596658485523221
2,0.9,40.0,10,15,1117.727205809155,1040.8717165548862,1079.2994611820207,38.427744627134416
2,0.9,45.0,10,15,996.6441695523158,955.1656382673793,975.9049039098476,20.73926564246824
2,0.9,50.0,10,15,883.9254460727204,855.5544878717419,869.7399669722312,14.18547910048926
2,0.9,55.0,10,15,813.6192535350299,762.0620251446248,787.8406393398274,25.778614195202522
2,0.9,60.0,10,15,750.316128296703,717.0571253455133,733.6866268211081,16.62950147559485
2,0.9,65.0,10,15,693.0554133979261,645.0013257164796,669.028369557203,24.027043840723252
2,0.9,70.0,10,15,638.0088948300589,600.8991127698725,619.4540037999657,18.554891030093188
2,0.9,75.0,10,15,572.889693203295,571.8792836763869,572.3844884398409,0.50520476345406
2,0.9,80.0,10,15,534.507401845498,523.9455928997236,529.2264973726108,5.280904472887187
2,0.9,85.0,10,15,491.1872303322899,481.206414734106,486.196822533198,4.990407799091969
2,0.9,90.0,10,15,461.4680156686178,439.377411985874,450.4227138272459,11.045301841371895
2,0.9,95.0,10,15,424.40064671923835,409.2474362845927,416.82404150191553,7.576605217322822
2,0.9,100.0,10,15,391.6674338011054,383.001905099013,387.3346694500592,4.332764351046194
2,0.9,105.0,10,15,376.93525632934177,366.11918409779366,371.5272202135677,5.408036115774053
2,0.9,110.0,10,15,336.8573020555119,328.4374049084379,332.6473534819749,4.2099485735370195
2,0.9,115.0,10,15,321.14067651958743,297.7309588202095,309.4358176698985,11.704858849688975
2,0.9,120.0,10,15,304.86433046195947,283.61652168032333,294.2404260711414,10.623904390818069
2,0.9,125.0,10,15,293.8947426504296,272.401998153873,283.1483704021513,10.746372248278277
2,0.9,130.0,10,15,278.86809227573235,254.06319860982524,266.4656454427788,12.402446832953558
2,0.9,135.0,10,15,254.33724363556297,248.40277134949787,251.37000749253042,2.967236143032551
2,0.9,140.0,10,15,260.1443440482317,218.2860166101022,239.21518032916694,20.929163719064746
2,0.9,145.0,10,15,231.87101884021848,206.4166412798133,219.1438300600159,12.727188780202596
2,0.9,150.0,10,15,219.0493366313077,180.94794929451206,199.99864296290988,19.050693668397827
2,0.9,155.0,10,15,199.00359162104598,182.85927293843218,190.93143227973908,8.0721593413069
2,0.9,160.0,10,15,194.24798843638274,168.7528213920676,181.50040491422516,12.74758352215757
2,0.9,165.0,10,15,175.91886438323883,175.61163441181742,175.76524939752812,0.15361498571070342
2,0.9,170.0,10,15,169.42268346090134,158.06867712980448,163.7456802953529,5.677003165548427
2,0.9,175.0,10,15,157.12823266810787,143.69031778086344,150.40927522448567,6.718957443622216
2,0.9,180.0,10,15,145.8189754824369,135.6806349398924,140.74980521116464,5.069170271272256
2,0.9,185.0,10,15,136.02022147592652,124.65267939813674,130.33645043703163,5.683771038894889
2,0.9,190.0,10,15,131.93595487840196,111.35073497980179,121.64334492910187,10.292609949300086
2,0.9,195.0,10,15,120.65204615348804,111.6326661933289,116.14235617340847,4.509689980079571
2,0.9,200.0,10,15,113.41612093521154,110.51014357234075,111.96313225377614,1.452988681435393
2,0.9,205.0,10,15,103.44438439356244,98.34901242903054,100.89669841129648,2.5476859822659534
2,0.9,210.0,10,15,101.45814196562542,89.46522188248633,95.46168192405588,5.9964600415695415
2,0.9,215.0,10,15,101.34576378960298,86.14753912758864,93.7466514585958,7.59911233100717
2,0.9,220.0,10,15,76.98693676253166,77.35538409506148,77.17116042879657,0.18422366626491282
2,0.9,225.0,10,15,76.07081356906511,89.5375726851833,82.80419312712421,6.733379558059099
2,0.9,230.0,10,15,66.4585115738973,76.82444153174612,71.6414765528217,5.18296497892441
2,0.9,235.0,10,15,55.994252782982954,71.76589938960788,63.88007608629542,7.885823303312463
2,0.9,240.0,10,15,43.423586606046975,57.49991821669124,50.461752411369105,7.038165805322134
2,0.9,245.0,10,15,49.8430263060158,42.03477260614271,45.938899456079255,3.904126849936546
2,0.9,250.0,10,15,45.69948075908792,41.422251075008745,43.56086591704833,2.138614842039587
2,0.9,255.0,10,15,26.42113140490012,26.17632823095167,26.298729817925896,0.12240158697422565
2,0.9,260.0,10,15,22.884225883508005,27.785491595604583,25.334858739556296,2.450632856048289
2,0.9,265.0,10,15,24.417393568755532,19.019894460197285,21.71864401447641,2.6987495542791233
2,0.9,270.0,10,15,33.01373588384114,12.957288190151257,22.985512036996198,10.028223846844943
2,0.9,275.0,10,15,12.71510270038454,8.405251369748171,10.560177035066356,2.154925665318184
2,0.9,280.0,10,15,9.07474895091125,-0.5767189012689111,4.249015024821169,4.825733926090081
2,0.9,285.0,10,15,-0.09889213219395238,3.5880332010612617,1.7445705344336546,1.843462666627607
2,0.9,290.0,10,15,-2.679613951551563,-12.086643117452624,-7.383128534502093,4.703514582950531
2,0.9,295.0,10,15,-3.486937575219694,-10.881829120923463,-7.184383348071578,3.697445772851885
2,0.9,300.0,10,15,-12.37202039623335,-14.973020984195806,-13.672520690214577,1.3005002939812282
2,2.7,20.0,11,14,3407.3645487293525,3075.7954326163367,3241.5799906728444,165.78455805650788
2,2.7,25.0,11,14,2997.8236998695957,2755.2141949688894,2876.5189474192425,121.30475245035313
2,2.7,30.0,11,14,2628.6274611502567,2494.589920063664,2561.6086906069604,67.01877054329634
2,2.7,35.0,11,14,2334.895594785905,2239.5336913617875,2287.214643073846,47.680951712058686
2,2.7,40.0,11,14,2126.085313267692,2010.8952971081512,2068.490305187922,57.59500807977042
2,2.7,45.0,11,14,1924.814260412902,1819.989014477711,1872.4016374453065,52.41262296759555
2,2.7,50.0,11,14,1747.4607228536966,1700.9189276545208,1724.1898252541087,23.270897599587897
2,2.7,55.0,11,14,1614.939450478513,1525.2034970945717,1570.0714737865424,44.867976691970625
2,2.7,60.0,11,14,1449.8507573726426,1416.8719460347327,1433.3613517036877,16.489405668954987
2,2.7,65.0,11,14,1323.7252164311901,1298.7764164057203,1311.250816418455,12.474400012734918
2,2.7,70.0,11,14,1238.2894223193605,1196.439875720577,1217.3646490199687,20.924773299391745
2,2.7,75.0,11,14,1134.6501198599137,1119.0531622534315,1126.8516410566726,7.798478803241096
2,2.7,80.0,11,14,1066.6402493524618,1014.9773195374617,1040.8087844449617,25.83146490750005
2,2.7,85.0,11,14,992.1656929709716,955.5544803418646,973.8600866564182,18.305606314553472
2,2.7,90.0,11,14,930.122883260897,890.5483692988425,910.3356262798698,19.787256981027213
2,2.7,95.0,11,14,863.998060149811,823.6641361252036,843.8310981375073,20.166962012303657
2,2.7,100.0,11,14,798.3674160501307,768.8752772054986,783.6213466278147,14.746069422316054
2,2.7,105.0,11,14,742.9192983392956,699.9236699618809,721.4214841505882,21.49781418870731
2,2.7,110.0,11,14,697.8312290807082,671.0264909696888,684.4288600251984,13.402369055509723
2,2.7,115.0,11,14,648.3534856915326,625.9109028919397,637.1321942917361,11.221291399796428
2,2.7,120.0,11,14,601.2141957938406,574.5930766309048,587.9036362123727,13.310559581467942
2,2.7,125.0,11,14,558.3917321953988,526.7833447976295,542.5875384965142,15.80419369888466
2,2.7,130.0,11,14,513.3885222936716,482.9949391681421,498.19173073090684,15.196791562764759
2,2.7,135.0,11,14,471.16446461292475,442.4888278542238,456.82664623357425,14.337818379350466
2,2.7,140.0,11,14,439.65016473713985,401.93708931094295,420.79362702404137,18.856537713098447
2,2.7,145.0,11,14,413.52552748498675,391.1172396617118,402.3213835733493,11.204143911637487
2,2.7,150.0,11,14,375.993519593175,359.6950723285885,367.8442959608817,8.149223632293257
2,2.7,155.0,11,14,362.37758561388483,325.89894709129715,344.138266352591,18.239319261293844
2,2.7,160.0,11,14,317.693981696771,298.9005169183788,308.29724930757493,9.396732389196103
2,2.7,165.0,11,14,300.79673089157495,272.21900877540327,286.5078698334891,14.288861058085843
2,2.7,170.0,11,14,273.68255931548913,239.1661401697946,256.4243497426419,17.258209572847264
2,2.7,175.0,11,14,246.1195377401724,211.44627292259304,228.78290533138272,17.336632408789683
2,2.7,180.0,11,14,214.4187361501796,196.31773167622293,205.36823391320127,9.050502236978332
2,2.7,185.0,11,14,201.14344903469276,174.66234284028982,187.90289593749128,13.24055309720147
2,2.7,190.0,11,14,181.2819525421287,158.45475241151325,169.86835247682097,11.413600065307719
2,2.7,195.0,11,14,152.90610689283457,142.198933636811,147.5525202648228,5.353586628011783
2,2.7,200.0,11,14,136.47685825721828,132.30067449611312,134.3887663766657,2.0880918805525823
2,2.7,205.0,11,14,110.1858489508692,120.63986895175324,115.41285895131122,5.2270100004420215
2,2.7,210.0,11,14,89.79321108353352,101.43572597385798,95.61446852869575,5.821257445162232
2,2.7,215.0,11,14,67.0054584594935,56.79589371250965,61.900676086001575,5.104782373491922
2,2.7,220.0,11,14,52.83276956273254,36.445685523603956,44.639227543168246,8.19354201956429
2,2.7,225.0,11,14,32.627494925918796,24.230411393527355,28.428953159723076,4.198541766195721
2,2.7,230.0,11,14,10.390300928942168,1.3090409028174448,5.849670915879806,4.540630013062361
2,2.7,235.0,11,14,-4.711533311713286,-14.610471724889063,-9.661002518301174,4.949469206587889
2,2.7,240.0,11,14,-16.07047679399129,-23.905619743412736,-19.988048268702013,3.917571474710723
2,2.7,245.0,11,14,-28.276522758942985,-30.56187702380911,-29.419199891376046,1.1426771324330627
2,2.7,250.0,11,14,-41.69225360111977,-41.00704991486083,-41.3496517579903,0.34260184312947217
2,2.7,255.0,11,14,-54.50561886408447,-54.43633307134899,-54.470975967716726,0.034642896367738985
2,2.7,260.0,11,14,-69.969671011619,-62.36054355347019,-66.1651072825446,3.804563729074406
2,2.7,265.0,11,14,-82.02867933656051,-77.73219807640083,-79.88043870648067,2.1482406300798402
2,2.7,270.0,11,14,-107.46315918365326,-114.63493457183382,-111.04904687774354,3.5858876940902817
2,2.7,275.0,11,14,-129.88412123730538,-131.75059633007135,-130.81735878368835,0.9332375463829834
2,2.7,280.0,11,14,-149.16820298850138,-154.16677034113582,-151.6674866648186,2.4992836763172193
2,2.7,285.0,11,14,-173.07446886914832,-173.866136090586,-173.47030247986714,0.3958336107188387
2,2.7,290.0,11,14,-188.23969082931666,-197.0301559644592,-192.63492339688793,4.39523256757127
2,2.7,295.0,11,14,-212.17413823398158,-215.02446495653652,-213.59930159525905,1.4251633612774697
2,2.7,300.0,11,14,-247.74548410531344,-235.3955814836602,-241.57053279448684,6.174951310826614
3,0.1,20.0,19,22,750.6057303189449,650.024943312686,700.3153368158155,50.29039350312945
3,0.1,25.0,19,22,600.6042422440235,516.3148446956334,558.4595434698284,42.144698774195035
3,0.1,30.0,19,22,512.1804941785904,450.68713306494317,481.4338136217668,30.746680556823605
3,0.1,35.0,19,22,424.01124134562804,385.7421068420582,404.8766740938431,19.134567251784915
3,0.1,40.0,19,22,357.01630332572745,336.8007567636405,346.90853004468397,10.107773281043478
3,0.1,45.0,19,22,299.08100458601626,280.3961405659628,289.73857257598956,9.342432010026727
3,0.1,50.0,19,22,259.17866709912784,231.70860644754094,245.4436367733344,13.735030325793446
3,0.1,55.0,19,22,221.6472390740666,212.8287746587402,217.2380068664034,4.4092322076631945
3,0.1,60.0,19,22,189.4380600211212,186.57820691625201,188.0081334686866,1.429926552434594
3,0.1,65.0,19,22,166.46751683006624,154.43117301121254,160.4493449206394,6.018171909426854
3,0.1,70.0,19,22,143.25674312857365,136.19961568054924,139.72817940456144,3.5285637240122014
3,0.1,75.0,19,22,121.38025938492862,116.04570067010522,118.71298002751692,2.667279357411701
3,0.1,80.0,19,22,110.65827467536545,102.05673012715575,106.3575024012606,4.300772274104851
3,0.1,85.0,19,22,95.15793943694274,94.38124934525953,94.76959439110114,0.38834504584160356
3,0.1,90.0,19,22,86.65520418282053,82.57118609961893,84.61319514121973,2.0420090416007994
3,0.1,95.0,19,22,69.62968685267086,71.47717545130267,70.55343115198676,0.9237442993159064
3,0.1,100.0,19,22,62.86870563734513,63.92681334629198,63.397759491818555,0.5290538544734247
3,0.1,105.0,19,22,59.40923717842016,54.66509878777362,57.03716798309689,2.37206919532327
3,0.1,110.0,19,22,61.09214302596774,57.70714602528141,59.39964452562457,1.692498500343163
3,0.1,115.0,19,22,49.61280263890718,43.997306767841366,46.805054703374275,2.807747935532909
3,0.1,120.0,19,22,40.973384508154396,41.15867678600105,41.066030647077724,0.09264613892332818
3,0.1,125.0,19,22,31.509147345525264,38.63660434643447,35.072875845979866,3.5637285004546015
3,0.1,130.0,19,22,36.00649444765479,40.1966281459867,38.10156129682075,2.0950668491659563
3,0.1,135.0,19,22,34.75938331366754,41.774594679525364,38.26698899659645,3.5076056829289115
3,0.1,140.0,19,22,25.797691811257952,36.01262446757725,30.9051581394176,5.1074663281596475
3,0.1,145.0,19,22,31.22492980024127,19.900264726662606,25.562597263451938,5.662332536789332
3,0.1,150.0,19,22,25.848421868012586,31.80574090400124,28.827081386006913,2.978659517994327
3,0.1,155.0,19,22,24.209486487687787,25.72015534305882,24.964820915373302,0.7553344276855167
3,0.1,160.0,19,22,28.201935327357177,27.262335814352802,27.73213557085499,0.4697997565021872
3,0.1,165.0,19,22,24.45253349376658,29.94501477586438,27.19877413481548,2.7462406410488995
3,0.1,170.0,19,22,19.72605618754146,28.434263082384273,24.080159634962868,4.354103447421407
3,0.1,175.0,19,22,22.168537773854272,17.915662493245847,20.042100133550058,2.1264376403042125
3,0.1,180.0,19,22,20.51961211781739,21.286593583356204,20.903102850586798,0.3834907327694079
3,0.1,185.0,19,22,15.625437347687111,12.200280432701529,13.91285889019432,1.712578457492791
3,0.1,190.0,19,22,12.190074777913864,16.65708656524187,14.423580671577866,2.2335058936640024
3,0.1,195.0,19,22,8.724791083873761,19.89536071072536,14.31007589729956,5.585284813425799
3,0.1,200.0,19,22,12.20081059658756,18.96126164802904,15.581036122308301,3.38022552572074
3,0.1,205.0,19,22,16.026456623905734,13.033383275284837,14.529919949595286,1.4965366743104482
3,0.1,210.0,19,22,13.934877259043159,3.65001267275556,8.79244496589936,5.142432293143799
3,0.1,215.0,19,22,11.700286186178154,4.265880863415758,7.983083524796956,3.717202661381198
3,0.1,220.0,19,22,12.179222985892345,5.548148490035388,8.863685737963866,3.3155372479284786
3,0.1,225.0,19,22,10.218743209244817,13.027866257355354,11.623304733300085,1.4045615240552687
3,0.1,230.0,19,22,5.721230430902039,9.162789291081403,7.442009860991721,1.720779430089682
3,0.1,235.0,19,22,6.288555490832126,10.113770759994248,8.201163125413187,1.912607634581061
3,0.1,240.0,19,22,6.86524125685918,8.737713828574602,7.801477542716891,0.9362362858577109
3,0.1,245.0,19,22,-1.72833426545039,-0.024735458764639062,-0.8765348621075145,0.8517994033428754
3,0.1,250.0,19,22,2.1739038756427913,9.147050050742294,5.660476963192543,3.4865730875497514
3,0.1,255.0,19,22,0.5380832081411335,8.746826020349886,4.642454614245509,4.104371406104376
3,0.1,260.0,19,22,8.087252444409918,10.575245286738028,9.331248865573972,1.2439964211640548
3,0.1,265.0,19,22,6.164845061766702,3.1132714419477967,4.639058251857249,1.5257868099094525
3,0.1,270.0,19,22,5.160582122401818,5.181159108190731,5.170870615296275,0.010288492894456436
3,0.1,275.0,19,22,6.657201634819048,2.1085611768036094,4.382881405811329,2.274320229007719
3,0.1,280.0,19,22,-0.9383569413994651,2.9192811628624433,0.990462110731489,1.9288190521309543
3,0.1,285.0,19,22,1.3437832049146414,5.258596170659342,3.3011896877869917,1.95740648287235
3,0.1,290.0,19,22,3.084493483556926,5.837253483633514,4.46087348359522,1.376380000038294
3,0.1,295.0,19,22,-3.037921899776986,1.1667581701518959,-0.9355818648125451,2.102340034964441
3,0.1,300.0,19,22,-0.35146552058429015,3.0863987600214253,1.3674666197185676,1.7189321403028577
3,0.3,20.0,20,21,1124.401339553052,1087.461276206585,1105.9313078798184,18.470031673233507
3,0.3,25.0,20,21,945.2523688616873,935.3829042469968,940.317636554342,4.934732307345257
3,0.3,30.0,20,21,771.463255643033,794.7695913848178,783.1164235139254,11.65316787089239
3,0.3,35.0,20,21,667.7893102872197,665.3409140600634,666.5651121736415,1.2241981135781543
3,0.3,40.0,20,21,572.5764160500572,565.1143593671611,568.8453877086092,3.7310283414480523
3,0.3,45.0,20,21,497.94749913989426,484.34127378675316,491.1443864633237,6.803112676570549
3,0.3,50.0,20,21,450.84908156422256,445.00225199541507,447.9256667798188,2.9234147844037466
3,0.3,55.0,20,21,406.0022203057359,378.3715862674479,392.1869032865919,13.815317019143976
3,0.3,60.0,20,21,359.5207643837372,328.1472561546923,343.83401026921473,15.686754114522444
3,0.3,65.0,20,21,312.5883875098249,299.3036071472743,305.9459973285496,6.642390181275289
3,0.3,70.0,20,21,271.02425132506926,279.1114043637523,275.0678278444108,4.043576519341514
3,0.3,75.0,20,21,250.80656753982146,235.71606555220916,243.2613165460153,7.54525099380615
3,0.3,80.0,20,21,228.36338830585618,227.93849508718546,228.15094169652082,0.21244660933535897
3,0.3,85.0,20,21,214.96695874262647,216.17805186766668,215.5725053051466,0.6055465625201037
3,0.3,90.0,20,21,195.06762180276166,191.33753781573432,193.202579809248,1.865041993513671
3,0.3,95.0,20,21,174.2660950390368,175.1680363485711,174.71706569380393,0.45097065476714704
3,0.3,100.0,20,21,160.68394243980023,153.88101200706183,157.28247722343104,3.4014652163692034
3,0.3,105.0,20,21,151.65395920193745,137.6210678946307,144.63751354828406,7.016445653653378
3,0.3,110.0,20,21,133.5986150925845,137.80510103325264,135.70185806291857,2.1032429703340654
3,0.3,115.0,20,21,123.1776806316579,128.62266254317657,125.90017158741725,2.7224909557593335
3,0.3,120.0,20,21,125.43008189753934,126.11246908816162,125.77127549285048,0.3411935953111396
3,0.3,125.0,20,21,118.09050963972689,111.09367176601026,114.59209070286857,3.4984189368583145
3,0.3,130.0,20,21,118.85482371821254,112.57284557308472,115.71383464564863,3.1409890725639116
3,0.3,135.0,20,21,116.89343272239412,102.74912416110655,109.82127844175034,7.072154280643787
3,0.3,140.0,20,21,95.20084957639435,101.48198277283367,98.34141617461401,3.1405665982196638
3,0.3,145.0,20,21,89.84587955199547,91.50519310665331,90.67553632932439,0.8296567773289212
3,0.3,150.0,20,21,85.71618453656541,90.81672559897973,88.26645506777257,2.550270531207161
3,0.3,155.0,20,21,87.3828872503729,80.25299480912142,83.81794102974716,3.5649462206257425
3,0.3,160.0,20,21,69.42991447371601,74.45777338100287,71.94384392735944,2.513929453643428
3,0.3,165.0,20,21,71.30253615402263,68.05844677342729,69.68049146372496,1.6220446902976704
3,0.3,170.0,20,21,76.10370029756311,63.70855150184124,69.90612589970218,6.197574397860933
3,0.3,175.0,20,21,66.19995727417857,59.2018271259925,62.70089220008553,3.4990650740930356
3,0.3,180.0,20,21,57.49882475367559,61.36033968134715,59.42958221751137,1.9307574638357785
3,0.3,185.0,20,21,54.836209181691814,45.59056521593837,50.21338719881509,4.622821982876722
3,0.3,190.0,20,21,40.78555738423407,55.3850779113734,48.085317647803734,7.299760263569667
3,0.3,195.0,20,21,42.38497898749941,45.67911915237809,44.03204906993875,1.6470700824393418
3,0.3,200.0,20,21,39.69749541578138,41.177630144893484,40.43756278033743,0.7400673645560509
3,0.3,205.0,20,21,42.182605491980766,44.41340257954606,43.29800403576341,1.1153985437826464
3,0.3,210.0,20,21,23.600874915204674,32.62532456751336,28.113099741359015,4.512224826154343
3,0.3,215.0,20,21,36.704637446236205,40.06145292290407,38.383045184570136,1.6784077383339309
3,0.3,220.0,20,21,33.86103717797126,29.689558621351086,31.775297899661176,2.085739278310088
3,0.3,225.0,20,21,33.68581801394774,30.647051165476952,32.166434589712345,1.519383424235393
3,0.3,230.0,20,21,30.811335699372997,21.512476533652926,26.16190611651296,4.649429582860035
3,0.3,235.0,20,21,25.073537647059865,14.478792269926975,19.77616495849342,5.297372688566445
3,0.3,240.0,20,21,23.093855997203548,23.53102582334192,23.312440910272734,0.21858491306918637
3,0.3,245.0,20,21,19.41251395236254,21.473940246253363,20.443227099307954,1.030713146945411
3,0.3,250.0,20,21,19.869929411862582,25.674594384185394,22.772261898023988,2.9023324861614057
3,0.3,255.0,20,21,18.143450720006427,23.46195540968264,20.802703064844536,2.659252344838107
3,0.3,260.0,20,21,20.78515795377156,19.199404638174173,19.992281295972866,0.7928766577986934
3,0.3,265.0,20,21,11.701694434000707,15.229007302596576,13.465350868298643,1.7636564342979346
3,0.3,270.0,20,21,13.137162855797826,17.527814476046018,15.332488665921922,2.195325810124096
3,0.3,275.0,20,21,6.311849566534544,16.472357586524637,11.39210357652959,5.080254009995047
3,0.3,280.0,20,21,2.9075844221458045,17.551804391845945,10.229694406995876,7.32210998485007
3,0.3,285.0,20,21,7.65695818116313,4.049656836401426,5.853307508782278,1.803650672380852
3,0.3,290.0,20,21,12.411799255237586,2.7867898944523835,7.5992945748449845,4.8125046803926015
3,0.3,295.0,20,21,4.599453352877482,6.929043166907183,5.764248259892333,1.1647949070148504
3,0.3,300.0,20,21,0.2401145370898331,3.318030674949077,1.779072606019455,1.5389580689296218
3,0.9,20.0,17,24,1711.571974491404,1750.3249001077506,1730.9484372995773,19.3764628081733
3,0.9,25.0,17,24,1519.4758384265651,1524.5049730406986,1521.9904057336319,2.514567307066727
3,0.9,30.0,17,24,1322.2141499529052,1363.1294649480183,1342.6718074504618,20.45765749755651
3,0.9,35.0,17,24,1175.175283938458,1177.602987206471,1176.3891355724645,1.2138516340064598
3,0.9,40.0,17,24,1061.8889703169896,1036.0072806651838,1048.9481254910866,12.9408448259029
3,0.9,45.0,17,24,923.3366198553027,910.1413543512202,916.7389871032615,6.59763275204125
3,0.9,50.0,17,24,859.5421983716949,837.291882818558,848.4170405951264,11.125157776568471
3,0.9,55.0,17,24,773.5463855209769,770.249644239535,771.8980148802559,1.648370640720941
3,0.9,60.0,17,24,691.659922646595,703.3759812083549,697.517951927475,5.858029280879975
3,0.9,65.0,17,24,633.8817015254683,620.8193911831977,627.350546354333,6.53115517113531
3,0.9,70.0,17,24,594.2842911106261,586.0804688819715,590.1823799962988,4.101911114327322
3,0.9,75.0,17,24,542.2991044915829,545.0897712094426,543.6944378505127,1.3953333589298609
3,0.9,80.0,17,24,489.0949219920916,475.56699521772697,482.33095860490926,6.763963387182315
3,0.9,85.0,17,24,472.4474115120239,431.36067133818176,451.90404142510283,20.543370086921072
3,0.9,90.0,17,24,434.5151795898207,424.31373297732404,429.41445628357235,5.100723306248341
3,0.9,95.0,17,24,398.6089855221772,378.8172552833681,388.7131204027727,9.895865119404533
3,0.9,100.0,17,24,379.630079357347,362.4270399637925,371.0285596605697,8.601519696777245
3,0.9,105.0,17,24,361.2311227799599,338.8570967977611,350.0441097888605,11.187012991099408
