source,map_order,relative_time_min,point_index,row,column,fit_variant,baseline_method,include_fixed_two_sphere_hydrodynamics,gap_speed_um_per_s,fit_min_nm,fit_max_nm,fit_success,solver_status,solver_message,fit_status,n_distance_bins,lambda_D_nm,zeta_magnitude_mV,zeta_signed_silica_mV,baseline_pN,rmse_pN,r2,far_noise_scale_pN,ordinary_reduced_chi2_diagnostic,soft_l1_cost,optimality,nfev,lambda_boundary,zeta_boundary,baseline_boundary,dimensionless_potential_epsi_over_kT,reference_25mV_ceiling_satisfied
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,44,5,3,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9949041823224458,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,66.96735792200428,36.24547006313054,-36.24547006313054,62.52736297365118,12.177851950103019,0.9315677199595902,25.671475685943633,0.2448851886293804,3.535463043179069,3.958944220561419e-06,18,False,False,False,1.4079036457630103,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,44,5,3,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9949041823224458,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,66.56205371005758,34.48401823345866,-34.48401823345866,-8.332197861559589,11.74021360245193,0.9294382681977541,25.671475685943633,0.22760046021115266,3.333178772391337,9.326623711789825e-06,23,False,False,False,1.3394825589758474,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,45,5,2,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9940699207906702,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,163.3758897210354,73.48941949195711,-73.48941949195711,-12.506458260801095,13.36814980051126,0.934009392569873,24.87702445861369,0.3142451240715181,4.0394593429942995,9.69211040728278e-07,36,False,False,False,2.854591799955186,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,45,5,2,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9940699207906702,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,141.27100179803588,65.6714283608481,-65.6714283608481,19.79540403487428,13.893022073068762,0.9287256984145058,24.87702445861369,0.33940590361377904,4.284815291461524,4.374263129933386e-06,30,False,False,False,2.5509130727415554,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,45,5,2,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9940699207906702,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,152.57265514132592,65.75706323755406,-65.75706323755406,-115.68154978531614,13.3307839821452,0.9215413636762783,24.87702445861369,0.3124908624700469,4.022619760419309,6.513701055060147e-07,19,False,False,False,2.5542394375233832,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,46,5,1,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.993867099630449,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,109.42022619001061,53.96806179871755,-53.96806179871755,71.80339758316804,15.166892756011624,0.9238212310042612,25.86303638356943,0.37424587080806887,4.917270562633522,1.8527156002249748e-06,29,False,False,False,2.0963124723954896,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,46,5,1,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.993867099630449,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,100.3958220886287,51.23439167996231,-51.23439167996231,84.48687277362431,15.633401510972663,0.9190628919653139,25.86303638356943,0.3976223149368847,5.161079550513977,2.731256392837019e-06,27,False,False,False,1.9901269512860829,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,46,5,1,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.993867099630449,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,100.35212493297668,48.05271537048169,-48.05271537048169,-46.826077967146865,15.095337840696496,0.9101691978562564,25.86303638356943,0.37072293934879175,4.8937051586310805,2.4962975052257257e-06,24,False,False,False,1.8665392679713573,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,47,5,0,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9941245773495055,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.8015122579516,30.593104563172908,-30.593104563172908,150.50300927221204,14.554660192868026,0.9498788703119503,28.259850933188957,0.2886604036236413,4.222517391627726,1.8490016834646488e-05,19,False,False,False,1.1883455608295113,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,47,5,0,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9941245773495055,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.896327789038494,31.011941022825784,-31.011941022825784,151.68893064664846,14.731151616588688,0.9486559516176234,28.259850933188957,0.29570350512794485,4.318169422574961,1.720908105267779e-05,23,False,False,False,1.2046146663893695,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,47,5,0,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9941245773495055,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.615023882045442,30.07738233415248,-30.07738233415248,47.57471960194923,13.387653257543258,0.9538879471574006,28.259850933188957,0.2442260496053843,3.6209748095370573,7.801767927964553e-06,14,False,False,False,1.168313065591507,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,48,6,0,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.996070079609033,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,12.858539585372634,45.92702784885082,-45.92702784885082,166.67673875893612,15.815522181785402,0.98377722708948,26.005646492743484,0.4024895127426263,5.989150484879383,7.045285850890882e-06,13,False,False,False,1.7839699646558145,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,48,6,0,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.996070079609033,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,12.925123603199994,46.16772899642869,-46.16772899642869,168.08356583062266,15.526774308561013,0.9843641859005857,26.005646492743484,0.3879269735771589,5.788777298481424,5.84890116009489e-06,26,False,False,False,1.793319657807096,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,48,6,0,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.996070079609033,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,12.648960017674584,45.834990689804854,-45.834990689804854,79.11756708286705,17.320911022557414,0.9800489286291186,26.005646492743484,0.4827574216777814,7.058251821110721,1.1833675965618071e-05,18,False,False,False,1.7803949123378062,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,49,6,1,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9986036700771979,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.429654700744852,31.41766246668056,-31.41766246668056,94.14915061698292,11.93022418685674,0.9533689956056757,22.67397760324786,0.30127603700020134,4.502853265882427,3.083163497124322e-05,21,False,False,False,1.220374337845484,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,49,6,1,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9986036700771979,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.571409594193623,31.75336018541219,-31.75336018541219,95.57398169705831,11.638233230623884,0.9556236403373491,22.67397760324786,0.28670911015775397,4.293679832638722,2.9934376354331483e-05,19,False,False,False,1.233414037461833,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,49,6,1,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9986036700771979,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.26733043240599,31.387234211430673,-31.387234211430673,57.076829794686766,12.390402046397403,0.9486318678933645,22.67397760324786,0.32496618934230775,4.840794663269813,3.550259113304447e-05,28,False,False,False,1.2191923956213686,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,50,6,2,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9988170422815161,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.356642798954129,26.185583699809918,-26.185583699809918,98.34151072972882,12.225071326846507,0.9049722033009728,17.6533081354808,0.5218833082790834,7.398924291637371,2.5822018956903516e-05,20,False,False,False,1.0171416922771903,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,50,6,2,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9988170422815161,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.561425479320798,26.5855096149877,-26.5855096149877,99.75162930088683,11.916774233628784,0.9097046720400911,17.6533081354808,0.4958930556615177,7.0712194660748295,2.2375763742129352e-05,18,False,False,False,1.0326762446787237,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,50,6,2,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9988170422815161,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.156444202787231,26.16133338685066,-26.16133338685066,67.16978838355853,12.706408004783139,0.8952049619495817,17.6533081354808,0.5637884784083811,7.922242660489893,2.564591168979123e-05,23,False,False,False,1.016199723419654,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,51,6,3,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.997810858785158,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,12.483293518093793,32.27978852951902,-32.27978852951902,60.03858451675371,11.662397506072141,0.9640486025008739,14.777709051878356,0.6777729989799325,9.01737536454151,1.204958407664712e-05,17,False,False,False,1.2538623964873905,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,51,6,3,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.997810858785158,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,12.624853465967508,32.616567175210655,-32.616567175210655,61.39990980182822,11.439423756510699,0.9654101727501228,14.777709051878356,0.6521040232140337,8.737423143248419,5.28953358219748e-06,15,False,False,False,1.2669440831715064,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,51,6,3,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.997810858785158,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,12.52812004040329,32.291123020055934,-32.291123020055934,68.949614468875,11.567538430667321,0.964803834559266,14.777709051878356,0.6667921610213244,8.898084747899386,6.257193142032724e-06,18,False,False,False,1.254302668624074,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,52,6,4,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9959219652096476,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,13.821735420228435,41.97112050865891,-41.97112050865891,39.801907876195045,12.066392236819183,0.9875237380210855,19.06421364783132,0.43595322173582085,6.365606675838584,4.2847212345258545e-06,18,False,False,False,1.6303083799983082,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,52,6,4,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9959219652096476,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,13.899159664236624,42.25024674967583,-42.25024674967583,41.131091532757225,11.845356502494566,0.9879766391858641,19.06421364783132,0.4201276706014477,6.15045896350688,1.0418217995032096e-05,17,False,False,False,1.6411506411600856,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,52,6,4,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9959219652096476,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,13.91219951860203,42.01987252151452,-42.01987252151452,65.94332130646411,11.706890268023615,0.9883682805080819,19.06421364783132,0.41036291812019465,6.018006083948892,6.0981905410928016e-06,20,False,False,False,1.632202082480802,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,53,6,5,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9986728998967813,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.782383442635952,35.96639660910928,-35.96639660910928,1.9285704286446759,17.686002333356413,0.9424940739335704,23.998090589179824,0.5910562120793066,8.423481275788669,3.4729197632862237e-05,26,False,False,False,1.3970634350368738,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,53,6,5,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9986728998967813,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.888700824828994,36.26240101357207,-36.26240101357207,3.409410582163804,17.33342282218298,0.944764039816351,23.998090589179824,0.5677250960013622,8.125592184422938,3.508357075589707e-05,21,False,False,False,1.4085613044114245,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,53,6,5,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9986728998967813,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,11.878053769603964,35.99345765365019,-35.99345765365019,28.416051618363873,17.13662212734077,0.9466053729178912,23.998090589179824,0.5549065753491462,7.970428911225212,3.361224229719748e-05,22,False,False,False,1.3981145827582564,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,54,6,6,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9941991345143106,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.280975866337617,44.58695808383515,-44.58695808383515,-84.7052391863461,21.011597507458852,0.973866501925751,13.558059457397436,2.6136407018812995,23.44473078941725,1.2778413350461281e-05,26,False,False,False,1.7319168638281468,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,54,6,6,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9941991345143106,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.312683555984304,44.86980199651528,-44.86980199651528,-83.32323893685768,20.819086329479973,0.9743431856410139,13.558059457397436,2.5659670243431636,23.147907100679223,1.3771610129504869e-05,23,False,False,False,1.7429035326491231,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,54,6,6,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9941991345143106,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.457650275057155,44.77458259450135,-44.77458259450135,-20.476994078045795,20.09135061431673,0.976594628329834,13.558059457397436,2.3897144187011308,22.043407671415302,9.099955878817331e-06,31,False,False,False,1.7392048706367589,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,55,6,7,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9849972931335926,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.988993189778412,63.86623820240747,-63.86623820240747,-58.09804720902378,22.64225235312919,0.9932217568080094,13.06455579081154,3.268682697723119,24.36736429996574,4.9215249695962504e-05,20,False,False,False,2.4807930328872687,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,55,6,7,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9849972931335926,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.02043461715965,64.05922444445335,-64.05922444445335,-56.9472288978649,22.8323902024702,0.9931074385060251,13.06455579081154,3.323810589293992,24.58301863127016,5.407677443460129e-05,17,False,False,False,2.488289308512478,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,55,6,7,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9849972931335926,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.115992625996363,63.9829387040664,-63.9829387040664,-9.342988815165862,22.934810007134793,0.9931067621386959,13.06455579081154,3.353696865100004,24.64343948071734,4.066309555867837e-05,24,False,False,False,2.4853260976112685,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,56,7,7,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9913240151976093,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,24.96825699360492,40.61844284326532,-40.61844284326532,63.9937166651461,10.548806909960662,0.9908135757590123,17.864272330818107,0.37945373449727005,5.211858315375527,1.3673235474366298e-05,30,False,False,False,1.5777655432429074,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,56,7,7,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9913240151976093,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,24.99126915630642,40.9339179960862,-40.9339179960862,65.07485167041968,10.74565085785074,0.9904675340369717,17.864272330818107,0.39374730730379265,5.356957278873697,1.6119973275247575e-05,15,False,False,False,1.590019726097497,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,56,7,7,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9913240151976093,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,24.61747820929363,40.385429167535385,-40.385429167535385,27.602716275706516,10.283217703590694,0.9911010380104045,17.864272330818107,0.3605871169034797,5.007292072563068,1.1991285778589425e-05,19,False,False,False,1.5687144589832354,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,57,7,6,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.983212714871733,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.45597859154446,62.58132137715518,-62.58132137715518,106.58398827772142,26.877204770117636,0.989464068514358,14.040713153208927,3.987609971212145,33.39853784813039,0.00014387163637683462,22,False,False,False,2.4308822694284404,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,57,7,6,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.983212714871733,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.491324606922962,62.77976155307124,-62.77976155307124,107.67981520724138,27.134008690087803,0.9892617711051285,14.040713153208927,4.064174930588839,33.8216010293011,0.00017250032042539088,22,False,False,False,2.43859039534463,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,57,7,6,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.983212714871733,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.167512819134085,62.35804507599255,-62.35804507599255,19.62370436837946,25.76526592333481,0.9901451403329103,14.040713153208927,3.664491608017325,31.316681046081616,0.00012878149365721213,32,False,False,False,2.42220941961102,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,58,7,5,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9881747246963344,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.868448254577036,53.37548568000143,-53.37548568000143,-39.41915406041251,11.49846267888635,0.9964251689065878,16.699143628291115,0.5159575439621594,6.231619671152064,6.572039751174196e-06,21,False,False,False,2.073294697305819,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,58,7,5,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9881747246963344,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.912433778474018,53.59963474740883,-53.59963474740883,-38.25398616000823,11.680526936581808,0.996311066405917,16.699143628291115,0.5324260272184876,6.340113368165273,7.185553587950208e-06,19,False,False,False,2.08200144848459,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,58,7,5,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9881747246963344,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.109392574546302,53.54227976920042,-53.54227976920042,21.34464015325966,11.859439977692729,0.996257673369822,16.699143628291115,0.548861501941325,6.435809750654812,8.411732553566906e-06,31,False,False,False,2.0797735760695915,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,59,7,4,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9918006711661567,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,16.20536332901982,55.808364493900214,-55.808364493900214,-169.12707531042378,12.7685771147955,0.995943825100088,15.528419252830176,0.7357890464495401,9.687432308174401,3.659753602599799e-06,22,False,False,False,2.1677964087147688,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,59,7,4,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9918006711661567,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,16.251099543461976,56.015767619580295,-56.015767619580295,-167.85426733516985,12.716546694172532,0.9959768146013899,15.528419252830176,0.7298047597003998,9.622847233247782,1.8865189747694776e-06,27,False,False,False,2.1758526876450466,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,59,7,4,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9918006711661567,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,16.726753792570463,56.08141402940661,-56.08141402940661,20.842429949165272,11.673154725662222,0.9967527574667635,15.528419252830176,0.6149570645241048,8.246113149041943,1.0636083486186088e-05,19,False,False,False,2.1784026289084584,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,60,7,3,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9913075588753955,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.5140013392298,46.72379743688045,-46.72379743688045,-156.18092669956715,13.198024159272139,0.99151013142085,13.992028403738574,0.9682316810377442,12.515253242847473,1.038796788993048e-05,14,False,False,False,1.814919344146994,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,60,7,3,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9913075588753955,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.555963727607367,46.993729393296164,-46.993729393296164,-154.865736200806,13.076458084851211,0.9916658102974623,13.992028403738574,0.9504771988571252,12.344997109932933,7.347421910574016e-07,22,False,False,False,1.8254044664225137,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,60,7,3,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9913075588753955,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.05297244049355,47.21833061646456,-47.21833061646456,5.191011200017859,11.555882914168997,0.9938192203649776,13.992028403738574,0.7422799273589861,10.077273110542993,1.8935579992967672e-05,13,False,False,False,1.834128780947635,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,61,7,2,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9957776537435807,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,15.742831351397681,40.93983075473355,-40.93983075473355,-76.12347198593238,17.537740799788406,0.9733927460311159,13.85903290166233,1.7426262416403218,17.922288521277103,2.300283659779468e-05,28,False,False,False,1.5902493987832595,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,61,7,2,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9957776537435807,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,15.797582625306779,41.24406616499024,-41.24406616499024,-74.74422043590164,17.3187637014508,0.9740530368981315,13.85903290166233,1.699380884816863,17.569819626107034,1.6680323161980496e-05,16,False,False,False,1.602066989851179,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,61,7,2,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9957776537435807,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,16.093321976315984,41.23578979790212,-41.23578979790212,29.9620757234504,15.873656791954016,0.9790439391457202,13.85903290166233,1.4276144252662024,15.385760804415355,3.360871157657569e-05,14,False,False,False,1.6017455061629626,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,62,7,1,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.995122679546788,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,15.097307752097398,37.9911077301734,-37.9911077301734,-157.15575233790213,21.70355816740199,0.9452029686068252,25.627990318484027,0.7804688672164168,10.101652472787137,1.1041290213425138e-05,34,False,False,False,1.4757104539332504,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,62,7,1,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.995122679546788,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,15.167429127554792,38.31184877529575,-38.31184877529575,-155.74143494497503,21.467280739993903,0.9463895782510863,25.627990318484027,0.763568099759881,9.925016106611777,2.34501490218673e-05,19,False,False,False,1.4881691828719859,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,62,7,1,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.995122679546788,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,15.75860086486059,38.50406555381006,-38.50406555381006,27.86116633170453,18.761025550786233,0.9618949778054056,25.627990318484027,0.5831856839248367,7.980282388524648,8.343002150505405e-06,22,False,False,False,1.4956355697825643,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,63,7,0,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9961362066407395,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,13.945455747462919,35.56619608277428,-35.56619608277428,-85.12958763688471,15.759017860428475,0.9599753621567075,22.92558146465857,0.5142098403142221,7.246902596916236,6.319216846586544e-06,19,False,False,False,1.3815182157561763,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,63,7,0,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9961362066407395,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,14.042110874389143,35.893350528459095,-35.893350528459095,-83.71185146160526,15.526592184988548,0.96114728183027,22.92558146465857,0.4991537983192124,7.065487016455783,7.6217970992434984e-06,25,False,False,False,1.3942260641026034,False
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27.161,63,7,0,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9961362066407395,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,14.460124413847545,35.8413749274917,-35.8413749274917,34.610373696589996,13.881001416459549,0.970636601037476,22.92558146465857,0.39895479114938204,5.812388508651665,2.0977381066242593e-06,21,False,False,False,1.392207145932546,False
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,53.33301666666667,0,0,0,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9932331324350283,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,13.89933762798448,58.0438211328389,-58.0438211328389,-133.20711802082658,18.369462072003575,0.991913912901534,20.609858602513835,0.8645013184101138,11.345927577898994,3.6118823963806487e-06,24,False,False,False,2.2546295370043197,False
