analysis_variant,acquisition_order,block,speed_um_per_s,distance_nm,available_pixels,original_map_median_force_pN,empirical_hyd_full_model_pN,empirical_hyd_reference_value_pN,empirical_hyd_shape_correction_pN,full_model_corrected_map_median_force_pN,full_model_corrected_map_force_q25_pN,full_model_corrected_map_force_q75_pN,pb_fit_gauge_centered_map_median_force_pN,pb_fit_gauge_centered_map_force_q25_pN,pb_fit_gauge_centered_map_force_q75_pN,map_force_spatial_mad_pN,hyd_reference_distance_nm,hyd_coefficient_pN_nm_per_um_s_to_alpha,hyd_velocity_exponent_alpha,hyd_distance_shift_D0_nm
shared_empirical_20_200,19,3,0.1,80.0,64,110.65827467536545,214.15788233216995,87.50992934265824,126.64795298951171,-103.4996076568045,-137.21867688692026,-78.4646891352462,-15.98967831414626,-49.708747544262025,9.045240207412036,39.414481455176336,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,85.0,64,95.15793943694274,205.4142383108936,87.50992934265824,117.90430896823537,-110.25629887395087,-138.73882343750293,-92.51761999641312,-22.74636953129263,-51.22889409484469,-5.007690653754878,36.78637119540561,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,90.0,64,86.65520418282053,197.3565591820207,87.50992934265824,109.84662983936246,-110.70135499920018,-127.66281362117019,-97.30997856049646,-23.191425656541938,-40.15288427851195,-9.800049217838222,22.82440341339877,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,95.0,64,69.62968685267086,189.9071679602651,87.50992934265824,102.39723861760686,-120.27748110759424,-132.52299114674327,-95.66254350495791,-32.767551764936,-45.01306180408503,-8.15261416229967,27.987480447280664,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,100.0,64,62.86870563734513,182.9996890165987,87.50992934265824,95.48975967394045,-120.13098337925356,-130.834279811866,-105.55856748074524,-32.621054036595325,-43.32435046920776,-18.048638138087,20.02946020146017,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,105.0,64,59.40923717842016,176.57706489555622,87.50992934265824,89.06713555289798,-117.16782771713605,-134.79135334206586,-95.81690205984664,-29.65789837447781,-47.28142399940762,-8.306972717188401,30.265934188483676,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,110.0,64,61.09214302596774,170.58997658776525,87.50992934265824,83.08004724510701,-109.4978335617975,-130.51249449115076,-95.6762539817588,-21.987904219139267,-43.00256514849252,-8.166324639100566,28.430182198894645,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,115.0,64,49.61280263890718,164.99557464009848,87.50992934265824,77.48564529744024,-115.3827720011913,-135.98016081771908,-104.74564664848906,-27.87284265853306,-48.47023147506084,-17.235717305830818,25.022191751933562,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,120.0,64,40.973384508154396,159.75645201301873,87.50992934265824,72.24652267036049,-118.78306750486433,-134.14620627039181,-99.58709236432219,-31.273138162206095,-46.636276927733576,-12.07716302166395,25.858297002062013,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,125.0,64,31.509147345525264,154.83980660523935,87.50992934265824,67.3298772625811,-123.33065925971408,-137.54982033452893,-105.16655699961936,-35.82072991705584,-50.03989099187069,-17.65662765696112,23.92127112233926,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,130.0,64,36.00649444765479,150.2167538054142,87.50992934265824,62.706824462755975,-114.21025935775943,-131.75783900614695,-92.06915756495934,-26.700330015101187,-44.24790966348871,-4.559228222301101,29.87599409489045,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,135.0,64,34.75938331366754,145.86175862439399,87.50992934265824,58.351829281735746,-111.10237531072644,-130.29139205027303,-94.7121517073387,-23.592445968068205,-42.78146270761479,-7.202222364680466,26.087520369210065,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,140.0,64,25.797691811257952,141.75216382411696,87.50992934265824,54.24223448145872,-115.95447201285901,-128.55898584033628,-90.22845173182347,-28.444542670200775,-41.04905649767804,-2.71852238916523,26.787545737859826,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,145.0,64,31.22492980024127,137.86779562927896,87.50992934265824,50.35786628662072,-106.64286582903769,-122.35631866545856,-97.49318152648725,-19.13293648637945,-34.84638932280032,-9.98325218382901,18.118078256079635,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,150.0,64,25.848421868012586,134.19063253695057,87.50992934265824,46.680703194292335,-108.34221066893798,-115.79404512942506,-92.5814407057663,-20.83228132627974,-28.28411578676682,-5.071511363108058,19.727947467675758,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,155.0,64,24.209486487687787,130.70452574969593,87.50992934265824,43.19459640703769,-106.49503926200815,-120.06587617582267,-94.92559586591273,-18.98510991934991,-32.55594683316443,-7.415666523254487,19.209075370855118,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,160.0,64,28.201935327357177,127.39496208209675,87.50992934265824,39.885032739438515,-99.19302675473958,-116.66585329532607,-88.03197522638683,-11.683097412081338,-29.155923952667834,-0.5220458837285946,21.94902167762838,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,165.0,64,24.45253349376658,124.24886199832696,87.50992934265824,36.73893265566872,-99.79632850456038,-121.83889436902705,-91.39727342522193,-12.286399161902139,-34.328965026368806,-3.8873440825636862,23.44732503693443,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,170.0,64,19.72605618754146,121.25440685405552,87.50992934265824,33.74447751139728,-101.52835066651406,-113.83033144323869,-88.12873183616108,-14.018421323855819,-26.320402100580452,-0.6188024935028409,19.36230033487218,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,175.0,64,22.168537773854272,118.40089053175781,87.50992934265824,30.89096118909957,-96.23235275790354,-117.31842841933629,-80.91409567877369,-8.722423415245302,-29.808499076678046,6.595833663884548,28.002807856315673,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,180.0,64,20.51961211781739,115.67859154342595,87.50992934265824,28.168662200767713,-95.15897942560856,-110.31556965502311,-72.80715405609794,-7.649050082950325,-22.805640312364872,14.702775286560296,25.4873933539847,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,185.0,64,15.625437347687111,113.07866238057896,87.50992934265824,25.568733037920722,-97.45322503289185,-107.39314345762818,-79.36681663340222,-9.943295690233612,-19.883214114969945,8.143112709256016,20.68325771145308,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,190.0,64,12.190074777913864,110.59303345773259,87.50992934265824,23.08310411507435,-98.40295867981872,-118.10735270236549,-83.34577417886278,-10.893029337160485,-30.59742335970725,4.164155163795456,27.910303012700226,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,195.0,64,8.724791083873761,108.21432945213195,87.50992934265824,20.70440010947371,-99.4895383682582,-112.55500484239892,-80.34446724449967,-11.979609025599956,-25.045075499740676,7.165462098158571,22.792373058629213,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,200.0,64,12.20081059658756,105.93579621265938,87.50992934265824,18.425866870001144,-93.73498561607182,-111.28224219584001,-79.30236730701655,-6.2250562734135855,-23.772312853181774,8.207562035641686,24.847179268983894,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,205.0,64,16.026456623905734,103.75123671224853,87.50992934265824,16.241307369590288,-87.7247800883428,-103.33592786256392,-73.4000252784754,-0.21485074568455786,-15.825998519905681,14.109904064182842,22.77311554471629,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,210.0,64,13.934877259043159,101.65495476474362,87.50992934265824,14.145025422085382,-87.72007750570046,-101.7908258279249,-73.9527486019622,-0.21014816304221995,-14.280896485266666,13.55718074069604,20.72442556007647,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,215.0,64,11.700286186178154,99.64170542979453,87.50992934265824,12.131776087136288,-87.94141924361637,-111.83922735352861,-69.38593177914797,-0.4314899009581268,-24.329298010870374,18.123997563510272,31.051537590906406,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,220.0,64,12.179222985892345,97.70665119661021,87.50992934265824,10.19672185395197,-85.52742821071786,-109.22472668252807,-66.88245073921271,1.9825011319403814,-21.714797339869833,20.627478603445525,30.879325307681043,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,225.0,64,10.218743209244817,95.84532317595301,87.50992934265824,8.335393833294773,-85.62657996670819,-108.11092145606224,-72.70346249571557,1.883349375950047,-20.600992113404004,14.80646684694267,22.32987340368127,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,230.0,64,5.721230430902039,94.05358664500403,87.50992934265824,6.5436573023457925,-88.33235621410199,-99.04868308095415,-68.51711652051362,-0.8224268714437528,-11.53875373829591,18.992812822144614,24.879086807983427,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,235.0,64,6.288555490832126,92.32761038594309,87.50992934265824,4.81768104328485,-86.03905489511097,-101.05248430792545,-71.54459793914324,1.4708744475472741,-13.542554965267215,15.965331403514995,21.83937175146671,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,240.0,64,6.86524125685918,90.6638393396962,87.50992934265824,3.1539099970379567,-83.79859808283702,-100.27064088455542,-66.31104292681869,3.711331259821222,-12.76071154189718,21.198886415839553,24.655955103403294,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,245.0,64,-1.72833426545039,89.05897016407086,87.50992934265824,1.5490408214126177,-90.78730442952124,-106.38393896738921,-73.38525476759727,-3.277375086863003,-18.874009624730974,14.124674575060965,25.46302670373069,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,250.0,64,2.1739038756427913,87.50992934265824,87.50992934265824,0.0,-85.33602546701545,-103.72567932498009,-67.4300136132409,2.173903875642793,-16.215749982321853,20.079915729417337,27.29661713563755,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,255.0,64,0.5380832081411335,86.01385353924579,87.50992934265824,-1.4960758034124524,-85.47577033110466,-99.76796148109175,-64.77991185672782,2.0341590115535837,-12.258032138433506,22.730017485930418,24.73878206375564,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,260.0,64,8.087252444409918,84.56807193353119,87.50992934265824,-2.941857409127053,-76.48081948912127,-95.20470025759168,-60.31995803652873,11.029109853536966,-7.694770914933443,27.189971306129507,26.985647586983138,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,265.0,64,6.164845061766702,83.17009030886975,87.50992934265824,-4.339839033788493,-77.00524524710305,-92.49944218179192,-65.6961703052676,10.504684095555191,-4.989512839133681,21.81375903739064,20.281404487448274,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,270.0,64,5.160582122401818,81.81757669261393,87.50992934265824,-5.692352650044313,-76.6569945702121,-92.76413551038516,-63.02709408607397,10.852934772446133,-5.25420616772692,24.482835256584266,22.904282795098084,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,275.0,64,6.657201634819048,80.50834837513518,87.50992934265824,-7.001580967523054,-73.85114674031614,-88.59840074756532,-61.551543417264156,13.6587826023421,-1.0884714049070823,25.958385925394083,18.930946761099843,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,280.0,64,-0.9383569413994651,79.24036015553052,87.50992934265824,-8.269569187127715,-80.17871709692999,-96.25929185617468,-59.96671600582128,7.331212245728253,-8.749362513516445,27.543213336836956,27.095272949984135,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,285.0,64,1.3437832049146414,78.01169368087082,87.50992934265824,-9.498235661787419,-76.66791047595618,-88.86643474079082,-62.66253798781422,10.842018866702062,-1.3565053981325832,24.84739135484402,19.31636723408455,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,290.0,64,3.084493483556926,76.82054776211125,87.50992934265824,-10.689381580546993,-73.73605427855432,-87.64338786700658,-58.34470085376587,13.773875064103919,-0.1334585243483417,29.165228488892367,22.087508748344955,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,295.0,64,-3.037921899776986,75.66522956384627,87.50992934265824,-11.844699778811972,-78.70315146362326,-93.84800353326884,-69.51945383432424,8.806777879034982,-6.338074190610598,17.990475508334,17.525492129597847,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,19,3,0.1,300.0,64,-0.35146552058429015,74.54414657727925,87.50992934265824,-12.96578276537899,-74.89561209786353,-88.70228081862895,-57.26106072088585,12.614317244794705,-1.1923514759707103,30.248868621772388,23.93686872608087,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,5.0,64,1791.2387737198057,1210.0774176534655,178.75506613161025,1031.3223515218554,581.1613560663402,55.03605233966846,1739.952223352711,759.9164221979504,233.7911184712787,1918.707289484321,993.0992338572496,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,10.0,64,1404.95845112863,1082.6066289112298,178.75506613161025,903.8515627796196,322.35182221740024,-232.11923207427049,696.6419252477242,501.1068883490105,-53.364165942660236,875.3969913793344,696.7062722619407,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,15.0,64,1340.508250054389,979.4322384668218,178.75506613161025,800.6771723352115,361.0760115875672,-209.34100553939572,602.5170021502539,539.8310777191775,-30.585939407785474,781.2720682818642,512.2418379473339,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,20.0,64,1124.401339553052,894.2121830468684,178.75506613161025,715.4571169152582,230.1891565061835,-252.50482353523785,421.4758234403773,408.94422263779376,-73.7497574036276,600.2308895719875,382.92018938204166,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,25.0,64,945.2523688616873,822.6350003046539,178.75506613161025,643.8799341730437,122.61736855703339,-247.57492384526358,253.05691930209423,301.37243468864364,-68.81985771365333,431.8119854337045,283.5013578774496,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,30.0,64,771.463255643033,761.6673630198516,178.75506613161025,582.9122968882414,9.79589262318143,-252.49519268539336,134.11394748789894,188.55095875479168,-73.74012655378311,312.8690136195092,259.5117029301968,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,35.0,64,667.7893102872197,709.1131293125482,178.75506613161025,530.358063180938,-41.323819025328476,-247.3917118744692,68.810910529681,137.43124710628177,-68.63664574285895,247.56597666129124,233.26260612409462,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,40.0,64,572.5764160500572,663.3431604581147,178.75506613161025,484.5880943265044,-90.76674440805743,-270.3282985753879,9.112892576337686,87.98832172355282,-91.57323244377767,187.86795870794793,176.66270942724606,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,45.0,64,497.94749913989426,623.123428598052,178.75506613161025,444.36836246644174,-125.17592945815773,-262.49460512681895,-46.53413583112433,53.579136673452524,-83.7395389952087,132.22093030048592,151.4408683473905,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,50.0,64,450.84908156422256,587.5020826067079,178.75506613161025,408.7470164750976,-136.6530010424853,-249.80447079329792,-80.46338286784237,42.10206508912495,-71.04940466168767,98.29168326376788,135.04086000289306,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,55.0,64,406.0022203057359,555.7331551518932,178.75506613161025,376.978089020283,-149.73093484615737,-259.6163299827633,-100.629690653512,29.02413128545288,-80.86126385115307,78.12537547809825,105.0457591669689,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,60.0,64,359.5207643837372,527.2237529622093,178.75506613161025,348.4686868305991,-167.70298857847217,-276.4579583386769,-128.52239466686467,11.052077553138076,-97.70289220706667,50.23267146474558,83.95686550554618,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,65.0,64,312.5883875098249,501.4967088975873,178.75506613161025,322.7416427659771,-188.90832138776244,-267.40984524812654,-142.70058742287353,-10.153255256152192,-88.6547791165163,36.054478708736724,86.94232055156473,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,70.0,64,271.02425132506926,478.16366010293103,178.75506613161025,299.4085939713208,-207.13940877786177,-282.8790770140014,-163.55739429208455,-28.384342646251525,-104.12401088239113,15.197671839525697,83.13267338584308,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,75.0,64,250.80656753982146,456.9053075619619,178.75506613161025,278.1502414303516,-206.09874002214042,-253.1026227500546,-161.47815933686695,-27.34367389053017,-74.34755661844434,17.276906794743297,69.98178099851964,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,80.0,64,228.36338830585618,437.4567172714138,178.75506613161025,258.7016511398036,-209.09332896555765,-255.86742706832837,-171.03184474492525,-30.338262833947397,-77.11236093671812,7.7232213866849975,61.20819030056397,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,85.0,64,214.96695874262647,419.5962221596596,178.75506613161025,240.84115602804934,-204.62926341703312,-248.77079132924854,-173.65940871601643,-25.874197285422866,-70.01572519763829,5.09565741559382,53.467357475686384,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,90.0,64,195.06762180276166,403.1369360378635,178.75506613161025,224.38186990625326,-208.06931423510184,-239.00764075258192,-178.2809380358589,-29.314248103491593,-60.25257462097167,0.47412809575135384,45.395536130427345,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,95.0,64,174.2660950390368,387.92018942993263,178.75506613161025,209.16512329832238,-213.65409439089584,-239.9899688160251,-183.4294513008816,-34.899028259285586,-61.23490268441486,-4.674385169271346,44.41716108362531,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,100.0,64,160.68394243980023,373.8103979508086,178.75506613161025,195.05533181919833,-213.12645551100834,-238.0427995661365,-191.8243297825812,-34.371389379398096,-59.287733434526245,-13.069263650970953,34.74448520483826,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,105.0,64,151.65395920193745,360.6910112924105,178.75506613161025,181.93594516080026,-209.03705209047305,-237.492231794888,-182.05282865291272,-30.281985958862805,-58.73716566327775,-3.2977625213024737,41.83041517772214,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,110.0,64,133.5986150925845,348.4612863408071,178.75506613161025,169.70622020919683,-214.86267124822257,-237.0318717269298,-179.42910171653097,-36.10760511661232,-58.27680559531956,-0.6740355849207162,40.10686768246733,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,115.0,64,123.1776806316579,337.03369523618824,178.75506613161025,158.278629104578,-213.85601460453034,-235.42724820751704,-190.03004370104247,-35.100948472920095,-56.67218207590679,-11.274977569432224,34.14224575824618,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,120.0,64,125.43008189753934,326.331827245778,178.75506613161025,147.57676111416777,-200.90174534823868,-229.05324055221274,-182.77772844814726,-22.146679216628428,-50.29817442060249,-4.022662316537009,33.08335268771444,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,125.0,64,118.09050963972689,316.28867806699265,178.75506613161025,137.5336119353824,-198.19816842726576,-220.51003269393863,-168.288840307922,-19.443102295655507,-41.75496656232838,10.466225823688262,39.00213976377099,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,130.0,64,118.85482371821254,306.8452455882987,178.75506613161025,128.09017945668847,-187.99042187008618,-216.34675086135684,-168.35280364563002,-9.235355738475931,-37.59168472974659,10.40226248598023,38.34180845440045,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,135.0,64,116.89343272239412,297.9493699152894,178.75506613161025,119.19430378367917,-181.0559371928953,-213.37867072298675,-168.07560344136616,-2.3008710612850507,-34.623604591376505,10.679462690244094,34.674332832725355,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,140.0,64,95.20084957639435,289.55476948747787,178.75506613161025,110.79970335586762,-194.35391991108352,-214.34515744690813,-163.5528395693654,-15.598853779473274,-35.59009131529788,15.202226562244846,39.184742261764,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,145.0,64,89.84587955199547,281.6202356721326,178.75506613161025,102.86516954052234,-191.77435612013713,-218.60860116489033,-169.03073963953085,-13.019289988526879,-39.85353503328008,9.724326492079399,36.29176749621785,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,150.0,64,85.71618453656541,274.1089562472336,178.75506613161025,95.35389011562336,-188.3927717106682,-214.73299513641285,-175.8174997349799,-9.63770557905795,-35.977929004802604,2.937566396630359,34.19746373181246,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,155.0,64,87.3828872503729,266.98794433488837,178.75506613161025,88.23287820327812,-179.60505708451547,-202.26582717426248,-165.03515946445702,-0.8499909529052161,-23.510761042652234,13.719906667153225,27.029861266888506,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,160.0,64,69.42991447371601,260.2275540944625,178.75506613161025,81.47248796285226,-190.7976396207465,-216.28672634800967,-163.28070916819365,-12.04257348913626,-37.531660216399416,15.474356963416596,39.72392808818877,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,165.0,64,71.30253615402263,253.80106817731766,178.75506613161025,75.04600204570741,-182.498532023295,-199.53565497224028,-156.49388576920148,-3.743465891684764,-20.78058884063003,22.261180362408766,31.357864703172478,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,170.0,64,76.10370029756311,247.6843448367418,178.75506613161025,68.92927870513154,-171.58064453917868,-208.97315305872118,-155.1149140012185,7.174421592431571,-30.21808692711093,23.640152130391755,42.19399900546271,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,175.0,64,66.19995727417857,241.85551486588602,178.75506613161025,63.10044873427577,-175.65555759170746,-203.10211707232574,-154.24031642810803,3.0995085399027857,-24.34705094071549,24.51474970350222,35.06493613151354,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,180.0,64,57.49882475367559,236.29472034411438,178.75506613161025,57.53965421250413,-178.7958955904388,-208.77470831397827,-154.97154003004042,-0.040829458828540055,-30.019642182368017,23.783526101569834,43.26799841662657,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,185.0,64,54.836209181691814,230.98388861412388,178.75506613161025,52.228822482513635,-176.14767943243208,-207.82534433912753,-145.04070281281102,2.6073866991781642,-29.070278207517276,33.71436331879923,46.97887713407944,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,190.0,64,40.78555738423407,225.90653606888014,178.75506613161025,47.151469937269894,-185.12097868464608,-206.07211106970126,-162.8709779163197,-6.365912553035827,-27.317044938091016,15.884088215290546,33.20548069686744,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,195.0,64,42.38497898749941,221.0475972601912,178.75506613161025,42.29253112858095,-178.6626182726918,-199.86611695087043,-158.03589648245662,0.09244785891846163,-21.111050819260186,20.719169649153628,31.853278986489816,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,200.0,64,39.69749541578138,216.3932755967586,178.75506613161025,37.63820946514835,-176.6957801809772,-196.1221446648399,-146.52670489317086,2.05928595063304,-17.36707853322966,32.22836123843939,35.28180423145204,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,205.0,64,42.182605491980766,211.93091251524683,178.75506613161025,33.17584638363658,-169.74830702326608,-200.0039067138856,-148.89539578173935,9.00675910834417,-21.248840582275363,29.859670349870896,41.714722715309975,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,210.0,64,23.600874915204674,207.6488725116552,178.75506613161025,28.893806380044964,-184.04799759645053,-204.05704532528827,-159.22481327651047,-5.292931464840279,-25.301979193678022,19.530252855099775,32.65946631321541,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,215.0,64,36.704637446236205,203.53644183422787,178.75506613161025,24.781375702617623,-166.83180438799167,-183.79769484868893,-145.48954359670105,11.923261743618582,-5.042628717078685,33.265522534909195,27.210081138804306,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,220.0,64,33.86103717797126,199.58373898074154,178.75506613161025,20.828672849131294,-165.72270180277027,-188.01520680382097,-141.51038225182702,13.032364328839975,-9.260140672210724,37.244683879783224,36.18177368587542,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,225.0,64,33.68581801394774,195.78163542604233,178.75506613161025,17.02656929443208,-162.0958174120946,-183.5452789977214,-146.72121385255338,16.65924871951566,-4.790212866111148,32.03385227905687,24.79154372176661,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,230.0,64,30.811335699372997,192.12168524111993,178.75506613161025,13.366619109509685,-161.31034954174694,-180.00070572829475,-135.68709821631103,17.444716589863305,-1.245639596684498,43.06796791529922,31.898131308437346,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,235.0,64,25.073537647059865,188.59606246153862,178.75506613161025,9.840996329928373,-163.52252481447874,-191.68130977187226,-144.55331899198245,15.232541317131506,-12.926243640262015,34.2017471396278,38.98693517050795,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
shared_empirical_20_200,20,3,0.3,240.0,64,23.093855997203548,185.19750522770545,178.75506613161025,6.4424390960952,-162.1036492305019,-185.51315155080178,-143.36290262343311,16.651416901108348,-6.758085419191531,35.392163508177134,28.851563131534665,250.0,112407.03423471947,0.6501513458457943,37.464890960250294
