acquisition_order,variant,baseline_method,no_slip_correction_applied_to_pixels,distance_nm,predicted_force_pN
4,primary,linear_drift_corrected,False,150.0,-1.2038272413724722
4,primary,linear_drift_corrected,False,155.0,-1.289529055955842
4,primary,linear_drift_corrected,False,160.0,-1.3514650546388192
4,primary,linear_drift_corrected,False,165.0,-1.3958646441391955
4,primary,linear_drift_corrected,False,170.0,-1.4277632884251337
4,primary,linear_drift_corrected,False,175.0,-1.4504301342273473
4,primary,linear_drift_corrected,False,180.0,-1.4663298159170466
4,primary,linear_drift_corrected,False,185.0,-1.4774209288795621
4,primary,linear_drift_corrected,False,190.0,-1.4849766195538538
4,primary,linear_drift_corrected,False,195.0,-1.4899674227391768
4,primary,linear_drift_corrected,False,200.0,-1.4931510391373095
4,primary,linear_drift_corrected,False,205.0,-1.4950197338349402
4,primary,linear_drift_corrected,False,210.0,-1.4959525957662476
4,primary,linear_drift_corrected,False,215.0,-1.4962398716390939
4,primary,linear_drift_corrected,False,220.0,-1.4960693332448418
4,primary,linear_drift_corrected,False,225.0,-1.4955867884675806
4,primary,linear_drift_corrected,False,230.0,-1.4949012852029817
4,primary,linear_drift_corrected,False,235.0,-1.4940825142620575
4,primary,linear_drift_corrected,False,240.0,-1.4931848350034616
4,primary,linear_drift_corrected,False,245.0,-1.4922475787715592
4,primary,linear_drift_corrected,False,250.0,-1.4912951047380618
4,constant_baseline,far_constant_referenced,False,50.0,225.16906733227256
4,constant_baseline,far_constant_referenced,False,55.0,188.258373006456
4,constant_baseline,far_constant_referenced,False,60.0,159.17333991463835
4,constant_baseline,far_constant_referenced,False,65.0,136.3538918129874
4,constant_baseline,far_constant_referenced,False,70.0,118.59477632758035
4,constant_baseline,far_constant_referenced,False,75.0,104.74375919250465
4,constant_baseline,far_constant_referenced,False,80.0,93.96577533627419
4,constant_baseline,far_constant_referenced,False,85.0,85.59872748675167
4,constant_baseline,far_constant_referenced,False,90.0,79.11649080592179
4,constant_baseline,far_constant_referenced,False,95.0,74.10676404409345
4,constant_baseline,far_constant_referenced,False,100.0,70.25344257765315
4,constant_baseline,far_constant_referenced,False,105.0,67.2771907969208
4,constant_baseline,far_constant_referenced,False,110.0,64.98108937230177
4,constant_baseline,far_constant_referenced,False,115.0,63.2115762688353
4,constant_baseline,far_constant_referenced,False,120.0,61.849189892808795
4,constant_baseline,far_constant_referenced,False,125.0,60.80301038740432
4,constant_baseline,far_constant_referenced,False,130.0,60.00101928181104
4,constant_baseline,far_constant_referenced,False,135.0,59.3841233149905
4,constant_baseline,far_constant_referenced,False,140.0,58.910008069186205
4,constant_baseline,far_constant_referenced,False,145.0,58.54594541080431
4,constant_baseline,far_constant_referenced,False,150.0,58.26664702340114
4,constant_baseline,far_constant_referenced,False,155.0,58.05319269509888
4,constant_baseline,far_constant_referenced,False,160.0,57.88998649251358
4,constant_baseline,far_constant_referenced,False,165.0,57.76499355385908
4,constant_baseline,far_constant_referenced,False,170.0,57.66940735328043
4,constant_baseline,far_constant_referenced,False,175.0,57.59643455622119
4,constant_baseline,far_constant_referenced,False,180.0,57.54083810278241
4,constant_baseline,far_constant_referenced,False,185.0,57.49875342355955
4,constant_baseline,far_constant_referenced,False,190.0,57.46685926265818
4,constant_baseline,far_constant_referenced,False,195.0,57.4427373841454
4,constant_baseline,far_constant_referenced,False,200.0,57.424576394304935
4,constant_baseline,far_constant_referenced,False,205.0,57.41098125338494
4,constant_baseline,far_constant_referenced,False,210.0,57.40087831848605
4,constant_baseline,far_constant_referenced,False,215.0,57.39348642547011
4,constant_baseline,far_constant_referenced,False,220.0,57.388105610572666
4,constant_baseline,far_constant_referenced,False,225.0,57.384255444773
4,constant_baseline,far_constant_referenced,False,230.0,57.38156767495678
4,constant_baseline,far_constant_referenced,False,235.0,57.37975953694303
4,constant_baseline,far_constant_referenced,False,240.0,57.3786164777012
4,constant_baseline,far_constant_referenced,False,245.0,57.37797659631419
4,constant_baseline,far_constant_referenced,False,250.0,57.3777019669964
4,lower_plus_10nm,linear_drift_corrected,False,60.0,76.28157691453276
4,lower_plus_10nm,linear_drift_corrected,False,65.0,59.083639758104795
4,lower_plus_10nm,linear_drift_corrected,False,70.0,45.558918100513225
4,lower_plus_10nm,linear_drift_corrected,False,75.0,34.995101821557846
4,lower_plus_10nm,linear_drift_corrected,False,80.0,26.71540968978418
4,lower_plus_10nm,linear_drift_corrected,False,85.0,20.243593245071196
4,lower_plus_10nm,linear_drift_corrected,False,90.0,15.196844242709808
4,lower_plus_10nm,linear_drift_corrected,False,95.0,11.295930903811346
4,lower_plus_10nm,linear_drift_corrected,False,100.0,8.259052227798719
4,lower_plus_10nm,linear_drift_corrected,False,105.0,5.898675156413348
4,lower_plus_10nm,linear_drift_corrected,False,110.0,4.066780399355417
4,lower_plus_10nm,linear_drift_corrected,False,115.0,2.6544334026419607
4,lower_plus_10nm,linear_drift_corrected,False,120.0,1.5608613625019547
4,lower_plus_10nm,linear_drift_corrected,False,125.0,0.7133795603187343
4,lower_plus_10nm,linear_drift_corrected,False,130.0,0.05737048517776078
4,lower_plus_10nm,linear_drift_corrected,False,135.0,-0.4479375707898692
4,lower_plus_10nm,linear_drift_corrected,False,140.0,-0.8374679795053934
4,lower_plus_10nm,linear_drift_corrected,False,145.0,-1.1386519017705217
4,lower_plus_10nm,linear_drift_corrected,False,150.0,-1.3712305101622466
4,lower_plus_10nm,linear_drift_corrected,False,155.0,-1.5501910810741233
4,lower_plus_10nm,linear_drift_corrected,False,160.0,-1.6874411565373375
4,lower_plus_10nm,linear_drift_corrected,False,165.0,-1.7932083594663752
4,lower_plus_10nm,linear_drift_corrected,False,170.0,-1.874561462639692
4,lower_plus_10nm,linear_drift_corrected,False,175.0,-1.936964316332906
4,lower_plus_10nm,linear_drift_corrected,False,180.0,-1.9844350016232317
4,lower_plus_10nm,linear_drift_corrected,False,185.0,-2.0207626959646037
4,lower_plus_10nm,linear_drift_corrected,False,190.0,-2.048465446658241
4,lower_plus_10nm,linear_drift_corrected,False,195.0,-2.069501630499607
4,lower_plus_10nm,linear_drift_corrected,False,200.0,-2.0852860884406073
4,lower_plus_10nm,linear_drift_corrected,False,205.0,-2.097144412692413
4,lower_plus_10nm,linear_drift_corrected,False,210.0,-2.1059932806327293
4,lower_plus_10nm,linear_drift_corrected,False,215.0,-2.1125262597715766
4,lower_plus_10nm,linear_drift_corrected,False,220.0,-2.1172534185150926
4,lower_plus_10nm,linear_drift_corrected,False,225.0,-2.120620754198065
4,lower_plus_10nm,linear_drift_corrected,False,230.0,-2.1229647485627314
4,lower_plus_10nm,linear_drift_corrected,False,235.0,-2.1245290693720986
4,lower_plus_10nm,linear_drift_corrected,False,240.0,-2.12549588528334
4,lower_plus_10nm,linear_drift_corrected,False,245.0,-2.126013009130436
4,lower_plus_10nm,linear_drift_corrected,False,250.0,-2.126202484261989
4,upper_200nm,linear_drift_corrected,False,50.0,160.89058722075512
4,upper_200nm,linear_drift_corrected,False,55.0,116.38919398495221
4,upper_200nm,linear_drift_corrected,False,60.0,84.0514241608976
4,upper_200nm,linear_drift_corrected,False,65.0,60.82854419543777
4,upper_200nm,linear_drift_corrected,False,70.0,44.04627157245423
4,upper_200nm,linear_drift_corrected,False,75.0,31.979041475313018
4,upper_200nm,linear_drift_corrected,False,80.0,23.364585573675292
4,upper_200nm,linear_drift_corrected,False,85.0,17.179174606660315
4,upper_200nm,linear_drift_corrected,False,90.0,12.761608081148287
4,upper_200nm,linear_drift_corrected,False,95.0,9.61629548902439
4,upper_200nm,linear_drift_corrected,False,100.0,7.3665538948112665
4,upper_200nm,linear_drift_corrected,False,105.0,5.767442168279368
4,upper_200nm,linear_drift_corrected,False,110.0,4.630190240129686
4,upper_200nm,linear_drift_corrected,False,115.0,3.8191851501828245
4,upper_200nm,linear_drift_corrected,False,120.0,3.2452931018649256
4,upper_200nm,linear_drift_corrected,False,125.0,2.837724511567317
4,upper_200nm,linear_drift_corrected,False,130.0,2.548192425419421
4,upper_200nm,linear_drift_corrected,False,135.0,2.3445490726884035
4,upper_200nm,linear_drift_corrected,False,140.0,2.200461612464672
4,upper_200nm,linear_drift_corrected,False,145.0,2.098906918885241
4,upper_200nm,linear_drift_corrected,False,150.0,2.0281412855208303
4,upper_200nm,linear_drift_corrected,False,155.0,1.9786243198342837
4,upper_200nm,linear_drift_corrected,False,160.0,1.9443408032858032
4,upper_200nm,linear_drift_corrected,False,165.0,1.9209339676145776
4,upper_200nm,linear_drift_corrected,False,170.0,1.9050453393168816
4,upper_200nm,linear_drift_corrected,False,175.0,1.89453177151741
4,upper_200nm,linear_drift_corrected,False,180.0,1.887786812151725
4,upper_200nm,linear_drift_corrected,False,185.0,1.8836357098367
4,upper_200nm,linear_drift_corrected,False,190.0,1.8813209745759767
4,upper_200nm,linear_drift_corrected,False,195.0,1.8802559574725854
4,upper_200nm,linear_drift_corrected,False,200.0,1.8800347394119297
4,common_80_250nm,linear_drift_corrected,False,80.0,16.750761405563914
4,common_80_250nm,linear_drift_corrected,False,85.0,15.351034439347726
4,common_80_250nm,linear_drift_corrected,False,90.0,14.00065549386701
4,common_80_250nm,linear_drift_corrected,False,95.0,12.700640388362833
4,common_80_250nm,linear_drift_corrected,False,100.0,11.453217062276808
4,common_80_250nm,linear_drift_corrected,False,105.0,10.275046408144059
4,common_80_250nm,linear_drift_corrected,False,110.0,9.1471443374796
4,common_80_250nm,linear_drift_corrected,False,115.0,8.069019483257906
4,common_80_250nm,linear_drift_corrected,False,120.0,7.040037847042981
4,common_80_250nm,linear_drift_corrected,False,125.0,6.066534358140386
4,common_80_250nm,linear_drift_corrected,False,130.0,5.150131037528073
4,common_80_250nm,linear_drift_corrected,False,135.0,4.278640208270675
4,common_80_250nm,linear_drift_corrected,False,140.0,3.450894402398607
4,common_80_250nm,linear_drift_corrected,False,145.0,2.6656812720431926
4,common_80_250nm,linear_drift_corrected,False,150.0,1.9322507324103384
4,common_80_250nm,linear_drift_corrected,False,155.0,1.241474229472745
4,common_80_250nm,linear_drift_corrected,False,160.0,0.5877225127762884
4,common_80_250nm,linear_drift_corrected,False,165.0,-0.030319790179239803
4,common_80_250nm,linear_drift_corrected,False,170.0,-0.6134854278528561
4,common_80_250nm,linear_drift_corrected,False,175.0,-1.152715827444739
4,common_80_250nm,linear_drift_corrected,False,180.0,-1.6617011194927196
4,common_80_250nm,linear_drift_corrected,False,185.0,-2.1416740939513756
4,common_80_250nm,linear_drift_corrected,False,190.0,-2.5938519448406394
4,common_80_250nm,linear_drift_corrected,False,195.0,-3.0161186991381834
4,common_80_250nm,linear_drift_corrected,False,200.0,-3.4079725211871787
4,common_80_250nm,linear_drift_corrected,False,205.0,-3.776820705188653
4,common_80_250nm,linear_drift_corrected,False,210.0,-4.123706941622945
4,common_80_250nm,linear_drift_corrected,False,215.0,-4.449653335826643
4,common_80_250nm,linear_drift_corrected,False,220.0,-4.751041078876225
4,common_80_250nm,linear_drift_corrected,False,225.0,-5.032165777931391
4,common_80_250nm,linear_drift_corrected,False,230.0,-5.29623185865942
4,common_80_250nm,linear_drift_corrected,False,235.0,-5.544070849894629
4,common_80_250nm,linear_drift_corrected,False,240.0,-5.776492557726417
4,common_80_250nm,linear_drift_corrected,False,245.0,-5.989376671071864
4,common_80_250nm,linear_drift_corrected,False,250.0,-6.189182520166469
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,50.0,137.73203106021333
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,55.0,94.31083029554158
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,60.0,63.826267193312745
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,65.0,42.49841107402727
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,70.0,27.62023207668868
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,75.0,17.266209701770592
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,80.0,10.074820001563008
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,85.0,5.088148570036095
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,90.0,1.6350095653297059
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,95.0,-0.7533307071168194
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,100.0,-2.4033690683173887
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,105.0,-3.542065700302461
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,110.0,-4.326940805061253
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,115.0,-4.867186670574436
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,120.0,-5.238422499901274
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,125.0,-5.492977056710373
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,130.0,-5.667039207255015
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,135.0,-5.785622304001452
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,140.0,-5.866006560365521
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,145.0,-5.920123829493055
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,150.0,-5.956208546589394
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,155.0,-5.979940028203415
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,160.0,-5.995232499454796
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,165.0,-6.004781295010063
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,170.0,-6.010440372812016
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,175.0,-6.013483166200101
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,180.0,-6.0147827778708285
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,185.0,-6.014936421455501
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,190.0,-6.014351334329874
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,195.0,-6.013303902581079
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,200.0,-6.011980634801
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,205.0,-6.010507543807366
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,210.0,-6.008967495692974
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,215.0,-6.007414669468296
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,220.0,-6.005883731297941
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,225.0,-6.004396139036149
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,230.0,-6.002964467832429
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,235.0,-6.0015953719451085
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,240.0,-6.000291607420423
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,245.0,-5.9990534086844995
4,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,250.0,-5.997879421188826
5,primary,linear_drift_corrected,False,55.0,116.57059265861116
5,primary,linear_drift_corrected,False,60.0,103.14897769027044
5,primary,linear_drift_corrected,False,65.0,91.53752189718965
5,primary,linear_drift_corrected,False,70.0,81.54016884469151
5,primary,linear_drift_corrected,False,75.0,72.96800665801466
5,primary,linear_drift_corrected,False,80.0,65.64402651586147
5,primary,linear_drift_corrected,False,85.0,59.42567382385023
5,primary,linear_drift_corrected,False,90.0,54.14050569352571
5,primary,linear_drift_corrected,False,95.0,49.65872116702276
5,primary,linear_drift_corrected,False,100.0,45.86574933901821
5,primary,linear_drift_corrected,False,105.0,42.66128422767012
5,primary,linear_drift_corrected,False,110.0,39.958104389015666
5,primary,linear_drift_corrected,False,115.0,37.68079918402027
5,primary,linear_drift_corrected,False,120.0,35.76448485869423
5,primary,linear_drift_corrected,False,125.0,34.15356489690423
5,primary,linear_drift_corrected,False,130.0,32.800568168860366
5,primary,linear_drift_corrected,False,135.0,31.665083408250652
5,primary,linear_drift_corrected,False,140.0,30.71279806780197
5,primary,linear_drift_corrected,False,145.0,29.915372815736895
5,primary,linear_drift_corrected,False,150.0,29.24893961446423
5,primary,linear_drift_corrected,False,155.0,28.690558276405866
5,primary,linear_drift_corrected,False,160.0,28.222920859976075
5,primary,linear_drift_corrected,False,165.0,27.831443833219947
5,primary,linear_drift_corrected,False,170.0,27.503851889974776
5,primary,linear_drift_corrected,False,175.0,27.22982185081846
5,primary,linear_drift_corrected,False,180.0,27.000678966414497
5,primary,linear_drift_corrected,False,185.0,26.80913862814695
5,primary,linear_drift_corrected,False,190.0,26.649087214227645
5,primary,linear_drift_corrected,False,195.0,26.51539651518651
5,primary,linear_drift_corrected,False,200.0,26.403766863568737
5,primary,linear_drift_corrected,False,205.0,26.310594723044826
5,primary,linear_drift_corrected,False,210.0,26.233007174189304
5,primary,linear_drift_corrected,False,215.0,26.168387410734
5,primary,linear_drift_corrected,False,220.0,26.114487176137295
5,primary,linear_drift_corrected,False,225.0,26.06955329394067
5,primary,linear_drift_corrected,False,230.0,26.03211738064776
5,primary,linear_drift_corrected,False,235.0,26.00094986960881
5,primary,linear_drift_corrected,False,240.0,25.97502139656392
5,primary,linear_drift_corrected,False,245.0,25.95347038295982
5,primary,linear_drift_corrected,False,250.0,25.935575833268516
5,constant_baseline,far_constant_referenced,False,55.0,161.16857680156073
5,constant_baseline,far_constant_referenced,False,60.0,141.14801637799457
5,constant_baseline,far_constant_referenced,False,65.0,124.58304566437843
5,constant_baseline,far_constant_referenced,False,70.0,111.10807445642763
5,constant_baseline,far_constant_referenced,False,75.0,100.039211325454
5,constant_baseline,far_constant_referenced,False,80.0,91.00782182539749
5,constant_baseline,far_constant_referenced,False,85.0,83.70515105392957
5,constant_baseline,far_constant_referenced,False,90.0,77.75246051506183
5,constant_baseline,far_constant_referenced,False,95.0,72.94410295883858
5,constant_baseline,far_constant_referenced,False,100.0,69.06406513143422
5,constant_baseline,far_constant_referenced,False,105.0,65.9164449450156
5,constant_baseline,far_constant_referenced,False,110.0,63.393431247187905
5,constant_baseline,far_constant_referenced,False,115.0,61.35678777788982
5,constant_baseline,far_constant_referenced,False,120.0,59.7104211217857
5,constant_baseline,far_constant_referenced,False,125.0,58.39764787047472
5,constant_baseline,far_constant_referenced,False,130.0,57.33669069848541
5,constant_baseline,far_constant_referenced,False,135.0,56.48368285440904
5,constant_baseline,far_constant_referenced,False,140.0,55.80215469199068
5,constant_baseline,far_constant_referenced,False,145.0,55.252273239530936
5,constant_baseline,far_constant_referenced,False,150.0,54.81239935640899
5,constant_baseline,far_constant_referenced,False,155.0,54.46008001800969
5,constant_baseline,far_constant_referenced,False,160.0,54.17623101291999
5,constant_baseline,far_constant_referenced,False,165.0,53.95032065962345
5,constant_baseline,far_constant_referenced,False,170.0,53.768908833779015
5,constant_baseline,far_constant_referenced,False,175.0,53.623132693831465
5,constant_baseline,far_constant_referenced,False,180.0,53.507491392292124
5,constant_baseline,far_constant_referenced,False,185.0,53.41452832375748
5,constant_baseline,far_constant_referenced,False,190.0,53.34024747564086
5,constant_baseline,far_constant_referenced,False,195.0,53.2812350539806
5,constant_baseline,far_constant_referenced,False,200.0,53.23392760360319
5,constant_baseline,far_constant_referenced,False,205.0,53.19638992006801
5,constant_baseline,far_constant_referenced,False,210.0,53.16656085721976
5,constant_baseline,far_constant_referenced,False,215.0,53.14275494584957
5,constant_baseline,far_constant_referenced,False,220.0,53.12404258394748
5,constant_baseline,far_constant_referenced,False,225.0,53.1092040876028
5,constant_baseline,far_constant_referenced,False,230.0,53.097471375993095
5,constant_baseline,far_constant_referenced,False,235.0,53.08834416851916
5,constant_baseline,far_constant_referenced,False,240.0,53.08116990498267
5,constant_baseline,far_constant_referenced,False,245.0,53.07560025449394
5,constant_baseline,far_constant_referenced,False,250.0,53.07132799249366
5,lower_plus_10nm,linear_drift_corrected,False,65.0,76.93653917941401
5,lower_plus_10nm,linear_drift_corrected,False,70.0,71.95750093674715
5,lower_plus_10nm,linear_drift_corrected,False,75.0,67.33715601496581
5,lower_plus_10nm,linear_drift_corrected,False,80.0,63.06427956736624
5,lower_plus_10nm,linear_drift_corrected,False,85.0,59.146428502194645
5,lower_plus_10nm,linear_drift_corrected,False,90.0,55.571803112038786
5,lower_plus_10nm,linear_drift_corrected,False,95.0,52.2933399366605
5,lower_plus_10nm,linear_drift_corrected,False,100.0,49.293450736969845
5,lower_plus_10nm,linear_drift_corrected,False,105.0,46.55436244253352
5,lower_plus_10nm,linear_drift_corrected,False,110.0,44.09383957057206
5,lower_plus_10nm,linear_drift_corrected,False,115.0,41.85453137777186
5,lower_plus_10nm,linear_drift_corrected,False,120.0,39.81989037531016
5,lower_plus_10nm,linear_drift_corrected,False,125.0,37.97405484220681
5,lower_plus_10nm,linear_drift_corrected,False,130.0,36.31615352187767
5,lower_plus_10nm,linear_drift_corrected,False,135.0,34.82542171950425
5,lower_plus_10nm,linear_drift_corrected,False,140.0,33.47731530057817
5,lower_plus_10nm,linear_drift_corrected,False,145.0,32.25956699835211
5,lower_plus_10nm,linear_drift_corrected,False,150.0,31.163196173162344
5,lower_plus_10nm,linear_drift_corrected,False,155.0,30.18795143251708
5,lower_plus_10nm,linear_drift_corrected,False,160.0,29.30878557915358
5,lower_plus_10nm,linear_drift_corrected,False,165.0,28.516909968394614
5,lower_plus_10nm,linear_drift_corrected,False,170.0,27.804241547406583
5,lower_plus_10nm,linear_drift_corrected,False,175.0,27.170636699668833
5,lower_plus_10nm,linear_drift_corrected,False,180.0,26.603432289952906
5,lower_plus_10nm,linear_drift_corrected,False,185.0,26.09351398548487
5,lower_plus_10nm,linear_drift_corrected,False,190.0,25.635392462480024
5,lower_plus_10nm,linear_drift_corrected,False,195.0,25.22597274784873
5,lower_plus_10nm,linear_drift_corrected,False,200.0,24.86270597208191
5,lower_plus_10nm,linear_drift_corrected,False,205.0,24.536536597570603
5,lower_plus_10nm,linear_drift_corrected,False,210.0,24.243832053773076
5,lower_plus_10nm,linear_drift_corrected,False,215.0,23.981296726245013
5,lower_plus_10nm,linear_drift_corrected,False,220.0,23.749246164314698
5,lower_plus_10nm,linear_drift_corrected,False,225.0,23.54157239967079
5,lower_plus_10nm,linear_drift_corrected,False,230.0,23.355346405809055
5,lower_plus_10nm,linear_drift_corrected,False,235.0,23.18842956058032
5,lower_plus_10nm,linear_drift_corrected,False,240.0,23.03994975154377
5,lower_plus_10nm,linear_drift_corrected,False,245.0,22.908157228167344
5,lower_plus_10nm,linear_drift_corrected,False,250.0,22.790036978111573
5,upper_200nm,linear_drift_corrected,False,55.0,124.27006479610706
5,upper_200nm,linear_drift_corrected,False,60.0,105.88772501552106
5,upper_200nm,linear_drift_corrected,False,65.0,91.01883521263655
5,upper_200nm,linear_drift_corrected,False,70.0,79.02985643972694
5,upper_200nm,linear_drift_corrected,False,75.0,69.43522802499672
5,upper_200nm,linear_drift_corrected,False,80.0,61.72684083465906
5,upper_200nm,linear_drift_corrected,False,85.0,55.61011503936173
5,upper_200nm,linear_drift_corrected,False,90.0,50.70322844687925
5,upper_200nm,linear_drift_corrected,False,95.0,46.83668434062017
5,upper_200nm,linear_drift_corrected,False,100.0,43.74319960248714
5,upper_200nm,linear_drift_corrected,False,105.0,41.305406087896905
5,upper_200nm,linear_drift_corrected,False,110.0,39.36497025628971
5,upper_200nm,linear_drift_corrected,False,115.0,37.83437448652842
5,upper_200nm,linear_drift_corrected,False,120.0,36.62165872930883
5,upper_200nm,linear_drift_corrected,False,125.0,35.66361911172754
5,upper_200nm,linear_drift_corrected,False,130.0,34.90783065871898
5,upper_200nm,linear_drift_corrected,False,135.0,34.30963630586518
5,upper_200nm,linear_drift_corrected,False,140.0,33.839720106797444
5,upper_200nm,linear_drift_corrected,False,145.0,33.467020122254425
5,upper_200nm,linear_drift_corrected,False,150.0,33.17549828762829
5,upper_200nm,linear_drift_corrected,False,155.0,32.94408397883449
5,upper_200nm,linear_drift_corrected,False,160.0,32.76338690444555
5,upper_200nm,linear_drift_corrected,False,165.0,32.62028661973719
5,upper_200nm,linear_drift_corrected,False,170.0,32.508387876040246
5,upper_200nm,linear_drift_corrected,False,175.0,32.42019228041541
5,upper_200nm,linear_drift_corrected,False,180.0,32.351157254442576
5,upper_200nm,linear_drift_corrected,False,185.0,32.29704560160134
5,upper_200nm,linear_drift_corrected,False,190.0,32.25467689729892
5,upper_200nm,linear_drift_corrected,False,195.0,32.22168940366476
5,upper_200nm,linear_drift_corrected,False,200.0,32.195881721334565
5,common_80_250nm,linear_drift_corrected,False,80.0,53.81869164711116
5,common_80_250nm,linear_drift_corrected,False,85.0,52.13645753320968
5,common_80_250nm,linear_drift_corrected,False,90.0,50.49256923994176
5,common_80_250nm,linear_drift_corrected,False,95.0,48.89696542942674
5,common_80_250nm,linear_drift_corrected,False,100.0,47.32397690457915
5,common_80_250nm,linear_drift_corrected,False,105.0,45.81525850989148
5,common_80_250nm,linear_drift_corrected,False,110.0,44.32654775897848
5,common_80_250nm,linear_drift_corrected,False,115.0,42.902761241558366
5,common_80_250nm,linear_drift_corrected,False,120.0,41.51129202300167
5,common_80_250nm,linear_drift_corrected,False,125.0,40.16288578851337
5,common_80_250nm,linear_drift_corrected,False,130.0,38.86900256484117
5,common_80_250nm,linear_drift_corrected,False,135.0,37.596257396369985
5,common_80_250nm,linear_drift_corrected,False,140.0,36.3985484762542
5,common_80_250nm,linear_drift_corrected,False,145.0,35.22156106338781
5,common_80_250nm,linear_drift_corrected,False,150.0,34.096785568785485
5,common_80_250nm,linear_drift_corrected,False,155.0,33.01279358986846
5,common_80_250nm,linear_drift_corrected,False,160.0,31.959016704847983
5,common_80_250nm,linear_drift_corrected,False,165.0,30.964481515802575
5,common_80_250nm,linear_drift_corrected,False,170.0,29.988980829924245
5,common_80_250nm,linear_drift_corrected,False,175.0,29.07017655077202
5,common_80_250nm,linear_drift_corrected,False,180.0,28.178426246585374
5,common_80_250nm,linear_drift_corrected,False,185.0,27.322733142508113
5,common_80_250nm,linear_drift_corrected,False,190.0,26.51010264622188
5,common_80_250nm,linear_drift_corrected,False,195.0,25.714540290367303
5,common_80_250nm,linear_drift_corrected,False,200.0,24.976212599699625
5,common_80_250nm,linear_drift_corrected,False,205.0,24.253190115320393
5,common_80_250nm,linear_drift_corrected,False,210.0,23.568794742331455
5,common_80_250nm,linear_drift_corrected,False,215.0,22.913415485794786
5,common_80_250nm,linear_drift_corrected,False,220.0,22.279862717472557
5,common_80_250nm,linear_drift_corrected,False,225.0,21.687278662062454
5,common_80_250nm,linear_drift_corrected,False,230.0,21.10785736158715
5,common_80_250nm,linear_drift_corrected,False,235.0,20.5669904207868
5,common_80_250nm,linear_drift_corrected,False,240.0,20.04395933193964
5,common_80_250nm,linear_drift_corrected,False,245.0,19.54498411855694
5,common_80_250nm,linear_drift_corrected,False,250.0,19.07384982580868
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,55.0,113.15016586750083
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,60.0,99.2173614320571
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,65.0,87.32734997352703
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,70.0,77.22895865153811
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,75.0,68.68707880338266
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,80.0,61.48693266467616
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,85.0,55.446790422874614
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,90.0,50.38210479987787
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,95.0,46.14457808157242
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,100.0,42.60575016903785
5,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,105.0,39.65517319631752
