acquisition_order,map_midpoint_time,nominal_speed_um_per_s,baseline_method,distance_nm,force_median_pN,pixel_spread_mad_pN,fit_weight_scale_pN,pixel_count,safe_dmin_nm,detected_snap_max_nm,in_primary_window
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,255.0,15.456003418827184,134.67818929499984,134.67818929499984,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,260.0,10.371515689906152,144.53770533698125,144.53770533698125,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,265.0,17.96808531417722,140.55396853508475,140.55396853508475,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,270.0,22.70931301987109,134.94262492775823,134.94262492775823,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,275.0,22.687727659001048,132.41279930382015,132.41279930382015,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,280.0,13.997025242392155,131.59605726101512,131.59605726101512,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,285.0,10.88500728034765,129.1912380545433,129.1912380545433,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,290.0,0.6462194512816153,142.14190722192507,142.14190722192507,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,295.0,7.790776313573032,129.48831100497466,129.48831100497466,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,300.0,2.961237229298724,132.96820310703902,132.96820310703902,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,305.0,11.830965510549056,138.1107903129225,138.1107903129225,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,310.0,8.807044705647192,132.86326374171864,132.86326374171864,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,315.0,7.095710856333527,127.3628525741662,127.3628525741662,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,320.0,23.51795518545893,119.24537054953554,119.24537054953554,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,325.0,24.106673537924067,117.59524179326729,117.59524179326729,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,330.0,29.083689825787353,117.72220872067257,117.72220872067257,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,335.0,13.322675166344183,128.43989196623247,128.43989196623247,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,340.0,17.80100350676969,116.68283307353849,116.68283307353849,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,345.0,20.45931349039934,119.86616172235584,119.86616172235584,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,350.0,15.701210690411202,134.64330815917205,134.64330815917205,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,355.0,4.871677676388874,131.6034346588472,131.6034346588472,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,360.0,8.528189935228491,140.93188944326477,140.93188944326477,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,365.0,13.178032946423109,132.83331561652727,132.83331561652727,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,370.0,12.274149822107557,131.93284993764806,131.93284993764806,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,375.0,8.174298559313078,117.87517474646874,117.87517474646874,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,380.0,19.270871932210056,124.31520478768496,124.31520478768496,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,385.0,25.493436903506016,130.48254544938615,130.48254544938615,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,390.0,9.291264200703106,130.70113064482328,130.70113064482328,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,395.0,-4.1585596692506,118.67372467285159,118.67372467285159,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,400.0,0.8473583384739749,128.49475681281996,128.49475681281996,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,405.0,-2.946952478594681,112.81899202016197,112.81899202016197,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,410.0,-3.020721028209003,114.35240107721177,114.35240107721177,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,415.0,-0.9066300577632489,104.53559292259254,104.53559292259254,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,420.0,0.8089061670120836,99.33283690528619,99.33283690528619,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,425.0,-3.919853897479207,106.65808282862127,106.65808282862127,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,430.0,-1.8991163287700727,102.14729960878738,102.14729960878738,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,435.0,-8.175560771573418,95.12237749406957,95.12237749406957,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,440.0,-6.155642582769727,108.59148552774613,108.59148552774613,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,445.0,9.668441027978002,87.66555420343883,87.66555420343883,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,450.0,13.102358211147914,101.8924430994221,101.8924430994221,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,455.0,5.191815155419054,90.67562234901375,90.67562234901375,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,460.0,-0.6965423303247191,89.64767836236273,89.64767836236273,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,465.0,12.458384037084002,94.46441443488833,94.46441443488833,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,470.0,7.835172397283014,88.36247334823435,88.36247334823435,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,475.0,1.9361506044128836,90.38092157233139,90.38092157233139,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,480.0,4.59137570565425,92.31209358974439,92.31209358974439,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,485.0,11.880457174919401,80.45921278323243,80.45921278323243,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,490.0,4.492917076012888,89.99592241963983,89.99592241963983,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,495.0,-7.112813647345119,84.30185806070678,84.30185806070678,64,45,35.15222269453039,False
2,2026-09-08T15:19:15.093000+02:00,1.0,linear_then_no_slip_corrected,500.0,7.926197492286513,90.17904015342585,90.17904015342585,64,45,35.15222269453039,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,5.0,-5649.702017724077,1641.525225915374,1641.525225915374,55,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,10.0,-4799.22105701658,1224.32802578801,1224.32802578801,41,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,15.0,-3577.1531722751815,1461.6847032628045,1461.6847032628045,24,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,20.0,-2768.355050148635,546.0370461878433,546.0370461878433,16,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,25.0,-757.8750572088713,961.9112662775875,961.9112662775875,29,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,30.0,485.20059936573296,451.8044837318442,451.8044837318442,54,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,35.0,511.303992308859,214.73584714092817,214.73584714092817,60,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,40.0,356.9891405410068,179.0417096008069,179.0417096008069,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,45.0,248.30221628918568,160.99028054566543,160.99028054566543,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,50.0,191.5592518334304,151.81158450893432,151.81158450893432,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,55.0,159.03041471464252,139.42165106249348,139.42165106249348,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,60.0,123.04610478760421,144.32968790456317,144.32968790456317,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,65.0,104.22200885975153,149.37342058192735,149.37342058192735,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,70.0,93.02911950899659,150.22100897135763,150.22100897135763,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,75.0,77.7943845363935,145.44272177780744,145.44272177780744,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,80.0,64.90093798786825,149.77635623452335,149.77635623452335,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,85.0,62.33606009013211,146.70436808586442,146.70436808586442,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,90.0,49.38542644102181,165.34622976570904,165.34622976570904,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,95.0,52.735720587142495,148.52627639394797,148.52627639394797,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,100.0,56.43305391125557,152.10289816977425,152.10289816977425,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,105.0,50.64205599456434,145.68100480999288,145.68100480999288,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,110.0,46.62211021666906,147.5010908722849,147.5010908722849,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,115.0,45.96452228421703,149.8805626111583,149.8805626111583,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,120.0,44.96850638832295,149.90928512180457,149.90928512180457,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,125.0,38.90159297879316,151.7058345876354,151.7058345876354,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,130.0,39.328103996274734,156.12565005397042,156.12565005397042,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,135.0,42.40034889833244,145.721234493461,145.721234493461,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,140.0,40.06864168801767,138.49457093323028,138.49457093323028,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,145.0,42.54502777216756,138.9549893719262,138.9549893719262,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,150.0,38.029147780058324,148.9645143043824,148.9645143043824,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,155.0,42.60643527472493,131.1177076153646,131.1177076153646,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,160.0,33.44812355935478,130.43905473988232,130.43905473988232,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,165.0,34.47076100801589,137.49996310454011,137.49996310454011,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,170.0,39.029668637538364,136.37026439438438,136.37026439438438,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,175.0,44.55652593626885,135.74583830712783,135.74583830712783,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,180.0,38.02469026937163,128.58717920841093,128.58717920841093,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,185.0,36.937783978738146,129.25045906824312,129.25045906824312,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,190.0,40.173214423648304,127.0764843873572,127.0764843873572,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,195.0,43.960736789930145,120.84515717137702,120.84515717137702,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,200.0,38.58211052412136,128.02787764506144,128.02787764506144,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,205.0,45.568468645433825,122.07491369213301,122.07491369213301,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,210.0,46.25796011068813,127.02577664916652,127.02577664916652,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,215.0,39.62161481528048,129.8896581967065,129.8896581967065,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,220.0,43.58314357115704,124.51275076853852,124.51275076853852,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,225.0,38.07861890238276,142.63079087263972,142.63079087263972,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,230.0,40.12436711806286,115.5171118329311,115.5171118329311,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,235.0,42.08930497037985,115.31164456907779,115.31164456907779,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,240.0,36.48833856067644,112.2098763976156,112.2098763976156,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,245.0,36.96119804946218,123.77007285809243,123.77007285809243,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,250.0,40.07044997980121,116.6892848404728,116.6892848404728,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,255.0,41.13920796084768,108.49278012569157,108.49278012569157,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,260.0,31.056045140137535,119.09300463584519,119.09300463584519,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,265.0,39.610898592914175,99.39646856985397,99.39646856985397,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,270.0,29.36022449701475,107.82265114735058,107.82265114735058,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,275.0,32.15479057757359,101.18660940363007,101.18660940363007,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,280.0,29.107784101764544,104.39413598921969,104.39413598921969,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,285.0,30.6191956307447,99.51722683321015,99.51722683321015,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,290.0,35.095444124691724,92.39319055127392,92.39319055127392,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,295.0,20.323394975631047,100.39467067488216,100.39467067488216,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,300.0,32.45242609894708,91.26579338254108,91.26579338254108,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,305.0,32.211018055664624,107.34774754815899,107.34774754815899,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,310.0,36.1177900309075,84.38093967136888,84.38093967136888,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,315.0,37.92157840076037,91.21501642551887,91.21501642551887,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,320.0,35.775438193587654,98.49687118950239,98.49687118950239,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,325.0,23.905332377757077,100.83034364121917,100.83034364121917,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,330.0,30.259352392225843,97.9850647279377,97.9850647279377,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,335.0,31.099119285795553,95.94886497379964,95.94886497379964,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,340.0,25.886694752682256,91.72763095314343,91.72763095314343,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,345.0,31.4273530039005,105.10286208126337,105.10286208126337,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,350.0,28.232856763126897,96.81061957744565,96.81061957744565,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,355.0,23.377469306515692,92.70428543579875,92.70428543579875,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,360.0,28.283722811063903,108.00691488018441,108.00691488018441,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,365.0,21.439101853452115,98.43977641086978,98.43977641086978,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,370.0,20.42615214154747,101.55730842238056,101.55730842238056,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,375.0,24.061741536013727,97.10999201763592,97.10999201763592,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,380.0,17.728298308479218,101.79123663153558,101.79123663153558,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,385.0,25.76621768681859,91.75353673278366,91.75353673278366,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,390.0,16.38667650087352,93.28208631992482,93.28208631992482,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,395.0,17.478244576968088,96.33564225947278,96.33564225947278,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,400.0,18.913754393571338,82.04781963180109,82.04781963180109,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,405.0,20.96283354413731,86.32414775709249,86.32414775709249,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,410.0,25.709530443600062,87.34531605832746,87.34531605832746,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,415.0,29.908104271367048,94.05918405727138,94.05918405727138,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,420.0,24.242721944766526,88.1845513789937,88.1845513789937,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,425.0,30.961637574936233,77.27319112866968,77.27319112866968,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,430.0,24.72397914262512,77.53236888042194,77.53236888042194,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,435.0,21.88655356509952,84.88291427537125,84.88291427537125,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,440.0,22.40215149358433,82.42907224485604,82.42907224485604,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,445.0,24.97152748502145,87.21932986511518,87.21932986511518,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,450.0,25.387255530529288,83.80211462943666,83.80211462943666,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,455.0,18.957534631691864,86.50378124091492,86.50378124091492,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,460.0,30.168362151004693,75.64228716439932,75.64228716439932,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,465.0,16.97247370195148,66.1253804693749,66.1253804693749,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,470.0,24.456539716694294,76.21253239042565,76.21253239042565,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,475.0,23.49540131642474,67.8444441680379,67.8444441680379,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,480.0,27.20879536949073,77.02150477868211,77.02150477868211,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,485.0,21.61300910576002,78.27249910897551,78.27249910897551,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,490.0,19.47702776392224,77.22511047225599,77.22511047225599,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,495.0,29.526247917969926,62.144227517186735,62.144227517186735,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,linear_drift_corrected,500.0,19.811344468129597,71.26946937926307,71.26946937926307,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,5.0,-5565.8815010995995,1755.0783595347507,1755.0783595347507,55,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,10.0,-4770.272353252395,1178.1310868960636,1178.1310868960636,41,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,15.0,-3705.3744633318665,1393.2866631549882,1393.2866631549882,24,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,20.0,-2654.729074235911,713.025456389372,713.025456389372,16,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,25.0,-655.877818336393,852.7994610327855,852.7994610327855,29,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,30.0,635.7378266546518,245.07221784250612,245.07221784250612,54,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,35.0,533.144995005784,82.67156099142163,82.67156099142163,60,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,40.0,398.40733505422145,54.239627043029984,54.239627043029984,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,45.0,300.3865332599935,43.606017642216734,43.606017642216734,64,50,37.52556539152271,False
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,50.0,227.1417332338766,36.42604770000759,36.42604770000759,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,55.0,176.35106368087054,34.30544622868281,34.30544622868281,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,60.0,141.36843772125636,37.4296745593205,37.4296745593205,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,65.0,126.67403054947063,37.1077521491068,37.1077521491068,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,70.0,106.63106931664949,36.98270905324161,36.98270905324161,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,75.0,100.14337404377197,37.51671934657421,37.51671934657421,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,80.0,94.72329432405496,42.37153487872911,42.37153487872911,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,85.0,96.90710301372826,51.21395393618785,51.21395393618785,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,90.0,88.96604003023509,46.30227962106828,46.30227962106828,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,95.0,87.51522903452977,35.646019160373925,35.646019160373925,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,100.0,78.07228311596347,43.5378795559565,43.5378795559565,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,105.0,73.5283459459291,37.42958210601754,37.42958210601754,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,110.0,71.07882598193851,43.848383982931345,43.848383982931345,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,115.0,74.8718996330582,32.86645675314316,32.86645675314316,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,120.0,71.81185485535323,29.655044955282545,29.655044955282545,64,50,37.52556539152271,True
3,2026-09-08T15:20:45.543000+02:00,4.0,far_constant_referenced,125.0,70.38155993785772,39.334443788648095,39.334443788648095,64,50,37.52556539152271,True
