block,nominal_speed_um_per_s,actual_gap_speed_um_per_s,pair_midpoint_acquisition_order,pair_center_time_epoch_s,pair_half_span_min,baseline_method,quantity,distance_nm,median_pN,q25_pN,q75_pN,paired_pixel_count,early_source,late_source
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,130.0,17.265910342702274,13.822838816948613,20.665628391027454,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,130.0,-3.5819499437862845,-6.327551893353503,0.5447742747123239,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,135.0,14.26046768801282,10.550043350387964,18.384797627194626,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,135.0,-2.586127592360686,-5.346469700435394,0.978956274217929,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,140.0,12.461145214901748,9.164258763982946,15.062176929864183,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,140.0,-2.252242751165931,-5.274261705633858,0.5769913944934009,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,145.0,10.326162898988166,6.036551550451451,13.572471259182262,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,145.0,-2.392599979756149,-3.7930228466738023,0.8695921706173522,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,150.0,8.74056353376642,6.226449062890893,11.529281839027208,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,150.0,-1.2132090977506924,-2.970632276645539,1.842152797320324,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,155.0,7.606659781626476,4.821765457845449,10.63895937102376,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,155.0,-1.693021871929849,-3.3745863108385503,1.4098381092910481,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,160.0,6.013314071092939,3.445304733538605,9.144537707114454,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,160.0,-0.554297068041073,-3.0042000025908226,1.8972961738962435,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,165.0,5.9902538153337215,3.501697767475256,8.599507178413486,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,165.0,-0.5911632049660669,-2.8559899552257395,1.8666196731233993,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,170.0,5.5171794126202744,2.059418165739027,8.23356568096548,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,170.0,-0.4526792917075593,-2.541373806496745,1.9176941662934683,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,175.0,4.931049994403258,2.2045862911286584,7.502774522057838,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,175.0,-0.145681155376015,-2.1041509952225796,2.7157383822993273,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,180.0,4.1678644670568055,1.1338584083118568,7.109539277333241,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,180.0,0.014520719353695366,-2.332225288597029,2.0265556901531294,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,185.0,4.074446262562394,1.3525159274887086,6.408874748819828,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,185.0,0.7776731931305421,-2.255294321807724,2.6896167950145076,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,190.0,3.6163700106858587,0.21820674808279342,5.383172128461295,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,190.0,0.36303585865968313,-1.963340774456734,1.8724809431520006,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,195.0,3.191553784673841,0.5004543888579407,5.415076067790185,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,195.0,0.6947309664885148,-1.683858727505152,2.333704853557311,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,200.0,2.232114289001824,0.06375049085151041,4.820422914854368,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,200.0,0.7037652257301743,-0.8751763062812699,2.336278221111381,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,205.0,2.3552503700737573,-0.1591823974838232,3.804566507214311,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,205.0,0.6602421770038549,-1.6981329132667025,2.438751349160372,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,210.0,2.2574797998364087,-0.2595015088885834,4.251810197684693,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,210.0,0.17535010817541952,-1.4273469976950408,1.4556066080629793,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,215.0,2.2405401089550683,-0.08984251427329577,3.6141323145038937,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,215.0,0.4950866361225733,-1.5733186203825837,2.382404963037464,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,220.0,1.6567663206039047,-0.652602614013755,2.9203079825143647,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,220.0,0.1533266315625944,-1.2338558956222756,2.151265109092744,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,225.0,1.264855778365415,-0.2749664050217191,3.090236420447693,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,225.0,-0.36300516687560536,-1.9297307347730832,1.318956839208791,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,230.0,1.1877965244250734,-1.4252940310790059,2.8951303893557245,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,230.0,0.10815759449211348,-1.401444221395158,1.6638529652092822,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,235.0,1.2510583315460515,-0.49553992825986426,2.655837352085045,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,235.0,0.07421473339428686,-1.232707160538862,1.9269151406357334,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,240.0,0.7853692654992906,-0.9401336594789627,2.2903893904426824,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,240.0,-0.10886424766032096,-1.4788916525495495,1.1869760721769083,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,245.0,1.163668035394641,-0.512700913125579,1.7787836597361562,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,245.0,-0.2416884546716963,-1.6500716621367983,1.8221282219730575,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,250.0,0.17890718731006822,-1.0117938729442157,1.720810272180127,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,250.0,-0.1952425947154111,-1.7911573650703074,1.1188816653994134,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,255.0,0.546585484216226,-1.06905070649661,1.7838689647490982,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,255.0,-0.6161775947569696,-1.870058139746883,1.2493616409080308,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,260.0,0.3732734787157207,-1.184419914013148,1.720536964709186,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,260.0,-0.08992366692798837,-1.08960545831732,1.759376163320486,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,265.0,-0.04442796397545512,-0.8325468204816237,1.354232034920988,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,265.0,-0.19355453725086175,-1.3486169401792532,1.511490181779598,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,270.0,0.007226690576318445,-0.760253354187841,1.3225319184707316,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,270.0,-0.14700746971149342,-1.3701843927837052,1.0076621938233505,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,275.0,0.41578498753726684,-1.0289721079718877,1.4450214785806184,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,275.0,-0.27175219087035635,-0.7669174325022282,0.8212822864781518,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,280.0,0.5353569200341973,-0.4397149397523791,1.5578503046313372,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,280.0,-0.10543561069644408,-0.8781919230751962,0.966025108953231,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,285.0,-0.18588570595210294,-1.217018259058892,1.2690066696083395,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,285.0,0.0545579191591514,-0.8580654813086273,1.0114065749057057,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,290.0,0.23790067563406334,-1.0311096242917166,1.080868032206312,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,290.0,0.18253290772791336,-0.741737965442368,0.8024450571483858,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,295.0,-0.21751568592751142,-1.189121932900843,0.5456400690657335,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,295.0,-0.028440184056624573,-0.7760216891531941,1.1069029504111267,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,300.0,-0.4318411513453051,-1.127255957708837,0.7473028147334608,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,300.0,-0.0753440277702021,-0.6783399614069909,0.8021561729786121,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,305.0,0.014436719228772155,-1.3769323541307266,1.0497378599433913,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,305.0,0.28009562491886386,-0.5379264115380238,1.305225907224483,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,310.0,-0.3948661980026893,-1.5908591063280313,0.5863799133458732,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,310.0,0.3646291100973962,-0.6989174773638206,1.278519166158443,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,315.0,-0.2032255789828875,-1.7434794893690593,0.8982478777507085,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,315.0,-0.18427292746564627,-0.94361065319127,0.8429470753545176,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,320.0,-0.13004501106875813,-1.2490704141880995,0.6118329757640778,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,320.0,0.3898935478472987,-0.6192122698962127,1.3383290716167235,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,325.0,-0.10931261690629177,-0.9919073044348573,0.6840871794668938,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,325.0,0.48831137287155435,-0.6135406967244741,1.629784306768597,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,330.0,-0.43339734260914164,-1.474224882053076,0.5990975223877718,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,330.0,0.21185541107746203,-1.3531820235855665,1.1647312100145197,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,335.0,-0.019141865770189115,-0.9241575725932893,0.836096615183366,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_history,335.0,-0.08298152026712521,-0.9083385050380886,0.8023186427706905,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
3,0.2,0.19165641955162213,15.5,1787840316.66325,8.026399999856949,linear_drift_corrected,F_sym,340.0,0.4241200469530628,-0.5804208435410846,1.2965821143400909,64,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map
