block,baseline_method,distance_nm,low_actual_speed_um_per_s,high_actual_speed_um_per_s,speed_slope_median_pN_per_um_s,speed_slope_q25_pN_per_um_s,speed_slope_q75_pN_per_um_s,zero_speed_intercept_median_pN,zero_speed_intercept_q25_pN,zero_speed_intercept_q75_pN,mid_speed_residual_median_pN,mid_speed_residual_q25_pN,mid_speed_residual_q75_pN,mid_speed_pair_present,mid_speed_pixel_count,paired_pixel_count,theory_no_slip_hyd_slope_pN_per_um_s,observed_to_theory_slope_ratio
2,linear_drift_corrected,130.0,0.04779894881022077,0.19087118195358638,12.834900632933469,-35.02173946025984,48.990572497012174,16.61287788911487,11.985412050724776,24.447671465025365,0.53019192862482,-5.566748274516203,6.839140093773209,True,64,64,2.639853746766993,4.861974133473214
2,linear_drift_corrected,135.0,0.04779894881022077,0.19087118195358638,20.438322610903633,-34.352889122230636,53.070247153388834,13.379965923436327,7.771513902294269,21.606949842794865,1.3572976378764459,-5.4403529612757495,6.438199515696311,True,64,64,2.542081385775623,8.039995385382843
2,linear_drift_corrected,140.0,0.04779894881022077,0.19087118195358638,16.255581397628966,-40.12390946596775,64.8223033697128,11.383344744736272,5.019100832881968,19.923961347462832,1.660323891653066,-4.785407410936679,7.234414725514008,True,64,64,2.451292764855065,6.63143204707745
2,linear_drift_corrected,145.0,0.04779894881022077,0.19087118195358638,17.73049015732481,-41.36257061924289,66.15939735897547,9.554999216413442,4.65157057197874,17.6698237513124,1.1093294891913326,-4.492789993736152,7.154450093610446,True,64,64,2.3667654281359245,7.491443785068901
2,linear_drift_corrected,150.0,0.04779894881022077,0.19087118195358638,11.439762423175312,-28.322622444262123,59.830808159689845,7.632170282743038,2.72041050256804,15.017333630792727,2.5047170107407988,-4.762986342722263,6.138486272419718,True,64,64,2.2878732471980605,5.00017316832805
2,linear_drift_corrected,155.0,0.04779894881022077,0.19087118195358638,13.331370560024045,-24.63791831390847,50.977845421854084,6.110309759597849,2.1346140094965707,14.382558068906766,1.0703899902009386,-5.08619886011652,6.355223486214827,True,64,64,2.21407088438522,6.021203139449511
2,linear_drift_corrected,160.0,0.04779894881022077,0.19087118195358638,11.977735571397384,-32.18495859729962,43.58068400496851,4.6673541939324465,0.7393352980976551,13.455449046531445,0.9918207393486642,-3.595470462733138,6.518914084005679,True,64,64,2.144881169248182,5.584335273732571
2,linear_drift_corrected,165.0,0.04779894881022077,0.19087118195358638,9.115559458701348,-26.065219170636414,49.36270769717429,5.5614069729608,0.8136743222324773,11.549449969961266,0.9449043606590966,-3.915723626991138,4.9773394363210315,True,64,64,2.079884770180055,4.382723307268708
2,linear_drift_corrected,170.0,0.04779894881022077,0.19087118195358638,5.968605257482016,-20.20344094615201,50.986588378061704,4.9802187657133405,0.0018728695185758482,10.519473021618008,1.7769872752420668,-2.9357224698597495,5.508182810547485,True,64,64,2.018711688704171,2.9566407580040894
2,linear_drift_corrected,175.0,0.04779894881022077,0.19087118195358638,13.891144128173403,-13.020293502288467,40.92297806958375,4.15878132603664,-0.15448382167120311,10.687905445343151,1.8990263245831427,-2.49029294361037,5.37191986965799,True,64,64,1.9610342118840518,7.083580716742096
2,linear_drift_corrected,180.0,0.04779894881022077,0.19087118195358638,15.676921948310165,-17.102955908740547,38.865633723289456,3.4972165741926773,-0.8306982299919422,9.863238361377178,1.623825046559311,-1.724891177064226,5.309605145841313,True,64,64,1.9065610393317172,8.222617385386831
2,linear_drift_corrected,185.0,0.04779894881022077,0.19087118195358638,12.954339580644065,-14.994045310040056,49.08630322236549,2.9689107770205836,-0.9151985553678126,7.645703775057789,1.6812965687958792,-2.6716626335306266,4.761828749092648,True,64,64,1.8550323625930223,6.983349639537331
2,linear_drift_corrected,190.0,0.04779894881022077,0.19087118195358638,13.31465560335775,-16.115152873566522,40.0884669036658,2.9318205212166486,-1.1957631750454154,8.160582541721869,0.9844545739739201,-2.8456123173594543,5.1691312881695435,True,64,64,1.8062157214721533,7.3715755239388905
2,linear_drift_corrected,195.0,0.04779894881022077,0.19087118195358638,4.119578977508844,-27.3181375919429,35.74280819729479,4.324786846501972,-1.9342043500478154,9.641770334334442,0.3584460124238211,-2.7106220132307532,4.296050666444018,True,64,64,1.759902497844662,2.34079955142632
2,linear_drift_corrected,200.0,0.04779894881022077,0.19087118195358638,2.7246123558921393,-23.140110374089847,35.38830417148564,3.0767346275870935,-1.5390280641365237,7.345480222021864,0.265668254979069,-2.8747493504892523,4.312221212613752,True,64,64,1.7159049353985454,1.5878574038015143
2,linear_drift_corrected,205.0,0.04779894881022077,0.19087118195358638,6.935397355536506,-21.675034083509985,44.78241450922718,2.042261639008908,-1.7392318282276584,6.4067886339579605,0.8002488983300804,-2.330003324339348,4.075177717774884,True,64,64,1.674053595510776,4.142876532827149
2,linear_drift_corrected,210.0,0.04779894881022077,0.19087118195358638,2.88421983098461,-19.13485793459347,39.417987417026026,2.0825905867321692,-1.224906840163568,6.304304180988179,1.4994233290695647,-2.1089180382892825,5.11832107547637,True,64,64,1.6341951765700435,1.7649176012367143
2,linear_drift_corrected,215.0,0.04779894881022077,0.19087118195358638,3.375555306648476,-21.488915918265658,37.96675949149405,1.4673449291436653,-3.2177494711669614,5.761293189238925,1.4206111903512606,-2.024297823257439,4.663614507099208,True,64,64,1.5961906375800423,2.114756989031146
2,linear_drift_corrected,220.0,0.04779894881022077,0.19087118195358638,7.081999122139683,-18.614577623717487,30.490387996049165,1.729036628143532,-1.669907738068725,5.402679415723446,0.685429318776182,-1.5338411855063518,3.8123616932313094,True,64,64,1.5599135776350415,4.539994537951635
2,linear_drift_corrected,225.0,0.04779894881022077,0.19087118195358638,16.60590904473013,-20.37108276633434,37.55056088847168,1.4288711359155044,-2.38056463230749,4.497909679079642,1.9499631904716608,-1.5825392866407069,4.660505748279343,True,64,64,1.5252488314653736,10.887344216993172
2,linear_drift_corrected,230.0,0.04779894881022077,0.19087118195358638,10.894531440036559,-19.165879116660406,32.59047500413112,0.9367270851647533,-2.5308944881738302,4.1145790294048465,1.8361468631690538,-1.795613637498039,4.417414405335887,True,64,64,1.4920912481726483,7.301518223754077
2,linear_drift_corrected,235.0,0.04779894881022077,0.19087118195358638,7.120075339496376,-20.825199443440596,34.90975347656873,0.4676587264240832,-2.6026871202959807,4.178185762211623,1.0845695637699102,-1.382933253900612,4.548525416440739,True,64,64,1.4603446258711024,4.875613066504228
2,linear_drift_corrected,240.0,0.04779894881022077,0.19087118195358638,3.213155752303819,-17.133619846760467,26.819393231742144,0.7013766191515938,-1.966197160486963,3.7449662372903685,1.830985768228575,-0.18030982534099088,4.0712754413195205,True,64,64,1.4299207794987878,2.2470865507878597
2,linear_drift_corrected,245.0,0.04779894881022077,0.19087118195358638,6.2653034157196,-17.044050427875845,28.622143978261196,0.11917874982363139,-2.6913658737148087,2.8162643823216227,1.0156884586897905,-1.6837606535722671,3.177483868531261,True,64,64,1.4007387227743227,4.472856581925895
2,linear_drift_corrected,250.0,0.04779894881022077,0.19087118195358638,1.999629398160286,-14.133871804542238,25.144546381811878,0.595845863306991,-1.7012299057076725,2.732256151361179,1.0554330023370313,-0.5674495355068898,3.1939453583970754,True,64,64,1.3727239483188363,1.456687195272739
2,linear_drift_corrected,255.0,0.04779894881022077,0.19087118195358638,-0.1245221325386856,-16.24276939705561,20.379396912761198,0.584912317838403,-1.875267242728941,3.3992353647126623,0.6854223568099089,-1.403278449581791,2.9965023243909568,True,64,64,1.3458077924694474,-0.09252594110054725
2,linear_drift_corrected,260.0,0.04779894881022077,0.19087118195358638,-2.894053589984823,-16.917136783864322,16.819154583958444,0.5589214726662577,-1.3620378123071852,3.103254986399566,-0.6585843580985429,-1.4953348225724183,1.326079372384212,True,64,64,1.3199268733834966,-2.1925863078809926
2,linear_drift_corrected,265.0,0.04779894881022077,0.19087118195358638,-1.0972123203536315,-14.339741921914687,11.540279015286838,0.96279640678461,-1.1879301700631566,3.162360193776584,-0.3231363145890914,-1.84493849024443,1.3847523446080512,True,64,64,1.2950225927536192,-0.8472534197419817
2,linear_drift_corrected,270.0,0.04779894881022077,0.19087118195358638,4.905660462184256,-8.058996215419626,16.159633577651288,-0.41670910289629615,-1.673805707479258,1.228090087012974,-0.1688183731815015,-1.4667553684706878,1.504568315020078,True,64,64,1.2710406928878115,3.8595620813984866
2,linear_drift_corrected,275.0,0.04779894881022077,0.19087118195358638,-4.442482399258097,-14.624720023310083,6.400819432534658,0.4439931940731292,-1.4285202666787937,2.0903671944606845,0.3867350436561512,-1.191223400058641,1.5040126264799256,True,64,64,1.247930862108033,-3.559878623206542
2,linear_drift_corrected,280.0,0.04779894881022077,0.19087118195358638,3.6084919129553805,-6.217356292147122,12.284339175145627,-0.4282398147054355,-2.0321190042155806,0.9206202949931994,0.2357451094090464,-1.180967208002928,2.057004964640783,True,64,64,1.2256463824275325,2.9441541742311927
2,linear_drift_corrected,285.0,0.04779894881022077,0.19087118195358638,3.8944315841365107,-8.401090350228124,17.683181991943435,-0.3712837235592636,-2.1939716989966174,1.3764296143550667,-0.40295107796006796,-1.8104798382991127,1.1219414912849703,True,64,64,1.204143814314769,3.2341914128859095
2,linear_drift_corrected,290.0,0.04779894881022077,0.19087118195358638,-1.5691317174180959,-18.153733979970003,7.866902079579538,0.0654307440819577,-1.9685958917459696,2.1317509348108774,0.2677036430674678,-1.1506186323554477,1.4333204686794532,True,64,64,1.1833827140679622,-1.3259714703995413
2,linear_drift_corrected,295.0,0.04779894881022077,0.19087118195358638,-0.7543512640186739,-12.871709916166159,14.953989090722192,-0.4695527256628915,-1.519508326687831,1.0234751482743627,-0.019435699571412612,-1.1013258878823913,1.0744084474441202,True,64,64,1.1633253799312173,-0.6484439152039093
2,linear_drift_corrected,300.0,0.04779894881022077,0.19087118195358638,-5.106170769579142,-13.580982987940487,9.615329827485603,-0.018554491854586908,-1.3335668718188254,1.927835262012785,-0.30585697503734277,-1.981309876375089,1.2853089905934036,True,64,64,1.1439366235990303,-4.463683270769154
2,linear_drift_corrected,305.0,0.04779894881022077,0.19087118195358638,0.7059052241840084,-15.877655457649798,12.257947840256563,-0.07542764653494914,-2.021057690537553,1.233942779843614,0.083032670181512,-1.1277943591022446,1.1712984190985622,True,64,64,1.1251835641957675,0.627368943740801
2,linear_drift_corrected,310.0,0.04779894881022077,0.19087118195358638,-2.024765491220906,-8.56043465291702,14.006750038882858,-0.6263656785895724,-2.150659962886057,1.7135041281945362,-0.015077425694558722,-1.2559035860985504,2.1093985606210337,True,64,64,1.10703544219261,-1.8289978929767838
2,linear_drift_corrected,315.0,0.04779894881022077,0.19087118195358638,1.5069430999666067,-13.900115087049336,15.995369499106895,-0.08940153563872824,-2.931277828120769,1.278540723943094,-0.1677387888733118,-1.6435166150363718,1.2283583327341792,True,64,64,1.0894634510466956,1.383197479932732
2,linear_drift_corrected,320.0,0.04779894881022077,0.19087118195358638,4.35432183708175,-16.926953541130075,16.316692967449228,-0.08024433480450599,-2.6524329589667635,1.8435854394289186,-0.22440527983806735,-1.9612178982745272,1.0994345983232365,True,64,64,1.072440584624091,4.0601986716196645
2,linear_drift_corrected,325.0,0.04779894881022077,0.19087118195358638,0.6326005715614951,-10.645700173503721,8.252592411765798,0.02934369901320156,-1.514813269188915,1.1075830304858951,-0.36235743219964434,-1.6741426220732802,0.684631675485742,True,64,64,1.0559414987067972,0.5990867603330636
2,linear_drift_corrected,330.0,0.04779894881022077,0.19087118195358638,-4.968329202683213,-11.95761151998406,6.7421901491518845,-0.010586220319353856,-1.6235571437406893,1.6922951872707508,0.05297293143642833,-1.4652985257129822,1.1591759589047828,True,64,64,1.0399423850900276,-4.777504286694792
2,linear_drift_corrected,335.0,0.04779894881022077,0.19087118195358638,-2.6790185049083646,-12.668336917595138,14.084314558999125,0.45496219991060133,-1.6880538544798362,1.723881780953377,-0.005227909132905495,-1.0729588114972421,1.8177154742163275,True,63,63,1.0244208569543556,-2.6151541983176663
2,linear_drift_corrected,340.0,0.04779894881022077,0.19087118195358638,-4.0248497022961685,-17.292169567355437,8.714271017878511,0.02339736980101667,-1.2656955139235102,2.025114337651401,-0.04056729471595,-1.3183090844663878,1.5467162996104906,True,63,63,1.0093558443520856,-3.9875428718399655
2,linear_drift_corrected,345.0,0.04779894881022077,0.19087118195358638,4.851778618089257,-15.40034008749046,15.505310286794387,-0.18135199427115417,-1.503263425470024,2.1701498925371387,-0.3096935701883229,-1.3362309221080015,1.0217747766406928,True,63,63,0.9947274987817655,4.877495217565805
2,linear_drift_corrected,350.0,0.04779894881022077,0.19087118195358638,2.391296251983343,-9.278721703765493,15.231894726655998,-0.11321035744618904,-1.7985036766782025,1.3564542013628083,0.342598985644873,-1.502497088328204,1.8342720841473745,True,62,62,0.9805171059420259,2.438811355244965
2,linear_drift_corrected,355.0,0.04779894881022077,0.19087118195358638,1.7755533413705495,-13.674844771849877,18.982855158064588,0.6347706147825369,-2.2277550558557273,2.75634454165404,-0.15274323753519692,-1.5208585373849721,1.2322427545141157,True,60,60,0.9667070058583355,1.8367026726924798
2,linear_drift_corrected,360.0,0.04779894881022077,0.19087118195358638,-2.518075941625645,-24.339779250908585,14.441029897965997,1.1045623176155897,-0.29071088983319715,4.051640927898644,0.19232090325159779,-1.7952243726193133,3.124493115279698,True,44,45,0.9532805196658586,-2.6414847357924343
2,far_constant_referenced,5.0,0.04779894881022077,0.19087118195358638,-98.39779386617845,-764.8603645530862,1085.7692565789098,5956.771662891532,5643.756947334186,6163.075162853068,-207.02132889647692,-337.10047548798434,-127.76181458743349,True,64,64,68.63619741594182,-1.4336137136193392
2,far_constant_referenced,10.0,0.04779894881022077,0.19087118195358638,149.64372623893576,-382.6503665895844,682.6382206144583,4294.485091503189,4105.2662013356485,4436.877813786729,-181.7503433900115,-256.0397433672749,-114.46969686030673,True,64,64,34.31809870797091,4.360490000111185
2,far_constant_referenced,15.0,0.04779894881022077,0.19087118195358638,227.9518859495832,-114.73769477434848,660.2600933608619,3202.979705232001,3077.953576058444,3280.1295233076216,-151.58139943650303,-215.17732834124854,-98.73146982101196,True,64,64,22.878732471980605,9.963484044789368
2,far_constant_referenced,20.0,0.04779894881022077,0.19087118195358638,239.2634529138982,-39.77216912166679,584.7888017053098,2429.7859985788773,2361.4034827324667,2500.61426227464,-137.4050188382255,-181.23872943442927,-100.49575196367175,True,64,64,17.159049353985456,13.943864137107662
2,far_constant_referenced,25.0,0.04779894881022077,0.19087118195358638,201.53748905256634,-65.9485951134784,491.1294016516706,1878.3448715552026,1824.1446501525643,1921.382524147184,-117.1050658002323,-153.2653373699207,-83.51961884507836,True,64,64,13.727239483188363,14.68157449277312
2,far_constant_referenced,30.0,0.04779894881022077,0.19087118195358638,184.07628567662317,23.104928503318924,390.47374830473825,1469.7621676799831,1427.6016085583522,1505.1367204749617,-96.29098573776969,-124.97675513373912,-75.40876358065401,True,64,64,11.439366235990303,16.091475863189526
2,far_constant_referenced,35.0,0.04779894881022077,0.19087118195358638,161.41259748768084,9.118253926541426,355.73860925541794,1159.1965961182154,1119.200072441331,1192.7464679195045,-79.87483782640595,-101.01236996866305,-63.35010637096207,True,64,64,9.80517105942026,16.46198689543561
2,far_constant_referenced,40.0,0.04779894881022077,0.19087118195358638,152.30619437108828,3.604451864450219,327.31544818589043,918.9791419087514,882.4860365991613,949.6306176495036,-64.90286103911575,-82.77048809965433,-54.56071471062296,True,64,64,8.579524676992728,17.752288163413063
2,far_constant_referenced,45.0,0.04779894881022077,0.19087118195358638,114.34238413145432,-4.162975763802613,265.4992782368355,735.4471637614639,700.7602609612958,757.650037767268,-54.35904177371839,-70.37013292136055,-45.06644076417277,True,64,64,7.626244157326869,14.993276083562124
2,far_constant_referenced,50.0,0.04779894881022077,0.19087118195358638,92.84152813131448,7.042203719255629,213.4667301935595,584.1522798817716,555.9369793183703,607.2372970545221,-44.47675449312078,-57.77188160689954,-35.2025213761174,True,64,64,6.8636197415941815,13.526613015678313
2,far_constant_referenced,55.0,0.04779894881022077,0.19087118195358638,78.44929019690193,8.92521647762035,170.7869409833214,472.1182336063041,444.7909285967816,489.80538427464523,-36.743147183953454,-49.136748765081165,-26.546225263836305,True,64,64,6.239654310540166,12.572698148418832
2,far_constant_referenced,60.0,0.04779894881022077,0.19087118195358638,58.09101000988949,3.383499635530248,171.85845344572348,380.84785900280906,354.4856018741859,394.91424796206843,-30.382538849209055,-40.660115822706345,-21.834773690811375,True,64,64,5.719683117995151,10.156333630988179
2,far_constant_referenced,65.0,0.04779894881022077,0.19087118195358638,43.290697425369984,-11.85558347985746,123.31494158541891,307.30483682025954,284.50518719253733,322.3995138670119,-23.8313489617222,-33.282990448824364,-16.86359073494897,True,64,64,5.279707493533986,8.199449965436104
2,far_constant_referenced,70.0,0.04779894881022077,0.19087118195358638,48.3947644786884,-7.531200099644396,102.17741356945018,247.74043188479604,227.33287811491692,260.3449377270634,-19.423154094229147,-26.6492703482064,-12.900576676470358,True,64,64,4.90258552971013,9.87127387893828
2,far_constant_referenced,75.0,0.04779894881022077,0.19087118195358638,27.172724206833514,-14.969606904575105,88.47785651426409,202.35182776824294,185.12203508900006,212.44371930215448,-14.597004764149787,-20.91691358007464,-9.389261236024378,True,64,64,4.575746494396121,5.9384243074024585
2,far_constant_referenced,80.0,0.04779894881022077,0.19087118195358638,27.30032276999402,-7.10695770706666,76.72515300798989,164.73391819132553,149.8363432249435,173.5483104070449,-11.798053450284087,-15.754997915633268,-4.275694598281564,True,64,64,4.289762338496364,6.364064163881689
2,far_constant_referenced,85.0,0.04779894881022077,0.19087118195358638,20.229021265189957,-6.123195199941416,78.84125936798947,134.42125926080973,120.01643339941617,140.72182083472075,-7.087955653686876,-12.3319444364951,-2.0508454664673152,True,64,64,4.037423377408342,5.010378990319104
2,far_constant_referenced,90.0,0.04779894881022077,0.19087118195358638,11.318374434827572,-11.956678567879036,56.72150467665762,110.1017206620553,100.60894556851805,116.86974727437484,-5.504616508739026,-8.333794188568856,-0.8207195871868684,True,64,64,3.8131220786634343,2.968269622984339
2,far_constant_referenced,95.0,0.04779894881022077,0.19087118195358638,12.622503145749757,-19.02115184768606,48.31301256907777,91.63082314155375,83.6306790585628,98.0878789156753,-4.22770523511349,-8.986566050613394,0.1141834398324626,True,64,64,3.6124314429443065,3.494184829556739
2,far_constant_referenced,100.0,0.04779894881022077,0.19087118195358638,11.68730612948233,-21.793286669452737,41.01743811802872,76.12521649573463,68.70096015600298,82.91536142679013,-2.5758190176599527,-5.530785492798373,1.1348123530734142,True,64,64,3.4318098707970908,3.4055808944822963
2,far_constant_referenced,105.0,0.04779894881022077,0.19087118195358638,7.664506145703935,-19.82879180975948,41.450127585297885,63.756042299972904,57.14107187989009,69.13888695751832,-0.9243579291705082,-3.227157372662786,3.0086821015365928,True,64,64,3.268390353140087,2.3450400097835025
2,far_constant_referenced,110.0,0.04779894881022077,0.19087118195358638,11.025819238615462,-21.583251298733003,39.841696640631014,53.741231481383856,46.777395422535896,59.328764107922304,0.27066550892624974,-2.772092096649798,2.583148883172928,True,64,64,3.119827155270083,3.5341122087454098
2,far_constant_referenced,115.0,0.04779894881022077,0.19087118195358638,10.26574855220294,-15.254088606793804,29.843784695062,46.1870404304331,41.40677544996419,51.91310347344276,0.09749180282639003,-2.621207376482525,3.662481194753253,True,64,64,2.9841824963452965,3.4400538723001413
2,far_constant_referenced,120.0,0.04779894881022077,0.19087118195358638,-0.751561348270591,-18.26276227441904,24.67432026495063,40.61941734130293,36.07153794194501,44.97471351193903,0.16253609329015717,-2.486298608986031,4.354067945156086,True,64,64,2.8598415589975756,-0.2627982469539418
2,far_constant_referenced,125.0,0.04779894881022077,0.19087118195358638,0.3842069943439441,-24.001978779332095,24.929351355405757,35.655738689596625,31.317224068715817,40.351938276038375,1.5024929995560434,-1.5852138424076898,3.64192610925749,True,64,64,2.7454478966376725,0.13994328386799082
2,far_constant_referenced,130.0,0.04779894881022077,0.19087118195358638,0.7464557453854462,-29.349827993171882,22.786326430600937,32.426590491466186,28.232278543653692,35.87536616496977,1.667623200518527,-0.5300823751620722,4.093921446618735,True,64,64,2.639853746766993,0.28276405323576137
2,far_constant_referenced,135.0,0.04779894881022077,0.19087118195358638,2.470281617048397,-23.535106678113053,32.80989091749529,27.946644917684125,24.442134343510936,31.570941314425646,1.7462638449867551,-0.8459382735876799,4.7791567934971715,True,64,64,2.542081385775623,0.9717555192650456
2,far_constant_referenced,140.0,0.04779894881022077,0.19087118195358638,2.738969157496597,-25.532891728975155,35.57679560947685,25.056851658972832,21.281101333466708,29.112164229171373,2.6445919712440844,-0.8285326619425746,5.606406076489309,True,64,64,2.451292764855065,1.117357011274229
2,far_constant_referenced,145.0,0.04779894881022077,0.19087118195358638,1.9331140809846703,-23.01055786787916,31.099347915126664,22.864450936454947,18.927510790782197,27.08971294627772,2.5633316242484465,-1.4505346413227764,4.858487536796469,True,64,64,2.3667654281359245,0.8167746824437941
2,far_constant_referenced,150.0,0.04779894881022077,0.19087118195358638,3.1062820024566475,-12.24832056682678,28.489492398069444,20.468048051131895,16.562903366877908,23.184986034750253,2.455143631959684,0.07099683621849362,5.001639884506153,True,64,64,2.2878732471980605,1.3577159513801236
2,far_constant_referenced,155.0,0.04779894881022077,0.19087118195358638,3.8372964122870936,-11.712730371491604,17.917656726560487,19.528101833452915,16.57483961871107,22.889996504430336,3.0257052292680795,-1.1319960262598459,5.9370724804042405,True,64,64,2.21407088438522,1.733140722525961
2,far_constant_referenced,160.0,0.04779894881022077,0.19087118195358638,-0.593412185732594,-18.125844948269027,15.974435212222087,18.31436874417779,14.917516723501482,21.95456421701793,1.9502568438689316,-0.5601612690875912,5.660852622199137,True,64,64,2.144881169248182,-0.2766643645533963
2,far_constant_referenced,165.0,0.04779894881022077,0.19087118195358638,0.2942155548736567,-24.800237714966237,22.573489204639337,16.844131166535497,12.76668598955937,21.760359217178145,1.8075185665795779,-0.6333100599004942,4.29340401092352,True,64,64,2.079884770180055,0.14145762260098022
2,far_constant_referenced,170.0,0.04779894881022077,0.19087118195358638,5.646464719167458,-15.673432941318453,21.65140902180044,14.968558988171521,11.618181134156824,19.230437858678457,2.378821172351473,-1.1629542070026115,5.234837898556177,True,64,64,2.018711688704171,2.797063469123703
2,far_constant_referenced,175.0,0.04779894881022077,0.19087118195358638,4.45964034770217,-14.628756025787661,18.414954900257378,14.76393645055714,11.425976550786618,17.036738999074736,2.5473607297546765,-0.5011244981574654,5.893100837342281,True,64,64,1.9610342118840518,2.2741267442843833
2,far_constant_referenced,180.0,0.04779894881022077,0.19087118195358638,6.278895333452773,-15.875685380810642,23.831833525462635,13.648695115611527,9.42757002863599,16.486767716337855,3.086195273526534,-0.7193213004354826,5.615527407362293,True,64,64,1.9065610393317172,3.2933093690268818
2,far_constant_referenced,185.0,0.04779894881022077,0.19087118195358638,5.449131092210837,-11.979570762928834,23.430545591385027,11.9058047784091,9.088378707337704,15.601245732164141,2.73336082765322,-0.5888427463393366,5.5921376697990715,True,64,64,1.8550323625930223,2.937485729140526
2,far_constant_referenced,190.0,0.04779894881022077,0.19087118195358638,5.7518144762599,-15.35356484511973,25.700276636569516,11.546828270831789,8.377255636463154,15.113625832276039,1.815973181975556,-0.17531402696980525,5.190315423069713,True,64,64,1.8062157214721533,3.1844559915423023
2,far_constant_referenced,195.0,0.04779894881022077,0.19087118195358638,0.593329167799705,-24.50614668699216,21.591656864458496,11.471742671044279,8.575284456467577,15.347478246415626,2.243509483909188,-1.6711263102083938,4.727984247630902,True,64,64,1.759902497844662,0.3371375224061278
2,far_constant_referenced,200.0,0.04779894881022077,0.19087118195358638,0.6019215238745165,-28.588034684648093,25.236912043023587,11.087884228691555,7.165687992867332,14.930004672873487,1.4875252973984603,-1.2448289646528696,4.596146325848066,True,64,64,1.7159049353985454,0.3507895521815204
2,far_constant_referenced,205.0,0.04779894881022077,0.19087118195358638,0.10215356666816955,-22.504750356040294,22.586170193919163,10.486797395803155,6.5838060169470864,13.408053986546747,2.129183717796371,-0.8505046381905959,4.83168625872522,True,64,64,1.674053595510776,0.06102168230581718
2,far_constant_referenced,210.0,0.04779894881022077,0.19087118195358638,2.6982073523490855,-21.286524451383478,21.14132608640768,9.74730580792406,5.062537102447667,12.598269627339269,2.3496503822430252,-0.765197747764665,5.234873045991604,True,64,64,1.6341951765700435,1.6510924711038866
2,far_constant_referenced,215.0,0.04779894881022077,0.19087118195358638,4.884609147193732,-20.7893508045861,23.052087588907707,8.805676023779181,5.454174703212393,12.367041606528302,1.896081021736987,-1.3287883845331554,4.799272898451508,True,64,64,1.5961906375800423,3.0601665190814584
2,far_constant_referenced,220.0,0.04779894881022077,0.19087118195358638,-0.45390054917357403,-19.047260987643334,21.75669651544257,8.158768957791583,5.341912485785284,12.067337043116314,1.70560318761004,-0.8452523465718675,4.462119349472827,True,64,64,1.5599135776350415,-0.29097801037268034
2,far_constant_referenced,225.0,0.04779894881022077,0.19087118195358638,5.624340439998859,-15.481952078644392,21.393700603003417,7.2044848509228405,3.6277941546309123,10.343146260404584,2.4969438212555897,-1.288946708933652,4.589132637708217,True,64,64,1.5252488314653736,3.6874904107255126
2,far_constant_referenced,230.0,0.04779894881022077,0.19087118195358638,0.4897227873024096,-20.161859757319746,22.000686220796542,6.705389870881347,3.979562192961957,9.838943249886968,1.4170571065310469,-1.476369924925141,5.231125309293526,True,64,64,1.4920912481726483,0.3282123582603738
2,far_constant_referenced,235.0,0.04779894881022077,0.19087118195358638,-0.5185300100846868,-20.76299261082981,19.553317553281268,5.991562591844723,3.1421026304946436,9.302419764939534,1.512028263437617,-0.7776820880705615,4.103320449289645,True,64,64,1.4603446258711024,-0.35507372773421975
2,far_constant_referenced,240.0,0.04779894881022077,0.19087118195358638,-1.4077766003864003,-22.704429239606924,18.06308339085235,5.705568182679798,3.0275602819178857,9.130167056129572,1.8696680748928134,-0.9558254839374781,4.289189969738645,True,64,64,1.4299207794987878,-0.9845137021365971
2,far_constant_referenced,245.0,0.04779894881022077,0.19087118195358638,6.731135523964724,-19.798158192449062,20.791073426697665,4.554891248071954,2.5377443656114,7.438605550689289,1.527019179834523,-0.9770704075492647,3.702942369237878,True,64,64,1.4007387227743227,4.805418322863912
2,far_constant_referenced,250.0,0.04779894881022077,0.19087118195358638,4.879586562241979,-19.333070976791376,22.06189119196752,5.198293504660452,1.7156698307051086,7.413865435242593,2.032050192536653,0.0694465848103496,4.077865090965592,True,64,64,1.3727239483188363,3.5546743161419805
2,far_constant_referenced,255.0,0.04779894881022077,0.19087118195358638,-0.4454742289647904,-21.280713196067012,14.8239934499336,4.713100069584564,1.5205064593779098,7.559647776072484,1.3326715259454875,-1.1793086563300639,3.635977750008327,True,64,64,1.3458077924694474,-0.33100880486609574
2,far_constant_referenced,260.0,0.04779894881022077,0.19087118195358638,-2.7033959731671984,-13.702006084212298,13.89840575942182,3.922163407475987,2.423597060824533,5.954797498437601,0.3764065736301019,-1.7777887410690694,2.4600730795217696,True,64,64,1.3199268733834966,-2.0481407172484647
2,far_constant_referenced,265.0,0.04779894881022077,0.19087118195358638,-7.530307656862827,-19.713106319997554,11.719662368904661,3.743527326480472,1.7823448719924544,6.833385415470156,-0.013811017455488406,-1.6259717986720725,1.8358352476609963,True,64,64,1.2950225927536192,-5.814807941575027
2,far_constant_referenced,270.0,0.04779894881022077,0.19087118195358638,2.3174871111947923,-15.625759893241078,12.475436877279753,2.8523680384631245,0.8564671764846196,4.641484747947226,-0.12497819435195479,-1.9149986897602322,2.655970521232303,True,64,64,1.2710406928878115,1.8232989110123994
2,far_constant_referenced,275.0,0.04779894881022077,0.19087118195358638,-4.206269615909354,-19.263418930928104,8.329417526311028,3.021501329387316,0.3134926722101964,5.035237368619908,0.05158347330103563,-1.1354104029426573,2.7719500981793725,True,64,64,1.247930862108033,-3.3705950735155543
