source,timestamp,block,nominal_speed_um_per_s,point_index,row,column,distance_nm,force_linear_drift_corrected_pN
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,36,4,4,20.0,1595.0157696343854
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,37,4,5,20.0,1531.2922322320728
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,38,4,6,20.0,1359.9198304415406
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,39,4,7,20.0,1412.1208482462696
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,40,5,7,20.0,1538.9446946973521
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,41,5,6,20.0,1357.0163501084837
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,42,5,5,20.0,1371.290699384975
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,43,5,4,20.0,1335.832679576882
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,44,5,3,20.0,1429.7703399759498
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,45,5,2,20.0,880.3692485840545
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,46,5,1,20.0,1470.3011151839173
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,47,5,0,20.0,1541.24654329082
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,48,6,0,20.0,1333.383071736465
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,49,6,1,20.0,1333.0680946720872
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,50,6,2,20.0,1460.685351525838
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,51,6,3,20.0,1487.9658461611657
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,52,6,4,20.0,866.1632725419171
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,53,6,5,20.0,1400.3213502950694
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,54,6,6,20.0,1409.9832498266994
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,55,6,7,20.0,1483.4374003326639
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,56,7,7,20.0,1598.5776412247137
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,57,7,6,20.0,1501.449744258793
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,58,7,5,20.0,1450.954264992064
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,59,7,4,20.0,1551.8203670374978
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,60,7,3,20.0,1314.4547600970793
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,61,7,2,20.0,1419.319884336664
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,62,7,1,20.0,1342.487725500029
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,63,7,0,20.0,1307.1699270324746
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,0,0,0,50.0,129.94472087209118
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,1,0,1,50.0,123.44363761769603
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,2,0,2,50.0,156.6727762146478
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,3,0,3,50.0,128.22159789172838
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,4,0,4,50.0,118.59010399074852
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,5,0,5,50.0,146.40943876276347
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,6,0,6,50.0,150.4322118126571
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,7,0,7,50.0,121.39529745466251
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,8,1,7,50.0,133.41824528405073
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,9,1,6,50.0,122.62029304555924
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,10,1,5,50.0,147.6355623399894
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,11,1,4,50.0,137.19116583217576
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,12,1,3,50.0,158.39128869324892
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,13,1,2,50.0,112.21659462223676
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,14,1,1,50.0,144.87463190422685
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,15,1,0,50.0,67.0433322732715
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,16,2,0,50.0,133.04162049111613
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,17,2,1,50.0,117.58093794518807
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,18,2,2,50.0,164.29283707171012
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,19,2,3,50.0,116.37646683532228
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,20,2,4,50.0,139.0909547366117
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,21,2,5,50.0,136.09791851316191
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,22,2,6,50.0,152.44289809778488
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,23,2,7,50.0,116.9767210504228
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,24,3,7,50.0,132.02973947895867
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,25,3,6,50.0,153.01411170537295
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,26,3,5,50.0,131.46504677510342
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,27,3,4,50.0,123.94785693412426
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,28,3,3,50.0,137.6117316925133
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,29,3,2,50.0,126.66934694549396
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,30,3,1,50.0,132.38502251418637
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,31,3,0,50.0,125.04517563390374
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,32,4,0,50.0,130.98680736252228
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,33,4,1,50.0,142.054142255376
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,34,4,2,50.0,118.28695582888312
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,35,4,3,50.0,119.53775965041399
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,36,4,4,50.0,131.50034379486286
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,37,4,5,50.0,127.8549848437077
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,38,4,6,50.0,121.02253536280284
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,39,4,7,50.0,118.03748785124101
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,40,5,7,50.0,132.81730178753136
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,41,5,6,50.0,115.14406621310061
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,42,5,5,50.0,133.2476636601058
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,43,5,4,50.0,102.81244222366425
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,44,5,3,50.0,121.51690060924128
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,45,5,2,50.0,89.7096356501805
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,46,5,1,50.0,129.82169673964907
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,47,5,0,50.0,103.04724112890321
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,48,6,0,50.0,98.44414792288224
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,49,6,1,50.0,111.30325156959884
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,50,6,2,50.0,121.88799841832464
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,51,6,3,50.0,141.95201675472876
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,52,6,4,50.0,83.18604869335034
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,53,6,5,50.0,125.87073092577059
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,54,6,6,50.0,98.56499243597347
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,55,6,7,50.0,112.47704226975634
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,56,7,7,50.0,127.75782985630487
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,57,7,6,50.0,112.74995460320572
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,58,7,5,50.0,120.67836363119517
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,59,7,4,50.0,120.65528864766179
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,60,7,3,50.0,111.78338583468751
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,61,7,2,50.0,110.8096987858776
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,62,7,1,50.0,120.43471806472797
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,63,7,0,50.0,83.37708839630236
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,0,0,0,100.0,5.781077264093396
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,1,0,1,100.0,1.641360700753409
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,2,0,2,100.0,22.838903658140822
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,3,0,3,100.0,-4.474089126900456
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,4,0,4,100.0,0.6871144094741597
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,5,0,5,100.0,15.194761560527127
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,6,0,6,100.0,20.5324417170146
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,7,0,7,100.0,11.900245934175883
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,8,1,7,100.0,0.885775544154359
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,9,1,6,100.0,-8.127449384435877
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,10,1,5,100.0,20.54929812125202
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,11,1,4,100.0,10.140171009301778
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,12,1,3,100.0,17.78341419097002
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,13,1,2,100.0,9.663438948101566
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,14,1,1,100.0,20.782111639578233
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,15,1,0,100.0,4.245104558834271
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,16,2,0,100.0,1.2024334201716056
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,17,2,1,100.0,6.4524931586060355
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,18,2,2,100.0,31.19472527732773
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,19,2,3,100.0,1.13373895045473
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,20,2,4,100.0,12.615509458980029
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,21,2,5,100.0,15.968567221952341
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,22,2,6,100.0,13.336466906979862
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,23,2,7,100.0,-3.7600167629716243
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,24,3,7,100.0,18.464313543424655
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,25,3,6,100.0,25.193307936461608
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,26,3,5,100.0,3.7198282849961113
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,27,3,4,100.0,-3.981569918437598
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,28,3,3,100.0,9.605087471630286
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,29,3,2,100.0,11.67545347412073
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,30,3,1,100.0,14.22018248450599
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,31,3,0,100.0,3.8231625444464084
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,32,4,0,100.0,11.776944406664796
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,33,4,1,100.0,18.527226885765252
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,34,4,2,100.0,6.485969194989985
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,35,4,3,100.0,6.940100898055128
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,36,4,4,100.0,8.021501696742838
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,37,4,5,100.0,4.730863741704637
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,38,4,6,100.0,15.028146203225392
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,39,4,7,100.0,12.307618688519279
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,40,5,7,100.0,17.98131592604623
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,41,5,6,100.0,7.407922645093414
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,42,5,5,100.0,19.662123688981044
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,43,5,4,100.0,-11.685712450981693
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,44,5,3,100.0,2.5198289407961347
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,45,5,2,100.0,18.108338473246054
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,46,5,1,100.0,18.966523693314844
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,47,5,0,100.0,-13.273348552188061
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,48,6,0,100.0,-3.8127301844828763
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,49,6,1,100.0,8.748387392797161
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,50,6,2,100.0,9.463069163472174
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,51,6,3,100.0,25.619412892941856
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,52,6,4,100.0,17.138222659864272
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,53,6,5,100.0,15.997778685564834
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,54,6,6,100.0,-3.649741188691705
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,55,6,7,100.0,2.4083840144472735
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,56,7,7,100.0,5.21804906571183
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,57,7,6,100.0,3.3024960449531724
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,58,7,5,100.0,17.333213017041153
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,59,7,4,100.0,8.265111430220404
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,60,7,3,100.0,9.789634642848092
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,61,7,2,100.0,8.195551842751845
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,62,7,1,100.0,19.30484490558059
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,63,7,0,100.0,-11.92658272029355
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,0,0,0,200.0,1.1417511151978734
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,1,0,1,200.0,-0.10889756762909827
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,2,0,2,200.0,5.877813294563383
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,3,0,3,200.0,-0.5162755166323003
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,4,0,4,200.0,-1.5573467745156915
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,5,0,5,200.0,8.813895880458464
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,6,0,6,200.0,2.3264074617734076
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,7,0,7,200.0,5.269070311173387
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,8,1,7,200.0,-3.6588932342173512
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,9,1,6,200.0,-0.37321647476559466
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,10,1,5,200.0,11.052631920920085
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,11,1,4,200.0,2.863798400247012
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,12,1,3,200.0,3.3363215430728004
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,13,1,2,200.0,4.269830987576096
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,14,1,1,200.0,7.644830409387607
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,15,1,0,200.0,5.414409241154061
27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,2026-08-27T17:19:56.860000,4,0.1,16,2,0,200.0,-9.2702759467419
