map_count,parameter_count,design_rank,residual_df,unit_scaled_design_condition_number,speed_slope_pN_per_um_s,speed_slope_classical_SE_pN_per_um_s,speed_slope_HC3_SE_pN_per_um_s,speed_slope_HC3_95CI_low_pN_per_um_s,speed_slope_HC3_95CI_high_pN_per_um_s,residual_RMSE_pN,LOOCV_RMSE_pN,R_squared,AICc,fit_status,test,baseline_method,distance_nm,time_model,theory_no_slip_hyd_slope_pN_per_um_s,observed_to_theory_slope_ratio,time_coordinate,claim_status
17,5,5,12,1.3889260164496977,9.177746220035452,11.813103594573628,17.48300875686788,-28.91445756054616,47.269950000617065,3.01854021181356,6.283608957755332,0.9736179497927796,47.09562524436888,full_rank,map3_5_no_refresh,linear_drift_corrected,110.0,global_time_poly3,3.119827155270083,2.9417482967068205,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-2.0787287490907005,10.0799187358655,13.032151423059817,-30.762300635199242,26.60484313701784,2.3760022416747613,7.208538662557064,0.9850162767758031,42.42385051745253,full_rank,map3_5_no_refresh,linear_drift_corrected,110.0,global_time_poly4,3.119827155270083,-0.6662961265592117,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,2.5053077898420923,5.643077234026945,7.951912683128327,-15.212657806868894,20.22327338655308,1.3131848434246696,3.1868016424207184,0.9958391209853654,26.68724658187763,full_rank,map3_5_no_refresh,linear_drift_corrected,110.0,global_time_poly5,3.119827155270083,0.8030277528708825,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,8.799048878246778,20.147605794631236,25.9557204311884,-47.753607800383406,65.35170555687696,5.201644881805551,6.447947749465879,0.9216577554992564,65.59847821770767,full_rank,map3_5_no_refresh,linear_drift_corrected,110.0,block_fixed_linear_within,3.119827155270083,2.820364219018744,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,8.923826722325611,21.057501854966397,28.965456827407678,-54.82871390982203,72.67636735447324,5.429569551072934,7.6633256823425,0.9217549537662517,70.52282797562304,full_rank,map3_5_no_refresh,linear_drift_corrected,110.0,block_fixed_quadratic_within,3.119827155270083,2.8603593334493804,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,6.295630181152518,23.014203579731912,27.87283264553382,-53.485650231524765,66.07691059382981,5.9494728230201055,6.759510447110999,0.811268358285484,65.17779049226803,full_rank,map3_5_no_refresh,linear_drift_corrected,115.0,global_time_poly1,2.9841824963452965,2.109666613507292,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,6.865045923018463,9.52043743681704,13.198563050580967,-21.648716001781107,35.37880784781803,2.46109370498878,3.583728371560563,0.9700111809692713,37.393444347829025,full_rank,map3_5_no_refresh,linear_drift_corrected,115.0,global_time_poly2,2.9841824963452965,2.3004779136081748,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,4.719339393841773,9.152501852211529,13.861544338397294,-25.482371249606565,34.92105003729011,2.3386906462319685,4.935449314500218,0.9750030791332692,38.419433127536756,full_rank,map3_5_no_refresh,linear_drift_corrected,115.0,global_time_poly3,2.9841824963452965,1.5814513353729234,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-4.725402176561488,7.2783014658946295,7.511437688555407,-21.257965059959705,11.80716070683673,1.7156150810044675,5.046949155495816,0.9876691757573492,31.35182936921222,full_rank,map3_5_no_refresh,linear_drift_corrected,115.0,global_time_poly4,2.9841824963452965,-1.5834829747673438,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,-1.7384036496317794,4.961717136238801,6.804228105666785,-16.899168649499735,13.422361350236178,1.1546274258627554,3.167847395748127,0.9949225757821547,22.312206551825497,full_rank,map3_5_no_refresh,linear_drift_corrected,115.0,global_time_poly5,2.9841824963452965,-0.582539322498134,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,5.22968891740039,15.795422285098157,19.4977840720222,-37.25233316872861,47.71171100352939,4.078011964435598,5.02863614163934,0.9239957374950253,57.32405825754469,full_rank,map3_5_no_refresh,linear_drift_corrected,115.0,block_fixed_linear_within,2.9841824963452965,1.7524695369016963,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,5.1772776287710425,16.51607606120642,21.731770452618782,-42.654026639772006,53.008581897314095,4.258586051791378,5.956377668381856,0.9240228057082605,62.26345733229165,full_rank,map3_5_no_refresh,linear_drift_corrected,115.0,block_fixed_quadratic_within,2.9841824963452965,1.7349065062581164,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,4.223050835279679,17.55496582033026,21.80889785310628,-42.55238295820273,50.998484628762085,4.538188414613753,5.185533714909618,0.8086145146778723,55.9714503639404,full_rank,map3_5_no_refresh,linear_drift_corrected,120.0,global_time_poly1,2.8598415589975756,1.4766730072836385,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,4.659119961673219,7.107419738983958,10.308921121119864,-17.611950110323058,26.930190033669497,1.837313263640805,2.6478519778546894,0.9708709923672437,27.455192499403466,full_rank,map3_5_no_refresh,linear_drift_corrected,120.0,global_time_poly2,2.8598415589975756,1.6291531770404517,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,3.3345116805746327,7.045170625997203,11.066604166899591,-20.777547459072835,27.4465708202221,1.80021538484001,3.7854839373983173,0.9741865471474435,29.522146395580926,full_rank,map3_5_no_refresh,linear_drift_corrected,120.0,global_time_poly3,2.8598415589975756,1.165977768972431,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-3.3393784579347705,6.038167231368545,7.862700824047131,-20.64506628983448,13.96630937396494,1.4232950932720876,4.388342443460846,0.9852089669999772,25.000731624986678,full_rank,map3_5_no_refresh,linear_drift_corrected,120.0,global_time_poly4,2.8598415589975756,-1.1676795336540535,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,-0.8411065209138839,4.067833804961183,5.937583147649479,-14.070866218963962,12.388653177136193,0.9466143163937464,3.1421510477495933,0.9940521219812828,15.558403897710647,full_rank,map3_5_no_refresh,linear_drift_corrected,120.0,global_time_poly5,2.8598415589975756,-0.29410948248780133,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,3.381910026674075,12.161043994399352,15.744497301351307,-30.92240269011121,37.68622274345936,3.1396997189480365,3.88969774767326,0.9214812475222742,48.433655242910646,full_rank,map3_5_no_refresh,linear_drift_corrected,120.0,block_fixed_linear_within,2.8598415589975756,1.18255153542824,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,3.413788995025948,12.71673345674465,17.47963548192169,-35.05862930434306,41.88620729439495,3.2789449214540456,4.6114509274686855,0.9214987007049875,53.3753306008793,full_rank,map3_5_no_refresh,linear_drift_corrected,120.0,block_fixed_quadratic_within,2.8598415589975756,1.1936986453971739,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,5.97879519833476,14.821624715530643,17.671368162462816,-31.922519993794502,43.88011039046402,3.831583966508037,4.344677036038494,0.789772014912947,50.21696332382886,full_rank,map3_5_no_refresh,linear_drift_corrected,125.0,global_time_poly1,2.7454478966376725,2.1777121342047474,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,6.337106684780546,6.827149557256306,8.626669832580236,-12.299680431163566,24.97389380072466,1.7648616368617107,2.4628917915271393,0.9585837783989969,26.08730357760607,full_rank,map3_5_no_refresh,linear_drift_corrected,125.0,global_time_poly2,2.7454478966376725,2.308223256591957,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,5.021475003157278,6.737234693193032,8.792098422152579,-14.134861838692252,24.177811845006808,1.7215301360067832,3.3589401959132577,0.9636238859455979,28.002590968553825,full_rank,map3_5_no_refresh,linear_drift_corrected,125.0,global_time_poly3,2.7454478966376725,1.8290185034314572,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-0.7003015025277545,6.182069145715545,6.66741218373326,-15.375176775080908,13.9745737700254,1.457215135688025,4.068385956983687,0.9761083672811942,25.801516668164616,full_rank,map3_5_no_refresh,linear_drift_corrected,125.0,global_time_poly4,2.7454478966376725,-0.2550773239533731,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,1.7792402626650872,4.347355807996493,4.222275054134591,-7.628574829134559,11.187055354464734,1.0116611060382916,1.7882142280203723,0.9895317061537168,17.817947913462497,full_rank,map3_5_no_refresh,linear_drift_corrected,125.0,global_time_poly5,2.7454478966376725,0.6480692148061189,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,5.231018874604349,10.7602372881897,12.933744363788454,-22.949189280804855,33.41122703001355,2.778043892045965,3.3956311045238756,0.905274861267437,44.27273115070214,full_rank,map3_5_no_refresh,linear_drift_corrected,125.0,block_fixed_linear_within,2.7454478966376725,1.9053426149557362,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,5.24037436653649,11.253031139829808,14.216773358233764,-26.050532819198654,36.531281552271636,2.9015367375919423,3.950004372838115,0.9052771775378321,49.21776999786707,full_rank,map3_5_no_refresh,linear_drift_corrected,125.0,block_fixed_quadratic_within,2.7454478966376725,1.9087502527199054,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,8.329166445026171,12.830987280438395,14.945462594513232,-23.72566277244619,40.383995662498535,3.3169781371323954,3.7263112847255897,0.763418230407255,45.313343339389846,full_rank,map3_5_no_refresh,linear_drift_corrected,130.0,global_time_poly1,2.639853746766993,3.1551620824550723,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,8.633351908795502,6.355135060359047,7.6335002531672655,-7.857822777234263,25.12452659482527,1.6428428835547544,2.2615417582300674,0.9461105890839296,23.651404589052905,full_rank,map3_5_no_refresh,linear_drift_corrected,130.0,global_time_poly2,2.639853746766993,3.2703902325531087,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,7.234042500694155,6.137255770057028,7.97392528648008,-10.139648216266188,24.6077332176545,1.5682206783162118,2.9842662382130167,0.9546723065074292,24.83134777740164,full_rank,map3_5_no_refresh,linear_drift_corrected,130.0,global_time_poly3,2.639853746766993,2.7403194247232925,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,1.373099543990791,5.228029538254433,4.58342303328952,-8.71494653466182,11.4611456226434,1.232332345918245,2.6857932078584397,0.9743423779697352,20.102484849621945,full_rank,map3_5_no_refresh,linear_drift_corrected,130.0,global_time_poly4,2.639853746766993,0.5201422789699673,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,2.788836861832162,4.790361410032892,5.64598208585715,-9.791195181164198,15.36886890482852,1.1147517103345719,2.2691603624501906,0.98091358700515,21.117241935609023,full_rank,map3_5_no_refresh,linear_drift_corrected,130.0,global_time_poly5,2.639853746766993,1.0564361246328995,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,7.67965327354017,8.821547265118,9.9385225883871,-13.974527249937323,29.33383379701766,2.2775190585391667,2.7229454962541966,0.9043966065101178,37.51828007422013,full_rank,map3_5_no_refresh,linear_drift_corrected,130.0,block_fixed_linear_within,2.639853746766993,2.9091207355503603,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,7.72674165802292,9.221413955966236,10.704944489278617,-15.834682302391059,31.2881656184369,2.377694599197896,3.0633497718277396,0.904484720690414,42.4480591113716,full_rank,map3_5_no_refresh,linear_drift_corrected,130.0,block_fixed_quadratic_within,2.639853746766993,2.9269582330027926,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,6.719359431965495,9.931526752446963,10.379661230841164,-15.542799801030062,28.98151866496105,2.567429644048913,2.8106016677930037,0.7581124997175852,36.60428043836345,full_rank,map3_5_no_refresh,linear_drift_corrected,135.0,global_time_poly1,2.542081385775623,2.643251105005566,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,6.923508396803927,6.675076623833765,7.481838055832836,-9.240020031734533,23.087036825342388,1.7255498151487663,2.310583495784923,0.8985419190691513,25.32140048724232,full_rank,map3_5_no_refresh,linear_drift_corrected,135.0,global_time_poly2,2.542081385775623,2.7235589055271223,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,5.797304218369669,6.69285696973461,8.64758502304417,-13.044164975444193,24.63877341218353,1.7101905298062992,3.276103093381521,0.9080062063907308,27.777894350386262,full_rank,map3_5_no_refresh,linear_drift_corrected,135.0,global_time_poly3,2.542081385775623,2.2805344670744416,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-1.2602492025869172,5.200097289330193,5.72385797429993,-13.858375662443514,11.337877257269678,1.2257482565224769,2.5052692793618823,0.9566804893948749,19.920343080467312,full_rank,map3_5_no_refresh,linear_drift_corrected,135.0,global_time_poly4,2.542081385775623,-0.4957548604221412,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,0.057359435247476276,4.865806760009538,5.645012719854785,-12.52051272569724,12.635231596192193,1.1323083883645664,1.709599568624415,0.966393929246287,21.648548775534508,full_rank,map3_5_no_refresh,linear_drift_corrected,135.0,global_time_poly5,2.542081385775623,0.022563964933787966,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,6.1441973266754,6.788112298197155,6.648138822193458,-8.340852832503149,20.62924748585395,1.7525332763085668,1.9922231945176097,0.9033944494363344,28.609450792229403,full_rank,map3_5_no_refresh,linear_drift_corrected,135.0,block_fixed_linear_within,2.542081385775623,2.4169947355169836,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,6.000718751967487,7.047596295453726,7.104505009515986,-9.636191343712166,21.637628847647143,1.8171867925076348,2.1640329820184077,0.9047905368033607,33.30743874087584,full_rank,map3_5_no_refresh,linear_drift_corrected,135.0,block_fixed_quadratic_within,2.542081385775623,2.360553358183136,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,5.565198450900472,8.433425704837864,8.09152083766597,-11.789387726727924,22.919784628528866,2.180150916892016,2.3405645964282575,0.7415053099442108,31.04490108011463,full_rank,map3_5_no_refresh,linear_drift_corrected,140.0,global_time_poly1,2.451292764855065,2.2703116211537138,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,5.718136268228408,6.479676579141749,6.477096695630534,-8.274780417878993,19.71105295433581,1.6750376592591285,2.096260670463347,0.8583087673920143,24.311257598802026,full_rank,map3_5_no_refresh,linear_drift_corrected,140.0,global_time_poly2,2.451292764855065,2.332702299052597,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,5.114403581165486,6.725205304672588,7.907353629104604,-12.114239954613211,22.343047116944184,1.718456329645755,3.114395021979505,0.8623396970016379,27.94182942479013,full_rank,map3_5_no_refresh,linear_drift_corrected,140.0,global_time_poly3,2.451292764855065,2.0864107521109907,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-1.1254188716514695,5.850675498522992,5.915733697943047,-14.14586095182674,11.895023208523803,1.3791002153955974,2.7777558519470915,0.9187291480032084,23.928255923864775,full_rank,map3_5_no_refresh,linear_drift_corrected,140.0,global_time_poly4,2.451292764855065,-0.45911238665040116,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,0.5012115626555274,5.310733803380975,6.310572457721067,-13.559620108532652,14.562043233843706,1.2358461259418667,1.482815734050629,0.9406693268247395,24.623463338561184,full_rank,map3_5_no_refresh,linear_drift_corrected,140.0,global_time_poly5,2.451292764855065,0.20446825848040306,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,5.031241358825734,6.632692139945285,6.449092313451661,-9.020123713406477,19.082606431057947,1.7124073934150434,1.9716348783415205,0.863307115071104,27.82193888902544,full_rank,map3_5_no_refresh,linear_drift_corrected,140.0,block_fixed_linear_within,2.451292764855065,2.0524848891818155,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,4.826432378169919,6.828730155386351,6.884835651871413,-10.326988721209077,19.979853477548914,1.7607532735624418,2.1237482940441623,0.8675230963002118,32.23481105877025,full_rank,map3_5_no_refresh,linear_drift_corrected,140.0,block_fixed_quadratic_within,2.451292764855065,1.968933473540149,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,2.1237579709685503,7.658725308099671,8.16755911459288,-15.393914090784822,19.641430032721924,1.979880725468322,2.1689663295042263,0.6527949015311966,27.768746110460533,full_rank,map3_5_no_refresh,linear_drift_corrected,145.0,global_time_poly1,2.3667654281359245,0.8973250773910586,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,2.2551007169746,6.135490591738032,7.1822254890921045,-13.261154113295351,17.77135554724455,1.5860633896873473,2.0677199776979838,0.7930981202581915,22.455518644716488,full_rank,map3_5_no_refresh,linear_drift_corrected,145.0,global_time_poly2,2.3667654281359245,0.9528196965217325,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,1.2039500740881885,6.141977580263141,6.922054459349734,-13.877910989571886,16.28581113774826,1.5694272176363488,2.600066984121978,0.8129991378171235,24.8574962429191,full_rank,map3_5_no_refresh,linear_drift_corrected,145.0,global_time_poly3,2.3667654281359245,0.5086900711729702,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-3.2191101657039836,6.035463819661117,7.081290411993628,-18.804925276739628,12.366704945331662,1.4226578547739075,2.916246972793908,0.8591445614988225,24.985505716691122,full_rank,map3_5_no_refresh,linear_drift_corrected,145.0,global_time_poly4,2.3667654281359245,-1.360130635438329,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,-1.4716348243536017,5.392180450917752,6.656054230769619,-16.302247856716992,13.358978208009788,1.2547993492733014,1.4645934466929813,0.900384120798523,25.140937253693004,full_rank,map3_5_no_refresh,linear_drift_corrected,145.0,global_time_poly5,2.3667654281359245,-0.6217915839309298,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,1.6537775588121946,6.186120925732208,6.755376756080624,-13.06492398654631,16.3724791041707,1.5971130554946473,1.8431999671244503,0.8063432815345053,25.45205206298896,full_rank,map3_5_no_refresh,linear_drift_corrected,145.0,block_fixed_linear_within,2.3667654281359245,0.6987500912224823,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,1.6170661645578592,6.465823902632363,7.5157070734419715,-14.92489357161837,18.159025900734086,1.6671797455429105,2.008739002267633,0.8065638949721158,30.37812919497666,full_rank,map3_5_no_refresh,linear_drift_corrected,145.0,block_fixed_quadratic_within,2.3667654281359245,0.6832388817811439,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,2.5093144702094037,7.173308283373427,6.776169715995218,-12.024124131722965,17.04275307214177,1.854394071696673,1.9624735689933626,0.5010822474158219,25.542473488911714,full_rank,map3_5_no_refresh,linear_drift_corrected,150.0,global_time_poly1,2.2878732471980605,1.0967891133315801,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,2.5817467107077716,6.903186728356131,7.495298416252055,-13.610861058585037,18.774354480000582,1.7845177298071098,2.2020516190082287,0.5709756441759724,26.46388433901525,full_rank,map3_5_no_refresh,linear_drift_corrected,150.0,global_time_poly2,2.2878732471980605,1.1284483149884355,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,1.4999129648588512,6.970259910389548,7.504112290824634,-14.8501431696248,17.849969099342502,1.7810738437922105,2.687985581445557,0.6055045860324855,29.158691476649103,full_rank,map3_5_no_refresh,linear_drift_corrected,150.0,global_time_poly3,2.2878732471980605,0.6555926849076024,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-3.7056605775041467,6.764145203601968,6.382315031971714,-17.75304124984822,10.341720094839928,1.5944200134855442,2.203173946066095,0.7102022424769157,28.860934223396185,full_rank,map3_5_no_refresh,linear_drift_corrected,150.0,global_time_poly4,2.2878732471980605,-1.6196966252577316,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,-2.434859549408007,6.728547776529634,7.432193184641164,-18.994817939416013,14.1250988406,1.565781681157704,2.3044718302137452,0.7459265547410185,32.668860162876236,full_rank,map3_5_no_refresh,linear_drift_corrected,150.0,global_time_poly5,2.2878732471980605,-1.0642458241032187,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,1.8264992711255683,5.889209369603734,6.443363482262082,-12.212383750211812,15.865382292462948,1.5204573728280677,1.758955423231503,0.7125074433536771,23.779712206242763,full_rank,map3_5_no_refresh,linear_drift_corrected,150.0,block_fixed_linear_within,2.2878732471980605,0.7983393631454307,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,1.7280438606638793,6.131092893114377,7.608045275134063,-15.01715088714539,18.473238608473146,1.5808710604198402,1.9425806401374692,0.7151065627902058,28.570776761070206,full_rank,map3_5_no_refresh,linear_drift_corrected,150.0,block_fixed_quadratic_within,2.2878732471980605,0.7553057682632551,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,0.34417825951298164,6.402235147350945,5.455880385372937,-11.357521361901968,12.04587788092793,1.6550615746396498,1.723837859593469,0.46603418200214697,21.676000854804457,full_rank,map3_5_no_refresh,linear_drift_corrected,155.0,global_time_poly1,2.21407088438522,0.15545042479909105,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,0.3912990357792909,6.392048313090354,6.396355329432917,-13.42718653351494,14.209784605073521,1.6523851944549193,1.9787693276674796,0.5057768876037234,23.84831932138976,full_rank,map3_5_no_refresh,linear_drift_corrected,155.0,global_time_poly2,2.21407088438522,0.17673284018995747,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.3889260164496977,-0.025280439542295197,6.683682040205216,7.774686183281352,-16.964866442282617,16.914305563198024,1.7078461083337106,2.8317346535150527,0.5126557750895071,27.73125333918199,full_rank,map3_5_no_refresh,linear_drift_corrected,155.0,global_time_poly3,2.21407088438522,-0.011418080478175297,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,2.1027706913146416,-6.365747041377707,5.722262691791011,6.109891789199272,-19.81352819911796,7.082034116362548,1.348831209796443,1.9529093339065124,0.721346176340885,23.17369998435329,full_rank,map3_5_no_refresh,linear_drift_corrected,155.0,global_time_poly4,2.21407088438522,-2.8751324477785545,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,7,7,10,3.0168438884889035,-5.177119297173956,5.602426895887153,6.901041725831875,-20.553598485531126,10.199359891183216,1.3037252160420456,2.485848032338741,0.7633376132271088,26.441438568155,full_rank,map3_5_no_refresh,linear_drift_corrected,155.0,global_time_poly5,2.21407088438522,-2.338280736035009,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,5,5,12,1.0908503246792092,-0.372697027738079,5.041589322041533,5.411259134077961,-12.162817853700497,11.41742379822434,1.3016215207144344,1.5044483156557924,0.7169209065378173,18.49609922027816,full_rank,map3_5_no_refresh,linear_drift_corrected,155.0,block_fixed_linear_within,2.21407088438522,-0.16833111819794586,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,6,6,11,1.276624646775796,-0.41686674931533885,5.265997341360723,5.877856226146536,-13.35394107616503,12.520207577534352,1.3578105806477598,1.5917768581983582,0.7176237468031167,23.399292990469412,full_rank,map3_5_no_refresh,linear_drift_corrected,155.0,block_fixed_quadratic_within,2.21407088438522,-0.18828066989873724,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,3,3,14,1.072912957239902,1.915234602782308,4.7596937775959,4.3996430796096,-7.521061305950196,11.351530511514811,1.2304431338498907,1.3013909103744281,0.3778859992720116,11.596230382101975,full_rank,map3_5_no_refresh,linear_drift_corrected,160.0,global_time_poly1,2.144881169248182,0.8929327322378567,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
17,4,4,13,1.1210159228713044,1.965087575943933,4.552028112569229,4.729708153713745,-8.252825673547328,12.183000825435194,1.1767282550959721,1.444202077550126,0.47165869938794314,12.305934921078443,full_rank,map3_5_no_refresh,linear_drift_corrected,160.0,global_time_poly2,2.144881169248182,0.9161754991922141,protocol_midpoint_estimate elapsed minutes,map_level_time_adjusted_sensitivity; sequential_not_randomized
