block,speed_um_per_s,distance_nm,early_map_order,late_map_order,early_scan_number,late_scan_number,pair_center_time,early_late_separation_min,pixelwise_pairing_permitted,early_force_pN,late_force_pN,pair_mean_force_pN,history_half_difference_pN,history_half_difference_absolute_pN,early_gap_speed_um_per_s,late_gap_speed_um_per_s,pair_mean_gap_speed_um_per_s,pair_gap_speed_over_nominal
1,0.4,80.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,190.1661421914079,172.13955276030308,181.15284747585548,-9.01329471555242,9.01329471555242,0.3908426818671496,0.3917324121622575,0.3912875470147036,0.9782188675367589
1,0.4,85.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,152.13476657379988,149.1130024670914,150.62388452044564,-1.510882053354237,1.510882053354237,0.3912860374700227,0.39204639325436963,0.39166621536219615,0.9791655384054904
1,0.4,90.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,146.87905432146624,129.6750212390734,138.27703778026984,-8.60201654119642,8.60201654119642,0.39264702775472865,0.3927796874717759,0.39271335761325227,0.9817833940331306
1,0.4,95.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,133.43141744515364,127.83674633758903,130.63408189137135,-2.797335553782304,2.797335553782304,0.3932783717356281,0.39499950000007794,0.394138935867853,0.9853473396696324
1,0.4,100.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,110.2278041519052,112.52072622384672,111.37426518787596,1.1464610359707592,1.1464610359707592,0.394893882901054,0.3949235946871259,0.39490873879408994,0.9872718469852249
1,0.4,105.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,105.04843601970222,105.71598810231089,105.38221206100656,0.3337760413043327,0.3337760413043327,0.39603383990617336,0.39599646542311406,0.3960151526646437,0.9900378816616092
1,0.4,110.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,101.73166106032406,99.5833776266324,100.65751934347823,-1.0741417168458298,1.0741417168458298,0.3963815231853524,0.3950445041385582,0.3957130136619553,0.9892825341548883
1,0.4,115.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,91.10686426627264,94.53237946335125,92.81962186481195,1.712757598539305,1.712757598539305,0.39585192627116034,0.3957266476921529,0.3957892869816566,0.9894732174541415
1,0.4,120.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,89.3680654991207,85.62206316511154,87.49506433211613,-1.8730011670045812,1.8730011670045812,0.3952110713362117,0.3951008009861116,0.3951559361611616,0.9878898404029041
1,0.4,125.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,83.36845704404743,72.58981399681358,77.9791355204305,-5.389321523616928,5.389321523616928,0.3965990892652962,0.39606490853019694,0.39633199889774656,0.9908299972443664
1,0.4,130.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,69.00808003227553,69.43612114976821,69.22210059102187,0.2140205587463413,0.2140205587463413,0.39535762533477087,0.39603942037246326,0.39569852285361706,0.9892463071340426
1,0.4,135.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,66.89558202226345,78.8057449143661,72.85066346831478,5.955081446051324,5.955081446051324,0.3963011749878759,0.3983935893149957,0.39734738215143584,0.9933684553785895
1,0.4,140.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,55.0977181392766,53.245547082740714,54.17163261100866,-0.9260855282679437,0.9260855282679437,0.3962698472568384,0.398496366229194,0.3973831067430162,0.9934577668575404
1,0.4,145.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,58.83561438283917,57.88118578222515,58.35840008253216,-0.47721430030700773,0.47721430030700773,0.3972374238232363,0.3967182941920146,0.39697785900762544,0.9924446475190636
1,0.4,150.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,40.84718288969064,46.22787580483559,43.53752934726312,2.690346457572474,2.690346457572474,0.3986078768037089,0.39568891152755264,0.39714839416563075,0.9928709854140768
1,0.4,155.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,47.98288675288117,37.64270693942835,42.81279684615476,-5.17008990672641,5.17008990672641,0.3967556251105583,0.3961066602801308,0.3964311426953445,0.9910778567383612
1,0.4,160.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,35.15074786616906,42.822046827413466,38.986397346791264,3.8356494806222017,3.8356494806222017,0.3963511034667852,0.396937972356404,0.3966445379115946,0.9916113447789865
1,0.4,165.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,31.623412264698768,33.49755732251566,32.560484793607216,0.9370725289084465,0.9370725289084465,0.3963647458155932,0.39724663572903407,0.39680569077231365,0.9920142269307841
1,0.4,170.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,29.4820204200978,39.430029272390556,34.456024846244176,4.974004426146378,4.974004426146378,0.39828693717910896,0.3984965511236366,0.3983917441513728,0.9959793603784319
1,0.4,175.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,28.273054930612695,37.43443407896039,32.85374450478655,4.580689574173849,4.580689574173849,0.3982209209531588,0.3968777868516172,0.397549353902388,0.99387338475597
1,0.4,180.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,37.336059469113835,23.574968266048906,30.45551386758137,-6.880545601532464,6.880545601532464,0.3975586487823349,0.397568183629087,0.39756341620571095,0.9939085405142773
1,0.4,185.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,22.614749600830077,20.700130579215035,21.657440090022554,-0.9573095108075211,0.9573095108075211,0.39762574414786034,0.3963748278609075,0.3970002860043839,0.9925007150109597
1,0.4,190.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,26.680024570413998,19.723699733102304,23.20186215175815,-3.478162418655847,3.478162418655847,0.3969057701834904,0.39900447239271086,0.3979551212881006,0.9948878032202515
1,0.4,195.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,12.061693119443145,7.318443950962008,9.690068535202577,-2.3716245842405685,2.3716245842405685,0.39631028280700153,0.3997275297240022,0.39801890626550185,0.9950472656637546
1,0.4,200.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,9.63334002418425,18.51707851367695,14.0752092689306,4.44186924474635,4.44186924474635,0.3981562978777047,0.3991853151362725,0.3986708065069886,0.9966770162674715
1,0.4,205.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,9.59055003454363,4.80566888934295,7.19810946194329,-2.39244057260034,2.39244057260034,0.39845834394485485,0.39911308863744877,0.3987857162911518,0.9969642907278794
1,0.4,210.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,13.119043648934856,16.14665430868348,14.632848978809168,1.5138053298743124,1.5138053298743124,0.3992162117030136,0.3982473759785115,0.3987317938407625,0.9968294846019062
1,0.4,215.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,13.401344603691694,15.211855439290366,14.306600021491029,0.9052554177993359,0.9052554177993359,0.39866108611987594,0.397606912642202,0.398133999381039,0.9953349984525974
1,0.4,220.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,9.01674051009779,5.69072969156929,7.35373510083354,-1.6630054092642501,1.6630054092642501,0.3988740770880121,0.39802319371695527,0.39844863540248365,0.9961215885062091
1,0.4,225.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,12.103268607727468,-3.462543366331535,4.320362620697967,-7.782905987029501,7.782905987029501,0.39820011972817826,0.3984581228185346,0.3983291212733564,0.995822803183391
1,0.4,230.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,3.9704026427176893,3.9959071711965857,3.9831549069571377,0.012752264239448197,0.012752264239448197,0.3975640154648418,0.3973307310668833,0.39744737326586255,0.9936184331646564
1,0.4,235.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-8.07849584615977,2.8216538251225423,-2.628421010518614,5.450074835641156,5.450074835641156,0.39643712616027965,0.3994179593765678,0.39792754276842374,0.9948188569210593
1,0.4,240.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,0.9879544868867649,-5.01509976273162,-2.0135726379224277,-3.0015271248091926,3.0015271248091926,0.39696013268736347,0.39753766567452525,0.39724889918094436,0.9931222479523608
1,0.4,245.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-12.715320802782676,0.8664761070560618,-5.924422347863307,6.790898454919369,6.790898454919369,0.3982630858413521,0.398589601297368,0.39842634356936,0.9960658589234
1,0.4,250.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-6.954008811469617,7.9038053604000575,0.47489827446522037,7.428907085934837,7.428907085934837,0.4009053429673571,0.39860432007641894,0.399754831521888,0.99938707880472
1,0.4,255.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-11.696071722812423,0.38061907616818696,-5.657726323322118,6.038345399490305,6.038345399490305,0.3974657198996828,0.4000411269700655,0.3987534234348742,0.9968835585871855
1,0.4,260.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-11.228742898659819,-5.790205825901856,-8.509474362280837,2.7192685363789817,2.7192685363789817,0.39861982646442873,0.3986945019545478,0.39865716420948827,0.9966429105237207
1,0.4,265.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-11.279610734529566,-6.648604086728789,-8.964107410629177,2.3155033239003884,2.3155033239003884,0.397867740897919,0.3988876772871088,0.3983777090925139,0.9959442727312847
1,0.4,270.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-6.60462783994984,-8.20810856065475,-7.406368200302295,-0.8017403603524551,0.8017403603524551,0.40064448570641986,0.39837792126093746,0.39951120348367863,0.9987780087091965
1,0.4,275.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-6.4935998206252785,-3.103926535661557,-4.7987631781434175,1.6948366424818608,1.6948366424818608,0.3999552556011323,0.39953062471438505,0.3997429401577587,0.9993573503943967
1,0.4,280.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,3.6222079283365245,-8.810811919689527,-2.5943019956765014,-6.216509924013026,6.216509924013026,0.39960154906640905,0.39902674541089844,0.39931414723865377,0.9982853680966344
1,0.4,285.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-8.435982908126213,-18.99372792963202,-13.714855418879116,-5.278872510752903,5.278872510752903,0.39864950511697106,0.3996962602939199,0.3991728827054455,0.9979322067636137
1,0.4,290.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-5.115733909985188,-4.2179632098454265,-4.666848559915307,0.44888535006988084,0.44888535006988084,0.39694392054313227,0.398800427478806,0.39787217401096914,0.9946804350274228
1,0.4,295.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-11.438117283613481,-4.297809612956867,-7.867963448285174,3.5701538353283073,3.5701538353283073,0.39869249530449186,0.3985503153197807,0.3986214053121363,0.9965535132803407
1,0.4,300.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,-9.634498037105041,-16.448528506226292,-13.041513271665668,-3.4070152345606255,3.4070152345606255,0.3984531257937546,0.3984952101250799,0.39847416795941726,0.9961854198985431
2,0.1,5.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,273.586653328465,240.32106576496952,256.95385954671724,-16.632793781747736,16.632793781747736,0.022020452118716803,0.023381524954127597,0.0227009885364222,0.22700988536422198
2,0.1,10.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,512.7826671743895,658.3798576807869,585.5812624275882,72.7985952531987,72.7985952531987,0.03890871025830557,0.038957716974944226,0.0389332136166249,0.38933213616624895
2,0.1,15.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,632.2054046051351,654.4094550380688,643.307429821602,11.10202521646687,11.10202521646687,0.08793895710184241,0.08675344958437989,0.08734620334311115,0.8734620334311114
2,0.1,20.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,529.5933430384855,517.8769919674476,523.7351675029665,-5.858175535518967,5.858175535518967,0.08803933196214969,0.08811080654699975,0.08807506925457473,0.8807506925457472
2,0.1,25.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,404.541194112549,414.93636541763806,409.73877976509357,5.197585652544518,5.197585652544518,0.08951446574611698,0.08991181234638573,0.08971313904625136,0.8971313904625136
2,0.1,30.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,330.6105706185649,343.90549101039835,337.25803081448163,6.647460195916722,6.647460195916722,0.09202013247352624,0.0921097031757635,0.09206491782464488,0.9206491782464488
2,0.1,35.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,262.92711614678166,271.5528719528594,267.23999404982055,4.312877903038867,4.312877903038867,0.09352883849618278,0.0933686826635257,0.09344876057985424,0.9344876057985424
2,0.1,40.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,216.23301304228215,222.8972503034423,219.5651316728622,3.3321186305800694,3.3321186305800694,0.09497209662936554,0.09453009209471674,0.09475109436204114,0.9475109436204113
2,0.1,45.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,175.96424348450185,175.31348258924845,175.63886303687514,-0.32538044762669927,0.32538044762669927,0.09600226595436703,0.09566087170276633,0.09583156882856668,0.9583156882856667
2,0.1,50.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,148.5657989956083,151.81662370692817,150.19121135126824,1.6254123556599325,1.6254123556599325,0.0968184622337305,0.09658170813968933,0.09670008518670992,0.9670008518670992
2,0.1,55.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,122.22007298452576,121.74229379986687,121.98118339219631,-0.23888959232944273,0.23888959232944273,0.09701430872933943,0.09706370211231263,0.09703900542082602,0.9703900542082602
2,0.1,60.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,103.85686896825045,111.42229447987773,107.6395817240641,3.782712755813641,3.782712755813641,0.09726676805615388,0.09760041040057832,0.09743358922836609,0.9743358922836609
2,0.1,65.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,80.33395479520723,87.50894636506041,83.92145058013382,3.5874957849265883,3.5874957849265883,0.09776308891517059,0.09797838661259498,0.09787073776388278,0.9787073776388278
2,0.1,70.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,64.32501929146534,66.98006047705815,65.65253988426174,1.3275205927964038,1.3275205927964038,0.09825324910648685,0.09809389831055759,0.09817357370852223,0.9817357370852222
2,0.1,75.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,59.83627876763893,60.39043031664569,60.11335454214231,0.2770757745033805,0.2770757745033805,0.09856352769022977,0.09863531032957547,0.09859941900990263,0.9859941900990262
2,0.1,80.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,44.73785210616628,52.7359507869732,48.73690144656974,3.9990493404034595,3.9990493404034595,0.09853259491215548,0.09873562365510699,0.09863410928363123,0.9863410928363122
2,0.1,85.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,40.94671551245984,45.48921890445786,43.217967208458845,2.271251695999009,2.271251695999009,0.09873085913512342,0.0989523819124295,0.09884162052377646,0.9884162052377645
2,0.1,90.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,34.95176735328685,33.83999021650991,34.39587878489838,-0.5558885683884682,0.5558885683884682,0.09863383818615362,0.09906935402403647,0.09885159610509504,0.9885159610509504
2,0.1,95.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,18.72763915577014,30.669534426326685,24.698586791048413,5.9709476352782715,5.9709476352782715,0.09907330786215543,0.09925750012527358,0.09916540399371451,0.9916540399371451
2,0.1,100.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,22.38334472616109,23.75197477765105,23.06765975190607,0.6843150257449793,0.6843150257449793,0.0993100378626303,0.09924252848196806,0.09927628317229918,0.9927628317229917
2,0.1,105.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,22.603169471621595,20.12284701600668,21.363008243814136,-1.240161227807457,1.240161227807457,0.09927505747137536,0.099166214956391,0.09922063621388318,0.9922063621388317
2,0.1,110.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,11.16971248390903,18.397930281797272,14.783821382853152,3.614108898944121,3.614108898944121,0.09923563286200059,0.09945748775109371,0.09934656030654715,0.9934656030654715
2,0.1,115.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,14.214608604817617,18.40602225013464,16.310315427476127,2.095706822658512,2.095706822658512,0.0995684338578607,0.09950769952280547,0.09953806669033308,0.9953806669033307
2,0.1,120.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,17.33935112884032,12.301133474014634,14.820242301427477,-2.5191088274128433,2.5191088274128433,0.09952543651785481,0.09941469460781335,0.09947006556283408,0.9947006556283408
2,0.1,125.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,10.150463403938497,17.073290599193935,13.611877001566217,3.461413597627719,3.461413597627719,0.09921763479177081,0.09942250011715614,0.09932006745446348,0.9932006745446348
2,0.1,130.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,5.903578115287724,6.306736077086021,6.105157096186872,0.2015789808991486,0.2015789808991486,0.09919949791354363,0.0993822248669942,0.09929086139026891,0.992908613902689
2,0.1,135.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,3.8373723778962585,9.915076094588404,6.876224236242331,3.0388518583460726,3.0388518583460726,0.09948463507174224,0.09967228235129072,0.09957845871151648,0.9957845871151647
2,0.1,140.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,3.1073723302089293,1.9805833917833915,2.5439778609961605,-0.5633944692127689,0.5633944692127689,0.09970047144745231,0.09968166954059243,0.09969107049402237,0.9969107049402237
2,0.1,145.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,8.142158312595202,5.7618768756646155,6.9520175941299085,-1.190140718465293,1.190140718465293,0.09947502919077456,0.09954147386037239,0.09950825152557347,0.9950825152557347
2,0.1,150.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,1.161486959726813,7.838476485127355,4.499981722427084,3.3384947627002712,3.3384947627002712,0.09960824971712978,0.09946265853112793,0.09953545412412886,0.9953545412412885
2,0.1,155.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-3.477597534303868,4.984426542435611,0.7534145040658715,4.231012038369739,4.231012038369739,0.0994803032984333,0.09957877816471093,0.09952954073157211,0.9952954073157211
2,0.1,160.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,4.958441862256859,3.525612704197169,4.2420272832270145,-0.7164145790298451,0.7164145790298451,0.0997608694892093,0.09972032024769453,0.09974059486845191,0.997405948684519
2,0.1,165.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,2.255922146905617,7.543493876675341,4.899708011790479,2.643785864884862,2.643785864884862,0.09947977588867331,0.09969907995299743,0.09958942792083536,0.9958942792083536
2,0.1,170.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,2.8667315963879787,2.032072600438996,2.449402098413487,-0.41732949797449126,0.41732949797449126,0.09933990677897958,0.09948364668096939,0.09941177672997448,0.9941177672997448
2,0.1,175.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-5.379506658006049,2.0088982199116847,-1.685304219047182,3.694202438958867,3.694202438958867,0.09938409945438335,0.09951181178196222,0.0994479556181728,0.9944795561817279
2,0.1,180.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-4.958385373822205,-1.9232899964125583,-3.4408376851173816,1.5175476887048234,1.5175476887048234,0.0995473589955224,0.09962470789376232,0.09958603344464237,0.9958603344464236
2,0.1,185.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-8.33647852957604,-2.1194319654287845,-5.227955247502412,3.1085232820736275,3.1085232820736275,0.09981277357716277,0.09958190336632078,0.09969733847174178,0.9969733847174178
2,0.1,190.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-5.498669011996508,-6.35301422759817,-5.925841619797339,-0.42717260780083066,0.42717260780083066,0.0998515536730667,0.09957761146241143,0.09971458256773906,0.9971458256773905
2,0.1,195.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-4.923729718846075,-4.179240387537194,-4.551485053191635,0.37224466565444025,0.37224466565444025,0.0997255752117549,0.10003586018116511,0.09988071769646001,0.9988071769646001
2,0.1,200.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-0.5634156523747781,3.310420010422363,1.3735021790237925,1.9369178313985707,1.9369178313985707,0.09980934924003797,0.09986778032766606,0.09983856478385202,0.9983856478385201
2,0.1,205.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-1.7942986547041413,-0.22962548896170276,-1.011962071832922,0.7823365828712192,0.7823365828712192,0.0996287304431608,0.09961679893254329,0.09962276468785204,0.9962276468785204
2,0.1,210.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-0.7843701665385393,2.276173250913869,0.7459015421876647,1.530271708726204,1.530271708726204,0.09965029491021159,0.09948436135383154,0.09956732813202157,0.9956732813202157
2,0.1,215.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-1.8452512232277027,-0.2325205212634347,-1.0388858722455687,0.806365350982134,0.806365350982134,0.09971958540922433,0.0995158293840088,0.09961770739661657,0.9961770739661657
2,0.1,220.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,3.042580095067425,-5.138865924186225,-1.0481429145594001,-4.090723009626825,4.090723009626825,0.09986123838955023,0.09960539989983419,0.09973331914469222,0.9973331914469221
2,0.1,225.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-0.7288420347661856,-5.173578067598703,-2.951210051182444,-2.2223680164162585,2.2223680164162585,0.09958677252481254,0.09991665563460941,0.09975171407971098,0.9975171407971097
2,0.1,230.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-0.016212180892630434,-5.675082395028708,-2.845647287960669,-2.829435107068039,2.829435107068039,0.09961824109393672,0.0999322088945836,0.09977522499426016,0.9977522499426015
2,0.1,235.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-0.46972958264722725,0.5217271872186756,0.025998802285724182,0.49572838493295146,0.49572838493295146,0.09954682492136871,0.09987544440408049,0.0997111346627246,0.997111346627246
2,0.1,240.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-2.760307384530101,-3.7997793242909963,-3.280043354410549,-0.5197359698804476,0.5197359698804476,0.09965680700077564,0.09986807451409446,0.09976244075743505,0.9976244075743504
2,0.1,245.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-2.66780757193933,2.93440474171945,0.13329858489006008,2.8011061568293902,2.8011061568293902,0.09955427804144032,0.09974853932196573,0.09965140868170302,0.9965140868170302
2,0.1,250.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,0.2291170930452955,4.701603069653915,2.4653600813496053,2.23624298830431,2.23624298830431,0.09984431651367169,0.0996773920903636,0.09976085430201764,0.9976085430201764
2,0.1,255.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-1.9042251495444689,-1.7903020979181758,-1.8472636237313225,0.05696152581314651,0.05696152581314651,0.0994736895729491,0.09963192329902926,0.09955280643598918,0.9955280643598918
2,0.1,260.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-1.6427684273642043,-4.876816073439263,-3.259792250401734,-1.6170238230375296,1.6170238230375296,0.09989944808856893,0.09972085229907476,0.09981015019382185,0.9981015019382184
2,0.1,265.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-1.418339874438139,-1.7896948472397127,-1.6040173608389259,-0.18567748640078685,0.18567748640078685,0.09964956905363334,0.09971506441521738,0.09968231673442536,0.9968231673442536
2,0.1,270.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,0.7635541781769701,-1.0793810192073172,-0.15791342051517354,-0.9214675986921437,0.9214675986921437,0.09973147051195926,0.09968703255081818,0.09970925153138871,0.9970925153138871
2,0.1,275.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,-3.250881199752279,0.13651842569472383,-1.5571813870287774,1.6936998127235015,1.6936998127235015,0.09965324900582437,0.09980167539234837,0.09972746219908638,0.9972746219908637
2,0.1,280.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,2.737203614545264,0.368445818388641,1.5528247164669526,-1.1843788980783114,1.1843788980783114,0.0998064818469305,0.09984576234937645,0.09982612209815347,0.9982612209815347
2,0.1,285.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,1.347757574695426,0.10700321831844906,0.7273803965069375,-0.6203771781884885,0.6203771781884885,0.0999476657744267,0.09997040283750816,0.09995903430596742,0.9995903430596742
2,0.1,290.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,1.5224480604571116,2.0899308801620196,1.8061894703095656,0.283741409852454,0.283741409852454,0.099684905650681,0.09979587180859868,0.09974038872963983,0.9974038872963983
2,0.1,295.0,9,10,17,18,2026-09-16T10:39:00.000750+02:00,6.237358333333333,True,3.9357187435251486,2.969131007239744,3.4524248753824462,-0.48329386814270237,0.48329386814270237,0.09955640834348668,0.09981214109768062,0.09968427472058365,0.9968427472058364
