acquisition_order,instrument_scan_number,block,position_in_block,source,map_midpoint_time,speed_um_per_s,point_index,acquisition_line,position_within_line,physical_row,physical_column,declared_approach_points,actual_approach_points,point_count_fraction,approach_duration_s,approach_sample_rate_Hz,approach_travel_span_nm,approach_largest_backward_step_nm,approach_direction_valid,raw_saturation_fraction,raw_min_encoder,raw_max_encoder,baseline_start_nm,baseline_stop_nm,baseline_points,baseline_raw_V,baseline_raw_mad_V,baseline_slope_mV_per_100nm,baseline_line_r2,baseline_line_inliers,baseline_75_200nm_raw_V,baseline_125_275nm_raw_V,initial_0_5nm_minus_baseline_V,terminal_contact_window_nm,terminal_contact_points,terminal_contact_slope_V_per_nm,terminal_contact_invOLS_nm_per_V,terminal_contact_r2,terminal_contact_inliers,terminal_contact_amplitude_V,terminal_contact_InvOLS_30nm_nm_per_V,terminal_contact_R2_30nm,terminal_contact_InvOLS_50nm_nm_per_V,terminal_contact_R2_50nm,force_contact_valid,calibration_accepted,qc_state,qc_reason,retract_present,retract_points,retract_travel_span_nm,contact_plane_m,contact_coordinate_mad_nm,terminal_reconstructed_distance_nm,reconstructed_max_precontact_distance_nm,force_scale_pN_per_V,baseline_75_200_force_shift_pN,baseline_125_275_force_shift_pN
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,13,2,6,1,2,2500,2500,1.0,1.25,2000.0,500.0066510977027,-0.1377189971967141,True,0.0,-250416492.0,-32179855.0,100.0,250.0,750,-1.3244235706010303,0.005856965624578246,3.5112841139528963,0.06240604719343523,750,-1.3273209237826622,-1.323845467131353,-0.03473222907914786,40.0,200,0.016882471010256486,59.23303522289345,0.9995412414879827,200,0.8550064687841732,59.14826836264995,0.9992861387956514,59.01797728091813,0.9997289007909427,True,True,pass_force,,True,500,496.58135407599366,1.1253877416327862e-05,0.28716233857077095,-8.470329472543003e-13,428.67454285032284,10155.936273821224,29.425334275406417,-5.8711819977169695
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,14,2,7,1,1,2500,2500,1.0,1.25,2000.0,499.9646389961007,-0.1493902918359069,True,0.0,-241846390.0,-32957767.0,100.0,250.0,750,-1.3268694890261035,0.004867292299186858,1.7256700367837687,0.022011287357099674,750,-1.3282924797927298,-1.3265516728391653,-0.01138459636727096,40.0,201,0.016961276065799415,58.95782817994409,0.9995714964791039,200,0.8593659950166461,58.98555953139033,0.999155011499627,58.65477447237297,0.9996652643679014,True,True,pass_force,,True,500,496.56269596141834,1.1240950204534399e-05,0.2510496800712335,0.0,432.3839036629795,10155.936273821224,14.451803544093025,-3.227720941332785
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,15,2,8,1,0,2500,2500,1.0,1.25,2000.0,499.79843702497476,-0.15406336879084392,True,0.0,-241968205.0,-34520678.0,100.0,250.0,751,-1.3280341253432317,0.006000184704833845,2.1069475046293515,0.020702031770824525,751,-1.328371420039549,-1.3266995304105016,-0.0045322186251619545,40.0,201,0.01728712883014833,57.84650590767996,0.9995315582821078,201,0.8601933394185121,57.46366866349935,0.99941577606479,58.33020015224048,0.9996211874593671,True,True,pass_force,,True,500,496.7279519194044,1.121414336956527e-05,0.2875421090749551,0.0,433.5274085057698,10155.936273821224,3.425543441294945,-13.554061088172
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,16,3,1,2,0,2500,2468,0.9872,1.234,2000.0,493.0977119788349,-0.09430497250721714,True,0.0,-247817907.0,-5667062.0,100.0,250.0,749,-1.3260741545675487,0.006285253965542665,4.1451001453386285,0.08239249194401299,749,-1.3278176952982008,-1.3246531021962733,0.0007413374942339956,40.0,200,0.017001564819732765,58.81811530897179,0.9995158531314545,200,0.8531819381691506,59.2854744113353,0.9992318049013224,58.57930647366591,0.9996624753072145,True,True,pass_force,,True,500,496.637852716158,1.1229981986006446e-05,0.2877895448159672,8.470329472543003e-13,415.3585817600544,10155.936273821224,17.707288551314242,-14.432117324435836
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,17,3,2,2,1,2500,2202,0.8808,1.101,2000.0,439.931237832256,-0.08590483173713181,True,0.0,-350147577.0,-117084363.0,100.0,250.0,750,-1.3278854696091038,0.004603832688675607,4.437276507421216,0.16539526888370026,750,-1.3288536077025486,-1.3268002324128734,-0.3466736653285363,40.0,200,0.016838425152072643,59.38797666460571,0.9992578049110783,188,0.48456996200992686,58.71683912628873,0.9992277563760301,79.83635803272378,0.8966694891184679,True,True,pass_force,,True,500,496.58183278143764,1.1253269170378924e-05,0.3721323736590957,0.0,387.6575544051686,10155.936273821224,9.832348781283752,-11.021599806896742
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,18,3,3,2,2,2500,2500,1.0,1.25,2000.0,499.82037769116744,-0.14985759953003708,True,0.0,-243082481.0,-34989752.0,100.0,250.0,750,-1.3288934796884089,0.0056843646768717565,3.2067117477499534,0.07438772562451001,750,-1.3291804233835403,-1.3277409159311342,-0.01314066018869009,40.0,200,0.01712042675802646,58.40975894664404,0.9996803544810544,200,0.8645008043009601,58.328191803888814,0.9993525527288234,58.49003277804201,0.9997816525151548,True,True,pass_force,,True,500,496.72841922710023,1.1267679931632656e-05,0.2000969937104648,-8.470329472543003e-13,432.5426920831735,10155.936273821224,2.9141818819290894,-11.70536407039763
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,19,3,4,2,3,2500,2463,0.9852,1.2315,2000.0,492.02675671817696,-0.13305731798820375,True,0.0,-277218339.0,-35545907.0,100.0,250.0,750,-1.3290810924412946,0.00706382397468175,3.7060435505057066,0.06361713967006732,750,-1.3306636684882882,-1.32867545053674,-0.12832062642941033,40.0,201,0.016705984747010683,59.858788041748745,0.9993640261030966,201,0.8129249792051768,59.233941086641714,0.9988209290453175,60.211958859459024,0.9995822388414535,True,True,pass_force,,True,500,496.81711650725913,1.1274834745697309e-05,0.569881744612613,0.0,417.4922973974712,10155.936273821224,16.072541481743244,-4.119673332648091
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,20,3,5,2,4,2500,2483,0.9932,1.2415,2000.0,495.9539194093831,-0.10783410017990036,True,0.0,-278015257.0,-35797237.0,100.0,250.0,751,-1.3303905077018494,0.005293222174226614,4.239374058042022,0.13618901090635993,749,-1.3317255587276031,-1.3291005709506738,-0.12873652208383368,40.0,201,0.01697897301484231,58.89637725001634,0.9994312092975156,201,0.8259016099875734,58.71140138291479,0.9990182413502018,59.30334123477537,0.9995219461289905,True,True,pass_force,,True,500,496.6107716653129,1.1278289520856982e-05,0.2894103423960998,0.0,421.33311796012146,10155.936273821224,13.558693139854322,-13.100515442199512
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,21,3,6,2,5,2500,2500,1.0,1.25,2000.0,500.0019780207477,-0.09009920324638188,True,0.0,-244972375.0,-36941250.0,100.0,250.0,750,-1.3313597888089084,0.005673891768743012,3.5038031110169587,0.09311374262877059,750,-1.3318009698155984,-1.3305497564745588,-0.024561365774375732,40.0,201,0.0167321619060962,59.765140070492606,0.9993892533302349,201,0.7943460437891516,59.2911653190435,0.9989775239055328,61.49197220101371,0.998654381536104,True,True,pass_force,,True,500,496.6107716653129,1.1267955030112756e-05,0.3630148399091798,0.0,432.0532831612341,10155.936273821224,4.48060618916388,-8.226636767389383
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,22,3,7,2,6,2500,2500,1.0,1.25,2000.0,499.93476549683214,-0.13445924107571727,True,0.0,-243535580.0,-37356871.0,100.0,250.0,750,-1.3320644469684484,0.005153553162434838,0.051948309296245276,1.7816307329887593e-05,750,-1.3325514208271418,-1.3317213426481886,-0.01060372895694428,40.0,201,0.017232873337695284,58.02862821562057,0.9997658750585435,201,0.8248867640750226,57.76765000992124,0.9995674062028281,58.79364584127353,0.9996334093368164,True,True,pass_force,,True,500,496.59303676838107,1.125302017603825e-05,0.18377882645500357,0.0,433.5664884809046,10155.936273821224,4.945675475907513,-3.48454561183073
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,23,3,8,2,7,2500,2500,1.0,1.25,2000.0,500.0243973923844,-0.08637213943126199,True,0.0,-243551473.0,-38761431.0,100.0,250.0,750,-1.3319877844056927,0.006212471377240537,0.883083389408623,0.004147594895281159,750,-1.3325803549235982,-1.3315901185669428,-0.015988805382750382,40.0,200,0.017329417150221085,57.70534527107521,0.9995174601064539,200,0.8520579720006742,57.69970158450076,0.999259889882666,57.6430651422773,0.9997216198616913,True,True,pass_force,,True,500,496.558957499855,1.1240980676460083e-05,0.28018628957296365,0.0,434.0322090927635,10155.936273821224,6.018108417593606,-4.038668916619594
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,24,4,1,3,7,2500,2500,1.0,1.25,2000.0,499.8749957028003,-0.10597626714644548,True,0.0,-243262172.0,-5421220.0,100.0,250.0,750,-1.3305461160735341,0.004498786121591563,3.3774271400054015,0.11826493485911138,750,-1.3317713515796068,-1.3296455242444805,0.02268455410598147,40.0,201,0.01699227978985814,58.850255078594635,0.9997309821430087,201,0.8367552640162423,58.57159805468172,0.9995946648288545,59.162467946443265,0.9997057050984268,True,True,pass_force,,True,500,496.5547517305942,1.1245766043267751e-05,0.19869797116437948,0.0,425.0500923548028,10155.936273821224,12.443413720097183,-9.14635322459312
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,25,4,2,3,6,2500,2354,0.9416,1.177,2000.0,470.1925682939123,-0.10644357484227385,True,0.0,-274571627.0,-32719257.0,100.0,250.0,750,-1.3303891422038332,0.004919141440808163,3.199869934401951,0.07701263509467648,749,-1.3310042698590274,-1.3291263151770187,-0.11089129294706024,40.0,201,0.01568825624636471,63.74194711612518,0.9993723561127221,201,0.7643320525435235,63.68434068863824,0.9990877502662006,63.69112328207761,0.9996411507247588,True,True,pass_force,,True,500,496.5482094228576,1.1267250244265906e-05,1.524470036018439,0.0,394.1833118068994,10155.936273821224,6.247197266417627,-12.825190809186797
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,26,4,3,3,5,2500,2441,0.9764,1.2205,2000.0000000000002,487.71350668847776,-0.1036397286689521,True,0.0,-275730262.0,-33060618.0,100.0,250.0,749,-1.3330170918043618,0.00587993592819408,2.5790795958789094,0.03546182093561401,749,-1.3342983739123067,-1.332423611881464,-0.1261790833523504,40.0,201,0.015526764050382303,64.40492022388773,0.9995065653907619,201,0.7688044673614775,63.80607365208979,0.9992508987228621,64.8673168154987,0.9995630310022912,True,True,pass_force,,True,500,496.613108203792,1.1279092104308524e-05,1.4928707876809424,0.0,410.4762316239833,10155.936273821224,13.012619437075426,-6.0273442767414815
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,27,4,4,3,4,2500,2458,0.9832,1.229,1999.9999999999998,491.0832510831623,-0.12885154873076488,True,0.0,-277410892.0,-35563725.0,100.0,250.0,749,-1.3322741607655995,0.0059866688808790855,2.723833385369086,0.04467415037515621,749,-1.3340552874548832,-1.3315813443383462,-0.13413754229808506,40.0,201,0.016967706102058975,58.93548567997965,0.9996956662423045,201,0.8315874130172036,58.64203810763862,0.9996161498409054,59.41542809220902,0.9996682503805694,True,True,pass_force,,True,500,496.7611079702886,1.1285322586095502e-05,0.21042734037014088,0.0,415.4902905672535,10155.936273821224,18.08900915196807,-7.036199484640742
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,28,4,5,3,3,2500,2500,1.0,1.25,2000.0,499.90954227902216,-0.12418986952229716,True,0.0,-265493089.0,-36035379.0,100.0,250.0,750,-1.33521548242714,0.00455806113232288,1.4631132673093852,0.01905437829907597,750,-1.335735717703905,-1.335277105044333,-0.0844927511004736,40.0,201,0.017047871103208486,58.65835059087205,0.9989427609774594,201,0.8168762465603183,57.59185042915104,0.9984446472557008,59.472188719615325,0.9991939109035809,True,True,pass_force,,True,500,496.72608268862274,1.1282838580050699e-05,0.4513773845894433,0.0,427.4431575982603,10155.936273821224,5.283476318219446,0.6258353732382117
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,29,4,6,3,2,2500,2356,0.9424,1.178,2000.0,470.6949012711035,-0.19373893191703928,True,0.0,-373084480.0,-144923031.0,100.0,250.0,750,-1.3346043428048482,0.00449827484576137,2.2732792612985873,0.044965045528163605,746,-1.3360504552629333,-1.3342968943910347,-0.4099323076648391,40.0,200,0.010548719584066273,94.7982351820679,0.8602769244265068,200,0.36726770315501445,64.99261804679125,0.9969932168943656,122.18555163148636,0.8154672341420305,False,False,no_valid_contact,terminal_contact_amplitude_or_line_fit_failed,True,500,496.7648350341037,,,,,,,
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,30,4,7,3,1,2500,2500,1.0,1.25,2000.0,499.831593075859,-0.12371116407825866,True,0.0,-242833239.0,-34425815.0,100.0,250.0,750,-1.3346617549047368,0.005146461271890977,2.349335734154531,0.044669939836371464,750,-1.3357125932313916,-1.3337443071011905,-0.0008461387717093594,40.0,200,0.01718096940781154,58.20393344890875,0.9989285348646265,200,0.8327964766883191,58.074061887748435,0.9979218950658967,58.84569465737663,0.9991807802510589,True,True,pass_force,,True,500,496.74149244482527,1.1261794445098837e-05,0.4015544289792999,0.0,434.1459064389334,10155.936273821224,10.672247079594644,-9.317541427373484
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,31,4,8,3,0,2500,2500,1.0,1.25,2000.0,499.9823852907807,-0.10223780558311546,True,0.0,-265149639.0,-83097517.0,100.0,250.0,750,-1.3349799103803879,0.005529831557283126,2.796727134975472,0.04333887005246573,750,-1.3371744242124646,-1.3344352963752941,-0.08217737817922055,40.0,200,0.01714076913511964,58.340439225163166,0.9990865116068417,196,0.6601625918347519,57.15284439945372,0.9982814722375178,59.15067262739066,0.9988789707973608,True,True,pass_force,,True,500,496.539820679834,1.1241419990479274e-05,0.3319220680495633,-8.470329472543003e-13,441.7511594367379,10155.936273821224,22.287342630590118,-5.53106512956275
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,32,5,1,4,0,2500,2500,1.0,1.25,2000.0,499.7638904487512,-0.08916458785643044,True,0.0,-281786362.0,-50894602.0,100.0,250.0,750,-1.3364186196700025,0.005766271889460534,4.294553385826412,0.09979334383930571,746,-1.337355092670959,-1.3361492188699542,-0.09747222968321356,40.0,201,0.017032322346042125,58.711899627262184,0.9992762828933556,201,0.8195248121217301,57.89574865325086,0.998755979012645,59.38827133389729,0.9994333757620577,True,True,pass_force,,True,500,496.6000463838135,1.1251111171551607e-05,0.44811608273499987,0.0,431.6216284753603,10155.936273821224,9.510760119867832,-2.736017357407355
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,33,5,2,4,1,2500,2431,0.9724,1.2155,2000.0,485.7737352398473,-0.13679577955321065,True,0.0,-277908147.0,-35316080.0,100.0,250.0,751,-1.3372897045052654,0.005332738848047382,5.422589146307325,0.20308541123939305,751,-1.3384951222132464,-1.336041230503423,-0.12683965900872574,40.0,200,0.016903164553156963,59.16051972725027,0.9996922294282349,200,0.8444492168187683,58.79949204598204,0.9994403914027499,59.302449696872735,0.9998086440323177,True,True,pass_force,,True,500,496.7452309063886,1.1270134961366287e-05,0.263056509652253,0.0,410.62081537560465,10155.936273821224,12.242145425590612,-12.679422402233559
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,34,5,3,4,2,2500,2425,0.97,1.2125,2000.0000000000002,484.50344475267894,-0.19467354730701797,True,0.0,-277160381.0,-35884974.0,100.0,250.0,750,-1.3376178856842733,0.005058641401720506,2.943639754084482,0.0716167913903234,748,-1.3388061025669389,-1.336925186061331,-0.1201338845821378,40.0,201,0.01693467241369802,59.05044842740068,0.9990992215954858,201,0.8325661441492298,59.011399925929815,0.9982625511032737,59.32843218022424,0.9994272768432075,True,True,pass_force,,True,500,496.48519127045296,1.1284821585788081e-05,0.4258379262505805,0.0,409.49321478735123,10155.936273821224,12.067454939830053,-7.035013227502834
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,35,5,4,4,3,2500,2456,0.9824,1.228,2000.0,490.7947284732957,-0.09243574172387525,True,0.0,-277262289.0,-35865723.0,100.0,250.0,749,-1.3377640356878258,0.005125350527946607,0.9184935408263203,0.0066551683849378485,749,-1.3384092321099255,-1.3371456069203196,-0.12809109483416714,40.0,201,0.01715650098906175,58.28694327809366,0.9995156662295972,201,0.832097397325155,57.95322531839402,0.9990571495218503,58.73581582423906,0.9996517325609444,True,True,pass_force,,True,500,496.59957907611937,1.1293922023457648e-05,0.2570392746442198,0.0,415.0713718077375,10155.936273821224,6.552573746942044,-6.280723152690504
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,36,5,5,4,4,2500,2479,0.9916,1.2395,2000.0,495.25223980792987,-0.17179826572271395,True,0.0,-278901836.0,-37109350.0,100.0,250.0,750,-1.3404468916576673,0.008903839715431289,4.444110406548961,0.042374349285055235,750,-1.339857508228818,-1.3390638841191023,-0.1268797506979329,40.0,202,0.01737214443815801,57.563417317869785,0.9991445599272545,202,0.8296914593470879,56.33422399963145,0.9995495994214894,58.5877200204296,0.9991073841975132,True,True,pass_force,,True,500,496.69108020245153,1.1297044844994992e-05,0.4015319714001427,0.0,421.02732181058025,10155.936273821224,-5.985740544239618,-14.045736427880668
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,37,5,6,4,5,2500,2500,1.0,1.25,2000.0,499.64951404083473,-0.12558039485992367,True,0.0,-249187405.0,-35137372.0,100.0,250.0,750,-1.3422035283764213,0.005930766641348044,1.5499032023024455,0.011555231118695053,750,-1.3413210495587302,-1.3416442192765874,-0.013408128155497412,40.0,201,0.017279307094798944,57.87269098892276,0.9995930337659084,184,0.8258968237918795,56.803262951165806,0.9997229943670124,59.42962739924382,0.9989194168888003,True,True,pass_force,,True,500,496.52534553902143,1.1290404422569554e-05,0.23682677935885801,0.0,430.61400979183355,10155.936273821224,-8.962398635467924,-5.680307575281673
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,38,5,7,4,6,2500,2500,1.0,1.25,2000.0,499.9048805998154,-0.1288515487307791,True,0.0,-244579856.0,-39146250.0,100.0,250.0,750,-1.3401870549058423,0.00793493490903384,2.569014745723517,0.02476322884211757,750,-1.3396128254458115,-1.3393319194211344,-0.015280042385996895,40.0,200,0.01763266359616456,56.712929078821595,0.9995899924001459,200,0.8307397919431672,56.84007042113506,0.9993566805219294,56.96754943509055,0.9996838209148926,True,True,pass_force,,True,500,496.68546111235673,1.1273516040661265e-05,0.4772777740872212,8.470333809351693e-13,434.34599433966616,10155.936273821224,-5.831837802623865,-8.684701488177136
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,39,5,8,4,7,2500,2500,1.0,1.25,2000.0,499.7993716403665,-0.13913231803064718,True,0.0,-245463486.0,-40950292.0,100.0,250.0,750,-1.3416259922419687,0.005858318031612068,1.7552838099201757,0.013765241582791021,750,-1.3418468691939809,-1.3402411631123636,-0.011550338903458357,40.0,200,0.01730379544967043,57.790789477868344,0.9996732009105697,192,0.831972892272844,57.0300494574317,0.9993213179055372,58.45099499329064,0.9993865604756281,True,True,pass_force,,True,500,496.61824858844284,1.125176034917113e-05,0.21745613884700887,0.0,434.47040516059735,10155.936273821224,2.243212248992054,-14.064236390399948
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,40,6,1,5,7,2500,2500,1.0,1.25,2000.0,499.8880803182735,-0.11110525404905047,True,0.0,-246319877.0,-11775099.0,100.0,250.0,751,-1.3450785496862208,0.006939860201891115,5.792186699607204,0.10551733248264528,750,-1.3469931837029239,-1.3429976085791606,-0.0010985723550640536,40.0,201,0.0174921383611976,57.168539337550435,0.9996894137116642,201,0.8526099919552934,57.53053960113817,0.9993864525951195,57.437327472039755,0.9997338533268278,True,True,pass_force,,True,500,496.7676274825289,1.1252449953390676e-05,0.3210384873038845,0.0,425.76473962170724,10155.936273821224,19.44490106132714,-21.133905272877783
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,41,6,2,5,6,2500,2360,0.944,1.18,2000.0,471.43298528181543,-0.09196843402975219,True,0.0,-274830576.0,-33334436.0,100.0,250.0,750,-1.3400198356294375,0.005496734693681036,2.694161752491228,0.040207909959874666,745,-1.3403127001907125,-1.3399737007076662,-0.10308432919263222,40.0,201,0.017027318061862043,58.72915490078323,0.9996674728914017,201,0.8110044215412755,58.51747722875752,0.9994127704945506,59.28146317477046,0.9996252665121507,True,True,pass_force,,True,500,496.6976111124417,1.1273560840022051e-05,0.21120810855830896,0.0,395.9041049292218,10155.936273821224,2.9743138211692544,-0.46854332550706446
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,42,6,3,5,5,2500,2413,0.9652,1.2065,2000.0000000000002,482.00578769983275,-0.1157783310040088,True,0.0,-275772984.0,-34600509.0,100.0,250.0,750,-1.3445773396068659,0.0056291386408574605,0.23201741297876144,0.00033962967039868897,750,-1.3456784121303955,-1.3450662518609104,-0.10672712748676672,40.0,201,0.01669941466782607,59.8823383867849,0.9995011139856012,184,0.7663722178218407,59.13688059287074,0.9995063757792844,63.474928102429104,0.996897038588763,True,True,pass_force,,True,500,496.65839145926316,1.1290520832969657e-05,0.4081566667148701,0.0,406.74494339515013,10155.936273821224,11.182422381822592,4.9653616955669575
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,43,6,4,5,4,2500,2479,0.9916,1.2395,2000.0,495.32086565267946,-0.17506941959186406,True,0.0,-275132656.0,-33574789.0,100.0,250.0,750,-1.3411717124661218,0.004794501464500452,2.49639879201455,0.04311348356573441,750,-1.3427078170836861,-1.3407514894900827,-0.10566170808862796,40.0,200,0.01684603500435174,59.36114935898422,0.9995442608352891,200,0.8312259704201241,59.132680793371925,0.9992394219732765,59.77058419502506,0.9996371994069034,True,True,pass_force,,True,500,496.5061973212539,1.129511017261138e-05,0.341376049548783,8.470329472543003e-13,419.7414259609286,10155.936273821224,15.600580605906275,-4.267757765448126
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,44,6,5,5,3,2500,2500,1.0,1.25,2000.0,499.9357001122221,-0.13538245871922072,True,0.0,-256676818.0,-33944944.0,100.0,250.0,751,-1.3412306040872823,0.005006116056582126,-0.5686244754683786,0.0023001070973531768,751,-1.3417839867588626,-1.3414774533121516,-0.049701864008786956,40.0,201,0.016697350965097793,59.88973952157346,0.9994570136158016,201,0.7820975432706863,59.82034066047553,0.9990486971588309,60.070245643185494,0.9996860291107204,True,True,pass_force,,True,500,496.76062926484633,1.1291097352738217e-05,0.42343442574277723,0.0,427.6402440001497,10155.936273821224,5.620119147605725,2.5069849970146065
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,45,6,6,5,2,2500,2500,1.0,1.25,2000.0,499.95250039376566,-0.08870867790875892,True,0.0,-250564685.0,-35785564.0,100.0,250.0,750,-1.3423836239375806,0.006340991277386495,1.8368685419097968,0.01696344251472781,750,-1.342896684092387,-1.3419344696461408,-0.022255100808322048,40.0,200,0.01698963549984388,58.859414612467056,0.9994619657894037,196,0.8273405445426449,58.57130839606995,0.9988740793768848,59.57400397679765,0.9994764125704089,True,True,pass_force,,True,500,496.56035942294085,1.1283249687319747e-05,0.2582945890542325,0.0,430.1602962132089,10155.936273821224,5.210606236851209,-4.561582360975613
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,46,6,7,5,1,2500,2500,1.0,1.25,2000.0,499.8385798957951,-0.16665788107189883,True,0.0,-247741312.0,-35298304.0,100.0,250.0,750,-1.345223448215013,0.0064112504720769126,3.6430072807766396,0.06801029279859583,750,-1.3465445995277634,-1.343722771457383,-0.007727792680042311,40.0,200,0.017618732028959826,56.75777339460665,0.9979909527670499,200,0.8311330164370456,57.00345153933274,0.9972337839992715,58.0539959450784,0.9980060384037717,True,True,pass_force,,True,500,496.6084351268354,1.1271502364100654e-05,0.7286094587632039,8.470333809351693e-13,432.40692137078054,10155.936273821224,13.417528540368895,-15.240777518094866
11,19,2,5,16-09-26/map-data-2026.09.16-10.45.10.535.jpk-force-map,2026-09-16T10:45:58.680000+02:00,0.39999999999999997,47,6,8,5,0,2500,2500,1.0,1.25,2000.0,499.9730391368708,-0.16433274034260137,True,0.0,-247341706.0,-34368594.0,100.0,250.0,749,-1.3459903018890804,0.007498536249057891,0.8119137863903482,0.001762019154244454,749,-1.3443841424954945,-1.3452872400551237,-0.006547209793413833,40.0,200,0.017780735698385796,56.24064251125356,0.999416447773667,200,0.855994202191308,55.11901170475923,0.9994330677089813,57.15826895149801,0.999216807419096,True,True,pass_force,,True,500,496.6882763562782,1.1255008058104248e-05,0.3084311557406108,0.0,433.1562385927005,10155.936273821224,-16.31205244685756,-7.140251182220549
