acquisition_order,instrument_scan_number,block,position_in_block,map_midpoint_time,elapsed_midpoint_min,speed_um_per_s,distance_nm,available_pixels,map_median_force_pN,map_force_q25_pN,map_force_q75_pN,map_force_spatial_mad_pN,available_gap_speed_pixels,map_median_gap_speed_um_per_s,map_gap_speed_q25_um_per_s,map_gap_speed_q75_um_per_s,map_gap_speed_spatial_mad_um_per_s
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,220.0,64,-5.138865924186225,-18.974910219666114,14.399113956189161,24.328340409438866,64,0.09960539989983419,0.09891512280825979,0.10016859066704031,0.0009702918029149832
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,225.0,64,-5.173578067598703,-21.431267456660937,18.003994057038746,25.479208591208625,64,0.09991665563460941,0.0990246464068122,0.10050109331934734,0.0010165971155582888
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,230.0,64,-5.675082395028708,-13.46612271672108,7.447407048451828,17.076449212185565,64,0.0999322088945836,0.09914430773878277,0.10044733646173568,0.001030393977151105
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,235.0,64,0.5217271872186756,-14.997813697382513,18.445931329580496,23.58560571625174,64,0.09987544440408049,0.09917502906519512,0.10060119282118923,0.0010596854921352458
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,240.0,64,-3.7997793242909963,-14.435005295685635,13.768046341644638,22.24604933875752,64,0.09986807451409446,0.09916700041894178,0.10051861637788365,0.0009949674461958713
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,245.0,64,2.93440474171945,-7.867666884001262,14.765010733941292,17.68026400095172,64,0.09974853932196573,0.09913015863560902,0.10042324167245625,0.0009601716005480049
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,250.0,64,4.701603069653915,-9.442769227087055,20.053994674588957,21.444292006455857,64,0.0996773920903636,0.09872135883199738,0.10022484339449986,0.001204472956082072
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,255.0,64,-1.7903020979181758,-14.990307796558215,7.5538524434728425,18.142437018297205,64,0.09963192329902926,0.09920409539740739,0.1002961179692305,0.0008999671044690246
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,260.0,64,-4.876816073439263,-18.873089815273794,13.480004749664731,23.157707285721997,64,0.09972085229907476,0.09906175727325964,0.1004199900478347,0.0010082047561432155
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,265.0,64,-1.7896948472397127,-10.344854231463216,14.76790576624415,15.60569884507804,64,0.09971506441521738,0.09885049290929798,0.10028653064887283,0.0010954851172468992
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,270.0,64,-1.0793810192073172,-20.704748508790665,14.057853197224714,24.959499492880376,64,0.09968703255081818,0.099140212069501,0.10027185370551267,0.0008176052492855131
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,275.0,64,0.13651842569472383,-14.083025856147263,10.521274675550735,20.51546535992501,64,0.09980167539234837,0.099078680668301,0.10051550264981612,0.0010819519423668014
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,280.0,64,0.368445818388641,-13.888380830664339,12.59210540357061,19.570370323682837,64,0.09984576234937645,0.09885625871662569,0.10062077456840321,0.0013113915823502952
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,285.0,64,0.10700321831844906,-17.583776587816434,13.123993448066622,23.048769793229564,64,0.09997040283750816,0.09906192078436203,0.10039449147062643,0.0010959361602025383
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,290.0,64,2.0899308801620196,-16.011272712747612,13.955199588415308,25.450084614263552,64,0.09979587180859868,0.0992977050003521,0.10070549617654642,0.0010101403214040684
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,295.0,64,2.969131007239744,-7.130153874436006,21.030997466108207,17.354372770773203,64,0.09981214109768062,0.09903354519674487,0.10048755969765866,0.0011342574298513297
10,18,2,4,2026-09-16T10:42:07.121500+02:00,35.08195,0.09999999999999999,300.0,64,4.072223047110363,-9.653591128193066,15.703813221177384,20.1946828647372,64,0.09955989238964993,0.09891894690010325,0.10028103796195331,0.0010274315583596362
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,5.0,63,1339.6186079792033,1032.951437322967,1835.4453957668984,515.4538152068894,63,0.15889761088610746,0.14099673747582672,0.1776566780123517,0.027544919934828986
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,10.0,63,1383.9480486991017,1152.1838652156266,1539.4967644628764,263.4556629624794,63,0.2073426325067138,0.18637165766539526,0.23121127880953357,0.0336630788168439
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,15.0,63,1165.3827411455632,1081.0413414162758,1319.3714157952834,205.75308746631657,63,0.3204920288888416,0.3051047613009876,0.34289749782091955,0.0254962445994413
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,20.0,63,958.7322002915982,855.441627885916,1043.873010233288,136.07157528380154,63,0.3251714210456932,0.31714413690664356,0.33628116423003185,0.013892266001233345
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,25.0,63,788.7050325644368,718.8050142629529,847.0680929428705,101.75046547855965,63,0.3402220621371188,0.330688348322553,0.34882646042643317,0.013316314189997843
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,30.0,63,666.6608080785928,571.2850845223862,718.9461788624405,92.92587952616437,63,0.3518715459874781,0.34561712758135504,0.35829475031203006,0.009455871831221072
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,35.0,63,558.3580733088094,511.9780741480623,602.9917748626327,66.44835293006285,63,0.36090465278801637,0.35679737476811824,0.3670003115278814,0.007444510464666079
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,40.0,63,481.7006683165681,419.55001599373264,512.4199549321731,81.07043185206477,63,0.3676474688013866,0.36352753707736707,0.3735392159831903,0.0072534098538074515
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,45.0,63,411.0590557160781,367.9952807524686,444.85393991710475,54.08186425715824,63,0.3722088797467626,0.3689834646149123,0.3769000623766087,0.006191383060975218
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,50.0,63,359.00047187732383,312.0385429795789,394.0864557525721,61.89965254206758,63,0.3765816977603786,0.3723970893189217,0.380945911421811,0.006372607271619426
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,55.0,63,306.2073124276335,271.47015876166256,344.1814370161985,56.05257971809979,63,0.3799531068123875,0.37529578534454666,0.38475951013857534,0.007336202486450299
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,60.0,63,253.5066527905305,211.91438744096413,300.9319139556441,66.9869057230335,63,0.3841107848672982,0.37919674788231894,0.38838581455837595,0.007243040757163914
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,65.0,63,236.9921457920296,201.3607095867921,273.8180440810229,53.04240418561763,63,0.38677285359229124,0.38283130955778455,0.39122477583329485,0.006333359331496425
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,70.0,63,219.59147646681345,187.1530349373885,242.15243495525363,41.785516003223066,63,0.38893961416531564,0.3847782321463086,0.39280013699516514,0.006086851453477673
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,75.0,63,188.6864841205931,156.24225252656294,223.94077528842604,51.515939294676976,63,0.3909890722367719,0.38552898907359345,0.3947330167255475,0.006436430644237239
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,80.0,63,174.1757066501833,149.14072416664976,209.1170518871832,43.86267740146826,63,0.3928207722673733,0.3871300836864688,0.39595041821484744,0.006594811393490622
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,85.0,63,154.94715629555432,121.15112820371542,178.62856289557163,38.20776838800783,63,0.3924099489481044,0.38820388433257247,0.3957963623170012,0.005923561803624573
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,90.0,63,136.89048677272234,108.43527076079718,178.02405190661025,58.15536854106096,63,0.3910760879773273,0.3875341565778826,0.3955870870805001,0.005919293811214991
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,95.0,63,135.62836566574111,96.59569016843986,158.96385121089236,45.020434000511074,63,0.3946272838706242,0.3908050180108394,0.39745876858147544,0.005540098755352307
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,100.0,63,112.78800125484862,90.71756009319827,144.45482488197376,45.85236218168053,63,0.39368438613301104,0.3895870921691812,0.39855888692611996,0.006882932653501465
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,105.0,63,109.79168518818216,81.89227301199459,146.48165818005253,53.984002669634016,63,0.39399603684067686,0.38969150764421157,0.39925317056309606,0.0074328642757817585
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,110.0,63,84.489470039975,58.45787621686398,121.76077964027607,47.07008360457193,63,0.39414231147185297,0.3893930968759911,0.3984692211405135,0.006733733063498161
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,115.0,63,79.14583353830088,59.06290972384957,111.43445361554862,46.36001131544062,63,0.3954831841795903,0.3921422807141206,0.39837528911045017,0.004710453155627122
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,120.0,63,77.80039198944662,48.65216173276146,122.72274944698528,60.054101088455674,63,0.3973329622479333,0.39228121655838144,0.40180887671193166,0.007071034215052198
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,125.0,63,69.73576405411987,48.01528287045062,112.89273081365107,39.7736794130744,63,0.3968751178642991,0.3938018654495863,0.400117441411857,0.004802443662877052
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,130.0,63,67.73550856478879,34.28596641216813,99.16222809823067,49.30842140435565,63,0.39671582066302946,0.3915718786548805,0.40182711419598005,0.0076266824035241395
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,135.0,63,71.66775326954938,46.73344729959601,100.79402364706415,42.785571815515176,63,0.3972760200442334,0.392079788049454,0.4009737341609342,0.0065530468780764664
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,140.0,63,57.06094545935524,21.5336174401328,85.72619959534643,50.33410464136708,63,0.3975103367129047,0.3931730890792442,0.4006732125484303,0.00538350163603639
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,145.0,63,53.11596261246207,32.07979645453641,84.03194195932323,43.83524935704056,63,0.3960726256890058,0.3922440590169278,0.40103846873583415,0.006367168391402173
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,150.0,63,44.79216573658058,14.707441957449682,77.68176627559158,46.69274908800878,63,0.3964847903246547,0.3935756558599357,0.3997944242734905,0.0046831245180890425
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,155.0,63,33.13778247892552,6.9638519212972945,74.74851954679384,43.01198927540536,63,0.3966819144548297,0.39345468891607766,0.39993319558367024,0.004869303522517986
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,160.0,63,36.521637455064926,13.54885003002573,85.51678284406445,53.044121055574486,63,0.39815320738458426,0.39416733982904995,0.4010962743085284,0.00582507280211415
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,165.0,63,35.28838193846087,16.610523216181388,70.76711578132719,39.36891685208353,63,0.3967910051588032,0.3928096226814448,0.40184005358747665,0.006585019027846016
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,170.0,63,28.566936014578502,3.5562435581683136,64.47772165383591,40.747856551389205,63,0.39645415980904347,0.3923946772229931,0.40049154524705993,0.0064563144931750515
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,175.0,63,33.477871102858465,12.924087937058369,54.62627978146563,31.12911355686951,63,0.39617878509581056,0.39334706033734623,0.40043839487302424,0.00586986305082265
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,180.0,63,16.050567480458277,-8.673742731752546,50.124871726050245,46.67038790369014,63,0.396502829912794,0.3927580897046185,0.4002369895900054,0.005642640418567518
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,185.0,63,27.577795270553196,-16.091648694938172,50.10864542304924,56.19834616490376,63,0.3961878321639767,0.39406549858470175,0.40169519733580544,0.00530712068205645
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,190.0,63,8.313346515375564,-16.42887053078728,47.67109883496684,51.527915509492736,63,0.3982888981002556,0.39478799881034576,0.4019738765420079,0.00540952412218018
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,195.0,63,18.042716879345853,-13.8415024905282,50.49621257674288,47.41303884712488,63,0.3989355835165707,0.3963326219831242,0.40159457164955636,0.0039058299832257473
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,200.0,63,10.433922371615981,-17.400683447325086,35.83041671812077,39.69131153003795,63,0.3990727556111346,0.39482594749524846,0.4022169962529176,0.004970991791513389
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,205.0,63,8.785363879646061,-18.393863114464317,36.47016236851883,41.957077374252755,63,0.3987527517577963,0.39582141155097106,0.401214629957539,0.004003433689276343
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,210.0,63,11.470513401183528,-12.47061290163061,39.33457793906396,40.05315234211499,63,0.3965259593145081,0.39399506265695505,0.4003694713741229,0.004874691616227956
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,215.0,63,6.361699324504493,-15.862616334545422,25.19113064044963,29.80842181145563,63,0.3973472414452752,0.39399291922534563,0.40302154494598613,0.00660010205520609
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,220.0,63,13.891833686262663,-24.02674864842221,42.18400995218064,54.60831521068419,63,0.3992754127213401,0.3954223519160095,0.40247656780006796,0.005097639930091017
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,225.0,63,0.39564499992206403,-27.245177242169646,31.186686050298817,45.372099217477384,63,0.3991812770437314,0.39436979630364355,0.404182807803224,0.007346401204425439
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,230.0,63,12.623894270461209,-13.812029649478763,43.05456734867775,42.394418589538695,63,0.3986783487823421,0.3955295636500426,0.40270336575013427,0.005231993042785165
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,235.0,63,19.325710463119922,-22.30527770875834,52.845227664807084,51.01331514615687,63,0.40009893778356853,0.3953648261324183,0.40361834040557076,0.0060543579639483975
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,240.0,63,-0.7033939947222962,-32.765820255447174,33.23146854865194,51.0081645362862,63,0.3993969951142531,0.39417217700352913,0.401920988881282,0.005921728831878603
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,245.0,63,1.3685735630536127,-23.802884979846645,33.111176425958796,45.548685573747086,63,0.39861298101104314,0.39502825352097026,0.40248611464854955,0.005661955596227203
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,250.0,63,18.952067708697335,-14.765893365739966,39.459530357658444,43.12861080781633,63,0.39808968842080783,0.39350326242654365,0.4014659431710741,0.006297112390942343
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,255.0,63,0.8121342324224612,-15.357652090461496,30.24036354013174,37.6245351012789,63,0.3961912605785259,0.3926014511728667,0.4004421038757249,0.00578257440875302
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,260.0,63,-16.10959789521083,-39.652777294370125,16.567154220079917,39.71530583454857,63,0.3967636256475379,0.3934978439108292,0.4006852559735673,0.0055805424845513365
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,265.0,63,-3.594415618234148,-33.20256059195469,22.543616538843132,42.041162127247766,63,0.3974590393678068,0.39388016669994097,0.40130898369177337,0.0055893106717852786
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,270.0,63,-12.754636753660849,-35.06745566851275,15.040059985833794,39.93828955452834,63,0.396706309464316,0.39494286507911947,0.4014639863789301,0.005649733737933258
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,275.0,63,-19.951630569009552,-40.320272888542604,1.3963658731593722,31.28861496332855,63,0.3979890426536423,0.3952506238849659,0.40250837688285485,0.005354050845705405
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,280.0,63,-1.6509027620301022,-28.133641472614826,20.563569787193476,32.97805687551778,63,0.39813119575957695,0.39470337071888073,0.4027132574556961,0.006145690878812589
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,285.0,63,-23.327379454703205,-41.504920106688346,1.5895563214352653,32.80310363944841,63,0.3986079872687358,0.3948221594815384,0.40240655197047237,0.006038319273287579
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,290.0,63,-11.182422381822592,-45.723490567211385,21.402931445367813,50.71663164267998,63,0.3986450496236641,0.39397297868701014,0.40359231592669653,0.007307852826203129
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,295.0,63,-7.805458994770885,-38.21592333530488,14.690100007851544,44.1269078752791,63,0.39931185604390507,0.3956834292351382,0.40286229972528764,0.005268965843489049
11,19,2,5,2026-09-16T10:45:58.680000+02:00,38.94125833333333,0.39999999999999997,300.0,63,-22.154284121551576,-44.044272977054675,1.8949610461753188,34.384466494125306,63,0.3986398437705186,0.3947162463203867,0.4020566978885561,0.005414072929943042
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,5.0,61,929.364653685373,411.32282846410055,1244.3272781451396,688.2458888726281,63,0.06406236632720272,0.053834867030166975,0.07116688208429839,0.0125720390571537
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,10.0,63,980.6366360643966,836.6162354930902,1149.1510858640606,247.6209294776964,63,0.09251007691564087,0.08299583729293658,0.10834679360438748,0.01670664248016602
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,15.0,63,844.4934630447419,751.9497165751861,944.8426402648504,142.31838568352535,63,0.16534289575441732,0.15874586069021812,0.17518277114537592,0.01194639924169465
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,20.0,63,664.8884834251669,602.3352380248825,726.2964540466205,91.81443654108212,63,0.16946402072563949,0.1652060942014296,0.17296629154414506,0.0062658075100879606
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,25.0,63,546.4757592152447,484.9006251920181,586.8966521289323,66.83251305157277,63,0.17488433656312646,0.17325795916782055,0.1786832071650909,0.005165599462969219
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,30.0,63,448.207771289956,398.79728055926716,484.67095733672954,59.81047305411748,63,0.18096711930481552,0.17934868525339126,0.18327314622412313,0.003126566612216913
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,35.0,63,366.09448727536125,344.15999965505233,409.8570947925554,59.160574963225606,63,0.18543413636571968,0.18323103595786006,0.18681346102677945,0.0024444679808959973
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,40.0,63,318.1521309747141,287.60575545916447,340.9097539501947,40.98109961622451,63,0.18778694080066385,0.18609991977058601,0.18994930652261097,0.002938175398802927
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,45.0,63,258.312321679876,225.84440730940156,296.93719304158594,48.8470021347942,63,0.18990925507416564,0.18791685197896998,0.19165588434318426,0.002842363324888986
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,50.0,63,223.92976004357075,190.95918333274346,241.9464781206289,35.497668224045505,63,0.1914417872818899,0.18950791724682953,0.19332753873717667,0.0028580193811556767
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,55.0,63,197.53895626122065,170.67843701833343,211.3555755960549,29.40705111549944,63,0.1932285789656697,0.19188878046188385,0.19492567305127226,0.0023647564326773492
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,60.0,63,171.16778221009085,143.21576517865282,193.80628519790952,36.31238583077699,63,0.19511100040438897,0.19265911905910116,0.19639072697754933,0.002605553167708531
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,65.0,63,144.70523811507803,121.53868123530067,162.21178088990993,29.091398292745204,63,0.19481808975508494,0.19315089386819234,0.1963387779596248,0.0023300625763691273
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,70.0,63,123.44751019231182,106.85725220224762,139.8064197961421,24.372937153432172,63,0.19535977662357915,0.1939683575070164,0.19707263644226047,0.002255492534864221
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,75.0,63,99.01993373004086,85.77363575877916,126.66367924865276,31.67625069962964,63,0.19578448911002724,0.1943929294334123,0.19746920416658556,0.0022609082026876027
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,80.0,63,96.83806792164027,70.32868079176365,121.46520390325453,37.823398892114,63,0.19672543701072753,0.19496574579241258,0.19842056357932092,0.002631325002666449
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,85.0,63,82.6847210247638,60.963110072389625,104.82461471745363,33.5818507268452,63,0.1970515729606513,0.19539968938038438,0.19905171986762799,0.002794990952833856
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,90.0,63,69.17121863304183,56.53861102145584,87.00974394136261,23.98881890678967,63,0.19824503425892365,0.1956118111681796,0.19948871951750324,0.003081864264876319
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,95.0,63,65.73412330675671,49.5134409037833,85.71117367159002,28.14632419394427,63,0.19765243225744686,0.19637214542679582,0.1997573215155094,0.002495127632664634
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,100.0,63,64.7299283947588,42.92905004573332,85.8592439822766,32.5458243952167,63,0.1984163742509461,0.19639486895788322,0.1998744834351608,0.0024513152081968733
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,105.0,63,57.37098223577874,36.758818272231395,72.39252813698599,27.969654087919697,63,0.19806717420857728,0.1962048530518916,0.2003526400265303,0.003032221500523655
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,110.0,63,54.98205806826923,37.45584319588853,65.5669457828724,24.024621926622977,63,0.1978253311530619,0.1964649607851744,0.19905495171137164,0.0019524151432344296
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,115.0,63,48.22121146085684,31.063456528978797,64.81439272744404,25.0985031470529,63,0.1976463223299215,0.19636701730259815,0.19924201595163837,0.0021744003700159163
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,120.0,63,35.81016561411252,15.053377134425258,53.16804494968888,27.97137095787489,63,0.1980047297508826,0.19616230647760863,0.19983671841944983,0.002788377268837245
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,125.0,63,31.06462866400945,18.373033003995495,49.70780348709041,22.496440165720454,63,0.19875688941541475,0.19681487652811314,0.2007034152953529,0.002935820269834623
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,130.0,63,34.52138196573273,2.7742176616893897,45.302369283028106,28.510007500612204,63,0.19841230398393744,0.19698673529215038,0.2000587473175644,0.0022845662812488433
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,135.0,63,27.19025636107688,14.39915632251628,42.53858785973682,20.22221559635688,63,0.19868145962990635,0.19712421355055593,0.20050704424856958,0.002600808701563061
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,140.0,63,28.043994326002334,11.61625356391944,50.5308964759369,27.49454173358054,63,0.19934321293689958,0.19792085951748323,0.2002641234118386,0.0018790264767014754
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,145.0,63,26.76679080683399,2.588526053181349,53.51160761238695,37.058512389001336,63,0.1994537441357443,0.19791806626822156,0.20032483027410825,0.0017870042710754672
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,150.0,63,18.17696164552569,8.293137777693586,34.87309308520564,20.429663736969758,63,0.1987440438447709,0.19674710571349946,0.20056084958805756,0.0029466538086726237
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,155.0,63,20.889846988730316,11.007181133819357,35.234040063825866,19.169020565164505,63,0.19858423861663554,0.19612610609444048,0.2009774260629517,0.003698106173809961
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,160.0,63,21.83851376895701,1.6844004040850873,39.689169968726276,28.832485928313172,63,0.1994749431843974,0.19736169880880666,0.20055802216086993,0.0021600390208128123
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,165.0,63,18.935827283584555,-3.9015856065732444,37.294427492393154,31.87352324513022,63,0.199132645912095,0.19732502977394598,0.20104075972932917,0.0027774453724340215
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,170.0,63,13.206939654057392,-5.8688659718746825,33.9296373631224,30.750062170347803,63,0.1992322821158923,0.197814395053654,0.20043836170595108,0.002029816927287046
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,175.0,63,13.788911757386106,-7.0697112488041105,40.69278587426531,39.69817900986216,63,0.1989880892575766,0.19729377397411801,0.20024613865539165,0.0023877148156891655
12,20,2,6,2026-09-16T10:48:38.733500+02:00,41.60881666666667,0.19999999999999998,180.0,63,19.802388123291756,2.497141887186012,34.379059353326156,24.83950703286095,63,0.19877340198402874,0.19718567166102768,0.20083598075628778,0.0024880627898620075
